"","AIZ.Open","AIZ.High","AIZ.Low","AIZ.Close","AIZ.Volume","AIZ.Adjusted"
"918",125.120003,125.120003,122.68,122.849998,213400,120.004761
"919",122.830002,122.830002,120.82,121.709999,576800,118.891151
"920",122.059998,125.239998,121.910004,123.660004,277800,120.79599
"921",124.349998,124.419998,122.389999,122.68,317600,120.452339
"922",122.599998,122.75,120.709999,121.559998,314600,119.352684
"923",120.830002,123.209999,120.510002,123.150002,354700,120.913818
"924",123.199997,125.169998,122.5,124.019997,315000,121.768013
"925",124.900002,126.57,120.959999,122,374300,119.784691
"926",124.43,124.43,121.040001,122.669998,278500,120.442528
"927",121.93,122.419998,120.059998,120.309998,344600,118.125381
"928",121.360001,123.129997,120.639999,121.349998,455000,119.1465
"929",121.449997,122.57,118.160004,118.360001,348200,116.2108
"930",118.099998,119.900002,118.089996,118.699997,313400,116.544617
"931",119.849998,121.360001,119.230003,119.449997,194200,117.280991
"932",119.360001,119.879997,117.18,117.260002,209300,115.130768
"933",117.959999,119.580002,117.43,117.730003,378700,115.592232
"934",116.589996,119.739998,116.110001,119.470001,468400,117.300636
"935",119.5,121.220001,119.43,119.93,563800,117.752289
"936",117.75,121.220001,117.75,120.07,686500,117.88974
"937",119.540001,122.489998,119.540001,120.910004,501000,118.714493
"938",121.419998,123.339996,118.370003,118.730003,627200,116.574074
"939",118.330002,119.5,116.400002,117.839996,270000,115.700233
"940",116.900002,118.199997,116.459999,117.82,303300,115.680588
"941",119.169998,121.370003,119.07,120.099998,228800,117.919205
"942",120.019997,120.980003,118.410004,120.589996,265300,118.400299
"943",121.199997,123.459999,120.760002,121.309998,479800,119.107224
"944",121.349998,122.709999,120.099998,122.470001,322200,120.246162
"945",121.199997,124.419998,120.790001,123.43,275400,121.188736
"946",124.980003,125.900002,124.129997,125.360001,281300,123.083672
"947",125.779999,126,122.279999,122.900002,365900,120.66835
"948",123.739998,124.769997,122.330002,123.809998,393900,121.561821
"949",124.769997,125.75,123.980003,125.629997,522800,123.348778
"950",126.510002,127.470001,125.419998,125.57,425600,123.289864
"951",125.300003,126.949997,125.019997,126.349998,238700,124.055702
"952",125.629997,126.68,122.199997,122.519997,247100,120.295258
"953",122.190002,124.870003,122.190002,122.440002,334000,120.216713
"954",120.720001,123.620003,119.470001,123.120003,273300,120.884361
"955",123.449997,125.07,122.550003,123.470001,291400,121.228004
"956",123.400002,124.309998,121.459999,121.790001,221900,119.578506
"957",122.800003,123.739998,122.360001,122.599998,184100,120.373802
"958",122.339996,123.870003,122.339996,122.940002,298300,120.707634
"959",122.419998,125.050003,122.169998,124.589996,236400,122.327667
"960",125.699997,127,124.360001,125.989998,258500,123.702232
"961",124.32,124.830002,121.57,123.160004,195300,120.923637
"962",123.220001,123.400002,120.540001,120.690002,186900,118.498489
"963",118.580002,123.809998,118.580002,122.209999,402300,119.990875
"964",121.489998,125.959999,119.970001,125.199997,360700,122.926582
"965",124.269997,125.809998,122.919998,124.370003,286300,122.111656
"966",125.5,130.270004,125.290001,129.929993,881800,127.570686
"967",130.490005,131.300003,124.57,126.309998,961400,124.016426
"968",123.779999,130.050003,123.779999,125.889999,438500,123.604057
"969",126.870003,128.089996,125.269997,127.360001,324700,125.047363
"970",128.460007,129.399994,126.730003,127.089996,259400,124.782272
"971",136.440002,136.869995,130.619995,131.800003,716100,129.406738
"972",133.490005,134.179993,131.580002,134.160004,719000,131.723877
"973",134.210007,134.960007,130.669998,131.589996,638800,129.200546
"974",130.860001,131.860001,129.389999,130.820007,344900,128.444534
"975",131.899994,133.910004,131.720001,133.509995,428300,131.085693
"976",136.520004,137.820007,135.240005,137.110001,466100,134.620316
"977",135.759995,138.779999,134.550003,138.589996,558900,136.073441
"978",138.740005,139.679993,135.520004,135.619995,342500,133.157364
"979",134.630005,135.089996,133.190002,134.919998,284700,132.470093
"980",134.509995,135.259995,133.529999,133.889999,423800,131.458786
"981",135.580002,135.880005,134.630005,135.330002,379100,132.87265
"982",136.660004,136.889999,135.179993,136.080002,517200,133.609039
"983",135.279999,136.089996,134.190002,135.580002,377500,133.118103
"984",134.539993,134.979996,133.5,133.789993,158300,132.003189
"985",132.880005,133.770004,129.039993,129.119995,504500,127.395561
"986",131.389999,132.669998,130.729996,131.360001,455700,129.605667
"987",130.399994,132.110001,130.210007,131.580002,619000,129.822708
"988",131.190002,132.740005,131.190002,132.179993,604900,130.414703
"989",132.899994,133.320007,131.720001,132.580002,338700,130.809372
"990",131.539993,132.009995,130.639999,131.330002,476900,129.57605
"991",130.360001,132.880005,130.360001,131.929993,395900,130.16803
"992",132.300003,132.570007,130.949997,131.179993,376000,129.42804
"993",130.800003,132.990005,130.580002,132.520004,379500,130.750153
"994",131.990005,133.350006,131.479996,132.220001,257000,130.454163
"995",133.75,134.369995,131.600006,131.649994,244600,129.891785
"996",132.320007,133.940002,131.720001,132.389999,470600,130.621902
"997",133.139999,134.809998,132.779999,134.210007,310900,132.417603
"998",134.649994,135.199997,132.169998,132.369995,434200,130.602158
"999",132.25,133.610001,130.25,131.289993,915100,129.536575
"1000",130.919998,131.619995,128.979996,130.820007,370300,129.072861
"1001",131.160004,132.520004,131.080002,131.490005,334200,129.733917
"1002",131.570007,133.449997,131.570007,132.440002,260600,130.671234
"1003",132.550003,132.850006,131.850006,132.619995,86700,130.848816
"1004",132.990005,134.039993,132.5,133.380005,188300,131.598679
"1005",133.889999,133.889999,132.009995,132.529999,204500,130.76004
"1006",132.429993,134.529999,132.429993,134.029999,210900,132.23999
"1007",134.460007,136.399994,133.869995,136.220001,233100,134.400742
