"","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"440",152.949997,154.156662,152.303329,152.333328,1976100,148.361755
"441",152.720001,153.32666,151.203339,151.333328,1820100,147.387848
"442",151.710007,151.896667,146.839996,147.403336,4476600,143.560287
"443",146.96666,147.566666,145.636673,146.426666,2236800,142.609085
"444",146.666672,147.656662,145.896667,147.316666,1848900,143.475876
"445",147.399994,148.046661,146.296661,147.520004,1512300,143.673935
"446",142.476669,145.03334,140.633331,141.57666,3801000,137.885529
"447",140.713333,141.479996,138.073334,138.263336,3026400,134.658615
"448",137.619995,139.619995,134.796661,135.740005,2781600,132.201065
"449",138.029999,138.589996,134.383331,135.656662,2586300,132.119888
"450",135.563339,135.706665,133.789993,134.100006,1985100,130.603806
"451",134.740005,138.419998,134.006668,138.309998,2589900,134.704056
"452",137.793335,137.916672,135.779999,136.889999,2503500,133.321106
"453",136.843338,137.71666,134.453339,135.606674,2580600,132.071182
"454",135.839996,136.316666,133.723328,134.460007,2690100,130.954437
"455",135.32666,135.556671,133.839996,134.58667,1754400,131.077789
"456",132.520004,134.979996,129.33667,133.983337,2438700,130.490173
"457",133.889999,134.573334,128.770004,129.300003,2993100,125.92894
"458",122.666664,125.58667,118.426666,122.666664,7341300,119.468544
"459",121.949997,125.970001,119.389999,123.480003,6425100,120.260696
"460",125.263336,126.153336,120.803329,122.239998,3220800,119.053001
"461",122.606667,128.440002,122.096664,128.266663,3907800,124.922562
"462",129.919998,133.456665,129.17334,131.156662,4759200,127.737198
"463",130.893326,133.626663,130.509995,132.619995,3300000,129.162399
"464",133.509995,136.453339,132.410004,134.126663,3701400,130.629791
"465",133.356674,135.5,133.146667,134.706665,2103300,131.194672
"466",134.236664,135.440002,134.236664,135.023331,1752300,131.503052
"467",136.436661,138.676666,135.350006,138.259995,2089200,134.655319
"468",137.550003,139.043335,136.483337,138.446671,2431200,134.837158
"469",136.416672,139.143326,135.83667,138.279999,2014500,134.67485
"470",136.78334,138.433334,136.133331,136.350006,1938600,132.795151
"471",136.583328,139.486664,136.380005,138.919998,2666400,135.298141
"472",139.710007,142.133331,137.846664,138.300003,3978900,134.69429
"473",136.860001,141.446671,135.350006,140.330002,2204400,136.955261
"474",139.130005,142.376663,138.566666,141.320007,2403000,137.921463
"475",141.306671,141.626663,136.970001,138.419998,2545800,135.091202
"476",135.953339,137.449997,134.119995,136.679993,4481700,133.393021
"477",137.323334,139.703339,136.039993,136.820007,2163000,133.529678
"478",136.470001,139.633331,136.306671,138.366669,879900,135.039169
"479",140,140.009995,136.426666,137.179993,1795800,133.881027
"480",136.213333,137.376663,133.916672,134.479996,2560800,131.245956
"481",134.759995,138.873337,133.246674,138.82666,2668800,135.488098
"482",138.693329,140.779999,138.203339,139.919998,1713000,136.555115
"483",139.946671,141.426666,139.493332,141.356674,1809300,137.95723
"484",142.520004,144.666672,139.016663,139.446671,2961300,136.09317
"485",139.729996,140.736664,135.436661,135.53334,3169800,132.273941
"486",133.353333,134.990005,131.353333,133.676666,3864600,130.461929
"487",133.21666,135.686661,129.333328,129.833328,2209800,126.711021
"488",129.623337,131.800003,128.143326,131.153336,2130300,127.999298
"489",132.916672,133.516663,129.330002,130.28334,1608300,127.150223
"490",131.589996,132.323334,130.406662,130.516663,1359300,127.377892
"491",130.866669,131.713333,127.996666,128.630005,2412900,125.536636
"492",128.176666,129.546661,127.883331,128.666672,3093900,125.572426
"493",130.756668,131.666672,124.25,125.48333,3198600,122.46563
"494",126.886665,129.453339,126.51667,127.970001,2797500,124.892509
"495",129.333328,131.656662,125.936668,126.746666,2316300,123.698578
"496",125.980003,128.333328,125.220001,126.463333,3437100,123.422058
"497",126.389999,129.306671,125.43,125.51667,3852000,122.498184
"498",124.730003,125.453331,121.73333,121.746666,1065600,118.818832
"499",122.610001,128.943329,121.779999,128.906662,1957800,125.806648
"500",127.346664,130.389999,125.41333,130.389999,1804200,127.254318
"501",130.970001,132.179993,129.240005,129.860001,1665300,126.737068
"502",130.246674,131.273331,129.66333,131.153336,1544400,127.999298
"503",129.793335,131.723328,128.853333,130.743332,1522500,127.599136
"504",130.293335,130.293335,125.866669,126.796669,2587200,123.747383
"505",129.196671,132.253326,126.220001,130.156662,3172500,127.026581
"506",130.303329,134.196671,130.303329,131.993332,2589900,128.819077
"507",132.389999,133.993332,130.96666,132.929993,1773900,129.733215
"508",133.199997,134.276672,131.406662,132.713333,2947800,129.521759
"509",132.203339,133.559998,130.546661,133.183334,1305000,129.980469
"510",131.850006,132.960007,131.08667,131.976669,1699500,128.802811
"511",132.023331,133.353333,130.210007,132.600006,1699200,129.411194
"512",126,127.826668,123.666664,127.146667,7717500,124.088982
"513",126.853333,129.399994,126.853333,128.979996,3243900,125.878204
"514",128.32666,132.106674,127.673332,131.509995,2452200,128.347366
"515",132.46666,134.103333,131.943329,132.843338,4287600,129.648636
"516",131.649994,132.993332,130.123337,131.323334,2798700,128.165192
"517",131.566666,132.273331,129.316666,131.130005,2224200,127.976501
"518",130.839996,131.616669,129.479996,130.08667,1858800,126.95826
"519",131.683334,132.916672,130.823334,130.943329,2723700,127.794312
"520",130.17334,132.333328,129.669998,132.333328,2150400,129.150909
"521",132.16333,134.426666,131.753326,134.333328,2018100,131.102814
"522",133.830002,136.559998,133.476669,135.07666,3128400,131.828247
"523",133.333328,142.563339,132.333328,140.506668,5006700,137.12767
"524",141,142.830002,138.139999,139.006668,2394600,135.663773
"525",139.763336,139.916672,137.630005,139.653336,2223000,136.294876
"526",139.636673,140.630005,138.843338,140.610001,1850400,137.228516
"527",140.026672,140.940002,140.026672,140.350006,1495800,136.974792
"528",139.653336,140.416672,138.443329,139.369995,1401600,136.018341
"529",139.279999,140.559998,138.33667,140.33667,1531500,136.961746
"530",140.970001,141.316666,139.789993,141.236664,1267500,137.840118
"531",142,145.993332,141.570007,145.746674,2229000,142.241684
"532",145.686661,146.366669,144.316666,144.66333,1233000,141.184387
"533",144.240005,145.483337,143.486664,143.926666,1430700,140.465408
"534",145.146667,146.506668,144.793335,146.393326,1247400,142.872787
"535",145,147.016663,144.333328,145.850006,1780800,142.342499
"536",145.916672,147.766663,145.789993,146.42334,1489500,142.902039
"537",146.71666,146.886673,145.213333,146.566666,1673100,143.041946
"538",146.429993,147.246674,145.726669,146.626663,1050900,143.469223
"539",147,147.583328,145.506668,145.893326,1614300,142.751663
"540",145.183334,146.073334,144.706665,144.773331,1759800,141.655777
"541",144.83667,147.320007,143.676666,146.773331,2252400,143.612701
"542",146.350006,146.839996,143.676666,144.399994,1564500,141.290466
"543",145.383331,145.960007,144.603333,145.539993,1162200,142.405945
"544",146.009995,146.903336,144.360001,145.916672,1647000,142.77449
"545",145.759995,146.029999,143.623337,143.809998,1641900,140.713181
"546",143.58667,143.58667,140.08667,140.753326,3070500,137.722366
"547",140.669998,140.773331,137.610001,138.016663,2679300,135.044617
"548",137.399994,139.179993,136.78334,138.990005,2157900,135.996994
"549",139.869995,142.843338,139.100006,142.66333,1677300,139.591232
"550",143.050003,143.186661,140.776672,140.899994,1467300,137.865845
"551",141.523331,142.389999,141.199997,141.736664,2411100,138.684509
"552",141.633331,143.056671,141.300003,142.940002,2280300,139.861908
"553",142.883331,144.396667,142.883331,143.676666,2403900,140.582718
"554",143.32666,143.986664,142.649994,143.78334,1437600,140.687103
"555",144.246674,145.42334,142.956665,143.42334,1205100,140.334869
"556",143.813339,144.506668,142.356674,143.08667,1253100,140.005447
"557",142.869995,145.083328,142.869995,144.543335,1293000,141.430756
"558",143.096664,143.259995,140.110001,140.240005,3214800,137.220062
"559",140.25,141.333328,139.636673,140.796661,1305300,137.764755
"560",141.973328,142.156662,139.436661,140.133331,1636800,137.115723
"561",140.440002,142.766663,139.746674,142.229996,1866000,139.167206
"562",142.990005,144.156662,142.313339,143.740005,951600,140.644699
"563",143.75,143.929993,142.726669,143.570007,2536200,140.478363
"564",143.940002,145.156662,143.113327,144.443329,1785900,141.332901
"565",145,145.756668,143.723328,145.723328,1263600,142.585312
"566",146.333328,147.199997,146.133331,146.893326,1734900,143.730103
"567",147.289993,148.943329,146.833328,148.126663,1194600,144.936905
"568",147.910004,149.936661,147.910004,149.743332,1268700,146.518753
"569",149.5,149.5,147.956665,148.809998,1209000,145.605515
"570",147.983337,148.690002,147.146667,147.91333,1164600,144.72818
"571",147.96666,148.166672,145.919998,147.903336,1372800,144.718369
"572",148.403336,148.53334,147.580002,147.753326,1077900,144.571625
"573",148.406662,148.539993,145.880005,147.176666,1827300,144.00737
"574",147.566666,148.050003,146.860001,147.92334,1232700,144.737961
"575",147.990005,150.203339,147.776672,150.156662,1345800,146.923187
"576",150,150.333328,147.316666,147.636673,1665300,144.457458
"577",148.410004,151.21666,148.066666,150.809998,2285400,147.562469
"578",149.880005,151.823334,149.763336,150.630005,2366700,147.386337
"579",150,155.03334,148.233337,153.479996,3760500,150.174957
"580",153.28334,153.613327,151.960007,152.633331,1734900,149.346527
"581",152.029999,152.429993,150.25,150.433334,1479600,147.193893
"582",150.363327,152.753326,150.096664,152.223328,1015200,148.945343
"583",151.979996,151.979996,149.803329,150.509995,1792500,147.268906
"584",150.666672,151.993332,150.483337,151.610001,1721100,148.34523
"585",152,152,148.866669,149.166672,2129700,145.954514
"586",148.666672,151.203339,148.039993,150.889999,1487700,147.640732
"587",151.369995,152.399994,150.339996,151.970001,1099200,148.697479
"588",149.779999,151.943329,149.666672,150.800003,1357500,147.552689
"589",149.293335,150.223328,147.610001,148.993332,1632300,145.784897
"590",148.676666,149.106674,147.839996,148.169998,1317000,144.979324
"591",146.703339,148.220001,145.676666,147.320007,1125900,144.147614
"592",146.766663,147.820007,145.5,146.639999,1503000,143.482239
"593",144.059998,144.949997,142.383331,143.630005,1632900,140.537079
"594",143.536667,145.630005,142.820007,144.803329,1262100,141.68515
"595",143.759995,144.809998,143.233337,143.639999,1039500,140.54686
"596",143.523331,145.053329,143.463333,144.426666,1781400,141.688141
"597",143.736664,146.149994,143.536667,145.226669,1376100,142.472946
"598",143.963333,144.759995,141.323334,141.503326,1578900,138.820236
"599",141.92334,144.83667,141.823334,143.973328,1300800,141.243393
"600",144.256668,145.17334,143.546661,143.813339,1023000,141.086456
"601",143.193329,144.16333,141.71666,143.523331,1966800,140.801941
"602",144.243332,144.440002,143.213333,143.573334,1095900,140.850983
"603",143.580002,144.736664,142.343338,142.343338,1521600,139.644318
"604",142.330002,142.71666,141.363327,142.146667,1309500,139.45137
"605",141.339996,143.136673,141.203339,141.523331,1253100,138.839859
"606",140.196671,140.996674,139.199997,139.816666,1446000,137.165543
"607",139.696671,142.399994,139.16333,142.270004,1567500,139.572357
"608",143.809998,145.130005,142.453339,145.130005,2294400,142.378143
"609",146.046661,149.96666,144.483337,149.92334,2216700,147.080566
"610",150,155.520004,149.383331,155.520004,2589000,152.571136
"611",155.516663,159.66333,154.929993,157.993332,2902200,154.997543
"612",158.903336,159.013336,157.136673,157.183334,1480200,154.202911
"613",158.289993,159.123337,155.286667,156.956665,1880100,153.980545
"614",157.896667,158.190002,156.186661,157.956665,1341600,154.961609
"615",158.756668,159.713333,158.28334,159.669998,1673100,156.642426
"616",159.369995,159.369995,157.270004,157.883331,1434300,154.889618
"617",157.883331,158.089996,155.506668,155.919998,1250100,152.963516
"618",157.059998,157.226669,154.156662,154.92334,2081400,151.985764
"619",154.929993,155.593338,153.550003,155,1707300,152.060989
"620",156.506668,157.473328,154.196671,157.220001,1603200,154.238892
"621",156.666672,157.203339,154.916672,155.229996,2250000,152.286636
"622",155.720001,156.800003,154.619995,155.320007,1151400,152.374924
"623",154.639999,155.746674,153.42334,154.443329,1453800,151.514847
"624",153.853333,154.306671,151.399994,151.42334,1312200,148.552139
"625",152.016663,152.633331,150.330002,151.583328,1122000,148.709091
"626",151.67334,152.763336,150.813339,152.763336,1647300,149.86673
"627",153.839996,154.553329,152.520004,153.766663,1261500,150.851044
"628",153.889999,155.026672,153.333328,154.463333,1002000,151.534485
"629",155.316666,156.756668,154.520004,156.720001,642300,153.748383
"630",155.273331,155.779999,153.473328,155.380005,683100,152.433777
"631",155.053329,155.669998,154.036667,154.263336,946800,151.338287
"632",153.996674,154.416672,152.956665,154.046661,852600,151.125717
"633",155.233337,155.71666,151.679993,152.513336,1485600,149.621475
"634",152.610001,155.100006,152.346664,155.066666,1232100,152.126373
"635",155.5,157,155.406662,156.57666,1272900,153.607758
"636",156.766663,157.996674,156.273331,157.956665,1000800,154.961609
"637",158,158.046661,155.643326,155.846664,1507800,152.891602
"638",155.666672,155.940002,152.203339,152.28334,1735200,149.395813
"639",151.910004,153.256668,149.210007,152.563339,1743000,149.670532
"640",152.876663,153.690002,151.830002,152.199997,1464600,149.314072
"641",152.403336,153.896667,151.259995,151.529999,1603200,148.656799
"642",156.333328,164.08667,155.339996,163.410004,6339300,160.311523
"643",165,167.146667,162.869995,167.043335,2743200,163.875961
"644",166.863327,170.176666,166.389999,169.766663,2669400,166.547684
"645",169.873337,171.110001,168.233337,170.766663,1778700,167.528671
"646",170.036667,170.766663,168.723328,170.046661,1946700,166.822327
"647",168.693329,172.143326,168.113327,171.67334,1707000,168.418167
"648",171.016663,173.25,169.169998,171.013336,1909800,167.770691
"649",171.523331,174.419998,170.376663,170.983337,1615500,167.741241
"650",169.773331,171.206665,168.556671,170.156662,1261200,166.930252
"651",167.410004,168.713333,164.506668,165.119995,1532700,161.98909
"652",166.223328,167.256668,164.313339,166.289993,1704600,163.136887
"653",164.946671,171.570007,163.949997,170.996674,2234400,167.754333
"654",172.199997,174.483337,172.153336,174.436661,1599900,171.129089
"655",173.529999,174.666672,171.820007,173.253326,992100,169.968201
"656",172.706665,174.17334,171.436661,171.910004,969300,168.65033
"657",171.813339,175.666672,171.589996,175.28334,1571400,171.959717
"658",172.346664,174.78334,171.693329,171.753326,1548900,168.496628
"659",173.289993,173.873337,171.71666,173.399994,1291500,170.485977
"660",174.96666,177.339996,174.166672,176.696671,1806600,173.72728
"661",177.08667,178.91333,175.246674,176.146667,1446900,173.186462
"662",175.143326,175.360001,173.16333,174.666672,1209300,171.731369
"663",176.41333,178.036667,174.919998,175.886673,1467000,172.930847
"664",177.119995,177.21666,174.203339,174.5,1248000,171.567474
"665",174.106674,174.356674,170.083328,170.866669,1839000,167.995224
"666",172.136673,172.580002,169.773331,171.153336,1047000,168.277069
"667",172.589996,173.330002,170.83667,171.796661,980700,168.909576
"668",170.813339,174.286667,170.789993,174.229996,899400,171.302032
"669",176.080002,176.610001,174.320007,174.893326,1246200,171.954224
"670",175.963333,176.603333,174.723328,175.583328,1274100,172.632614
"671",175.17334,176.223328,173.32666,175.726669,933300,172.77356
"672",177.46666,178.436661,176.626663,178.223328,1065600,175.228256
"673",179.880005,179.880005,177.156662,178.17334,1296300,175.179108
"674",179.639999,179.666672,178.039993,178.246674,984000,175.25119
"675",178.050003,178.139999,173.320007,174.343338,1382400,171.413467
"676",172.949997,174.17334,171.296661,173.910004,1447200,170.987411
"677",173.67334,176.883331,173.169998,175.800003,1540500,172.845673
"678",177.803329,182.993332,176.970001,179.649994,1878600,176.630951
"679",178.690002,181.149994,178.656662,180.506668,1188300,177.473221
"680",178.669998,178.669998,175.789993,175.830002,1257900,172.875153
"681",176.276672,179.666672,175.896667,179.17334,1038000,176.162308
"682",179.703339,181.32666,178.270004,180.946671,969300,177.905823
"683",180.046661,183.57666,179.17334,183.259995,1564200,180.180283
"684",184.056671,184.693329,181.820007,183.513336,2411400,180.429367
"685",182.699997,183.550003,180.383331,180.550003,1451700,177.515839
"686",182.440002,184.03334,179.639999,180.833328,1599900,177.794373
"687",181.986664,182.169998,179.42334,181.513336,1399200,178.462952
"688",181.75,183.513336,180.440002,182.78334,849300,179.711624
"689",183.886673,183.886673,180.619995,181.426666,1079700,178.377777
"690",181.973328,183.506668,181.843338,183.289993,1012200,180.209778
"691",183.699997,184.369995,181.16333,181.619995,1458000,178.567841
"692",181.186661,181.816666,178.270004,180.33667,1507800,177.306061
"693",180.339996,181.696671,178.956665,181.063339,1047300,178.020538
"694",181.919998,184.143326,181.919998,182.946671,1071600,179.872223
"695",182.539993,184.493332,182.279999,183.093338,915000,180.016434
"696",181.776672,183.666672,180.539993,181.979996,1085700,178.921814
"697",181.666672,185.693329,181.666672,185.220001,1212000,182.10733
"698",185.456665,186.28334,184.206665,186.233337,1318500,183.103668
"699",187.800003,188.146667,182.929993,183.33667,2163600,180.255661
"700",183.71666,185.303329,183.063339,183.449997,859200,180.367081
"701",185.320007,186.520004,184.229996,186.296661,1248300,183.165909
"702",186.073334,188.383331,185.309998,188.080002,1210500,184.919296
"703",188.063339,189,186.373337,186.846664,1245900,183.70668
"704",185.903336,187.383331,185.669998,186.953339,1362600,183.811554
"705",187.183334,187.58667,183.143326,183.470001,2399100,180.386765
"706",185.833328,192.786667,182.056671,188.963333,3324000,185.787766
"707",190,190,186.126663,187.956665,1838400,184.798019
"708",188.949997,191.666672,188.753326,191.350006,1363500,188.134323
"709",191.916672,193.333328,191.03334,191.643326,1298700,188.422745
"710",191.676666,193.740005,191.676666,192.746674,1586400,189.507538
"711",191.78334,194.436661,191.78334,193.869995,1845300,190.611984
"712",194.116669,195.713333,192.593338,195.410004,1610400,192.126129
"713",195.833328,196.333328,190.526672,190.773331,2370900,187.567352
"714",191.953339,193.470001,191.003326,193.213333,1533300,189.966339
"715",194.759995,194.843338,190.293335,190.333328,1831200,187.134735
"716",189.503326,191.330002,186.25,188.303329,2490600,185.138855
"717",188.429993,191.936661,188.193329,191.746674,1567500,188.524323
"718",192.723328,192.726669,189.023331,189.820007,1793400,186.630066
"719",190.460007,193.820007,190.149994,193.78334,1129500,190.526779
"720",192.816666,194.333328,192.556671,193.136673,976200,189.890976
"721",193.160004,196.433334,192.949997,195.746674,1352400,192.457138
"722",195.553329,197.696671,195,196.580002,1080000,193.276428
"723",195.666672,198.333328,195.220001,197.816666,857700,194.865677
"724",198.333328,199,197.029999,197.589996,1131900,194.64241
"725",193.669998,197.233337,193.513336,195.360001,1452900,192.445679
"726",195.936661,196.213333,194.389999,194.733337,2064000,191.828369
"727",194.729996,194.729996,190.876663,192.006668,1882200,189.14238
"728",191.003326,192.213333,188.873337,189.520004,2166600,186.692795
"729",189.970001,192,189.41333,191.610001,1986300,188.751617
"730",192.580002,194.066666,192.110001,193.33667,1281000,190.452545
"731",193.696671,195.806671,193.119995,195.726669,2161800,192.806885
"732",195.096664,195.66333,194.07666,194.953339,918000,192.045074
"733",194.803329,195.520004,193.596664,194.376663,709500,191.477036
"734",193.523331,193.523331,191,191.610001,1001400,188.751617
"735",190.573334,192.776672,190,192.636673,1374600,189.762985
"736",193.106674,194.333328,190.263336,190.436661,1279800,187.595795
"737",191.473328,191.863327,189.183334,190.833328,1192200,187.986526
"738",192.639999,193.570007,191.08667,192.846664,1000800,189.969849
"739",192.616669,193.080002,191.473328,192.190002,765900,189.322968
"740",191.559998,191.916672,190.119995,190.28334,1243200,187.444748
"741",191.183334,191.903336,190.056671,191.830002,813900,188.968338
"742",191.75,193.509995,191.643326,192.270004,1304100,189.401794
"743",191.666672,193.066666,190.666672,190.743332,1213500,187.897888
"744",191.429993,193.630005,190.419998,193.169998,1358400,190.288345
"745",193.373337,193.553329,192.066666,192.713333,1136100,189.838486
"746",193.243332,193.243332,190.080002,190.869995,1004100,188.022675
"747",191.323334,193.223328,190.566666,192.616669,1141200,189.743271
"748",193.756668,194.203339,192.050003,193.660004,2224500,190.771057
"749",193.970001,194.729996,193.153336,194.419998,697200,191.519699
"750",193.456665,194.649994,193.070007,193.713333,294300,190.823593
"751",194.006668,194.059998,192.419998,193.866669,453300,190.974625
"752",194.57666,195.020004,193.626663,193.896667,525300,191.004181
"753",192.75,193.603333,192.393326,192.91333,696000,190.035507
"754",192.699997,194.610001,192.279999,194.513336,867300,191.611633
"755",195.016663,195.039993,189.580002,190.616669,1945800,187.773132
"756",188.446671,190.509995,188.096664,188.149994,1635600,185.343246
"757",187.410004,188.573334,186.973328,187.803329,1926600,185.001755
"758",188.566666,188.713333,186.463333,186.786667,1803600,184.000259
"759",187.346664,190.110001,187,189.759995,1886400,186.929214
"760",190.536667,191.046661,187.58667,188.543335,2245200,185.730713
"761",189.28334,190.396667,188.753326,189.029999,1002000,186.210114
"762",189.156662,191.75,188.776672,191.619995,1306500,188.761475
"763",191.580002,192.990005,190.853333,191.490005,1810200,188.633438
"764",192.043335,195.929993,191.320007,194.853333,1460400,191.946564
"765",196.606674,196.606674,193.929993,194.993332,1494900,192.084503
"766",195.446671,198.356674,194.610001,198.156662,2143500,195.200638
"767",198.149994,199.416672,196.78334,197.686661,1596000,194.73764
"768",198.693329,198.869995,196.963333,197.643326,1093800,194.694946
"769",198.053329,198.876663,196.483337,198.846664,1297200,195.880325
"770",199.666672,199.983337,197.309998,198.279999,1400400,195.322128
"771",195.963333,196.649994,194.183334,194.756668,1233300,191.851364
"772",194.833328,197.653336,194.833328,197.016663,1189500,194.077652
"773",197.666672,199.333328,196.753326,196.753326,1906500,193.818222
"774",187.46666,190.256668,185.166672,189.633331,3222900,186.804443
"775",186.789993,188,183.733337,185.66333,2703600,182.893677
"776",186.440002,192.693329,185.953339,191.636673,2517900,188.777908
"777",192.946671,196.66333,192.133331,195.656662,1922400,192.73793
"778",195.653336,195.82666,190.309998,194.146667,2439900,191.250443
"779",194.686661,195.193329,193.100006,193.96666,1985400,191.07312
"780",193.773331,193.773331,190.543335,190.850006,1704600,188.002991
"781",190.369995,191.58667,189.619995,190.759995,1518600,187.914307
"782",191.083328,193.71666,190.889999,192.346664,1223700,189.477295
"783",192.383331,193.996674,191.883331,193.380005,1109400,190.495239
"784",192.410004,194.190002,192.03334,193.253326,838500,190.370438
"785",193.456665,195.149994,193.056671,195.149994,916200,192.238815
"786",194.373337,194.626663,192.066666,193.926666,1239300,191.033737
"787",195,197.463333,194.979996,196.350006,1479000,193.420929
"788",195.256668,197.093338,193.333328,194.693329,1021800,191.788971
"789",193.436661,194.396667,190.796661,191.113327,1149600,188.262375
"790",187.119995,190.656662,185.669998,189.03334,1697400,186.213409
"791",189.929993,190.266663,183.416672,183.653336,2530500,180.913666
"792",185.053329,188.376663,182.949997,183.536667,2172300,180.798721
"793",180.786667,182.78334,174.96666,175.119995,2345100,172.507629
"794",169.383331,172.25,165.889999,172.25,4074900,170.114334
"795",174.006668,179.440002,171.006668,179.440002,2520900,177.215179
"796",180.17334,184.136673,176.869995,180.193329,2212800,177.959198
"797",184.42334,191.619995,181.766663,191.593338,2210100,189.217834
"798",187.013336,188.679993,183.08667,184.970001,1775700,182.676636
"799",180.919998,181.506668,176.496674,180.333328,1971900,178.097458
"800",167.116669,179.446671,166.833328,175.720001,3484500,173.541321
"801",180.756668,182.153336,171.806671,182.006668,2829300,179.750046
"802",177.666672,178.21666,169.183334,173.380005,3127800,171.230331
"803",162.223328,169.786667,157.003326,160.880005,3269100,158.885315
"804",167.523331,168.486664,154.289993,166.443329,4273800,164.379669
"805",149.666672,150.220001,135.146667,135.356674,4736700,133.678436
"806",138.366669,144.729996,125.900002,140.126663,5943600,138.389297
"807",129.596664,136.729996,108.476669,134.286667,5138100,132.621674
"808",132.946671,149.653336,129.366669,148.373337,3081600,146.533707
"809",151.073334,152.343338,135.32666,137.566666,3788400,135.861023
"810",136.940002,140.936661,130.256668,132.233337,2876700,130.593857
"811",139.520004,153.470001,138.816666,151.339996,3735300,149.463593
"812",150.756668,158.276672,149.083328,150.553329,2766900,148.686691
"813",155.009995,157.756668,151.333328,155.380005,2562900,153.453506
"814",150.333328,157.16333,150,153.220001,1990500,151.320267
"815",157.21666,162.160004,154.296661,160.610001,2259600,158.618668
"816",158.830002,160.583328,152.516663,153.17334,3840600,151.274216
"817",146.636673,148.17334,140.46666,141.660004,3430500,139.90361
"818",140.066666,146.656662,137.33667,145.636673,3257700,143.830978
"819",145,147.529999,138.746674,140.009995,2051400,138.274078
"820",147.596664,154.32666,146.036667,152.873337,2193300,150.977936
"821",158.453339,161.656662,154.009995,154.449997,2435700,152.535019
"822",156.75,163.990005,154.016663,162.770004,1770900,160.751892
"823",166.083328,172.723328,162.550003,164.050003,3194100,162.015991
"824",160.770004,164.136673,157.626663,163.066666,2571900,161.044861
"825",166.666672,170.21666,163.33667,168.130005,2263200,166.045425
"826",163.58667,166.660004,161.946671,164.226669,1869900,162.190491
"827",166.563339,167.330002,158.699997,161.676666,2226000,159.672073
"828",165.846664,172.686661,165.846664,172.25,1824300,170.114334
"829",168.940002,171.636673,164.309998,165.289993,1747200,163.240631
"830",162.796661,164.296661,159.873337,161.633331,984600,159.629303
"831",164.889999,168.453339,164.889999,166.763336,1117200,164.695709
"832",166.813339,169.556671,165.876663,166.233337,915300,164.172272
"833",167.196671,168.91333,164.863327,168.686661,807300,166.595184
"834",167.986664,171.613327,165.763336,170.486664,1401000,168.372864
"835",173,173.293335,168.353333,169.57666,1564500,167.474152
"836",178.666672,186.543335,174.660004,179.619995,2886600,177.39296
"837",175.956665,181.206665,174.543335,178.789993,2059200,176.573242
"838",175.213333,176.583328,173.356674,175.479996,1241100,173.304291
"839",174.736664,176.623337,172.320007,176.279999,1184400,174.09436
"840",177.986664,179.91333,176.509995,177.563339,1121700,175.361801
"841",178.333328,178.866669,174.479996,174.67334,1025700,172.507645
"842",176.58667,177.766663,175.403336,176.186661,1172700,174.002182
"843",179.686661,184.526672,178.233337,183.226669,1477200,180.954926
"844",181.070007,187.92334,180.933334,186.279999,2395800,183.970413
"845",185.696671,187.919998,184.486664,184.486664,1867800,182.199265
"846",183.479996,184.899994,179.899994,182.773331,1466700,180.507202
"847",180.106674,181.873337,176.063339,181.850006,1631100,179.595322
"848",180.16333,189.460007,179.766663,189.460007,2658900,187.110962
"849",193.333328,195.373337,190.633331,190.75,1856700,188.384979
"850",190.300003,191.883331,187.503326,187.91333,1665000,185.58345
"851",190.266663,191.869995,188.103333,188.210007,1890000,185.876465
"852",188.606674,190.416672,187.666672,190,1605300,188.090652
"853",190.563339,192.443329,189.313339,192.433334,837600,190.499527
"854",195,195.296661,193.123337,194.376663,1377900,192.423325
"855",195,195.166672,190.850006,194.286667,1355100,192.334244
"856",196.666672,198.639999,195.289993,196.669998,1647900,194.693604
"857",196.089996,198.766663,195.073334,197.949997,1315500,195.960739
"858",197.806671,198.309998,193.346664,194.153336,1040700,192.202255
"859",193.449997,199.726669,193.063339,199.036667,1582200,197.036484
"860",199.770004,201.119995,197.696671,198.053329,1545900,196.063049
"861",196.856674,197.666672,190.610001,191.720001,1907700,189.79335
"862",194.346664,196.983337,188.779999,195.096664,2654400,193.136093
"863",194.476669,194.756668,190.166672,191.666672,2092500,189.740555
"864",190.236664,195.293335,190.083328,193.92334,1523700,191.974564
"865",194.346664,195.259995,192.453339,193.653336,1123200,191.707275
"866",191.389999,192.059998,181.313339,182.106674,2883300,180.276627
"867",186.733337,187.096664,179.723328,182.539993,2205600,180.705612
"868",178.666672,190.666672,178.656662,190.003326,2628300,188.093933
"869",195.479996,196.113327,188.693329,192.119995,1303800,190.189331
"870",193.42334,196,192.186661,194,1228800,192.050446
"871",192.666672,195.013336,192.516663,193.899994,834900,191.951447
"872",197.223328,197.259995,192.946671,194.889999,2114100,192.931503
"873",198.149994,198.149994,191.373337,194.156662,1333200,192.205521
"874",196.559998,196.559998,191.380005,192.110001,1479600,190.179428
"875",191.656662,191.729996,188.699997,188.883331,1248300,186.985199
"876",189.210007,191.433334,185.843338,191.070007,985500,189.149887
"877",190.936661,191.293335,185.286667,185.843338,1648500,183.975754
"878",187.029999,189.933334,184.33667,188.666672,1030800,186.770721
"879",189.199997,193.293335,187.906662,192.616669,1443300,190.681015
"880",192.589996,193.979996,190.496674,192.520004,1906800,190.585312
