"","FLT.Open","FLT.High","FLT.Low","FLT.Close","FLT.Volume","FLT.Adjusted"
"457",201.130005,201.970001,191.979996,192.169998,719300,192.169998
"458",193.490005,196.910004,191.710007,195,895100,195
"459",191.259995,192.809998,186.759995,188.399994,1024900,188.399994
"460",190.550003,192.100006,180.220001,183.229996,1382100,183.229996
"461",183.850006,185.830002,180.149994,185.25,1434600,185.25
"462",197.25,204.929993,196.639999,200.029999,1668600,200.029999
"463",200.470001,200.720001,197.800003,199.839996,1073500,199.839996
"464",200.229996,203.009995,194.820007,197.339996,728100,197.339996
"465",197.740005,199.580002,194.990005,197.479996,760100,197.479996
"466",197.940002,199.570007,195.720001,197.600006,696800,197.600006
"467",198.800003,204.559998,198.539993,204.240005,651200,204.240005
"468",203.009995,205.080002,202.529999,204.580002,783400,204.580002
"469",203.580002,203.679993,197.830002,199.820007,809100,199.820007
"470",199.449997,199.449997,193.539993,193.690002,1047000,193.690002
"471",194.380005,197.729996,192.729996,194.539993,582700,194.539993
"472",195.990005,198.970001,190.600006,190.960007,726900,190.960007
"473",190.160004,198.589996,190.160004,198.210007,1060400,198.210007
"474",197.289993,201.059998,197.139999,198.190002,648900,198.190002
"475",198.080002,198.490005,190.279999,191.139999,683100,191.139999
"476",186.25,192.119995,184.570007,188.309998,889200,188.309998
"477",189.929993,192.639999,187.929993,188.110001,837800,188.110001
"478",186.289993,188.160004,183.899994,184.110001,373400,184.110001
"479",187.199997,190.559998,185.539993,189,1302000,189
"480",187.690002,189.550003,185.910004,187.779999,686800,187.779999
"481",188.729996,193.589996,188.729996,192.940002,503400,192.940002
"482",192.289993,193.399994,190.399994,191.679993,458500,191.679993
"483",192.089996,195.009995,191.399994,193.399994,954000,193.399994
"484",197.419998,198.830002,195,196.160004,606300,196.160004
"485",195.279999,197.039993,189.460007,189.880005,568700,189.880005
"486",186.5,189.279999,184.490005,188.960007,843300,188.960007
"487",188.850006,193.240005,185.130005,186.929993,664400,186.929993
"488",185.979996,188.869995,182.869995,185.869995,476900,185.869995
"489",184.179993,185.759995,179.649994,182.539993,729400,182.539993
"490",184.229996,185.669998,181.190002,181.410004,616800,181.410004
"491",182.210007,182.960007,177.75,179.669998,739700,179.669998
"492",177.589996,178.820007,175.190002,176.910004,594100,176.910004
"493",175.779999,181.610001,174.759995,178.270004,1904000,178.270004
"494",179.070007,180.580002,176.039993,179.080002,1495500,179.080002
"495",179.520004,185.800003,177.009995,179.960007,1179800,179.960007
"496",178.720001,180.210007,175.860001,178.130005,888400,178.130005
"497",179.330002,182.759995,176.100006,176.399994,1421900,176.399994
"498",174.759995,176.570007,172.179993,175.5,646800,175.5
"499",175.929993,182.809998,175.660004,182.800003,669500,182.800003
"500",179.770004,185.100006,179.009995,185.100006,824400,185.100006
"501",186.190002,186.190002,180.919998,183.490005,562100,183.490005
"502",184.509995,185.720001,183.059998,185.720001,361700,185.720001
"503",183.110001,187.229996,182.070007,185.550003,714300,185.550003
"504",183.860001,184.479996,180.050003,181.600006,680800,181.600006
"505",183.5,186.240005,182.509995,184.940002,943300,184.940002
"506",184.600006,187.679993,184.259995,186.029999,563400,186.029999
"507",188.550003,189.509995,185.820007,187.449997,737100,187.449997
"508",188.089996,191.339996,187.729996,189.570007,701300,189.570007
"509",187.690002,190.119995,187.050003,190.059998,565600,190.059998
"510",188.360001,189.380005,186.940002,189,373500,189
"511",187.949997,190.5,187.949997,188.740005,9e+05,188.740005
"512",189,192.009995,188.300003,191.050003,480700,191.050003
"513",190.869995,192.860001,190.259995,191.309998,565000,191.309998
"514",190.679993,193.220001,190.240005,192.610001,557800,192.610001
"515",194.360001,198.389999,193.520004,198.320007,635200,198.320007
"516",197.440002,197.449997,195.149994,195.940002,375900,195.940002
"517",197,197.160004,194.520004,197,341700,197
"518",196.5,197.860001,196.229996,196.580002,488100,196.580002
"519",198.830002,200.440002,197.240005,199.770004,594100,199.770004
"520",197.039993,199.190002,196.490005,198.5,340500,198.5
"521",198.210007,199.100006,196.649994,197.570007,366500,197.570007
"522",198.720001,203.490005,197.610001,202.610001,412500,202.610001
"523",202.089996,203.520004,200.75,201.809998,613900,201.809998
"524",201.759995,204.210007,200.429993,202.990005,389400,202.990005
"525",202.449997,203.050003,201.479996,202.020004,782000,202.020004
"526",202.710007,205.300003,202.339996,204.830002,618700,204.830002
"527",204.300003,205.889999,203.399994,205.179993,677700,205.179993
"528",212.539993,219,212.539993,218.070007,1322700,218.070007
"529",216.210007,217.5,214.559998,217.240005,847300,217.240005
"530",218.240005,219.820007,216.860001,217.259995,497400,217.259995
"531",218.339996,219.710007,217.5,218.880005,744700,218.880005
"532",220,221.149994,218.470001,219.389999,605900,219.389999
"533",219.220001,220.509995,218.220001,220.5,876000,220.5
"534",222.100006,224.25,221.080002,224.050003,618400,224.050003
"535",223.619995,226.240005,223.589996,226.070007,703200,226.070007
"536",225.889999,227.839996,225.839996,227.5,553400,227.5
"537",226.740005,227.050003,224.660004,225.75,672500,225.75
"538",226.600006,228.600006,226.320007,228.429993,484600,228.429993
"539",229.960007,230.550003,228.929993,230.259995,666700,230.259995
"540",229.979996,231.800003,228.770004,231.75,998000,231.75
"541",230.089996,231.830002,228.979996,231.699997,389900,231.699997
"542",231.699997,233.919998,230.830002,233.279999,599000,233.279999
"543",234.979996,234.979996,232.690002,233.330002,547400,233.330002
"544",231.639999,234.690002,230.5,232.059998,680000,232.059998
"545",232.5,232.899994,231.089996,231.339996,384400,231.339996
"546",230.899994,231.949997,229.839996,230.839996,345100,230.839996
"547",230.070007,230.070007,225.679993,227.5,644800,227.5
"548",225.529999,227.910004,224.75,227.820007,399000,227.820007
"549",229,230.869995,228.130005,230.830002,385100,230.830002
"550",231.509995,233.369995,230.020004,231.800003,559700,231.800003
"551",232.990005,237,232.210007,234.970001,1141000,234.970001
"552",235.190002,237.649994,234.270004,236.600006,717200,236.600006
"553",236.289993,239.339996,236.279999,239.270004,1317500,239.270004
"554",240.850006,241.960007,239.270004,240.75,534400,240.75
"555",241.5,245.460007,240.600006,240.880005,740500,240.880005
"556",240.889999,241.130005,237.149994,238.229996,806500,238.229996
"557",237.600006,242.800003,235.899994,241.539993,960000,241.539993
"558",241.179993,241.910004,236.490005,237.460007,655100,237.460007
"559",236.720001,237.979996,235.130005,237.699997,526500,237.699997
"560",239.139999,241.630005,239.139999,241.139999,564100,241.139999
"561",241.139999,242.5,238.839996,242.160004,529600,242.160004
"562",242.949997,243.919998,241.919998,243.580002,317900,243.580002
"563",245.320007,246.809998,244.320007,246.589996,462200,246.589996
"564",248.820007,250.820007,246.899994,249.059998,920300,249.059998
"565",250.649994,251.059998,248.470001,250.100006,568700,250.100006
"566",250.940002,250.940002,249.020004,249.970001,531100,249.970001
"567",250.259995,250.429993,246.720001,248.320007,404400,248.320007
"568",249.330002,250.880005,248.460007,250.309998,402500,250.309998
"569",250.179993,251.009995,247.860001,250.880005,220100,250.880005
"570",249.419998,251.410004,249.419998,250.279999,339600,250.279999
"571",250.899994,252.339996,249.889999,250.149994,313200,250.149994
"572",250.419998,251.419998,248.710007,249.919998,715100,249.919998
"573",251.360001,251.800003,249.550003,251.380005,309700,251.380005
"574",251.75,252.660004,250.279999,251.570007,337400,251.570007
"575",252.970001,253.960007,251.220001,252.089996,264800,252.089996
"576",252.449997,253.600006,250.639999,251.169998,370300,251.169998
"577",250.770004,251.509995,248.619995,251.419998,413600,251.419998
"578",249.830002,252.850006,249.830002,252.5,359000,252.5
"579",253.940002,257.179993,252.399994,256.670013,326600,256.670013
"580",256.519989,257.679993,255.699997,256.339996,343100,256.339996
"581",256.200012,257.829987,255.360001,257.220001,272900,257.220001
"582",257.529999,258.230011,256.209991,257.869995,275600,257.869995
"583",258.76001,260.950012,258.149994,260.220001,429000,260.220001
"584",261.01001,261.970001,259.420013,260.950012,381600,260.950012
"585",261.019989,261.559998,257.48999,257.570007,323100,257.570007
"586",257.119995,258.859985,255.320007,256.839996,458700,256.839996
"587",258,258.980011,256.929993,257.75,255200,257.75
"588",253.050003,257.220001,252.410004,256.630005,344200,256.630005
"589",254.309998,255.080002,246.259995,248.660004,732800,248.660004
"590",250.320007,268.350006,227.820007,266.190002,1107000,266.190002
"591",265.589996,266.98999,260.470001,266.190002,724000,266.190002
"592",263.920013,265.869995,260.100006,263.630005,1071900,263.630005
"593",256.540009,259.040009,255.809998,257.089996,590100,257.089996
"594",255,265.630005,254.509995,264.630005,667200,264.630005
"595",263.559998,268.709991,263.230011,264.179993,611100,264.179993
"596",265.559998,271.700012,265.179993,271.130005,789200,271.130005
"597",268.390015,270.809998,268.390015,269.26001,420900,269.26001
"598",267.019989,272.910004,266.48999,272.079987,556200,272.079987
"599",273.929993,274.98999,272.670013,273.549988,402400,273.549988
"600",273.399994,276.890015,273.339996,274.98999,348100,274.98999
"601",272.679993,272.679993,265.630005,266.670013,530400,266.670013
"602",268.890015,270.279999,264.26001,266.799988,415400,266.799988
"603",267.929993,272.140015,266.640015,267.720001,844600,267.720001
"604",266.839996,267.190002,258.329987,260,957200,260
"605",260.660004,263.440002,259.470001,260.690002,712800,260.690002
"606",256.880005,259.730011,256.410004,258.209991,622900,258.209991
"607",259.029999,260.26001,248.929993,250.270004,981200,250.270004
"608",252.710007,253.979996,248.940002,253.649994,979500,253.649994
"609",258.640015,263.130005,250.770004,251.649994,1582800,251.649994
"610",252,252.660004,237.089996,251.330002,3270600,251.330002
"611",251.330002,259.730011,251.020004,258.98999,1490900,258.98999
"612",260.279999,268.119995,260.279999,266.220001,924800,266.220001
"613",269.480011,271.089996,265.160004,266.720001,788000,266.720001
"614",266.880005,269.070007,265.660004,267.459991,377900,267.459991
"615",269.51001,274.079987,268.859985,272.880005,693100,272.880005
"616",271.829987,274.690002,271.440002,272.660004,399100,272.660004
"617",272.630005,273.649994,267.76001,268.480011,464600,268.480011
"618",270.950012,273.470001,269.609985,273.309998,490600,273.309998
"619",273.48999,278.01001,272.190002,277.630005,340000,277.630005
"620",280,283.450012,276.679993,277.769989,523600,277.769989
"621",278.200012,281.190002,277.769989,279.109985,713000,279.109985
"622",280.01001,281.26001,278.559998,279.190002,320300,279.190002
"623",279.470001,279.910004,275.470001,277.329987,345000,277.329987
"624",278.390015,279.25,274.880005,277.119995,303900,277.119995
"625",278.410004,280.48999,277.459991,279.209991,287600,279.209991
"626",279.649994,281.109985,278.359985,280.850006,624800,280.850006
"627",283.769989,285,280.079987,283.170013,583200,283.170013
"628",283.660004,287,282.690002,286.019989,448500,286.019989
"629",286.51001,289.779999,286.329987,289.600006,254300,289.600006
"630",287.720001,291.790009,287.100006,291.769989,432000,291.769989
"631",291.029999,292.579987,290.029999,290.829987,274700,290.829987
"632",290.660004,294.559998,288.850006,294.459991,598800,294.459991
"633",296.149994,296.790009,291.570007,292.290009,341500,292.290009
"634",288.709991,294.709991,288.01001,293.390015,287900,293.390015
"635",293.869995,295.149994,291.119995,292.160004,546900,292.160004
"636",292.820007,292.980011,287.660004,292.529999,813100,292.529999
"637",293.079987,293.079987,290.720001,291,363300,291
"638",291.339996,292.399994,288.850006,289.730011,525300,289.730011
"639",290.209991,291.720001,288.700012,290.5,453400,290.5
"640",292.910004,292.910004,288.600006,288.829987,480700,288.829987
"641",290.200012,292.980011,288.160004,288.369995,872100,288.369995
"642",289.049988,290.23999,286.839996,289.980011,436600,289.980011
"643",289.98999,291.079987,287.790009,288.339996,475800,288.339996
"644",289.920013,289.920013,284.630005,285.480011,383700,285.480011
"645",287.570007,289.440002,286.059998,287.230011,386500,287.230011
"646",287.220001,287.839996,285.399994,286.709991,337600,286.709991
"647",285.859985,286.640015,282.959991,283.709991,419700,283.709991
"648",284.269989,288.48999,280.779999,284.170013,477500,284.170013
"649",284.01001,287.609985,280.140015,281.600006,446300,281.600006
"650",279.540009,280.779999,274.410004,278.149994,469800,278.149994
"651",272.859985,272.859985,264.929993,266.73999,834600,266.73999
"652",269.070007,270.940002,267.459991,269.23999,497900,269.23999
"653",280,293.309998,275,291.329987,1354000,291.329987
"654",292.5,296.920013,290.480011,296.369995,698800,296.369995
"655",295.5,297.130005,293.549988,295.720001,405100,295.720001
"656",294.450012,295.470001,288.01001,289.019989,434900,289.019989
"657",288.359985,296.799988,288.269989,295.869995,513200,295.869995
"658",291.390015,293.380005,285.209991,285.769989,625700,285.769989
"659",287,287.980011,284.679993,286.730011,468000,286.730011
"660",288.809998,292,288.040009,291.269989,387800,291.269989
"661",294.899994,298.359985,284.679993,297.589996,380800,297.589996
"662",297.190002,298.399994,295.209991,295.700012,443100,295.700012
"663",297.380005,301.309998,297.019989,300.980011,488100,300.980011
"664",302.23999,302.579987,297.130005,300.450012,445100,300.450012
"665",299.100006,302.609985,291.76001,292.970001,837800,292.970001
"666",295.299988,296.670013,290.899994,292.48999,527000,292.48999
"667",293.869995,295.26001,290.200012,292.570007,489400,292.570007
"668",291.160004,296.48999,288.850006,295.549988,275300,295.549988
"669",298,300.839996,297.589996,299.309998,315400,299.309998
"670",301.529999,303.26001,296.769989,298.399994,358500,298.399994
"671",297.179993,298.630005,291.970001,292.920013,419600,292.920013
"672",296.570007,298.23999,294.5,298.109985,465000,298.109985
"673",301.98999,304.209991,301.829987,302.529999,298300,302.529999
"674",302.480011,304.649994,301.170013,302.640015,341700,302.640015
"675",304.01001,304.529999,290.01001,290.549988,681500,290.549988
"676",288.440002,289.600006,282.839996,286.26001,911400,286.26001
"677",282.5,290.450012,282.5,285.799988,778800,285.799988
"678",288.089996,294.220001,288.089996,288.950012,616600,288.950012
"679",290.5,295.279999,285.540009,292.119995,667500,292.119995
"680",290.670013,301.209991,290.140015,297.859985,712100,297.859985
"681",298.200012,301.399994,293.929993,297.26001,550900,297.26001
"682",297.100006,298.320007,291.670013,295.140015,626900,295.140015
"683",295.600006,296.869995,291.519989,291.899994,342200,291.899994
"684",293.059998,294.670013,288.589996,289.100006,589100,289.100006
"685",288.410004,289.609985,287.329987,287.720001,457300,287.720001
"686",290.070007,290.929993,284.070007,285.910004,832700,285.910004
"687",285.630005,292.660004,284.269989,291.570007,544400,291.570007
"688",290.459991,294.970001,288.799988,292.700012,457400,292.700012
"689",293.630005,294.850006,285.779999,288,475400,288
"690",288.119995,288.75,284.910004,286.779999,1243900,286.779999
"691",288.059998,294.980011,282.519989,283.019989,635400,283.019989
"692",280.839996,281.859985,277.23999,279.380005,557500,279.380005
"693",277.73999,281.899994,274.73999,281.299988,420600,281.299988
"694",282.040009,289.859985,281.980011,289.720001,682400,289.720001
"695",288.450012,288.450012,284.350006,284.589996,359900,284.589996
"696",282.049988,284.320007,276.179993,279.850006,450200,279.850006
"697",282.059998,283.279999,279.339996,282.640015,383800,282.640015
"698",281.850006,289.079987,281.850006,288.440002,541600,288.440002
"699",291.75,296.359985,290.970001,291.290009,441600,291.290009
"700",291.350006,293.079987,289.029999,290.649994,235600,290.649994
"701",290.950012,296.100006,290.950012,295.920013,411200,295.920013
"702",295.329987,297,290.290009,294.829987,546200,294.829987
"703",294.829987,297.070007,293.070007,293.880005,307100,293.880005
"704",293.299988,295.850006,289.48999,291.829987,667200,291.829987
"705",292.049988,295.619995,291.179993,292.200012,512500,292.200012
"706",292.769989,295.649994,286.109985,286.279999,751400,286.279999
"707",286.549988,291.579987,285.369995,291.429993,437100,291.429993
"708",292.5,298.25,291.51001,296.23999,463200,296.23999
"709",295.059998,299.950012,294.5,298.880005,548700,298.880005
"710",300.769989,304.519989,299.730011,302.049988,470100,302.049988
"711",301.209991,303.26001,298.420013,298.589996,310100,298.589996
"712",298.51001,300.399994,296.290009,300.029999,235100,300.029999
"713",299.5,300.51001,293.23999,294.220001,489100,294.220001
"714",296.480011,296.480011,291.130005,294.339996,544200,294.339996
"715",296.130005,296.130005,291.869995,293.040009,309100,293.040009
"716",292.910004,293.630005,287.040009,291.730011,579500,291.730011
"717",292.119995,294.769989,290.380005,294.070007,455100,294.070007
"718",288.149994,299.98999,285.299988,296.579987,777900,296.579987
"719",294.890015,296.850006,291.559998,293.450012,482600,293.450012
"720",292.089996,295.450012,290.51001,291,548100,291
"721",291.059998,294.76001,289.920013,290.730011,505700,290.730011
"722",289.769989,294.269989,289.220001,291.01001,335400,291.01001
"723",290.089996,294.089996,289.660004,293.410004,418500,293.410004
"724",294.76001,298.329987,292.269989,297.339996,437000,297.339996
"725",297,299.380005,295.299988,298.48999,390600,298.48999
"726",298.670013,302.149994,297.790009,301.920013,477000,301.920013
"727",301.679993,304.609985,298.390015,301,630200,301
"728",300.589996,301.880005,294.579987,295.269989,464700,295.269989
"729",296.320007,298.170013,292.950012,295.179993,605200,295.179993
"730",296.029999,300.179993,294.700012,299.519989,557400,299.519989
"731",300.5,308.410004,299.670013,307.420013,657000,307.420013
"732",308.950012,309.390015,306.399994,306.880005,372900,306.880005
"733",306.149994,308.73999,305.279999,306.920013,227900,306.920013
"734",306.799988,315.75,306.799988,308.420013,670800,308.420013
"735",304.609985,306.929993,301.290009,305.880005,469000,305.880005
"736",305.880005,309.380005,303.850006,306.209991,495600,306.209991
"737",306,306.559998,302.75,303.179993,442300,303.179993
"738",305.119995,307.970001,304.200012,307.779999,272300,307.779999
"739",307.350006,307.480011,302.619995,302.619995,279600,302.619995
"740",303.23999,303.850006,301.679993,302.540009,302500,302.540009
"741",302.700012,303.73999,299.540009,303.059998,213200,303.059998
"742",301.799988,304.5,297.529999,301.519989,943700,301.519989
"743",300.109985,305.48999,299.350006,304.720001,603500,304.720001
"744",307,310.100006,304.380005,307.609985,583900,307.609985
"745",307.899994,308.670013,300.73999,303.619995,683200,303.619995
"746",304,304.970001,296.429993,296.790009,1983900,296.790009
"747",289.429993,295.290009,284.019989,288.869995,2172200,288.869995
"748",290.450012,293.959991,285.470001,290.299988,1810900,290.299988
"749",290.269989,290.269989,283.660004,284.559998,1126400,284.559998
"750",285.23999,287.940002,284.559998,285.470001,256900,285.470001
"751",286.380005,287.26001,282.359985,283,547100,283
"752",284.130005,287.890015,282.790009,285.820007,713100,285.820007
"753",285.609985,287.320007,284.029999,286.26001,725500,286.26001
"754",285.119995,287.910004,284.880005,287.720001,542400,287.720001
"755",289.880005,291.410004,286.730011,287.73999,814000,287.73999
"756",284.170013,291.670013,283.869995,290.809998,859100,290.809998
"757",289.209991,290.480011,287.609985,289.190002,988200,289.190002
"758",289.279999,295.089996,289.100006,291.75,1574300,291.75
"759",292.910004,299.140015,292.119995,297.019989,1058200,297.019989
"760",298.929993,300.329987,292.399994,298.51001,955600,298.51001
"761",300.149994,300.149994,291.829987,292.399994,983700,292.399994
"762",291.880005,301.329987,291.019989,299.399994,1359300,299.399994
"763",299.390015,299.970001,295.630005,296.179993,936600,296.179993
"764",297.019989,305.429993,296.570007,303.079987,988200,303.079987
"765",304.679993,309.690002,303.829987,308.970001,1001700,308.970001
"766",309.799988,310.640015,307.119995,310.040009,1005600,310.040009
"767",310.029999,313.859985,309.190002,310.980011,820100,310.980011
"768",313.809998,319.390015,312.519989,318.299988,826800,318.299988
"769",318.290009,318.959991,314.850006,316.700012,649600,316.700012
"770",317.5,320.959991,316.369995,320.630005,731600,320.630005
"771",315.640015,318.600006,312.609985,313.25,593900,313.25
"772",314.899994,318.820007,314.459991,317.450012,499400,317.450012
"773",318.029999,322.290009,317.119995,319.549988,367100,319.549988
"774",317.700012,321.420013,316.640015,321.179993,498900,321.179993
"775",320.869995,322.380005,315.209991,315.230011,897200,315.230011
"776",317.25,321.839996,315.429993,319.079987,650900,319.079987
"777",322.98999,325.730011,322.290009,323.929993,478400,323.929993
"778",326.459991,327.480011,323.549988,326.869995,571600,326.869995
"779",327.660004,329.850006,326.859985,328.850006,582100,328.850006
"780",310.01001,310.040009,302.369995,306.76001,2258000,306.76001
"781",305.619995,313.950012,304.619995,313.679993,1084800,313.679993
"782",315.23999,317.779999,311.290009,315.75,919200,315.75
"783",315.630005,317.220001,314.23999,316.380005,657900,316.380005
"784",314.630005,320.209991,314.01001,317.579987,655700,317.579987
"785",317.98999,320.040009,315.279999,318.429993,830000,318.429993
"786",318,323.600006,317.459991,320.570007,756100,320.570007
"787",321.040009,325.519989,320.799988,321.109985,854300,321.109985
"788",320.769989,322.26001,312.98999,317.390015,1047600,317.390015
"789",315,315.220001,306.440002,308.920013,905300,308.920013
"790",298.779999,303.309998,295.130005,298.420013,832600,298.420013
"791",299.290009,299.459991,286.829987,288.380005,962000,288.380005
"792",290.660004,296.700012,284.100006,284.200012,1079800,284.200012
"793",278.230011,280.029999,265.399994,265.670013,2044300,265.670013
"794",255.550003,268.790009,253.839996,265.790009,1680300,265.790009
"795",267.440002,282.899994,267.440002,282.040009,1452700,282.040009
"796",281.100006,283.380005,264.48999,266.410004,1444700,266.410004
"797",270.899994,272.579987,264.269989,268.25,1213700,268.25
"798",260.720001,261.450012,251.380005,252.720001,1250700,252.720001
"799",244.979996,249.820007,242.149994,249.160004,1936200,249.160004
"800",228.979996,234.789993,220,222.589996,2406400,222.589996
"801",229.320007,237.919998,221.110001,237.669998,2659200,237.669998
"802",230.820007,233.399994,218.279999,222.470001,1452800,222.470001
"803",208.539993,223.970001,204.259995,214.429993,2677000,214.429993
"804",227.990005,236.820007,214.789993,235.460007,1779600,235.460007
"805",210,214.119995,200.220001,210.910004,1759900,210.910004
"806",214.779999,225.729996,198.630005,224.339996,1768000,224.339996
"807",207.169998,220.410004,169.240005,200.509995,1921000,200.509995
"808",197.389999,209.559998,183.899994,193.300003,1441900,193.300003
"809",197.699997,210.149994,185.720001,187.029999,1591600,187.029999
"810",186,186.229996,168.509995,171.720001,1289900,171.720001
"811",183.899994,202.830002,179.630005,190.429993,2032600,190.429993
"812",191.940002,224.740005,188.009995,212.330002,1564600,212.330002
"813",216.580002,238.600006,204.449997,212.360001,1825300,212.360001
"814",210.270004,210.270004,194.770004,196.179993,1271300,196.179993
"815",194.679993,200.589996,182.25,194.020004,1690800,194.020004
"816",192.440002,196.660004,182.809998,186.539993,1904400,186.539993
"817",178.330002,180.509995,169.139999,173.220001,2410000,173.220001
"818",172.679993,197.619995,170,181.520004,1595400,181.520004
"819",181.520004,188.809998,180.580002,184.779999,1007200,184.779999
"820",197.339996,207.369995,193.990005,206.089996,1595900,206.089996
"821",216.369995,221.320007,209.970001,210.360001,1419200,210.360001
"822",213.630005,221.720001,210.470001,220.309998,983600,220.309998
"823",226.080002,232.899994,222.550003,224.990005,913900,224.990005
"824",223,223,213.929993,218.229996,527100,218.229996
"825",223.429993,227.720001,219.419998,221.839996,752900,221.839996
"826",212.300003,217.059998,209.850006,211.470001,798400,211.470001
"827",213.110001,213.110001,203.710007,209.240005,702400,209.240005
"828",216.539993,224.820007,216.399994,223.589996,1464400,223.589996
"829",219.039993,221.410004,213.089996,214.130005,610900,214.130005
"830",207.649994,209.789993,203.179993,204.300003,632800,204.300003
"831",208.649994,215.399994,207.149994,213.690002,559200,213.690002
"832",215.089996,221.240005,214.309998,218.610001,559700,218.610001
"833",220.5,224.289993,215.979996,222.619995,732400,222.619995
"834",224.360001,232.990005,222.270004,232.259995,603000,232.259995
"835",236.100006,240.309998,231.160004,235.589996,923100,235.589996
"836",244.649994,250.050003,240.320007,247.949997,1220900,247.949997
"837",244.130005,245.300003,237.630005,241.25,608000,241.25
"838",235.490005,236.919998,230.339996,232.830002,645900,232.830002
"839",231.070007,232.800003,227,231.75,740600,231.75
"840",235.830002,239.690002,235.679993,236.070007,487100,236.070007
"841",238.220001,243.070007,236.440002,240.570007,434800,240.570007
"842",245.130005,249.699997,244.75,248.740005,1178200,248.740005
"843",260.350006,260.350006,238.179993,240,1394300,240
"844",236.669998,242.020004,232.539993,236.899994,617800,236.899994
"845",237.830002,240.520004,228.429993,228.460007,518500,228.460007
"846",227.509995,228.339996,213,215.149994,1131700,215.149994
"847",212.990005,223.589996,206.600006,221.520004,947900,221.520004
"848",219.970001,224.360001,218.710007,222.539993,450600,222.539993
"849",230,239.470001,229.029999,237.770004,917000,237.770004
"850",236.440002,240.270004,233.550003,233.880005,588900,233.880005
"851",238.880005,243.360001,237.160004,240.589996,544000,240.589996
"852",240.419998,243.089996,236.460007,239.839996,601900,239.839996
"853",239.389999,240.279999,235.470001,239.25,330400,239.25
"854",250.029999,254.460007,247.160004,247.910004,724700,247.910004
"855",256.040009,263.890015,247.389999,249.960007,940600,249.960007
"856",253.619995,253.619995,246.949997,247.449997,930400,247.449997
"857",246.440002,246.440002,239.039993,243.789993,996300,243.789993
"858",244.100006,248.330002,242.869995,246.429993,675700,246.429993
"859",248.5,250.419998,246.690002,249.889999,844900,249.889999
"860",253.300003,257.140015,250.720001,256.720001,1396900,256.720001
"861",251.729996,257.470001,251.410004,257.309998,1089600,257.309998
"862",265.26001,283.399994,263.660004,282.429993,2112500,282.429993
"863",282.450012,284.209991,273.790009,277.119995,1386900,277.119995
"864",274.809998,278.23999,270.5,276.609985,853400,276.609985
"865",276.769989,276.809998,270.720001,273.269989,856500,273.269989
"866",263.160004,265.209991,255.639999,256.420013,1494700,256.420013
"867",264.640015,266.950012,252.119995,258.98999,815200,258.98999
"868",251.25,259.619995,248.369995,258.730011,613200,258.730011
"869",268.690002,272.420013,259.790009,262.410004,608800,262.410004
"870",262.929993,264.01001,257.170013,258.25,564800,258.25
"871",253.860001,261.959991,251.679993,261.329987,986500,261.329987
"872",266.640015,267.570007,261.850006,264.320007,1527600,264.320007
"873",262.950012,267.630005,260.700012,264.350006,606300,264.350006
"874",266.730011,268.179993,263.320007,263.920013,442700,263.920013
"875",260.700012,261.109985,245.979996,246.389999,1058800,246.389999
"876",245.279999,247.960007,242.970001,246.889999,810300,246.889999
"877",246.029999,247.100006,237.740005,238.520004,969200,238.520004
"878",241.429993,246.270004,237.839996,246.149994,496100,246.149994
"879",245.660004,253.309998,244.5,251.529999,779600,251.529999
"880",251.5,256.079987,249.889999,254.690002,609800,254.690002
"881",257.529999,261.799988,253.910004,254.839996,611300,254.839996
"882",255.679993,262.019989,254.580002,256.190002,441300,256.190002
"883",254.460007,259.609985,251.600006,252.770004,597600,252.770004
"884",253.639999,257.299988,250.619995,253.639999,862600,253.639999
"885",259.769989,261.140015,250.610001,253.330002,692300,253.330002
"886",252.119995,254.119995,249.179993,253.009995,445400,253.009995
"887",255.360001,257.410004,247.789993,248.300003,729500,248.300003
"888",246.710007,249.399994,240.979996,249.100006,587200,249.100006
"889",253.830002,266.570007,252.949997,265.790009,708900,265.790009
"890",263.649994,265.929993,260.01001,260.290009,593000,260.290009
"891",261.429993,262.730011,256.48999,259.070007,422200,259.070007
"892",258.109985,260.890015,256.309998,259.450012,368600,259.450012
"893",261.540009,262.190002,257.25,258.160004,438300,258.160004
"894",258.559998,262.579987,258.440002,262.179993,318500,262.179993
"895",261.980011,264.119995,256.649994,259.339996,602800,259.339996
"896",258.130005,261.429993,255.350006,258.079987,421000,258.079987
"897",258.769989,259.75,256.73999,258.480011,335300,258.480011
"898",258.380005,261.149994,256.149994,256.220001,417300,256.220001
"899",257.75,266.790009,257.720001,264.76001,422000,264.76001
"900",260.630005,260.899994,251.330002,259.48999,426800,259.48999
"901",259.720001,259.720001,254.089996,258.570007,332800,258.570007
"902",258.649994,263.570007,255.5,263.209991,476300,263.209991
"903",260.769989,263.350006,257.769989,258.540009,554000,258.540009
"904",260.799988,268.619995,260.799988,265.290009,544800,265.290009
"905",265.079987,267.48999,261.130005,263,502200,263
"906",245.399994,248.160004,235.179993,240.610001,1809200,240.610001
"907",239.449997,242.149994,229.669998,236.399994,1101300,236.399994
"908",238.229996,240.339996,234.210007,234.759995,1015000,234.759995
"909",236.240005,236.729996,228.410004,230.570007,1038700,230.570007
"910",229.300003,235.960007,228.110001,234.630005,938100,234.630005
"911",235.139999,240.539993,234.119995,240.279999,998500,240.279999
