"","EIX.Open","EIX.High","EIX.Low","EIX.Close","EIX.Volume","EIX.Adjusted"
"890",55.360001,56.630001,55.139999,56.09,1598300,52.965591
"891",56.5,56.639999,55.93,56.360001,1784800,53.220551
"892",55.98,56,54.77,54.889999,2044800,51.832432
"893",55.16,56.349998,54.93,55.950001,2140700,52.833389
"894",55.73,56.990002,55.439999,56.709999,1780700,53.551048
"895",56.689999,57.130001,56.049999,56.66,1333100,53.503838
"896",56.720001,57.25,55.57,56.02,1654200,52.89949
"897",55.759998,55.93,52.900002,53.16,3744300,50.198799
"898",53.200001,55.73,53.200001,55.110001,1887000,52.040184
"899",54.720001,55.18,53.16,53.779999,2335200,50.784264
"900",53.369999,55.07,53.02,54.869999,2131400,51.813549
"901",54.470001,55.73,54.470001,55.669998,3482100,52.568985
"902",55.330002,55.369999,53.5,53.93,2735400,50.925911
"903",53.619999,55.34,53.619999,54.700001,1691300,51.653019
"904",54.799999,54.799999,53.360001,53.610001,1620900,50.623734
"905",53.580002,53.959999,53.150002,53.869999,1735300,50.869255
"906",53.68,55.110001,53.669998,54.610001,1663700,51.568035
"907",54.689999,55.169998,54.200001,54.25,1470800,51.228085
"908",53.970001,54.869999,53.400002,53.580002,1558400,50.595409
"909",54,54.68,53.200001,54.529999,2054300,51.492489
"910",54.419998,54.419998,52.619999,53.610001,2763700,50.623734
"911",53.27,53.509998,52.279999,52.689999,2433000,49.754978
"912",52.619999,52.740002,51.450001,51.779999,2376500,48.895672
"913",51.830002,52.029999,51.099998,51.490002,2447300,48.621822
"914",51.630001,52.669998,51.220001,52.25,2367100,49.339493
"915",51.889999,52.139999,50.970001,51.240002,2059700,48.38575
"916",51.43,51.459999,50.389999,51.259998,2423500,48.404636
"917",51.360001,52.369999,50.93,52.34,1416300,49.42448
"918",52.389999,52.48,51.599998,52,1297500,49.10342
"919",51.68,51.77,50.68,51.09,1630500,48.24411
"920",51.25,51.98,51.16,51.75,1691400,48.867344
"921",52.119999,52.279999,51.59,52.169998,1776400,49.263947
"922",51.880001,52.639999,51.82,52.48,2415600,49.556679
"923",52.150002,52.27,51.529999,51.810001,1682200,48.924
"924",51.939999,52.889999,51.720001,52.57,2443600,49.641666
"925",52.900002,53.580002,52.380001,52.959999,2127100,50.009941
"926",53.060001,53.27,51.439999,52.259998,1867500,49.348934
"927",52.43,52.529999,51.130001,51.369999,2585300,48.508511
"928",51.700001,52.290001,51.040001,51.540001,2527800,48.669041
"929",51.419998,51.57,50.5,50.5,2891900,47.686974
"930",50.619999,50.639999,49.900002,50.630001,2650100,47.809734
"931",50.82,51.77,50.509998,51.650002,1798200,48.772915
"932",51.869999,52.860001,51.220001,51.509998,1882400,48.640713
"933",51.419998,52.889999,51.369999,52.540001,3959300,49.613335
"934",52.080002,52.68,51.59,52.630001,2977800,49.698326
"935",52.389999,52.93,51.189999,51.419998,4879800,48.555725
"936",50.740002,50.849998,49.150002,49.700001,3093600,46.931534
"937",49.59,50.779999,49.439999,50.419998,3085800,47.611423
"938",50.470001,50.610001,48.470001,49.299999,2637400,46.553814
"939",49.400002,51.09,48.939999,50.84,3134900,48.008034
"940",50.310001,51.73,50.200001,51.650002,2489000,48.772915
"941",52.009998,52.639999,51.470001,51.889999,2674800,48.999542
"942",51.419998,51.700001,50.93,51.02,1335100,48.77774
"943",51.439999,51.630001,50.52,50.84,2426000,48.605656
"944",50.799999,51.139999,50.259998,50.439999,2263000,48.223232
"945",50.139999,51.549999,50,51.5,2784300,49.236641
"946",51.759998,52.860001,51.59,52.610001,2888800,50.297863
"947",52.700001,55.119999,52.310001,53.860001,2597000,51.492924
"948",54.110001,55.169998,54.07,54.939999,1899400,52.525467
"949",54.98,56.130001,54.950001,56.099998,2571700,53.63448
"950",56.599998,56.73,55.779999,56.09,1666400,53.62492
"951",56.16,56.59,55.66,56.27,1426200,53.797012
"952",55.700001,56.43,55.529999,56.279999,1372400,53.806568
"953",56.34,56.84,55.650002,56.240002,1093700,53.76833
"954",55.610001,57.450001,55.529999,56.810001,1283500,54.313278
"955",56.82,58.549999,56.619999,58.110001,2308500,55.556145
"956",57.959999,58.349998,57.450001,58.259998,1503700,55.699551
"957",58.860001,59.990002,58.509998,59.75,2137800,57.124065
"958",59.5,59.790001,58.939999,59.049999,2203200,56.454834
"959",59.029999,60.080002,58.59,59.889999,1473200,57.257915
"960",60.419998,60.860001,60.029999,60.490002,1849400,57.831551
"961",59.98,60.110001,56.18,58.189999,3642000,55.632629
"962",57.990002,58.549999,57.32,57.810001,2066100,55.269333
"963",58,59.09,56.540001,56.560001,2402900,54.074268
"964",56.119999,56.779999,55.060001,56.07,2426300,53.605797
"965",55.849998,56.549999,54.830002,56.040001,1654700,53.577114
"966",56.400002,57.59,56,57.549999,1271200,55.020756
"967",58.139999,59.25,58.09,58.41,1440500,55.842964
"968",57.93,59.419998,57.389999,57.43,1399200,54.906029
"969",58.110001,59.709999,57.990002,59.380001,1610400,56.770332
"970",59.209999,59.700001,58.009998,58.32,1476100,55.756916
"971",61.93,63.23,58.919998,60.759998,2624900,58.08968
"972",61.139999,63.23,60.860001,62.720001,3126700,59.963543
"973",63.119999,63.709999,62.740002,62.900002,1304300,60.135632
"974",62.48,63.369999,61.77,62.790001,1977800,60.030468
"975",63,64.75,62.91,64.059998,1457400,61.244648
"976",64.989998,65.400002,64.019997,65.169998,1862600,62.305862
"977",64.769997,66.550003,64.639999,65.599998,1468700,62.716972
"978",66.010002,66.68,64.459999,64.540001,1624000,61.703556
"979",64.150002,64.5,63.09,63.619999,2676400,60.823986
"980",63.709999,64.160004,63,63.380001,2987000,60.594532
"981",63.560001,64.379997,63.150002,64.150002,2692600,61.3307
"982",64.989998,65.739998,64.610001,65.449997,1737300,62.573555
"983",64.919998,65.050003,63.139999,63.709999,2866700,60.910034
"984",63.669998,63.889999,62.509998,62.790001,968300,60.030468
"985",62.380001,62.43,60.889999,61.360001,2684400,58.663315
"986",61.880001,63.099998,61.84,62.09,1514500,59.361229
"987",62.040001,62.209999,61.07,62.189999,1740000,59.456833
"988",62.049999,62.759998,61.400002,61.540001,1917500,58.8354
"989",61.759998,62.150002,61.150002,61.830002,1172900,59.112656
"990",61.299999,62.189999,61.130001,61.939999,1449000,59.217819
"991",61.43,62.200001,61.34,61.889999,1467100,59.170021
"992",62.09,63.009998,62.080002,62.91,1434900,60.145191
"993",63,63.009998,62.220001,62.880001,1400100,60.116512
"994",62.889999,63.419998,62.619999,62.799999,1640600,60.040028
"995",63,63.299999,62.18,62.259998,1413600,59.523758
"996",62.490002,63.779999,62.369999,63.759998,1860800,60.957832
"997",63.66,63.830002,62.560001,62.700001,1512700,59.944424
"998",62.860001,63.330002,62.73,62.900002,1424700,60.135632
"999",62.91,63.470001,62.009998,62.540001,3717900,59.791451
"1000",61.73,62.25,60.450001,61.880001,2180700,59.160461
"1001",61.82,61.82,60.970001,61.32,1043400,58.625072
"1002",61.669998,62.119999,61.290001,61.299999,1526400,58.605949
"1003",61.73,62.23,61.02,62.189999,382300,59.456833
"1004",62.299999,63.169998,62.16,62.450001,805000,59.70541
"1005",62.68,63.02,61.959999,62.18,847600,59.447273
"1006",61.560001,62.139999,61.459999,61.630001,911300,59.556473
"1007",61.799999,62.889999,61.459999,62.82,943900,60.706432
