"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"449",137.330002,138.289993,132.440002,135.779999,1213900,125.622406
"450",135.309998,137.470001,134.649994,135.740005,685700,125.585426
"451",136.610001,137.75,135,137.009995,1012400,126.760414
"452",137.089996,139.270004,135.919998,138.369995,952400,128.018661
"453",137.990005,138.100006,133.259995,134,1039800,123.975594
"454",134.259995,136.660004,133.199997,135.860001,987200,125.696449
"455",136.080002,136.690002,132.910004,133.169998,1082700,123.20768
"456",130.479996,133.369995,129.460007,132.309998,1502100,122.412018
"457",130.160004,131.320007,121.970001,122.589996,2534600,113.419151
"458",124.139999,127.029999,122.910004,126.190002,1345400,116.749855
"459",123.5,124.489998,120.790001,122,1971500,112.873291
"460",124.220001,126.620003,121.330002,123.089996,1208100,113.881744
"461",124.029999,126.779999,123.260002,126.599998,914000,117.129173
"462",128.539993,130.5,127.129997,127.239998,1303500,117.721291
"463",128.160004,129.830002,126.830002,129.820007,967800,120.108284
"464",130.479996,131.240005,125.800003,126.449997,939200,117.807114
"465",126.760002,128.449997,125.919998,126.809998,1315400,118.142509
"466",126.360001,128.100006,125.910004,127.550003,823700,118.831924
"467",128.839996,129.669998,126.57,129.570007,1168200,120.713882
"468",128.740005,131.360001,128.740005,129.800003,869100,120.928154
"469",128.729996,129.649994,126.809998,127.660004,814600,118.93441
"470",127.169998,127.699997,124.769997,125.059998,707300,116.512123
"471",125.400002,128.320007,125.110001,126.480003,968800,117.835075
"472",127.410004,128.179993,123.410004,124.870003,1124000,116.335106
"473",123.360001,126.669998,122.639999,126.660004,940400,118.002777
"474",125.910004,126.82,124.910004,126.529999,968400,117.881653
"475",126.010002,126.970001,124.900002,125.959999,649300,117.350616
"476",124.779999,124.779999,121.43,122.209999,815900,113.856918
"477",122.550003,125.68,121.900002,123.639999,665300,115.189171
"478",122.199997,125.18,122.18,123.610001,315500,115.161232
"479",124.290001,128.229996,124.290001,127.970001,1292000,119.223221
"480",126.959999,128.339996,125.370003,126.18,893100,117.555573
"481",126.440002,132.479996,125.849998,132.339996,1349900,123.294525
"482",130.919998,132.300003,127.410004,127.580002,1154400,118.859886
"483",127.480003,130.410004,127.32,129.75,1252700,120.881569
"484",132.279999,133.270004,129.889999,130.960007,972300,122.008865
"485",130.240005,130.240005,121.050003,121.43,1461300,113.130234
"486",118.300003,119.379997,113.209999,119.330002,2109600,111.173767
"487",119.349998,122.040001,115.43,115.82,1127900,107.903679
"488",115.580002,115.949997,110.379997,112.459999,1494100,104.773331
"489",114.629997,115.400002,110.900002,111.620003,1355600,103.990746
"490",113.959999,115.849998,112.400002,112.709999,1191600,105.006248
"491",113.129997,113.580002,110.949997,112.169998,1238000,104.503159
"492",111.040001,112.790001,109.870003,110.190002,1171000,102.658485
"493",109.620003,111.779999,107.870003,108.660004,1083400,101.23307
"494",109.309998,110.980003,107.610001,108.400002,1186200,100.990837
"495",108.360001,109.830002,104.730003,105.470001,1367400,98.261101
"496",104.830002,106.919998,103.449997,104.379997,1514300,97.245605
"497",104.040001,105.760002,100.120003,100.309998,2580700,93.453796
"498",99.93,100.540001,97.519997,97.580002,1053700,90.910385
"499",98.190002,102.769997,95.690002,102.699997,1185800,95.680435
"500",100.459999,104.089996,99.669998,104.080002,1081300,96.966118
"501",104.379997,104.889999,102.410004,103.150002,967000,96.099686
"502",103.620003,104.849998,102.660004,104.370003,826200,97.236282
"503",103.440002,108.779999,102.790001,107.959999,1603500,100.580902
"504",106.879997,107.550003,104.870003,105.099998,1065300,97.916397
"505",107.849998,111.199997,107.639999,110.730003,1031100,103.161583
"506",110,112.339996,108.769997,111.239998,944200,103.636726
"507",112.830002,112.839996,109.540001,111.940002,806800,104.288879
"508",112.489998,113.730003,111.150002,113.099998,808000,105.369598
"509",112.089996,114.040001,111.790001,113.440002,747900,105.686356
"510",112.25,114,110.599998,113.440002,728600,105.686356
"511",111.830002,114.989998,111.510002,114.040001,1076000,106.245338
"512",113.650002,115.25,112.529999,115.18,671600,107.307419
"513",116.400002,119.260002,115.639999,118.260002,1044000,110.17691
"514",117.07,119.550003,115.559998,118.589996,872500,110.484344
"515",120.25,121.980003,118.739998,121.110001,928100,112.8321
"516",119.889999,120.199997,118.379997,119.279999,1198600,111.12719
"517",120.059998,120.379997,117.169998,118.809998,588700,110.689308
"518",118.360001,120.919998,118.300003,119.779999,882900,111.593018
"519",121.410004,122.25,120.779999,121.120003,793400,112.841431
"520",120.400002,121.870003,119.779999,121.790001,1042000,113.46563
"521",121.599998,122.489998,120.830002,121.379997,786200,113.083641
"522",121.730003,121.730003,117.089996,120.18,1553200,111.965683
"523",121.550003,127.169998,121.550003,126.599998,1985000,117.946861
"524",127.239998,128.009995,126.089996,126.889999,1689200,118.217049
"525",127.059998,127.589996,126.599998,127.089996,896000,118.403374
"526",127.160004,127.389999,124.699997,125.669998,938600,117.080421
"527",124.68,127.580002,124.68,126.690002,872300,118.030716
"528",125.919998,127.080002,122.839996,125.220001,852100,116.661186
"529",124.120003,125.610001,122.019997,125.57,1167500,116.987251
"530",126.110001,126.879997,124.93,125.949997,974700,117.341286
"531",127.239998,129.850006,127.239998,128.830002,1169600,120.024445
"532",129.690002,131.190002,128.779999,129.800003,790300,120.928154
"533",127.900002,128.380005,125.82,127.160004,837300,119.295769
"534",128.440002,130.690002,128.059998,130.679993,706100,122.598053
"535",129.559998,132.490005,128.190002,131.960007,909200,123.798912
"536",131.660004,133.029999,131.139999,132.889999,941900,124.671371
"537",133.240005,133.240005,130.929993,131.690002,736300,123.545609
"538",132.350006,135.050003,131.720001,134.889999,1004500,126.547684
"539",135.589996,136.009995,131.820007,131.940002,1423000,123.780159
"540",130.789993,132.979996,130.100006,131,783100,122.898262
"541",130.770004,132.419998,130.330002,131.869995,843600,123.714455
"542",131.910004,132.350006,130.940002,131.630005,976000,123.489319
"543",133.119995,134.369995,130.889999,132.179993,927000,124.00528
"544",132.800003,133.960007,129.419998,130.589996,767400,122.513603
"545",130.660004,130.710007,128.699997,130.130005,863300,122.082085
"546",130.539993,130.759995,127.650002,127.860001,605300,119.952454
"547",127.150002,127.150002,123.730003,124.910004,812300,117.184906
"548",123.489998,124.440002,122.660004,124.349998,997700,116.659531
"549",124.760002,125.379997,124.010002,124.360001,1228300,116.66893
"550",124.489998,125.639999,123.870003,124.610001,1099900,116.903465
"551",125.610001,125.739998,124.269997,124.860001,1172400,117.138
"552",124.919998,125.540001,124.599998,125.07,1294100,117.335014
"553",125.389999,129.070007,124.959999,129.050003,2875000,121.068878
"554",129.729996,131.449997,129.419998,130.360001,1241500,122.297852
"555",131.270004,131.860001,128.520004,128.869995,763300,120.899994
"556",128.520004,131.639999,127.919998,129.130005,1394300,121.143929
"557",128.259995,130.179993,127.120003,129.550003,1071600,121.537949
"558",128.240005,128.429993,123.07,124.129997,1237300,116.45314
"559",124,125.559998,122.760002,123.800003,744400,116.143562
"560",125.529999,126.32,124.410004,125.870003,666700,118.085541
"561",125.870003,126.830002,124.790001,125.589996,828800,117.822845
"562",125.989998,127.330002,125.410004,126.989998,903400,119.136269
"563",128.449997,129.449997,127.720001,128.100006,846700,120.177628
"564",129.589996,132.889999,129.580002,132.679993,961900,124.474373
"565",136.5,138.080002,135.190002,136.119995,1578200,127.70163
"566",137.630005,138.490005,135.880005,136.559998,833400,128.114395
"567",136.580002,138.270004,136.580002,137.279999,440600,128.789871
"568",137.979996,138.669998,137.100006,137.940002,662400,129.409042
"569",137.649994,138.589996,136.839996,138.539993,5e+05,129.971939
"570",137.919998,138.050003,135.820007,136.470001,584500,128.029953
"571",136.949997,138.919998,136.289993,138.539993,544300,129.971939
"572",139.160004,140.710007,138.940002,139.649994,512800,131.013321
"573",141.910004,144.089996,141.050003,142.539993,885400,133.724579
"574",142.320007,143.089996,140.690002,141.270004,692800,132.533112
"575",141.770004,144.080002,141.619995,144.070007,719000,135.159943
"576",144.449997,144.759995,142.449997,143.25,681900,134.390671
"577",142.949997,143.910004,141.800003,143.270004,1019900,134.409454
"578",143.419998,143.619995,142.380005,143.110001,479300,134.259308
"579",143.309998,145.770004,142.320007,144.850006,845000,135.891739
"580",144.130005,145.149994,143.929993,144,1126600,135.094284
"581",143.490005,146.770004,143.490005,145.059998,1197100,136.088715
"582",145.410004,146.779999,144.380005,146.630005,812700,137.56163
"583",147.320007,148.830002,146.449997,147.720001,612000,138.584213
"584",148.110001,148.229996,144.970001,146.770004,1423600,137.692978
"585",146.889999,148.240005,146.139999,146.600006,1139700,137.533508
"586",146.149994,148.149994,145.199997,147.369995,942600,138.255875
"587",146.949997,149.240005,146.949997,147.850006,701700,139.625198
"588",145.479996,147.899994,144.339996,147.279999,574200,139.086914
"589",145.740005,145.75,142.850006,144.270004,801900,136.244354
"590",143.600006,144.880005,142.539993,143.029999,782100,135.073349
"591",140.75,142.990005,140.240005,142.830002,761500,134.884476
"592",141.929993,145.020004,140.490005,144.559998,855300,136.51825
"593",143.990005,144.309998,139.240005,139.380005,1366300,131.626389
"594",140,144.139999,139.899994,142.520004,916800,134.591705
"595",141.550003,142.850006,140.009995,142.25,781200,134.336731
"596",142.75,146.050003,142.720001,144.970001,636500,136.905426
"597",143.350006,145.350006,142.589996,143.789993,691000,135.791061
"598",142.889999,146.169998,142.300003,145.880005,1024500,137.764801
"599",146.789993,148.889999,146.789993,148.399994,1079300,140.144577
"600",147.860001,149.429993,146.339996,146.360001,1034200,138.218094
"601",144.889999,145.169998,143.479996,144.360001,780900,136.32933
"602",145.419998,146.690002,144.970001,146.389999,480100,138.246429
"603",146.039993,146.949997,144.25,144.25,943900,136.225464
"604",143.089996,144.100006,141.289993,144.029999,850200,136.0177
"605",144.520004,145.529999,143.190002,143.350006,536900,135.375534
"606",140.940002,141.520004,137.649994,138.229996,1035400,130.540359
"607",137.960007,141.229996,137.240005,140.779999,945100,132.948486
"608",142.589996,147.25,142.589996,146.919998,989500,138.746918
"609",146.899994,147.5,144.449997,147.5,1003800,139.294693
"610",147.710007,150.020004,147.259995,149.75,729500,141.41951
"611",149.850006,150.990005,149.419998,149.869995,629900,141.532837
"612",151.880005,152.320007,150.740005,151.25,948700,142.836044
"613",152.389999,153,151.070007,151.919998,748100,143.468781
"614",151.449997,151.580002,148.990005,150.389999,669400,142.02388
"615",150.089996,151.949997,149.820007,151.539993,414800,143.109924
"616",152.029999,153.910004,150.529999,153.529999,681500,144.989243
"617",152.979996,153.369995,147.529999,147.789993,1402300,139.568558
"618",148.199997,152.589996,147.490005,150.039993,1027700,141.693375
"619",150.389999,151,147.839996,148.089996,800700,139.851868
"620",149.580002,149.970001,145.820007,149.289993,1083700,140.985092
"621",149.449997,150.020004,146.649994,146.770004,1360500,138.605286
"622",146.699997,149.080002,146.059998,147.720001,742000,139.502441
"623",147.600006,147.710007,143.240005,143.699997,1096100,135.70607
"624",144.360001,146.839996,143.289993,146.119995,1221700,137.99144
"625",145.330002,145.850006,143.839996,144.029999,1209000,136.0177
"626",145.820007,146.929993,144.699997,145.160004,1383500,137.084854
"627",147.559998,148.490005,144.289993,145.75,1591000,137.642014
"628",145.509995,146.710007,145.009995,146.020004,947100,137.897003
"629",147.149994,148.25,146.429993,147.820007,633700,139.596878
"630",148.309998,150.130005,147.529999,150.119995,724200,141.768921
"631",148.860001,150.009995,148.089996,148.940002,841200,140.654556
"632",147.600006,150.5,147.320007,150.199997,748300,141.844482
"633",150.490005,151.649994,147.990005,148.320007,523800,140.069077
"634",149.139999,150.610001,147.580002,150.419998,573500,142.052231
"635",150.470001,151.330002,149.779999,151.139999,403400,142.732178
"636",151.940002,151.940002,149.669998,150.289993,512500,141.929459
"637",150.679993,151.639999,149.970001,150.889999,635700,142.496094
"638",150.380005,150.759995,148.070007,148.470001,653300,140.210709
"639",147.820007,150.639999,147.380005,150.080002,698000,141.73114
"640",150.759995,151.229996,148.630005,148.660004,711300,140.390152
"641",148.800003,149.029999,146.259995,147.830002,738400,139.606323
"642",148.710007,149.619995,148.429993,149.089996,594800,140.796219
"643",148.160004,151.929993,148.160004,151.470001,809700,143.043808
"644",151.229996,151.509995,144.889999,146.970001,1549200,138.794144
"645",147.679993,150.330002,146.220001,149.929993,1020300,141.589493
"646",149.779999,151.279999,148.979996,149.740005,803000,141.41008
"647",148.259995,148.699997,146.880005,148.529999,533500,140.267365
"648",148.380005,148.759995,144.070007,145.509995,795800,137.415359
"649",144.869995,145.600006,139.789993,140.559998,1042200,132.740738
"650",139.389999,139.529999,135.130005,135.300003,1948100,128.661255
"651",132.910004,133.559998,129.429993,130.449997,1728300,124.04921
"652",132.559998,133.649994,130.220001,133.270004,1313300,126.730858
"653",130.720001,131.270004,127.610001,131.050003,1395500,124.619774
"654",131.800003,135,131.679993,134.940002,1074500,128.318893
"655",134.020004,134.990005,131.699997,131.820007,983200,125.352005
"656",129.300003,129.449997,125.18,125.480003,1636900,119.323082
"657",125.18,129.710007,125.150002,128.720001,2162700,122.404099
"658",125.230003,125.949997,122.209999,122.400002,1534300,116.394188
"659",123.519997,124.599998,121.57,122.75,1351100,116.72702
"660",123.980003,127,123.980003,126.339996,935700,120.140877
"661",128.820007,129.160004,127.75,128.029999,1051400,121.747955
"662",126.910004,127.970001,124.800003,126.349998,698100,120.150391
"663",128.039993,128.679993,127.220001,127.949997,760600,121.671867
"664",128.990005,129.529999,127.599998,128.580002,729900,122.270973
"665",127.419998,129.169998,123.82,124.489998,1136200,118.381638
"666",126.290001,126.660004,124.790001,126.150002,1272000,119.960213
"667",127.209999,127.580002,124.099998,125.239998,1356500,119.094849
"668",123.980003,126.309998,123.949997,125.849998,839500,119.674919
"669",127.510002,129.229996,127.510002,128.429993,805000,122.128319
"670",129.809998,130.029999,127.779999,128.979996,668400,122.651329
"671",127.309998,128.740005,125.860001,127.199997,1011000,120.958672
"672",128.880005,129.619995,128.190002,129.270004,948800,122.927109
"673",130.979996,134.869995,130.839996,133.410004,1046600,126.863945
"674",133.270004,135.300003,132.350006,134.75,1060800,128.138214
"675",136.399994,138.869995,135.639999,137.869995,1406300,131.105118
"676",139.149994,144.630005,139.029999,144.630005,1937300,137.533463
"677",144.660004,145.740005,142.119995,145.570007,1214300,138.427338
"678",144.509995,147.139999,143.910004,146.380005,969700,139.197601
"679",148.240005,149.309998,147.110001,147.429993,1099600,140.19606
"680",146.100006,148.190002,144.910004,147.429993,1206200,140.19606
"681",146.380005,147.25,144.660004,146.089996,845100,138.921814
"682",145.089996,147.889999,144.059998,147.539993,1239700,140.300674
"683",147.339996,149.520004,146.820007,147.289993,1220700,140.062927
"684",147.559998,148.600006,145.309998,145.779999,1557400,138.627014
"685",143.839996,147.740005,143.270004,147.289993,1342000,140.062927
"686",147.839996,148.350006,143.429993,144.899994,1230600,137.790192
"687",144.449997,145.889999,143.070007,145.470001,825400,138.33223
"688",145.169998,146.919998,144.619995,146.119995,635200,138.950317
"689",147.699997,148.410004,146.800003,147.539993,906500,140.300674
"690",148.580002,148.580002,146.259995,147.100006,924000,139.882248
"691",147.839996,147.839996,139.910004,140.740005,1397300,133.834305
"692",138.820007,138.820007,135.139999,135.339996,1054100,128.699265
"693",134.399994,135.429993,131.289993,135.169998,1221500,128.537613
"694",135.440002,136.619995,134.839996,136.190002,1040200,129.507584
"695",135.169998,136.520004,134.690002,134.729996,727900,128.119217
"696",132.059998,132.380005,129.009995,129.210007,1613300,122.870064
"697",130.990005,132.919998,130.029999,132.190002,731400,125.703842
"698",133.330002,135.759995,133.080002,134.009995,732700,127.434525
"699",137.669998,139.789993,137.130005,138.270004,903700,131.485519
"700",137.190002,138.990005,136.820007,138.820007,532900,132.008514
"701",139.509995,141.830002,138.5,140.220001,844900,133.339828
"702",139.75,141.259995,139.630005,139.770004,564700,132.911942
"703",140.970001,142.179993,140.429993,140.490005,663200,133.596573
"704",139.869995,142.639999,139.869995,142,721800,135.032486
"705",143.770004,145.300003,143.559998,144.300003,548000,137.219666
"706",144.110001,144.990005,142.289993,142.449997,931700,135.460419
"707",141.990005,144.520004,141.990005,143.470001,789300,136.430374
"708",150.479996,152.5,147.229996,149.630005,1254300,142.288101
"709",149.610001,150.039993,147.009995,149.449997,624000,142.116928
"710",150.880005,153.289993,150.699997,152.809998,777700,145.312057
"711",151.600006,154.509995,150,153.699997,639100,146.158401
"712",152.669998,152.75,150.119995,152,876600,144.541824
"713",151.410004,152,147.770004,150.889999,737000,143.486282
"714",150.649994,153.190002,150.460007,152.889999,757900,146.328827
"715",154.429993,155.470001,153.289993,155.339996,648400,148.673691
"716",156.179993,158.850006,156.179993,158.289993,730300,151.49707
"717",157.839996,158.880005,156.839996,157.869995,812300,151.095123
"718",159.199997,160.630005,157.710007,157.740005,1726500,150.970688
"719",157.789993,158.809998,156.559998,158.539993,860100,151.736343
"720",156.679993,159.389999,156.679993,158.380005,597600,151.583221
"721",158.309998,159.910004,158.080002,158.899994,1085600,152.080902
"722",156.710007,159.130005,155.830002,158.389999,1359200,151.592819
"723",157.830002,159.839996,157.600006,159.320007,798800,152.482895
"724",160.550003,160.960007,159.479996,160.169998,785000,153.296402
"725",159.25,159.570007,157.649994,158.259995,655700,151.468384
"726",158.929993,159.869995,157.559998,159.009995,791500,152.186172
"727",158.610001,159.309998,156.289993,158.380005,709000,151.583221
"728",158.779999,158.779999,156.25,158.050003,694200,151.267395
"729",158.860001,160.419998,158.199997,159.770004,695200,152.913574
"730",160.149994,162.240005,159.110001,161.779999,764400,154.837311
"731",161.399994,161.570007,159.929993,161.020004,957200,154.109955
"732",162.100006,163.639999,161.5,163.389999,597500,156.37822
"733",163.5,164.979996,163.029999,163.869995,404700,156.837616
"734",164.699997,165.779999,162.460007,162.559998,1254700,155.583832
"735",160.029999,160.529999,158.190002,159.979996,889400,153.114548
"736",160.669998,162.699997,160.669998,162.039993,687700,155.086182
"737",162.899994,163.190002,161.850006,162.779999,755200,155.794403
"738",165.029999,165.889999,164.479996,164.899994,795100,157.823425
"739",164.639999,165.380005,164.059998,164.820007,762900,157.746872
"740",163.869995,165.419998,163.720001,165.210007,938100,158.120117
"741",165,165.710007,163.610001,164.509995,663000,157.45015
"742",164.419998,169.089996,164.240005,168.429993,773600,161.201935
"743",168.380005,169.210007,166.279999,167.440002,974600,160.254425
"744",169.369995,169.740005,167.380005,167.440002,928400,160.254425
"745",167.229996,167.699997,166.009995,167.339996,902300,160.158737
"746",167.5,168.270004,166.850006,167.259995,894800,160.082169
"747",167.580002,168.029999,166.149994,167.279999,782200,160.101288
"748",168.710007,168.729996,167.619995,168.089996,1779800,160.876526
"749",168.259995,168.460007,167.020004,167.279999,672600,160.101288
"750",167.300003,167.839996,166.919998,167.720001,226200,160.522415
"751",167.479996,168.449997,167.339996,167.679993,443000,160.484116
"752",167.860001,167.860001,166.580002,166.710007,566600,159.555756
"753",167.570007,167.820007,165.919998,166.070007,417500,158.943237
"754",165.899994,167.550003,165.770004,166.580002,603500,159.431351
"755",167.539993,169.240005,166.690002,169.229996,822100,161.967606
"756",167.979996,168.210007,165.789993,167.119995,581300,159.948135
"757",165.419998,167.800003,165.220001,167.669998,748700,160.474533
"758",166.490005,167.309998,165.570007,165.649994,1009200,158.541245
"759",165.910004,168.699997,165.910004,167.139999,657700,159.9673
"760",169.100006,169.649994,167.830002,168.869995,594400,161.623047
"761",168.919998,169.929993,167.5,169.160004,749000,161.90062
"762",169.820007,170.800003,168.899994,169.729996,692600,162.446136
"763",169.729996,170.309998,167.910004,168.419998,588200,161.192383
"764",167.460007,169.479996,167.020004,168.289993,581900,161.067947
"765",169.339996,171.949997,169.339996,171.949997,748500,164.570892
"766",172.490005,173.75,171.639999,172.429993,777100,165.030273
"767",171.25,172.089996,170.160004,170.25,540300,162.943832
"768",171.460007,172.330002,171,171.139999,526100,163.795654
"769",169.970001,171.470001,168.020004,171.380005,751300,164.02536
"770",171.399994,171.479996,166.5,167.570007,558900,160.37886
"771",163.559998,164.779999,162.039993,162.399994,754500,155.43071
"772",164.029999,165.759995,163.470001,165.119995,619700,158.033981
"773",166.190002,167.869995,165.369995,166.039993,710900,158.91449
"774",167.240005,170.770004,165.649994,170.509995,887000,163.192688
"775",168.960007,168.960007,164.720001,165.410004,932900,158.311539
"776",166.979996,169.720001,166.460007,167.460007,864900,160.27356
"777",171.399994,174.449997,171.399994,173.279999,681200,165.843811
"778",175,176.589996,173.679993,176.059998,649800,168.504501
"779",177.509995,177.509995,175.169998,175.910004,521900,168.360947
"780",174.520004,176.309998,174.149994,175.320007,461200,167.79628
"781",174.460007,175.869995,173.960007,175.770004,454500,168.226974
"782",176.649994,179.350006,176.229996,177.630005,462500,170.007172
"783",178.589996,179.570007,178.029999,178.639999,409300,170.973785
"784",176.529999,178.619995,175.860001,178.399994,514100,171.676254
"785",178.119995,179.009995,177.550003,178.820007,525100,172.080444
"786",177.899994,179.479996,175.75,177.289993,994900,170.608124
"787",178.550003,179.419998,177.820007,179.039993,559100,172.292145
"788",178.259995,180.850006,177.979996,179.720001,654900,172.946518
"789",178.639999,178.949997,174.669998,175.429993,595300,168.818207
"790",168.520004,169.380005,163.289993,164.470001,846800,158.271286
"791",164.889999,165.339996,155.029999,156.229996,1085800,150.341812
"792",156.389999,160.360001,156,156,1031900,150.120499
"793",151.580002,153.929993,146.119995,146.179993,1487200,140.670624
"794",139.309998,142.839996,136.490005,141.300003,2050400,135.974548
"795",142.130005,150.889999,139.490005,150.860001,1482600,145.174255
"796",149.470001,150.339996,139.440002,140.559998,1433500,135.262421
"797",143.410004,145.360001,139.220001,144.460007,1243500,139.015457
"798",138.360001,139.410004,132.639999,134.509995,1456000,129.44043
"799",128.259995,131.330002,123.769997,126.599998,1588900,121.828568
"800",114.160004,118.400002,107.629997,109.129997,1498400,105.016998
"801",114.849998,119.540001,110.5,119.279999,1738700,114.784447
"802",114.779999,116.059998,108.419998,110.779999,1535600,106.604797
"803",101.18,104.68,92.019997,92.419998,1968200,88.936768
"804",99.18,113.540001,98.190002,113.339996,1810500,109.068321
"805",90.779999,99.959999,85.949997,86.339996,1888700,83.085922
"806",89.480003,97.970001,82.110001,97.940002,1930500,94.248741
"807",89.529999,94.040001,80.010002,93.910004,1803300,90.370628
"808",91.82,99.160004,86.580002,95.43,1601800,91.833321
"809",97.279999,98,86.510002,89.830002,1608700,86.444397
"810",87.959999,89.209999,82.029999,82.879997,1449700,79.756332
"811",89.559998,100.760002,86.989998,100.059998,1485900,96.288834
"812",102.889999,111.410004,97.519997,103.599998,1375800,99.695419
"813",105.529999,111.879997,100.620003,110.870003,1298100,106.691422
"814",105,108.580002,102.879997,103.330002,1152700,99.435593
"815",102.809998,109.849998,100.029999,109.150002,992200,105.036247
"816",108.459999,109.099998,100,102.480003,1281300,98.617638
"817",95.889999,99.480003,93.160004,94.309998,1205900,90.755539
"818",93.550003,100.43,91.989998,94.050003,922500,90.505356
"819",93.550003,94.459999,88.550003,90.32,937900,86.915924
"820",96.279999,103.860001,93.839996,102.580002,1064900,98.713852
"821",109.169998,112.230003,102.410004,103.480003,1302900,99.579941
"822",104.480003,112.480003,102.279999,111.690002,996200,107.480515
"823",113.639999,124.610001,113.639999,120.470001,1608600,115.929596
"824",116.879997,117.839996,113.110001,114.919998,827100,110.58876
"825",118.370003,118.470001,111.730003,114.300003,1049200,109.992149
"826",108.739998,109.68,103.709999,104.150002,728700,100.224678
"827",103.599998,104.339996,100.110001,101.690002,861200,97.857391
"828",107.040001,111.620003,106.82,110.949997,1077200,106.768402
"829",107.269997,110.389999,105.610001,110.110001,1097500,105.960052
"830",106,107.589996,102,103.449997,1239100,99.551048
"831",106.559998,107.550003,104.199997,104.910004,626500,100.956055
"832",105.589996,107.769997,103.690002,104.349998,505000,100.417145
"833",105.769997,108.400002,103.739998,107.480003,730800,103.429184
"834",108.870003,113.010002,108.290001,112.449997,771300,108.211876
"835",116.949997,118.279999,112.309998,113.480003,1004000,109.203049
"836",119.129997,119.43,116.040001,118.019997,933800,113.57193
"837",114.93,116.580002,113.019997,114.940002,810800,110.608017
"838",111.239998,112.239998,109.010002,111.260002,644400,107.066719
"839",109.519997,113.129997,108.029999,113.059998,834300,108.798866
"840",113.389999,115.010002,110.300003,110.730003,835900,106.556702
"841",113.690002,113.690002,106.779999,107.279999,951800,103.236717
"842",117.879997,130.630005,115.419998,121.730003,2110800,117.142113
"843",124.459999,127.25,122.489998,125.610001,872700,120.87587
"844",123.330002,125.209999,121.379997,123.870003,720000,119.201454
"845",124.879997,126.309998,121.139999,121.150002,946200,116.583969
"846",120.580002,121.849998,115.050003,117.370003,1155100,112.946442
"847",115,122.639999,112.32,122.599998,1356900,117.979317
"848",121.129997,125.370003,119.400002,121.980003,2371100,118.386955
"849",126.050003,132.949997,126.050003,131.929993,1121400,128.043854
"850",129.070007,132.330002,127.709999,128.539993,918600,124.753708
"851",132.350006,134,130.419998,131.630005,895800,127.752693
"852",131.470001,134.380005,131.199997,132.119995,731700,128.228241
"853",131.990005,133.119995,129.410004,132.460007,730500,128.558258
"854",138.630005,142.830002,138.039993,140.039993,1073500,135.914963
"855",147.179993,148.570007,143.679993,146.220001,966300,141.912949
"856",147.630005,148.259995,143.070007,143.639999,901800,139.408905
"857",140.740005,142.940002,137.880005,140.070007,1674400,135.944107
"858",141.009995,144.880005,140.119995,143.940002,701400,139.700104
"859",145.940002,147.889999,144.429993,146.399994,855700,142.087631
"860",151,154.850006,150,151.479996,800900,147.01799
"861",149.649994,154.850006,149.020004,153.119995,955200,148.609695
"862",163.800003,164.710007,154.690002,155.570007,1400300,150.987534
"863",158.309998,162.75,157.610001,162.699997,1129200,157.907516
"864",157.279999,161.660004,155.779999,159.589996,1362200,154.889099
"865",158.289993,159.919998,153.639999,154.050003,1118400,149.512314
"866",144.990005,149.119995,138.699997,139.089996,1137700,134.992935
"867",146.830002,148.559998,141.75,146.639999,1217000,142.320572
"868",141.919998,152.899994,141.509995,150.179993,1745700,145.756287
"869",158.039993,158.039993,150.179993,153.509995,1210400,148.98819
"870",153.979996,154.009995,149.059998,149.690002,1418300,145.280701
"871",148.690002,153.710007,147.910004,150.529999,1377200,146.095978
"872",153.869995,153.970001,146.759995,148.350006,2098100,143.980209
"873",148.75,151.279999,147.160004,148.279999,1355100,143.912247
"874",151.580002,152.389999,148.160004,148.610001,1215200,144.232544
"875",146.619995,146.669998,140.789993,142.960007,1241000,138.748993
"876",145.690002,152.720001,144.960007,151.550003,1434600,147.085938
"877",148.690002,149.600006,143.919998,147.029999,2317800,142.699081
"878",149.419998,149.699997,146.889999,148.360001,981000,143.989883
"879",147.220001,151.289993,147.220001,150.039993,1116600,145.620392
"880",150.440002,151.720001,145.580002,145.830002,797400,141.534424
"881",150.089996,151.110001,145.160004,145.449997,679900,141.165634
"882",150.179993,151.979996,149.199997,150.199997,701700,145.775696
"883",148.639999,149.179993,145.880005,146.130005,848600,141.825592
"884",145.669998,148.990005,145.669998,148.410004,796900,144.038422
"885",148.389999,148.649994,142.369995,143.289993,627900,139.069229
"886",143.699997,148.910004,143.559998,148.580002,762100,144.203415
"887",150.220001,151.589996,147.759995,147.990005,748100,143.630798
"888",147.539993,150.210007,146.380005,149.800003,552000,145.387497
"889",153.649994,154.610001,150.529999,154.100006,638600,149.560837
"890",152.630005,155.110001,151.229996,152.889999,531700,148.386444
"891",153.800003,154.100006,152,153.369995,636000,148.85231
"892",152.039993,154.759995,151.119995,154.380005,735200,149.832581
"893",154.850006,158.710007,154.830002,157.330002,670700,152.695709
"894",156.589996,160.139999,156.589996,157.960007,749000,153.307114
"895",157.229996,159.649994,156.440002,156.809998,617100,152.190994
"896",156,157.710007,155.110001,155.259995,624200,150.68663
"897",154.559998,156.869995,152.199997,156.339996,565900,151.734848
"898",154.699997,156.240005,154.029999,154.050003,692500,149.512314
