"","SPGI.Open","SPGI.High","SPGI.Low","SPGI.Close","SPGI.Volume","SPGI.Adjusted"
"893",359,359.5,353.26001,354.829987,611400,351.313507
"894",353.880005,358.23999,353.640015,356.450012,634700,352.917511
"895",354.98999,357.640015,346.220001,348.26001,1383300,344.808685
"896",347.359985,352.309998,345.450012,349.970001,860900,346.501678
"897",350.130005,355.51001,349.390015,351.320007,1057800,347.838318
"898",356.570007,356.570007,343.619995,347.600006,1185300,344.155243
"899",348.230011,360,348.230011,359.859985,1036300,356.293671
"900",354.359985,356.630005,348.660004,352.369995,1122600,348.877899
"901",353.660004,354.73999,344.720001,350.25,1126800,346.7789
"902",352.76001,355.279999,349.540009,350.679993,673300,347.20462
"903",348.5,350.899994,342.130005,345.769989,1116300,342.343292
"904",347.019989,349.950012,345.649994,347.390015,712200,343.947235
"905",347.140015,352.730011,346.350006,352.570007,623300,349.075928
"906",350,351.48999,341.660004,347.269989,828000,343.828461
"907",345,345.309998,340.480011,344.070007,552700,340.660187
"908",344.929993,349.709991,341.730011,343.709991,745100,340.30368
"909",347.440002,353,347.029999,349.190002,522200,345.729401
"910",347.390015,356.470001,347.390015,356.130005,723000,352.600647
"911",354.480011,357.75,350.850006,352.269989,530800,348.7789
"912",353.269989,359.850006,353.269989,357.140015,618800,353.600647
"913",357.149994,362.279999,356.5,360.119995,561100,356.551117
"914",361.790009,363.100006,357.75,358.109985,1018900,354.561035
"915",355.119995,361.480011,355.01001,361.220001,735500,357.640228
"916",361.790009,363.369995,358.350006,362.01001,722500,358.422363
"917",364.079987,365,358.25,360,588500,356.432312
"918",361.160004,361.290009,357.149994,358.5,528200,355.608948
"919",358,367.410004,357.160004,364.410004,676900,361.471283
"920",365.730011,367.540009,359.880005,363.980011,600600,361.0448
"921",365.630005,367.070007,363.25,366.829987,509900,363.871796
"922",369.119995,369.279999,364.269989,366.420013,775300,363.465118
"923",366.220001,369.769989,364.839996,368.390015,564900,365.41925
"924",370.140015,379.869995,369.73999,378.410004,764900,375.358398
"925",376.399994,376.679993,351.75,353.690002,1352100,350.837799
"926",353.660004,356.519989,337.790009,345.179993,1275000,342.396393
"927",339.660004,344.910004,335.049988,340.660004,1055000,337.912842
"928",346,356.359985,344.880005,351.779999,842900,348.943146
"929",351.579987,354.690002,342.529999,344.480011,679600,341.702026
"930",347.320007,351.220001,345.700012,348.790009,681900,345.977295
"931",352.519989,356.809998,352,353.089996,628500,350.242615
"932",357.420013,360.529999,354.630005,357.200012,779300,354.319489
"933",355.869995,360.040009,355.649994,357.540009,907100,354.656738
"934",352.660004,358.200012,349.049988,351.730011,783700,348.893585
"935",352.130005,354.769989,348.75,351.01001,992700,348.179382
"936",345.880005,351.209991,342.089996,350.890015,1129800,348.060364
"937",351.329987,353.410004,344.570007,350.170013,748200,347.346161
"938",350.519989,352.170013,342.690002,343.059998,628100,340.293488
"939",343.200012,348.399994,342.089996,345.869995,644400,343.080841
"940",345.109985,354.880005,344.519989,352.850006,578700,350.004547
"941",357.209991,359.679993,355.119995,355.549988,741500,352.68277
"942",355.940002,360.320007,354.549988,356.980011,580900,354.101227
"943",357,363.709991,355.619995,360.600006,1012000,357.692047
"944",364.890015,368.140015,361.290009,363.730011,650300,360.796814
"945",359.869995,365.5,357.070007,362.980011,719500,360.052826
"946",365.700012,365.980011,361.980011,364.970001,517300,362.026794
"947",367.230011,367.230011,354.049988,354.309998,776300,351.452789
"948",355.920013,358.829987,351.880005,354.899994,703100,352.037994
"949",355.670013,360.779999,355.079987,357.200012,547800,354.319489
"950",358.980011,359.709991,356.059998,356.76001,812200,353.882996
"951",361.640015,364.089996,358.179993,360.089996,687200,357.186157
"952",360.089996,360.089996,352.440002,354,1163900,351.145264
"953",356.980011,357.350006,350.339996,351.51001,811700,348.675354
"954",347.809998,351.540009,345.279999,347.450012,963000,344.648071
"955",348,351.980011,346.690002,348.170013,1109600,345.362274
"956",349.25,352.23999,340.420013,341.149994,731500,338.398895
"957",340.329987,343.859985,339.299988,340.149994,1032500,337.406952
"958",342.51001,344.720001,337.269989,337.910004,691100,335.185028
"959",337.579987,339.820007,334.309998,337.25,1001900,334.530365
"960",339,339.690002,335.130005,337.429993,688600,334.708862
"961",333.160004,336.339996,330.399994,333.549988,893600,330.860168
"962",330,336.029999,328.850006,330.850006,1482700,328.181976
"963",325.01001,329.570007,322.119995,326.700012,1505600,324.06543
"964",327.410004,329.410004,319.51001,325.73999,876400,323.113129
"965",323.459991,329.779999,319.040009,322.730011,1464400,320.127411
"966",328.570007,335.5,325.769989,327.920013,1305100,325.275574
"967",331.970001,337.880005,329.570007,334.75,1186600,332.050476
"968",338.290009,357.690002,338.079987,351.100006,1603700,348.268677
"969",358.059998,360.850006,352.660004,355.98999,1317500,353.119171
"970",355.470001,356.790009,348.119995,354.359985,1072300,351.502319
"971",368.190002,368.269989,345.630005,346.410004,1316100,343.616486
"972",345.130005,346.98999,333.609985,335.100006,1488600,332.397705
"973",337.679993,348.019989,337,343.970001,975900,341.196136
"974",344.390015,345.230011,338.5,341.720001,697900,338.964294
"975",343.359985,344.869995,337.559998,341.920013,941200,339.16272
"976",341.01001,345.359985,337.450012,339.619995,1407700,336.881226
"977",338.299988,341.190002,336.25,336.660004,1052200,333.945099
"978",337.859985,339.380005,334.859985,336.480011,943500,333.766571
"979",338.059998,339.959991,334.559998,338.630005,1111200,335.899231
"980",338,342.459991,336.649994,338.279999,825200,335.552032
"981",339.26001,341.540009,333.640015,337.119995,893200,334.401367
"982",336.600006,339,333.859985,334.209991,1469700,332.175018
"983",335.369995,338.160004,333.899994,338.040009,1013900,335.98172
"984",340.5,344.130005,339.149994,341.570007,407700,339.490204
"985",343.329987,353.160004,342.25,351.779999,3327300,349.638031
"986",352.730011,352.730011,333,334.320007,2256000,332.284363
"987",338.619995,338.679993,330.769989,333.279999,1713100,331.250702
"988",330.359985,334.600006,325.660004,326.609985,1745500,324.621307
"989",330.799988,339.5,329.040009,339.450012,3059500,337.383148
"990",338.230011,340.190002,332.850006,336.23999,1691400,334.192657
"991",335.299988,336.929993,333.130005,333.700012,1637400,331.668152
"992",334.25,335.160004,323.899994,327.279999,2000300,325.287201
"993",327.230011,329.179993,323.850006,325.829987,1475200,323.846039
"994",324.899994,329.040009,323.26001,324.820007,1429000,322.842194
"995",327.429993,328.779999,323.269989,323.679993,1666900,321.709106
"996",324.790009,326.679993,323.26001,323.839996,1207600,321.868164
"997",325.5,325.5,319.73999,320.869995,1809000,318.916229
"998",322.890015,322.890015,316.429993,321.059998,3021600,319.105103
"999",321.25,323.420013,319.160004,322.5,2981100,320.536346
"1000",318.700012,319.920013,311.679993,319.579987,2211400,317.634094
"1001",318.549988,320.25,314.929993,318.929993,1627500,316.988068
"1002",320,321.570007,313.559998,313.630005,1047600,311.720337
"1003",313.230011,316.940002,313.230011,316.579987,490800,314.652374
"1004",318.929993,319.019989,314.369995,318.040009,1030500,316.103485
"1005",320.48999,322.910004,319.790009,321.48999,1058600,319.532471
"1006",322.709991,324.290009,320.76001,323.630005,1340000,321.659454
"1007",324.299988,328.850006,323.309998,328.730011,1014200,326.728394
