"","EQR.Open","EQR.High","EQR.Low","EQR.Close","EQR.Volume","EQR.Adjusted"
"926",57.689999,58.810001,57.25,58.110001,2128700,55.521564
"927",57.810001,57.950001,56.82,57.389999,2133700,54.833637
"928",57.43,58.139999,56.5,56.84,2433000,54.308136
"929",56.549999,56.700001,55.169998,55.810001,6098400,53.324013
"930",55.77,55.98,54.25,54.669998,2723900,52.234795
"931",55.009998,57.130001,55,56.93,2311300,54.394123
"932",56.830002,57.41,55.939999,56.330002,2556500,53.82085
"933",56.540001,57.380001,56.419998,56.869999,3449900,54.336796
"934",56.349998,57.32,55.389999,55.779999,3366100,53.295349
"935",55.419998,56,54.27,54.330002,4987100,51.909939
"936",53.580002,53.93,51.889999,52.029999,4023200,49.712391
"937",52,53.220001,52,52.66,4262500,50.314327
"938",52.5,53.310001,51.16,51.25,3268200,48.967136
"939",50.720001,51.279999,50.009998,50.509998,3578800,48.834675
"940",50.400002,51.580002,50.110001,51.57,2776000,49.85952
"941",52.400002,52.91,51.869999,52.540001,2193500,50.797344
"942",52.299999,52.459999,50.630001,51.09,2947700,49.395443
"943",51.529999,51.950001,50.689999,51.330002,3102100,49.62748
"944",51.509998,53.5,51.279999,53.439999,3141800,51.667492
"945",52.310001,55.439999,52.029999,55.09,6450200,53.262768
"946",56,56.41,54.580002,55.599998,2751400,53.755852
"947",55.810001,56.16,54.869999,55.189999,2367100,53.359447
"948",55.450001,55.599998,54.330002,54.759998,1748400,52.94371
"949",55.18,56.200001,55,56.189999,2096200,54.326283
"950",56.32,56.41,55.240002,55.66,1666200,53.813858
"951",55.740002,55.799999,54.720001,55.349998,1254300,53.514141
"952",54.779999,55.34,53.34,53.5,1864100,51.725502
"953",53.470001,53.610001,52.470001,52.810001,1711800,51.058388
"954",52.48,53.209999,52.119999,52.310001,1820800,50.574978
"955",52.509998,52.650002,51.619999,51.849998,2609100,50.130226
"956",52.119999,52.299999,50.66,50.709999,1738600,49.028046
"957",51.23,51.389999,50.68,50.91,1683500,49.221409
"958",50.509998,51.189999,50.279999,50.509998,2626100,48.834675
"959",50.610001,50.990002,50.110001,50.75,3159000,49.066719
"960",51.330002,51.439999,50.419998,51.310001,2574000,49.608143
"961",51.07,51.290001,49.810001,50.700001,2212200,49.018379
"962",50.549999,50.959999,49.689999,49.689999,2135500,48.041878
"963",48.389999,48.389999,45.540001,46.240002,6954800,44.706306
"964",46,46.759998,45.43,46.259998,4435500,44.725643
"965",46.240002,47.139999,46.139999,46.98,2926500,45.421761
"966",47.200001,49.360001,46.52,49.310001,3289300,47.67448
"967",50,52.970001,50,52.529999,3740200,50.787674
"968",52.130001,52.18,50.450001,50.759998,2851900,49.076382
"969",51.080002,52.52,50.709999,52.060001,3021600,50.333267
"970",51.970001,52.32,51.139999,51.52,2433200,49.81118
"971",57.599998,67.419998,57.580002,59.279999,10968000,57.313793
"972",59.630001,62.779999,59.630001,61.439999,9555200,59.402145
"973",61,61.450001,59,59.59,4562400,57.61351
"974",59.209999,59.529999,57.75,58.52,2484000,56.578999
"975",58.700001,60.43,58.380001,60.150002,1928000,58.154942
"976",61.970001,62.939999,60.720001,62.75,3103100,60.668697
"977",61.84,62.93,60.919998,62.5,3169600,60.426991
"978",62.689999,63.009998,59.939999,59.959999,2116900,57.971237
"979",59.59,60.209999,58.560001,59.860001,3092600,57.874557
"980",59.950001,60.709999,59.77,60.560001,2894900,58.551338
"981",61,61.380001,60.040001,60.330002,2688800,58.328964
"982",61.369999,62.310001,60.669998,61.279999,3999000,59.247456
"983",61,61.16,60.09,60.450001,1706700,58.444988
"984",60.310001,60.349998,58.799999,59.200001,1470000,57.23645
"985",59.09,59.34,57.57,57.919998,5918900,55.998901
"986",58.970001,59.459999,58.439999,58.990002,2048700,57.033409
"987",58.990002,60.91,58.689999,60.360001,2927800,58.357971
"988",60.459999,62.369999,60.189999,61.950001,3164200,59.895237
"989",62.419998,63.560001,62.310001,63.369999,3159500,61.268135
"990",62.810001,63.41,62.439999,62.709999,2013700,60.630028
"991",62.34,62.849998,61.91,62.389999,2034700,60.320637
"992",62.560001,62.810001,60.709999,61.27,2260600,59.237789
"993",60.799999,61.580002,59.759998,59.790001,2850600,57.806877
"994",59.310001,59.990002,58.509998,58.939999,2352400,56.985065
"995",59.369999,59.900002,57.900002,57.900002,2201500,55.979565
"996",58.209999,59.330002,57.389999,59.32,3224600,57.352463
"997",59.200001,60.200001,58.25,59.049999,4229000,57.091419
"998",59.5,60.200001,58.639999,59.639999,3216400,57.661854
"999",59.369999,59.860001,57.150002,57.650002,5468700,55.737858
"1000",56.650002,57.959999,56.080002,57.860001,3801700,55.940895
"1001",57.880001,58,57.27,57.849998,2737400,55.931221
"1002",58,58.759998,57.02,57.07,1332400,55.177094
"1003",57.48,58.27,57.049999,58.200001,638100,56.269611
"1004",58.380001,59.450001,58.119999,59.419998,1648200,57.449146
"1005",59.52,59.82,58.290001,58.360001,2182000,56.424305
"1006",58.389999,59.16,58.349998,58.959999,1357300,57.004406
"1007",58.639999,59.330002,57.82,59.279999,1423100,57.906013
