"","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"530",162.860001,164.240005,162.789993,163.839996,858800,156.430252
"531",166.110001,171.039993,165.580002,170.089996,1376300,162.397598
"532",171.309998,172.990005,170.669998,171.369995,858300,163.61972
"533",169.889999,170.350006,168.320007,169.070007,808800,161.423752
"534",170.729996,173.720001,170.330002,173.660004,872700,165.806183
"535",172.589996,174.929993,172.039993,173.330002,675100,165.491074
"536",173.830002,175.839996,173.220001,175.339996,559700,167.410172
"537",174.309998,175.240005,173.300003,174.940002,903000,167.028259
"538",175.690002,177.470001,174.729996,175.770004,878800,167.820724
"539",177.119995,178.270004,175.970001,176.25,815400,168.279007
"540",174.559998,176.970001,174.490005,175.240005,597100,167.314713
"541",175.009995,177.589996,174.490005,177.539993,707200,169.510681
"542",177.410004,177.610001,175.820007,176.160004,1160300,168.193069
"543",177.929993,178.470001,174.949997,176.050003,799500,168.088089
"544",176.419998,177.770004,173.289993,174.570007,931300,166.675003
"545",174.570007,175.600006,173.800003,174.369995,640100,166.484055
"546",174.369995,174.520004,172.169998,172.240005,719300,164.450394
"547",172.25,172.25,168.949997,170.369995,740400,162.664963
"548",168.330002,169.619995,167.380005,169.029999,724600,161.385544
"549",169.119995,172.160004,168.919998,172.089996,577200,164.307144
"550",172.360001,172.710007,170.830002,171.050003,721200,163.314194
"551",171.589996,173.570007,169.479996,172.589996,1067600,164.784531
"552",171.800003,172.070007,169.610001,169.990005,914800,162.302124
"553",169.960007,171.830002,169.919998,170.770004,1391700,163.04686
"554",171.149994,174.350006,171.020004,174.059998,691300,166.188065
"555",174.770004,176.199997,171.929993,172.580002,733600,164.774994
"556",172.300003,172.339996,167.919998,168.910004,1043800,161.270966
"557",167.960007,170.779999,167.729996,169.509995,1193600,161.843842
"558",168.5,168.5,162.300003,163.389999,1268500,156.000626
"559",162.880005,165.089996,162.470001,163.720001,731200,156.315704
"560",165.110001,166.529999,164.429993,165.369995,574700,157.891083
"561",165.630005,167.100006,164.190002,166.600006,997200,159.06546
"562",167.309998,170.759995,167.309998,169.559998,833300,161.891571
"563",171.240005,172.360001,170.860001,171.619995,799300,163.858398
"564",173.770004,178.240005,173.770004,177.869995,960600,169.825714
"565",177.75,178.289993,176.369995,177.520004,678500,169.491577
"566",178.800003,180.740005,178.429993,179.470001,1126400,171.353409
"567",179.589996,181.740005,179.070007,181.669998,619100,173.453918
"568",181.929993,183.679993,181,183.399994,970200,175.105652
"569",182.279999,184.580002,181.119995,184.559998,618300,176.213196
"570",183.059998,183.059998,180.470001,180.910004,911100,172.728271
"571",180.429993,183.570007,180.429993,183.050003,803300,174.771484
"572",183.380005,186.160004,182.509995,185.869995,783600,177.463959
"573",186.850006,189.020004,186.850006,188.639999,885100,180.108673
"574",188.119995,188.610001,186.880005,187.860001,827300,179.363937
"575",188.550003,188.820007,187.460007,188.619995,949300,180.089569
"576",189.910004,190.649994,187.389999,188.149994,807000,179.640823
"577",188.330002,190.25,187.559998,189.919998,477400,181.330795
"578",189.589996,190.970001,188.789993,189.929993,499200,181.340332
"579",189.580002,190.470001,188.460007,189.350006,733700,180.786575
"580",189.300003,189.600006,187.339996,187.460007,686200,178.98204
"581",184.919998,185.119995,181.160004,182.020004,963800,173.788071
"582",182.639999,184.259995,181.149994,183,802600,174.723755
"583",189.279999,190.5,182.279999,183.470001,1583100,175.172485
"584",182.839996,183.009995,178.850006,181.080002,1370200,172.890594
"585",181.589996,181.960007,178.289993,179.990005,1113800,171.849899
"586",173.539993,176.149994,170.229996,176.080002,1719500,168.116714
"587",178,180.139999,176.210007,179.850006,829100,171.716232
"588",175.5,177.800003,174.690002,177.050003,879900,169.042831
"589",174.309998,174.529999,171.929993,173.380005,923400,165.538818
"590",172.339996,173.199997,171,171.949997,955500,164.173492
"591",169.710007,172,168.020004,171.770004,772300,164.845291
"592",170.5,173.929993,167.889999,173.619995,1057100,166.620682
"593",169,170.800003,163.690002,165.830002,2039900,159.144745
"594",166.449997,168.75,166.330002,166.899994,994000,160.171585
"595",166.399994,170.419998,165.720001,169.119995,1335600,162.302109
"596",169.610001,171.350006,169.309998,169.479996,671400,162.647568
"597",167.330002,167.850006,163.830002,163.910004,1007000,157.302139
"598",162.759995,164,162,163.070007,794800,156.496017
"599",164.679993,166.949997,164.580002,166.009995,830900,159.317459
"600",164.970001,166.179993,163.830002,163.889999,516900,157.282974
"601",161.449997,161.940002,156.929993,158.619995,1373400,152.225388
"602",160,161.380005,157.320007,158.300003,746600,151.91832
"603",158.479996,159.5,155.020004,155.240005,1041400,148.981659
"604",155.059998,157.210007,154.350006,155.970001,1211400,149.682251
"605",156.25,157.610001,156.139999,157.119995,882800,150.785889
"606",154.669998,154.669998,152.179993,152.320007,815500,146.179382
"607",152.449997,157.020004,152.449997,156.25,1065000,149.950943
"608",158.070007,161.479996,156.860001,161.199997,1180200,154.701385
"609",162,162.699997,159.600006,162.369995,694900,155.824219
"610",161.660004,162.830002,160.070007,162.009995,705200,155.478729
"611",163.220001,166.809998,162.880005,165.539993,1066100,158.866409
"612",166.5,168,166.199997,166.800003,641400,160.075607
"613",168.369995,169.970001,166.899994,167.080002,1357400,160.344345
"614",167.080002,167.130005,164.639999,164.839996,737900,158.194672
"615",165.410004,165.820007,163.800003,165.800003,688800,159.115952
"616",164.940002,164.970001,161.789993,164.210007,553400,157.590027
"617",164.449997,164.449997,161.300003,161.550003,672900,155.037277
"618",162.809998,167.529999,162.259995,166.559998,851800,159.845306
"619",167.410004,168.169998,166.419998,167.630005,911300,160.872177
"620",171.360001,172.210007,169.100006,172.080002,718300,165.142776
"621",172.559998,173,170.820007,171.039993,1010800,164.144699
"622",171.009995,172.389999,169.529999,169.800003,638300,162.954712
"623",169.270004,171.039993,168.229996,168.570007,778600,161.774277
"624",169.289993,171.050003,169.270004,170.240005,740200,163.376968
"625",170.339996,171.460007,168.360001,168.449997,838500,161.659134
"626",169.419998,172.059998,168.520004,170.009995,1672400,163.156204
"627",172.710007,172.710007,168.199997,169.979996,782000,163.127426
"628",169.080002,169.270004,166.309998,167.550003,951100,160.79538
"629",168.429993,168.729996,166.509995,168.610001,540900,161.812637
"630",167.350006,168,164.130005,166.630005,649300,159.912491
"631",165.570007,167.809998,165.210007,165.820007,594900,159.135132
"632",164.470001,164.470001,162.729996,163.360001,985100,156.774323
"633",161.869995,163.729996,159.929993,161.759995,1241300,155.238785
"634",161.350006,163.800003,160.889999,163.419998,1351600,156.831879
"635",163.179993,169.360001,162.529999,169.070007,1435800,162.254135
"636",168.800003,169.300003,166.860001,167.759995,756700,160.996933
"637",166.100006,172.399994,165.809998,171.039993,1324300,164.144699
"638",170.550003,170.860001,167.339996,167.380005,870600,160.632233
"639",166.970001,167.949997,165.419998,165.770004,568500,159.087158
"640",166.720001,170.539993,166.009995,169.610001,1317000,162.772354
"641",169.550003,171.410004,169.550003,170.289993,600500,163.424927
"642",172,176.770004,171.139999,176.679993,877100,169.557312
"643",174.910004,179.800003,173.970001,178.25,927500,171.064041
"644",178.75,179.179993,175.860001,177.289993,588200,170.142731
"645",176.080002,176.869995,174.139999,174.889999,732000,167.839493
"646",174.809998,175.190002,171.869995,172.789993,1020000,165.824158
"647",172.149994,176.910004,170.360001,176.800003,923100,169.672485
"648",176.720001,179.589996,172.740005,175.080002,1562300,168.021805
"649",175,182.080002,172.160004,172.860001,2059800,165.891312
"650",172.850006,173.029999,167.660004,168.990005,991900,162.177338
"651",165.029999,165.910004,162.210007,163.470001,874500,156.879852
"652",165.089996,167.229996,163.179993,167.059998,738500,160.32515
"653",163.649994,165.330002,161.139999,164.649994,637800,158.012299
