"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"436",86.47834,86.497177,85.517891,85.659134,1571229,79.526993
"437",85.499062,87.871941,85.282486,87.17514,2491452,80.934471
"438",87.193977,88.389832,87.193977,87.683617,1415752,81.406532
"439",87.570618,88.615822,87.570618,87.994347,1978718,81.695038
"440",88.29567,88.954803,87.871941,87.966103,1699731,81.668816
"441",88.323914,88.625237,87.457626,87.627121,4188422,81.354095
"442",88.154427,88.757065,87.862526,88.323914,3576604,82.001007
"443",88.163841,88.220337,85.828629,86.111115,3845608,79.946617
"444",86.101692,86.723167,85.291901,86.129944,2138868,79.964088
"445",85.602638,87.17514,85.301315,86.996231,2510780,80.768379
"446",86.977402,87.947266,86.619583,87.17514,2834372,80.934471
"447",87.015068,87.015068,81.101692,81.205276,3455748,75.391983
"448",81.16761,82.627121,79.736343,80.480225,4727068,74.718826
"449",81.94915,82.862526,81.516006,82.325798,2727004,76.432289
"450",82.222221,83.05085,81.920906,82.495293,2168285,76.589653
"451",82.693031,84.510361,82.589455,84.416199,2122088,78.373039
"452",84.689262,84.736343,83.29567,84.067795,2753554,78.049561
"453",84.020714,84.05838,81.41243,82.005653,3390754,76.135063
"454",79.086632,80.922791,73.192093,73.220337,7649798,67.978661
"455",73.408661,74.670433,72.193977,73.069679,4131392,67.838791
"456",72.316383,73.691147,71.016953,73.173256,3702451,67.934952
"457",74.472694,74.745766,72.58004,72.693031,3869928,67.489113
"458",73.022598,75.112991,72.89077,74.745766,4133410,69.394882
"459",73.973633,75.367233,73.107346,74.679848,3302289,69.333687
"460",75.706215,77.231636,75.659134,76.346519,3575435,70.88105
"461",76.939735,77.749527,76.18644,77.655365,3002274,72.096191
"462",78.549904,79.312614,78.003769,78.041428,3177079,72.454613
"463",77.900185,80.395477,77.485878,80.150658,1950575,74.412842
"464",80.71563,81.647835,79.086632,80.4049,1923388,74.648895
"465",80.612053,81.760826,79.557442,81.41243,1919459,75.584297
"466",81.064034,81.120529,79.557442,80.47081,2128885,74.710098
"467",80.47081,81.280602,79.764595,81.158195,2149913,75.348267
"468",81.026367,81.629005,79.802261,81.553673,2504727,75.715424
"469",81.064034,81.3936,78.973633,79.246704,2674010,73.573639
"470",79.406776,80.461395,78.52166,78.719398,1907246,73.084053
"471",78.493408,79.877586,78.248589,78.634651,1359466,73.005386
"472",79.576271,80.960449,78.662903,78.964218,1474375,73.311348
"473",77.853104,79.585686,76.826744,79.161957,2269069,73.494926
"474",78.728813,78.728813,77.099815,77.485878,2544764,71.93885
"475",77.222221,77.711861,74.689262,75.338982,2082794,69.945641
"476",73.747643,75.131828,73.239174,73.907722,2405961,68.616852
"477",74.651604,75.24482,73.973633,74.868172,1781930,69.508537
"478",74.425613,75.188324,74.020714,74.359695,771224,69.036453
"479",75.084747,76.139359,75.018829,75.819206,1994224,70.391479
"480",75.329567,75.546143,73.747643,74.406776,2543809,69.08017
"481",74.661018,75.546143,74.322037,75.423729,2781272,70.024315
"482",75.527306,75.772125,73.954803,74.821091,2935368,69.464813
"483",74.171371,76.732582,74.171371,76.544258,4460188,71.064629
"484",77.58004,78.775894,77.429382,78.182671,2710543,72.585754
"485",78.13559,78.653481,75.461395,75.649719,2497081,70.234131
"486",74.500938,75.338982,72.834274,75.282486,2537330,69.893181
"487",74.698685,74.896423,70.932205,71.563087,4902192,66.866592
"488",71.261772,72.410545,70.527306,71.873825,4185767,67.156952
"489",72.561203,73.502823,71.261772,71.70433,1771947,66.998573
"490",72.438797,73.276833,72.099815,72.17514,2165737,67.438484
"491",72.438797,72.758942,71.421844,71.770248,2159365,67.060158
"492",71.120529,72.598869,70.489639,70.762711,1803913,66.118752
"493",69.990585,70.282486,68.352165,68.785309,2695356,64.271111
"494",69.557442,70.734467,68.888885,69.472694,2720419,64.913383
"495",69.482109,70.141243,67.212807,67.64595,2730721,63.206532
"496",67.344635,68.436913,65.160072,65.960449,3878318,61.631634
"497",66.026367,67.777779,65.178909,65.790962,4530598,61.473274
"498",65.574387,65.687386,63.389832,63.389832,1620081,59.229733
"499",63.578156,65.677963,63.258003,65.677963,3569488,61.367687
"500",65.160072,66.327682,63.870056,66.308853,2699392,61.957188
"501",66.685501,67.532959,65.772125,66.450096,1952806,62.089157
"502",66.723167,67.438797,66.440681,67.17514,1623267,62.766621
"503",65.87571,67.532959,65.499062,67.184555,1997834,62.775414
"504",66.817329,66.817329,65.037666,65.207153,2412014,60.927788
"505",65.932205,67.806023,65.903954,67.448212,2145134,63.021763
"506",67.598869,69.265533,67.410545,68.719398,1924132,64.209534
"507",69.5951,70.254234,68.794724,70.254234,2492514,65.643631
"508",70.499062,71.252357,70.06591,70.4049,2003144,65.784416
"509",69.105461,69.566856,68.220337,69.340866,1729255,64.790207
"510",68.634651,68.83239,66.94915,67.288139,3033922,62.8722
"511",66.647835,67.853104,66.16761,67.448212,3603366,63.021763
"512",67.551788,68.389832,67.241058,67.853104,2042014,63.400089
"513",67.495293,68.041428,67.212807,67.721283,2094583,63.276928
"514",67.485878,69.001884,67.401131,68.983047,3988978,64.455879
"515",77.41996,79.46328,75.329567,77.532959,6671378,72.444687
"516",77.401131,78.427498,76.384178,76.996231,5227270,71.943176
"517",77.325798,78.267418,76.86441,78.05085,3879167,72.928574
"518",77.966103,78.540489,77.306969,78.474579,3314183,73.324501
"519",79.246704,79.896423,78.446327,78.625237,2296363,73.465271
"520",78.126175,78.907722,77.655365,78.81356,3179309,73.641235
"521",78.935966,79.651604,78.446327,79.171371,3158069,73.975555
"522",79.340866,79.943504,78.644066,79.670433,2295725,74.441879
"523",79.670433,80.037666,78.596985,79.256119,3481873,74.054741
"524",79.274956,79.369118,78.239174,79.312614,2013764,74.107544
"525",79.096046,80.094162,78.662903,80.094162,2237846,74.837799
"526",80.706215,81.290016,80.367233,80.734467,2815787,75.436096
"527",80.979286,81.487762,80.037666,81.421844,1563795,76.078346
"528",80.574387,81.101692,80.028252,81.016953,2084281,75.700027
"529",80.743881,81.252357,80.480225,80.772125,3916019,75.471275
"530",80.885124,81.016953,80.273071,80.499062,1592150,75.21611
"531",80.847458,81.676086,80.593224,81.581924,2015570,76.227921
"532",81.920906,82.071564,81.00753,81.431259,1043840,76.087135
"533",80.6968,81.224106,80.009415,80.951035,1236274,75.638428
"534",81.600754,82.193977,81.440681,81.826744,1981692,76.45668
"535",81.280602,81.939735,81.00753,81.666664,1927318,76.307098
"536",81.506592,81.657249,81.00753,81.327682,1721077,75.990364
"537",81.252357,81.41243,80.564972,80.790962,2258874,75.488876
"538",81.205276,81.902069,81.177025,81.450096,1845437,76.104752
"539",81.920906,82.561203,81.47834,81.892654,2786476,76.518265
"540",81.902069,82.504707,81.86441,82.231636,1517810,76.835007
"541",82.080978,82.711861,81.657249,82.608284,1515155,77.18692
"542",82.636536,82.815445,82.080978,82.259888,1470764,76.861389
"543",83.126175,83.644066,81.581924,82.184555,1531298,76.791008
"544",82.325798,82.457626,80.621468,80.838043,1326438,75.532875
"545",81.101692,81.497177,80.480225,80.517891,1261231,75.233727
"546",80.743881,81.205276,80.06591,80.414314,948260,75.136932
"547",79.962334,80.075333,79.340866,80.037666,2104884,75.234306
"548",79.538605,79.990585,77.937851,79.293785,1841933,74.535065
"549",79.444443,80.357819,79.387947,80.150658,1996241,75.3405
"550",80.414314,80.668549,79.548019,79.830505,1506447,75.039574
"551",80.018829,80.772125,79.576271,80.084747,2065271,75.278557
"552",80.150658,80.282486,79.425613,79.981171,1275993,75.181198
"553",79.971748,80.376648,79.030128,79.830505,4689898,75.039574
"554",80.084747,81.073448,79.689262,81.035782,2271830,76.172501
"555",81.261772,81.94915,80.838043,81.459511,2251759,76.570816
"556",81.308853,81.450096,79.661018,79.962334,1991038,75.16349
"557",80.009415,81.054611,79.792847,80.828629,1196980,75.977791
"558",80.197739,80.442558,78.822975,78.83239,1554874,74.101364
"559",78.879471,79.717514,78.455742,79.576271,1455471,74.800606
"560",80.310738,80.630882,79.613937,80.047081,1135172,75.243149
"561",80.376648,80.819206,79.651604,80.338982,1259744,75.51754
"562",82.269302,83.29567,81.723167,82.071564,1705041,77.146133
"563",82.184555,82.58004,81.431259,81.836159,1597036,76.924866
"564",82.514122,82.561203,81.685501,82.231636,1788620,77.296608
"565",81.817329,82.372879,81.261772,81.723167,1821011,76.818657
"566",82.203392,82.391716,81.789078,82.344635,1569742,77.402817
"567",82.589455,84.359695,82.363464,84.322037,1464710,79.261543
"568",84.397362,84.698685,83.681732,83.964218,2015357,78.925201
"569",84.293785,85.018829,83.681732,84.585686,2176994,79.509384
"570",84.152542,84.623352,83.305084,83.512238,1726175,78.500366
"571",83.58757,84.227875,83.483994,84.133713,1475543,79.084534
"572",84.406776,84.679848,83.700562,84.086632,1161616,79.040283
"573",84.227875,85.47081,84.096046,85.414314,1828339,80.288277
"574",85.564972,86.054611,85.414314,85.87571,1521952,80.721992
"575",85.87571,88.13559,85.71563,87.871941,5684036,82.598419
"576",87.956688,90.103577,87.956688,89.924667,5608741,84.527939
"577",89.745766,90.583801,89.039551,89.971748,2500373,84.572205
"578",89.510361,90.320152,88.964218,89.312614,1815277,83.952621
"579",89.312614,89.491524,88.305084,89.067795,2031925,83.722504
"580",89.190208,89.717514,88.52166,89.199623,1603832,83.846413
"581",89.218452,89.369118,88.013184,88.52166,1646631,83.209137
"582",88.907722,89.05838,87.589455,89.001884,1287675,83.660561
"583",88.747643,89.350281,88.380417,88.973633,1668614,83.633987
"584",88.596985,89.011299,88.145012,88.898308,1909051,83.563187
"585",88.870056,88.983047,87.551788,87.58004,1158217,82.324028
"586",88.022598,88.747643,87.551788,88.408661,2162869,83.102936
"587",88.983047,89.849342,88.775894,89.802261,1752619,84.412895
"588",88.502823,88.644066,87.777779,88.380417,2054333,83.07637
"589",87.683617,88.625237,87.495293,88.173256,1722245,82.881653
"590",88.220337,88.888885,87.66478,88.248589,1487012,82.952454
"591",88.013184,88.766479,87.033897,88.549904,1469277,83.235687
"592",88.210922,88.333336,85.772125,87.485878,1978612,82.235519
"593",85.922791,86.365349,84.623352,84.858757,2280008,79.766068
"594",85.103577,85.53672,83.926552,85.075333,2246767,79.96965
"595",84.406776,85.828629,84.067795,85.4049,1410761,80.279427
"596",85.687386,86.789078,85.53672,85.969872,1560503,80.810486
"597",85.621468,86.337097,85.273071,85.499062,1728724,80.367935
"598",84.877586,85.762711,84.453857,85.320152,2020455,80.199753
"599",85.640305,87.297554,85.009415,86.723167,2785626,81.518593
"600",80.706215,85.282486,80.47081,85.056496,5110663,79.951927
"601",85.010002,85.860001,83.519997,84.089996,3234100,79.043442
"602",84.940002,85.190002,83.290001,84.040001,2645300,78.996452
"603",84.5,84.529999,82.68,82.75,2725700,77.783852
"604",82,82.910004,81.160004,82.230003,2486900,77.295067
"605",81.910004,82.830002,81.050003,82.730003,2114000,77.765053
"606",81.589996,82.239998,80.760002,81.879997,2605400,76.966072
"607",81.849998,83.75,81.550003,82.959999,1813800,77.981247
"608",83.580002,85.18,83.419998,85.099998,1859100,79.992813
"609",85.639999,86.199997,84.580002,85.739998,1223500,80.594406
"610",85.559998,85.620003,83.959999,84.459999,2116000,79.391235
"611",84.529999,84.919998,84.029999,84.709999,1297400,80.10997
"612",85.279999,86.489998,85.239998,85.690002,1279900,81.036743
"613",86.089996,86.730003,85.349998,85.480003,918500,80.838158
"614",85.660004,86.059998,84.660004,84.769997,1192000,80.166702
"615",85.480003,86.980003,85.480003,86.830002,1418200,82.114853
"616",86.889999,87.519997,86.330002,87.260002,1220900,82.5215
"617",87.169998,87.949997,87.080002,87.18,1318700,82.445831
"618",87.790001,88.639999,87.5,88.300003,1827800,83.505013
"619",88.400002,88.989998,87.910004,88.349998,1143200,83.552307
"620",89,89.190002,88.160004,88.610001,1712900,83.79818
"621",89.089996,89.279999,88.010002,88.370003,2884400,83.571228
"622",88.239998,88.809998,87.699997,87.849998,1394300,83.07946
"623",87.769997,88.110001,85.330002,85.410004,1588200,80.77195
"624",85.660004,86.290001,85.419998,85.699997,1360000,81.046204
"625",86.360001,86.809998,85.809998,86.699997,1244400,81.991898
"626",86.779999,88.160004,86.709999,87.349998,5908400,82.606613
"627",88.370003,89.110001,87.690002,88.330002,1286200,83.533386
"628",88.150002,88.370003,86.400002,86.720001,1334000,82.010811
"629",87.080002,88.190002,86.910004,87.940002,975300,83.164574
"630",87.580002,87.879997,86.889999,87.809998,961900,83.041618
"631",87.43,88.5,86.209999,88.360001,1173200,83.561775
"632",87.93,88.150002,86.580002,86.760002,1200000,82.048653
"633",86.860001,87.220001,86.43,86.839996,1085500,82.124298
"634",86.900002,87.940002,86.589996,87.870003,1157400,83.098366
"635",88.57,89.160004,88.260002,88.879997,1528300,84.053528
"636",89.059998,89.099998,87.790001,88.440002,1176500,83.637413
"637",88.480003,88.690002,88.120003,88.309998,1433000,83.514458
"638",87.959999,88.080002,86.349998,86.440002,1441800,81.746025
"639",86.580002,87.279999,86.190002,87.160004,1748600,82.426918
"640",88.019997,88.580002,87.279999,87.339996,2413300,82.597145
"641",87.970001,88,86.830002,86.839996,1388600,82.124298
"642",87.43,88.269997,86.959999,88.269997,1820300,83.476639
"643",90.330002,91.540001,86.440002,89.330002,4663800,84.47908
"644",89.120003,90.419998,88.199997,89.339996,2548700,84.488541
"645",89.709999,89.790001,88.449997,88.610001,1572500,83.79818
"646",88.5,88.830002,87.470001,88.330002,1157900,83.533386
"647",87.970001,88.699997,86.769997,88.160004,917300,83.372627
"648",88.080002,88.269997,86.720001,87.389999,1662900,82.64444
"649",87.5,87.620003,82.230003,83.370003,2511100,78.842728
"650",83.470001,83.830002,82.32,82.779999,2022800,78.284775
"651",81.239998,81.650002,79.970001,80.459999,2384200,76.090752
"652",80.860001,81.839996,80.389999,81.639999,1585000,77.20668
"653",80.839996,81.910004,80,81.730003,1705300,77.291801
"654",82.300003,83.669998,81.93,83.650002,1289700,79.107529
"655",83.400002,83.790001,82.129997,82.739998,1570800,78.246941
"656",82.169998,82.290001,80.940002,81.93,1409700,77.480927
"657",81.379997,84.739998,81.150002,82.779999,1608300,78.284775
"658",81.029999,81.379997,79.360001,79.400002,1909600,75.088318
"659",79.910004,79.910004,76.769997,77.480003,2462400,73.272575
"660",78.18,79.019997,77.779999,78.779999,1291100,74.501991
"661",80.169998,80.190002,79.110001,79.989998,1312400,75.646278
"662",79.709999,80.099998,79.510002,79.900002,1390900,75.561165
"663",80.760002,81.239998,80.32,81.010002,1113200,76.610886
"664",81.5,81.690002,80.080002,81.010002,1193700,76.610886
"665",80.220001,80.739998,77.949997,78.349998,1475300,74.095329
"666",79.300003,79.800003,78.790001,79.690002,1069200,75.362564
"667",80.419998,80.419998,79.230003,79.559998,1048100,75.239616
"668",79.07,81.260002,79.07,81.209999,1140500,76.800034
"669",82.43,83.620003,82.269997,83.300003,1788300,78.776527
"670",83.25,83.610001,81.900002,81.949997,1490700,77.499847
"671",81.309998,81.839996,80.25,80.949997,1420800,76.554138
"672",81.800003,82.470001,81.309998,82.110001,1887900,77.651154
"673",83.440002,86.550003,83.279999,86.510002,1964100,81.812233
"674",86.800003,87.779999,86.800003,87.610001,1665900,82.852486
"675",87.599998,89.669998,86.699997,89.629997,2312500,85.18087
"676",89.25,90,88.830002,89.82,1743400,85.36145
"677",90,90.949997,88.029999,90.82,2179700,86.31179
"678",91,91.279999,89.75,90.349998,1809900,85.865128
"679",91.120003,91.360001,89.949997,90.300003,1492200,85.817612
"680",89.75,90.010002,88.139999,88.419998,1111000,84.030937
"681",87.980003,87.980003,86.470001,87.919998,1775800,83.555756
"682",87.879997,87.879997,86.57,87.589996,1318500,83.242126
"683",87.5,87.919998,86.949997,87.059998,1365700,82.738441
"684",87.610001,87.730003,85.669998,85.669998,2502600,81.417442
"685",85.410004,87.800003,85.410004,87.599998,1175300,83.25164
"686",88.010002,88.050003,85.75,86.440002,1879100,82.149223
"687",87.330002,88.110001,86.669998,87.019997,1478000,82.700424
"688",87.220001,88.120003,87.019997,88.07,1597700,83.698296
"689",88.709999,89.599998,87.910004,88.790001,1657300,84.382576
"690",88.959999,89.360001,88.650002,88.989998,1517300,84.572624
"691",89.059998,89.730003,88.419998,89.010002,2253600,84.591652
"692",88.370003,88.449997,86.669998,86.709999,2827600,82.405807
"693",86.589996,87.190002,85.150002,87.169998,1239900,82.842979
"694",87.419998,88.940002,87.400002,88.690002,2196900,84.287544
"695",88.300003,89.059998,87.800003,88.300003,1121700,83.916885
"696",87.379997,88.010002,86.620003,86.970001,1348800,82.652916
"697",87.949997,88.739998,87.389999,88.449997,955700,84.059448
"698",88.639999,89.379997,88.330002,88.620003,1098300,84.221008
"699",89.919998,91.809998,89.709999,90.889999,1520000,86.378326
"700",90.519997,91.169998,90.029999,90.940002,851000,86.42585
"701",91.089996,91.629997,90.800003,91.519997,1192200,86.977058
"702",91.379997,91.790001,91.080002,91.360001,1123900,86.824989
"703",91.879997,91.879997,91.089996,91.540001,1447800,86.996063
"704",91.080002,93.099998,90.830002,92.470001,1568800,87.879898
"705",93.129997,93.610001,92.529999,93.419998,3002500,88.78273
"706",93.639999,93.879997,92.57,93.160004,2117200,88.535645
"707",93.290001,93.330002,91.449997,91.489998,1782300,86.948532
"708",91.980003,91.980003,89.760002,90.82,1841800,86.31179
"709",84.900002,85.830002,81.489998,84.150002,7369500,79.972885
"710",84.699997,84.870003,83.080002,83.449997,3127800,79.30764
"711",83.059998,83.199997,81.080002,81.18,3046100,77.150322
"712",81.370003,82.760002,81.290001,82.330002,2201200,78.243225
"713",81.879997,83,81.599998,82.290001,2956600,78.205215
"714",83.110001,83.669998,82.650002,82.889999,2147400,78.775444
"715",83.559998,84.989998,83.330002,84.800003,2954600,80.59063
"716",84.839996,86.389999,84.599998,86.199997,3066700,81.921135
"717",86.339996,86.57,85.32,86.110001,2359900,81.835602
"718",86.889999,88.330002,86.260002,86.410004,2335600,82.12072
"719",86.190002,87.089996,86.150002,87.07,1682000,82.747955
"720",86.32,86.870003,86.120003,86.400002,1726300,82.111206
"721",86.400002,86.760002,84.559998,84.720001,2414500,80.514595
"722",84.790001,86.019997,83.910004,85.760002,2102900,81.502975
"723",85.620003,86.709999,85.419998,85.839996,1694800,81.578995
"724",86.389999,87.010002,85.769997,86.879997,1557600,82.567368
"725",86.650002,87.580002,86.540001,87.239998,2417500,82.909508
"726",86.959999,87.25,85.610001,86.330002,2003500,82.044685
"727",86.57,86.57,85.25,85.5,1253400,81.255882
"728",85.589996,85.93,84.779999,84.800003,1479600,80.59063
"729",85.290001,86.629997,84.839996,86.510002,1390700,82.215759
"730",87.330002,87.339996,86.089996,86.550003,2026500,82.253769
"731",86.279999,87.860001,85.730003,87.650002,3464500,83.299149
"732",88,89.18,87.989998,89.050003,1516900,84.629662
"733",88.900002,89.279999,88.169998,88.540001,706600,84.144974
"734",88.839996,88.839996,87.290001,87.989998,1663700,83.622284
"735",87.07,87.07,85.489998,85.989998,2000400,81.721558
"736",86.370003,88.32,86.300003,88.040001,1309600,83.6698
"737",88.599998,89.339996,88.269997,89.190002,1080000,84.762718
"738",89.800003,90.790001,89.68,90.419998,1603600,85.931641
"739",89.839996,90.980003,89.57,90.849998,1603400,86.801102
"740",90.169998,91.379997,90.169998,90.269997,1956900,86.246941
"741",91.300003,92,90.639999,91.660004,2933500,87.575012
"742",91.940002,93.589996,91.589996,93.360001,2468400,89.199234
"743",92.940002,93.400002,91.93,93.150002,1758100,88.998611
"744",93.730003,94.510002,93.080002,94.040001,1891700,89.848938
"745",94.220001,95.199997,93.849998,95.019997,2213100,90.785255
"746",95.220001,96.519997,95.129997,96.5,2170600,92.199303
"747",96.5,96.970001,96.199997,96.900002,2029400,92.581467
"748",97.830002,98.040001,96.769997,97.239998,4825300,92.906311
"749",97.550003,98.440002,97.230003,98.349998,1831600,93.966858
"750",98.550003,99.139999,98.349998,98.900002,678900,94.49234
"751",98.900002,99.419998,98.800003,99.400002,1179600,94.970062
"752",100,100.190002,99.639999,99.959999,1308600,95.505096
"753",99.860001,100.230003,99.32,99.559998,1694600,95.122917
"754",99.360001,99.769997,99.129997,99.660004,1694100,95.218475
"755",99.669998,100.25,99.480003,100.230003,2555100,95.763062
"756",98.900002,99.940002,98.760002,99.599998,1966200,95.16114
"757",99,99.43,98.599998,99.209999,1967600,94.788513
"758",99.169998,99.970001,98.559998,98.720001,1766100,94.320366
"759",98,98.18,96.809998,97.040001,2980000,92.715233
"760",97.139999,97.339996,95.480003,95.779999,2582000,91.511383
"761",96.18,96.419998,94.910004,95.059998,2499800,90.823471
"762",95.32,96.220001,95.199997,95.93,1992600,91.654709
"763",96,97.32,95.75,96.529999,1704100,92.227966
"764",96.440002,96.889999,95.269997,95.709999,1491100,91.444511
"765",96.400002,96.629997,95,95.129997,3285300,90.89035
"766",94.650002,94.769997,93.449997,94.269997,4608100,90.06868
"767",94.07,94.980003,93.839996,94.629997,2661000,90.412636
"768",94.610001,95.150002,94.260002,94.57,2245600,90.355316
"769",87.800003,88.75,84.879997,85.410004,9031700,81.603554
"770",85.760002,86.129997,84.080002,84.529999,4766300,80.762764
"771",82.790001,83.82,82.239998,82.510002,4136800,78.832794
"772",82.970001,83.790001,82.290001,83.629997,4187400,79.90287
"773",83.910004,84.400002,83.660004,84.059998,4054000,80.313705
"774",83.959999,84.610001,83.260002,84.559998,4023900,80.791428
"775",84.129997,84.239998,82.849998,82.970001,3498500,79.272285
"776",83.300003,84.550003,82.860001,82.910004,3163500,79.214973
"777",84.110001,84.93,83.860001,83.949997,3143800,80.208603
"778",84.370003,85.120003,83.830002,84.599998,2324200,80.829651
"779",84.940002,85.330002,84.010002,84.080002,2328400,80.332817
"780",83.349998,84.099998,82.870003,82.959999,1954700,79.262733
"781",82.830002,83.610001,82.629997,83.330002,2011000,79.616234
"782",83,83.550003,82.699997,82.959999,2011600,79.262733
"783",83.580002,84.360001,83.239998,83.93,2233100,80.189507
"784",83.529999,84.260002,83.160004,84.050003,1672900,80.304161
"785",84.279999,84.400002,83.099998,83.660004,1812200,79.931534
"786",83.300003,83.769997,82.480003,82.669998,3911600,78.985664
"787",82.980003,83.760002,82.669998,83.400002,2323400,79.683113
"788",83.449997,84.099998,82.599998,83.989998,2701300,80.246834
"789",83.510002,84.110001,82.870003,83.720001,2529500,79.988861
"790",80.75,82.599998,80.599998,81.830002,2964700,78.18309
"791",82.18,82.309998,77.040001,77.239998,3876200,73.797653
"792",77.599998,78.830002,76.370003,76.389999,3554500,72.985542
"793",74.910004,76.75,73.199997,73.199997,4158300,69.937706
"794",71.089996,73.110001,70,72,7248400,68.791199
"795",72.5,74.760002,70.760002,74.650002,5197200,71.323082
"796",74.870003,76.139999,70.800003,71.510002,5683200,68.323029
"797",72.360001,74.400002,70.790001,74.309998,3392500,70.998238
"798",73.07,73.07,70.540001,71.57,3251100,68.380356
"799",69.470001,71.68,68.68,70.129997,3433000,67.004524
"800",65.089996,65.449997,62.02,62.389999,3356700,60.020279
"801",64.519997,65.230003,60.869999,65.160004,3563200,62.68507
"802",63.259998,64.68,62.18,62.720001,4547900,60.337746
"803",59,60.02,53.189999,55.349998,4128800,53.247673
"804",58.099998,59.630001,54.950001,59.540001,3136300,57.27853
"805",53.77,58.080002,51.25,55.720001,4363200,53.603622
"806",56.59,62.700001,54.450001,60.68,4618100,58.375233
"807",55.720001,57.57,52.25,57.299999,4013900,55.123615
"808",54.790001,58.540001,53.049999,57.080002,5305600,54.911968
"809",57.560001,58.18,51.59,52.779999,4461900,50.775288
"810",50.669998,51.939999,45.07,45.990002,4546900,44.243191
"811",48.959999,52.970001,48.18,52.43,3026400,50.438583
"812",53.16,60.389999,52.02,58.049999,3709000,55.845123
"813",58.09,62.439999,57.639999,61.93,3228500,59.577755
"814",57.869999,59.450001,57.02,57.790001,2568800,55.595001
"815",57.830002,60.41,57.049999,59.75,2829700,57.480553
"816",59.060001,59.599998,53.740002,54.080002,3254500,52.025913
"817",51.119999,51.740002,47.939999,48.68,3775200,46.83102
"818",48.189999,50.84,47.799999,49.119999,3393000,47.254307
"819",48.700001,49.77,48.119999,48.880001,3672300,47.023422
"820",51.27,55.57,51.25,54.669998,3562800,52.593506
"821",57.939999,59.25,56.150002,56.34,4103600,54.200077
"822",57.23,58.98,56.049999,57.990002,3090000,55.787403
"823",59.439999,60.470001,58.16,59.209999,3280900,56.961063
"824",59.200001,59.200001,57.23,57.5,1861000,55.316013
"825",58.900002,59.970001,58.509998,59.57,2148400,57.307392
"826",57.619999,57.779999,55.68,55.849998,1716000,53.728683
"827",55.939999,56.060001,53.75,54.849998,2114200,52.766663
"828",57.049999,58.990002,56.959999,57.5,3372200,55.316013
"829",56.349998,57.560001,55.52,55.830002,1700000,53.70945
"830",53.5,54.66,52.5,53.34,3697900,51.314022
"831",54.400002,55.130001,53.849998,54.27,1885500,52.208702
"832",54.09,55.52,53.799999,54.349998,1656800,52.285652
"833",54.860001,55.470001,54.110001,54.57,2573900,52.497299
"834",55.43,58.16,55.029999,57.709999,2592500,55.51804
"835",59.27,61.18,58.709999,59.5,2726400,57.240047
"836",61.5,63.240002,59.98,60.279999,2819700,57.990425
"837",59.349998,59.82,57.720001,58.099998,4254000,55.893223
"838",56.560001,56.689999,55.02,55.43,2242000,53.324638
"839",54.48,55.91,54.040001,55.720001,3507800,53.603622
"840",56.639999,57.18,55.509998,55.66,2314900,53.545898
"841",55.75,56.360001,54.830002,56.02,2938600,53.892231
"842",56.709999,58.700001,56.700001,57.279999,2587100,55.10437
"843",58.439999,59.209999,58.09,58.23,2020100,56.018288
"844",57.470001,58.040001,56.040001,57.299999,1742900,55.123615
"845",57.610001,57.959999,55.5,55.790001,1939700,53.670967
"846",55.200001,55.380001,52.099998,52.759998,3217400,50.756054
"847",51.959999,55.52,50.720001,55.439999,3805700,53.334259
"848",52.91,54.560001,51.470001,51.959999,6502200,49.986435
"849",55.07,57.310001,54.77,56.450001,3027200,54.305897
"850",56.580002,56.75,54.709999,54.84,3632900,52.75705
"851",55.790001,56.689999,55.669998,55.98,2515800,53.853745
"852",55.700001,56.82,55.209999,56.290001,3369500,54.151978
"853",56.529999,56.740002,54.459999,55.639999,2076800,53.526657
"854",57.91,60.509998,57.77,59.82,3060100,57.547897
"855",61.389999,63.299999,61.049999,62.18,2800500,59.81826
"856",62.68,62.950001,58.66,58.790001,3062200,56.557018
"857",57.84,58.220001,55.52,56.099998,4086800,53.969185
"858",56.18,58.5,55.849998,58.07,2922700,55.864365
"859",58.75,59.580002,58.459999,59.349998,7396800,57.095745
"860",60.459999,64.209999,60.139999,64,5531900,61.56913
"861",63.599998,64.730003,62.830002,64.089996,3260400,61.655712
"862",68.709999,71.25,67.919998,68.309998,3576700,65.715424
"863",69.089996,69.75,66.919998,68.07,3609700,65.484543
"864",66.43,66.43,64.099998,64.449997,2466100,62.442352
"865",63.849998,65.169998,62.75,63.580002,2875900,61.599461
"866",60.799999,61.189999,59.509998,59.799999,3287300,57.937206
"867",61.759998,62.040001,58.599998,61.25,3657900,59.342037
"868",59.18,63.439999,58.459999,63.119999,4267400,61.153786
"869",66.370003,66.760002,64.169998,65.970001,4208500,63.915005
"870",66.139999,66.290001,63.52,63.610001,3108800,61.628525
"871",63.009998,64.790001,62.720001,63.5,2287200,61.521946
"872",64.889999,65.019997,62.200001,63.290001,7135400,61.318493
"873",62.540001,63.099998,61.48,62.599998,2189800,60.649982
"874",63.830002,64.07,62.299999,62.689999,1955300,60.737183
"875",61.52,61.91,58.689999,59.029999,2400800,57.191193
"876",58.5,60.080002,58.349998,59.810001,2121300,57.946896
"877",59.619999,59.619999,56.700001,57.139999,8854000,55.360069
"878",57.720001,60.700001,57.509998,60.360001,3108600,58.479759
