"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"448",114.339996,118.949997,114.099998,116.220001,3319400,110.797623
"449",119.419998,120.5,115.050003,116.580002,2366100,111.140816
"450",115.790001,116.330002,113.309998,114.669998,2116800,109.319939
"451",116.330002,118.360001,114.769997,117.830002,1720200,112.332504
"452",118.5,120.620003,115.800003,118.290001,1954800,112.771042
"453",118.050003,118.279999,113.5,113.870003,1661600,108.557259
"454",114.290001,116.050003,109.900002,110.199997,2777100,105.058487
"455",111.419998,112,107.959999,108.699997,2295300,103.628471
"456",104.849998,104.900002,100.239998,102.690002,4342400,97.898872
"457",103.980003,104.160004,98.959999,99.419998,3371400,94.781441
"458",100.110001,103.779999,99.120003,103.220001,2726900,98.404144
"459",100.629997,103.040001,97.239998,100.510002,2901000,95.820587
"460",102,102.279999,92.5,94.18,3158300,89.785919
"461",93.739998,97.980003,92.769997,97.599998,3327400,93.046356
"462",99.400002,102.400002,98.860001,100.599998,3323200,95.90638
"463",101.410004,114.239998,101.110001,112.629997,6067500,107.375107
"464",112.93,114.199997,108.839996,111.690002,3883300,106.478973
"465",111.25,112.32,107.489998,109.300003,2213300,104.200478
"466",109.43,111.290001,107.669998,109.690002,1523300,104.572281
"467",111.75,114.32,109.970001,113.989998,5263100,108.671654
"468",98.25,102.529999,97.25,99.019997,13478400,94.400093
"469",98.510002,101.370003,96,98.32,5228400,93.732765
"470",97.790001,101.720001,97.699997,99.5,3008000,94.857704
"471",100.209999,104.099998,100.139999,101.989998,3090700,97.231537
"472",103.089996,105.739998,102.089996,103.239998,2463600,98.42321
"473",104.82,107.510002,102.459999,106.400002,2971200,101.435776
"474",105.970001,108.080002,105.019997,107.760002,2617700,102.732323
"475",108.050003,109.25,103.220001,104.220001,2223500,99.357498
"476",100.389999,101.839996,99.410004,100.949997,3958700,96.937645
"477",102.580002,107.769997,102.550003,105.730003,1997600,101.527664
"478",104.730003,106,103.150002,104.330002,714100,100.183311
"479",108.209999,112.199997,107.93,111.519997,2741800,107.087532
"480",110.18,113.050003,108.160004,112.830002,2983300,108.345467
"481",114.269997,114.830002,109.400002,112.800003,3476000,108.316673
"482",111.25,111.330002,106.459999,108.120003,3468900,103.82267
"483",107.5,109.690002,106.629997,109.400002,3025700,105.051796
"484",117.970001,122,117.620003,119.790001,5976800,115.028839
"485",118.459999,118.75,110.150002,110.360001,4552700,105.973648
"486",107.529999,112.589996,104.18,112.410004,3641100,107.942169
"487",110.910004,113.910004,104.059998,104.989998,3357000,100.817078
"488",105.959999,109.879997,104.239998,106.239998,2926300,102.017387
"489",109.870003,110.589996,104.660004,105.540001,2355900,101.345222
"490",107.5,111.150002,107.5,109.400002,2494300,105.051796
"491",110.290001,111.279999,106.93,108.110001,2781900,103.813065
"492",105.809998,109.169998,105.699997,106.699997,2032900,102.459114
"493",106.709999,109.480003,103.300003,104.480003,2964100,100.327354
"494",105.120003,107.019997,101.290001,103.089996,3253700,98.992592
"495",103.059998,105.389999,97,98.389999,3341700,94.479401
"496",97.889999,100.75,96.139999,97.800003,2876000,93.912857
"497",97.550003,100.029999,92.860001,93.410004,4350000,89.697342
"498",92.400002,94.040001,90.059998,92.010002,2225000,88.352982
"499",92.669998,99.389999,91.239998,99.230003,3506200,95.286018
"500",96.540001,98.160004,92.32,98.120003,4229900,94.220131
"501",98.559998,100.389999,96.279999,97.239998,2316100,93.375099
"502",97.989998,100.5,96.580002,98.910004,2609800,94.978737
"503",96.199997,106.309998,95.610001,104.400002,4174400,100.250519
"504",102.800003,105.440002,102.139999,103.389999,2885100,99.28067
"505",105.82,108.5,104.480003,107.559998,3007200,103.28492
"506",107.099998,110.540001,105.800003,109.470001,3143800,105.119019
"507",111.260002,113.339996,108.540001,112.900002,2255700,108.412682
"508",113.949997,115.989998,113.419998,114.370003,2193000,109.824249
"509",113.419998,114.489998,110.68,111.400002,2465400,106.972305
"510",110.639999,113.790001,109.580002,113.550003,1806000,109.03685
"511",110.279999,110.389999,107.330002,108.099998,3692200,103.803474
"512",108.849998,110.25,106.910004,107.769997,2516900,103.48658
"513",108.330002,114.150002,108.25,111.5,2316600,107.068336
"514",110.800003,115.169998,110.519997,114.269997,2545800,109.728233
"515",115.660004,116.720001,113.720001,115.18,2714200,110.602066
"516",113.540001,114.5,109.050003,111.959999,2014200,107.510048
"517",112.449997,113.809998,111.089996,113.050003,1807500,108.556725
"518",112.639999,116.139999,112.07,114.410004,1792000,109.862679
"519",115.739998,118.989998,115.290001,118.529999,2043900,113.818909
"520",116.959999,118.980003,115,118.169998,2271400,113.473221
"521",117.5,118.220001,116.080002,116.68,1689800,112.04245
"522",118.019997,121.470001,117.349998,120.480003,3583900,115.691414
"523",124.040001,127.18,121.010002,123.010002,3719800,118.12085
"524",122.919998,127.510002,122.860001,126.07,2990800,121.059235
"525",125.93,126.730003,123.769997,124.389999,1210900,119.445999
"526",124.82,128.460007,124.610001,127.230003,1946600,122.173134
"527",127,131.5,126.559998,131.449997,2418700,126.22541
"528",130.149994,130.5,125.110001,126.879997,2345600,121.837036
"529",125.330002,126.339996,123.889999,125.209999,2181200,120.233414
"530",125.629997,126.18,123.019997,125,1314000,120.031761
"531",125.389999,127.769997,125.190002,126.129997,1924200,121.116852
"532",126.57,128.119995,126.510002,127.550003,1099800,122.480415
"533",124.400002,124.650002,119.260002,123.43,2837900,119.225212
"534",122.830002,125,121.580002,124.510002,2477900,120.268425
"535",125.269997,128.929993,124.879997,128.360001,1732500,123.987267
"536",128.350006,129.429993,128.070007,129.179993,2036300,124.779327
"537",129.339996,130.110001,126.540001,129.630005,2071500,125.214012
"538",130.110001,131.869995,129.479996,131.75,2904700,127.261787
"539",133.339996,133.729996,129.080002,129.199997,1944400,124.798645
"540",128.720001,130.660004,128.389999,130.449997,1643900,126.006073
"541",130.130005,130.690002,127.480003,127.709999,1700000,123.359406
"542",127.540001,128.130005,125.75,126.540001,1943900,122.229263
"543",128,128.410004,124.25,125.120003,2215300,120.857643
"544",125.75,127.269997,124.32,125.57,1869800,121.292305
"545",125.910004,125.910004,123.129997,124.139999,1389100,119.911018
"546",124.889999,126.720001,123.5,123.550003,1452900,119.341125
"547",123.150002,123.239998,117.910004,118.669998,2331700,114.627373
"548",117.160004,119.75,116.309998,119.589996,1242500,115.516022
"549",120.120003,121.220001,118.660004,119.370003,1293200,115.30352
"550",120.169998,120.529999,116.720001,117.349998,1839100,113.352325
"551",117.57,118.870003,116.809998,116.989998,1185500,113.004601
"552",117.050003,117.339996,114.720001,115.639999,1591800,111.700592
"553",117.099998,118.019997,115.669998,115.790001,2201800,111.845482
"554",115.790001,116.82,114.5,116.150002,1749700,112.193214
"555",116.860001,118.699997,116.269997,117.82,1476400,113.80632
"556",117.300003,119,116.400002,118.139999,1798500,114.115425
"557",117.889999,121.93,117.239998,121.139999,1465400,117.013222
"558",120.010002,120.260002,116.040001,116.910004,1706800,112.927322
"559",116.339996,118.25,114.949997,116.449997,1262600,112.482994
"560",116.629997,118.5,116.129997,117.360001,944000,113.361992
"561",117.43,118.099998,115.099998,116.559998,1425700,112.589249
"562",116.379997,119.209999,116.349998,117.620003,1130300,113.613136
"563",118.449997,120.959999,118.099998,119.32,2359700,115.255219
"564",124,129.5,123.900002,129.339996,4497300,124.933876
"565",129.740005,136.440002,127.540001,135.029999,5559100,130.430054
"566",136,140.649994,135.009995,137.630005,4216100,132.941467
"567",138.149994,140.970001,136.809998,139.669998,2684500,134.911972
"568",140,141.289993,138.600006,140.940002,1856900,136.138718
"569",145.309998,145.940002,142.630005,144.850006,3477600,139.915527
"570",142.75,142.990005,138.100006,139.259995,3139400,134.515945
"571",139.820007,141.119995,138.960007,141,1371400,136.196671
"572",140.960007,141.470001,139.279999,141.020004,1767900,136.215973
"573",142,143.899994,141.100006,143.779999,2177600,138.881973
"574",143.339996,143.949997,139.539993,141.820007,2006400,136.988739
"575",142.199997,144.979996,141.809998,144.720001,1579900,139.789948
