"","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"905",111.110001,111.910004,110.139999,110.290001,554100,105.415855
"906",109.940002,111.43,109.760002,111.050003,751200,106.14225
"907",111.43,113.129997,111.25,112.839996,816300,107.853142
"908",113.110001,114.07,112.169998,112.709999,746100,107.728905
"909",113.43,115.720001,113.18,114.959999,680700,109.879463
"910",114.07,115.160004,113.559998,114.629997,650200,110.428574
"911",114.25,115.349998,113.669998,113.970001,666300,109.792763
"912",113.830002,114.370003,113.480003,113.5,1370800,109.339989
"913",113.599998,114.779999,112.610001,113.919998,644900,109.744598
"914",111.43,112.730003,110.459999,111.360001,1026300,107.278419
"915",111.610001,112.559998,111.32,111.900002,570900,107.798622
"916",111.919998,112.5,110.660004,112.089996,905100,107.981667
"917",112.269997,113.629997,110.769997,112.989998,839500,108.848679
"918",120,123.440002,117.239998,120.75,3560900,116.324257
"919",122.150002,122.970001,120.389999,121.730003,994000,117.268349
"920",121.459999,123.300003,120.849998,120.919998,700600,116.488037
"921",121.010002,121.010002,118.57,119.650002,789800,115.26458
"922",119.199997,120.699997,119.010002,120.18,824400,115.775154
"923",119.980003,119.980003,117.43,117.959999,694400,113.63652
"924",117.519997,121.269997,117.370003,120.849998,778700,116.420593
"925",120.480003,121.82,117.120003,118.230003,784500,113.896622
"926",118.440002,119.629997,117.029999,117.559998,692900,113.251183
"927",117.559998,118.120003,113.650002,114.160004,945700,109.975807
"928",115.029999,117.019997,114.349998,115.760002,873600,111.517151
"929",114.879997,115.07,112.43,113.080002,966200,108.935379
"930",113.169998,113.910004,111.779999,113.309998,699900,109.156944
"931",113.489998,114.150002,113.120003,113.459999,572600,109.301445
"932",113.75,113.830002,112.279999,112.400002,550300,108.280312
"933",111.660004,112.660004,110.300003,110.82,1117700,106.758217
"934",110.419998,111.18,108.849998,109.980003,1178200,105.949013
"935",109.800003,110.980003,109.040001,109.389999,971300,105.38063
"936",108.870003,111.150002,108.099998,109.790001,1148400,105.765968
"937",110.139999,111.879997,109.620003,109.879997,1136600,105.852661
"938",110.57,111.040001,108.150002,108.290001,935200,104.320953
"939",108.550003,111.339996,108.150002,110.870003,770700,106.806389
"940",110.870003,112.389999,110.809998,112.150002,525700,108.039474
"941",112.860001,114.279999,112.629997,113.239998,713400,109.089516
"942",113.040001,113.709999,112.339996,113.010002,389600,108.86795
"943",113.620003,116.139999,113.199997,115.519997,1115900,111.285942
"944",115.080002,116.18,113.879997,116,710500,111.74836
"945",115.75,117.620003,115.650002,116.470001,512800,112.201134
"946",116.32,117.68,115.470001,117.379997,562800,113.077774
"947",117.379997,118.75,116.790001,117.5,713500,113.193375
"948",117.370003,118.18,116.309998,117.449997,617600,113.14521
"949",118,118.190002,116.480003,117.129997,610800,112.836937
"950",117.389999,118.75,116.620003,118.68,636500,114.330132
"951",119.120003,120.589996,119.120003,119.919998,486000,115.524673
"952",119.919998,120.93,119.18,120.089996,460100,115.688454
"953",119.529999,120.470001,118.849998,118.970001,451000,114.609505
"954",118.620003,119.290001,118.010002,118.860001,452300,114.50354
"955",118.739998,119.25,117.849998,117.879997,560700,113.559448
"956",117.75,118.25,115.099998,115.209999,649500,110.987312
"957",115.809998,116.220001,113.980003,114.120003,982600,109.937271
"958",113.489998,114.949997,112.519997,114.400002,1162400,110.207001
"959",114.5,116.040001,113.93,115.629997,692200,111.391914
"960",116.160004,116.580002,114.879997,115.540001,411600,111.305222
"961",114.839996,115.540001,114.150002,115.099998,672800,110.881348
"962",115.209999,115.910004,113.029999,113.099998,748300,108.954643
"963",112.040001,113.480003,111.120003,111.239998,842700,107.162819
"964",111.260002,112.879997,109.849998,111.279999,1244800,107.201363
"965",111.059998,113.099998,110.75,112.199997,1301200,108.087631
"966",113.709999,117.040001,112.769997,116.660004,1196000,112.384163
"967",117.239998,118.830002,116.519997,116.980003,911300,112.692444
"968",117.379997,118.639999,114.5,114.580002,759700,110.380402
"969",115.599998,118.389999,115.400002,115.800003,691300,111.555695
"970",116.019997,117.809998,115.580002,116.620003,603200,112.345627
"971",117.190002,117.809998,112.93,113.260002,977600,109.10878
"972",113.480003,117.669998,112.300003,117.57,1057200,113.260818
"973",118.209999,119.940002,116.589996,119.800003,707500,115.409081
"974",118.379997,118.379997,116.519997,117.849998,624400,114.389908
"975",118.339996,119.389999,117.660004,119.089996,305800,115.593491
"976",119.5,120.18,117.949997,120.110001,615500,116.583549
"977",119.580002,119.82,118.230003,118.43,508900,114.952888
"978",118.949997,118.949997,115.720001,115.769997,693000,112.370979
"979",116.160004,117.389999,114.589996,117.050003,624600,113.613403
"980",116.639999,117.269997,114.220001,116.230003,931200,112.817482
"981",116.230003,117.610001,115.800003,116.050003,984000,112.642761
"982",116.629997,119.139999,114.790001,117.790001,1560800,114.331673
"983",118.330002,118.690002,116.440002,118,1458200,114.5355
"984",118,118.220001,115.970001,116.5,402000,113.079544
"985",116.300003,117.220001,115.110001,117.199997,1380800,113.758987
"986",117.370003,117.849998,115.769997,116.919998,800300,113.487206
"987",116.349998,117.190002,114.18,114.870003,1045300,111.497406
"988",114.309998,116.599998,114.18,116.480003,1327000,113.060135
"989",116.510002,117.730003,116.209999,117.349998,743400,113.904587
"990",116.790001,117.540001,115.75,117.059998,860800,113.6231
"991",116.760002,118.190002,116.029999,117.529999,1027400,114.0793
"992",117.239998,118.300003,116.169998,118.059998,823700,114.593742
"993",118.339996,118.739998,115.860001,115.870003,1139700,112.468048
"994",115.360001,116.050003,114.720001,115.169998,1050900,111.788597
"995",115.290001,115.440002,112.800003,113.25,1723400,109.924965
"996",113.300003,113.93,112.650002,113.459999,1291800,110.128799
"997",114.260002,115.639999,113.730003,113.830002,1156800,110.487938
"998",113.970001,115.470001,113.730003,115.32,1061900,111.934189
"999",115.230003,115.970001,114.580002,115.879997,1792900,112.477745
"1000",115.040001,115.339996,113.910004,114.379997,898700,111.021782
"1001",114.660004,115.18,113.93,114.730003,865600,111.361511
"1002",115.379997,116.25,114.849998,115.169998,487500,111.788597
"1003",115.040001,116.349998,114.989998,116.089996,254300,112.681572
"1004",116.269997,116.339996,114.900002,116.330002,535100,112.914536
"1005",116.220001,117.089996,115.190002,115.330002,425300,111.943901
"1006",115.360001,115.940002,114.459999,114.720001,417800,111.351807
"1007",114.790001,115.690002,113.82,115.599998,532600,112.205971
