"","NDAQ.Open","NDAQ.High","NDAQ.Low","NDAQ.Close","NDAQ.Volume","NDAQ.Adjusted"
"453",80.629997,81.519997,79.800003,79.959999,829000,76.041542
"454",80.150002,81.199997,79.809998,80.720001,666100,76.76432
"455",81.07,81.709999,80.839996,81.010002,952400,77.0401
"456",79.470001,81.849998,79.470001,81.650002,1851300,77.648727
"457",81.209999,82.860001,79.989998,81.489998,2341500,77.496567
"458",81.75,84.029999,81.080002,83.589996,1788000,79.49366
"459",83,84.150002,82.129997,83.510002,1429500,79.417587
"460",84.370003,85.07,83.099998,84.080002,1393200,79.959656
"461",84.470001,85.940002,83.68,85.830002,1180500,81.623909
"462",86.440002,87.129997,86.129997,86.709999,1160000,82.460777
"463",86.57,87.480003,85.940002,87,1087800,82.73658
"464",87.400002,87.870003,86.139999,87,738800,82.73658
"465",87.139999,88.830002,87.080002,88.760002,817600,84.410309
"466",88.480003,89.730003,88.470001,89.610001,842800,85.218666
"467",90.160004,90.959999,89.690002,90.760002,1037900,86.312294
"468",90.010002,91.449997,90.010002,91.339996,670600,86.863876
"469",90.940002,91.309998,89.599998,90.400002,699100,85.96994
"470",90.379997,90.550003,88.32,88.599998,767800,84.258148
"471",88.709999,89.349998,88.129997,88.650002,1055800,84.305695
"472",89.139999,89.720001,85.639999,85.889999,1479100,81.680954
"473",85.910004,88.190002,85.220001,88.080002,958000,83.763634
"474",87.720001,89,87.199997,88.739998,1001100,84.391296
"475",88.669998,89.32,88.43,88.989998,1014600,84.629036
"476",88.25,88.25,86.330002,87.43,1186800,83.14547
"477",88.089996,88.089996,86.989998,87.260002,1222700,82.983818
"478",87,88.150002,86.32,87.860001,652700,83.554413
"479",88.599998,89.650002,88.519997,89.43,1214600,85.04747
"480",89.150002,89.879997,88.849998,89.459999,1040900,85.076012
"481",89.889999,90.209999,88.660004,89.93,1198200,85.522972
"482",89.800003,91.379997,89.110001,90.389999,740700,85.960434
"483",90.330002,91.620003,90.040001,91.32,930400,86.844849
"484",92.370003,93.139999,91.959999,92.650002,902600,88.10968
"485",92.589996,92.959999,90.099998,90.400002,999800,85.96994
"486",89.610001,90.190002,88.739998,89.889999,1720400,85.48494
"487",89.949997,90.110001,87.169998,87.360001,1167400,83.078926
"488",87.360001,87.360001,85.110001,87.099998,1033500,82.831665
"489",88.260002,89.620003,87.239998,87.309998,858200,83.031372
"490",88.160004,88.720001,87.410004,87.489998,560300,83.202553
"491",87.410004,87.68,86.400002,87.019997,584900,83.173882
"492",86.720001,87.339996,86.010002,86.540001,535900,82.715096
"493",86.300003,86.510002,85.029999,85.25,876800,81.482094
"494",85.75,86.419998,83.43,83.739998,1006000,80.038841
"495",83.989998,84.970001,82.410004,83.010002,1017400,79.34111
"496",82.849998,83.199997,80.529999,81.010002,965400,77.42952
"497",80.669998,82.489998,79.480003,79.510002,1664900,75.995811
"498",78.43,78.889999,76.669998,76.75,569000,73.357773
"499",77.32,79.300003,75.489998,79.269997,8e+05,75.766403
"500",78.470001,80.699997,77.82,80.690002,844300,77.123634
"501",81.129997,81.849998,79.599998,80.529999,967800,76.970711
"502",80.919998,82.050003,80.550003,81.57,458100,77.964752
"503",80.599998,82.019997,80.57,81,822600,77.419945
"504",81.919998,81.919998,78.660004,78.82,1058100,75.336296
"505",80.029999,82.349998,79.360001,81.949997,1382000,78.327965
"506",79.970001,80.959999,79.040001,79.809998,1418800,76.282539
"507",80.370003,80.980003,78.900002,79.580002,1105400,76.062714
"508",80.010002,80.559998,79.480003,79.970001,896600,76.435463
"509",79.830002,80.68,79.160004,80.550003,724300,76.989838
"510",80,80.800003,79.589996,80.699997,731000,77.133209
"511",80.050003,80.889999,80.050003,80.529999,717200,76.970711
"512",80.360001,81.269997,80.360001,81.040001,477600,77.458191
"513",81.400002,83.169998,81.010002,82.959999,940900,79.293304
"514",82.949997,83.300003,82.139999,82.440002,628800,78.79631
"515",82.900002,83.809998,82.440002,83.139999,684800,79.465347
"516",83.010002,83.839996,82.379997,83.400002,987400,79.713875
"517",83.540001,84.830002,83.389999,84.730003,731700,80.985077
"518",84.480003,85.080002,84.230003,84.989998,1004100,81.233597
"519",85.699997,86.110001,85.190002,85.690002,760400,81.902657
"520",85.110001,86.080002,84.709999,86.07,594500,82.265869
"521",86.150002,86.370003,85.419998,85.809998,1294800,82.017349
"522",85.029999,87.980003,83.910004,86.690002,1365100,82.858452
"523",86.379997,88.160004,86.099998,88.040001,790800,84.148796
"524",88.040001,88.690002,86.849998,87.379997,715400,83.517967
"525",87.410004,87.440002,85.889999,86.959999,820800,83.116524
"526",87.059998,87.059998,86.110001,86.809998,684700,82.973145
"527",86.879997,87.120003,86.459999,86.93,478900,83.087852
"528",86.529999,86.910004,85.769997,86.82,610300,82.982719
"529",86.559998,87.089996,85.82,87.059998,523600,83.212105
"530",87.279999,87.389999,86.389999,86.699997,556900,82.868004
"531",86.989998,87.809998,86.919998,87.57,498900,83.699562
"532",87.830002,88.32,87.68,87.989998,564100,84.100998
"533",87.230003,88.940002,86.529999,87.160004,1292800,83.307686
"534",87.57,87.779999,86.949997,87.760002,878600,83.881172
"535",87.470001,88.190002,87.43,87.82,702400,83.938515
"536",87.75,88.089996,87.220001,88.080002,755000,84.187027
"537",88.160004,88.25,87.650002,88.07,960500,84.17746
"538",88.099998,89.099998,88.099998,89.040001,686000,85.104591
"539",89.419998,90.559998,89.410004,90.139999,1238500,86.155975
"540",90.150002,91.239998,90,91.099998,1245000,87.073555
"541",90.860001,91.400002,90.720001,90.800003,1046600,86.786804
"542",90.870003,91.589996,90.870003,91.57,654300,87.522766
"543",92.209999,92.510002,91.650002,91.989998,663800,87.92421
"544",92.169998,92.489998,89.589996,90.150002,791700,86.165535
"545",90.150002,90.300003,88.400002,88.739998,841400,84.817863
"546",88.959999,89,87.290001,87.669998,981100,83.795135
"547",87.669998,87.669998,85.709999,85.970001,2420000,82.17028
"548",85.230003,85.470001,82.220001,83.440002,1574500,79.752113
"549",83.760002,84.330002,83.739998,84.019997,910800,80.306465
"550",84.349998,84.449997,83.779999,83.82,849900,80.115303
"551",84.190002,85.970001,83.900002,85.050003,1067600,81.290947
"552",84.720001,85.010002,83.809998,83.989998,847800,80.695251
"553",84,84.599998,83.410004,83.550003,1149400,80.27253
"554",83.800003,84.440002,83.800003,84.239998,668400,80.935463
"555",84.57,85.300003,83.82,84.139999,524500,80.839371
"556",84.150002,84.470001,83.199997,83.360001,571000,80.089981
"557",83.080002,84.660004,83.080002,84.349998,593200,81.041138
"558",83.809998,84.330002,83.309998,83.889999,725300,80.599197
"559",83.949997,85.339996,83.949997,84.910004,725700,81.57917
"560",85.360001,85.93,84.940002,85.82,541000,82.453476
"561",85.790001,86.220001,85.190002,86.099998,1095800,82.722504
"562",86.220001,86.800003,85.849998,86.739998,625900,83.337387
"563",87.260002,87.830002,86.900002,87.489998,1221600,84.057961
"564",88.230003,88.57,87.639999,88.400002,648900,84.932266
"565",88.300003,89.089996,88.099998,89.010002,677800,85.518356
"566",89.599998,89.879997,89,89.300003,674100,85.796974
"567",89.300003,89.629997,88.669998,89.18,487800,85.681671
"568",89.43,89.480003,88.18,88.589996,780400,85.114807
"569",88.610001,89.379997,87.989998,88.760002,567400,85.27816
"570",88.339996,88.870003,87.449997,87.699997,396800,84.25972
"571",87.860001,87.940002,87.07,87.5,600400,84.067581
"572",87.650002,87.809998,86.519997,87.029999,895800,83.616005
"573",87.760002,87.970001,86.93,87.800003,647200,84.355812
"574",87.800003,88.669998,87.389999,88.470001,368200,84.999535
"575",88.839996,89.849998,88.459999,89.75,536800,86.229309
"576",89.809998,90.360001,89.519997,90.199997,457100,86.661659
"577",90.279999,90.559998,89.800003,89.989998,556400,86.459885
"578",89.919998,90.110001,89.300003,89.730003,475500,86.210106
"579",89.760002,90.190002,89.349998,89.650002,1251600,86.133232
"580",89.889999,91.290001,87.970001,89.18,940900,85.681671
"581",88.849998,89.580002,88.220001,89.440002,734400,85.93148
"582",89.629997,90.089996,88.760002,89.860001,791500,86.335007
"583",90,91.599998,89.839996,91.449997,628200,87.862617
"584",91.440002,92.32,91.339996,92.199997,707200,88.583199
"585",92.190002,93.32,91.629997,92.32,716200,88.698494
"586",92.449997,92.949997,91.980003,92.260002,689800,88.640846
"587",92.610001,92.949997,92.029999,92.120003,420700,88.506355
"588",91.720001,92.919998,91.050003,92.730003,391100,89.092415
"589",92.089996,92.489998,90.449997,90.900002,455400,87.33419
"590",90.809998,91.57,90.57,90.989998,367200,87.420662
"591",90.150002,91.379997,89.580002,91.160004,400200,87.584007
"592",90.879997,92.599998,90.400002,92.510002,593700,88.88105
"593",91.32,91.32,90.209999,90.900002,617000,87.33419
"594",91.150002,92.190002,91.080002,91.169998,590700,87.593613
"595",90.68,91.519997,90.260002,90.760002,398500,87.199699
"596",90.870003,91.209999,90.150002,90.93,593400,87.363014
"597",90.690002,91.059998,90.169998,90.300003,822800,86.757744
"598",90,90.449997,89.800003,90.260002,415900,86.719307
"599",90.879997,91.510002,90.860001,91.279999,553100,87.699287
"600",90.809998,91.050003,90.07,90.360001,591700,86.815384
"601",89.470001,90.480003,89.18,90.019997,542500,86.488724
"602",90.419998,90.910004,89.809998,90.029999,327700,86.498337
"603",90.110001,91.25,89.959999,89.970001,671500,86.440689
"604",90.019997,90.440002,89.620003,90.339996,508500,86.796173
"605",90.599998,91.5,90.290001,90.650002,472500,87.093994
"606",90.330002,90.989998,89.730003,90.639999,541200,87.084396
"607",90.599998,91.480003,90.169998,90.709999,638600,87.151649
"608",91.5,92.940002,91.019997,92.760002,650100,89.121239
"609",93.040001,96.32,92.980003,96.18,976300,92.407066
"610",96.25,96.330002,95.339996,95.889999,601100,92.128456
"611",96.050003,96.959999,95.540001,96.160004,607500,92.387871
"612",96.599998,97.110001,96.25,96.669998,433500,92.877861
"613",97.25,97.470001,95.129997,95.260002,439600,91.523178
"614",94.959999,95.709999,94.760002,95.449997,530700,91.705719
"615",95.300003,95.519997,94.290001,95.440002,478400,92.149857
"616",95.620003,95.989998,95,95.709999,391300,92.410553
"617",95.93,96.209999,95.07,95.169998,433900,91.889168
"618",95.43,96.330002,95.260002,95.910004,517200,92.603653
"619",95.889999,96.949997,95.440002,96.510002,428000,93.182976
"620",96.989998,97.889999,96.529999,97.739998,450200,94.370567
"621",97.690002,98.730003,97.480003,98.290001,977800,94.901619
"622",98.190002,98.57,96.300003,96.870003,665400,93.530563
"623",97.080002,98.160004,96.620003,98,777300,94.621605
"624",98,98.080002,94.449997,94.610001,1366900,91.348488
"625",95.160004,96.519997,95.160004,96.169998,579900,92.854691
"626",96.089996,96.779999,96,96.169998,904300,92.854691
"627",97.040001,97.449997,96.419998,97.150002,1031700,93.800903
"628",97.43,99.889999,97.010002,99.660004,1400100,96.22438
"629",99.230003,101.629997,99.209999,101.419998,1180900,97.923714
"630",101.279999,101.419998,100.110001,101.050003,768700,97.566467
"631",100.910004,101.300003,100.379997,100.839996,839700,97.363708
"632",100.550003,101.669998,100.370003,101.610001,458600,98.107155
"633",102.169998,103.599998,102.169998,103.019997,906400,99.468552
"634",103.040001,104.120003,102.599998,104.010002,774700,100.424423
"635",104.230003,104.620003,103.75,104.279999,532500,100.685112
"636",104.360001,104.459999,103.599998,104.220001,520700,100.627182
"637",104.449997,104.690002,103.279999,103.290001,664400,99.729248
"638",103.25,103.57,102.510002,102.639999,803400,99.101639
"639",102.510002,103.349998,102.209999,103.139999,706400,99.584427
"640",103.139999,103.389999,101.68,101.730003,664800,98.223015
"641",100.5,102.389999,99.25,101.779999,730200,98.271309
"642",101.809998,102.559998,100.440002,100.860001,1174600,97.383018
"643",99.989998,100.239998,96.269997,98.220001,2170500,94.83403
"644",98.230003,98.809998,97.449997,97.610001,1147300,94.245064
"645",97.790001,98.389999,97.379997,98.059998,774000,94.679543
"646",98.089996,98.220001,96.419998,96.669998,599700,93.337463
"647",96.339996,97.080002,95.959999,96.800003,587300,93.46299
"648",96.980003,97.050003,95.849998,96.370003,592400,93.047806
"649",96.199997,98.25,96.199997,97.650002,986200,94.283676
"650",97.720001,98.470001,96.959999,97.949997,775100,94.573318
"651",97.309998,97.330002,93.949997,94.360001,1072700,91.107094
"652",95.010002,96.139999,94.209999,95.849998,765900,92.545723
"653",94.889999,96.480003,93.459999,96.120003,945000,92.806419
"654",96.790001,98.379997,96.050003,98.260002,742600,94.872635
"655",97.919998,98.970001,97.419998,98.540001,586900,95.142982
"656",97.910004,98.169998,96.57,96.580002,498500,93.250557
"657",96.269997,98.480003,96.099998,97.93,573200,94.554016
"658",96.400002,97.5,95.260002,95.32,560500,92.033989
"659",95.449997,97.349998,95.360001,96.980003,465900,93.63678
"660",97.379997,97.970001,96.940002,97.529999,585900,94.167801
"661",98.400002,99.68,98.169998,99.419998,621500,95.992645
"662",99.010002,99.690002,98.449997,98.910004,556600,95.500229
"663",99.5,99.5,98.599998,99.32,408500,95.896111
"664",99.629997,100.419998,99.190002,100.129997,419600,96.678177
"665",99.690002,100.449997,97,97.519997,681400,94.158157
"666",98.239998,98.699997,97.459999,98.669998,598200,95.268501
"667",99.389999,99.389999,97.839996,98.269997,494100,94.882294
"668",98.019997,98.589996,97.300003,98.529999,313700,95.133331
"669",99.639999,99.830002,98.540001,99.769997,338800,96.330589
"670",100.029999,100.389999,99.379997,99.839996,385200,96.398163
"671",99.839996,100.099998,99.019997,99.529999,363900,96.098862
"672",100.019997,100.169998,99.150002,99.910004,405000,96.465767
"673",100.709999,102.110001,100.239998,102.019997,608900,98.503029
"674",102.349998,104.440002,102.150002,104.260002,751600,100.66581
"675",104.790001,105.260002,102.669998,102.839996,537400,99.294739
"676",102.889999,102.889999,97.559998,98.150002,780700,94.766441
"677",98.080002,98.599998,96.730003,98.18,840300,94.79541
"678",98.290001,100.010002,98.290001,99,488100,96.046921
"679",99.68,99.889999,97.75,99.519997,569500,96.551414
"680",99.349998,100.519997,98.470001,99.279999,632000,96.318573
"681",99.889999,103.019997,99.269997,102.730003,1103200,99.66568
"682",103.220001,103.279999,101.269997,102.620003,469600,99.558952
"683",102.489998,103.32,101.169998,101.68,407600,98.646973
"684",101.910004,101.980003,100.589996,100.68,620200,97.676811
"685",100.620003,101.690002,100.059998,100.25,764100,97.259644
"686",101.32,102.519997,100.610001,101.370003,1050200,98.346237
"687",101.82,103.050003,101.129997,102.760002,1140600,99.694756
"688",102.400002,102.400002,100.940002,101.82,443000,98.782791
"689",102.57,102.800003,99.760002,100.080002,643100,97.094696
"690",100.220001,100.43,99.150002,99.349998,634500,96.386482
"691",99.309998,99.330002,98.029999,98.589996,567100,95.649155
"692",97.849998,97.949997,95.629997,95.739998,856600,92.884171
"693",95.529999,97.18,95.300003,97.139999,446600,94.242401
"694",97.389999,99.339996,97.379997,99.230003,542400,96.270065
"695",98.900002,99.860001,98.050003,99.010002,658000,96.056633
"696",98.639999,98.639999,96.879997,97.080002,730100,94.184189
"697",97.970001,98.260002,96.889999,97.330002,580500,94.42675
"698",97.370003,98.910004,97.019997,98.559998,514700,95.620056
"699",99.75,99.830002,98.239998,99.309998,761600,96.347672
"700",99.379997,99.660004,98.239998,98.349998,465300,95.416321
"701",98.580002,99.019997,97.779999,97.919998,507700,94.999138
"702",97.610001,98.239998,96.43,98.059998,967300,95.134964
"703",98.040001,98.470001,97.669998,98.330002,1102000,95.396919
"704",98.379997,99.050003,97.650002,98.620003,676900,95.678253
"705",99.25,99.25,97.589996,98.160004,658500,95.231979
"706",98.059998,98.790001,96.620003,97.860001,1061700,94.940933
"707",99.730003,101.559998,98.199997,101.309998,1365100,98.28801
"708",102,102,100.269997,100.989998,706300,97.977562
"709",99.910004,100.489998,97.419998,98.43,1022000,95.493927
"710",98.669998,99.080002,98.150002,98.730003,623200,95.784988
"711",98.410004,100.190002,98.120003,98.639999,446200,95.697662
"712",98.690002,100.389999,98.129997,100.059998,478500,97.075302
"713",99.739998,100.230003,98.970001,99.769997,540200,96.793961
"714",100.459999,100.459999,98.669998,99.230003,543600,96.270065
"715",99.730003,99.779999,98.529999,98.589996,553200,95.649155
"716",98.919998,99.059998,97.900002,98.419998,518300,95.484222
"717",98.160004,100.080002,97.980003,99.919998,678200,96.939476
"718",100.440002,100.669998,99.160004,100.529999,959300,97.531288
"719",100.309998,101.260002,100.160004,100.660004,919700,97.657417
"720",100.370003,102.580002,100.220001,102.529999,825300,99.471626
"721",102.629997,102.629997,101.300003,102.449997,809400,99.394012
"722",102.050003,103.75,101.239998,103.269997,805700,100.189545
"723",103.269997,103.309998,102.389999,103.260002,804600,100.179848
"724",103.110001,104.150002,102.830002,103.589996,2597200,100.5
"725",103.779999,104.68,103.519997,104.599998,972200,101.479881
"726",104.800003,105.239998,103.779999,105.07,888200,101.93586
"727",104.980003,105.809998,104.779999,105.699997,697100,102.547058
"728",105.970001,106.230003,104.470001,104.739998,774900,101.615707
"729",104.559998,105.029999,103.419998,104.370003,712100,101.256744
"730",104.790001,105.019997,104.150002,104.639999,767300,101.518684
"731",104.809998,105.190002,104.379997,104.830002,535000,101.703026
"732",105.540001,105.540001,103.809998,104.25,1656700,101.14032
"733",104.019997,104.870003,103.75,104.800003,264700,101.67392
"734",104.669998,104.769997,103.760002,104.459999,552500,101.344048
"735",103.959999,104.989998,103.959999,104.480003,554200,101.363464
"736",104.519997,105.629997,104.309998,105.209999,604000,102.071693
"737",105.370003,105.400002,104.410004,104.669998,598800,101.547798
"738",105.019997,105.620003,104.690002,105.230003,601700,102.091095
"739",105.010002,105.110001,104.360001,104.639999,485100,101.518684
"740",104.540001,104.760002,104.290001,104.610001,727000,101.489571
"741",104.529999,104.970001,103.800003,103.889999,580100,100.791061
"742",103.599998,104.480003,103.209999,104.129997,417700,101.483009
"743",103.849998,104.540001,103.470001,104.480003,497900,101.82412
"744",105.169998,106.720001,105.07,105.199997,740600,102.52581
"745",105.559998,106.290001,104.879997,106,700500,103.305473
"746",106.269997,106.620003,105.650002,105.919998,446100,103.227516
"747",106.339996,107.360001,106.099998,107.019997,843700,104.299553
"748",107.739998,108,106.769997,107.599998,861200,104.864807
"749",107.629997,107.900002,107.029999,107.169998,514800,104.445732
"750",107.080002,107.419998,106.419998,106.690002,305700,103.977928
"751",106.779999,107.800003,106.779999,107.790001,241200,105.049973
"752",107.919998,108.279999,107.540001,107.989998,465500,105.244896
"753",108.120003,108.120003,106.830002,107.019997,379300,104.299553
"754",107.040001,107.559998,106.660004,107.099998,308800,104.37751
"755",107.260002,107.959999,107.169998,107.82,641300,105.079201
"756",106.980003,108.480003,106.739998,108.279999,721600,105.527527
"757",107.790001,108.260002,106.889999,108.209999,718400,105.459297
"758",108,108.260002,106.389999,106.419998,557700,103.71479
"759",106.510002,106.959999,105.239998,105.830002,1167000,103.139801
"760",106.269997,107.889999,105.989998,107.349998,530000,104.621155
"761",107.75,107.849998,106.779999,106.839996,427300,104.124123
"762",107,107.529999,106.830002,107.089996,394800,104.367767
"763",107.260002,107.260002,106.330002,106.550003,705200,103.841507
"764",106.400002,108.209999,106.400002,107.860001,623200,105.118195
"765",108.559998,108.639999,107.779999,108.309998,1085300,105.556755
"766",108.459999,109.370003,108.029999,109.309998,790800,106.531334
"767",109.120003,110.150002,108.970001,109.25,733800,106.47287
"768",109.379997,109.449997,108.220001,109.139999,585900,106.365654
"769",109.050003,109.68,108.480003,109.629997,483200,106.843201
"770",109.660004,110.290001,109.239998,110.209999,695900,107.408463
"771",109.129997,110.279999,109,109.779999,979600,106.989372
"772",109.830002,111.589996,109.800003,111.139999,1058600,108.314804
"773",112.150002,115.769997,109.760002,115.339996,1275100,112.408043
"774",115.25,116.120003,113.400002,115.959999,990400,113.012299
"775",115.849998,116.800003,115.550003,116.459999,912300,113.49958
"776",117.279999,118.889999,117.029999,117.790001,718800,114.795769
"777",118.940002,120.230003,118.459999,118.669998,866700,115.653397
"778",119.239998,119.25,115.900002,116.470001,1020200,113.509331
"779",117.209999,117.230003,115.529999,115.849998,910600,112.905075
"780",115.970001,116.300003,114.239998,114.330002,959400,111.423721
"781",114.120003,115.849998,114.010002,115.730003,941300,112.788132
"782",115.720001,116.68,114.68,114.800003,463000,111.881783
"783",114.900002,115.059998,112.940002,114.059998,582600,111.160576
"784",114.169998,114.900002,113.949997,114.400002,409800,111.491959
"785",114.639999,116.25,114.639999,116.199997,530400,113.246185
"786",113.5,116.160004,113.129997,115.669998,1085100,112.72966
"787",115.970001,117.330002,115.199997,115.269997,726400,112.339828
"788",115.550003,115.800003,113.32,114.489998,692300,111.579659
"789",114.239998,115.449997,113.989998,115.18,2527200,112.252121
"790",112.839996,115.419998,112.389999,114.739998,1217800,111.823296
"791",114.910004,115.32,111.849998,112.410004,963600,109.552528
"792",112.470001,114.660004,112.470001,113.019997,948100,110.147034
"793",112,112.510002,107.32,107.449997,1342500,104.71862
"794",105.230003,105.449997,100.470001,102.550003,2281000,99.943176
"795",103,110.349998,103,110.120003,1264100,107.320755
"796",110.739998,114.07,109.129997,110.07,1317200,107.272018
"797",112.169998,116.550003,110.5,116.370003,1206500,113.411865
"798",112.57,114.589996,111.589996,114.099998,1645100,111.199577
"799",110.870003,112.290001,107.669998,110.5,1260000,107.691078
"800",102.720001,108.419998,102.459999,105.720001,1434200,103.032585
"801",108.32,108.790001,102.199997,104.699997,1989000,102.038513
"802",101.860001,101.959999,97.790001,99.32,1827400,96.79528
"803",91.43,93.32,88.300003,88.629997,1766600,86.78772
"804",93.150002,96.370003,85.720001,96.050003,1680900,94.053482
"805",87,92.779999,83.349998,85.309998,1417200,83.536736
"806",87.470001,95.879997,87,95.029999,2225400,93.054688
"807",90.440002,95.489998,89.150002,91.57,2265800,89.666603
"808",91.769997,92.599998,85.519997,88,1753500,86.170799
"809",89.82,89.82,79.669998,80.5,2161500,78.826706
"810",80.57,80.57,71.660004,72.860001,1793900,71.345512
"811",76.910004,83.190002,76.389999,82.989998,1975400,81.264946
"812",82.989998,91.019997,82.279999,86.959999,1969100,85.152443
"813",88.050003,96.089996,88.050003,93.82,1699300,91.869843
"814",90.040001,95.440002,89.279999,92.779999,1127300,90.851456
"815",94.029999,99.830002,92.809998,99.440002,1437400,97.373032
"816",99.519997,100.400002,94.580002,94.949997,1515700,92.976341
"817",90.120003,93.290001,90,92.269997,1058800,90.352051
"818",92.050003,94.449997,90.330002,93.959999,1237100,92.00692
"819",94.529999,95.919998,93.57,95.220001,851900,93.24073
"820",99.889999,102.269997,98.07,101.589996,916800,99.478317
"821",104.720001,107.110001,100.220001,100.940002,1125500,98.841843
"822",101.529999,104.809998,101.230003,104.129997,744900,101.96553
"823",104.779999,108.589996,104.779999,107.919998,740600,105.67675
"824",105.290001,106.989998,102.669998,103.290001,805600,101.14299
"825",105.650002,107.879997,104.269997,107.559998,1384400,105.324226
"826",106.110001,108.110001,104.610001,106,829900,103.796654
"827",106.889999,108.93,106.5,108.309998,722700,106.058647
"828",111.099998,111.910004,109.379997,111.239998,773800,108.927734
"829",109.769997,110.879997,108.760002,109.779999,922800,107.498077
"830",107.720001,108.860001,104.760002,105.269997,968400,103.081825
"831",108.5,108.5,102.800003,104.629997,1362700,102.455139
"832",106.970001,106.970001,102.82,103.849998,905100,101.691353
"833",104.769997,105.75,102.970001,105.629997,843600,103.434349
"834",107.110001,111.889999,107,111.629997,922600,109.309624
"835",113.529999,114.419998,110.650002,111.209999,1006200,108.898361
"836",112.75,113.230003,111.220001,111.599998,827000,109.280266
"837",108.75,111.139999,108.32,109.669998,693800,107.390373
"838",107,107.540001,105.830002,106.620003,730700,104.403778
"839",105.809998,106.629997,104.379997,106.129997,722700,103.923958
"840",107.540001,109.480003,105.940002,108.830002,966500,106.567841
"841",109.769997,109.769997,105.599998,105.629997,710200,103.434349
"842",106.75,109.220001,106.449997,107.330002,633600,105.099014
"843",109.209999,109.290001,107.080002,107.589996,895100,105.353607
"844",105.980003,109.949997,105.849998,109.239998,683300,106.969315
"845",110,110.489998,108.199997,108.5,1070400,106.244698
"846",108.519997,110.300003,107.449997,108.889999,927700,106.626595
"847",107.349998,109.669998,107.25,109.480003,793200,107.20433
"848",109.790001,112.25,108.669998,112.080002,2078500,109.750282
"849",114.919998,115.910004,113.860001,114.940002,865300,112.550842
"850",114.199997,115.989998,112.419998,112.629997,641300,110.288841
"851",112.989998,115.610001,112.989998,114.709999,531600,112.325615
"852",113.860001,114.699997,113.010002,113.989998,722000,111.620583
"853",114.080002,115.790001,113.830002,115.339996,440600,112.942513
"854",118.419998,119.269997,116.029999,116.279999,611900,113.862968
"855",117.779999,117.989998,114.220001,115.190002,845900,112.795647
"856",116.330002,117.650002,115.57,116.370003,714300,113.951103
"857",116.32,118.830002,115.699997,118.459999,831700,115.997658
"858",119.300003,119.870003,117.25,118.879997,929500,116.408928
"859",119.25,119.800003,118.279999,119.239998,519200,116.761444
"860",119.970001,120.730003,118.339996,119.339996,702800,116.859375
"861",119.099998,119.370003,116.440002,117.93,601200,115.478676
"862",119.540001,120.25,115.330002,119.900002,1076100,117.407738
"863",119.370003,121.610001,119.269997,121.300003,959200,118.778641
"864",120.360001,121.160004,119.150002,120.089996,825900,117.593781
"865",119.57,120.839996,119.379997,120.010002,513100,117.515442
"866",118.489998,118.870003,112.720001,113.25,866300,111.350601
"867",115.459999,115.889999,113.129997,115.150002,705500,113.218735
"868",112.540001,118.360001,112.230003,117.370003,781200,115.401505
"869",118.690002,120,116.089996,118.529999,755900,116.542053
"870",119.07,119.669998,117.910004,118.129997,593200,116.14875
"871",117.739998,119.389999,116.709999,119.290001,768000,117.289299
"872",120.279999,122.150002,118.410004,118.830002,989600,116.837013
"873",119.120003,120.449997,118.129997,119.709999,506400,117.702255
"874",120.220001,120.879997,118.290001,118.599998,706000,116.610886
"875",118.230003,118.32,115.07,115.279999,626700,113.34655
"876",115,118.989998,114.660004,118.690002,554900,116.699364
"877",118.120003,118.339996,115.410004,115.82,1053700,113.877502
"878",117.400002,117.68,116.18,117.550003,749100,115.578484
"879",116.830002,119.980003,116.449997,119.470001,629300,117.466278
"880",119.599998,121.610001,118.839996,120.760002,603000,118.734642
"881",122.580002,123.120003,120,120.059998,756600,118.046387
"882",121.489998,122.5,120.540001,121.080002,478800,119.049278
"883",120.260002,121.790001,119.760002,120.470001,463800,118.449516
"884",120.949997,122.279999,120.459999,121.699997,683000,119.658875
"885",122.269997,122.5,119.209999,120.800003,563900,118.773979
"886",121.300003,123,120.169998,122.879997,468800,120.819092
"887",124.019997,126.220001,122.940002,123,619800,120.93708
"888",122.989998,124.800003,122.959999,124.800003,433600,122.706894
"889",126,127.360001,125.080002,126.839996,534400,124.712662
"890",126.540001,127.269997,126.010002,127.029999,308100,124.899483
"891",127.699997,129.149994,127.220001,128.440002,748600,126.285843
"892",128.330002,131.669998,128.320007,131.300003,790100,129.097885
"893",130.690002,131.850006,129.490005,131.009995,933300,128.812729
"894",133.009995,135.320007,131.550003,134.100006,1231200,131.850937
"895",134.199997,135.509995,131,131.410004,938100,129.206024
"896",131.289993,131.389999,129.050003,130.559998,898700,128.37027
"897",130.690002,131.199997,130.119995,130.529999,952500,128.34079
"898",129.559998,129.960007,127.400002,128.149994,704600,126.000694
"899",128.770004,131.539993,128.520004,131.009995,791900,128.812729
"900",129.610001,130.380005,128.669998,129.899994,552400,127.721359
"901",130.699997,131.350006,129.009995,131.309998,611900,129.107712
"902",131.839996,132.389999,129.949997,130.350006,508900,128.163803
"903",130.529999,130.770004,128.789993,129.699997,467700,127.524689
"904",130.300003,130.470001,129.039993,130.360001,580600,128.173645
"905",129.779999,131.259995,129.5,130.699997,588900,128.507935
"906",129.839996,132.880005,129.610001,132.869995,727500,130.641541
"907",133.509995,133.509995,130.570007,131.529999,741000,129.324005
"908",132,132.289993,130.119995,130.470001,587700,128.281799
