"","ATVI.Open","ATVI.High","ATVI.Low","ATVI.Close","ATVI.Volume","ATVI.Adjusted"
"902",84.410004,85.050003,82.870003,84.790001,8589600,84.381432
"903",86.769997,87.040001,83.949997,86.449997,16110300,86.033432
"904",84.650002,86.019997,83.349998,84.32,12546300,83.913696
"905",87.550003,87.730003,85.5,86.839996,9586300,86.421555
"906",84.43,85.400002,80.989998,82.470001,9181900,82.072617
"907",82.43,83.510002,80.839996,82.260002,8018200,81.863625
"908",81.510002,81.510002,78.699997,79.120003,9095700,78.738762
"909",79.580002,81.989998,79.580002,81.709999,6198600,81.316277
"910",82.279999,82.980003,81.199997,81.290001,5329100,80.8983
"911",81.970001,82.300003,79.980003,80.400002,9390000,80.012589
"912",80.970001,82.050003,80.169998,81.989998,7091800,81.594925
"913",82.599998,83.279999,81.589996,83.129997,4479300,82.729431
"914",82.949997,83.730003,81.730003,81.980003,5566100,81.584976
"915",82.019997,84.220001,81.860001,84,5604100,83.595238
"916",84.050003,84.089996,82.730003,83.209999,5102000,82.809044
"917",83.339996,83.660004,81.910004,83.099998,4281900,82.699577
"918",82.93,83.849998,82.370003,83.620003,3659000,83.217072
"919",83.830002,84.940002,83.540001,84.480003,7046400,84.072929
"920",85,85,82.779999,83.900002,4221300,83.495728
"921",83.949997,84.029999,82.309998,83.209999,4646700,82.809044
"922",82.809998,83.93,82.690002,83.519997,6269500,83.117554
"923",83.839996,84.489998,82.599998,83.330002,5927400,82.928474
"924",83.580002,84.019997,82.480003,83.449997,7125100,83.04789
"925",82.959999,83,79.410004,80.309998,7988400,79.923019
"926",79.099998,79.800003,75.68,79.010002,8947300,78.629288
"927",76.580002,77.489998,75.919998,76.18,11025000,75.81292
"928",77.849998,80,77.260002,79.589996,6984700,79.20649
"929",80.290001,81.110001,78.730003,79.089996,8458000,78.708893
"930",79.830002,80.519997,77.629997,77.970001,6024500,77.594299
"931",79.040001,79.419998,78.480003,79.120003,6221600,78.738762
"932",80,82.209999,79.779999,81.75,6500800,81.356079
"933",81.68,82.389999,79.830002,79.989998,4996100,79.604561
"934",78.059998,79.190002,77.709999,78.769997,7609500,78.390442
"935",79.330002,80.639999,78.080002,80.089996,9409400,79.704079
"936",79.639999,81.470001,79.160004,81.410004,6293200,81.017723
"937",82.309998,83.279999,80.760002,82.650002,6237500,82.251747
"938",82.529999,83.150002,79.889999,80.129997,5849100,79.743889
"939",79.279999,80.889999,79.25,79.690002,5023700,79.306015
"940",79.879997,81.330002,79.059998,80.980003,4954300,80.589798
"941",81.629997,82.019997,80.510002,81.949997,3838100,81.555115
"942",81.830002,82,80.540001,80.779999,4828500,80.390755
"943",80.610001,82.019997,80.400002,80.949997,7455000,80.559937
"944",81.720001,83.540001,81.379997,82.68,6035900,82.281601
"945",81.989998,81.989998,78.129997,78.300003,8789500,77.922707
"946",79.360001,80.169998,78.400002,79.989998,5561100,79.604561
"947",79.769997,80.639999,78.120003,78.300003,4887000,77.922707
"948",78.68,78.93,77.660004,78.470001,5421300,78.091888
"949",78.699997,78.959999,77.349998,77.800003,5492100,77.425117
"950",78.190002,78.75,77.720001,78.209999,5433200,77.833138
"951",79.279999,81.919998,78.949997,81.059998,6724600,80.669403
"952",81.440002,82.459999,80.459999,81.980003,5270300,81.584976
"953",82.510002,82.959999,81.080002,81.900002,5515900,81.505363
"954",81.019997,81.470001,80.110001,80.349998,3863800,79.96283
"955",80.949997,81.610001,80.519997,80.620003,4683700,80.231529
"956",82.279999,82.510002,79.809998,80.080002,4463100,79.69413
"957",80.5,81.129997,79.599998,80.139999,3364600,79.753838
"958",80.989998,82.589996,80.720001,81.940002,5305100,81.545166
"959",82.209999,82.209999,79.57,80.769997,4341200,80.380798
"960",81,81.379997,79.889999,81.040001,4303400,80.649506
"961",80.75,81.760002,79.760002,80.489998,4235500,80.10215
"962",81,81.489998,80.080002,80.959999,5469700,80.569885
"963",80.18,80.68,78.93,79.010002,5910400,78.629288
"964",78.959999,79.470001,77.129997,77.769997,9877200,77.395256
"965",77.449997,78.279999,74.370003,75.730003,11977700,75.365097
"966",76.550003,77.769997,75.699997,76.400002,7306600,76.03186
"967",76.580002,77.68,75.760002,76.260002,6820400,75.89254
"968",78.93,80.019997,77.669998,79.370003,8632900,78.987556
"969",80.739998,81.68,79.889999,80.139999,6581700,79.753838
"970",79.870003,80.139999,77.269997,78.809998,7576500,78.430244
"971",75,78.230003,71.190002,75.410004,13716600,75.046638
"972",74.800003,76.239998,73.209999,75.120003,8658900,74.758034
"973",76.349998,76.690002,75.709999,76.550003,5511000,76.181145
"974",77.120003,78.400002,76.529999,76.709999,4881200,76.34037
"975",77.5,77.699997,76.610001,77.550003,5594600,77.176323
"976",76.720001,77.5,75.57,77.440002,7877000,77.066856
"977",77.519997,78.800003,77.010002,77.110001,6210300,76.738441
"978",76.949997,77.07,75.260002,75.5,9287200,75.1362
"979",73.959999,76.699997,73.739998,75.93,8750700,75.564125
"980",75.699997,77.709999,75.5,76.809998,6730400,76.43988
"981",76.919998,77.339996,75.110001,75.919998,6952000,75.554176
"982",75.93,76.050003,74.910004,75.230003,7252300,74.8675
"983",75.93,77.139999,75.650002,76.510002,4822900,76.141335
"984",77.699997,78.209999,76.660004,78.139999,3382500,77.763474
"985",78.32,79.730003,77.779999,79.480003,15235000,79.097023
"986",79.940002,79.989998,78.629997,79.93,5794200,79.544853
"987",79.720001,80.010002,78.739998,79.150002,4780600,78.768616
"988",79.309998,79.809998,78.550003,78.790001,4860000,78.410347
"989",78.720001,80.93,78.639999,80.879997,6414300,80.490273
"990",81.400002,82.949997,81.18,82.269997,6730800,81.873573
"991",82.480003,83.639999,81.989998,83.629997,6740000,83.22702
"992",83.5,83.68,81.870003,82.580002,11116600,82.182083
"993",82.279999,83.93,81.68,83.110001,8503300,82.709534
"994",83.129997,84.040001,82.870003,83.68,5864200,83.276787
"995",84.269997,86.260002,84.080002,85.940002,7506200,85.525894
"996",86.25,86.959999,85.589996,86.919998,5925700,86.501167
"997",87.260002,88.290001,86.839996,88.220001,6969300,87.794907
"998",88.870003,89.349998,86.980003,88.459999,6796900,88.033752
"999",89.040001,90.779999,88.290001,90.370003,14075300,89.934547
"1000",89.480003,90.050003,87.18,88.809998,7304000,88.382065
"1001",89.440002,89.610001,88.300003,89.419998,5084000,88.98912
"1002",89.949997,90.489998,88.800003,90.209999,4728300,89.775314
"1003",90.300003,91.220001,90.279999,90.959999,2269100,90.521706
"1004",91.760002,92.260002,90.769997,91.43,4378300,90.989441
"1005",91.629997,92.110001,90.849998,91.370003,3741400,90.929733
"1006",91.75,92.599998,91.43,91.580002,2689600,91.138718
"1007",91.739998,92.989998,91.529999,92.849998,4311000,92.402596
