"","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"889",195.229996,197.770004,194.5,196.550003,7681100,194.761703
"890",195.330002,195.710007,192.520004,193.5,5064000,191.739441
"891",194.830002,195.570007,193.119995,195.089996,6395000,193.314972
"892",194.740005,199.479996,193.669998,198.470001,6985300,196.6642
"893",200,200.169998,195.679993,196.479996,7218700,194.692322
"894",196.479996,199,196.25,198.860001,6823400,197.050674
"895",198.440002,200.949997,196.429993,197.429993,6106700,195.633682
"896",195.669998,197.479996,194.029999,195.149994,7160300,193.374435
"897",195.160004,197.809998,194.199997,196.910004,5604700,195.118408
"898",197.690002,199.369995,196.710007,196.740005,6897300,194.949966
"899",193.089996,198.889999,193.050003,198.580002,9471300,196.773209
"900",195.199997,196.559998,192.119995,194.059998,10499400,192.294327
"901",194.419998,194.690002,189.440002,190.399994,14180800,188.667633
"902",191.800003,193.339996,190.210007,190.690002,11405200,188.955002
"903",191.130005,192.940002,190.080002,192.289993,8204000,190.540451
"904",193.559998,198.179993,193.100006,196.100006,8876800,194.315811
"905",195.979996,198.919998,194.789993,198.770004,7480300,196.961517
"906",197.589996,197.979996,195.300003,196.360001,5654000,194.57341
"907",196.360001,198.309998,195.330002,196.789993,5525400,194.999481
"908",197.820007,202.889999,196.339996,197.770004,11549600,195.970566
"909",199,200.229996,198.240005,198.740005,5432500,196.931778
"910",197.130005,199.940002,197.029999,197.580002,7014800,196.078293
"911",197.009995,198.070007,195.770004,196.639999,5014400,195.145432
"912",197.300003,200.460007,196.710007,199.429993,6256200,197.914246
"913",199.979996,200.100006,196.820007,199.009995,6519900,197.497421
"914",198.919998,202.839996,198.899994,200.990005,9467600,199.462387
"915",199.899994,204.440002,199.600006,204.149994,8849200,202.598343
"916",204.5,205.139999,203.339996,204.130005,9998300,202.578506
"917",205.009995,206.449997,204.669998,206.410004,6159600,204.841187
"918",207.190002,208.199997,205.539993,208.100006,5828300,206.518356
"919",208.100006,210.800003,207.300003,210.259995,7035200,208.661911
"920",211.210007,212.179993,209.050003,211.029999,8619600,209.426071
"921",212,216.160004,211.220001,215.710007,7349800,214.07048
"922",215.539993,215.960007,211.559998,211.990005,9326900,210.378754
"923",212.210007,213.889999,211.119995,213.350006,5642900,211.728439
"924",214.130005,217.350006,213.770004,216.479996,9863800,214.834641
"925",214.929993,214.929993,207.089996,208.960007,11310200,207.371811
"926",208.490005,210.5,200.149994,204.660004,13243600,203.104477
"927",200.779999,202.25,199.210007,200.119995,14186900,198.598984
"928",204.350006,206.289993,201.949997,204.059998,7532600,202.509033
"929",204.860001,207,200.449997,201.539993,7243000,200.008194
"930",201.580002,202.410004,198.910004,200.679993,7439000,199.154724
"931",203.350006,206.410004,203.139999,204.979996,11730500,203.422043
"932",206.75,208.210007,204.770004,205.389999,6328600,203.828918
"933",206.740005,207.75,204.949997,205.130005,6135000,203.570923
"934",202.850006,205.580002,202,205.270004,7474900,203.709839
"935",205.470001,205.720001,201.720001,202.610001,9084100,201.070068
"936",199.910004,201.25,194.699997,197.449997,9656000,195.949265
"937",198.089996,200.710007,196.800003,200.559998,7543100,199.035629
"938",200.800003,201.089996,194.570007,195.369995,6310600,193.885086
"939",195.149994,197.669998,193.130005,195.520004,9865300,194.033951
"940",195.020004,198.139999,193.509995,197.25,5496100,195.750793
"941",200.630005,201.720001,199.830002,200.320007,5565300,198.797485
"942",200.580002,202.380005,199.369995,199.440002,5513500,197.924164
"943",200.850006,202.539993,198.889999,199.970001,9157600,198.450134
"944",202.210007,205.199997,201.639999,203.350006,7234600,201.804459
"945",200,202.830002,199.399994,201.460007,6019700,199.928802
"946",202.710007,203.649994,201.050003,203.539993,6090500,201.992996
"947",204.110001,205.100006,199.710007,200.449997,5841100,198.926468
"948",202,202.789993,199.990005,202.470001,6713400,200.931137
"949",204,204.300003,202.229996,202.979996,3955600,201.437241
"950",204,207.080002,203.679993,206.639999,5562900,205.069427
"951",206.940002,207.970001,205.729996,206.399994,6622700,204.831253
"952",203.380005,205.210007,203.029999,204.320007,5621700,202.767075
"953",204.710007,204.970001,201.130005,202.199997,5320000,200.663177
"954",201.009995,204.699997,197.600006,199.550003,8885500,198.03334
"955",199.990005,202.649994,199.410004,200.259995,6385900,198.73793
"956",200.850006,201.070007,196.5,196.970001,7449600,195.472916
"957",197.550003,199.660004,196.710007,197.699997,7427000,196.197372
"958",197.830002,200.419998,197.830002,198.429993,6067200,196.921814
"959",199.339996,199.770004,195.759995,197.990005,4908200,196.485184
"960",199.75,199.880005,196.020004,198.009995,5877200,196.505035
"961",196,196.419998,190.720001,193.070007,12608700,191.602585
"962",193,193.699997,189.220001,190.059998,8690400,188.615463
"963",183.979996,184.699997,179.339996,180.869995,17809500,179.4953
"964",183,187,179.339996,184.869995,16820900,183.464874
"965",182.660004,184.220001,179.229996,181.710007,10252900,180.328918
"966",184.509995,186.919998,183.889999,184.740005,8057100,183.335892
"967",186.830002,189.529999,185.160004,188.339996,6467900,186.908524
"968",192.889999,196.880005,191.529999,193.970001,8102700,192.495728
"969",198.360001,200.990005,197.289993,197.639999,7132100,196.137833
"970",197.350006,199.679993,195.429993,198.470001,6180500,196.961533
"971",214.690002,217.649994,212.279999,212.679993,17916900,211.063507
"972",211.940002,214.059998,210.550003,213.309998,7943600,211.688721
"973",212.169998,214.279999,211.669998,212.699997,5337200,211.083359
"974",211.429993,212.539993,207.139999,208.259995,7302500,206.988525
"975",209.910004,211.279999,207.300003,210.479996,6377500,209.194962
"976",214.570007,215.089996,211.830002,212.699997,12083200,211.401428
"977",210.559998,212.089996,209.5,210.710007,7268800,209.423569
"978",209.720001,211.149994,207.669998,207.830002,6977900,206.561157
"979",207.240005,208.729996,205.529999,207.570007,5657200,206.30275
"980",207.130005,208.110001,203.809998,203.880005,9653500,202.635284
"981",204.699997,209,204.699997,208.160004,6101900,206.88916
"982",210.850006,213.820007,209.399994,209.679993,10110800,208.399857
"983",209.669998,211.949997,208.869995,210.889999,6772900,209.602463
"984",212,212.029999,208.809998,211,3512900,209.711807
"985",209.539993,210.539993,206.600006,210.350006,7725500,209.065765
"986",212.130005,213.669998,211.039993,211.199997,8047900,209.910583
"987",211,211.399994,208.479996,210.179993,9728900,208.896805
"988",209.779999,211.110001,207.610001,208.050003,9203300,206.7798
"989",209.740005,212.720001,208.509995,212.679993,5720100,211.381546
"990",211.970001,214.5,211.800003,212.649994,10624500,211.35173
"991",209.949997,213.130005,209.889999,212.770004,8646200,211.471008
"992",213.229996,213.5,208.949997,209.580002,6251100,208.300461
"993",208.509995,209.300003,207.25,207.610001,10492000,206.342514
"994",205.360001,206.889999,204.5,206.240005,9227600,204.980865
"995",207.850006,211.300003,206.970001,207.25,11967700,205.984695
"996",208.539993,209.440002,206.160004,208.360001,9796100,207.087936
"997",208.479996,209.130005,207.139999,208.270004,7504400,206.998474
"998",209,211.779999,208.850006,211.179993,6517200,209.890701
"999",211.020004,211.979996,209.869995,211.309998,13298200,210.019913
"1000",208.270004,209.800003,204.789993,209.009995,7576700,207.733948
"1001",208.389999,208.399994,205.600006,205.839996,7396200,204.583298
"1002",207.330002,207.330002,205.110001,205.300003,6523100,204.0466
"1003",206.639999,208.820007,206.600006,208.699997,3367900,207.425842
"1004",209.850006,213.460007,208.949997,212.630005,5816200,211.331863
"1005",214.610001,215.240005,213.539993,214.369995,6093400,213.061203
"1006",216,220.389999,215.649994,218.360001,8875100,217.026886
"1007",218.399994,219.820007,216.199997,218.729996,5922200,217.394608
