"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"905",37.639999,38.43,37.610001,38.049999,6588700,36.458694
"906",37.869999,38.389999,37.349998,38.299999,4445300,36.698242
"907",38.509998,39.669998,38.450001,39.639999,5612600,37.982201
"908",40.57,41.150002,39.580002,39.709999,7975900,38.049271
"909",40.369999,41.68,40.25,41.66,11822500,39.917725
"910",41.150002,41.830002,40.619999,40.630001,8286400,38.930798
"911",40.220001,41,39.959999,40.82,3349800,39.11285
"912",40.75,40.98,39.91,40.700001,6089300,38.997875
"913",40.619999,41.330002,40.130001,40.330002,5711500,38.643349
"914",40.110001,40.32,39.52,39.650002,4526200,37.991787
"915",39.060001,39.310001,38.73,38.77,3943200,37.14859
"916",38.639999,38.810001,37.950001,38.16,5034200,36.564095
"917",38.34,39.560001,38.09,38.869999,5357400,37.244404
"918",39.41,39.450001,38.450001,38.849998,4160600,37.225235
"919",38.830002,38.959999,37.52,37.560001,6753300,35.989189
"920",37.77,38.279999,37.5,38.150002,6231600,36.554516
"921",38.330002,38.459999,37.880001,38.380001,5058100,36.774895
"922",38.349998,38.450001,37.57,37.889999,6165700,36.305386
"923",37.419998,37.599998,36.619999,37.16,6267700,35.605915
"924",37,37.169998,36.380001,36.380001,7441600,34.85854
"925",36.029999,36.869999,35.84,35.990002,8733400,34.484852
"926",36.360001,36.689999,35.669998,35.860001,8285300,34.360287
"927",35.299999,35.299999,33.740002,34.060001,9338600,32.635571
"928",34.849998,34.849998,34.220001,34.459999,6440000,33.018837
"929",34.43,34.52,32.860001,32.919998,8582800,31.54324
"930",32.880001,33.439999,32.639999,33.110001,6769100,31.725294
"931",33.240002,33.869999,33.009998,33.52,5436000,32.118145
"932",33.73,34.220001,33.610001,33.799999,8333400,32.386436
"933",34.119999,35.529999,33.650002,35.080002,9240700,33.612911
"934",34.400002,36.110001,34.16,36.09,13147700,34.580669
"935",35.799999,36.450001,35.400002,35.869999,12409800,34.369869
"936",34.810001,35.080002,34.09,34.360001,11316000,32.923019
"937",34.34,34.810001,34.009998,34.299999,7963000,32.865528
"938",34.360001,34.59,32.880001,32.919998,7714500,31.54324
"939",32.810001,34.259998,32.459999,33.599998,7084000,32.194801
"940",33.09,33.990002,32.98,33.700001,5240900,32.290619
"941",34.34,34.740002,33.619999,33.709999,8958400,32.300198
"942",33.720001,33.779999,32.169998,32.459999,6662600,31.102476
"943",32.73,33.290001,32.549999,32.84,8111700,31.466589
"944",32.23,32.740002,31.690001,32.43,7929600,31.073732
"945",31.58,33.290001,31.450001,33.07,7069100,31.686966
"946",33.560001,34.310001,33.23,34.279999,5652500,32.846359
"947",34.880001,35.080002,33.119999,33.299999,6645600,31.907349
"948",33.470001,34.529999,33.32,34.330002,6633200,32.894276
"949",34.5,35.619999,34.299999,35.529999,6758800,34.044083
"950",35.939999,35.970001,34.84,35.130001,6382000,33.66082
"951",35.07,35.84,34.73,35.59,7214600,34.101578
"952",35.529999,36,34.700001,34.880001,8121000,33.421272
"953",34.040001,35.529999,34.040001,34.529999,9817400,33.085903
"954",33.869999,35.470001,33.669998,35.400002,8633700,33.919529
"955",34.810001,34.970001,33.75,33.77,8312900,32.755569
"956",34.119999,34.200001,32.68,32.700001,21684100,31.71771
"957",32.91,33.049999,32.07,32.580002,19243000,31.601318
"958",32.169998,32.41,30.58,30.639999,19210200,29.719593
"959",30.620001,31.969999,30.469999,31.91,15029400,30.951445
"960",32.27,33.189999,31.92,32.540001,15335200,31.562521
"961",31.76,31.93,30.08,30.32,11522800,29.409206
"962",30.16,30.690001,29.959999,30.26,13017800,29.351011
"963",29.360001,29.809999,28.549999,28.790001,15274500,27.925169
"964",28.120001,29.190001,27.530001,29.16,15560100,28.284052
"965",28.93,28.969999,27.629999,28.620001,15681700,27.760275
"966",29.42,30.549999,28.51,30.23,13762900,29.321909
"967",30.719999,30.74,29.139999,29.309999,12131300,28.429546
"968",29.59,30.620001,29.209999,30.379999,15178400,29.467403
"969",30.1,30.91,30.040001,30.120001,10316600,29.215214
"970",30.129999,30.65,28.780001,29.190001,10484500,28.313152
"971",33.16,34.830002,32.869999,33.380001,17614500,32.377289
"972",34.349998,35.540001,33.59,35.529999,20650600,34.4627
"973",35.959999,36.200001,35.060001,35.279999,17225000,34.220211
"974",34.599998,35.209999,33.599998,34.009998,10944500,32.988361
"975",34.349998,35.560001,34.25,35.360001,11997500,34.297806
"976",36.950001,38.130001,36.400002,38.080002,18701200,36.9361
"977",37.52,39.130001,37.240002,38.849998,14466800,37.682968
"978",38.959999,40.869999,38.650002,39.18,23319600,38.003059
"979",38.709999,39.610001,38.380001,39.470001,12504100,38.284348
"980",39.310001,39.93,39.139999,39.650002,12037800,38.458942
"981",40.360001,42.84,40.27,42.709999,14643900,41.427021
"982",44.080002,45.360001,43.779999,44.41,15439200,43.075951
"983",44,44.439999,43.360001,43.630001,15644800,42.319386
"984",43.400002,43.91,42.400002,42.779999,4694000,41.494915
"985",41.93,42.040001,39.540001,39.560001,20248600,38.371647
"986",40.900002,40.950001,39.220001,39.27,12424900,38.090355
"987",39.18,40.970001,38.830002,39.970001,12460200,38.769325
"988",40.049999,42.150002,39.630001,41.200001,16215400,39.962379
"989",42.290001,44.349998,42.110001,44.27,12730500,42.940159
"990",43.349998,43.439999,42.52,42.82,10586100,41.533714
"991",42,43.439999,41.700001,42.68,10575500,41.397923
"992",43.279999,43.5,41.720001,42.700001,10773100,41.417316
"993",42.610001,44.220001,42.450001,44,14997800,42.678265
"994",43.509998,43.82,43.169998,43.48,14242300,42.173889
"995",44.080002,44.25,42.259998,42.32,17094500,41.048737
"996",42.66,42.98,41.709999,42.799999,9853600,41.514317
"997",42.849998,42.939999,42.130001,42.32,9311000,41.048737
"998",42.77,42.77,41.619999,41.970001,9294200,40.709248
"999",41.990002,42.200001,40.73,40.98,20819300,39.748989
"1000",39.41,40.919998,38.93,40.240002,10998100,39.031219
"1001",40.200001,40.279999,38.880001,39.029999,9189600,37.857563
"1002",39.41,40.709999,39.330002,40.080002,6137600,38.876026
"1003",40.009998,40.009998,38.959999,39.490002,3530300,38.303749
"1004",39.560001,40.470001,39.099998,39.299999,6178200,38.119453
"1005",39.360001,39.939999,38.77,39.07,7003100,37.896358
"1006",38.990002,40.040001,38.810001,40.009998,6268900,38.808125
"1007",39.91,40.290001,39.610001,39.990002,7612500,38.788731
