"","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
"1",23.700001,23.879999,23.219999,23.475,5669400,20.466505
"2",23.57,23.725,23.455,23.584999,5210000,20.562407
"3",23.969999,23.995001,23.16,23.309999,5105400,20.322649
"4",23.32,23.455,23.110001,23.254999,4402200,20.274702
"5",23.23,23.33,23.08,23.084999,4623800,20.126484
"6",23.115,23.309999,23.049999,23.254999,3796200,20.274702
"7",23.424999,23.9,23.375,23.715,5475400,20.675745
"8",23.885,24.08,23.58,24,6417600,20.924221
"9",24.07,24.094999,23.91,24.025,4630600,20.946018
"10",23.969999,24.24,23.764999,24.129999,6611600,21.03756
"11",24.004999,25.780001,23.5,25.530001,16821000,22.258142
"12",25.43,25.65,25.24,25.275,7668200,22.035824
"13",25.415001,25.709999,25.375,25.620001,5579400,22.336605
"14",25.605,25.719999,25.360001,25.49,4882400,22.223265
"15",25.65,25.684999,25.129999,25.405001,8585400,22.149164
"16",25.504999,25.754999,25.285,25.395,8213800,22.140446
"17",25.41,25.51,25.110001,25.184999,4920200,21.957355
"18",25.205,25.205,24.965,25.084999,5100200,21.870167
"19",24.9,25.120001,24.620001,25.1,6923200,22.023724
"20",25.055,25.105,24.655001,24.84,4025200,21.795591
"21",24.924999,25.025,24.639999,24.809999,4118600,21.769262
"22",24.639999,24.754999,24.344999,24.5,4070600,21.497263
"23",24.629999,24.9,24.440001,24.52,5066400,21.514811
"24",24.725,25.59,24.725,25.195,7970600,22.107079
"25",25.049999,25.225,24.870001,24.905001,5565000,21.852623
"26",24.870001,24.99,24.709999,24.91,2711200,21.85701
"27",24.940001,25.17,24.77,25.125,2390000,22.045658
"28",25.219999,25.344999,25.02,25.17,2296800,22.085146
"29",25.34,25.415001,25.055,25.065001,2193400,21.993013
"30",24.985001,25.254999,24.93,25.195,2421600,22.107079
"31",25.07,25.315001,24.945,25.23,2941800,22.137789
"32",25.225,25.305,24.965,25.305,2283000,22.203596
"33",25.219999,25.355,25.040001,25.355,3366200,22.247467
"34",25.309999,25.450001,25.200001,25.434999,3027600,22.317661
"35",25.41,25.495001,25.315001,25.434999,2340200,22.317661
"36",25.535,25.620001,24.83,24.895,3639000,21.843845
"37",24.82,25.049999,24.700001,25.049999,2621000,21.979851
"38",25.08,25.205,25.01,25.174999,2526400,22.089527
"39",25.195,25.219999,24.940001,25.014999,3332600,21.949139
"40",25.280001,25.584999,25.254999,25.49,4326000,22.365921
"41",25.41,25.700001,25.275,25.315001,4419200,22.21237
"42",25.325001,25.93,25.285,25.9,5176600,22.72567
"43",25.915001,26.32,25.76,26.110001,7704400,22.909939
"44",26.059999,26.235001,25.625,25.684999,4215600,22.537022
"45",25.719999,25.809999,25.575001,25.719999,3061200,22.567732
"46",25.709999,25.92,24.969999,25.09,4933800,22.014948
"47",25.26,25.504999,25.26,25.4,3471800,22.286957
"48",25.334999,25.715,25.145,25.700001,3697200,22.55019
"49",25.615,25.615,25.334999,25.344999,2872200,22.238691
"50",25.485001,25.9,25.385,25.805,2730400,22.642317
"51",25.795,25.875,25.565001,25.625,2931400,22.484373
"52",25.77,25.995001,25.535,25.934999,5789600,22.756384
"53",25.889999,26,25.735001,25.9,3141200,22.72567
"54",25.93,26.035,25.459999,25.58,4397600,22.444891
"55",25.665001,25.950001,25.495001,25.860001,3335200,22.690578
"56",25.809999,25.915001,25.49,25.504999,3362400,22.379084
"57",25.575001,25.719999,25.245001,25.379999,2899200,22.269403
"58",25.055,25.125,24.754999,25.02,4681600,21.953527
"59",24.99,25.504999,24.85,25.440001,3294000,22.322054
"60",25.375,25.690001,25.25,25.610001,4199800,22.471218
"61",25.58,25.68,25.4,25.66,2158200,22.515091
"62",25.620001,25.895,25.455,25.75,3819600,22.594055
"63",25.59,25.99,25.375,25.665001,4864400,22.519478
"64",25.58,25.975,25.514999,25.879999,4103800,22.708122
"65",26.040001,26.370001,25.799999,25.855,5151400,22.68619
"66",25.860001,25.875,25.42,25.475,5718600,22.35276
"67",25.5,25.565001,25.025,25.115,6131800,22.036882
"68",25.195,25.32,24.934999,25.215,5643600,22.124632
"69",25.195,25.25,24.74,25.17,7776400,22.085146
"70",24,24.084999,23.115,23.145,24444800,20.308331
"71",23.25,23.525,22.764999,22.77,9653200,19.979292
"72",22.799999,22.93,22.6,22.9,6238400,20.093355
"73",22.514999,22.795,22.115,22.129999,13589400,19.417728
"74",22.514999,22.75,22.309999,22.725,12862600,19.939804
"75",22.780001,22.965,22.665001,22.735001,7263600,19.94858
"76",22.799999,22.940001,22.594999,22.870001,5531200,20.067032
"77",23.110001,23.165001,22.610001,22.705,6613400,20.062614
"78",22.764999,22.969999,22.65,22.860001,6045600,20.199575
"79",22.889999,23,22.799999,22.905001,4264200,20.239336
"80",22.940001,22.985001,22.555,22.690001,5183600,20.049364
"81",22.695,22.695,22.309999,22.34,4987000,19.740095
"82",22.434999,22.434999,21.93,22.264999,7428400,19.673817
"83",22.405001,22.565001,22.334999,22.540001,6002600,19.916817
"84",22.4,22.799999,22.4,22.625,6035400,19.991926
"85",23.110001,23.299999,22.549999,22.764999,8235000,20.115631
"86",22.745001,22.92,22.504999,22.84,4675400,20.181902
"87",22.799999,22.98,22.725,22.9,4220600,20.234919
"88",22.9,22.995001,22.645,22.75,4996000,20.102379
"89",22.735001,22.855,22.514999,22.745001,4257800,20.09796
"90",22.629999,22.674999,22.184999,22.49,4553200,19.872641
"91",22.434999,22.51,22.264999,22.370001,3810000,19.766605
"92",22.504999,22.514999,21.969999,22.1,6101000,19.528027
"93",22.045,22.139999,21.815001,21.98,7308200,19.421988
"94",21.805,21.905001,21.129999,21.15,9391000,18.68858
"95",21.105,21.58,20.955,21.469999,8654200,18.97134
"96",21.495001,21.99,21.415001,21.790001,6063600,19.254099
"97",21.795,22.215,21.76,22.184999,4388400,19.603132
"98",22.200001,22.235001,21.91,22.120001,3043800,19.545696
"99",21.455,22.190001,21.455,21.82,4309600,19.280605
"100",21.879999,21.885,21.545,21.645,6550000,19.125975
"101",21.65,21.879999,21.530001,21.735001,6535000,19.205502
"102",21.77,21.84,21.57,21.635,4637000,19.117142
"103",21.594999,21.610001,21.184999,21.584999,7302400,19.072958
"104",21.635,21.91,21.469999,21.805,6002600,19.267357
"105",22.915001,22.915001,22.014999,22.135,9297400,19.558952
"106",22.135,22.51,22.014999,22.325001,7494800,19.726839
"107",21.9,21.995001,20.934999,21.049999,14101600,18.600218
"108",21.09,21.450001,21.055,21.084999,7087800,18.631147
"109",20.945,21.370001,20.934999,21.209999,5721600,18.7416
"110",21.209999,21.889999,21.209999,21.76,7950800,19.227589
"111",21.705,22.280001,21.52,21.995001,6564200,19.435242
"112",21.915001,22.059999,21.620001,21.709999,6611600,19.183414
"113",21.745001,21.805,21.35,21.594999,5853800,19.081795
"114",21.514999,21.924999,21.514999,21.825001,4177800,19.285028
"115",21.605,22.209999,21.605,22.200001,8861200,19.616386
"116",22.379999,22.51,22.205,22.309999,5409400,19.713581
"117",22.275,22.285,21.594999,21.605,3402400,19.090626
"118",21.655001,21.655001,21.275,21.355,3604200,18.869722
"119",21.395,21.559999,21.299999,21.395,3753600,18.905067
"120",21.43,21.67,21.33,21.434999,5281600,18.940416
"121",21.475,21.530001,21.18,21.325001,3932200,18.843216
"122",21.450001,21.475,20.995001,21.055,4939200,18.604641
"123",21.200001,21.344999,21.155001,21.225,9928800,18.754852
"124",21.245001,21.385,21.030001,21.264999,5431800,18.790201
"125",21.48,21.865,21.32,21.764999,3791200,19.232014
"126",21.605,22.084999,21.605,22.025,2976400,19.461752
"127",22.084999,22.139999,21.790001,22.084999,6958400,19.514769
"128",21.99,22.355,21.889999,22.035,4859000,19.470587
"129",22.065001,22.105,21.82,21.945,3480400,19.391062
"130",21.875,22.059999,21.68,21.875,5696000,19.32921
"131",21.92,21.985001,21.52,21.795,9022000,19.258518
"132",23.190001,23.299999,20.530001,21.360001,36192000,18.874147
"133",21.68,21.68,21.225,21.584999,20345000,19.072958
"134",21.700001,21.985001,21.41,21.440001,7068800,18.94483
"135",21.42,21.514999,21.125,21.25,6710400,18.776949
"136",21.235001,21.754999,21.195,21.709999,6921000,19.183414
"137",21.75,21.795,20.940001,21.34,14085000,18.856472
"138",21.344999,21.67,21.309999,21.535,7437600,19.028774
"139",21.365,21.605,21.105,21.205,9463200,18.737181
"140",21.174999,21.575001,21.125,21.514999,7295200,19.155642
"141",21.700001,22.219999,21.629999,22.040001,7650200,19.623074
"142",22.110001,22.17,21.865,21.945,5397200,19.538486
"143",21.809999,22.035,21.645,21.9,9360800,19.498419
"144",21.860001,21.985001,21.639999,21.775,6259400,19.387129
"145",21.799999,21.885,21.360001,21.48,4783200,19.124483
"146",21.545,21.584999,21.139999,21.495001,6656200,19.137835
"147",21.549999,21.6,21.23,21.49,5712600,19.133381
"148",21.485001,21.549999,21.235001,21.285,4733400,18.950863
"149",21.450001,21.969999,21.450001,21.93,7585600,19.525135
"150",21.93,21.975,21.525,21.535,3398200,19.173447
"151",21.5,21.575001,21.225,21.245001,4006600,18.915249
"152",21.26,21.57,21.105,21.549999,4018400,19.1868
"153",21.450001,21.575001,21.15,21.18,3887400,18.85738
"154",21.219999,21.5,21.115,21.305,3207200,18.968674
"155",21.379999,21.68,21.35,21.59,2492400,19.222418
"156",21.615,21.615,21.344999,21.379999,3009200,19.035444
"157",21.360001,21.555,21.325001,21.545,3304200,19.182352
"158",21.455,21.48,20.795,20.805,7041000,18.523504
"159",20.780001,20.84,20.33,20.34,6770000,18.109495
"160",20.290001,20.299999,19.895,19.985001,11835200,17.793423
"161",20.1,20.745001,20,20.700001,7007400,18.430019
"162",20.625,20.635,20.42,20.58,5137000,18.323177
"163",20.66,20.809999,20.455,20.575001,4482400,18.318724
"164",20.674999,20.875,20.549999,20.73,5128400,18.456722
"165",20.875,21.035,20.629999,20.790001,4896200,18.510149
"166",20.695,20.975,20.559999,20.705,3490600,18.434469
"167",20.629999,21.09,20.530001,21.030001,3621600,18.723827
"168",21.094999,21.434999,20.965,21.334999,4873800,18.995382
"169",21.445,21.530001,21.235001,21.24,3583600,18.910799
"170",21.200001,21.315001,20.93,21.02,3810200,18.714926
"171",21.190001,21.445,21.09,21.184999,5181000,18.861834
"172",20.905001,21.205,20.379999,20.965,9895800,18.665956
"173",20.950001,21.355,20.805,21.344999,4667000,19.004282
"174",21.465,21.709999,21.365,21.48,5725800,19.124483
"175",21.535,21.865,21.485001,21.775,3247000,19.387129
"176",21.719999,21.885,21.645,21.775,3598800,19.387129
"177",21.700001,21.975,21.66,21.780001,3200000,19.391584
"178",21.790001,21.99,21.68,21.965,6826200,19.556293
"179",21.959999,22.120001,21.875,22.049999,3484400,19.631973
"180",22.075001,22.205,21.995001,22.1,3525800,19.676491
"181",22.215,22.584999,22.135,22.280001,6023200,19.836752
"182",22.450001,22.58,22.23,22.245001,3266000,19.805595
"183",22.045,22.26,21.985001,22.125,4145400,19.698755
"184",22.09,22.275,21.879999,22.264999,4375000,19.823395
"185",22.385,22.695,22.219999,22.620001,4625400,20.139467
"186",22.705,22.875,22.379999,22.764999,5317000,20.268562
"187",22.75,22.98,22.57,22.865,5190600,20.357601
"188",22.805,23.075001,22.764999,22.790001,4537000,20.290829
"189",22.84,22.879999,22.57,22.879999,4765600,20.370955
"190",22.965,23.084999,22.66,22.9,4167400,20.388763
"191",22.915001,23.055,22.645,22.825001,4500200,20.321987
"192",22.815001,23.040001,22.665001,23.02,3712800,20.495605
"193",23.129999,23.275,22.950001,23.014999,6270000,20.491148
"194",23.01,23.205,22.85,22.895,3041600,20.384312
"195",22.995001,22.995001,22.34,22.43,8486800,19.970301
"196",21.65,22.254999,21.254999,22.254999,17587400,19.814493
"197",22.190001,22.975,22.190001,22.969999,9266000,20.451086
"198",23.094999,23.4,23.035,23.290001,5674600,20.735996
"199",23.375,23.639999,23.309999,23.629999,6432200,21.038708
"200",23.745001,24.059999,23.415001,23.969999,8844600,21.341425
"201",24.08,24.440001,24.004999,24.225,7556000,21.56846
"202",24.165001,24.33,24.075001,24.129999,4024400,21.483875
"203",24.25,24.385,24.135,24.195,4194000,21.541752
"204",24.285,24.485001,24.084999,24.459999,4229200,21.777689
"205",24.299999,24.41,23.275,23.42,7665200,20.989035
"206",23.290001,23.365,22.98,23.32,4840000,20.899416
"207",23.385,23.875,23.165001,23.745001,4361400,21.280298
"208",23.610001,23.745001,23.445,23.594999,3366800,21.145872
"209",23.535,23.74,23.35,23.395,3039000,20.966633
"210",23.825001,23.995001,23.459999,23.485001,4359400,21.047289
"211",23.615,23.615,23.200001,23.389999,3031200,20.962145
"212",23.389999,23.815001,23.315001,23.790001,2483200,21.320629
"213",23.74,24.105,23.6,23.955,3561200,21.4685
"214",23.75,24.094999,23.625,24.030001,2954200,21.535719
"215",24.055,24.120001,23.92,24.02,3128400,21.526756
"216",24.075001,24.25,23.969999,24.235001,3266000,21.719437
"217",24.110001,24.174999,23.360001,23.77,3627800,21.302706
"218",23.625,24.235001,23.549999,23.795,3312000,21.325109
"219",23.665001,23.83,23.549999,23.615,3482600,21.163792
"220",23.469999,23.83,23.455,23.735001,3731400,21.271332
"221",23.639999,24.004999,23.575001,23.785,3238000,21.316145
"222",23.889999,24.32,23.754999,24.235001,3322400,21.719437
"223",24.225,24.385,23.93,24.235001,2881800,21.719437
"224",24.184999,24.360001,23.889999,24.055,3335800,21.558121
"225",24.209999,24.315001,24.110001,24.225,1982200,21.710476
"226",24.264999,24.780001,24.24,24.375,4079200,21.84491
"227",24.434999,24.57,24.209999,24.535,1872800,21.988297
"228",24.514999,24.870001,24.375,24.475,2901200,21.934521
"229",24.48,25.225,24.415001,25.200001,4513200,22.584272
"230",25.245001,26,25.105,25.620001,5935800,22.96067
"231",25.620001,26.445,25.455,26.195,8656400,23.475992
"232",26.084999,26.245001,25.459999,26.09,6450800,23.381889
"233",26.290001,27.674999,26.264999,27.440001,10670000,24.591764
"234",27.545,27.625,26.860001,26.945,6469000,24.148142
"235",26.775,26.945,26.41,26.715,5236600,23.942017
"236",26.725,27.125,26.610001,26.92,4167800,24.125738
"237",27.025,27.094999,26.799999,26.889999,3399200,24.098854
"238",26.85,27.055,26.735001,26.91,3308400,24.116776
"239",27.18,27.325001,26.455,26.48,4665000,23.731405
"240",26.549999,26.73,26.455,26.555,3399200,23.798628
"241",26.535,26.73,26.195,26.27,3860400,23.543209
"242",26.645,26.879999,26.200001,26.639999,7543600,23.874804
"243",26.905001,27.059999,26.59,26.855,7072800,24.067484
"244",26.9,27.030001,26.594999,26.665001,2963400,23.897205
"245",26.764999,26.93,26.690001,26.775,2089600,23.995787
"246",26.9,27.190001,26.735001,27.055,2506000,24.246727
"247",27.059999,27.08,26.735001,27.025,2420800,24.219839
"248",26.975,27.264999,26.975,27.065001,1257600,24.25569
"249",27.155001,27.375,26.965,27.355,2590800,24.515583
"250",27.365,27.59,27.165001,27.57,3694400,24.708271
"251",27.530001,27.725,27.34,27.344999,2508400,24.506622
"252",27.565001,27.645,27.065001,27.27,4163200,24.439407
"253",27.285,27.379999,26.959999,27.280001,4061200,24.448372
"254",27.485001,27.57,27.290001,27.389999,4180200,24.546953
"255",27.52,27.665001,27.309999,27.445,3484000,24.596245
"256",27.379999,27.844999,27.334999,27.735001,4517000,24.856148
"257",27.815001,27.959999,27.465,27.68,3834000,24.806854
"258",26.790001,27.610001,26.540001,27.205,6201000,24.381157
"259",27.26,27.57,27.16,27.545,4219200,24.685863
"260",27.67,27.805,27.540001,27.795,4251000,24.909914
"261",27.99,28.075001,27.514999,27.719999,7535800,24.842699
"262",26.4,27.025,25.75,26.1,17413000,23.390854
"263",26.174999,26.945,26.174999,26.645,11646800,23.879282
"264",26.709999,26.950001,26.615,26.875,6939000,24.085409
"265",26.92,27.215,26.665001,27.165001,6207400,24.345314
"266",27.084999,27.395,26.885,27.205,5913000,24.381157
"267",27.815001,28.525,27.77,28.43,10967600,25.479006
"268",28.67,28.84,28.139999,28.549999,8283400,25.586546
"269",28.584999,28.91,28.325001,28.844999,5340600,25.850927
"270",28.684999,28.895,28.174999,28.235001,4765800,25.304245
"271",27.950001,28.1,27.530001,27.915001,5505000,25.182461
"272",28,28.129999,27.184999,27.48,7103000,24.790043
"273",27.290001,27.719999,26.995001,27.25,6367400,24.582556
"274",27.02,27.18,26.68,26.780001,5368000,24.158562
"275",26.665001,27.110001,25.665001,26.030001,9165800,23.481979
"276",25.725,26.735001,25.725,26.51,11248000,23.914989
"277",26.415001,26.975,26.360001,26.620001,5469200,24.014227
"278",26.545,26.785,26.075001,26.075001,5651000,23.522573
"279",26.280001,26.985001,25.77,26.74,7401800,24.122478
"280",26.889999,26.98,26.299999,26.42,6856000,23.833805
"281",26.209999,26.834999,26.174999,26.785,3867600,24.163073
"282",26.690001,27.370001,26.405001,27.325001,5099800,24.650211
"283",27.48,27.934999,27.32,27.834999,4982400,25.110287
"284",27.76,27.860001,27.25,27.375,3984600,24.69532
"285",27.315001,27.434999,27.030001,27.120001,2863200,24.465277
"286",27.145,27.57,27.110001,27.190001,4054600,24.528425
"287",27.27,27.424999,26.98,27.094999,2405800,24.442722
"288",27.309999,27.615,27.125,27.6,2379800,24.898294
"289",27.780001,28.059999,27.514999,28.030001,2443200,25.286203
"290",27.98,28.254999,27.674999,27.674999,2671800,24.965952
"291",27.77,27.905001,27.334999,27.360001,3502600,24.681787
"292",27.35,27.715,26.785,26.895,5776400,24.262304
"293",26.725,27.290001,26.360001,27.205,4314600,24.54196
"294",26.959999,27.805,26.885,27.635,6291600,24.929865
"295",28.030001,28.445,27.860001,28.235001,4723800,25.471136
"296",28.065001,28.370001,27.825001,28.32,5010000,25.547815
"297",28.370001,28.445,28.120001,28.26,3390000,25.493689
"298",28.434999,29,28.379999,28.985001,5256000,26.14772
"299",28.945,29.055,28.75,28.905001,3619400,26.07555
"300",29.094999,29.23,28.799999,28.879999,3171400,26.052996
"301",29.09,29.125,28.65,28.684999,2744600,25.877083
"302",28.715,29.200001,28.65,28.805,4952800,25.985336
"303",28.9,29.370001,28.76,29.18,7555000,26.323627
"304",28.68,28.959999,28.389999,28.629999,5082200,25.827473
"305",28.74,28.915001,28.059999,28.16,4915200,25.403473
"306",28.115,28.655001,27.959999,28.41,3059600,25.629005
"307",28.125,28.34,27.615,27.639999,4048200,24.934376
"308",27.74,27.82,26.915001,26.924999,4635200,24.289366
"309",27.129999,27.610001,26.915001,27.465,5962400,24.776508
"310",27.514999,27.639999,26.290001,26.424999,8839800,23.838312
"311",26.43,26.875,26.25,26.59,5534400,23.987158
"312",26.735001,27.41,26.639999,27.295,7290200,24.62315
"313",27.025,27.26,26.184999,26.605,6262400,24.000689
"314",26.815001,27.16,26.629999,27.145,4401800,24.487831
"315",26.844999,27.51,26.57,27.440001,4655800,24.753956
"316",27.6,28.014999,27.465,27.795,5136600,25.074205
"317",27.565001,27.775,26.49,26.825001,5632800,24.199154
"318",27.08,27.235001,26.809999,26.825001,6351200,24.199154
"319",27.225,27.48,27.09,27.209999,8265800,24.546469
"320",25.799999,26.25,24.875,25.525,24265800,23.026409
"321",25.68,25.75,25.235001,25.355,15129400,22.873055
"322",25.434999,25.445,24.915001,25.040001,8582800,22.588886
"323",25.245001,25.415001,25.1,25.334999,8225800,22.855005
"324",25.49,25.49,25.174999,25.264999,5393800,22.791862
"325",25.344999,25.67,25.280001,25.34,8601800,22.859518
"326",25.5,25.66,24.745001,25.290001,7562400,22.814417
"327",25.215,25.34,24.870001,25.245001,5508600,22.773817
"328",25.245001,25.514999,24.98,25.184999,3917600,22.719692
"329",25.215,25.309999,24.26,24.555,5352200,22.315281
"330",24.469999,24.860001,24.315001,24.785,4418400,22.5243
"331",24.795,25.02,24.395,24.93,7662600,22.656076
"332",24.825001,25.58,24.809999,25.51,6557800,23.183176
"333",25.525,25.57,24.9,24.995001,4994600,22.715149
"334",25.014999,25.184999,24.18,24.68,6089800,22.428883
"335",24.66,25.08,24.565001,24.58,5293200,22.338001
"336",24.49,24.875,24.094999,24.745001,6541200,22.487955
"337",24.525,25.495001,24.405001,25.325001,4647600,23.015049
"338",25.344999,25.764999,25.26,25.700001,4924600,23.355846
"339",25.549999,25.75,25.450001,25.655001,2097800,23.314951
"340",25.799999,25.959999,25.434999,25.754999,4111800,23.40583
"341",25.834999,25.889999,25.5,25.665001,3802000,23.324036
"342",25.715,26.165001,25.684999,25.889999,3575200,23.528509
"343",25.895,25.924999,25.674999,25.889999,2467000,23.528509
"344",25.745001,26.275,25.540001,26.25,4864200,23.855675
"345",26.205,26.725,26.1,26.51,4101000,24.091961
"346",26.440001,26.73,25.879999,26.434999,3937600,24.023802
"347",26.485001,26.565001,25.98,26.379999,4771400,23.97382
"348",26.485001,26.985001,26.405001,26.885,4050600,24.43276
"349",26.924999,26.969999,26.305,26.35,4222400,23.946552
"350",26.155001,26.290001,25.915001,26.280001,2794000,23.882938
"351",26.27,26.459999,25.985001,26.4,2892200,23.991995
"352",26.370001,26.504999,26.084999,26.25,3062800,23.855675
"353",26.094999,26.290001,25.879999,26.25,3900600,23.855675
"354",26.34,26.549999,26.190001,26.34,2729000,23.937466
"355",26.334999,26.674999,26.1,26.615,6145400,24.187382
"356",26.785,27.48,26.785,26.815001,5299800,24.369141
"357",26.924999,27.264999,26.370001,26.735001,4737000,24.29644
"358",26.84,27.15,26.690001,27.129999,3998600,24.655409
"359",26.855,26.855,25.565001,26.045,10543800,23.669376
"360",26.055,26.530001,26.045,26.469999,4022800,24.055607
"361",26.514999,26.530001,26.200001,26.41,2974600,24.001081
"362",26.34,26.540001,26.245001,26.42,3176800,24.010174
"363",26.514999,26.895,26.5,26.74,4878200,24.300985
"364",26.735001,26.860001,26.5,26.51,4221000,24.091961
"365",26.625,26.65,25.955,26.395,4097800,23.98745
"366",26.450001,26.450001,25.92,26.344999,6086800,23.942013
"367",26.15,26.395,26.084999,26.184999,3482400,23.796604
"368",25.955,26.195,25.889999,26.059999,3774200,23.68301
"369",26.155001,26.405001,26.030001,26.379999,2996600,23.97382
"370",26.344999,26.344999,25.34,25.440001,6272200,23.119558
"371",25.545,25.790001,25.200001,25.295,5126800,22.987787
"372",25.135,25.184999,24.745001,24.924999,4853600,22.651531
"373",25.035,25.145,24.639999,24.709999,4527400,22.456144
"374",24.52,25.014999,24.344999,24.355,5444000,22.133526
"375",24.415001,24.82,24.155001,24.375,5619600,22.151705
"376",24.459999,24.795,24.049999,24.065001,8230800,21.869976
"377",23.799999,24.174999,23.780001,24,7319400,21.810905
"378",24.055,24.17,23.725,23.844999,5358400,21.670042
"379",24.01,24.1,23.684999,24.040001,7382000,21.847258
"380",24.025,24.34,23.92,24.105,7980000,21.906326
"381",24.139999,24.969999,24.045,24.809999,8211600,22.54702
"382",24.809999,24.995001,24.57,24.764999,9365000,22.506124
"383",26.17,28.209999,25.41,27.254999,52609600,24.769012
"384",27.309999,27.719999,27.184999,27.66,12440600,25.137068
"385",27.76,28.094999,27.415001,27.620001,10371200,25.100719
"386",27.639999,27.754999,27.360001,27.715,5593400,25.187054
"387",27.684999,28.014999,27.535,27.969999,4330400,25.418789
"388",28.145,28.405001,27.775,28.219999,5913600,25.645988
"389",28.1,28.67,27.945,28.41,7177200,25.818659
"390",28.35,28.844999,28.120001,28.73,5419200,26.109472
"391",28.735001,29.235001,28.695,28.950001,5185400,26.309406
"392",28.549999,29.02,28.23,28.309999,5720200,25.906755
"393",28.299999,28.809999,28.25,28.76,4938400,26.318554
"394",28.865,29.049999,28.32,28.375,4837200,25.966236
"395",28.375,28.565001,28.105,28.254999,3491600,25.856424
"396",28.280001,28.450001,27.924999,28.040001,4493000,25.659676
"397",28.184999,28.565001,28.065001,28.465,4220600,26.048597
"398",28.440001,28.525,27.615,27.834999,6311600,25.472078
"399",27.674999,28.415001,27.575001,28.209999,4233800,25.815243
"400",27.674999,28.434999,27.674999,28.129999,2474800,25.742035
"401",27.975,28.52,27.865,28.375,4282000,25.966236
"402",28.43,28.76,28.27,28.645,2917000,26.21332
"403",28.629999,28.950001,28.395,28.895,2772800,26.442093
"404",28.98,29.275,28.725,28.754999,2711200,26.313976
"405",28.674999,28.940001,28.469999,28.855,2872600,26.405489
"406",28.955,29.059999,28.65,28.67,3166400,26.236189
"407",28.745001,29.299999,28.65,29.17,3761800,26.693748
"408",28.99,29.26,28.780001,29.205,3496600,26.725779
"409",29.355,29.870001,29.235001,29.655001,4659600,27.137579
"410",29.629999,29.895,29.629999,29.754999,3028600,27.22909
"411",29.705,30.395,29.344999,30.07,4552000,27.517345
"412",30.155001,30.57,30.035,30.434999,3165000,27.851364
"413",30.379999,30.469999,30.23,30.370001,2465200,27.791882
"414",30.355,30.459999,30.08,30.174999,3333200,27.613434
"415",30.209999,30.219999,29.52,29.74,6248400,27.215364
"416",29.889999,29.975,29.42,29.51,5325200,27.004889
"417",29.575001,29.615,29.254999,29.375,4795400,26.88135
"418",29.385,29.575001,29.27,29.405001,3060800,26.9088
"419",29.32,29.535,28.934999,29.084999,3937600,26.615965
"420",29.035,29.379999,29.035,29.18,4271000,26.702898
"421",29.025,29.764999,29.025,29.52,5471400,27.014034
"422",29.459999,29.719999,29.325001,29.545,3148800,27.036915
"423",29.540001,29.709999,29.23,29.504999,3784800,27.000307
"424",29.455,29.455,28.385,28.6,7654600,26.17214
"425",28.705,29.200001,28.605,29.084999,4090600,26.615965
"426",29.125,29.775,29.025,29.559999,4497200,27.050646
"427",29.514999,29.514999,29.075001,29.379999,2950400,26.885921
"428",29.59,29.6,29.375,29.5,2299000,26.995737
"429",29.535,29.690001,28.715,28.879999,6640000,26.428368
"430",28.870001,29.09,28.610001,28.855,4381600,26.405489
"431",28.844999,29.165001,28.445,29.040001,3930800,26.574787
"432",29,29.325001,28.98,29.110001,3304400,26.638842
"433",29.219999,29.405001,29.08,29.355,2859600,26.863043
"434",29.525,29.75,29.365,29.450001,4796000,26.949982
"435",29.26,29.34,28.49,28.85,4390000,26.400913
"436",28.879999,29.075001,28.68,28.995001,2751800,26.533607
"437",29.129999,29.18,28.834999,28.885,2655400,26.432941
"438",28.985001,29.370001,28.844999,29.035,3128200,26.57021
"439",29.004999,29.110001,28.84,29.01,4888600,26.547335
"440",29.215,29.33,28.790001,28.975,3894200,26.515305
"441",28.924999,29.235001,28.809999,28.93,4297400,26.474125
"442",29,29.360001,28.959999,29.040001,4740200,26.574787
"443",28.93,29.16,28.09,28.395,7519400,25.984541
"444",28.43,28.615,27.955,28.245001,6437600,25.847275
"445",28.125,28.530001,27.825001,28.34,8939600,25.934212
"446",28.389999,28.504999,27.82,27.82,10888600,25.458351
"447",26.35,27.6,25.74,25.834999,26604800,23.641857
"448",25.805,26.535,25.365,25.625,13326400,23.449684
"449",26.035,26.1,25.445,26.035,9933800,23.824881
"450",25.969999,26.530001,25.969999,26.334999,6520200,24.099415
"451",25.805,26.559999,25.455,26.475,10875400,24.227531
"452",26.48,26.545,26.059999,26.325001,4207600,24.090265
"453",26.275,26.65,25.965,26.27,7510000,24.039932
"454",26.280001,26.5,25.834999,26,5273400,23.792854
"455",26.120001,26.315001,25.559999,25.77,6560000,23.582375
"456",25.25,25.5,24.809999,25.190001,6543400,23.231915
"457",25.139999,25.24,24.290001,24.33,7020600,22.438766
"458",24.59,24.879999,24.455,24.655001,5496200,22.738501
"459",24.24,25.08,24.004999,24.674999,7023200,22.756947
"460",24.985001,25.17,24.325001,24.620001,5965200,22.706223
"461",24.799999,25.700001,24.695,25.66,6438200,23.665379
"462",25.905001,26.01,25.594999,25.705,6374400,23.706884
"463",25.815001,25.985001,25.34,25.905001,5265000,23.891338
"464",26.08,26.445,26.045,26.379999,6437200,24.329412
"465",26.375,26.52,26.15,26.32,5790400,24.274076
