"","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
"456",114.470001,116.010002,114.040001,115.239998,845000,103.401215
"457",115.239998,116.919998,115.010002,115.540001,1069900,103.670387
"458",115.690002,117.699997,115.059998,116.959999,713900,104.944504
"459",116.529999,116.620003,113.949997,114.910004,952300,103.105118
"460",116.110001,117.769997,115.739998,117.010002,760100,104.989388
"461",117.410004,118.769997,116.279999,116.980003,810000,104.96244
"462",119.209999,123.239998,118.190002,120.760002,1917600,108.354134
"463",120.699997,122.919998,119.330002,119.919998,1129600,107.600418
"464",120.080002,120.209999,117.739998,119.010002,900300,106.783913
"465",119.889999,121.720001,119.889999,120.959999,786300,108.533585
"466",121.309998,122.949997,120.150002,122.440002,613900,109.861534
"467",123.290001,123.860001,122.389999,123.739998,508600,111.027985
"468",123.699997,125.139999,123.120003,124.440002,704700,111.656082
"469",124.470001,125.139999,123.309998,124.260002,525300,111.494576
"470",124.260002,125.43,124.239998,124.440002,525100,111.656082
"471",124.730003,125.290001,123.82,124.809998,746000,111.98806
"472",125,125.410004,123.879997,124.459999,426600,111.674011
"473",123.760002,124.199997,122.18,124.169998,672300,111.413818
"474",124.07,125.629997,123.290001,125.57,584400,112.669991
"475",126.169998,126.879997,124.389999,125.629997,770600,112.723824
"476",125.389999,126.199997,124.800003,125.440002,899700,112.553345
"477",125.440002,127.400002,124.75,125.629997,710000,112.723824
"478",125.660004,126.300003,124.43,125.610001,197900,112.705879
"479",126.349998,126.440002,124.75,125.650002,674400,112.741783
"480",125.349998,127.580002,125.300003,127.099998,1103900,114.042824
"481",126.980003,129.970001,126.82,129.970001,1253300,116.617966
"482",129.770004,130.380005,128.729996,129.820007,921100,116.483398
"483",129.940002,131.270004,129.330002,131.199997,1286600,117.721611
"484",131.529999,132.309998,128.929993,132.199997,864200,118.618866
"485",131.949997,132.729996,129.740005,130.179993,1004500,116.806389
"486",129.479996,132.630005,127.489998,132.479996,1121000,118.870125
"487",132.179993,132.309998,128.570007,129.080002,1189100,115.819412
"488",128.759995,128.759995,125.580002,126.980003,1124100,113.935143
"489",127.68,129.25,127.050003,127.080002,677900,114.024864
"490",128.240005,128.470001,124.199997,124.370003,717100,111.593269
"491",124.720001,127.300003,124.610001,125.849998,571600,112.921227
"492",125.459999,126,124.760002,125.739998,588600,112.82254
"493",125.82,126.150002,119.550003,120.050003,953100,107.717064
"494",121.199997,121.599998,119.900002,120.550003,604700,108.16571
"495",120.540001,120.540001,117.339996,118.019997,921400,105.895599
"496",117.830002,118.120003,114.330002,115.010002,1093200,103.194839
"497",115.110001,116.940002,113.339996,113.470001,1442100,101.813049
"498",113.519997,114.279999,109.059998,109.089996,448000,97.882996
"499",109.540001,112.739998,107.839996,112.739998,658800,101.158043
"500",111.660004,112.68,109.25,112.68,796000,101.10421
"501",112.849998,113.239998,110.410004,111.93,721300,101.285187
"502",112.220001,112.550003,110.300003,112.550003,563600,101.846222
"503",111.699997,111.699997,107.940002,109.150002,815000,98.769569
"504",108.989998,111.330002,108.82,109.610001,708400,99.185814
"505",110.639999,112.419998,110.040001,111.510002,600900,100.905136
"506",111.82,112.980003,111.330002,112.209999,760900,101.538551
"507",112.669998,115.57,112.489998,115.529999,1241900,104.542809
"508",117.150002,117.699997,115.57,117.440002,879800,106.271156
"509",117.089996,119.519997,116.900002,119.220001,654700,107.881897
"510",118.800003,119.309998,118.199997,119.150002,431900,107.818527
"511",118.709999,119.290001,117.720001,118.129997,476100,106.895546
"512",118.169998,119.300003,118.050003,119.07,422800,107.74614
"513",119.230003,119.889999,118.419998,119.830002,545100,108.433868
"514",119.769997,120.889999,119.349998,120.419998,608900,108.967751
"515",120.669998,121.599998,119.879997,121.519997,822000,109.963142
"516",121.449997,121.639999,119.970001,121.209999,856000,109.682625
"517",120.720001,121.449997,119.900002,120.779999,621400,109.293518
"518",120.099998,121.269997,119.239998,121.07,518900,109.555946
"519",121.970001,123.550003,121.519997,123.480003,722100,111.736748
"520",123.279999,125.300003,122.449997,124.870003,607100,112.99456
"521",124.669998,126.440002,124.129997,126.389999,590800,114.369987
"522",127.5,130.509995,126.209999,130.460007,1111000,118.052948
"523",130.339996,132.070007,129.039993,131.869995,880400,119.328827
"524",132.080002,132.080002,129.350006,131.179993,1128200,118.704453
"525",131.039993,132.460007,130.25,132.460007,1031700,119.862724
"526",132.509995,132.509995,131.320007,132.050003,1198100,119.491714
"527",132.210007,132.270004,130.660004,131.600006,711200,119.084511
"528",131.039993,132.669998,130.039993,132.610001,823200,119.998466
"529",131.809998,132.630005,131.419998,132.399994,505000,119.808418
"530",132.580002,133.460007,132.190002,133.320007,507100,120.640938
"531",133.279999,133.720001,132.300003,132.690002,592500,120.070862
"532",132.539993,134.029999,132.380005,133.710007,461200,120.993835
"533",133.520004,133.910004,132.649994,133.110001,517000,120.450905
"534",134.130005,134.240005,133.130005,133.619995,661600,120.912415
"535",133.539993,134.919998,133.240005,134.610001,408200,121.808266
"536",134.350006,134.350006,132.809998,133.869995,425200,121.138618
"537",133.330002,134.729996,132.070007,134.559998,401200,121.763016
"538",135,135.990005,134.229996,135.669998,453200,122.767456
"539",136.100006,136.220001,134.550003,134.729996,457900,121.916832
"540",135.229996,135.229996,133.889999,134.009995,475400,121.265305
"541",133.240005,133.539993,131.309998,132.399994,701000,119.808418
"542",132.5,134.869995,132.059998,132.690002,883300,120.070862
"543",132.889999,133.259995,131.229996,131.830002,995700,119.292648
"544",132.210007,132.889999,131.350006,132.300003,877800,119.717964
"545",132.080002,133.779999,132.080002,133.289993,888800,120.613777
"546",133.860001,134.070007,132.490005,132.5,519700,119.898933
"547",132.360001,133.699997,131.940002,132.460007,1242500,119.862724
"548",132.130005,133.539993,131.600006,132.429993,725300,119.835556
"549",132.860001,133.460007,132.199997,133.199997,720400,120.532341
"550",133.580002,135.360001,133.419998,135,586000,122.161179
"551",134.119995,135.490005,134.119995,135.039993,590200,122.197357
"552",134.860001,135.490005,134.440002,135.270004,442400,122.405487
"553",134.990005,135.259995,132.440002,132.740005,1458500,120.116112
"554",133.059998,133.809998,132.259995,132.889999,714600,120.251854
"555",132.940002,133.630005,131.789993,132.240005,490800,119.663643
"556",131.990005,132.899994,130.649994,131.889999,860000,119.346916
"557",131.440002,133.380005,131.440002,132.910004,759800,120.269913
"558",132.899994,133.860001,131.470001,131.509995,1092500,119.003059
"559",132,132,130.550003,131.110001,828700,118.641113
"560",131.460007,132.970001,131.399994,132.770004,817100,120.14325
"561",132.889999,133.009995,131.160004,132.309998,804300,119.727005
"562",131.770004,133.729996,131.240005,133.600006,667100,121.768616
"563",133.75,134.600006,133.289993,133.880005,1171400,122.023849
"564",134.119995,135.520004,133.570007,135.460007,1001000,123.463898
"565",135.580002,137.770004,134.270004,137.610001,1035900,125.423531
"566",138.020004,138.610001,136.929993,138.369995,893500,126.116188
"567",138.169998,138.690002,136.600006,137.919998,595000,125.706032
"568",137.75,138.440002,137.300003,138.380005,451200,126.125305
"569",138.470001,138.490005,137.240005,138.020004,499100,125.797165
"570",137.830002,137.869995,137.009995,137.279999,737400,125.122734
"571",137.449997,138.449997,137.25,138.389999,605700,126.134415
"572",138.699997,139.410004,137.899994,138.449997,525900,126.189125
"573",138.419998,138.419998,136.869995,137.889999,1226200,125.678696
"574",138.240005,138.240005,136.440002,137.050003,672400,124.913094
"575",136.850006,137.520004,133.5,134.259995,783500,122.370171
"576",134.5,134.5,131.759995,131.789993,885500,120.118912
"577",131.839996,133.460007,131.690002,132.990005,568900,121.212639
"578",132.740005,132.880005,130.110001,131.550003,576200,119.900169
"579",132.910004,134.929993,132.229996,134.789993,638400,122.853218
"580",135.509995,136.360001,134.830002,135.940002,516800,123.90139
"581",136.059998,136.240005,134.779999,135.889999,507800,123.85582
"582",136.169998,137.179993,135.910004,136.949997,388600,124.821953
"583",136.639999,137.630005,135.25,135.380005,375500,123.390991
"584",135.720001,137.720001,135.169998,137.619995,722500,125.432594
"585",137.729996,140.350006,137.589996,137.919998,952900,125.706032
"586",137.860001,138.539993,134.839996,135.240005,891200,123.263367
"587",135.490005,136.100006,134.240005,134.729996,713400,122.798538
"588",133.539993,134.619995,132.75,133.809998,519900,121.96003
"589",133.25,133.740005,130.309998,131.580002,519400,119.927521
"590",131.800003,132.940002,130.529999,130.570007,495200,119.006958
"591",130.190002,130.869995,128.970001,130.869995,454100,119.280373
"592",130.710007,132.5,129.729996,132.210007,374700,120.501732
"593",131.050003,131.369995,130.119995,130.960007,526300,119.362419
"594",131.309998,133.059998,130.809998,133.009995,770400,121.230858
"595",132.720001,134.190002,132.110001,133.889999,591100,122.032951
"596",133.820007,135.75,133.5,134.710007,631900,122.780342
"597",133.729996,134.399994,132.800003,133.649994,591000,121.814194
"598",133.570007,133.889999,131.309998,132.139999,423400,120.437927
"599",132.929993,133.360001,132.5,132.75,639900,120.993881
"600",132.729996,132.899994,131.960007,132.460007,481300,120.729576
"601",132.100006,132.100006,130.330002,131.580002,844800,119.927521
"602",132.110001,132.839996,131.550003,132.020004,565900,120.328537
"603",132.660004,133.429993,132.139999,132.75,1564700,120.993881
"604",132.630005,132.639999,130.710007,131.550003,838600,119.900169
"605",131.729996,132.710007,130.380005,130.809998,881100,119.2257
"606",129.679993,131.919998,129.039993,130.830002,572300,119.243927
"607",131.25,132.410004,130.880005,131.830002,840800,120.15538
"608",131.990005,132.479996,130.589996,132.110001,670100,120.410561
"609",132.720001,135.259995,132.720001,135.179993,569000,123.208687
"610",135.320007,135.919998,134.339996,135.889999,518800,123.85582
"611",136.369995,137.25,136.160004,136.160004,520100,124.101921
"612",136.570007,136.570007,134.320007,134.630005,518400,122.707405
"613",135.229996,135.229996,132.720001,133.690002,640100,121.850655
"614",133.25,134.720001,132.419998,134.259995,455200,122.370171
"615",134.929993,135.240005,133.600006,135.199997,502500,123.226921
"616",135.110001,135.860001,134.679993,135.199997,483800,123.226921
"617",136.25,137.039993,136.100006,136.800003,585500,124.685226
"618",137.509995,138.889999,135.589996,136.350006,468500,124.275116
"619",136.050003,137.869995,135.350006,137.300003,543800,125.140991
"620",138.25,139.25,137.809998,138.770004,981400,126.480774
"621",138.5,138.5,135.699997,136.070007,1975400,124.01989
"622",136.399994,136.399994,133.289993,133.699997,769800,121.859756
"623",133.960007,134.330002,130.720001,130.800003,584800,119.216591
"624",130.940002,131.759995,126.900002,128.5,1250900,117.12027
"625",128.539993,129.539993,127.580002,128.029999,901800,117.561012
"626",128.25,130.350006,128.25,129,982600,118.451691
"627",129.759995,129.759995,127.260002,129.100006,656800,118.543533
"628",129.380005,131.380005,129.020004,131.210007,569500,120.480988
"629",131.589996,133.229996,131,133.039993,345900,122.161324
"630",132.089996,132.570007,129.589996,131.869995,397900,121.087013
"631",131.710007,132.729996,131.229996,132.350006,575600,121.527779
"632",132.119995,132.729996,131.460007,132.050003,885400,121.252296
"633",132.070007,134.179993,132.070007,133.869995,668400,122.923477
"634",133.75,134.800003,132,132.490005,709300,121.656326
"635",132.550003,132.910004,131.919998,132.300003,291700,121.481865
"636",132.860001,132.860001,131.839996,132.100006,353000,121.298218
"637",131.550003,131.949997,131.100006,131.419998,433700,120.67382
"638",131.690002,131.970001,129.320007,130.139999,421100,119.498505
"639",130.259995,130.779999,129.199997,130.380005,567800,119.718857
"640",130.729996,131.020004,127.970001,128.070007,565500,117.597755
"641",127.800003,128.619995,127.099998,128.399994,756500,117.900757
"642",129.050003,130.220001,128.399994,130.050003,512000,119.415855
"643",129.550003,130.580002,129.259995,130.309998,486100,119.654587
"644",130.190002,130.850006,129.639999,130.600006,451200,119.920883
"645",130.830002,131.539993,130.289993,131.300003,460700,120.563637
"646",131.660004,133.020004,131.240005,132.289993,660300,121.472672
"647",132.990005,134.279999,132.050003,133.009995,546900,122.133789
"648",134.5,136.630005,132.220001,132.949997,884000,122.078697
"649",132.380005,132.970001,128.949997,130.339996,1037700,119.682121
"650",130.429993,131.240005,129.570007,130.149994,506100,119.507668
"651",129.130005,129.130005,125.699997,127.339996,928400,116.927444
"652",127.720001,128.990005,126.459999,127.190002,896300,116.789703
"653",126.150002,129.729996,125.339996,128.470001,733800,117.965034
"654",128.770004,131.279999,128.130005,130.899994,616500,120.196327
"655",130.710007,131,128.270004,129.339996,536900,118.763893
"656",128.880005,128.949997,126.389999,126.870003,725700,116.495872
"657",126.75,128.089996,126.449997,127.279999,594100,116.872353
"658",126.480003,126.870003,125.239998,125.620003,582300,115.348091
"659",125.550003,127.440002,125.550003,127.089996,760400,116.697876
"660",127.470001,128.759995,126.669998,128.210007,567400,117.726303
"661",129.130005,129.220001,128.179993,128.389999,404800,117.891571
"662",127.900002,128.600006,127.349998,127.589996,492800,117.15699
"663",127.75,128.490005,126.82,127.669998,742100,117.230446
"664",128.210007,128.289993,126.290001,127.93,473900,117.4692
"665",127.489998,128.190002,125.389999,125.830002,566700,115.540924
"666",126.790001,127.110001,125.540001,127.029999,462700,116.642784
"667",127.75,128.160004,126.120003,126.239998,587000,115.917389
"668",126.199997,126.989998,125.970001,126.639999,333600,116.284683
"669",127.43,128.649994,127.059998,128.089996,364500,117.616112
"670",128.639999,128.990005,127.870003,128.419998,453500,117.919113
"671",127.769997,128.869995,127.449997,128.800003,548200,118.268059
"672",129.729996,130.509995,129.110001,129.720001,575500,119.112823
"673",129.899994,129.899994,127.790001,129.619995,619400,119.020996
"674",129.919998,130.589996,129.639999,130.169998,472600,119.526024
"675",129.839996,130.940002,126.18,130.360001,984700,119.700485
"676",129.669998,130.910004,129.050003,130.910004,1045900,120.205528
"677",130.710007,132.029999,129.669998,132.020004,738400,121.224754
"678",132.619995,133.550003,130.350006,133.429993,1146400,122.519463
"679",133.490005,134.089996,130.649994,131.399994,868800,120.655457
"680",131.330002,132.130005,130.270004,132.029999,792500,121.233932
"681",131.899994,132.240005,130.039993,131.199997,832800,120.471809
"682",131.479996,131.479996,129.289993,130.440002,843900,119.773956
"683",130.940002,131.020004,129.610001,130.029999,768900,119.397476
"684",130.529999,132.119995,129.759995,130.110001,3669500,119.470955
"685",129.520004,131.429993,129.029999,130.25,1006200,119.599487
"686",130.610001,131.020004,128.649994,129.520004,1213200,118.929184
"687",129.610001,130.919998,128.970001,130.169998,992800,119.526024
"688",130.75,132.660004,130.449997,132.589996,739600,121.748138
"689",131.960007,131.960007,129.160004,130.119995,894000,120.342361
"690",129.899994,130.520004,129.179993,129.660004,780200,119.916931
"691",129.880005,130.289993,127.529999,128.679993,634300,119.010567
"692",128.009995,128.229996,124.959999,125.440002,1489500,116.014046
"693",125.440002,128.179993,124.580002,127.889999,1021900,118.279938
"694",128.029999,128.869995,127.529999,128.710007,496500,119.03833
"695",128.139999,129.350006,127.830002,128.149994,330000,118.520386
"696",127.599998,128.279999,126.57,127.080002,818200,117.530807
"697",127.900002,128.339996,127.160004,127.860001,1187300,118.25219
"698",127.93,128.25,127.110001,127.18,409400,117.623299
"699",127.779999,129.259995,127.650002,128.199997,571100,118.56665
"700",128.119995,128.119995,126.260002,127.57,384500,117.983986
"701",127.32,128.910004,126.669998,128.850006,555600,119.167809
"702",128.360001,129.539993,127.779999,128.339996,520300,118.696114
"703",128.070007,128.320007,127.080002,127.660004,542300,118.067223
"704",127.910004,128.570007,126.900002,128.360001,507100,118.714622
"705",128.100006,129.990005,128.100006,129.979996,530800,120.212898
"706",130.149994,131.149994,128.869995,130.839996,680000,121.008247
"707",130.160004,131.259995,129.800003,130.970001,752200,121.128502
"708",131.229996,132.619995,130.580002,132.369995,534700,122.423294
"709",132.100006,133.529999,131.270004,132.179993,510400,122.247566
"710",132.360001,132.850006,131.880005,132.679993,515900,122.709984
"711",133.279999,133.889999,132.669998,133.300003,1042000,123.283424
"712",135.960007,140.059998,134.330002,138.929993,1170700,128.490341
"713",138.380005,138.929993,135.839996,137.199997,917200,126.89035
"714",137.759995,138.429993,135.740005,137.440002,614900,127.11232
"715",137.320007,138.619995,136.979996,138.529999,532900,128.120407
"716",138.009995,138.630005,135.580002,136.320007,822900,126.076485
"717",136.940002,138.389999,136.839996,137.919998,751700,127.556236
"718",137.669998,138.229996,137.080002,137.960007,678700,127.593246
"719",137.899994,138.610001,137.009995,138.339996,370400,127.944687
"720",137.839996,138.710007,137.009995,138.570007,429600,128.157425
"721",138.259995,138.759995,135.240005,135.619995,532600,125.42907
"722",135.429993,137.009995,135.419998,136.710007,559900,126.437187
"723",136.960007,137.860001,136.610001,137.809998,579100,127.454529
"724",138.070007,138.720001,137.399994,137.559998,490300,127.223282
"725",137.889999,138.75,137,138.699997,489600,128.277634
"726",139.410004,139.410004,137.220001,138.270004,386500,127.879967
"727",138.25,138.25,136.960007,138.050003,336800,127.676468
"728",137.710007,137.710007,136.100006,136.75,335500,126.474167
"729",137.270004,138.570007,135.899994,137.589996,448900,127.25103
"730",138.449997,139.639999,137.490005,137.539993,348500,127.204788
"731",137.429993,138.860001,137.25,138.509995,532100,128.101913
"732",138.449997,139.110001,137.679993,139.009995,348500,128.564362
"733",138.759995,139.380005,138.460007,138.539993,343700,128.129639
"734",138.440002,138.470001,136.729996,136.869995,507100,126.585152
"735",136.559998,138.630005,136.559998,138.470001,379800,128.064926
"736",138.389999,139.889999,137.970001,138,493600,127.630234
"737",137.830002,139.139999,137.669998,139.119995,436600,128.666061
"738",139.279999,140.300003,139.059998,139.279999,579800,128.814041
"739",139.360001,140.160004,138.820007,139.869995,519500,129.359711
"740",140.039993,140.119995,138.729996,139.610001,451700,129.119278
"741",139.979996,139.979996,136.740005,137.289993,653000,126.973587
"742",137.5,137.630005,134.490005,135.130005,927300,124.975914
"743",135.630005,136.160004,133.779999,135.110001,841500,124.957405
"744",135.690002,135.919998,134.279999,135.649994,530000,125.456818
"745",136.25,136.320007,134.050003,134.470001,731300,124.365494
"746",134.270004,136.100006,133.600006,135.460007,956800,125.281113
"747",135.279999,136.580002,134.910004,135.690002,656100,125.493828
"748",136.470001,136.679993,135.779999,135.779999,1230800,125.577057
"749",136.160004,136.539993,135.220001,135.809998,565200,125.604797
"750",136.070007,136.880005,135.720001,135.940002,132900,125.725037
"751",136.410004,137.160004,135.809998,137.139999,222800,126.834877
"752",137.570007,137.679993,136.679993,137.679993,325800,127.334297
"753",136.75,137.169998,136.149994,136.669998,277600,127.306328
"754",136.419998,137.860001,136.419998,137.860001,458700,128.41481
"755",138.300003,138.539993,135.130005,135.580002,605700,126.291
"756",134.419998,136.869995,134.419998,136.639999,456800,127.278397
"757",137.059998,138.149994,135.789993,137.600006,587100,128.172623
"758",136.720001,137.210007,134.619995,135.210007,619800,125.946373
"759",135.520004,135.820007,133.710007,134.490005,628600,125.275688
"760",134.550003,135.419998,134.160004,134.559998,652300,125.340904
"761",134.690002,135.550003,134.300003,135.080002,498600,125.825264
"762",135.199997,136.960007,135,136.770004,523800,127.399475
"763",136.679993,136.679993,135.199997,136.399994,468400,127.054832
"764",136.820007,137.729996,135.919998,137.330002,540800,127.92112
"765",137.690002,139.289993,137.449997,139.279999,430200,129.737518
"766",139.630005,140.729996,139.089996,139.559998,791800,129.998337
"767",139.559998,140.809998,138.919998,140.360001,609000,130.743546
"768",141,141.149994,139.369995,139.899994,481100,130.315033
"769",139.809998,142.199997,138.850006,142.139999,559800,132.401581
"770",142.100006,142.240005,141.160004,142.009995,449600,132.280472
"771",141.210007,141.740005,140.699997,141.039993,600700,131.376938
"772",141.360001,142.520004,141.020004,141.179993,786000,131.507339
"773",141.929993,143.929993,139.720001,142.929993,913400,133.137436
"774",142.529999,143.639999,141.860001,143.589996,753900,133.752228
"775",143.330002,144.339996,142.889999,143.350006,917000,133.528687
"776",144,144.789993,143.039993,143.169998,771400,133.361008
"777",143.610001,145.440002,143.369995,144.559998,939000,134.655762
"778",144.929993,146.070007,144.289993,145.059998,595800,135.121521
"779",145.389999,146,143.929993,144.380005,897900,134.488113
"780",144.279999,144.300003,142.199997,142.710007,641300,132.932495
"781",142.960007,143.559998,142.210007,143.160004,844800,133.351685
"782",143.389999,144.490005,143.389999,144.220001,517700,134.339081
"783",144.429993,145.720001,143.820007,145.020004,563600,135.084259
"784",144.720001,146.039993,144.720001,145.580002,492500,135.605881
"785",145.779999,147.279999,145.369995,147.229996,616800,137.142853
"786",147.5,147.509995,146,147.509995,524900,137.403656
"787",147.789993,147.830002,144.880005,144.899994,680300,134.972488
"788",144.970001,147.009995,144.699997,146.919998,527200,136.85408
"789",146.470001,146.949997,145.270004,145.779999,811600,135.792175
"790",144.169998,145.350006,143.690002,144.350006,792800,134.460159
"791",144.460007,144.509995,136.460007,136.75,1064700,127.380875
"792",137.240005,137.789993,135.380005,135.410004,1230600,126.132668
"793",134.490005,135.289993,128.240005,128.25,1186500,119.463219
"794",125.779999,128.949997,123.099998,128.940002,2158400,120.105949
"795",129.630005,134.550003,128.429993,134.539993,1327900,125.322266
"796",134.419998,137.419998,131.860001,132.899994,1148400,123.794632
"797",134.770004,138.380005,134.080002,138.119995,834600,128.656998
"798",135.940002,137.820007,134.080002,136.729996,857100,127.362228
"799",133.149994,134.169998,128.229996,132.580002,1041900,123.496552
"800",124.220001,127.269997,121.269997,122.860001,1695300,114.442497
"801",126.639999,130.380005,123.139999,130.270004,1588500,121.344826
"802",126.720001,127.18,120.169998,121.290001,1314000,112.980064
"803",112.690002,117.449997,108.110001,111.889999,1870500,104.224083
"804",118.089996,118.239998,111.690002,117.059998,1659000,109.039864
"805",106.529999,110.669998,96.690002,96.93,1617000,90.289047
"806",99.300003,109.400002,94.239998,105.839996,1623400,98.588593
"807",97.059998,99.769997,85.529999,88.209999,1498100,82.166473
"808",86.209999,88.830002,82.720001,85.57,1519100,79.707352
"809",86.839996,95.839996,80.629997,82,2424000,76.381943
"810",82,83.940002,77.209999,77.93,2675400,72.590775
"811",81,88.339996,78.269997,87.589996,1897500,81.588959
"812",87.989998,97.769997,86.639999,90.860001,2039300,84.634911
"813",91.959999,93.419998,89.25,92.900002,1698900,86.535156
"814",89.459999,96.879997,87.010002,93.82,1689200,87.39212
"815",93.919998,96.080002,89,92.959999,1625700,87.505074
"816",92.040001,93.870003,89.050003,92.230003,1526900,86.817924
"817",87.540001,88.760002,82.589996,85.25,1626300,80.247505
"818",83.809998,87.470001,79.910004,82.690002,1902000,77.83773
"819",81.910004,85.230003,80.730003,83.040001,1855300,78.167183
"820",88.010002,91.940002,86.160004,90.720001,1800400,85.396515
"821",96.5,98.650002,92.519997,92.660004,2103600,87.222679
"822",94.029999,100.760002,92.370003,99.910004,1272100,94.047249
"823",102.269997,107.150002,102.18,106,1938400,99.779877
"824",104.830002,106.330002,98.669998,100.559998,1147800,94.659103
"825",102.849998,106.080002,102.849998,105.68,918800,99.478661
"826",102.089996,103.480003,98.660004,99.68,1091500,93.83075
"827",99.830002,99.830002,93.309998,94.07,1149400,88.549942
"828",97.040001,98.370003,94.860001,95.5,1685400,89.896027
"829",94.010002,94.75,91.339996,91.440002,1113500,86.07428
"830",88.089996,89.669998,86.650002,88.43,1725000,83.240891
"831",90.260002,91.889999,89.120003,90.669998,1208400,85.349457
"832",90.949997,91.32,88.300003,88.919998,1180200,83.702133
"833",89.32,90.760002,88.18,90.360001,1096100,85.05764
"834",91.309998,94.360001,90.839996,94.139999,1377400,88.615829
"835",97,98.860001,96.110001,97.07,1248600,91.373901
"836",101,102.940002,98.040001,98.25,1521300,92.484657
"837",96.599998,97.980003,95.059998,97.18,1427500,91.47744
"838",94.580002,94.879997,92.480003,92.93,996600,87.47683
"839",91.370003,91.889999,88.699997,89.669998,1714600,84.408127
"840",90.970001,91.75,87.309998,87.43,1375600,82.299583
"841",87.440002,88.089996,83.129997,83.279999,1523100,78.393097
"842",84.82,86.75,83.910004,85.849998,1954700,80.812302
"843",87.860001,88.599998,86.129997,86.910004,1843600,81.810097
"844",86.209999,87.139999,83.830002,83.860001,1673700,78.939072
"845",83.93,84.120003,78.57,78.769997,2575500,74.147743
"846",77.830002,77.870003,74.370003,74.800003,3014400,70.410713
"847",73.440002,76.82,71.57,76.699997,3009900,72.199203
"848",74.980003,75.68,73.050003,74.949997,2998300,70.55191
"849",78.379997,82.160004,78.379997,80.93,2837100,76.181
"850",80.480003,81.260002,77.349998,77.82,1961000,73.253502
"851",78.669998,81.010002,77.959999,80.830002,2015300,76.086868
"852",80.730003,81.660004,79.279999,79.910004,1839700,75.220856
"853",79.889999,80.730003,76.489998,78.010002,2020000,73.43235
"854",81.809998,84.75,81.419998,84.519997,2187700,79.560333
"855",87.709999,89.379997,83.389999,88.809998,2861500,83.598602
"856",90,90.699997,86.510002,87.760002,1730800,82.610214
"857",86.510002,87.709999,84.339996,85.980003,2389600,80.934669
"858",85.809998,89.309998,85.610001,89,1118200,83.777451
"859",90.440002,92.099998,89.309998,90.209999,1662000,84.916451
"860",91.57,96.5,91.019997,95.540001,2562900,89.933678
"861",94.870003,97.080002,92.980003,96.989998,1982700,91.298584
"862",103.129997,106.269997,101.440002,102.040001,2451900,96.052261
"863",104.849998,107.900002,104.709999,107.160004,1945500,100.871826
"864",103.730003,105.889999,103.129997,104.330002,1915600,98.207893
"865",103.379997,104.040001,100.129997,100.150002,1862200,94.27317
"866",93.699997,98.199997,92.110001,92.589996,2163200,87.156784
"867",96.93,97.18,92.160004,96.540001,1789800,90.875
"868",92.089996,95.580002,92.010002,94.949997,1138200,89.378304
"869",99.370003,100.459999,96.419998,99.169998,1137700,93.350662
"870",99.660004,99.919998,97.150002,97.379997,1463800,91.66571
"871",95.580002,97,94.5,94.830002,1864500,89.265343
"872",96.830002,97.57,90.650002,90.760002,3879600,85.434166
"873",91,94.040001,89.93,93.629997,2805000,88.13575
"874",94.730003,95.220001,91.080002,92.599998,1300500,87.166199
"875",90.980003,92.330002,87.400002,89.690002,1300600,84.426956
"876",88.919998,90.489998,88.290001,90.050003,1647600,84.765839
"877",89.629997,90.360001,87.029999,87.239998,1827700,82.12072
"878",87.989998,90.150002,86.889999,89.669998,1223200,85.367088
"879",89.839996,90.709999,88.440002,90.379997,1515600,86.043022
"880",90.629997,92.519997,89.550003,90.050003,716300,85.728867
"881",91.959999,93.260002,90.400002,91.550003,731600,87.156883
"882",93.699997,93.739998,90.68,91.349998,1022900,86.966476
"883",89.669998,89.669998,88.050003,88.279999,1050300,84.0438
"884",88.279999,89.099998,87.220001,87.580002,955600,83.377388
"885",87.059998,87.269997,84.260002,85.059998,1558900,80.978302
"886",84.290001,87.779999,83.389999,87.389999,1693900,83.196503
"887",88.190002,91.650002,87.43,90.220001,1484000,85.890709
"888",90.220001,93.209999,90.050003,92.449997,1700200,88.013687
"889",93.82,94.629997,92.059998,93.18,2344700,88.708664
"890",92.019997,93.07,91.190002,91.279999,985400,86.899826
"891",91.470001,93.209999,90.669998,93.07,1076500,88.603935
"892",91.989998,92.650002,89.389999,89.529999,1342200,85.233818
"893",89.919998,92.339996,89.919998,91.540001,1271200,87.147362
"894",90.639999,93.290001,90.400002,93.139999,1109000,88.670586
"895",92.5,93.290001,90.029999,91.480003,1195000,87.090248
"896",91.410004,92.290001,89.93,90.669998,1524600,86.319115
"897",89.510002,89.949997,86.860001,89.730003,1675300,85.424217
"898",89.730003,91.470001,88.779999,91.129997,1579600,86.757042
"899",91,91,87.099998,90.589996,1542500,86.24295
"900",88.349998,88.720001,86.120003,88.269997,1428400,84.034271
"901",88.18,89.199997,86.639999,89.089996,2039900,84.814934
"902",88.010002,88.199997,85.879997,86.239998,986900,82.101685
"903",86.239998,87.739998,86.120003,87.209999,1152000,83.025139
"904",88.040001,88.379997,86.050003,86.629997,1342600,82.472977
"905",86.190002,88.440002,86.099998,88.300003,1233000,84.062836
"906",87.279999,90.059998,86.949997,90.040001,1085100,85.719337
"907",90.389999,92.309998,89.989998,90.949997,1242700,86.58567
