"","HD.Open","HD.High","HD.Low","HD.Close","HD.Volume","HD.Adjusted"
"1",135.100006,135.509995,133.589996,134.309998,5299700,120.095284
"2",134.339996,135.940002,134.210007,135.5,4055300,121.159348
"3",134.979996,135.460007,133.779999,133.899994,3821100,119.728683
"4",133.970001,134.330002,133.050003,133.529999,3827500,119.397842
"5",133.220001,134.759995,133.139999,134.309998,4310200,120.095284
"6",134,136.380005,133.770004,136.100006,5928300,121.695854
"7",136.100006,136.389999,134.740005,135.699997,4643700,121.338203
"8",135.509995,135.529999,133.940002,135.070007,3600000,120.774857
"9",134.919998,135.75,134.759995,135.039993,3117600,120.748009
"10",135.089996,136.479996,134.759995,135.929993,3976900,121.543823
"11",135.899994,136.289993,134.919998,136.160004,3869700,121.749519
"12",136,136.779999,134.929993,135.389999,5078700,121.061005
"13",135.259995,136,134.600006,135.600006,4853900,121.248787
"14",135.309998,138.270004,135,138.070007,7056200,123.457352
"15",137.880005,138.380005,137.300003,138.059998,4055100,123.448425
"16",138.449997,139.369995,137.429993,137.479996,3631700,122.929779
"17",138.009995,139.179993,137.710007,138.460007,2931200,123.806084
"18",138.800003,138.830002,137.699997,138.330002,3149500,123.689857
"19",137.990005,138.490005,136.860001,138.470001,2705000,123.815025
"20",137.630005,138.619995,136.850006,137.580002,3227000,123.019203
"21",137.660004,137.960007,136.529999,137.440002,2968800,122.894043
"22",137.470001,137.550003,136.559998,136.949997,2197600,122.455894
"23",137.259995,138.470001,136.970001,137.979996,2654700,123.376862
"24",137.429993,137.899994,136.449997,136.490005,3864100,122.044571
"25",137.160004,137.699997,136.330002,136.649994,3242000,122.187622
"26",136.889999,137.910004,136.820007,137.880005,2882700,123.287445
"27",137.880005,139.149994,137.410004,138.710007,2931900,124.029594
"28",138.600006,140.570007,138.25,139.850006,3297000,125.048943
"29",140.479996,140.649994,139.050003,139.869995,2753000,125.066833
"30",139.949997,141.369995,139.339996,141.360001,4775800,126.399147
"31",141.270004,142.660004,140.949997,142.190002,4343500,127.141289
"32",142.389999,142.990005,140.899994,141.539993,4295800,126.560089
"33",141.360001,143.119995,141,143,5108400,127.865585
"34",145.600006,145.649994,143.25,145.020004,9275900,129.671783
"35",145.050003,145.470001,143.970001,145.25,5037800,129.877472
"36",146.110001,146.330002,144.509995,144.710007,4184000,129.394623
"37",144.649994,146.080002,144.649994,145.949997,3516900,130.503387
"38",145.869995,146.009995,144.800003,145.300003,4388400,129.92215
"39",144.979996,145.630005,144.470001,144.910004,4211900,129.573441
"40",146.720001,147.699997,145.889999,146.679993,6213500,131.156082
"41",147.080002,148.229996,146.389999,147.949997,4053400,132.291702
"42",147.949997,148.259995,146.820007,147.809998,3412300,132.16655
"43",147.130005,147.509995,146.580002,147.130005,3998000,131.558517
"44",146.330002,146.949997,145.830002,146.020004,3996300,131.36058
"45",146.220001,147.119995,145.919998,146.919998,3614500,132.170212
"46",147.080002,147.160004,146.529999,146.619995,3594000,131.900345
"47",147.240005,147.460007,146.449997,146.850006,3123200,132.107269
"48",147.330002,147.669998,146.5,147.429993,2933300,132.628998
"49",147.270004,147.589996,146.460007,147.160004,3272500,132.386154
"50",147.350006,148.380005,146.759995,147.949997,3670500,133.096817
"51",148.399994,149.190002,148.009995,148.729996,3544500,133.798523
"52",149.399994,149.990005,148.130005,149.600006,9002000,134.581177
"53",149.380005,149.589996,147.699997,147.800003,5906100,132.961884
"54",148.330002,148.699997,146.259995,146.610001,4530000,131.891357
"55",146.729996,147.929993,146.059998,147.360001,3169000,132.566055
"56",147.279999,148.410004,147.029999,147.990005,3219400,133.132797
"57",147.850006,150.149994,147.009995,147.710007,4735400,132.880905
"58",147.070007,147.679993,146.259995,146.869995,2943000,132.125275
"59",147.289993,147.350006,145.940002,147.199997,4635600,132.422119
"60",146.369995,147.419998,145.960007,147.039993,3730000,132.278152
"61",146.720001,147.380005,146.429993,146.949997,2450800,132.19725
"62",146.869995,147.179993,146.649994,146.830002,3248700,132.089294
"63",146.940002,147.199997,146.089996,146.619995,3775300,131.900345
"64",146.5,146.899994,146.050003,146.339996,3124200,131.648468
"65",146.630005,148.440002,146.580002,146.639999,3390400,131.91835
"66",147.039993,147.960007,147,147.240005,2699100,132.458099
"67",147.100006,147.800003,146.899994,147.130005,2869100,132.359161
"68",146.960007,149,146.75,148.210007,5044500,133.330719
"69",147.910004,148.649994,147.100006,148.199997,2844800,133.321747
"70",147.419998,147.570007,146.369995,146.539993,4445600,131.828384
"71",146.419998,147.009995,145.869995,145.910004,2346900,131.261612
"72",145.899994,147.309998,145.759995,147.309998,3467700,132.521103
"73",147.059998,148.179993,146.770004,147.759995,2969400,132.925873
"74",147.929993,148.399994,147.020004,147.220001,3461000,132.440094
"75",147.660004,149.050003,147.440002,148.720001,3700500,133.789505
"76",148.490005,150.149994,148.399994,150,5019900,134.941025
"77",151.080002,152.059998,150.850006,151.889999,5077200,136.641266
"78",152.789993,154.649994,152.789993,153.029999,5496500,137.666794
"79",153.110001,154.809998,152.399994,154.220001,5120200,138.73735
"80",154.690002,156.270004,153.889999,156.119995,5881400,140.446625
"81",156.009995,156.25,154.100006,156.100006,4983000,140.428619
"82",156.220001,156.270004,154.210007,154.210007,3152900,138.728363
"83",154.490005,155.160004,153.759995,154.949997,3295100,139.394043
"84",155.160004,155.389999,154.589996,155,2445500,139.439056
"85",155.460007,155.639999,154.259995,154.860001,3793100,139.31311
"86",155.339996,155.75,154.089996,155.729996,2500600,140.095764
"87",155.850006,157.160004,155.490005,156.889999,3184600,141.139282
"88",157.039993,157.740005,156.289993,157.679993,3004400,141.849976
"89",157.520004,158.149994,157.300003,158.130005,2617600,142.254807
"90",157.350006,157.699997,155.330002,156.199997,3929100,140.5186
"91",156.389999,157.199997,155.75,156.919998,2926400,141.166275
"92",157.279999,157.839996,156.660004,157.330002,6068900,141.53511
"93",160.110001,160.860001,158.050003,158.259995,10120900,142.371719
"94",158.259995,158.259995,155.889999,156.089996,5937000,140.419617
"95",155.479996,156.669998,155.240005,155.699997,4858600,140.068771
"96",156.039993,156.740005,155.320007,156.300003,4781800,140.608521
"97",156.490005,157,155.800003,155.960007,3802100,140.302689
"98",155.910004,156.429993,154.679993,154.830002,4640900,139.286118
"99",154.699997,155.429993,153.289993,155,4558700,139.439056
"100",156.199997,156.690002,155.350006,156.460007,3110800,140.752472
"101",156.100006,156.419998,154.639999,154.899994,4284700,139.34906
"102",154,154.559998,153.520004,153.880005,3504300,139.23143
"103",154.360001,154.380005,153.279999,153.509995,7158400,138.896683
"104",153.520004,155.160004,152.740005,155.149994,3385100,140.380569
"105",154.789993,155.860001,154.419998,155.350006,3485600,140.561539
"106",155.529999,155.619995,154.229996,154.789993,2651800,140.054825
"107",154.440002,154.660004,153.649994,154.199997,3260300,139.520981
"108",154.690002,155.300003,154.350006,154.960007,3159000,140.208664
"109",154.960007,155.229996,153.380005,153.5,4041600,138.88765
"110",154,154,152.779999,152.960007,4705300,138.399048
"111",152.800003,153.300003,151.729996,152.179993,4473900,137.693283
"112",152.309998,154.039993,152.059998,153.990005,3753800,139.330978
"113",154.5,157.279999,153.960007,156.759995,5999400,141.837296
"114",156.130005,157.270004,154.919998,156.770004,3972300,141.846359
"115",156.25,156.690002,155.410004,156.639999,9105400,141.728745
"116",156.910004,159.029999,156.389999,158.809998,5196100,143.692154
"117",158.729996,159.220001,157.600006,157.669998,4201200,142.660645
"118",157.910004,158.529999,156.429993,156.589996,4071300,141.683472
"119",156.440002,157.070007,155.470001,155.479996,3347400,140.679153
"120",155.160004,155.229996,150.910004,151.309998,11422200,136.906128
"121",151.669998,151.970001,151.130005,151.419998,4128500,137.00563
"122",151.059998,153.25,150.75,152.240005,4567100,137.747574
"123",152.75,153.449997,152.360001,153.229996,5087000,138.643326
"124",152.770004,153,151.520004,152.160004,2855400,137.675201
"125",152.509995,154,152.270004,153.399994,3640900,138.79715
"126",154.389999,154.789993,153.710007,154.009995,1658500,139.349091
"127",154.009995,154.289993,151.460007,152.690002,4432500,138.154739
"128",151.770004,152.479996,151.220001,152.050003,3408500,137.575668
"129",152.039993,152.869995,151.899994,152.229996,3775400,137.73851
"130",152.220001,152.259995,151,151.179993,5081100,136.788483
"131",151.449997,151.809998,150.5,150.600006,5642000,136.263702
"132",151.460007,153.139999,151.089996,152.589996,4275900,138.064285
"133",152.820007,154.130005,152.600006,153.289993,3288000,138.697617
"134",153.220001,153.669998,151.820007,152.880005,3588400,138.326645
"135",152.899994,154.5,152.720001,153.889999,4166600,139.240524
"136",153.75,153.860001,151.979996,152.169998,3783600,137.684219
"137",152.550003,154,152.550003,153.300003,2808400,138.706696
"138",152.559998,152.570007,145.610001,147.029999,18264100,133.033524
"139",147.029999,147.460007,146.130005,146.649994,9120200,132.689728
"140",146.610001,146.690002,144.25,144.580002,7295900,130.816757
"141",145.740005,147.399994,145.279999,146.970001,5002400,132.979248
"142",146.860001,147.25,145.960007,146.690002,2836000,132.725891
"143",146.179993,147.860001,145.889999,147.729996,5399000,133.666901
"144",147.899994,148.270004,147.320007,148.080002,3421100,133.983597
"145",148,149.979996,147.539993,149.600006,5253300,135.358902
"146",150.240005,150.389999,148.949997,149.850006,4110600,135.585083
"147",149.940002,150.860001,149.919998,150.5,3754200,136.173233
"148",150.699997,152.029999,150.5,150.789993,5146600,136.435593
"149",151.009995,152.75,150.800003,152.75,3258600,138.20903
"150",152.830002,154.470001,152.470001,153.350006,3833600,138.751923
"151",153.320007,154.199997,153.080002,153.350006,3218900,138.751923
"152",153.350006,155.570007,153.320007,155.259995,3844900,140.480072
"153",155.190002,155.979996,153.880005,153.880005,4433700,139.23143
"154",154.110001,155.720001,153.979996,154.880005,3650500,140.136261
"155",156.039993,156.050003,153.559998,154.259995,6662500,139.575272
"156",154.279999,154.800003,148.259995,150.169998,13528700,135.874649
"157",151.449997,152.949997,151.160004,152.25,6043900,137.756638
"158",151.809998,152.149994,149.610001,149.669998,4460900,135.422241
"159",149.610001,149.610001,146.960007,147.490005,6989100,133.449753
"160",147.100006,149.880005,146.889999,149.199997,4222500,134.997009
"161",149.289993,150.580002,149.289993,149.910004,3268100,135.63942
"162",148.580002,149.479996,147.429993,149.100006,5235400,134.906479
"163",149.729996,150.600006,147.979996,148.25,3736000,134.137421
"164",148.509995,150.529999,148.399994,149.649994,3048000,135.40416
"165",151.940002,152.389999,150.429993,151.389999,6845400,136.9785
"166",150.070007,150.899994,149.029999,149.839996,5368700,136.377792
"167",150,150.25,149.279999,150,3641000,136.523422
"168",150.610001,150.929993,149.850006,149.869995,6083300,136.405106
"169",150.259995,150.940002,149.759995,150.779999,3383000,137.233353
"170",151.710007,153.919998,151.699997,152.929993,7488800,139.190155
"171",154.860001,157.029999,154.149994,156.559998,8126000,142.494049
"172",158.169998,159.279999,156.789993,157.929993,8273100,143.740952
"173",159.089996,160.690002,157.520004,159.660004,10088600,145.315536
"174",158.419998,158.740005,156.220001,158.369995,8847900,144.141418
"175",159.059998,160.929993,158.710007,159.910004,5794600,145.543091
"176",160.389999,161.380005,159.550003,160.020004,4713700,145.643188
"177",160.350006,160.850006,159.330002,159.380005,5290800,145.060684
"178",159.979996,159.990005,158.289993,158.399994,9124200,144.168716
"179",159,159,157.690002,157.809998,4010600,143.63176
"180",157.800003,158.320007,157.160004,157.660004,3713400,143.495224
"181",157.570007,159.389999,157.360001,158.679993,4599200,144.423584
"182",158.869995,159.559998,158.720001,159.190002,3082100,144.887772
"183",159.139999,160.089996,159.009995,159.970001,3576500,145.597656
"184",160.050003,161.429993,159.75,161.100006,4897700,146.626175
"185",161.550003,162,160.789993,161.259995,3222600,146.771774
"186",161.380005,161.690002,160.139999,160.919998,3966200,146.462311
"187",160.720001,162.449997,160.660004,162.360001,4614100,147.772949
"188",162.5,163.610001,162.149994,163.559998,3467400,148.865128
"189",164.199997,164.25,163.220001,164.020004,2721400,149.283798
"190",164.059998,165.279999,164,165.169998,3046400,150.330475
"191",165.490005,166.080002,164.910004,165.289993,2746500,150.439682
"192",165.070007,166.25,164.259995,166.119995,3504900,151.195099
"193",166.179993,166.630005,165.740005,165.850006,2916300,150.949402
"194",166.139999,166.630005,165.419998,165.710007,2131800,150.821991
"195",165.699997,165.800003,164.639999,165.160004,2755400,150.321396
"196",165.190002,165.869995,164.449997,165.25,2319300,150.403275
"197",165.410004,165.410004,164.470001,164.589996,3397800,149.802567
"198",164.919998,166.070007,164.350006,164.470001,3259000,149.693359
"199",164.470001,164.669998,163.259995,164.220001,2586700,149.465851
"200",164.220001,164.919998,161.509995,163.350006,4189200,148.673996
"201",163.419998,164.240005,163.350006,163.449997,2757900,148.765015
"202",163.5,164.110001,162.770004,163.240005,2676100,148.573883
"203",163.970001,164.149994,162.740005,163.429993,4166500,148.74678
"204",164.039993,166.270004,163.75,164.740005,3995100,149.939117
"205",164.669998,166.460007,164.649994,166.029999,3686700,151.113251
"206",166.110001,166.949997,165.380005,166.070007,4189400,151.149628
"207",166.389999,167.940002,166.110001,167.649994,3750500,152.587662
"208",166.800003,167.75,166.460007,167.339996,3720400,152.305511
"209",166.990005,166.990005,164.880005,165.309998,3906300,150.457916
"210",165.399994,166.339996,165.100006,165.779999,2922400,150.885681
"211",166.419998,166.740005,165.119995,165.380005,3568300,150.521637
"212",165.009995,165.009995,160.529999,162.710007,6518900,148.091492
"213",163.009995,164.990005,162.679993,164.389999,3080900,149.620575
"214",164.800003,164.880005,163.009995,164.220001,3275500,149.465851
"215",164.089996,164.399994,162.830002,163.660004,3198100,148.956161
"216",163.339996,164.679993,163.270004,164.050003,2912900,149.311096
"217",164.100006,164.139999,162.279999,163.270004,3405200,148.601212
"218",163.339996,164.580002,162.929993,164.110001,3554900,149.365738
"219",164.639999,166.639999,164.25,165.350006,7189300,150.494324
"220",163.619995,168.139999,163.149994,168.059998,10284000,152.960846
"221",167.440002,167.440002,165.350006,165.470001,5534500,150.603531
"222",166.679993,167.759995,166.059998,167.5,4587900,152.451172
"223",167,168.429993,166.059998,167.740005,4530100,152.669586
"224",168.139999,170.690002,167.800003,170.449997,4699900,155.136078
"225",170.529999,172.860001,170.149994,172.860001,6229000,157.329605
"226",172.889999,172.940002,172.039993,172.059998,4133500,156.60144
"227",172.110001,173.100006,171.740005,172.330002,1853600,156.847198
"228",172.869995,174.910004,172.380005,174.160004,4539100,158.512756
"229",174.889999,176.770004,172.990005,176.570007,6049000,160.706253
"230",176.570007,178.429993,175.679993,177.25,4902200,162.142456
"231",178.070007,180.669998,177.410004,179.820007,9180700,164.493393
"232",180.320007,180.600006,176.699997,180.419998,4683400,165.042282
"233",183.190002,186.309998,183.190002,184.899994,6193800,169.140411
"234",182.720001,184.910004,182.259995,182.850006,6347600,167.265137
"235",180.25,182.149994,178.679993,180.800003,6892500,165.389847
"236",180.050003,182.580002,179.770004,182,5484300,166.487564
"237",182.5,183.899994,182.160004,183.410004,5092100,167.77742
"238",181.860001,182.960007,181.119995,182.25,6038900,166.716293
"239",182.75,183.210007,181.660004,181.800003,5275500,166.304626
"240",182.009995,183.669998,182,183.029999,5177400,167.429764
"241",183.589996,184,182.059998,182.130005,3542500,166.606506
"242",182.990005,183.210007,182.130005,182.580002,8202200,167.018158
"243",183.5,185.470001,183.5,184.729996,5011900,168.984894
"244",185.240005,186.720001,184.600006,185.979996,4576300,170.128372
"245",187,187.899994,186.039993,187.309998,5383700,171.345001
"246",187.889999,188.839996,187.440002,188.080002,5859100,172.049377
"247",188.460007,188.460007,187.270004,188.130005,3256600,172.095123
"248",188.529999,190.419998,188.339996,190.360001,2969200,174.135025
"249",190.600006,191.490005,190.009995,190.190002,5912600,173.979523
"250",190.910004,190.979996,189.639999,189.779999,3175700,173.604492
"251",190.740005,190.740005,189.529999,189.529999,4637800,173.375763
"252",190.210007,190.720001,188.009995,188.029999,4684700,172.003616
"253",188,189.360001,187.820007,189.009995,4530500,172.900085
"254",189.869995,190.869995,188.470001,190.509995,4047400,174.272247
"255",190.929993,192.539993,190.509995,192.5,4224800,176.092651
"256",191.720001,193.720001,191.600006,192.039993,3508500,175.671875
"257",192.699997,193.470001,191.639999,193.100006,3012300,176.641495
"258",192.759995,193.220001,191.649994,191.800003,3119500,175.452332
"259",191.679993,194.729996,191.399994,194.679993,3899200,178.086853
"260",195.5,199.419998,194.820007,196.419998,6748400,179.678513
"261",197.860001,198.949997,195.699997,196.309998,5692700,179.577896
"262",197.5,199.820007,196.839996,199.820007,3996100,182.788727
"263",199.779999,200.240005,197.660004,198.330002,4474600,181.425735
"264",199.809998,201.330002,199.130005,201.330002,5809600,184.170029
"265",201.600006,204.470001,201.509995,204.460007,4857700,187.033264
"266",204.889999,206.350006,204.149994,204.899994,3621700,187.43573
"267",205.199997,207.100006,204.550003,206.220001,4370700,188.64325
"268",206.800003,206.830002,203.839996,205.369995,3537700,187.865692
"269",205.600006,207.309998,204.440002,207.229996,3778100,189.5672
"270",207.229996,207.610001,204.710007,204.919998,3632900,187.454041
"271",201.470001,203.149994,191.570007,201.809998,5979600,184.609116
"272",203.220001,205.080002,200.229996,200.899994,4547300,183.776672
"273",199.339996,202.25,198.279999,199.899994,3553800,182.861908
"274",199.25,199.300003,193.440002,193.970001,6179000,177.437363
"275",190.070007,194.300003,180.380005,183.110001,10618500,167.503006
"276",178.619995,191.960007,175.419998,191.039993,11682700,174.75708
"277",190.729996,194.520004,189.720001,191.289993,6016800,174.985794
"278",191.139999,191.139999,180.929993,181.220001,7241800,165.774078
"279",183.25,186,175.789993,184.119995,9059200,168.42688
"280",186.550003,187.009995,183.410004,184.059998,6783700,168.372009
"281",183.229996,183.990005,180.889999,183.720001,4273800,168.060959
"282",181.880005,185.059998,181.050003,184.690002,6767000,168.948303
"283",186.740005,187.190002,183.259995,185.270004,5113300,169.478882
"284",185.059998,187.990005,184.860001,186.970001,7619200,171.033997
"285",189.899994,191.440002,186.309998,186.710007,8922100,170.796158
"286",187.210007,187.979996,182.860001,183.059998,7527200,167.45723
"287",183.720001,186.220001,182.910004,185.470001,5653900,169.66185
"288",186.199997,188.410004,185.619995,188.350006,4315400,172.296387
"289",189.169998,189.789993,187.860001,188.460007,4648000,172.397018
"290",188.869995,189.25,184.960007,184.979996,4618800,169.213593
"291",184.410004,186.649994,182.270004,182.270004,6419900,166.734589
"292",182.75,184.399994,178.25,179.639999,6123900,164.32872
"293",177.720001,179.190002,176.339996,178.460007,5671000,163.249298
"294",177.860001,182.259995,177.699997,181.740005,5748600,166.249771
"295",182.75,183,179.509995,181.639999,5306800,166.158264
"296",178.820007,180,176.820007,178.580002,4799200,164.290695
"297",179.440002,179.979996,176.729996,177.940002,4750700,163.701904
"298",179,182.240005,177.919998,182.160004,4477200,167.584274
"299",182.429993,183.059998,179.550003,179.710007,4993300,165.330307
"300",179.589996,180.949997,177.860001,178.350006,6128100,164.079132
"301",179.100006,179.660004,175.889999,177.410004,4531500,163.214325
"302",177.690002,179.860001,176.720001,178.070007,3936700,163.821533
"303",178.429993,180.399994,177.970001,178.960007,8410900,164.640335
"304",178.649994,179.320007,176,177.100006,4744500,162.929138
"305",177.639999,178.889999,177.160004,178.160004,4148300,163.904312
"306",178.350006,180.139999,177.679993,178.020004,3494400,163.775513
"307",177.419998,178.559998,175.080002,175.289993,5255100,161.263947
"308",176.240005,177.059998,171.559998,171.800003,6021300,158.053207
"309",174.110001,176.800003,173.520004,176.380005,7323600,162.266754
"310",177.380005,178.729996,173.600006,174.679993,4713900,160.702759
"311",175.240005,177.529999,173.919998,174.759995,4318600,160.776367
"312",175.699997,178.639999,175.5,178.240005,4423500,163.97789
"313",177.149994,177.690002,170.419998,172.899994,7229300,159.065186
"314",172.779999,174.940002,172.429993,173.759995,5283300,159.856415
"315",170.800003,177.839996,170.419998,177.440002,4757300,163.241943
"316",178,180.039993,177.309998,179.130005,3799900,164.796692
"317",177.979996,178.520004,173.350006,174.449997,5236900,160.491135
"318",175.059998,175.350006,172.369995,172.509995,5079800,158.70639
"319",174.029999,174.190002,172.240005,173.490005,4783000,159.607986
"320",172,175.059998,171.800003,172.860001,4228400,159.028412
"321",173.309998,174.240005,172.899994,173.360001,3396700,159.488373
"322",174.490005,175.509995,172.229996,172.800003,4311200,158.973206
"323",174.229996,175.600006,173.320007,174.429993,3534200,160.472763
"324",175.759995,176.240005,174.100006,174.910004,3106500,160.914383
"325",175,180.25,174.990005,179.850006,5858900,165.459091
"326",179.5,179.699997,175.770004,177.080002,5407300,162.910736
"327",177.850006,178.889999,176.320007,177.009995,5008600,162.846313
"328",177.619995,178.380005,176.130005,177.660004,2987700,163.444336
"329",179.300003,180,175.050003,176.259995,4435400,162.156342
"330",176.080002,178.070007,174.550003,177.389999,5587300,163.195923
"331",178.460007,185.929993,178.080002,185.720001,8782500,170.85939
"332",185.490005,187.039993,183.869995,186.460007,4382400,171.540192
"333",186.990005,187.800003,184.800003,184.800003,4173200,170.013
"334",184.729996,184.729996,181.399994,184.630005,3423900,169.856628
"335",184.490005,187.119995,183.75,185.910004,3866500,171.03418
"336",184.869995,184.899994,181.199997,183.190002,4123900,168.53183
"337",182.75,186.350006,181.839996,185.029999,3896200,170.224579
"338",185.399994,185.5,182.669998,183.559998,3582300,168.872238
"339",183.449997,185.300003,182.5,185.039993,4168200,170.23381
"340",185.029999,186.5,183.570007,186.360001,3392300,171.448181
"341",185.970001,187.970001,185.880005,187.160004,3850100,172.184158
"342",187.630005,190.800003,187.350006,190.309998,5355100,175.082108
"343",191.5,191.649994,189.860001,191.080002,7035900,175.790512
"344",189.5,189.690002,186.100006,187.979996,10147000,172.938568
"345",189.279999,189.279999,185.899994,186.380005,5044800,171.466568
"346",186.25,187.179993,184.869995,185.330002,4227700,170.500595
"347",185.75,188.210007,185.550003,187.419998,4697900,172.42337
"348",188.199997,190.669998,188,189.789993,4147800,174.603729
"349",190.059998,190.779999,186.520004,186.869995,4585600,171.917374
"350",187.100006,187.320007,184.979996,186.669998,7387400,171.733353
"351",186.789993,187.410004,184.669998,187.149994,3941300,172.174942
"352",186.710007,187.830002,186.050003,186.850006,2730400,171.898972
"353",185.550003,186.830002,184.25,185,4725500,170.197006
"354",184.830002,187.800003,184.009995,187.089996,3976000,173.08342
"355",187.160004,187.360001,185.25,186.550003,4839900,172.583862
"356",187.210007,188.830002,186.520004,187.350006,3706200,173.323975
"357",188.220001,191.539993,187.970001,191.360001,4103300,177.033722
"358",190.440002,192.380005,189.699997,191.940002,4231300,177.570313
"359",193.070007,193.589996,191.210007,193.589996,4134700,179.096771
"360",193.830002,197.199997,193.830002,196.169998,4378700,181.483643
"361",195.869995,198.5,195.009995,198.330002,4006200,183.481949
"362",198.910004,200.520004,198.339996,199.639999,4243000,184.693848
"363",199.839996,201.339996,199.509995,201.309998,4616700,186.238846
"364",201.300003,201.580002,199.660004,200.309998,5128100,185.313705
"365",200.259995,201,198.160004,199.669998,4305900,184.721634
"366",198.949997,201.600006,198.5,200.539993,7820900,185.526489
"367",198.940002,200.910004,198.110001,200.690002,3396300,185.665253
"368",198.210007,199.899994,198.100006,199.210007,5501100,184.296021
"369",200,200.130005,198.119995,199.080002,3389600,184.175797
"370",199.210007,200.940002,198.610001,200.309998,4695100,185.313705
"371",200.789993,201.199997,197.169998,197.410004,6785800,182.630814
"372",197.410004,197.839996,195.059998,196.380005,5127200,181.677917
"373",196.580002,197.330002,195.600006,196.360001,3270600,181.659424
"374",196.660004,197.990005,195.009995,195.020004,3771700,180.419739
"375",195,196.009995,193.509995,195.210007,2994000,180.59552
"376",195.860001,198.830002,194.990005,195.100006,4106600,180.493759
"377",193.820007,194.179993,192.119995,194.020004,3822800,179.494598
"378",194.440002,195.710007,193.410004,193.619995,1608400,179.124542
"379",194.490005,194.740005,193.130005,194.410004,3040600,179.855408
"380",194.580002,195.350006,192.949997,194.479996,2552400,179.920135
"381",195.699997,196.710007,195.029999,196.080002,2575100,181.40036
"382",196.559998,197.759995,196.380005,197.610001,2842400,182.815811
"383",197.220001,197.759995,195.949997,196.949997,3309300,182.205215
"384",198.199997,198.479996,197,197.949997,2709200,183.130371
"385",198.460007,199.929993,198.460007,198.690002,2308100,183.815002
"386",199.139999,199.220001,197.889999,198.880005,2530500,183.990738
