"","FTNT.Open","FTNT.High","FTNT.Low","FTNT.Close","FTNT.Volume","FTNT.Adjusted"
"910",126.43,128.619995,126.300003,127.440002,1000500,127.440002
"911",127.5,128.399994,125.699997,127.599998,854100,127.599998
"912",128.5,130.460007,128.5,129.160004,883200,129.160004
"913",130.100006,131.369995,128.210007,129.919998,868700,129.919998
"914",129.25,130.759995,127.599998,129.509995,1335900,129.509995
"915",130.429993,133.940002,128.75,133.589996,922200,133.589996
"916",133.830002,134.309998,130.919998,131.710007,800700,131.710007
"917",133.320007,134.529999,129.160004,133.059998,1106800,133.059998
"918",131.940002,133.410004,131.139999,133.279999,898600,133.279999
"919",134,138.669998,133.820007,137.220001,1332400,137.220001
"920",136.710007,136.710007,130.410004,132.070007,1688000,132.070007
"921",133.179993,134.240005,130.059998,130.740005,1272200,130.740005
"922",131,132.300003,129.169998,132.009995,1962700,132.009995
"923",132.740005,134.399994,129.850006,130.520004,1223600,130.520004
"924",131.770004,133.300003,129.990005,132.600006,1273500,132.600006
"925",130.220001,130.479996,119.040001,120.699997,2459000,120.699997
"926",119.989998,121.68,112.68,117.639999,2237200,117.639999
"927",114,118.139999,113.889999,115.419998,1580500,115.419998
"928",118.220001,118.220001,114.769997,117.110001,987200,117.110001
"929",117.760002,120.589996,116.300003,116.760002,1365400,116.760002
"930",118.050003,119.07,113.519997,115.169998,997000,115.169998
"931",116.220001,118.620003,116.129997,118.010002,816200,118.010002
"932",120.32,120.32,116.919998,118.199997,745300,118.199997
"933",119.419998,120.809998,116.760002,116.93,1088500,116.93
"934",113.82,115.860001,112.610001,115.349998,1481700,115.349998
"935",116.169998,117.720001,114.309998,117.279999,1518200,117.279999
"936",116.230003,118.309998,115.080002,117.839996,1219000,117.839996
"937",118.480003,118.849998,115,118.68,1182000,118.68
"938",119.459999,119.800003,114.699997,115.269997,1081500,115.269997
"939",114.800003,116.809998,113.5,115.5,1146400,115.5
"940",115.970001,117.449997,114.660004,116.809998,898500,116.809998
"941",118.269997,118.5,116.410004,117.309998,926200,117.309998
"942",117.589996,118.82,116.650002,117.099998,1033300,117.099998
"943",117.07,118.650002,116.169998,117.809998,1384800,117.809998
"944",118.639999,120.93,118.279999,120.25,1261600,120.25
"945",118.139999,121.769997,116.300003,116.379997,1176200,116.379997
"946",118.870003,119.639999,116.389999,119.089996,1768400,119.089996
"947",119.730003,121.309998,117.919998,118.300003,1013900,118.300003
"948",118.940002,120.989998,118.360001,120.690002,1015500,120.690002
"949",121.690002,122.93,120.830002,121.639999,772100,121.639999
"950",123.620003,126.980003,123.349998,126.18,1295000,126.18
"951",127.699997,130.570007,127.050003,128.880005,1385600,128.880005
"952",128.970001,131.619995,128.220001,130.610001,1301300,130.610001
"953",131.320007,132.809998,129.080002,130.139999,1284800,130.139999
"954",128.339996,132.529999,127.699997,131.75,1337500,131.75
"955",132.179993,132.880005,131.389999,131.539993,1004000,131.539993
"956",130.830002,133.509995,128.580002,128.820007,649800,128.820007
"957",132.990005,134.940002,132,132.520004,1589800,132.520004
"958",132.309998,132.600006,129.449997,129.979996,1313300,129.979996
"959",130.330002,130.649994,126.769997,128.160004,701900,128.160004
"960",128.009995,130.410004,127.620003,130.380005,951100,130.380005
"961",129.160004,130.720001,122.18,123.18,1429100,123.18
"962",124.779999,125.599998,123.489998,124.230003,1321400,124.230003
"963",123.040001,123.160004,118.830002,118.949997,1409300,118.949997
"964",119.769997,120.940002,118,118,1434300,118
"965",118.080002,118.080002,106.75,110.370003,4300100,110.370003
"966",110.980003,111.440002,109.879997,110.589996,1527600,110.589996
"967",110.440002,113.860001,109.269997,112.410004,1361500,112.410004
"968",114.699997,117.870003,113.489998,116.239998,1244200,116.239998
"969",118,119.889999,117.800003,119.510002,1046000,119.510002
"970",119.529999,119.529999,116.879997,117.209999,1126200,117.209999
"971",117.860001,122.959999,116.589996,117.110001,1607800,117.110001
"972",115.949997,116.360001,109.93,111.300003,1631300,111.300003
"973",113.379997,115.300003,112.370003,114.589996,914000,114.589996
"974",115.489998,116.669998,112.349998,113.599998,940300,113.599998
"975",115.040001,116.150002,113.949997,115.919998,890800,115.919998
"976",115.800003,117.32,115.32,116.720001,895100,116.720001
"977",117.400002,119.660004,116.860001,118.419998,927000,118.419998
"978",120.120003,120.519997,116.559998,116.68,1049100,116.68
"979",116.230003,117.860001,115.169998,117.029999,838600,117.029999
"980",116.470001,119.559998,116.07,118.120003,1083200,118.120003
"981",118.5,119,115.900002,117.080002,986400,117.080002
"982",117.809998,118.900002,115.709999,118.589996,1445800,118.589996
"983",119.360001,121.440002,119,119.860001,960900,119.860001
"984",121.07,124.110001,120.739998,123.790001,735000,123.790001
"985",123.650002,124.099998,120.139999,123.230003,1720600,123.230003
"986",124.309998,124.309998,120.370003,122.639999,938800,122.639999
"987",122.150002,123.239998,120.68,122.879997,679800,122.879997
"988",123.639999,127.510002,123,126.089996,1247100,126.089996
"989",126.849998,128.559998,125.940002,127.800003,616500,127.800003
"990",128.610001,129.380005,127.599998,128.080002,674100,128.080002
"991",126.830002,131.850006,126.830002,131.660004,1055500,131.660004
"992",130.029999,130.820007,124.480003,125.339996,1313000,125.339996
"993",124.879997,128.009995,124.160004,127.559998,1037600,127.559998
"994",127.300003,128.529999,126.120003,128.360001,1072600,128.360001
"995",128.179993,132.210007,127.830002,130.690002,1156500,130.690002
"996",131.889999,131.990005,129.419998,131.820007,1039700,131.820007
"997",132.009995,134.889999,131.25,133.330002,896600,133.330002
"998",134.289993,136.479996,133.960007,136.419998,1072500,136.419998
"999",136.570007,146.449997,136.419998,145.850006,3045000,145.850006
"1000",143.389999,147.360001,141.179993,145.960007,1356400,145.960007
"1001",145.75,153.330002,145.410004,152.149994,1507200,152.149994
"1002",152.559998,153.149994,149.970001,150.240005,1005800,150.240005
"1003",149.970001,151.5,148.539993,149.789993,425600,149.789993
"1004",150.660004,151.490005,148.410004,149.289993,708500,149.289993
"1005",150,150.839996,146.490005,147.529999,686100,147.529999
"1006",148.720001,149.75,147.660004,148.020004,612900,148.020004
"1007",148.639999,149,147.25,148.529999,485100,148.529999
