"","RCL.Open","RCL.High","RCL.Low","RCL.Close","RCL.Volume","RCL.Adjusted"
"899",51.16,51.439999,49.619999,51,4947500,51
"900",50.200001,50.689999,49.099998,50.299999,5437600,50.299999
"901",50.02,50.299999,47.880001,48.709999,7490700,48.709999
"902",47.580002,47.950001,45.709999,47.389999,9292700,47.389999
"903",47.259998,50.09,47.150002,49.130001,7519900,49.130001
"904",50.560001,50.849998,48.380001,49.529999,9849900,49.529999
"905",48.900002,51.580002,48.549999,51.099998,8729700,51.099998
"906",50.709999,52.330002,49.459999,52.099998,8397400,52.099998
"907",51.110001,58.259998,51.110001,57.310001,19738000,57.310001
"908",61.48,62.189999,58.290001,58.669998,18211800,58.669998
"909",60.52,60.77,55.029999,57.189999,12710500,57.189999
"910",56.709999,59.650002,56.389999,58.5,8594100,58.5
"911",57.93,60.75,57.599998,60.5,9203400,60.5
"912",60.349998,60.549999,58.560001,60.290001,8097400,60.290001
"913",60,60.580002,58.709999,60.400002,7827000,60.400002
"914",60.209999,64.150002,60.040001,61.09,10438600,61.09
"915",59.959999,61.759998,59.27,61.529999,5405900,61.529999
"916",61.509998,63.029999,61.290001,61.529999,5980700,61.529999
"917",63.040001,65.199997,61.200001,64.43,12221500,64.43
"918",64.580002,65.089996,62.700001,64.07,7931400,64.07
"919",63.720001,64.080002,61.889999,62.84,5710300,62.84
"920",64.040001,67.57,63.970001,66.599998,9902900,66.599998
"921",67.809998,71.25,66.639999,70.120003,13883000,70.120003
"922",70.129997,71.550003,68.199997,68.839996,8218300,68.839996
"923",66.989998,69.169998,65.669998,68.510002,6146000,68.510002
"924",69.18,69.18,66.730003,68.370003,6132200,68.370003
"925",71.099998,74.440002,68.93,70.199997,12987800,70.199997
"926",72.470001,73.120003,68.580002,71.949997,7898800,71.949997
"927",70.019997,73.5,69.550003,71.510002,7383800,71.510002
"928",70.620003,70.800003,67.610001,70.110001,6760600,70.110001
"929",70.730003,74.07,70.089996,70.139999,6334400,70.139999
"930",70.489998,70.580002,68.150002,69.339996,4109400,69.339996
"931",70.330002,71.18,69.360001,70.940002,4715900,70.940002
"932",70.690002,70.839996,66.940002,67.690002,8654800,67.690002
"933",67.690002,71.25,67,69.610001,6676100,69.610001
"934",68.050003,70.419998,67.510002,68.75,5638300,68.75
"935",68.5,69.080002,64.519997,65.449997,9855000,65.449997
"936",62.09,62.619999,59.119999,60.709999,8709800,60.709999
"937",61,63.060001,60.66,62.369999,5057600,62.369999
"938",63.02,65.099998,61.169998,61.240002,5252900,61.240002
"939",60.639999,61.240002,58.27,59.970001,6456400,59.970001
"940",63.220001,64.910004,61.779999,64.589996,7922100,64.589996
"941",66.129997,66.830002,63.32,66.089996,5677500,66.089996
"942",65.860001,66.230003,63.509998,64.400002,4396300,64.400002
"943",66.470001,68.209999,64.18,64.730003,7994700,64.730003
"944",65.150002,65.919998,63.57,65.550003,5432000,65.550003
"945",62.5,65.760002,62.299999,65.260002,4949000,65.260002
"946",65,66.099998,64.5,65.25,3575800,65.25
"947",66,69.910004,65.769997,66.18,7355400,66.18
"948",67.470001,68.639999,66.099998,68.019997,4551400,68.019997
"949",68.809998,69.360001,67.25,69.290001,4740300,69.290001
"950",69.400002,72.110001,68.800003,71.089996,6369900,71.089996
"951",70.360001,70.730003,69.18,69.830002,4336100,69.830002
"952",64.190002,64.639999,60.029999,60.610001,23821400,60.610001
"953",61.349998,62.48,59.639999,59.91,18061300,59.91
"954",58.669998,59.549999,57.849998,59.380001,7955200,59.380001
"955",59.490002,59.98,57.900002,58.830002,6332200,58.830002
"956",59.52,60.869999,58.77,59.709999,6251900,59.709999
"957",60.799999,62.040001,60.02,61.790001,6258700,61.790001
"958",61.560001,61.57,60.02,60.689999,3869300,60.689999
"959",61.099998,63.459999,61.080002,63.389999,6314300,63.389999
"960",63.91,64.769997,62.880001,64.480003,5040600,64.480003
"961",62.220001,62.27,55.810001,58.259998,12161300,58.259998
"962",58.09,59.41,57.279999,57.380001,5285500,57.380001
"963",55.130001,55.610001,53.060001,53.119999,9382600,53.119999
"964",53.02,54.369999,51.330002,53.830002,8947300,53.830002
"965",52.970001,57.799999,51.369999,56.419998,17043800,56.419998
"966",55,57.099998,53.849998,57.02,7320100,57.02
"967",56.900002,58.650002,56.34,57.57,4837500,57.57
"968",57.209999,58.610001,56.400002,56.98,3503500,56.98
"969",57.77,60.32,57.630001,60.169998,4516500,60.169998
"970",59.810001,59.98,58.200001,58.57,4250900,58.57
"971",73.269997,78.860001,71.239998,75.43,27736800,75.43
"972",74.029999,74.629997,71.360001,73.730003,11446100,73.730003
"973",73.809998,73.919998,69.699997,70.879997,10404000,70.879997
"974",68.07,71.120003,67.669998,68.099998,6968100,68.099998
"975",69.349998,71.129997,68.650002,70.610001,4567000,70.610001
"976",75.790001,77.230003,74.019997,75.5,12110100,75.5
"977",74.610001,76.739998,73.739998,75.339996,5924500,75.339996
"978",74.110001,76.489998,74.050003,74.129997,5810000,74.129997
"979",73.849998,75.050003,73.220001,74.440002,3532400,74.440002
"980",74.720001,75.139999,72.529999,72.580002,4593000,72.580002
"981",73.559998,76.449997,73.559998,75.779999,4973100,75.779999
"982",79.129997,82.589996,78.339996,81.629997,8096200,81.629997
"983",80.449997,81.629997,79.470001,80.080002,5114000,80.080002
"984",80.580002,82.150002,80.43,81.480003,2194300,81.480003
"985",82,82,77.699997,78.809998,5833900,78.809998
"986",80,80.68,78.150002,78.290001,3469200,78.290001
"987",77.360001,81.370003,75.970001,80.639999,3845200,80.639999
"988",81.239998,85.099998,81.019997,84.400002,5937600,84.400002
"989",83,83.75,80.43,82.730003,8543100,82.730003
"990",82.25,82.440002,80.300003,81.620003,5566400,81.620003
"991",80.669998,83.849998,80.510002,82.830002,4374300,82.830002
"992",83.910004,84.970001,80.870003,82.370003,6767500,82.370003
"993",80.75,82.620003,80.349998,80.639999,4513000,80.639999
"994",80.989998,81.459999,76.260002,76.459999,6149100,76.459999
"995",78.809998,79.43,73.949997,74.059998,6263400,74.059998
"996",74.650002,74.709999,70.75,74.050003,7261100,74.050003
"997",74.059998,74.639999,72.349998,73.650002,3570000,73.650002
"998",74.019997,74.480003,72.610001,73.940002,3298300,73.940002
"999",73.739998,74.489998,71.580002,72.290001,4961400,72.290001
"1000",69.010002,72.239998,68.75,71.82,4991100,71.82
"1001",71.82,71.879997,68.57,69.690002,4562300,69.690002
"1002",70.150002,72.870003,70.110001,71.419998,3764200,71.419998
"1003",71.75,71.849998,70.07,70.660004,1712400,70.660004
"1004",71.900002,73.989998,71.199997,72.889999,3917600,72.889999
"1005",74.059998,74.400002,70.860001,71.599998,3461300,71.599998
"1006",71.599998,74.07,71.190002,73.75,4429400,73.75
"1007",73.5,75.75,71.199997,74.690002,6275500,74.690002
