"","CHD.Open","CHD.High","CHD.Low","CHD.Close","CHD.Volume","CHD.Adjusted"
"764",71.330002,72.349998,71.330002,71.839996,1228000,70.171227
"765",71.949997,72.349998,71.620003,71.68,1680200,70.014946
"766",71.760002,72.220001,71.660004,72,2043900,70.327515
"767",72,72.57,71.790001,72.5,1951100,70.815895
"768",72.629997,72.650002,72.089996,72.220001,1456600,70.542404
"769",72.139999,72.730003,70.940002,70.980003,2276800,69.331207
"770",71.239998,71.919998,70.940002,71.309998,2362300,69.653526
"771",71,72.790001,70.290001,72.379997,2708700,70.698669
"772",72.139999,72.760002,71.519997,72.019997,1685400,70.347054
"773",72.080002,73.099998,71.699997,72.699997,1269600,71.011253
"774",72.900002,73.089996,71.93,72.779999,2903500,71.089394
"775",74.540001,77.239998,74.07,74.220001,3679400,72.495949
"776",74.730003,76.379997,74.580002,75.110001,2354600,73.365273
"777",75.129997,75.739998,74.610001,74.739998,2475100,73.00386
"778",74.790001,74.989998,74.160004,74.260002,1507700,72.535019
"779",74.300003,74.730003,73.839996,73.959999,916900,72.241982
"780",74.300003,74.68,73.800003,74.489998,1170000,72.759666
"781",74.580002,75.669998,74.580002,75.550003,939900,73.795052
"782",75.349998,75.739998,74.580002,74.779999,990900,73.042938
"783",74.550003,75.919998,74.550003,75.68,1644200,73.922035
"784",75.489998,76.43,75.43,75.720001,948100,74.196396
"785",75.889999,76.459999,75.690002,76.43,884800,74.892113
"786",76.540001,76.849998,75.900002,76.150002,1436100,74.617744
"787",76.089996,76.419998,75.660004,75.779999,1048100,74.25518
"788",75.959999,76.790001,75.360001,76.309998,2126100,74.774513
"789",76.059998,76.870003,76.059998,76.610001,953600,75.068481
"790",76.389999,77,75.389999,75.510002,1363400,73.990631
"791",75.330002,76.010002,74.220001,74.760002,1455100,73.255707
"792",74.730003,75.540001,74.279999,74.43,1586400,72.932358
"793",74.43,74.830002,71.389999,71.860001,2229300,70.41407
"794",70.209999,70.980003,68.050003,69.519997,3499100,68.121155
"795",69.830002,75.040001,69.529999,74.959999,3901100,73.451683
"796",75,75.910004,72.419998,73.059998,2257600,71.589912
"797",74.389999,76.550003,73.910004,76.470001,1907700,74.931297
"798",75.230003,75.650002,73.809998,75.029999,1634600,73.520279
"799",73.160004,75.190002,72.690002,74.68,2371000,73.177322
"800",70.989998,73.099998,70.18,70.739998,1976700,69.316589
"801",72.139999,73.209999,70.010002,72.769997,2095500,71.305748
"802",71.150002,71.879997,68,68.410004,2680900,67.033485
"803",63.91,69.970001,61,63.41,3918200,62.134087
"804",65.949997,66.040001,62.110001,63.290001,4123600,62.016506
"805",50.02,64.419998,47.98,60.43,3875300,59.214054
"806",61.880001,71.870003,61.700001,68.690002,3964700,67.307846
"807",65.879997,71.720001,65.709999,69.379997,3034800,67.983955
"808",69.860001,70.940002,65.75,66.699997,2357100,65.357887
"809",66,66.980003,64.139999,65.75,3647100,64.427002
"810",65.620003,65.769997,59.779999,60.869999,2883500,59.645199
"811",62.279999,63.369999,59.360001,62.75,2321500,61.48737
"812",61.950001,63.82,59.82,60.299999,2966300,59.08667
"813",60.310001,63.98,60.310001,62.900002,2229800,61.634354
"814",61.990002,63.529999,61.290001,61.970001,2057800,60.723064
"815",63.18,65.260002,63.009998,64.809998,2218200,63.505924
"816",64.32,65.550003,63.52,64.18,2405800,62.888599
"817",62.799999,64.470001,61.889999,63.799999,1537500,62.516243
"818",63.080002,66.739998,63.080002,66.269997,2273900,64.936546
"819",65.779999,68.18,65.779999,67.650002,1356300,66.288773
"820",68.300003,69.449997,68.010002,68.860001,1806900,67.474426
"821",68.860001,69.690002,66.970001,67.010002,1801400,65.661659
"822",67.529999,68.980003,66.690002,68.610001,1147100,67.229454
"823",68.349998,69.980003,68.089996,68.389999,1063500,67.013878
"824",67.269997,68.589996,67.269997,68.099998,1009500,66.729721
"825",70.209999,72.400002,68.849998,72.139999,2276100,70.688438
"826",71.849998,72.730003,71.379997,72,1550300,70.551254
"827",72.639999,72.970001,71.25,72.650002,1632500,71.188171
"828",73.220001,73.669998,71.830002,73.550003,1732300,72.070061
"829",73.080002,74.099998,72.330002,72.669998,1253800,71.207771
"830",72.110001,72.330002,70.199997,70.550003,1361300,69.130432
"831",70.980003,71.910004,70.720001,71.410004,786000,69.973129
"832",71.269997,71.93,70.220001,70.660004,1010900,69.238205
"833",70.540001,71.480003,70.5,71.349998,1047700,69.914322
"834",72.300003,72.389999,71.18,71.480003,799500,70.04171
"835",70.959999,71.910004,68.860001,69.419998,1838200,68.02317
"836",69.419998,69.419998,67.080002,68.370003,2194400,66.994293
"837",69.110001,70.93,67.639999,69.989998,3151800,68.581688
"838",70.25,71.639999,69.849998,71.220001,2245200,69.786942
"839",71.220001,72.470001,70.18,71.93,1672300,70.482658
"840",71.779999,73.769997,71.599998,73.43,1578900,71.952477
"841",73.400002,73.800003,71.769997,71.849998,1190800,70.404274
"842",72.309998,73.419998,71.790001,72.379997,1293200,70.923599
"843",73.25,73.669998,72.949997,73.349998,1254200,71.874084
"844",73.410004,74.669998,73.220001,73.989998,1426400,72.501198
"845",74.349998,74.5,73.209999,73.379997,1388300,71.903481
"846",73.269997,74,73.080002,73.449997,1454300,71.972069
"847",73.300003,73.949997,71.099998,72.800003,1862300,71.569008
"848",72.949997,74.379997,72.68,73.599998,3582100,72.355476
"849",73.75,73.959999,72.419998,73.089996,2079800,71.854088
"850",72.739998,72.919998,72.040001,72.110001,1397700,70.890678
"851",72.309998,72.540001,71.620003,72.150002,1161300,70.929993
"852",72.139999,72.139999,70.790001,70.970001,1050600,69.769951
"853",70.949997,72.290001,70.610001,71.93,941700,70.713722
"854",72.199997,72.199997,70.07,70.300003,1885400,69.111282
"855",70.309998,73.010002,70.139999,72.919998,1788200,71.686974
"856",73.870003,74.699997,73.550003,74.040001,1986600,72.788048
"857",74.120003,75.220001,73.459999,75.07,2025600,73.800613
"858",74.989998,76,74.620003,75.300003,1236000,74.026741
"859",75.160004,76.419998,75.110001,75.870003,1448700,74.58709
"860",76,76.139999,75.099998,75.139999,1095000,73.869423
"861",74.800003,75.860001,73.830002,74.269997,866800,73.014137
"862",73.769997,74.400002,72.440002,73.790001,1906800,72.542252
"863",72.879997,74.889999,72.760002,74.75,1219800,73.486031
"864",74.879997,75.440002,74.190002,74.93,1076700,73.662987
"865",75.160004,76.300003,74.699997,75.5,1422600,74.223351
"866",75.5,76.980003,74.400002,74.419998,1549900,73.161598
"867",74.580002,75.080002,72.82,73.080002,1173100,71.844269
"868",72.639999,74.110001,72.029999,73.870003,1056300,72.620911
"869",74.889999,75.209999,73.900002,74.739998,927900,73.476204
"870",75.160004,76.199997,75.120003,75.370003,1274800,74.095558
"871",77,78.050003,76.400002,77.82,2188000,76.504112
"872",78.870003,79.089996,77.389999,77.519997,2877900,76.209198
"873",77.370003,77.970001,77.110001,77.550003,1031000,76.238693
"874",77.900002,78.309998,77.059998,77.110001,1329100,75.806122
"875",77.040001,77.110001,75.849998,76.25,1337900,74.96067
"876",76.459999,76.82,75.43,76.739998,804000,75.442375
"877",76.970001,77.480003,76.059998,76.150002,2134000,74.862358
"878",76.739998,76.970001,76.019997,76.720001,1159700,75.422722
"879",76.800003,77.480003,76.400002,77.300003,1600700,75.992912
"880",77.5,78.279999,77.309998,77.900002,1308400,76.582771
"881",78.389999,78.849998,77.82,78.290001,1059400,76.966171
"882",79,79.239998,77.57,77.860001,1327100,76.543442
"883",77.639999,79.239998,77.559998,79.050003,1258700,77.713333
"884",78.959999,80.300003,78.82,80.260002,1652800,78.902863
"885",80.279999,81.870003,80.269997,81.730003,2166500,80.348
"886",81.610001,83.040001,81.099998,82.779999,1689000,81.380241
