"","CB.Open","CB.High","CB.Low","CB.Close","CB.Volume","CB.Adjusted"
"754",155.130005,155.869995,154.899994,155.660004,1115900,149.716934
"755",155.850006,156.020004,154.360001,156.020004,2037800,150.063187
"756",154.759995,156,154.130005,155.779999,1176000,149.832336
"757",155.330002,157.089996,155.009995,157.059998,1281800,151.063461
"758",154.119995,155.360001,153.639999,153.919998,1505900,148.043335
"759",153.699997,154.800003,152.669998,152.869995,2106300,147.033447
"760",153.509995,154.050003,152.5,153.949997,1796900,148.072205
"761",153.559998,154.449997,150.110001,150.990005,2363000,145.225235
"762",150.779999,151.220001,149.529999,150.899994,1672300,145.138657
"763",150.380005,151.809998,150.279999,150.759995,1410600,145.004028
"764",150.240005,151.470001,149.449997,151.289993,1367900,145.513748
"765",151.619995,153.119995,151.369995,152.660004,1101800,146.831467
"766",152.649994,154.139999,152.600006,153.690002,2009300,147.822128
"767",153,153.630005,152.080002,152.740005,1427000,146.908417
"768",153.050003,153.899994,152.710007,153.830002,1098000,147.956787
"769",152.210007,152.940002,149.089996,152.089996,2514000,146.283234
"770",151.940002,153.139999,151.600006,152.009995,1476400,146.206268
"771",150.990005,151.880005,150.380005,150.380005,1163100,144.638519
"772",150.869995,152.460007,150.75,150.960007,1716500,145.196381
"773",151.559998,152.259995,150.789993,150.889999,1266200,145.129013
"774",150.110001,154.270004,150.059998,154.139999,1267100,148.254959
"775",153.589996,154.509995,151.25,151.990005,2336300,146.187042
"776",152.559998,154.850006,152.289993,153.229996,1831900,147.3797
"777",154.610001,155.720001,154.149994,154.300003,1880600,148.408844
"778",160.279999,165.399994,157.350006,165.330002,3119400,159.017731
"779",166,167.740005,162.789993,163.220001,3035600,156.988281
"780",162.610001,164.529999,162.240005,162.729996,1908200,156.516983
"781",162.759995,163.360001,162,163.350006,1511000,157.113327
"782",163.190002,164.360001,162.320007,164.139999,1718600,157.873169
"783",164.770004,165.770004,163.720001,163.889999,1174600,157.63269
"784",163.740005,165.229996,163.240005,164.830002,1612700,158.536835
"785",164.660004,165.240005,163.050003,164.559998,1246300,158.27713
"786",164.419998,164.759995,163.080002,163.5,1366100,157.257599
"787",163.940002,164.389999,162.580002,164.210007,1451100,157.940491
"788",163.740005,164,162.679993,163.149994,2265600,156.920944
"789",162.649994,164.050003,162.649994,163.75,1267700,157.498032
"790",160.860001,162.660004,159.729996,160.490005,1919200,154.362503
"791",160.259995,160.729996,156.550003,157.210007,2502200,151.207764
"792",158.229996,160.139999,156.880005,158.029999,2354700,151.996445
"793",156.240005,158.089996,150.050003,150.110001,3118900,144.378799
"794",146.979996,147.800003,142.240005,145.029999,3792900,139.492767
"795",145.130005,152.139999,145.009995,151.809998,3069400,146.013901
"796",152.119995,153.559998,145.240005,146.179993,2838300,140.598877
"797",147.899994,152.270004,146.639999,151.940002,2147900,146.138962
"798",148.179993,148.179993,143.130005,144.889999,2569500,139.358124
"799",139.869995,145.449997,139.259995,144.820007,3488900,139.290802
"800",135.649994,142,131.960007,134.970001,3246600,129.816833
"801",139.070007,139.320007,133.880005,139.100006,2602200,133.7892
"802",135.050003,136.649994,129.669998,131.289993,2664200,126.277359
"803",124,126.529999,116.550003,116.739998,3339900,112.282883
"804",122.709999,123.419998,113.050003,121.860001,5280200,117.207405
"805",107.75,114.279999,100.690002,101.419998,4112700,97.547798
"806",103.629997,110.339996,97.779999,110.080002,4513400,105.877167
"807",102.989998,108.309998,87.349998,99.809998,4346700,95.999268
"808",97.459999,100.889999,93.839996,98.529999,3600900,95.485641
"809",99,103.980003,93.099998,101.559998,4849700,98.422035
"810",97.309998,101.550003,92.040001,94.199997,3960800,91.289429
"811",98.769997,102.93,96.370003,102.559998,3525000,99.391129
"812",101.690002,108.349998,97.029999,101.800003,4168100,98.654617
"813",102.82,110.349998,100.5,109.220001,4073900,105.845352
"814",104.809998,113.480003,104.080002,108.410004,3714800,105.060379
"815",108.639999,114.709999,105.629997,114.040001,2792700,110.516426
"816",112.620003,113.970001,110.360001,111.690002,3075500,108.239037
"817",105.949997,107.989998,102.610001,104.169998,2313200,100.951378
"818",103.68,108.379997,103.419998,105.93,2256600,102.657005
"819",104.779999,106.639999,101.32,102.82,1868100,99.643097
"820",107.300003,111.449997,106.93,110.760002,3005300,107.337769
"821",117.349998,119,111.779999,112.029999,2396100,108.568527
"822",112.669998,115.550003,111.080002,114.610001,2374500,111.06881
"823",116.720001,123.389999,116.110001,122.269997,2719200,118.492126
"824",121.239998,122.959999,118.559998,119.610001,3400100,115.914314
"825",122.07,124.809998,120.260002,122.5,2229600,118.715027
"826",120,120.349998,116.269997,116.5,2919400,112.900414
"827",116.190002,117.5,111.059998,111.949997,2634300,108.49099
"828",115.5,120,114.050003,118.790001,3542400,115.119659
"829",116.940002,117.110001,113.400002,114.639999,3123800,111.097885
"830",110.099998,114.43,109.370003,112.389999,3098700,108.917404
"831",114.32,114.449997,106.129997,106.220001,4865000,102.938042
"832",107.330002,108.339996,104.050003,104.080002,3403400,100.864159
"833",104.830002,105.220001,102.110001,104.019997,3894800,100.806015
"834",100.800003,106.839996,100.75,106.529999,5051700,103.238464
"835",108.260002,111.620003,107.709999,110.410004,3089100,106.998581
"836",112.239998,113.419998,110.120003,112.07,2560200,108.607292
"837",110.410004,111.480003,107.889999,108.010002,3038100,104.672745
"838",105.57,106.040001,100.970001,101.589996,2420000,98.451096
"839",100.800003,101.019997,98.599998,99.339996,3442700,96.270615
"840",100.400002,102.300003,100.099998,100.160004,2762300,97.065292
"841",100.830002,101,95.050003,95.25,3164800,92.306992
"842",96,99.5,96,98.989998,4543800,95.931435
"843",100.800003,102.239998,99.379997,101.949997,4828000,98.79998
"844",101.110001,102.449997,99.889999,101.830002,3910600,98.683685
"845",102.139999,103.099998,101.510002,101.589996,3612700,98.451096
"846",100.559998,100.769997,97.830002,98.510002,3258400,95.466263
"847",96.910004,99.419998,93.099998,98.849998,3760100,95.795753
"848",97.620003,99.889999,96.699997,99.489998,5508000,96.415985
"849",103.910004,106.349998,103.300003,105.339996,3187900,102.08522
"850",104.580002,105.300003,102.010002,102.029999,2626800,98.877495
"851",103.279999,106.370003,102.970001,104.610001,2527800,101.377785
"852",104.379997,113.480003,103.860001,113.080002,5550400,109.58609
"853",113.120003,117.370003,112.199997,117,4796200,113.384964
"854",121.160004,122.68,118.120003,118.32,4080000,114.664185
"855",122.419998,123.589996,119.839996,122.970001,3809300,119.170509
"856",124.870003,124.870003,122.099998,123.709999,3012800,119.887642
"857",122.720001,124.040001,121.059998,121.940002,2488400,118.17234
"858",121.120003,121.120003,118.550003,119.559998,2395500,115.865868
"859",117.849998,123.18,117.169998,121.699997,4051800,117.939743
"860",125,127.639999,123.760002,126.449997,4247900,122.542984
"861",125.849998,134.710007,125.010002,134.529999,4305900,130.373322
"862",142.429993,142.600006,136.75,140.669998,4914900,136.323608
"863",142.190002,142.75,138.850006,140.699997,3646600,136.352692
"864",137.529999,140.130005,137,137.690002,2629500,133.435699
"865",136.300003,136.820007,130.919998,130.979996,2475300,126.933014
"866",124.870003,128.020004,121.099998,121.440002,3270200,117.687782
"867",126.779999,128.050003,122.639999,125.690002,2080900,121.80648
"868",121.370003,129.619995,120.190002,129.199997,2709800,125.208008
"869",134.070007,134.070007,128,130.460007,1783200,126.4291
"870",130.559998,131.860001,128.710007,129.699997,1524700,125.692551
"871",127.800003,130.669998,127.099998,129.649994,1212000,126.404274
"872",132.309998,132.309998,127.459999,127.949997,2467900,124.746849
"873",126.940002,128.630005,125.860001,127.379997,1599000,124.191109
"874",129.179993,130.660004,128.449997,129.380005,1853100,126.141068
"875",127.519997,127.540001,124.639999,126.169998,1905500,123.011414
"876",126.010002,129,124.900002,128.559998,1300800,125.341568
"877",126.82,128.119995,123.160004,123.959999,3237500,120.856728
"878",125.860001,126.540001,124.050003,125.699997,1382200,122.553177
"879",125.510002,127.309998,124.779999,126.620003,1968500,123.450142
"880",126.480003,128.229996,124.959999,125.660004,1271200,122.514175
"881",128.5,129.839996,125.330002,125.57,1155200,122.426422
"882",127.68,129.179993,126.580002,127.290001,1463100,124.103371
"883",127.550003,128.679993,125.57,127.169998,2334600,123.986366
"884",126.209999,128.380005,125.75,127.860001,1914500,124.659103
"885",127.620003,128.029999,122.43,124.339996,1753000,121.227219
"886",124.529999,129.199997,123.989998,128.429993,1556000,125.214828
"887",128.910004,130.580002,127.07,128.309998,1413500,125.097832
"888",128.440002,131.139999,127.400002,130.740005,1317000,127.46701
"889",133.110001,133.850006,131.330002,132.800003,1893300,129.475449
"890",133.419998,137.339996,132.830002,136.029999,2170800,132.624573
