"","MCHP.Open","MCHP.High","MCHP.Low","MCHP.Close","MCHP.Volume","MCHP.Adjusted"
"452",34.779999,34.889999,34.200001,34.525002,6590200,33.049137
"453",34.325001,34.349998,33.575001,33.775002,8544600,32.3312
"454",33.73,34.349998,33.419998,33.514999,6449600,32.08231
"455",33.865002,34,33.255001,33.415001,5885600,31.986591
"456",32.715,33.799999,32.349998,33.610001,10410000,32.173248
"457",32.939999,33.244999,30.635,30.65,13701200,29.339783
"458",31.105,32.130001,31.055,31.254999,17007200,29.918919
"459",30.434999,31.725,30.35,31.184999,16485800,29.851915
"460",31.84,32.294998,30.615,31.145,7482400,29.813623
"461",31.215,32.474998,31.004999,32.424999,6554000,31.038904
"462",33,33.130001,32.540001,32.889999,9935800,31.484026
"463",33.125,35.485001,32.834999,35.185001,11146600,33.68092
"464",35.5,35.5,34.255001,34.869999,7012400,33.379379
"465",34.740002,34.91,33.900002,34.665001,5986000,33.183151
"466",34.435001,35.189999,34.384998,35.014999,4289000,33.518188
"467",35.305,35.490002,34.529999,35.150002,6673400,33.647419
"468",35.5,38,35.150002,37.224998,14473200,35.633724
"469",36.715,36.93,35.639999,36.064999,8716800,34.523304
"470",35.650002,35.790001,34.764999,34.830002,5655800,33.341099
"471",35.110001,36.400002,35.09,35.43,7564600,33.915443
"472",35.98,36.244999,35.549999,36.009998,7178800,34.470661
"473",35.82,37.685001,35.755001,37.674999,9987000,36.064476
"474",37.275002,38.099998,37.130001,37.805,9482000,36.188923
"475",37.77,37.919998,36.705002,36.939999,5570600,35.360901
"476",36.465,37,35.724998,36.5,5953800,35.113186
"477",37.110001,37.275002,36.459999,36.5,5327400,35.113186
"478",36.029999,37.470001,36.014999,37.165001,3120600,35.752922
"479",37.740002,37.904999,37.345001,37.869999,4734000,36.431133
"480",37.41,37.68,36.580002,36.855,5537800,35.454689
"481",37.255001,37.965,36.465,37.945,10498800,36.503273
"482",37.549999,38.18,37.189999,37.209999,5479800,35.796207
"483",37.400002,37.560001,36.889999,37.5,5718600,36.07518
"484",39.049999,40.305,38.450001,38.880001,10028600,37.402756
"485",38.43,38.560001,37.195,37.240002,6110000,35.825069
"486",36.154999,36.939999,35.794998,36.700001,6466400,35.305588
"487",36.395,36.705002,34.974998,35.130001,5336000,33.795231
"488",35.009998,35.990002,34.775002,35.950001,6574600,34.584084
"489",36.619999,37.23,35.935001,36.099998,5161400,34.728382
"490",36.955002,37.255001,36.25,36.790001,4457600,35.392162
"491",36.900002,37.349998,36.025002,36.215,4226800,34.839016
"492",35.580002,36.48,35.575001,35.82,5684000,34.459019
"493",35.825001,36.759998,35.380001,35.605,4924200,34.25219
"494",35.965,37.044998,35.845001,36.07,6722600,34.699524
"495",35.915001,36.07,34.095001,34.305,7229400,33.001587
"496",34.264999,35,33.709999,34.355,6701800,33.049679
"497",34.400002,35.099998,33.825001,33.994999,10553000,32.703362
"498",33.785,34.154999,32.834999,32.865002,3102200,31.616297
"499",33.224998,35.224998,33,35.189999,6066000,33.852959
"500",34.48,35.77,34.345001,35.744999,4619200,34.386864
"501",35.764999,36.404999,35.205002,35.82,3807800,34.459019
"502",36.119999,36.275002,35.459999,35.959999,3148200,34.593704
"503",35.134998,36.145,35,35.674999,5305000,34.31953
"504",35.025002,35.105,33.080002,33.16,9572200,31.900089
"505",33.685001,34.68,33.540001,34.505001,7479400,33.193985
"506",34.544998,35.900002,34.355,35.514999,5781000,34.165611
"507",35.904999,36.5,35.435001,36.48,9193600,35.093945
"508",37.125,38.310001,37.075001,37.924999,8838000,36.484039
"509",37.720001,38.435001,37.619999,38.310001,5767600,36.854408
"510",38.189999,39.360001,37.970001,38.564999,9098800,37.099724
"511",38.235001,38.32,37.095001,37.119999,6500600,35.709629
"512",37.369999,37.855,37.209999,37.505001,4740600,36.080002
"513",37.619999,38.080002,37.459999,37.540001,4447800,36.113667
"514",37.264999,38.275002,36.625,38.075001,4357400,36.628345
"515",38.389999,39.014999,37.869999,38.82,4886600,37.345036
"516",38.450001,38.549999,37.195,37.59,4674000,36.161774
"517",38.48,38.48,36.869999,37.18,4922600,35.767345
"518",37.709999,39.790001,37.474998,39.220001,10098000,37.729832
"519",39.505001,40.700001,39.264999,40.314999,5853600,38.78323
"520",39.099998,40.299999,39.009998,40.125,5291000,38.600452
"521",40.509998,40.865002,39.645,39.744999,4085800,38.234886
"522",40.02,40.82,39.105,40.244999,5543600,38.715893
"523",40.174999,40.669998,39.904999,40.185001,4467800,38.65818
"524",40.27,40.955002,39.955002,40.935001,6895000,39.379677
"525",40.869999,41.465,40.384998,41.290001,5959600,39.721191
"526",41.134998,41.880001,41.134998,41.619999,6837800,40.038643
"527",44.25,45.875,44.005001,44.654999,20278200,42.958328
"528",43.82,44.584999,43.27,44.035,9428800,42.361897
"529",43.365002,43.875,43.014999,43.705002,5673200,42.04443
"530",43.875,44.709999,43.5,44.48,6017800,42.789989
"531",45.095001,45.900002,45.084999,45.755001,8304800,44.016541
"532",45.665001,45.91,45.299999,45.595001,6560400,43.862621
"533",45.325001,45.875,44.950001,45.299999,8360600,43.578827
"534",45.674999,45.779999,45.040001,45.549999,4570200,43.819332
"535",45.310001,45.68,45.029999,45.345001,3182000,43.622116
"536",45.134998,45.740002,44.75,44.825001,6307000,43.296127
"537",44.830002,45.035,44.235001,44.5,4172000,42.982212
"538",44.855,45,44.23,44.52,3206800,43.001534
"539",45.130001,45.57,44.845001,44.904999,4726400,43.373398
"540",44.630001,45.014999,44.459999,44.529999,3445600,43.011192
"541",44.220001,44.384998,43.314999,43.535,7908000,42.050129
"542",43.169998,43.665001,43.16,43.435001,5710400,41.953541
"543",43.945,44.455002,43.564999,44.32,4123800,42.808353
"544",44.669998,44.785,43.794998,44.285,3277400,42.774548
"545",44.205002,44.25,43.615002,43.634998,3646000,42.146717
"546",43.695,44.035,43.200001,43.240002,3627400,41.765194
"547",42.970001,43.014999,42.125,42.224998,4267400,40.784809
"548",41.724998,42.695,41.525002,42.525002,3604600,41.074577
"549",42.794998,43.57,42.630001,43.400002,2697600,41.919731
"550",43.555,43.555,43.005001,43.150002,2230000,41.678261
"551",43.384998,43.540001,42.490002,42.529999,4986200,41.079407
"552",42.514999,42.735001,41.959999,42,3995200,40.567478
"553",42.345001,43.445,42.169998,43.049999,6032400,41.581673
"554",42.974998,43.220001,42.380001,42.665001,4583800,41.209797
"555",42.849998,43.169998,42.724998,43.049999,3414400,41.581673
"556",43.130001,43.360001,41.834999,42.139999,3214800,40.702705
"557",42.110001,43.845001,42.110001,43.689999,3466400,42.199844
"558",43.355,43.674999,42.700001,42.709999,4034600,41.253262
"559",42.439999,42.630001,41.505001,41.91,3852600,40.480553
"560",42.330002,42.705002,41.895,42.125,2602200,40.688225
"561",42.150002,42.355,40.575001,40.685001,6911600,39.297333
"562",40.775002,41.195,40.014999,40.575001,5987600,39.191082
"563",41.035,41.619999,40.974998,41.48,5226400,40.065216
"564",42.07,43.814999,42.055,43.73,8222800,42.238468
"565",43.715,43.935001,43.255001,43.860001,8129800,42.364048
"566",44.764999,45.68,44.325001,45.150002,8496800,43.61005
"567",45.119999,45.845001,45.095001,45.634998,7013200,44.078503
"568",45.785,46.599998,45.66,46.459999,5748200,44.875362
"569",46.450001,47.119999,45.974998,47.029999,5548400,45.425922
"570",46.830002,46.880001,46.279999,46.450001,4963600,44.865707
"571",46.435001,47.224998,46.125,47.125,4511400,45.517685
"572",47.044998,47.195,46.509998,46.985001,3771400,45.382454
"573",47.689999,47.945,47.32,47.68,4175200,46.053753
"574",47.665001,48.029999,47.380001,47.799999,6371200,46.169655
"575",48.07,48.939999,48.040001,48.884998,9866400,47.21764
"576",50.139999,50.139999,48.525002,49.634998,9054600,47.94207
"577",49.865002,49.950001,49.009998,49.355,4823600,47.671616
"578",49.224998,49.360001,48.740002,48.799999,5048200,47.135551
"579",48.860001,49.625,48.779999,49.080002,4608600,47.406002
"580",48.735001,49.985001,48.715,49.419998,4524400,47.734402
"581",48.755001,49.139999,47.799999,48.740002,4435200,47.077599
"582",48,49.235001,47.544998,49.205002,2957200,47.526733
"583",49.125,49.639999,49.075001,49.360001,2590000,47.676449
"584",49.900002,50.009998,49.279999,49.945,3934800,48.241493
"585",50.334999,50.580002,49.445,49.48,5194000,47.792355
"586",49.48,50.674999,49.060001,50.060001,3927600,48.352581
"587",50.334999,50.424999,49.759998,50.375,2754400,48.65683
"588",48.365002,48.689999,47.945,48.490002,7532400,46.836121
"589",47.875,47.895,46.349998,47.075001,11424800,45.469387
"590",44.974998,47.029999,44.875,45.77,8452600,44.208893
"591",44.785,45.060001,43.384998,44.689999,9035200,43.16573
"592",44.68,44.974998,43.48,44.619999,6645600,43.098122
"593",42.865002,43.330002,41.450001,41.805,9680200,40.379131
"594",42.105,42.5,41.75,42.330002,8457000,40.886227
"595",41.855,43.224998,41.709999,42.900002,6792200,41.436794
"596",42.41,42.764999,41.91,42.540001,6276400,41.089066
"597",41.849998,42.68,41.529999,41.630001,4609200,40.210102
"598",40.240002,40.875,39.365002,39.77,7699000,38.583153
"599",40.375,41.130001,40.095001,40.974998,5866600,39.752186
"600",40.494999,41.540001,40.34,40.915001,5479200,39.693985
"601",40.25,40.830002,39.865002,40.794998,5790400,39.577557
"602",41.07,41.404999,40.185001,40.209999,3570800,39.010014
"603",40.27,40.43,38.830002,39.555,7644800,38.374565
"604",39.285,40.605,39.095001,40.275002,5903400,39.073078
"605",40.32,40.965,40.275002,40.669998,6416000,39.456287
"606",39.939999,40.965,39.779999,40.014999,8179800,38.820839
"607",40.195,40.98,39.669998,39.875,5377800,38.685017
"608",40.470001,42.174999,40.224998,42.130001,4931000,40.872719
"609",42.490002,42.57,40.494999,41.165001,3939800,39.93652
"610",41.290001,41.75,40.805,41.564999,3887400,40.324585
"611",41.869999,42.5,41.584999,41.834999,3794800,40.586529
"612",42.375,43.330002,42.299999,42.875,4620800,41.595486
"613",43.619999,43.709999,41.830002,42.669998,4389000,41.396606
"614",42.435001,42.435001,41.599998,41.904999,2874600,40.65443
"615",42.115002,42.540001,41.82,42.049999,5221000,40.795109
"616",40.705002,41.759998,40.075001,41.595001,6846000,40.353683
"617",41.355,41.724998,40.560001,40.615002,3902000,39.402931
"618",41.200001,42.869999,40.924999,42.5,6121800,41.231678
"619",42.875,42.875,42.294998,42.375,3662200,41.110405
"620",43.5,43.580002,42.615002,42.790001,3224400,41.513023
"621",42.634998,42.990002,42.259998,42.549999,6570400,41.280182
"622",42.555,42.794998,42.34,42.564999,3635800,41.294739
"623",43.419998,43.419998,41.93,41.970001,4430400,40.717491
"624",42.875,43.77,42.529999,43.584999,4969200,42.284294
"625",43.994999,44.564999,43.5,43.57,4601800,42.269745
"626",44,44.325001,43.305,43.349998,12360200,42.056305
"627",45.130001,45.759998,45,45.700001,8118600,44.336185
"628",45.700001,45.744999,44.650002,44.869999,4317200,43.530949
"629",44.735001,45.080002,44.240002,44.884998,1867400,43.545502
"630",44.314999,44.755001,43.91,44.615002,2536400,43.283562
"631",44.150002,44.445,43.900002,43.965,2715400,42.652958
"632",43.580002,44.654999,43.564999,44.610001,3582600,43.278706
"633",45.005001,45.68,44.575001,44.68,2760600,43.346615
"634",44.625,45.025002,44.150002,44.865002,3666800,43.5261
"635",45.154999,45.895,44.919998,45.855,3164800,44.486557
"636",46.049999,46.415001,45.810001,46.299999,3007000,44.918274
"637",45.75,45.860001,45.110001,45.375,3217400,44.020874
"638",45.395,45.674999,45.014999,45.380001,2364600,44.025734
"639",45.57,46.490002,45.459999,46.450001,2874200,45.063801
"640",46.880001,46.935001,46.125,46.154999,3855800,44.777603
"641",46.490002,47.084999,46.369999,46.779999,3053600,45.383949
"642",47.099998,47.794998,46.855,47.785,3531400,46.358959
"643",48.724998,50.029999,48.334999,49.919998,8132000,48.430241
"644",49.330002,49.514999,48.540001,49.025002,3347400,47.561954
"645",49.32,49.365002,48.709999,49.055,2339200,47.591057
"646",49.189999,49.345001,48.705002,49.189999,3435200,47.722027
"647",48.415001,48.685001,47.965,48.494999,4210800,47.047768
"648",48.400002,48.400002,46.435001,47.209999,5266000,45.801113
"649",47.224998,48.34,45.220001,45.799999,5248200,44.433201
"650",45.580002,45.580002,43.93,44.029999,7086200,42.716015
"651",42.895,42.895,41.439999,41.810001,8928200,40.562275
"652",42.665001,43.244999,42.005001,42.529999,8469800,41.26078
"653",43,44.41,42.73,44.209999,7966400,42.89064
"654",44.360001,45.415001,44.005001,45.400002,4087400,44.045135
"655",44.889999,44.889999,43.584999,43.924999,3756400,42.614147
"656",43.48,43.950001,43.264999,43.650002,3555800,42.347363
"657",43.41,45.535,43.244999,45.189999,5591000,43.841393
"658",43.544998,44.119999,43.23,43.455002,4011400,42.158184
"659",43.810001,44,42.965,43.419998,2513200,42.124222
"660",43.985001,44.415001,43.75,44.189999,3174000,42.871239
"661",45.105,45.48,44.73,45.025002,5778400,43.681328
"662",44.810001,44.950001,44.244999,44.445,4162200,43.294601
"663",44.880001,45.035,44.200001,44.509998,4117400,43.357918
"664",44.299999,44.98,44.009998,44.790001,2862000,43.630669
"665",44.345001,44.455002,42.23,42.290001,5287000,41.195381
"666",43.125,43.205002,42.029999,42.365002,7386200,41.268433
"667",42.700001,43.18,42.044998,42.174999,3693600,41.083351
"668",41.985001,42.59,41.580002,42.439999,3230200,41.341496
"669",43.255001,43.685001,43.07,43.285,2694600,42.164623
"670",43.669998,43.775002,43.084999,43.165001,2415800,42.047729
"671",42.625,43.075001,42.044998,42.445,4225400,41.346367
"672",43.195,43.465,41.294998,43.259998,15039200,42.140263
"673",43.915001,45.029999,43.915001,44.415001,7615600,43.265373
"674",44.580002,45.465,44.34,45.259998,6027600,44.088501
"675",45.544998,46.75,45.459999,45.935001,5612600,44.746037
"676",45.610001,46.310001,45.400002,46.285,3813600,45.086975
"677",46.455002,47.720001,45.904999,47.709999,5502000,46.47509
"678",48.215,48.369999,47.224998,47.735001,5563400,46.499439
"679",47.959999,47.985001,47.470001,47.5,3071200,46.270527
"680",46.904999,47.5,46.610001,47.224998,2313200,46.00264
"681",46.845001,47.060001,46.325001,46.880001,2559000,45.666573
"682",46.865002,46.990002,46.099998,46.785,3677600,45.574028
"683",46.84,47,46.174999,46.244999,2601200,45.048012
"684",46.220001,46.625,45.16,45.224998,5362600,44.054409
"685",45.145,46.345001,45.035,45.959999,3056200,44.770386
"686",46.139999,46.294998,44.970001,45.32,2854600,44.14695
"687",45.095001,46.665001,44.610001,46.505001,3475000,45.301277
"688",46.564999,46.564999,45.68,46.185001,5035400,44.989567
"689",46.125,46.564999,45.330002,45.645,3013200,44.463539
"690",45.759998,46.674999,45.650002,46.455002,2875200,45.252567
"691",47.435001,48.040001,46.18,46.459999,5363600,45.257442
"692",45.950001,46.080002,45.110001,45.27,3239200,44.098244
"693",45.325001,46.105,44.689999,45.849998,4605200,44.663227
"694",46.259998,46.895,46,46.869999,3252800,45.656834
"695",46.75,47,46.119999,46.169998,4464400,44.974949
"696",45.595001,45.695,44.544998,44.645,4086800,43.489426
"697",45.310001,45.830002,45.110001,45.595001,2946600,44.414837
"698",45.77,46.584999,45.584999,46.205002,3538400,45.009041
"699",47.075001,48.43,46.84,47.759998,5766000,46.523792
"700",47.490002,47.895,47.16,47.84,2156000,46.601727
"701",48.105,48.665001,47.575001,48.404999,3226600,47.152096
"702",48.299999,48.68,47.965,48.040001,2590400,46.796551
"703",48.564999,48.779999,47.625,47.845001,2129400,46.606598
"704",47.785,47.834999,46.639999,47.505001,2796800,46.275391
"705",48.205002,48.93,47.860001,48.889999,2931400,47.624546
"706",48.665001,48.915001,48.130001,48.185001,3220000,46.937794
"707",46.950001,47.169998,45.855,46.494999,6593800,45.291538
"708",46.310001,47.389999,46.310001,47.084999,2697800,45.866264
"709",47.014999,47.279999,46.57,46.950001,3289400,45.734768
"710",47.825001,48.145,47.599998,47.794998,3585600,46.557884
"711",48.084999,48.455002,47.220001,47.404999,3088800,46.177979
"712",48.654999,48.735001,47.494999,47.700001,3102600,46.465347
"713",47.544998,47.700001,46.904999,47.145,2613200,45.924717
"714",47.790001,48.705002,47.720001,48.494999,3478600,47.239765
"715",49.380001,49.904999,49.305,49.889999,5580200,48.59866
"716",49.880001,50.785,49.380001,50.009998,7684800,48.715557
"717",48.75,48.945,46.654999,47.810001,11298000,46.572502
"718",48.049999,48.450001,47.310001,47.68,8046600,46.445866
"719",47.105,48.240002,46.880001,48.105,3555400,46.859859
"720",47.639999,47.990002,47.235001,47.285,4003800,46.061089
"721",47.424999,48,46.605,46.84,3802200,45.627605
"722",46.34,47.240002,46.25,47.044998,2484200,45.827297
"723",46.764999,46.91,46.404999,46.810001,2675200,45.598385
"724",47.529999,47.68,47.055,47.299999,3732400,46.075699
"725",47.029999,47.244999,46.125,46.215,3122800,45.01878
"726",46.57,46.735001,45.75,46.32,4740600,45.121063
"727",45.865002,46.355,45.23,45.575001,3829600,44.571926
"728",45.619999,45.875,45.145,45.5,3230000,44.498573
"729",45.575001,46.105,45.575001,45.830002,2407800,44.821312
"730",46.154999,46.849998,46.130001,46.810001,3979400,45.779743
"731",46.685001,47.845001,46.139999,47.685001,7041000,46.635487
"732",47.985001,48.040001,47.555,47.799999,3222000,46.747948
"733",47.485001,47.68,47.134998,47.27,1465400,46.229622
"734",47.575001,47.689999,46.834999,47.105,4726600,46.068253
"735",45.880001,46.200001,45.41,45.935001,5036600,44.924007
"736",47.82,48.474998,47.25,48.27,8642800,47.207611
"737",48.32,48.855,47.965,48.355,3702600,47.290741
"738",49.005001,49.5,48.834999,49.380001,3210200,48.293182
"739",49.384998,49.689999,49.200001,49.509998,3575200,48.420315
"740",49.645,49.794998,49.119999,49.23,2918400,48.146481
"741",49.384998,49.895,49.154999,49.674999,2972800,48.58168
"742",49.669998,51.73,49.439999,51.580002,5298800,50.444759
"743",51.465,52.325001,50.919998,51.044998,5197600,49.921532
"744",51.505001,52.474998,51.439999,51.630001,4890000,50.49366
"745",51.75,51.810001,51.205002,51.235001,3428400,50.107353
"746",51.220001,51.264999,50.689999,50.950001,5655000,49.828621
"747",51.119999,51.264999,50.720001,51.185001,2718600,50.058456
"748",52.049999,52.650002,51.220001,52.334999,7550000,51.183144
"749",52.470001,52.785,52.134998,52.490002,3321800,51.334736
"750",52.404999,52.575001,52.005001,52.525002,917400,51.368958
"751",52.625,52.965,52.380001,52.965,1861000,51.799278
"752",53.029999,53.080002,52.544998,52.740002,1285600,51.579227
"753",52.759998,52.790001,52.145,52.494999,2266600,51.339619
"754",52.52,52.639999,51.880001,52.360001,3093800,51.207592
"755",53.014999,54.044998,52.605,53.799999,9717800,52.615894
"756",52.700001,53.424999,52.43,52.619999,20029800,51.461864
"757",51.830002,52.115002,51.505001,51.865002,4031600,50.723492
"758",53.950001,55.400002,53.435001,55.345001,13402800,54.126896
"759",55.299999,55.380001,54.415001,54.645,4806200,53.442295
"760",55.195,55.32,54.150002,55.16,4421200,53.945965
"761",55.299999,55.575001,54.669998,55.415001,6307800,54.195354
"762",55.625,55.849998,55.285,55.605,4810800,54.381165
"763",55.314999,56.235001,54.935001,55.060001,6707000,53.848167
"764",54.630001,54.700001,53.459999,53.790001,12352000,52.606117
"765",54.174999,54.669998,53.744999,54.41,4878600,53.212471
"766",54.540001,54.985001,54.060001,54.705002,4696000,53.500984
"767",54.5,54.825001,54.244999,54.619999,4112200,53.417847
"768",54.884998,55.485001,54.400002,54.674999,2711000,53.471642
"769",54.869999,55.224998,54.23,55.130001,3666400,53.916626
"770",55.66,55.685001,53.145,53.610001,5709800,52.43008
"771",51.439999,52.240002,51.165001,51.490002,5319800,50.356739
"772",52.075001,52.580002,51.790001,52.099998,3960600,50.953312
"773",52.165001,52.509998,51.200001,51.23,3447400,50.102455
"774",50.779999,51.044998,49.825001,50.779999,4912200,49.662361
"775",50.299999,50.474998,48.465,48.740002,7770400,47.667267
"776",49.169998,49.334999,48.634998,48.775002,4224400,47.701496
"777",50.355,51.09,50.040001,50.855,6819800,49.735718
"778",53.994999,55.775002,52.619999,54.255001,12321000,53.060886
"779",54.27,54.494999,53.314999,54.240002,4231400,53.046215
"780",53.830002,53.994999,52.945,53.105,5007600,51.936195
"781",52.610001,54.084999,52.505001,54.075001,4020400,52.884842
"782",54.5,55.389999,54.07,54.43,5751200,53.232033
"783",54.75,55.41,54.66,54.849998,4005000,53.64278
"784",54.509998,55.48,54.064999,55.185001,3652000,53.970413
"785",55.375,55.474998,54.325001,54.68,2195000,53.476532
"786",54.110001,54.395,53.424999,53.48,2194200,52.30294
"787",54.02,54.98,53.889999,54.91,3231000,53.701469
"788",54.384998,54.77,53.544998,54.064999,2554400,53.052357
"789",53.584999,53.904999,52.299999,52.540001,4047200,51.555927
"790",50.5,51.400002,49.970001,50.064999,6910200,49.127277
"791",50.459999,50.544998,48.134998,48.59,5441000,47.679905
"792",49.200001,49.715,47.075001,47.384998,7456400,46.497475
"793",46.060001,46.884998,44.880001,44.939999,8248000,44.09827
"794",43.395,46.200001,43,45.355,10948800,44.505493
"795",45.799999,47.639999,45.044998,47.610001,9250200,46.718258
"796",47.134998,48.485001,44.599998,44.705002,11342200,43.867676
"797",45.404999,46.799999,44.514999,46.630001,9008600,45.756622
"798",45.014999,45.785,44.040001,44.34,8313600,43.50951
"799",42.695,44.349998,42.465,43.48,10880600,42.665611
"800",40.189999,41.18,38.974998,38.98,12189800,38.249901
"801",40.490002,41,38.025002,40.740002,12821600,39.976933
"802",39.474998,40.055,36.610001,36.700001,18819600,36.012608
"803",34.880001,35.205002,30.92,31.16,20688400,30.57637
"804",33.375,34.994999,31.195,34.985001,13216600,34.329731
"805",30.725,32.849998,27.885,27.885,13245600,27.362711
"806",29.25,31.485001,27.43,31.25,14931000,30.664684
"807",28.16,30.42,27.285,28.975,13632000,28.432297
"808",27.785,31.52,26.575001,30.280001,13221200,29.712854
"809",31.059999,32.189999,29.145,29.82,10194600,29.261467
"810",32.130001,34.32,31.18,32.755001,19436000,32.141495
"811",34.945,37.994999,34.945,37.860001,17734800,37.150879
"812",37.875,39.165001,36.895,37.465,17580800,36.763275
"813",37.724998,38.049999,36.145,37.259998,8952000,36.562115
"814",35.720001,35.970001,33.970001,34.099998,9326600,33.461304
"815",34.700001,35.330002,33.665001,34.494999,6826600,33.848907
"816",34.055,35.465,33.689999,33.900002,10725400,33.265053
"817",32.549999,33.485001,31,31.395,7833200,30.806969
"818",30.879999,32.605,30.809999,32.490002,8014600,31.881466
"819",32.174999,33.005001,31.51,32.02,6238000,31.420265
"820",33.939999,37.200001,33.625,36.990002,9534600,36.297173
"821",38.299999,38.5,36.244999,36.669998,8663800,35.983162
"822",37.689999,40.014999,37.195,39.759998,13348200,39.015289
"823",39.75,41.945,38.93,39.224998,12136600,38.490311
"824",39.064999,40.025002,38.255001,39.779999,4896800,39.034916
"825",40.805,41.705002,40.299999,40.970001,5572400,40.202629
"826",39.740002,39.82,38.66,39.285,5062400,38.549187
"827",39.465,39.834999,38.330002,38.779999,5613200,38.05365
"828",40.294998,40.735001,39.09,40.169998,6323000,39.41761
"829",39.48,40.029999,38.779999,38.855,4356600,38.127239
"830",38.244999,38.549999,37.290001,37.424999,4636400,36.724026
"831",39.005001,39.764999,38.380001,39.514999,3702200,38.774879
"832",39.5,40.494999,39.25,39.400002,3385000,38.662041
"833",39.615002,41.209999,39.400002,41.005001,4548600,40.236977
"834",41.299999,42.435001,41.299999,42.355,6619200,41.561687
"835",43.810001,44.895,43.154999,43.674999,7225000,42.85696
"836",45.025002,46.360001,44.775002,46.134998,7414800,45.270885
"837",45.740002,45.799999,43.540001,43.865002,5900800,43.043407
"838",42.735001,42.810001,40.68,40.759998,6508000,39.996567
"839",40.855,41.075001,40.060001,41.009998,4582000,40.241875
"840",41.825001,43.285,41.485001,41.735001,4376000,40.9533
"841",42.5,42.77,41.674999,41.880001,2930000,41.095585
"842",42.73,43.540001,42.279999,42.75,5934600,41.949291
"843",42.419998,44.915001,41.75,44.849998,6769400,44.009956
"844",44,44.82,43.564999,44.150002,3881800,43.323071
"845",44.044998,44.955002,42.994999,42.994999,3759400,42.189693
"846",43.555,43.674999,41.279999,41.974998,4468800,41.188801
"847",41.395,42.970001,40.544998,42.900002,4683400,42.096481
"848",41.310001,41.994999,41.064999,41.775002,5079200,40.992554
"849",42.904999,44.755001,42.779999,44.509998,4543000,43.676323
"850",44.23,45.259998,44.044998,44.07,4026400,43.244564
"851",44.77,46.049999,44.509998,45.650002,8132000,44.982784
"852",45.235001,45.740002,43.735001,43.814999,4688600,43.174603
"853",43.459999,44.09,43.215,43.904999,3631000,43.263283
"854",45.73,47.584999,45.5,46.924999,10316600,46.239151
"855",47.685001,49.619999,47.535,48.375,20745600,47.667953
"856",48.27,49.360001,47.505001,47.715,12229200,47.017601
"857",47.825001,48.935001,47.564999,48.009998,14361600,47.308285
"858",47.490002,48.32,47.025002,47.869999,4911000,47.170334
"859",48.125,49.099998,47.965,48.419998,7014200,47.712292
"860",51.525002,54.895,51.400002,54.395,17451000,53.599972
"861",54.044998,54.380001,52.869999,53.424999,7794000,52.644146
"862",54.580002,56.639999,54.580002,55,7885200,54.196121
"863",55.535,55.810001,53.23,54.235001,6909400,53.442303
"864",53.48,54.244999,52.645,52.865002,9208600,52.092327
"865",53.25,53.255001,51.830002,52.174999,5804600,51.412418
"866",50.75,50.985001,48.584999,48.724998,7530600,48.012836
"867",50.73,51.294998,48.43,49.814999,3874000,49.08691
"868",48.310001,50.669998,48.255001,50.625,5210000,49.885063
"869",52.490002,52.985001,51,51.889999,5705800,51.13158
"870",52.415001,52.955002,51.924999,52.294998,4798600,51.530659
"871",51.945,52.424999,51.595001,52.145,3401000,51.382858
"872",53.445,53.790001,51.685001,51.724998,9214600,50.96899
"873",51.880001,52.150002,51.02,51.855,2861800,51.097092
"874",52.509998,52.779999,51.994999,52.040001,2288800,51.279385
"875",51.525002,52.040001,50.275002,50.540001,5785000,49.801311
"876",49.985001,51.095001,49.5,50.990002,3351800,50.244732
"877",50.849998,50.970001,49.75,50.025002,8917400,49.293839
"878",50.419998,51.619999,49.705002,51.285,3936600,50.535419
"879",51.43,52.880001,51.119999,52.654999,5750800,51.885395
"880",52.564999,52.740002,51.555,51.560001,3124200,50.806404
"881",52.700001,53.139999,51.970001,52.305,4249600,51.540516
"882",53.369999,54.435001,53.005001,53.875,3078200,53.08757
"883",53.645,53.935001,52.400002,52.494999,4642200,51.727737
"884",52.48,52.700001,51.264999,51.990002,9480800,51.230122
"885",51.91,54.669998,50.799999,53.775002,10115800,52.989029
"886",54.299999,54.299999,52.610001,53.305,3956000,52.525898
"887",54.360001,55.060001,52.23,52.285,6849800,51.520809
"888",51.939999,53.924999,51.654999,53.785,6773400,52.998882
"889",54.185001,54.424999,53.355,53.939999,3273600,53.151615
"890",53.07,53.419998,52.509998,52.82,3763000,52.047989
"891",53.235001,53.555,52.615002,52.834999,4083400,52.062771
"892",53.049999,53.955002,52.494999,53.84,4115600,53.053078
"893",53.869999,54.325001,53.189999,53.345001,3815400,52.565319
"894",53.57,53.695,52.185001,52.244999,4412200,51.481392
"895",52.195,52.465,50.415001,50.764999,5990200,50.023022
"896",50.330002,51.279999,49.665001,50.105,4743600,49.372673
"897",50.904999,52.185001,50.625,51.544998,5619400,50.791622
"898",51.279999,51.279999,50.035,50.259998,3060000,49.525402
"899",50.5,51.595001,50.345001,51.345001,3690600,50.594543
"900",50.259998,51.189999,49.875,51.125,4285400,50.377762
"901",51.095001,51.325001,50.209999,50.865002,3117000,50.121567
"902",51.255001,52.580002,51.134998,52.435001,3818600,51.668613
"903",52.110001,53.825001,52.095001,53.66,5552400,52.875706
"904",50.035,50.380001,48.93,49.25,14825200,48.530167
"905",49.005001,49.595001,48.755001,49.595001,4484000,48.870125
