"","ROL.Open","ROL.High","ROL.Low","ROL.Close","ROL.Volume","ROL.Adjusted"
"890",31.440001,31.540001,31.166668,31.333332,868950,30.827143
"891",31.52,31.973333,31.453333,31.853333,2038950,31.338745
"892",31.753332,32.220001,31.693333,31.853333,1091250,31.338745
"893",31.966667,32.080002,31.58,31.713333,1668600,31.201006
"894",31.946667,32.553333,31.780001,32.446667,1006950,31.922497
"895",32.52,33.033333,32.433334,32.506668,1009950,31.981522
"896",32.493332,32.633331,32.32,32.453335,1245150,31.929054
"897",32.773335,32.959999,32.646667,32.853333,1379250,32.322586
"898",32.713333,32.880001,32.553333,32.566666,1303200,32.040558
"899",32.720001,34.613335,32.720001,34.166668,2597250,33.614712
"900",34.060001,34.466667,33.720001,34.419998,1239750,33.863949
"901",34.419998,34.966667,34.306667,34.933334,1755750,34.368984
"902",35.200001,35.779999,35.146667,35.293331,1735950,34.723171
"903",35.18,35.766666,35.166668,35.666668,1333200,35.090477
"904",35.880001,36.220001,35.593334,35.933334,1201350,35.352833
"905",35.880001,35.939999,35.48,35.753334,1709250,35.175743
"906",35.786667,36.573334,35.700001,36.573334,1574250,36.036247
"907",36.419998,36.740002,35.959999,36.52,1217400,35.983696
"908",36.5,36.753334,36.080002,36.166668,1789200,35.635555
"909",36.213333,36.599998,36.18,36.360001,1280700,35.82605
"910",36.306667,36.953335,36.033333,36.666668,910500,36.128216
"911",36.653332,36.720001,36.313332,36.486668,795300,35.950851
"912",36.573334,36.959999,36.486668,36.580002,1260900,36.042816
"913",36.546665,36.68,36.246666,36.346668,1157400,35.812908
"914",36.506668,36.580002,36.086666,36.240002,734100,35.707809
"915",36.166668,36.646667,36.093334,36.560001,875400,36.023109
"916",36.593334,36.759998,36.393333,36.626667,1332300,36.088795
"917",36.786667,36.966667,36.566666,36.860001,780000,36.318703
"918",36.939999,36.939999,36.366669,36.486668,1017300,35.950851
"919",36.48,37.426666,36.326668,37.273335,912750,36.725967
"920",37.433334,37.673332,36.786667,36.786667,1034700,36.246449
"921",36.799999,36.993332,36.580002,36.68,1214100,36.141346
"922",36.753334,36.959999,36.633331,36.759998,1834200,36.220169
"923",36.773335,37.346668,36.633331,37.146667,1717650,36.601162
"924",37.306667,38.106667,37.053333,37.986668,1565250,37.428825
"925",37.786667,37.793331,36.106667,36.353333,1422450,35.819477
"926",36.346668,36.713333,35.866669,36.393333,1707900,35.858894
"927",36.240002,36.34,35.720001,35.900002,2602500,35.372807
"928",36.299999,37.119999,36.299999,37.006668,2061150,36.463219
"929",37.066666,37.259998,36.040001,36.060001,1893150,35.530453
"930",36.333332,36.466667,35.880001,36.080002,1400700,35.550159
"931",36.253334,36.526669,36.013332,36.193333,1668600,35.661827
"932",36.240002,36.846668,36.226665,36.52,1631700,35.983696
"933",36.573334,36.706669,35.633331,35.733334,1390500,35.20858
"934",35.446667,35.893333,35.133331,35.746666,1503150,35.221722
"935",35.666668,36.226665,34.866669,34.946667,4317450,34.433472
"936",34.84,35.006668,34.386665,34.893333,1655550,34.380917
"937",34.880001,35.373333,34.813332,35.266666,1133400,34.748764
"938",35.240002,35.613335,34.746666,34.866669,1282950,34.354641
"939",35.060001,35.533333,34.753334,35.299999,895650,34.781616
"940",35.093334,35.893333,35.093334,35.766666,1273950,35.241428
"941",36.113335,36.779999,36.113335,36.439999,1075800,35.904873
"942",36.433334,36.666668,36.32,36.333332,981900,35.79977
"943",36.5,36.593334,35.913334,36.126667,2076150,35.596142
"944",36.419998,36.5,35.68,35.873333,1363350,35.346527
"945",35.606667,36.700001,35.546665,36.313332,1012800,35.780067
"946",36.380001,37.193333,36.360001,37.119999,2379750,36.574886
"947",37.106667,37.98,36.673332,37.333332,1684350,36.785084
"948",37.619999,38.233334,37.546665,38.073334,1596300,37.514221
"949",38.153332,38.213333,37.700001,38.013332,733500,37.455101
"950",38.233334,38.353333,37.793331,38.313332,898650,37.750694
"951",38.453335,38.986668,38.34,38.946667,1252800,38.374722
"952",38.866669,39.299999,38.746666,39.16,925200,38.58493
"953",39.113335,39.446667,38.873333,39.193333,801750,38.617771
"954",38.966667,39.953335,38.720001,39.646667,2472750,39.064445
"955",39.813332,40.48,39.700001,39.846668,1500000,39.261513
"956",39.799999,40.240002,39.153332,39.48,1716000,38.900227
"957",39.626667,40.32,39.599998,39.833332,1170750,39.248375
"958",39.933334,40.066666,39.413334,39.473331,981600,38.893658
"959",39.580002,39.806667,39.200001,39.633331,1317900,39.051311
"960",39.66,40.353333,39.48,40.133331,1137900,39.543964
"961",39.939999,39.939999,39.353333,39.666668,1679100,39.084156
"962",39.773335,39.893333,39.293331,39.526669,1466250,38.946217
"963",38.880001,41.619999,38.119999,40.906666,3656100,40.305946
"964",41.146667,41.146667,39.466667,39.466667,3349950,38.887089
"965",39.259998,39.426666,38.206669,38.566666,2415750,38.000313
"966",38.786667,39.293331,38.586666,38.766666,2150100,38.197369
"967",39.113335,39.700001,39.006668,39.613335,1962150,39.031605
"968",39.786667,41.240002,39.573334,40.886665,1592400,40.286236
"969",41.353333,42.560001,41.333332,42.193333,1665600,41.573723
"970",42.240002,42.586666,41.933334,42.106667,939450,41.488323
"971",42.633331,43,37.959999,37.959999,2544450,37.527321
"972",37.973331,38.580002,37.459999,37.873333,1852500,37.441647
"973",38.066666,39.753334,37.926666,39.593334,1527900,39.14204
"974",39.68,39.959999,38.853333,39.026669,807750,38.581833
"975",39.193333,39.566666,38.766666,39.220001,876900,38.772961
"976",39.080002,39.439999,37.906666,39.286667,1276050,38.838871
"977",39.166668,39.700001,38.459999,38.666668,1157250,38.225933
"978",38.686668,39.106667,38.34,38.426666,1243050,37.98867
"979",38.673332,39.306667,38.220001,39.133331,1449150,38.687279
"980",39.266666,39.279999,38.326668,38.413334,1353600,37.975491
"981",38.633331,38.766666,37.813332,38.053333,1491600,37.619595
"982",38.126667,38.166668,37.593334,37.686668,2351850,37.257107
"983",37.686668,38.006668,37.153332,37.293331,1687650,36.868256
"984",37.406666,38.033333,37.099998,38.02,738000,37.586636
"985",38.113335,38.313332,37.573334,38.119999,5461200,37.685501
"986",37.959999,38.779999,37.913334,38.360001,1936650,37.922764
"987",38.360001,38.360001,36.766666,36.773335,1429950,36.354183
"988",36.66,37.346668,36.66,36.766666,1442400,36.347591
"989",36.759998,37.419998,36.759998,37.033333,1101000,36.611221
"990",37.033333,37.606667,36.866669,37.34,1013550,36.914391
"991",37.206669,37.773335,36.926666,37.666668,1837800,37.237331
"992",37.779999,38.013332,36.333332,36.373333,1624350,35.958744
"993",36.333332,36.566666,35.880001,36.093334,1430400,35.681934
"994",36.259998,37.150002,35.990002,36.669998,1706800,36.252026
"995",36.669998,38.610001,36.52,38.459999,2180900,38.021626
"996",38.740002,39.389999,38.200001,38.93,1538900,38.486267
"997",39.110001,39.889999,39.060001,39.200001,1489700,38.753193
"998",39.290001,40.259998,39.130001,40.209999,1488500,39.751678
"999",40.18,40.919998,39.98,40.599998,4273600,40.13723
"1000",40.009998,40.240002,38.810001,39.77,1658300,39.316696
"1001",39.860001,40.939999,39.77,40.849998,1141000,40.384384
"1002",40.959999,41.220001,39.810001,39.84,932900,39.385895
"1003",40.009998,40.41,39.84,40.049999,412000,39.593498
"1004",40.240002,40.25,38.540001,38.810001,1315300,38.367634
"1005",39.049999,39.139999,37.939999,38.119999,1187100,37.685501
"1006",37.889999,38.619999,37.869999,38.25,1059900,37.814018
"1007",38.27,39.130001,37.849998,39.07,2936500,38.624672
