"","PKG.Open","PKG.High","PKG.Low","PKG.Close","PKG.Volume","PKG.Adjusted"
"1",85.160004,85.900002,84.010002,85,1052900,74.296989
"2",85.440002,86.440002,85.050003,86.370003,925800,75.494476
"3",86.370003,87.040001,84.68,85.330002,605200,74.585434
"4",85.370003,87.449997,85.150002,87.199997,773500,76.219955
"5",86.900002,88.470001,86.339996,87.769997,1083900,76.718178
"6",87.699997,88.580002,87.360001,87.980003,861700,76.901756
"7",88.059998,89.279999,87.879997,88.519997,566200,77.373749
"8",88.099998,88.800003,85.989998,86.879997,654400,75.940247
"9",86.959999,88.019997,86.610001,87.220001,438800,76.237442
"10",86.82,86.82,85.400002,85.669998,661900,74.882622
"11",85.830002,86.919998,85.370003,86.660004,561800,75.747963
"12",86.699997,87.620003,85.360001,85.760002,410200,74.961304
"13",86.169998,86.970001,85.760002,86.050003,739100,75.21476
"14",86.440002,88.459999,86.410004,88.330002,669000,77.20771
"15",88.940002,92.269997,88.82,92.080002,1358500,80.485481
"16",95.5,95.5,93.010002,94.699997,1152500,82.775581
"17",94.629997,94.940002,93.269997,94.019997,878600,82.181198
"18",94.300003,94.690002,93.330002,93.580002,713000,81.796608
"19",93.5,93.5,91.480003,91.82,1286400,80.258224
"20",94.830002,96.870003,90.93,92.18,2027700,80.572891
"21",91.970001,93.620003,91.050003,93.099998,1190300,81.377045
"22",92.870003,93.449997,91.07,93.370003,958500,81.61306
"23",94.25,94.949997,93.709999,94.220001,723400,82.35601
"24",92.599998,94.43,89.830002,94.199997,1201800,82.338539
"25",94.139999,96.540001,93.849998,95.080002,1119500,83.107735
"26",95.089996,95.370003,90.949997,94.18,3162100,82.321053
"27",94.18,94.18,91.400002,93.75,1159900,81.94519
"28",93.839996,94.5,92.760002,94.089996,588900,82.242378
"29",94.43,96.040001,93.699997,94.870003,1000500,82.924171
"30",94.419998,95.389999,94.269997,95.139999,426200,83.160194
"31",95.43,96.129997,95.260002,95.459999,704600,83.439865
"32",95.93,96.730003,95.580002,96.620003,778700,84.453812
"33",96.040001,96.589996,94.43,95.260002,786400,83.26506
"34",95.199997,96,94.889999,95.809998,722800,83.745789
"35",95.389999,95.639999,93.650002,94,1246100,82.163719
"36",94.800003,95.220001,93.349998,93.989998,783300,82.154976
"37",93.68,94.150002,92.940002,93.449997,614800,81.682968
"38",93.449997,94.190002,93.150002,93.660004,706100,81.866539
"39",93.419998,93.989998,92.18,92.43,971600,80.79142
"40",93.349998,93.949997,92.849998,93.75,1132300,81.94519
"41",93.75,93.900002,93.120003,93.5,866300,81.726677
"42",93.839996,94.160004,92.959999,93.739998,674800,81.936462
"43",93.639999,93.919998,91.550003,92.339996,741300,80.712738
"44",92.5,93.099998,91.660004,92.449997,1178900,80.808907
"45",92.830002,93.610001,92.650002,92.970001,796100,81.263428
"46",92.970001,93.360001,92.239998,92.779999,673200,81.097351
"47",93.339996,94.129997,92.019997,92.18,770200,80.572891
"48",92.330002,92.330002,91.57,92.019997,737300,80.986549
"49",91.730003,92.470001,91.330002,91.849998,588200,80.836937
"50",91.919998,93.440002,91.870003,92.900002,827400,81.76104
"51",93.360001,93.389999,92.129997,92.410004,686200,81.329781
"52",92.480003,92.900002,92.129997,92.360001,2332400,81.285774
"53",92.730003,94.559998,92.059998,94.410004,755100,83.089966
"54",94.559998,95,90.970001,91.540001,686600,80.564095
"55",91.660004,92.209999,91,92.120003,1077400,81.074554
"56",92.120003,93.25,91.650002,92.440002,431200,81.356186
"57",91.790001,92.110001,89.830002,90.410004,754400,79.569595
"58",89.330002,89.599998,88.470001,89.209999,1121800,78.513466
"59",88.910004,91.419998,88.800003,90.809998,848500,79.921623
"60",90.5,90.910004,89.830002,90.050003,611500,79.252754
"61",90.120003,91.300003,90.120003,91.110001,555500,80.185661
"62",90.900002,92.260002,90.580002,91.620003,739600,80.634514
"63",91.699997,92.089996,90.139999,90.790001,608900,79.904007
"64",90.43,91.580002,90.300003,91.160004,808200,80.229675
"65",91.400002,92.169998,90.760002,90.82,467300,79.93042
"66",90.769997,92.25,90.519997,91.769997,487000,80.76651
"67",91.449997,91.970001,90.760002,91.040001,774300,80.124046
"68",91.330002,91.629997,90.440002,91,662400,80.088829
"69",90.970001,91.220001,90.519997,91.010002,584100,80.097649
"70",91.059998,91.220001,89.730003,90.18,588900,79.367157
"71",90.160004,90.5,89.739998,90.019997,714400,79.226341
"72",90.589996,91.370003,90.279999,91.309998,562500,80.361664
"73",91.889999,93.639999,91.720001,92.480003,705900,81.39138
"74",93.190002,94.209999,92.589996,93.610001,731300,82.385895
"75",93.849998,94.790001,93.75,93.839996,658900,82.588318
"76",94.010002,94.160004,93.32,93.730003,514500,82.491516
"77",95,95.25,93.900002,94.080002,760900,82.799538
"78",94.919998,95.5,94.050003,94.360001,552400,83.045975
"79",94.650002,95.519997,93.739998,94.540001,617200,83.204399
"80",99.25,101.010002,97.790001,100.239998,1296500,88.22094
"81",100.25,100.279999,98.5,98.779999,1053900,86.935989
"82",98.959999,99.389999,98.220001,98.629997,645800,86.80397
"83",98.669998,99.230003,98.489998,98.779999,437600,86.935989
"84",98.599998,98.93,98.309998,98.910004,818700,87.05043
"85",98.970001,100.919998,98.889999,100.519997,824000,88.467361
"86",100.959999,102.5,100.510002,102.199997,946500,89.945915
"87",102.099998,102.419998,100.769997,101.309998,622800,89.162621
"88",101.32,101.620003,100.529999,100.599998,464200,88.537773
"89",100.489998,102.830002,100.459999,102.690002,605600,90.377167
"90",102.489998,102.720001,101.919998,102.489998,586000,90.201164
"91",101.940002,102.379997,101.620003,102.32,431400,90.051529
"92",102.309998,103.160004,102.150002,102.879997,532600,90.544395
"93",103.110001,103.169998,101.75,102.889999,500800,90.553185
"94",102.889999,102.889999,100.5,100.550003,501300,88.493767
"95",99.989998,100.040001,98.099998,99.220001,797100,87.323257
"96",99.220001,99.900002,99,99.349998,855400,87.437653
"97",99.599998,100.370003,99.230003,99.910004,674600,87.930511
"98",100.089996,100.290001,99.25,100,605600,88.009712
"99",100.190002,101.699997,100.150002,101.620003,555000,89.435471
"100",101.650002,102.739998,101.510002,101.970001,391500,89.743515
"101",101.980003,102.419998,101.410004,102.18,331700,89.928322
"102",102.019997,102.849998,101.550003,102.32,373900,90.051529
"103",102.669998,102.779999,101.559998,102.160004,773400,89.910713
"104",102.25,104.059998,102.110001,104,355400,91.530106
"105",103.959999,104.879997,103.660004,104.199997,359100,91.706123
"106",104.199997,104.800003,103.959999,104.089996,568600,91.609299
"107",104.07,104.639999,102.889999,103.370003,526300,90.975647
"108",103.470001,104.470001,103.32,103.75,625300,91.310089
"109",103.589996,104.18,102.970001,103.769997,418200,91.327675
"110",104.389999,105.769997,104.029999,104.949997,598900,92.366188
"111",104.949997,105.660004,104.660004,105.199997,780700,92.586212
"112",104.669998,105.809998,104.400002,105.760002,441600,93.639847
"113",106.580002,106.580002,104.529999,104.949997,503800,92.922661
"114",104.730003,106.330002,104.290001,105.370003,515500,93.294548
"115",105.559998,107.690002,105.440002,107.57,1008000,95.242416
"116",108.559998,108.900002,107.580002,108.300003,574700,95.888763
"117",108.18,108.419998,107.370003,107.900002,492500,95.534607
"118",107.970001,108.220001,107.150002,107.709999,438100,95.366386
"119",107.919998,108.089996,107.050003,107.730003,483600,95.384079
"120",107.870003,109.550003,107.309998,109.43,1192300,96.889267
"121",110,111.410004,109.57,111.080002,982300,98.350182
"122",110.989998,111.339996,110.459999,110.610001,1145400,97.934029
"123",111.230003,113.519997,111.029999,112.769997,948500,99.846489
"124",112.970001,112.970001,110.849998,111.550003,1109100,98.766312
"125",112.139999,112.239998,110.779999,111.389999,843200,98.624641
"126",111.709999,113.059998,111.360001,112.110001,271100,99.262138
"127",112.239998,112.919998,111.300003,111.889999,548200,99.067352
"128",111.419998,111.919998,110.610001,110.839996,498100,98.137665
"129",110.989998,111.470001,110.720001,110.919998,696500,98.208511
"130",110.290001,113.43,110.010002,112.459999,974500,99.572029
"131",112.709999,112.709999,110.769997,111.290001,671100,98.53611
"132",112.080002,112.760002,111.07,111.839996,552300,99.023071
"133",112.510002,114.309998,112.480003,113.309998,833300,100.324608
"134",113.459999,113.580002,112.980003,113.110001,377200,100.147537
"135",112.709999,113.25,111.940002,112.839996,518400,99.908478
"136",112.209999,112.470001,111.040001,111.510002,809600,98.730904
"137",112.040001,112.519997,111.769997,112.279999,756900,99.412651
"138",111.959999,111.959999,109.529999,110.459999,1590300,97.801216
"139",110.209999,110.57,108.75,109.459999,1162200,96.915825
"140",110.550003,110.779999,108.919998,108.989998,1476400,96.499702
"141",109.660004,109.709999,108.25,108.580002,22606500,96.136673
"142",108.75,109.639999,107.510002,108.800003,2137100,96.331467
"143",107.760002,112.330002,105.809998,110.550003,1473000,97.880928
"144",110.620003,111.489998,109.029999,109.769997,2008300,97.190285
"145",110.300003,110.699997,109.099998,109.480003,1150100,96.933533
"146",109.709999,110.43,108.839996,110.050003,1017600,97.438217
"147",109.639999,110.540001,108.800003,110.230003,735300,97.59758
"148",110.110001,111.349998,109.639999,110.080002,702800,97.464775
"149",110.449997,110.779999,108.800003,109.080002,941100,96.579369
"150",109.360001,110.120003,108.910004,109.419998,766100,96.880402
"151",109.839996,110.459999,109.269997,109.620003,995700,97.057503
"152",109.610001,110.150002,108.919998,109.169998,750900,96.659058
"153",109.480003,109.809998,107.160004,107.330002,732900,95.029922
"154",107.150002,108.040001,106.900002,107.519997,1532300,95.198158
"155",108.370003,109.889999,108.080002,109.129997,737700,96.623634
"156",109.25,110.209999,108.730003,109.290001,804100,96.765297
"157",109.989998,111.629997,109.989998,111.440002,708300,98.668907
"158",111.099998,111.5,110.330002,110.57,702700,97.898628
"159",110.269997,110.970001,109.720001,109.989998,731900,97.385071
"160",109.779999,109.779999,106.489998,106.510002,999800,94.303917
"161",106.589996,108.910004,106.589996,108.790001,842000,96.322624
"162",108.339996,109.889999,108.110001,109.160004,610200,96.650192
"163",109.449997,110.400002,109.139999,110.120003,614300,97.500175
"164",110.550003,110.989998,109.870003,110.360001,524500,97.712677
"165",110.459999,110.720001,108.919998,109.059998,560200,96.561661
"166",108.589996,108.82,108,108.5,646900,96.065849
"167",108.540001,111.169998,108.540001,111.139999,709300,98.40329
"168",111.339996,112.769997,111.18,112.410004,829000,99.527756
"169",112.709999,113.629997,112.709999,113.449997,434500,100.448547
"170",113.419998,113.690002,111.459999,111.889999,678000,99.067352
"171",112.089996,112.690002,110.699997,111.629997,527800,98.837143
"172",111.739998,112.860001,111.139999,112.279999,605000,99.412651
"173",112.410004,114.440002,112.230003,113.790001,724800,100.749596
"174",114.43,117.459999,113.809998,116.800003,1484500,103.414665
"175",117.900002,118.970001,117.089996,118.269997,1182500,104.716194
"176",117.660004,117.959999,115.68,116.599998,1225900,103.237564
"177",115.540001,116.040001,114.849998,115.800003,861000,103.086243
"178",115.559998,116.080002,114.5,115.879997,2177700,103.157455
"179",116.209999,117.190002,115.910004,116.220001,1092800,103.460129
"180",116.220001,117.550003,115.330002,117.260002,1061900,104.385948
"181",117.260002,119.43,117.25,119.279999,877100,106.184174
"182",119.190002,119.309998,118.519997,118.800003,461900,105.756882
"183",118.5,118.790001,115.209999,116.209999,1080000,103.451218
"184",115.779999,116.099998,112.199997,113.900002,977800,101.394844
"185",114.07,115.120003,113.900002,114.32,663500,101.76873
"186",114.870003,115.870003,114.239998,115.290001,696800,102.63224
"187",115.059998,116.190002,114.580002,115.610001,874100,102.917107
"188",115.089996,115.139999,113.889999,114.68,829800,102.089211
"189",114.449997,117.059998,114.449997,116.849998,681300,104.020958
"190",117.269997,117.879997,116.459999,117.269997,544700,104.394852
"191",117.300003,117.959999,116.809998,117.330002,655700,104.448265
"192",117.379997,117.389999,116.309998,117.059998,771900,104.207893
"193",116.75,117.82,116.330002,116.5,527800,103.709389
"194",116.800003,117.110001,116.010002,116.720001,383800,103.905243
"195",116.879997,117.650002,116.550003,117.470001,366200,104.572891
"196",117.580002,117.779999,116.300003,116.699997,589500,103.887436
"197",116.919998,116.919998,115.389999,115.5,809300,102.819191
"198",115.290001,116.07,115.129997,115.690002,771600,102.988304
"199",115.970001,117.050003,115.599998,117,695000,104.154488
"200",117.07,117.610001,116.519997,116.75,711600,103.931938
"201",116.910004,117.239998,116.080002,116.419998,793500,103.638168
"202",116.150002,116.739998,115.690002,116.599998,386300,103.798401
"203",117.260002,118.379997,116.980003,118.360001,596200,105.365166
"204",118.839996,118.989998,118.089996,118.139999,547300,105.169327
"205",119.400002,119.57,117.860001,118.629997,758000,105.605537
"206",118.940002,119.279999,116.900002,118.160004,678100,105.187134
"207",117,120.75,116.510002,118.580002,912800,105.561028
"208",117.800003,118.019997,111.650002,116.93,1456700,104.092171
"209",116.199997,116.949997,115.330002,115.57,708100,102.881485
"210",115.900002,116.879997,115.110001,116.269997,476600,103.504654
"211",117.110001,117.550003,116.059998,116.57,881700,103.771706
"212",116.089996,117.199997,115.589996,116.209999,706300,103.451218
"213",116.099998,116.839996,115.610001,115.739998,513000,103.032829
"214",115.699997,115.709999,110.629997,110.959999,1735700,98.777626
"215",110.779999,111.949997,109.860001,111.349998,783600,99.124786
"216",111,111.580002,110.529999,111.410004,883400,99.17823
"217",110.610001,111.099998,108.489998,109.230003,1183200,97.237556
"218",109.410004,110.620003,109.290001,110.269997,913600,98.163368
"219",110.190002,112.730003,109.669998,112.360001,1086500,100.023926
"220",111.910004,113.440002,111.660004,112.709999,456800,100.335495
"221",112.050003,113.089996,111.459999,111.849998,667100,99.569916
"222",111.580002,112.599998,111.470001,111.870003,632400,99.587715
"223",111.419998,112.860001,111.110001,112.470001,447200,100.121841
"224",112.010002,113.010002,111.540001,111.769997,666200,99.498711
"225",112.43,113.129997,111.980003,112.040001,612300,99.739052
"226",112.209999,112.559998,111.57,112.07,468800,99.765762
"227",112.480003,112.82,111.470001,111.470001,178000,99.231636
"228",111.5,112.580002,111.050003,111.419998,546000,99.187119
"229",111.790001,112.980003,111.18,112.949997,549800,100.549141
"230",112.970001,115.209999,112.709999,115.089996,665000,102.454193
"231",115.199997,118.980003,115.099998,118.599998,1333300,105.578827
"232",118.529999,118.540001,114.410004,117.400002,932400,104.510567
"233",118.410004,119.940002,117.849998,118.910004,885500,105.854813
"234",118.440002,118.809998,117.379997,117.760002,670000,104.831047
"235",117.900002,118.470001,117.160004,117.339996,520900,104.457153
"236",117.150002,118.529999,116.82,117.959999,634800,105.009087
"237",118.230003,119.059998,117.760002,118.339996,592500,105.347366
"238",118.129997,118.699997,116.300003,118.129997,773900,105.160423
"239",117.989998,117.989998,116.82,116.959999,582700,104.118889
"240",116.709999,117.730003,116.709999,116.980003,611300,104.136688
"241",117.379997,117.459999,114.870003,114.889999,930400,102.276161
"242",114.860001,116.269997,114.18,115.269997,1708200,102.614418
"243",115.650002,117.330002,115.650002,117.040001,623300,104.190102
"244",117.410004,119.919998,117.330002,118.839996,804400,105.792488
"245",119.419998,120.18,118.919998,119.739998,919200,106.593674
"246",120.559998,121.110001,119.949997,120.300003,505400,107.092201
"247",119.93,120.360001,119.040001,120.089996,409500,107.46804
"248",120.089996,120.879997,119.690002,120.099998,380800,107.476982
"249",120.230003,121.059998,119.660004,120.540001,435400,107.870743
"250",120.669998,120.989998,119.470001,120.919998,350400,108.210808
"251",121.199997,121.379997,120.309998,120.550003,444400,107.8797
"252",121.470001,123.779999,121.110001,123.610001,825400,110.618073
"253",123.82,126.580002,123.639999,125.980003,874400,112.738968
"254",126.220001,129.149994,126.150002,128.080002,1065200,114.618256
"255",128.699997,129.100006,127.730003,128.470001,672200,114.967255
"256",129.130005,130.190002,128.710007,129.580002,593200,115.960594
"257",129.770004,129.919998,127.620003,127.900002,990800,114.457199
"258",127.940002,128.410004,127.330002,128,484500,114.546677
"259",128.389999,129.279999,127.360001,129.240005,365300,115.656342
"260",129.380005,129.380005,127.709999,128.320007,535900,114.833061
"261",128.789993,129.039993,125.290001,125.879997,709000,112.649483
"262",126.610001,127.370003,125.599998,126.760002,565800,113.437004
"263",126.599998,127.230003,126.029999,126.110001,553300,112.855316
"264",126.690002,127.690002,126.470001,127.559998,741200,114.152893
"265",127.800003,127.879997,126.43,127.25,650800,113.875496
"266",126.809998,127.239998,125.029999,126.480003,672300,113.186432
"267",126.989998,128.020004,125.519997,126.199997,620400,112.93586
"268",126.209999,127.309998,125.360001,125.629997,806300,112.425766
"269",126.269997,131.130005,124.690002,126.93,1296000,113.589127
"270",128.800003,128.820007,125.889999,125.970001,745500,112.730042
"271",125.440002,126.019997,124.050003,124.709999,1058900,111.60247
"272",125.080002,125.940002,119.279999,125.629997,2269200,112.425766
"273",125.300003,125.300003,122.449997,123.540001,1662000,110.555443
"274",123.139999,123.589996,121.800003,123.099998,1020100,110.161674
"275",121.860001,122.5,115,117.129997,1208700,104.819153
"276",114.440002,119.269997,114.440002,118.959999,1487000,106.456802
"277",118.550003,119.910004,117.129997,117.129997,1001300,104.819153
"278",116.790001,116.800003,111.900002,111.949997,1136100,100.183594
"279",113.080002,114.400002,110.279999,113.760002,830000,101.80336
"280",115.410004,117.239998,114.150002,116.690002,778400,104.425385
"281",116.260002,116.639999,115.459999,116.029999,464800,103.834763
"282",115.169998,116.349998,114.559998,115.989998,707600,103.798965
"283",116.690002,118.139999,114.900002,117.93,1080900,105.535049
"284",117.639999,120.010002,117.279999,119.370003,811300,106.823708
"285",118.510002,119.919998,118,118.860001,715700,106.367325
"286",119.300003,121.639999,118.900002,119.220001,621700,106.689484
"287",119.949997,120.800003,118.519997,118.769997,508900,106.286766
"288",119.650002,119.75,118.199997,119.360001,453000,106.814774
"289",120,121.769997,119.519997,121.739998,842000,108.944626
"290",121.589996,122.18,120.220001,120.220001,418000,107.584381
"291",120.650002,121.879997,119.190002,119.199997,670000,106.67157
"292",119.510002,119.970001,117.379997,118.589996,785600,106.125687
"293",117.699997,118.209999,115.489998,117.32,674000,104.989182
"294",116.629997,118.199997,116.370003,116.93,618400,104.640152
"295",117.540001,120.169998,117.339996,119.07,834400,106.555244
"296",117.730003,119.220001,116.879997,117.989998,626100,105.588768
"297",118.089996,118.260002,116.010002,116.68,659500,104.416443
"298",117.559998,120.309998,116.889999,119.860001,1245400,107.262222
"299",119.860001,121.099998,119.449997,120.059998,705900,107.4412
"300",120.449997,121.970001,119.919998,120.230003,493700,107.59333
"301",120.349998,120.349998,118.089996,118.519997,539100,106.62175
"302",118.730003,119.040001,116.940002,117.589996,575300,105.785126
"303",117.660004,119.330002,116.650002,118.510002,2864600,106.612755
"304",118.300003,118.980003,115.959999,116.660004,1034000,104.948479
"305",117.150002,117.660004,115.419998,116.510002,714400,104.813538
"306",116.510002,119.059998,115.739998,117.650002,558500,105.839081
"307",116.300003,116.849998,112.910004,112.980003,646000,101.637909
"308",113.32,113.32,109.040001,109.199997,742500,98.237396
"309",109.349998,114.5,109.349998,114.339996,1142300,102.861389
"310",115.029999,115.029999,111.769997,112.32,661400,101.044167
"311",112.620003,113.129997,110.879997,111.18,721500,100.018616
"312",112.050003,113.839996,111.449997,112.699997,676200,101.386024
"313",111.910004,112.839996,107.959999,109.93,974000,98.894104
"314",110.230003,112.239998,109.699997,111.900002,693900,100.666344
"315",110.150002,112.690002,109.650002,112.32,574700,101.044167
"316",113.260002,114.379997,112.980003,113.160004,750600,101.799835
"317",111.910004,112.370003,109.419998,110.139999,594300,99.083015
"318",110.860001,112.830002,110.279999,111.040001,716100,99.89267
"319",112.519997,114.599998,112.010002,113.800003,502600,102.375595
"320",112.879997,113.519997,111.589996,112.68,348600,101.368027
"321",113.269997,113.980003,112.849998,113.370003,576200,101.988754
"322",114.209999,114.279999,112.980003,113.540001,350200,102.141708
"323",114.519997,115.169998,113.599998,113.919998,544700,102.483543
"324",114.620003,116.18,114,115.910004,614000,104.273781
"325",116.580002,117.360001,115.669998,116.18,507200,104.516663
"326",116.089996,116.800003,115.290001,116.190002,524200,104.525658
"327",116.410004,116.919998,115.550003,116.129997,672300,104.471695
"328",116.300003,117.449997,116.300003,117.309998,886000,105.533211
"329",118.129997,118.620003,112.559998,114,998100,102.555519
"330",114.839996,118.349998,112.620003,117.910004,1513800,106.07299
"331",118.230003,118.699997,116.709999,117.199997,1023900,105.434265
"332",117.019997,117.529999,115.629997,116.300003,953300,104.624611
"333",116.389999,117.059998,115.279999,115.690002,923900,104.075851
"334",115.260002,116.529999,113.510002,116.330002,887000,104.651604
"335",116.050003,116.18,111.919998,112.089996,1086700,100.83725
"336",111.709999,114.449997,111.360001,113.68,1372700,102.267632
"337",113.040001,115.139999,112.440002,114.150002,591300,102.690453
"338",114.330002,114.690002,112.900002,114.099998,591900,102.645462
"339",114.300003,114.599998,113.18,113.760002,637300,102.339607
"340",114.25,115.879997,113.620003,115.449997,614700,103.859947
"341",115.529999,116.5,115.040001,116.209999,318200,104.543648
"342",116.379997,117.440002,115.959999,116.620003,477900,104.912491
"343",116.989998,117.339996,116.110001,116.720001,324700,105.002457
"344",116.169998,116.199997,114.379997,114.93,687500,103.392151
"345",115.209999,119.300003,115.019997,119.040001,815200,107.089539
"346",118.809998,120.650002,118.809998,120.330002,945700,108.250038
"347",120.220001,121.699997,119.669998,121.18,751200,109.014717
"348",121.610001,122.419998,121.010002,122.300003,523800,110.022263
"349",122.300003,123.959999,122.120003,122.800003,988600,110.472084
"350",122.620003,122.910004,121.260002,122.43,838400,110.139229
"351",122.419998,122.860001,121.5,121.870003,596500,109.635437
"352",121.449997,121.730003,119.410004,119.870003,1014100,107.83622
"353",119.050003,119.57,117.25,118.239998,584800,106.36985
"354",118.709999,119.43,118.279999,118.419998,607000,106.531799
"355",118.879997,118.879997,117.459999,117.5,962300,105.70414
"356",118.599998,120.419998,118.050003,120.040001,619900,107.989159
"357",120.790001,121.610001,120.25,120.400002,774800,108.313026
"358",120.580002,122.150002,120.489998,121.099998,361200,108.942741
"359",121.559998,123.099998,120.18,123.029999,596300,110.678963
"360",122.970001,123.5,122.230003,123.010002,630300,110.660995
"361",123.029999,123.339996,121.559998,122.639999,735200,110.32814
"362",122.779999,124.269997,122.43,123.779999,678700,111.353706
"363",124.080002,124.699997,123.230003,123.610001,786600,111.20076
"364",123.5,123.5,120.160004,120.739998,838800,108.618874
"365",120.620003,121.389999,120.5,120.779999,820300,109.370476
"366",119.059998,119.529999,116.82,119.029999,1111800,107.785782
"367",118,119.349998,117.449997,119.07,1039600,107.821999
"368",117.779999,117.970001,116.330002,116.720001,965500,105.694008
"369",117.519997,117.550003,116.18,116.82,521900,105.784554
"370",116.709999,117.110001,113.980003,114.139999,898700,103.357727
"371",115.110001,116.32,114.629997,115.279999,1148000,104.39003
"372",115.190002,115.309998,113.940002,114.919998,780300,104.064049
"373",115,115.139999,113.940002,114.620003,487300,103.792381
"374",114.860001,115.489998,112.720001,112.779999,547100,102.126205
"375",112.800003,112.830002,110.910004,112.080002,421200,101.49234
"376",112.370003,113.459999,111.790001,111.790001,410600,101.229721
"377",111.07,112.419998,110.25,112.370003,653800,101.754921
"378",112.93,113.830002,112.330002,112.82,546700,102.162422
"379",113.68,113.68,111.389999,112.720001,577300,102.071877
"380",112.529999,113.779999,112.050003,113.279999,481400,102.578972
"381",113.93,114.589996,113.489998,114.360001,864200,103.556946
"382",114.239998,114.809998,113.220001,114.339996,1142700,103.538826
"383",113.989998,114.739998,113.410004,113.980003,546900,103.212837
"384",114.790001,116.169998,114.75,114.809998,489400,103.964432
"385",114.57,115.400002,114.57,114.830002,286600,103.982559
"386",115,115.68,114.25,114.290001,468000,103.493553
"387",113.970001,115.129997,113.190002,114.669998,635700,103.837662
"388",114.82,115.779999,114.660004,115.220001,669500,104.335701
"389",115.040001,116.440002,114.709999,116.290001,556400,105.304626
"390",115.510002,116.550003,115.010002,115.699997,513700,104.770348
"391",115.779999,116.5,115.400002,115.830002,754200,104.888084
"392",116.18,116.739998,115.5,116.400002,551100,105.404251
"393",116.190002,116.529999,114.699997,116.339996,779900,105.349907
"394",114.75,114.75,109.379997,111.019997,1790100,100.532448
"395",110.849998,111.660004,108.629997,109.349998,1065300,99.02021
"396",109.639999,111.669998,109.449997,111.129997,700700,100.632065
"397",111.629997,113.120003,111.470001,112.900002,959000,102.234871
"398",112.989998,113.440002,111.720001,111.900002,679600,101.329338
"399",110.800003,110.949997,109.139999,110.790001,719400,100.324188
"400",111.089996,111.589996,110.199997,111.389999,428100,100.867508
"401",111.050003,111.879997,110.650002,110.910004,672700,100.432838
"402",111.169998,112.360001,110.620003,112.199997,625800,101.60099
"403",112.43,112.43,110.580002,110.730003,433500,100.269859
"404",110.82,112.599998,110.82,111.559998,674100,101.021454
"405",111.150002,111.150002,110.209999,110.559998,499000,100.115906
"406",110.919998,111.169998,109.580002,110.059998,495700,99.663162
"407",110.360001,112.040001,110.360001,111.419998,613500,100.894669
"408",110.419998,110.419998,107.389999,108.480003,754700,98.232399
"409",108.980003,110.32,108.459999,110.239998,702700,99.826134
"410",110.279999,111.949997,110.199997,111.610001,648300,101.066719
"411",112,112.300003,111.150002,112.260002,675200,101.655327
"412",112.230003,112.650002,112.059998,112.220001,633000,101.619102
"413",112.400002,112.620003,110.580002,110.739998,526000,100.278915
"414",110.580002,110.720001,109.769997,110.110001,636200,99.708427
"415",110.68,110.809998,109.709999,110.639999,647500,100.188354
"416",111.040001,113.459999,111,112.660004,947500,102.017548
"417",112.879997,113.300003,111.129997,111.57,531500,101.030487
"418",111.529999,112.980003,111.370003,112.769997,607200,102.117134
"419",112.199997,112.510002,110.940002,111.370003,458200,100.849403
"420",110.760002,111.43,109.669998,109.919998,786800,99.536362
"421",109.75,110.029999,108.660004,109.25,533100,98.929665
"422",109.139999,112,108.879997,111.75,767500,101.193489
"423",111.989998,112.889999,111.010002,111.559998,584900,101.021454
"424",111.32,112.07,110.790001,111.910004,634300,101.338379
"425",112.330002,113.720001,112.010002,113.199997,491400,102.506531
"426",112.809998,113.209999,111.510002,112.639999,662700,101.999413
"427",112.75,113.379997,112.449997,112.889999,638800,102.225807
"428",113.010002,114.269997,112.580002,113.760002,500100,103.739586
"429",113.82,115.169998,113.510002,114.459999,551900,104.377922
"430",114.690002,116.139999,114.690002,115.360001,565100,105.198647
"431",115.809998,116.860001,115.620003,116.449997,578000,106.192642
"432",117,118.440002,116.989998,117.779999,691600,107.405479
"433",118.629997,118.879997,117.849998,118.160004,822900,107.752007
"434",118.449997,118.449997,116.050003,116.690002,1072300,106.411507
"435",116.099998,116.300003,114.129997,115.889999,978600,105.681984
"436",116.480003,116.480003,112.900002,113.029999,648400,103.073875
"437",112.949997,113.239998,111.050003,111.57,824700,101.742477
"438",111.830002,112.300003,110.440002,110.540001,458600,100.80323
"439",110.57,111.160004,109.5,109.690002,614700,100.028091
"440",110.330002,110.519997,109.330002,109.980003,692500,100.292542
"441",110.300003,110.620003,109.510002,109.889999,975300,100.21048
"442",110.470001,110.480003,105.510002,105.940002,1067300,96.608406
"443",106.110001,107.269997,105.75,106.760002,1088300,97.356186
"444",106.82,108.150002,105.459999,105.629997,916900,96.325714
"445",105.010002,105.599998,100.730003,101.379997,1133100,92.450073
"446",98.849998,98.849998,92.57,93.139999,3136500,84.935867
"447",93,93.279999,88.93,88.949997,2555100,81.114944
"448",89,90.599998,88.209999,88.360001,3607400,80.57692
"449",89.800003,89.800003,86.980003,88.050003,1888500,80.294212
"450",87.68,88.650002,87.620003,88.339996,2104500,80.55867
"451",89,90.82,88.019997,90.43,2135700,82.464592
"452",90.510002,90.959999,89.449997,90.910004,1457900,82.90229
"453",90.059998,91.169998,88.089996,89.059998,1214400,81.215263
"454",89.220001,90.139999,87.790001,87.919998,899000,80.175667
"455",88.050003,88.220001,85.57,86.779999,2304100,79.136078
"456",85.599998,87.589996,84,87.010002,1195800,79.345833
