"","PFG.Open","PFG.High","PFG.Low","PFG.Close","PFG.Volume","PFG.Adjusted"
"913",44.68,44.849998,43.650002,43.759998,671900,41.528416
"914",43.57,44.400002,43.459999,43.689999,847900,41.46199
"915",43.200001,43.459999,42.880001,43.139999,837800,40.940041
"916",43.189999,43.48,42.330002,42.610001,885600,40.437069
"917",43.150002,44.669998,42.93,44.619999,855400,42.344563
"918",45,45.43,44.169998,44.310001,814300,42.050373
"919",44.09,44.150002,43.610001,43.709999,791200,41.480972
"920",43.610001,44.900002,43.610001,44.34,989300,42.078842
"921",44.709999,44.720001,43.75,44.330002,964300,42.069355
"922",43.799999,43.810001,42.07,42.110001,1691100,40.473854
"923",41.75,43.279999,41.540001,42.880001,1251900,41.213936
"924",42.77,43.459999,42.209999,43.299999,1257200,41.617619
"925",43.639999,44.529999,42.119999,42.52,1392900,40.867924
"926",43.540001,43.860001,42.599998,43.419998,1351400,41.732952
"927",43.040001,43.349998,41.73,42.09,1691400,40.454632
"928",42.669998,42.740002,41.68,41.849998,1078700,40.223953
"929",41.98,42.799999,40.650002,40.77,1300500,39.185917
"930",40.779999,41.59,40.470001,41.07,1204700,39.474258
"931",41.439999,41.810001,41,41.32,973700,39.714546
"932",41.349998,41.529999,39.93,39.950001,1091700,38.397774
"933",40.139999,41.990002,39.98,41.610001,1856700,39.993279
"934",41.139999,41.48,40.639999,41.290001,1335600,39.685715
"935",41.139999,41.330002,40.139999,40.16,1777000,38.599617
"936",38.959999,39.490002,38.279999,39,1596100,37.484688
"937",39.09,39.639999,38.330002,38.82,1101600,37.311684
"938",39.049999,39.82,37.73,37.790001,1190600,36.321701
"939",37.939999,38.689999,37.029999,38.23,1159800,36.744606
"940",37.73,38.91,37.48,38.630001,1209000,37.129066
"941",39.57,40.369999,39.369999,40.099998,1626900,38.54195
"942",39.75,40.139999,39.18,40.060001,1520300,38.503506
"943",40.259998,40.869999,39.84,40.27,1541500,38.705345
"944",40.369999,40.810001,39.849998,40.360001,1356400,38.791847
"945",39.720001,41.34,39.720001,41.049999,810700,39.455036
"946",41.52,42.400002,41.5,41.880001,826300,40.252789
"947",42.25,43.150002,41.59,41.73,1476400,40.108616
"948",42.169998,43.189999,42.169998,43.09,1050100,41.415775
"949",43.43,43.75,42.950001,43.450001,897600,41.761787
"950",43.709999,43.93,42.41,42.470001,1269300,40.81987
"951",42.68,43,42.299999,42.799999,1048500,41.137043
"952",42.32,42.59,41.099998,41.25,887300,39.647266
"953",41.209999,41.900002,41.209999,41.240002,1148300,39.637657
"954",40.73,41.57,40.509998,41.560001,986000,39.945221
"955",41.700001,41.869999,40.860001,41.200001,857000,39.599209
"956",41.299999,41.93,40.799999,40.869999,787000,39.282028
"957",41.5,42.029999,41.119999,41.220001,852200,39.618431
"958",41.240002,41.419998,40.959999,41.09,707400,39.493481
"959",40.990002,43.119999,40.869999,42.939999,1291200,41.271603
"960",43.509998,43.990002,43.130001,43.52,1420600,41.829067
"961",42.84,42.919998,41.490002,41.990002,1299700,40.358517
"962",40.66,41.200001,39.299999,39.349998,3035000,37.821087
"963",38.200001,39.080002,37.799999,38.25,2462600,36.763832
"964",37.959999,39.459999,37.5,39.119999,1674400,37.600021
"965",38.700001,39.5,38.529999,39.220001,1130400,37.696144
"966",40.07,40.099998,39.110001,39.709999,1204900,38.167099
"967",40.740002,41.970001,40.580002,41.799999,1584600,40.175896
"968",40.84,42.580002,39.849998,41.720001,2680800,40.099003
"969",41.73,43.130001,41.599998,43.009998,1813200,41.338882
"970",43.380001,43.490002,41.130001,41.369999,1858100,39.762604
"971",44.540001,48.959999,44.529999,47.639999,3426900,45.788986
"972",47.630001,47.709999,46.41,47.240002,2611000,45.404533
"973",47.279999,47.380001,44.91,45.549999,1878600,43.780193
"974",44.91,45.049999,43.970001,44.59,2588700,42.857491
"975",44.98,46.52,44.720001,46.299999,765000,44.501049
"976",48,48.470001,47.259998,48.32,1374200,46.442566
"977",47.91,49.049999,47.380001,48.990002,1491600,47.08654
"978",49.200001,50.200001,48.889999,48.990002,1425000,47.08654
"979",48.509998,49.009998,48,48.93,1556900,47.028866
"980",48.779999,49.139999,48.369999,49,1099700,47.096146
"981",49.669998,50.830002,49.459999,50.639999,1540300,48.672424
"982",51.27,52.669998,51.259998,52.599998,1584100,50.556267
"983",51.990002,52.189999,51.09,52,711900,49.979588
"984",51.779999,52.189999,51.400002,51.400002,602700,49.402901
"985",51.16,51.580002,49.610001,49.790001,2464500,47.855453
"986",50.029999,50.150002,49.07,49.619999,2550900,48.234558
"987",49.290001,51.09,49.080002,50.860001,1398000,49.439941
"988",50.540001,51.84,50.540001,51.360001,1374900,49.92598
"989",51.919998,52.700001,51.849998,52.279999,1111400,50.82029
"990",51.650002,51.700001,50.34,50.709999,1377600,49.294128
"991",50.040001,51.07,50.040001,50.77,1444800,49.352451
"992",51.189999,51.369999,50.009998,50.049999,1764600,48.652554
"993",49.119999,50.07,49,49.82,1848500,48.428978
"994",48.759998,49.529999,48.369999,48.77,1485100,47.408298
"995",49.689999,49.98,47.599998,47.82,2074700,46.484821
"996",48.400002,48.700001,47.75,48.34,1635300,46.990299
"997",48.27,48.43,47.459999,48.220001,1558900,46.87365
"998",48.52,48.59,47.709999,48.400002,1617900,47.048626
"999",48.240002,48.830002,47.369999,47.950001,4847900,46.611191
"1000",48.189999,48.189999,46.810001,47.5,1674200,46.173756
"1001",47.48,48.110001,47.32,47.400002,1486800,46.076546
"1002",47.91,48.950001,47.889999,48.540001,914500,47.184715
"1003",48.599998,48.84,47.849998,48.48,415300,47.126396
"1004",48.669998,49.580002,48.599998,48.68,676500,47.320808
"1005",49.040001,49.25,48.330002,48.389999,926100,47.038906
"1006",48.450001,49.220001,48.41,48.779999,668900,47.418015
"1007",48.599998,49.669998,48.509998,49.610001,928300,48.224842
