"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"465",145.589996,148.160004,145.490005,147.179993,4181600,137.818207
"466",147.690002,149.429993,147.600006,148.449997,3178400,139.007431
"467",150.050003,151.600006,148.75,150.199997,2185000,140.646133
"468",150.039993,151.490005,149.910004,150.550003,2801000,140.973877
"469",150.089996,150.710007,148.830002,150.320007,2378400,140.758514
"470",150.169998,150.630005,147.910004,148.130005,2261200,138.707794
"471",147.949997,150.789993,147.160004,147.679993,2472900,138.286407
"472",148.649994,148.940002,147.210007,147.529999,2827300,138.145981
"473",145.649994,148.449997,145.210007,147.770004,3029000,139.144073
"474",147.479996,148.990005,146.809998,148.550003,3157200,139.87854
"475",148.429993,149.779999,146.960007,147.470001,2256900,138.861618
"476",145.699997,146.949997,143.300003,144.050003,3578500,135.641235
"477",144.949997,145.729996,144.029999,144.100006,2866600,135.688293
"478",142.639999,144.119995,142.009995,143.259995,1513300,134.897385
"479",143.869995,144.589996,142.020004,143.220001,4029100,134.859665
"480",142.380005,143.679993,142.139999,142.889999,3659100,134.54895
"481",143.679993,144.419998,142.100006,144.300003,4295300,135.876633
"482",144.300003,146.850006,143.809998,145.740005,2646900,137.232559
"483",145.899994,147.100006,145.330002,146.75,5394000,138.183624
"484",150,151.509995,148.809998,148.979996,4319300,140.283432
"485",148.300003,149.25,142.509995,142.679993,4113600,134.351227
"486",140.25,141.720001,137.139999,141.559998,5946100,133.2966
"487",140.830002,143.179993,138.110001,138.710007,3644500,130.612961
"488",138.699997,139.240005,135.649994,137.949997,3121800,129.897324
"489",139.789993,140.190002,136.119995,136.809998,4124800,128.823883
"490",138.770004,140.839996,138.229996,138.289993,4201100,130.217453
"491",139.110001,140.199997,137.899994,138.820007,2361500,130.716553
"492",137.429993,138.380005,136.059998,136.440002,2597800,128.475494
"493",135.830002,137.179993,133.580002,134.380005,3133200,126.535713
"494",135.949997,136.759995,134.380005,135.179993,2637800,127.289032
"495",135.550003,137.759995,132.149994,133.259995,3868700,125.481094
"496",132.729996,133.619995,129.369995,130.669998,4518900,123.04229
"497",130.009995,132.449997,129.330002,129.440002,6903700,121.884087
"498",128.600006,128.990005,124.629997,124.830002,2838800,117.543198
"499",125.019997,129.600006,123.480003,129.570007,3440200,122.0065
"500",127.620003,131.630005,126.839996,131.570007,3249600,123.889748
"501",132.119995,133.070007,130.25,130.759995,2759200,123.127029
"502",131.559998,132.160004,130.470001,132.119995,2199900,124.407623
"503",130.190002,132.089996,129.5,131.830002,2756000,124.134575
"504",132.100006,132.979996,129.070007,130.070007,3184000,122.477318
"505",132.619995,135.039993,132.050003,134.619995,3583600,126.761696
"506",134.339996,136,133.149994,135.369995,2944600,127.467934
"507",136.059998,136.880005,134.320007,135.089996,2636100,127.204269
"508",136.199997,136.740005,135.070007,135.720001,1992900,127.797485
"509",135.220001,137.940002,134.669998,137.75,2149700,129.709015
"510",136.75,137.75,136.410004,137.360001,1890400,129.341751
"511",136.339996,138.039993,135.979996,137.610001,3100600,129.577164
"512",137.429993,138.149994,136.539993,137.770004,1841900,129.727844
"513",137.520004,138.699997,137.25,138.020004,2247300,129.963242
"514",137.309998,140.630005,137.190002,139.880005,2577400,131.714661
"515",141.779999,142.509995,140.360001,141.850006,5421600,133.569656
"516",140.960007,141.149994,138.699997,139.820007,3196500,131.658188
"517",140.820007,141.289993,139.229996,140.740005,2966300,132.524445
"518",140.889999,142,140.460007,141.179993,2707200,132.938782
"519",142.5,142.699997,141.419998,141.710007,3206300,133.437851
"520",140.330002,140.789993,138.869995,140.479996,3478300,132.279617
"521",140.850006,142.210007,140.5,141.740005,2424500,133.46608
"522",142.460007,143.75,140.940002,143.279999,3112800,134.916199
"523",142.800003,144.059998,142.25,143.630005,3473600,135.245773
"524",148.699997,149,144.339996,144.710007,5536500,136.262726
"525",144.479996,148.009995,144.440002,147.929993,4692800,139.294754
"526",148.399994,148.690002,147.410004,148.690002,2962700,140.010391
"527",148.990005,149.490005,148.289993,148.899994,3147200,140.20813
"528",147.669998,148.899994,147.25,148.149994,2961700,139.501892
"529",147.979996,148.639999,147.190002,148.610001,3952100,139.935074
"530",148.990005,149.320007,148.050003,148.479996,2977700,139.812653
"531",149.199997,150.509995,148.960007,150.360001,2654900,141.582886
"532",150.990005,152.679993,150.679993,151.479996,2759700,142.637543
"533",150.929993,151.639999,149.960007,150.520004,2110700,141.733551
"534",152,153.320007,151.589996,153.320007,3039400,144.370117
"535",152.610001,153.75,152.389999,153.279999,2479600,144.332458
"536",153.330002,154.839996,153.009995,154.580002,2622400,145.556595
"537",153.539993,153.75,152.080002,152.610001,2706300,144.467911
"538",153.25,153.600006,152.380005,153.199997,2868500,145.026443
"539",154.199997,154.679993,153.729996,154.059998,2312500,145.840546
"540",153.889999,154.809998,153.619995,153.919998,1986300,145.708038
"541",153.860001,154.740005,153.110001,154.600006,1751400,146.351761
"542",154.089996,154.570007,153.410004,154.070007,2843900,145.850037
"543",154.990005,155.850006,154.639999,155.720001,3385400,147.411987
"544",156.789993,156.979996,153.979996,154.5,4068400,146.257111
"545",154.509995,155.190002,153.610001,154.149994,3381900,145.925751
"546",154.100006,155.020004,153.729996,153.740005,3929400,145.537613
"547",153.570007,153.839996,151.639999,152.479996,3579600,144.344833
"548",151.270004,151.809998,150.380005,151.589996,2920700,143.502335
"549",151,153.229996,150.550003,153.190002,2792800,145.016953
"550",153.570007,154.369995,152.800003,153.5,1822000,145.31044
"551",154.300003,155.440002,153.850006,155.039993,2533900,146.768265
"552",155.350006,155.630005,154.369995,155.25,2657600,146.967072
"553",155.149994,156.009995,155.029999,155.350006,5287300,147.061722
"554",155.550003,157.089996,154.899994,156.929993,2395900,148.557434
"555",157.619995,158.160004,156.660004,157.240005,2694600,148.850906
"556",157.190002,157.679993,155.649994,156.289993,2373700,147.951569
"557",156.369995,158.910004,156.100006,158.449997,1951900,149.996323
"558",157.600006,157.830002,155.619995,155.830002,2430900,147.516129
"559",155.929993,157.229996,155.610001,155.929993,2048500,147.610794
"560",156.869995,157.869995,156.580002,157.479996,2214400,149.078079
"561",157.330002,158.289993,156.199997,157.110001,2764700,148.727814
"562",157.619995,158.669998,157.009995,158.539993,2179200,150.081543
"563",159.190002,159.490005,157.979996,158.919998,2704700,150.441269
"564",160,161.770004,159.759995,161.470001,2393600,152.855225
"565",161.320007,161.550003,159.860001,161.039993,3332700,152.448135
"566",161.630005,161.949997,160.160004,160.289993,3815200,151.738174
"567",160.259995,161.350006,159.789993,161.070007,1967300,152.476578
"568",161.619995,162.179993,161.179993,161.699997,1745000,153.072922
"569",161.199997,162.100006,160.550003,162.059998,1854000,153.413727
"570",161.179993,161.529999,160.550003,160.850006,1932500,152.268295
"571",160.800003,160.800003,159.210007,159.970001,2381000,151.435257
"572",160.179993,161.050003,159.679993,160.899994,1756200,152.315613
"573",161.910004,162.630005,161.399994,162.470001,2118900,153.801849
"574",162.75,162.869995,161.789993,162,2392800,153.356949
"575",162.580002,162.919998,162.130005,162.860001,3007100,154.171051
"576",163.309998,164.649994,162.660004,162.889999,3416400,154.199448
"577",167.520004,169.860001,165.889999,169.059998,6376900,160.040268
"578",168.25,169.419998,167.5,168.240005,3264700,159.264023
"579",168.25,172,168.009995,171.809998,4169400,162.643539
"580",171.770004,172.110001,171.050003,171.289993,3825200,162.151291
"581",170.699997,170.949997,168.619995,170.419998,3340300,161.327713
"582",170.160004,172.289993,170,172.25,2703300,163.060074
"583",171.899994,173.119995,171.770004,172.550003,2943100,163.344101
"584",173.009995,174.009995,172.479996,173.630005,3651700,164.366455
"585",173.759995,174.339996,170.830002,170.940002,3762200,161.819977
"586",170.410004,171.539993,169.559998,171.380005,4421600,162.236511
"587",171.580002,173.639999,171.399994,173.539993,4128600,164.28125
"588",170.490005,173.5,170.259995,172.610001,3001700,163.400879
"589",170.690002,171.770004,168.880005,169.850006,4683900,160.788132
"590",169.75,171.440002,169.5,170.360001,2899600,161.270889
"591",169.220001,170.5,168.179993,170.389999,2959600,161.299316
"592",169.759995,172.100006,168.020004,171.630005,2342300,162.473175
"593",168.479996,168.899994,165.309998,166.820007,3704800,157.9198
"594",166.929993,169.279999,166.800003,168.160004,2620700,159.188293
"595",167,170,166.529999,169.380005,1869400,160.343201
"596",169.860001,172.050003,169.779999,170.789993,3032800,161.677963
"597",169.270004,171.210007,168.850006,169.949997,2095000,160.882813
"598",169.389999,169.960007,168.009995,168.619995,2061700,159.623749
"599",169.850006,170.570007,169.059998,169.600006,2536400,160.551468
"600",169.470001,170.490005,169,169.309998,2251500,160.276947
"601",166.960007,167.279999,165.330002,166.440002,2716300,158.326859
"602",167.75,167.860001,166.539993,166.679993,2035500,158.555176
"603",166.860001,167.619995,164.940002,165.259995,3877400,157.204391
"604",163.720001,165.130005,162.679993,164.369995,2527900,156.357742
"605",164.660004,165.740005,164.589996,165.449997,1951600,157.385101
"606",163.740005,165.220001,163.649994,164.309998,1895500,156.300674
"607",164.479996,166.970001,164.320007,166.470001,2384800,158.355392
"608",168.050003,168.800003,166.940002,168.149994,2700200,159.953491
