"","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"1",58.139999,58.849998,57.450001,58.75,1812500,42.009659
"2",59.049999,59.150002,58.450001,58.599998,1721300,41.902401
"3",58.84,59.119999,58.279999,58.830002,1342700,42.066868
"4",59.040001,59.099998,57.689999,57.900002,2212500,41.401863
"5",57.630001,58.139999,57.16,57.48,2111100,41.101532
"6",57.150002,57.150002,56.029999,56.07,2595000,40.093304
"7",56.369999,57.299999,56.23,57.259998,1540900,40.944218
"8",56.57,57.259998,56.130001,56.57,1929900,40.450829
"9",56.380001,56.91,56.220001,56.310001,1023700,40.264915
"10",56.779999,56.939999,56.220001,56.310001,1699400,40.264915
"11",55.939999,56.93,55.5,56.560001,1488800,40.443676
"12",56.540001,56.75,55.779999,55.959999,999800,40.014645
"13",56.669998,56.810001,56.259998,56.59,1398500,40.465126
"14",56.310001,56.759998,55.830002,55.889999,1245500,39.964588
"15",56.139999,56.439999,55.380001,56.279999,1337200,40.243462
"16",54.48,55.860001,53.84,55.549999,2727700,39.72147
"17",54.98,55.869999,54.66,54.93,2064900,39.717857
"18",54.66,55.040001,54.25,54.91,1444900,39.703388
"19",54.619999,54.740002,53.509998,53.77,1336900,38.879108
"20",54.18,55.25,53.650002,55.110001,1999300,39.848007
"21",58.27,59.299999,52.860001,54,20726000,39.045406
"22",54.189999,56.009998,53.73,55.560001,5375400,40.173382
"23",55.880001,56.799999,55.689999,56.450001,3973900,40.816917
"24",56.619999,56.669998,55.09,55.310001,3365500,39.992619
"25",55.169998,55.610001,53.970001,54.369999,2804600,39.312946
"26",53.860001,54.68,53.25,54.400002,2393900,39.334633
"27",54.400002,55.66,54.400002,55.119999,2528400,39.855232
"28",55.73,55.73,54.73,55.310001,2728000,39.992619
"29",55.029999,55.25,54.540001,55.02,1971400,39.782928
"30",55.130001,55.41,54.169998,54.950001,2476100,39.732315
"31",54.669998,55.02,54.360001,54.490002,1822900,39.399708
"32",54.75,55.09,53.939999,54.029999,1918100,39.067093
"33",53.830002,53.970001,53.32,53.639999,1889400,38.785095
"34",54.07,54.419998,53.59,54.220001,2163100,39.204479
"35",53.759998,54.09,53.459999,53.52,2063200,38.698341
"36",54.41,54.939999,53.77,54.639999,2931500,39.508163
"37",54.43,54.540001,52.799999,53.16,2479800,38.438034
"38",53.27,53.599998,52.709999,53.349998,3491500,38.575413
"39",53.619999,55.52,53.25,54.049999,6183800,39.081566
"40",54.43,55.82,54.349998,55.389999,2965400,40.050461
"41",55.080002,55.509998,54.700001,55.25,3650700,39.949238
"42",55.25,56.66,55.060001,56.419998,3046000,40.795219
"43",56.18,56.759998,55.830002,56.610001,3468700,40.932602
"44",56.830002,56.950001,56.23,56.580002,3327700,40.910919
"45",56.599998,56.759998,54.709999,54.77,2386500,39.602165
"46",54.619999,54.639999,53.389999,54.509998,3147100,39.414169
"47",55,55.060001,54.09,54.330002,2285800,39.284019
"48",54.25,54.470001,53.75,53.98,3041000,39.030937
"49",53.5,53.5,51.990002,52.200001,3880100,37.743889
"50",52.75,53.869999,52.509998,53.639999,4193800,38.785095
"51",53.869999,54.07,52.709999,53.240002,2475700,38.495876
"52",53.470001,53.639999,52.48,52.82,8199000,38.192196
"53",52.459999,53.349998,52.209999,53.240002,2467100,38.495876
"54",53.470001,53.630001,52.029999,52.279999,2089400,37.801735
"55",52.23,52.869999,51.959999,52.700001,2181000,38.105419
"56",52.549999,52.779999,52.119999,52.25,2051800,37.780048
"57",52.389999,53.52,52.369999,53.099998,2821600,38.394646
"58",52.529999,53.25,52.220001,53.09,2186500,38.387421
"59",53.310001,53.610001,52.880001,53.060001,1681500,38.365723
"60",53.040001,54.939999,52.990002,54.73,2670000,39.573246
"61",54.970001,55.07,54.240002,54.919998,3402000,39.710617
"62",54.52,56,54.52,55.439999,3421200,40.086617
"63",55.549999,55.75,54.41,55.310001,2735000,39.992619
"64",55.34,55.959999,54.860001,55.939999,1762500,40.448147
"65",56.310001,57.16,55.889999,55.93,3344500,40.440914
"66",56.200001,56.48,55.860001,56.330002,2821200,40.730145
"67",56.279999,56.91,55.990002,56.189999,2158800,40.628914
"68",56.5,56.5,55.849998,55.93,2037500,40.440914
"69",55.93,56.099998,55.360001,55.720001,1367300,40.28907
"70",55.720001,55.82,55.099998,55.330002,1802500,40.007088
"71",55.439999,55.509998,54.560001,54.619999,1674300,39.493702
"72",54.650002,55,54.220001,54.41,2071500,39.341869
"73",54.41,55.139999,54.119999,54.82,2564200,39.638306
"74",54.919998,55.029999,53.790001,53.919998,2473400,38.98756
"75",54.029999,54.48,53.709999,53.790001,1852600,38.893559
"76",53.740002,53.860001,52.779999,53.529999,2866000,38.705559
"77",54.029999,54.240002,53.330002,53.869999,2031500,38.951405
"78",53.860001,54.779999,53.689999,54.73,1662000,39.573246
"79",54.5,55.07,54.400002,54.5,2039300,39.40694
"80",53.470001,54.07,52.560001,53.009998,2511000,38.767029
"81",53.310001,53.310001,52.259998,52.610001,2710500,38.47451
"82",52.779999,53.189999,52.470001,53.02,2141000,38.774357
"83",53.220001,53.220001,51.869999,52.299999,3154200,38.247807
"84",52.599998,52.889999,51.689999,52.139999,2967500,38.130795
"85",51.669998,51.889999,49.139999,49.34,3964100,36.083107
"86",49.369999,50.68,49,50.639999,4144700,37.033817
"87",50.540001,51.200001,50.32,51.040001,2908900,37.326355
"88",51,51.060001,50.110001,50.48,1795500,36.916809
"89",50.720001,51.59,50.560001,51.119999,2424300,37.384842
"90",51.619999,51.619999,50.939999,51.27,1931000,37.494549
"91",51.310001,51.68,50.91,51,2929200,37.297089
"92",51.799999,52.009998,51,51.279999,2169100,37.501862
"93",51.23,51.459999,50.720001,50.889999,1871500,37.216644
"94",50.889999,50.889999,49.720001,49.75,2002600,36.382946
"95",49.549999,50.080002,49.310001,49.82,2156600,36.434151
"96",50.32,51.880001,50.099998,51.43,2146300,37.611557
"97",51.68,51.759998,51.200001,51.66,1748700,37.779758
"98",51.799999,52.5,51.57,52.23,2389600,38.196606
"99",52.119999,53.009998,52.110001,52.779999,3410300,38.598831
"100",52.360001,53.099998,51.529999,51.66,4524500,37.779758
"101",51.580002,51.84,51.119999,51.689999,2201100,37.801701
"102",51.240002,51.349998,49.849998,49.849998,2667700,36.456078
"103",49.549999,49.830002,48.93,49.68,3416000,36.331764
"104",49.860001,50.560001,49.549999,50.450001,2157300,36.894871
"105",50.27,50.450001,49.52,49.549999,1560200,36.236683
"106",48.73,49.689999,48.73,49.32,1785100,36.068481
"107",49.110001,50.080002,49.049999,50,2343500,36.565781
"108",49.799999,50.23,48.5,48.869999,2101600,35.739395
"109",48.869999,49.049999,48.400002,48.490002,3029200,35.461498
"110",48.549999,49.490002,48.549999,49.450001,1670000,36.163551
"111",49.450001,50.450001,49.450001,49.990002,1997500,36.558468
"112",49.849998,50.450001,49.779999,50.209999,1674300,36.719357
"113",50.32,51,49.5,49.790001,3738800,36.412197
"114",49.439999,50.02,48.869999,48.98,2666700,35.819828
"115",49.27,50.990002,49.189999,50.970001,3278000,37.275154
"116",51,51.189999,50.049999,50.209999,2127200,36.719357
"117",49.59,49.759998,47.139999,47.5,3463800,34.737488
"118",48.07,48.630001,47.150002,47.41,4225600,34.671673
"119",47.740002,48.630001,47.369999,47.790001,3438700,34.949577
"120",47.919998,49.240002,47.66,49.189999,2562900,35.973408
"121",49.32,51.200001,49.32,50.540001,5206200,36.960682
"122",50.610001,51.360001,50.529999,50.68,3299300,37.063065
"123",50.73,51.450001,50.419998,50.900002,3315700,37.223961
"124",51.080002,52.439999,50.869999,51.52,5416000,37.67738
"125",52.009998,52.41,51.59,52.16,42639900,38.14542
"126",52.209999,52.450001,51.5,52.029999,4810200,38.050343
"127",52.009998,52.57,50.5,50.75,31997200,37.114265
"128",51.27,52.689999,51.080002,52.599998,17187000,38.46719
"129",52.5,52.740002,51.459999,51.689999,10667300,37.801701
"130",51.48,51.5,50.740002,51,7057200,37.297089
"131",51.029999,51.299999,50.529999,50.880001,4107300,37.209339
"132",51.490002,52.400002,51.279999,52.049999,3737500,38.064976
"133",52.189999,52.77,51.98,52.459999,2813200,38.364803
"134",52.68,53.389999,52.470001,53.16,2082000,38.876736
"135",53.16,53.66,53.09,53.57,4586300,39.176575
"136",53.950001,53.98,53.080002,53.57,3650900,39.176575
"137",53.66,54.41,53.400002,54.389999,4453600,39.776249
"138",54.810001,55.360001,54.450001,54.790001,4916600,40.068775
"139",54.700001,54.950001,54.299999,54.450001,2554600,39.820137
"140",54.52,55.060001,54.43,54.880001,2636700,40.134598
"141",55.639999,55.98,55.549999,55.779999,2912200,40.792778
"142",55.990002,56.41,55.560001,55.59,2474500,40.653828
"143",55.59,56.619999,55.59,56.619999,2237600,41.407085
"144",56.610001,57.25,56.450001,56.459999,2403800,41.29007
"145",56.470001,56.580002,55.889999,56.57,2833400,41.370518
"146",56.57,56.84,56.049999,56.73,3670400,41.487537
"147",55.860001,56.209999,55,55.360001,3010200,40.48563
"148",54.5,54.77,53.790001,53.849998,2803600,39.918541
"149",53.950001,54.389999,53.450001,53.529999,2805000,39.681324
"150",53.200001,53.299999,52.470001,53.07,3561500,39.340336
"151",52.799999,53.419998,52.25,52.549999,2568600,38.954861
"152",52.689999,53,52.470001,52.759998,2455000,39.110527
"153",53,53.110001,52.110001,52.209999,2783300,38.702824
"154",52.060001,52.439999,51.900002,52.41,2237900,38.851082
"155",52.73,53.189999,52.279999,52.32,2690400,38.784363
"156",52.32,52.380001,50.689999,50.950001,5037000,37.768799
"157",51.060001,51.240002,50.279999,50.610001,2645200,37.516762
"158",50.369999,50.91,50.32,50.360001,2090500,37.331429
"159",50.349998,51.09,50.099998,50.93,2213500,37.753975
"160",50.880001,51.080002,50.560001,50.970001,2216300,37.783611
"161",51.139999,52.98,51.07,52.889999,3455500,39.206902
"162",52.470001,53.82,52.470001,53.34,3060600,39.540474
"163",53.259998,53.860001,53.259998,53.470001,2814900,39.636856
"164",53.650002,53.84,53.48,53.66,1892800,39.777695
"165",53.669998,53.849998,52.43,52.950001,2083200,39.251381
"166",52.650002,53.389999,52.48,53.220001,2117700,39.45153
"167",52.880001,54.25,52.799999,54.009998,3410200,40.037148
"168",54.400002,54.400002,53.720001,54.16,3619600,40.148335
"169",54.400002,54.810001,54.07,54.630001,2077800,40.49675
"170",55,55.700001,54.330002,54.849998,3561300,40.659828
"171",55.220001,56.400002,54.919998,56.34,5613300,41.764359
"172",56.139999,56.939999,56.110001,56.470001,3299200,41.860718
"173",56.299999,56.77,55.950001,56.220001,3295800,41.6754
"174",56.560001,57,56.169998,56.52,2986700,41.897785
"175",56.52,56.599998,55.919998,56.09,3041500,41.579029
"176",56.25,56.580002,55.959999,56.48,5403500,41.868141
"177",56.509998,57.09,56.380001,56.880001,5226400,42.164654
"178",56.959999,57,56.189999,56.200001,13014900,41.660576
"179",56.09,56.599998,55.91,56.099998,5500300,41.586445
"180",56.150002,56.27,55.290001,56.110001,4691900,41.593857
"181",56.139999,56.330002,55.880001,56.09,2637400,41.579029
"182",55.810001,56.029999,54.639999,55.060001,3548100,40.815502
"183",55.040001,55.060001,54.200001,54.700001,2765700,40.548637
"184",55.150002,55.900002,55.080002,55.5,3165400,41.14167
"185",55.209999,55.450001,54.849998,55.220001,2551200,40.934109
"186",55.25,55.580002,54.900002,55.549999,2524400,41.17873
"187",55.25,55.470001,54.759998,55.419998,3381800,41.082363
"188",55.220001,55.610001,55.110001,55.41,2496200,41.074955
"189",54.98,55.880001,54.709999,55.84,2627300,41.393715
"190",55.849998,56.369999,55.41,56.189999,2758700,41.653152
"191",56.290001,56.599998,56.099998,56.299999,2113200,41.734703
"192",56.400002,57.080002,56.240002,56.700001,2570100,42.031219
"193",56.189999,56.43,55.540001,56.189999,1866100,41.653152
"194",56.330002,56.689999,56.029999,56.07,2409200,41.564209
"195",56.580002,56.580002,55.900002,56.02,1828800,41.527138
"196",55.900002,56.549999,55.779999,56.380001,1518900,41.793999
"197",55.98,56.580002,55.68,56.41,2335900,41.816246
"198",56.869999,56.98,56.259998,56.470001,2089200,41.860718
"199",56.369999,56.599998,56.09,56.25,1633000,41.697639
"200",56.25,56.450001,56.080002,56.419998,1400500,41.823654
"201",56.459999,56.549999,55.220001,55.369999,2109000,41.045303
"202",55.049999,55.82,55.049999,55.810001,1382300,41.371468
"203",55.939999,56.139999,55.720001,56,2309100,41.512318
"204",56.130001,56.220001,54.98,55.049999,2341900,40.80809
"205",55.279999,56.110001,54.869999,55.939999,3530400,41.467842
"206",55.959999,55.959999,53.48,53.709999,3262100,39.814762
"207",54,54.189999,52.82,53.43,2909500,39.607197
"208",53.130001,54.34,52.799999,54.080002,2053400,40.089039
"209",54.150002,54.619999,53.880001,54.040001,1973700,40.059387
"210",54,54.369999,53.759998,54.27,2072400,40.229889
"211",54.75,55.75,53.959999,54.529999,2724500,40.422615
"212",54.240002,54.490002,52.669998,53.349998,3027900,39.547894
"213",52.369999,52.900002,51.700001,52.650002,2110000,39.58173
"214",52.650002,52.990002,52.220001,52.799999,3077800,39.694496
"215",52.860001,53.369999,52.43,53.169998,2142000,39.97266
"216",53.060001,53.549999,52.84,53.099998,2162800,39.920029
"217",52.810001,53.349998,52.529999,52.990002,2040200,39.83733
"218",53.09,53.189999,52,52.400002,2437900,39.393784
"219",52.43,52.830002,52.119999,52.209999,2336600,39.250942
"220",52.240002,52.560001,51.27,51.380001,2921700,38.626957
"221",51.150002,51.18,50.52,50.830002,2611400,38.213467
"222",50.849998,51.02,50.330002,50.650002,2175500,38.078152
"223",50.759998,50.77,50.299999,50.669998,1526500,38.093182
"224",50.650002,50.990002,50.389999,50.830002,1964300,38.213467
"225",51.200001,51.349998,50.080002,50.200001,2348100,37.739834
"226",50.470001,50.639999,50.200001,50.580002,2233000,38.025524
"227",50.830002,51.34,50.82,51.040001,1056000,38.371349
"228",50.799999,51.029999,49.650002,50.02,2638100,37.604523
"229",50.060001,50.380001,49.68,50.060001,1854000,37.63459
"230",49.91,50.439999,49.759998,50.43,2074800,37.91275
"231",50.630001,52.07,50.630001,51.900002,4323100,39.017883
"232",52.27,52.400002,51.59,52.110001,3260300,39.175762
"233",52.130001,52.880001,51.959999,52.290001,3566700,39.311077
"234",52.369999,52.580002,52.150002,52.34,2302900,39.348675
"235",52.299999,52.34,51.450001,51.799999,1733400,38.942703
"236",51.810001,52.419998,51.650002,52.41,1848500,39.401302
"237",52.73,53.119999,52.599998,53.009998,2106700,39.852367
"238",53.139999,54.150002,53,53.400002,3076000,40.145569
"239",53.48,53.860001,53.110001,53.400002,2427500,40.145569
"240",53.470001,53.540001,53.099998,53.220001,1861700,40.01025
"241",52.880001,53.470001,52.720001,52.740002,2280200,39.649391
"242",52.880001,53.02,52.060001,52.16,5325700,39.213352
"243",52.48,52.779999,52.16,52.349998,3723800,39.356186
"244",52.700001,52.700001,51.84,51.860001,2434100,38.987808
"245",52.25,52.25,51.470001,51.509998,3059000,38.724682
"246",51.43,52.400002,51.279999,52.220001,3014900,39.258461
"247",52.220001,53.439999,52.139999,53.209999,2940400,40.002728
"248",53.299999,53.720001,53.119999,53.259998,1621000,40.040314
"249",53.349998,53.400002,53.029999,53.169998,2609000,39.97266
"250",53.169998,53.509998,52.959999,53.490002,2078000,40.213226
"251",53.619999,53.889999,53.330002,53.450001,2527700,40.183151
"252",53.759998,54.75,53.560001,54.650002,2547900,41.085304
"253",54.689999,55.84,54.57,55.540001,2539100,41.754402
"254",55.689999,56.330002,55.450001,56.200001,2790800,42.250576
"255",55.25,56.290001,55.07,56.060001,10159500,42.145332
"256",56.18,56.959999,55.93,56.639999,3640600,42.581371
"257",56.689999,56.959999,56.330002,56.490002,2056000,42.468605
"258",56.540001,57,56.41,56.740002,2517400,42.656544
"259",57.400002,58.549999,57.09,58.360001,3359500,43.874439
"260",58.490002,58.900002,57.84,58.669998,2965200,44.107491
"261",59,60.060001,58.720001,58.799999,4511900,44.205235
"262",59.459999,59.790001,58.66,59.41,4204200,44.663826
"263",59.25,59.369999,58.119999,58.139999,3439100,43.709049
"264",58.07,58.34,57.139999,58.32,8657000,43.844372
"265",58.34,59.880001,58.34,59.880001,4065600,45.017166
"266",60,60.709999,59.59,60.48,3110500,45.468239
"267",60.889999,61.360001,60.610001,60.709999,2818600,45.641151
"268",60.950001,61.110001,60.27,60.580002,2412400,45.543415
"269",60,60.389999,59.73,60.150002,2590800,45.802315
"270",59.860001,60.130001,59.450001,59.490002,4023800,45.299747
"271",58.900002,59.130001,58.18,58.73,2008700,44.721035
"272",58.830002,59.459999,58.689999,58.860001,2467300,44.820026
"273",58.98,60.040001,58.869999,59.740002,1858600,45.49012
"274",59.099998,59.220001,57.610001,57.75,2459900,43.974792
"275",57.200001,57.610001,54.779999,55.560001,3529800,42.307178
"276",54.540001,56.650002,54.380001,56.419998,3572800,42.96204
"277",56.330002,57.540001,56.32,56.580002,2495400,43.083881
"278",56.540001,56.880001,54.369999,54.400002,2720300,41.423874
"279",54.939999,55.220001,52.389999,54.330002,3602900,41.370571
"280",55.27,56.990002,55.040001,56.549999,2582600,43.061028
"281",56.240002,57.32,55.919998,56.84,2030500,43.281857
"282",56.27,57.880001,56.169998,57.470001,3417100,43.761585
"283",57.630001,57.939999,57.119999,57.799999,3163700,44.012871
"284",57.57,57.68,56.619999,56.91,2343400,43.335155
"285",57,57.68,56.709999,57.02,1468700,43.418922
"286",56.939999,57.400002,56.09,56.099998,2010700,42.718365
"287",56.619999,58.369999,56.360001,57.18,3773500,43.54076
"288",57.43,58.34,57.049999,58.02,2595900,44.180389
"289",58.32,58.34,56.759998,57.470001,3330300,43.761585
"290",57.799999,58.040001,56.560001,57,3969700,43.403679
"291",57.259998,58.080002,56.220001,56.330002,3880200,42.893513
"292",56.349998,56.880001,55.709999,56.509998,3106600,43.030571
"293",56,57.259998,55.169998,57.080002,2415000,43.464607
"294",56.720001,57.299999,56.16,56.91,2535400,43.335155
"295",57.150002,57.459999,56.639999,57.02,1537400,43.418922
"296",56.43,57.470001,56.419998,56.709999,2265300,43.182858
"297",56.689999,56.959999,55.900002,56.599998,2253100,43.099102
"298",56.990002,57.380001,56.889999,57.310001,2060400,43.639751
"299",57.25,57.849998,57.200001,57.59,3031500,43.852955
"300",57.82,57.970001,57.360001,57.759998,2205300,43.982407
"301",57.889999,58.060001,57.080002,57.16,2304400,43.525528
"302",57.380001,58.09,54.450001,56.639999,7757400,43.129566
"303",56.73,58.32,56.639999,57.810001,7013500,44.020481
"304",57.599998,57.700001,56.040001,56.470001,3371400,43.000114
"305",57.689999,58.470001,57.380001,57.639999,3788500,43.891029
"306",57.98,58.849998,57.700001,58.459999,3186800,44.515434
"307",57.91,58.330002,57.279999,57.330002,2754700,43.654976
"308",57.619999,57.619999,56.75,56.75,3591800,43.213322
"309",57.34,57.450001,56.310001,57.02,2414800,43.418922
"310",57.029999,57.869999,56.419998,56.959999,3790400,43.37323
"311",56.880001,57.130001,55.580002,55.630001,3115200,42.360481
"312",55.740002,57.200001,55.5,56.919998,2701700,43.34277
"313",56.759998,57.48,55.450001,56.139999,3108700,42.748837
"314",56.310001,56.630001,55.150002,56.599998,2454300,43.099102
"315",55.540001,56.68,55.259998,56.52,2379600,43.038185
"316",56.740002,57.599998,56.580002,57.439999,1750400,43.738739
"317",57.130001,57.470001,56.119999,56.689999,2169900,43.167633
"318",56.950001,57.68,56.419998,56.75,1879700,43.213322
"319",57.59,58.889999,57.369999,58.310001,2558100,44.401215
"320",58.080002,58.869999,58,58.619999,2014400,44.637272
"321",58.59,58.700001,57.790001,58.32,2190800,44.408825
"322",58.540001,58.98,58.080002,58.509998,1604100,44.553509
"323",58.830002,59.889999,58.459999,59.75,2173800,45.49773
"324",59.810001,60.099998,59.52,59.669998,1964100,45.43681
"325",60.330002,60.619999,59.830002,59.830002,2676600,45.558647
"326",59.990002,60.610001,59.639999,59.740002,1874500,45.49012
"327",59.860001,59.91,59.279999,59.540001,1777300,45.337826
"328",59.5,60.279999,59.259998,59.959999,1649300,45.657639
"329",60.07,60.119999,58.82,59.389999,1654400,45.223602
"330",58.970001,59.610001,58.66,59.599998,1824600,45.383507
"331",59.810001,60.330002,59.619999,60.130001,2547400,45.78709
"332",59.110001,60.279999,58.380001,59.880001,1617500,46.207649
"333",59.779999,60.630001,59.610001,60.220001,2145200,46.470013
"334",60,60.759998,59.919998,60.490002,2209300,46.678371
"335",60.57,63.150002,60.57,62.57,3924300,48.283443
"336",62.560001,63.169998,62.279999,62.84,2347700,48.491798
"337",62.68,63.73,62.560001,63.450001,1843700,48.962513
"338",64.18,64.760002,63.540001,64.07,2542300,49.440952
"339",63.919998,64.199997,62.48,63.939999,2310300,49.340626
"340",64.610001,65.489998,64.400002,64.709999,2188000,49.934814
"341",65.199997,65.459999,64.650002,65.300003,1905500,50.390106
"342",65.57,66.040001,65.360001,65.82,2549100,50.79137
"343",65.919998,66.769997,65.860001,66.589996,1810500,51.385555
"344",66.639999,66.830002,65.940002,66.669998,2378600,51.447289
"345",66.510002,66.779999,66.150002,66.650002,2137100,51.431862
"346",66.889999,67.309998,66.300003,66.519997,1732000,51.331543
"347",66.540001,66.669998,65.800003,66.269997,1865300,51.138618
"348",66.550003,66.599998,66.019997,66.489998,1941600,51.30838
"349",66.610001,66.910004,65.949997,66.059998,1847100,50.976574
"350",65.800003,66.870003,65.419998,66.730003,1989200,51.493599
"351",66.169998,66.589996,65.870003,66.379997,2113400,51.223503
"352",65.330002,65.949997,64.709999,65.889999,1708500,50.845394
"353",65.610001,66.580002,65.510002,66.300003,2786300,51.161789
"354",66.660004,68.410004,66.57,68.230003,2586600,52.651104
"355",67.769997,68.879997,67.760002,68.160004,3821200,52.597088
"356",68.349998,68.949997,67.900002,68.510002,1745100,52.867168
"357",68.900002,69.110001,67.849998,68.300003,1506600,52.70512
"358",68.199997,69.25,68.080002,68.57,2515000,52.91346
"359",68.660004,68.849998,67.410004,67.660004,1954900,52.21125
"360",68.290001,68.629997,68.029999,68.550003,1727300,52.898041
"361",68.669998,68.93,67.900002,68.449997,2173400,52.820866
"362",68.290001,69.379997,67.849998,69.019997,1680900,53.260719
"363",69.080002,69.839996,68.949997,69.239998,1736100,53.430485
"364",69.110001,69.110001,68.400002,68.870003,2603300,53.144962
"365",69.07,69.709999,68.989998,69.339996,2362700,53.507652
"366",69.230003,69.459999,67.650002,67.779999,4014900,52.303856
"367",67.839996,68.849998,67.75,68.519997,3584900,52.874886
"368",67.830002,68.910004,67.5,68.790001,2281900,53.083233
"369",69.230003,70.309998,69.160004,70.07,1912700,54.070969
"370",69.730003,69.860001,68.68,68.779999,1751100,53.07552
"371",70.209999,70.769997,69.800003,69.989998,4425400,54.009239
"372",69.82,69.919998,68.389999,68.699997,1630800,53.013783
"373",68.949997,69.889999,68.800003,69.720001,1605000,53.800896
"374",70.290001,70.989998,69.529999,69.75,1883000,53.824032
"375",69.93,70.309998,69.050003,69.93,1628900,53.962936
"376",70.290001,70.489998,69.550003,69.830002,1877900,53.885777
"377",69.559998,69.760002,68.720001,68.949997,1751200,53.206707
"378",69.5,70.5,69.279999,69.330002,1108900,53.499943
"379",69.959999,70.599998,69.889999,70.230003,1905600,54.194443
"380",70.169998,71.339996,69.970001,71.209999,1603200,54.95068
"381",71.480003,71.769997,71.190002,71.309998,2269800,55.02784
"382",71.75,71.989998,71.050003,71.220001,1901100,54.958385
"383",70.860001,71.139999,69.730003,70.309998,1960800,54.256176
"384",70.599998,70.980003,70.110001,70.860001,1640700,54.680588
"385",70.830002,71.709999,70.830002,71.400002,2752400,55.097301
"386",70.860001,70.980003,69.849998,70.010002,2478500,54.024673
"387",69.970001,70.610001,69.769997,70.330002,2683500,54.271603
"388",69.760002,70.809998,69.360001,70.129997,2737800,54.117271
"389",70.160004,71.080002,70.019997,70.440002,2278500,54.356491
"390",70.510002,70.769997,69.709999,69.93,2109200,53.962936
"391",70.169998,70.389999,69.559998,70.150002,1586300,54.132702
"392",70.379997,70.760002,70,70.379997,1987700,54.310192
"393",70.260002,71.110001,70.129997,70.889999,2011200,54.703747
"394",70.889999,71.419998,70.610001,71.290001,1242300,55.012413
"395",71.129997,71.290001,69.839996,70.120003,2191100,54.109558
"396",70.550003,70.779999,70.050003,70.580002,1833500,54.464527
"397",70.699997,71.169998,70.059998,70.440002,4583600,54.356491
"398",71.040001,71.040001,67.620003,68.120003,3540200,52.566219
"399",67.830002,69.019997,67.559998,68.5,3500700,52.85944
"400",67.699997,68.150002,67.230003,67.510002,2726400,52.730564
"401",67.639999,68.300003,67.300003,68.209999,2034600,53.277328
"402",68.760002,68.760002,68.120003,68.239998,1964400,53.300751
"403",67.959999,68.669998,67.769997,68.610001,1623600,53.589756
"404",68.730003,69.260002,68.529999,68.739998,1752500,53.691296
"405",68.660004,69.239998,68.599998,68.900002,2107300,53.816269
"406",68.900002,69.080002,68,68.040001,1530800,53.144535
"407",68.459999,68.919998,68.43,68.550003,2509100,53.542892
"408",68.089996,68.089996,66.529999,66.949997,2001200,52.293167
"409",67.279999,67.769997,66.849998,67.150002,1935800,52.449387
"410",67.260002,67.779999,67.07,67.519997,1551500,52.738377
"411",67.639999,67.970001,67.410004,67.839996,1424300,52.988327
"412",68.32,68.419998,67.379997,67.470001,1312300,52.699329
"413",67.739998,68.349998,67.739998,68.220001,1733700,53.285137
"414",68.129997,68.169998,67.099998,67.220001,1352200,52.504059
"415",67.580002,67.900002,67.309998,67.489998,2043600,52.714951
"416",67.470001,67.900002,67.230003,67.809998,2137000,52.96489
"417",67.769997,68.260002,67.199997,67.32,1779900,52.582165
"418",67.32,67.379997,66.610001,66.68,2193500,52.082279
"419",66.599998,66.839996,66.07,66.449997,2100600,51.902634
"420",66.209999,66.389999,65.610001,65.910004,1876700,51.48085
"421",65.910004,66.120003,65.480003,65.699997,1947900,51.316818
"422",65.620003,66.089996,64.879997,66.080002,1928200,51.613628
"423",66.099998,66.629997,65.620003,66.010002,2182600,51.55896
"424",65.690002,66.300003,65.419998,65.839996,1392400,51.42617
"425",66.089996,66.389999,64.5,64.559998,2766900,50.426392
"426",64.519997,65.540001,64.339996,65.019997,2585900,50.785679
"427",65.349998,65.459999,64.779999,65.110001,1775300,50.855991
"428",64.980003,65.980003,64.919998,65.959999,2084200,51.519897
"429",65.809998,66.540001,65.360001,66.389999,2256800,51.855762
"430",66.660004,68.599998,66.410004,67.970001,3835100,53.08987
"431",68.559998,70.010002,68.510002,69.139999,3041300,54.003731
"432",69.32,69.669998,69.07,69.519997,3252100,54.300541
"433",69.629997,69.629997,68.32,68.610001,3115000,53.589756
"434",68.860001,69.32,66.900002,69.110001,5101500,53.980301
"435",69.5,69.5,67.559998,67.870003,3352500,53.011765
"436",68.190002,68.489998,67.370003,68.43,3232700,53.449158
"437",68.239998,69.82,68.18,68.410004,2473500,53.43354
"438",68.699997,68.699997,67.849998,68.18,2132600,53.253887
"439",68.080002,68.470001,67.75,67.790001,2237400,52.949272
"440",68.080002,69.169998,67.800003,68.949997,2155900,53.855324
"441",68.849998,69.099998,67.559998,67.879997,2555700,53.019569
"442",68.099998,68.559998,67.279999,68.43,2714100,53.449158
"443",68.449997,68.830002,68.07,68.480003,1807800,53.488216
"444",68.410004,68.949997,68.25,68.610001,1582900,53.589756
"445",68.360001,68.940002,67.980003,68.400002,1451400,53.425724
"446",68.489998,68.889999,68.209999,68.720001,1333300,53.675674
"447",68.699997,68.989998,67.25,67.309998,2428900,52.574352
"448",66.889999,66.889999,64.970001,65.220001,3041500,50.941906
"449",65.389999,66.010002,63.59,65.019997,2532100,50.785679
"450",65,65.410004,64.300003,64.809998,1590000,50.621655
"451",65.639999,67.989998,65.339996,67.459999,2864800,52.691521
