"","ALGN.Open","ALGN.High","ALGN.Low","ALGN.Close","ALGN.Volume","ALGN.Adjusted"
"946",317.630005,320.309998,312.720001,319.51001,645800,319.51001
"947",322.190002,327.910004,315.23999,316.079987,499400,316.079987
"948",320.399994,327.089996,320.399994,323.619995,488400,323.619995
"949",325.589996,328.559998,321.859985,327.570007,346100,327.570007
"950",331.390015,331.859985,325.179993,328.640015,384200,328.640015
"951",334.98999,339.769989,330.899994,335.75,603800,335.75
"952",334.480011,336.26001,329.019989,330.820007,525000,330.820007
"953",333.529999,337.200012,328.390015,333.100006,555500,333.100006
"954",330.109985,338.119995,330,336.670013,616500,336.670013
"955",338.890015,343,335.079987,336.519989,548800,336.519989
"956",339,343.209991,322.869995,326.839996,660500,326.839996
"957",330.140015,339.679993,327.910004,334.600006,565300,334.600006
"958",334.200012,338.679993,328.970001,335.809998,892600,335.809998
"959",424.320007,459,424,453.230011,5114700,453.230011
"960",451.339996,470.429993,444.769989,469.559998,1959900,469.559998
"961",462.730011,475.369995,447.929993,454.51001,1641100,454.51001
"962",455.350006,469.910004,450.920013,455.089996,803000,455.089996
"963",447.809998,450.480011,439,439.51001,801800,439.51001
"964",436.600006,442.859985,428.880005,436.570007,774500,436.570007
"965",432,435.899994,417.359985,426.079987,767500,426.079987
"966",432.100006,458.440002,430.369995,458.440002,1247300,458.440002
"967",460.230011,465.660004,453.160004,465.01001,799500,465.01001
"968",472.230011,484.5,471.01001,483.459991,960200,483.459991
"969",486.470001,498.670013,486.470001,491.910004,890800,491.910004
"970",490.450012,491.5,476.119995,477.850006,664400,477.850006
"971",501,507.049988,476.790009,476.98999,957200,476.98999
"972",484.480011,484.480011,457.609985,464.320007,742100,464.320007
"973",464.700012,469.589996,456.480011,461.779999,543900,461.779999
"974",455.720001,464.850006,449.029999,452.76001,621500,452.76001
"975",455.769989,461.170013,452.25,457.26001,421500,457.26001
"976",463.23999,466.75,450.890015,457.170013,481000,457.170013
"977",452,456.410004,444.75,451.380005,516500,451.380005
"978",449.059998,455.149994,442.869995,444.609985,509100,444.609985
"979",443.540009,447.140015,439.709991,441.350006,408900,441.350006
"980",443.390015,452.570007,439.859985,446.450012,560100,446.450012
"981",452.149994,479.540009,449.470001,476.579987,814600,476.579987
"982",483.01001,486,465.459991,475.100006,633900,475.100006
"983",470.690002,474.609985,465.76001,473.690002,415800,473.690002
"984",470.920013,477.170013,468.140015,475.5,249800,475.5
"985",472.399994,483.880005,471.309998,481.290009,1113800,481.290009
"986",487.459991,508.959991,485.600006,500.100006,1162100,500.100006
"987",496.570007,507.640015,491.790009,505.480011,553200,505.480011
"988",506.23999,516.289978,505.309998,511,583500,511
"989",511.959991,524.880005,510.320007,521.719971,635200,521.719971
"990",521.900024,524.609985,515.5,517.710022,533100,517.710022
"991",516.75,518.169983,509.269989,515.76001,458100,515.76001
"992",516.23999,520.880005,507.309998,509.01001,463500,509.01001
"993",506.890015,511.320007,499.570007,508.390015,376700,508.390015
"994",507,509.5,498.26001,507.079987,305900,507.079987
"995",510.899994,522.340027,502.309998,504.309998,426900,504.309998
"996",511.799988,519.059998,502.600006,516.299988,347300,516.299988
"997",511.079987,520.380005,510.269989,516.340027,399300,516.340027
"998",522,527.25,516.950012,526.719971,535900,526.719971
"999",533.01001,535,521.650024,529.919983,896700,529.919983
"1000",518.090027,531.599976,513.340027,530.710022,449500,530.710022
"1001",531.98999,536.599976,527.599976,536.590027,435600,536.590027
"1002",540.52002,543.650024,524.98999,525,308200,525
"1003",528.140015,529.210022,521.130005,528.030029,163700,528.030029
"1004",532.320007,532.73999,518.840027,520.859985,246900,520.859985
"1005",524.919983,525.77002,512.799988,520.450012,223700,520.450012
"1006",522.289978,527.969971,519.75,524.320007,250200,524.320007
"1007",526.869995,535.400024,523.330017,534.380005,320900,534.380005
