"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"446",130.220001,133.529999,130.100006,132.350006,2453900,122.416603
"447",132,132,126.349998,126.470001,3450700,116.977928
"448",125.290001,125.480003,120.82,121.620003,4761000,112.491943
"449",123.620003,123.779999,120.379997,122.18,2955300,113.009911
"450",122.949997,123.559998,121.949997,122.57,2277500,113.370651
"451",122.860001,123.480003,122.059998,122.260002,2426900,113.287239
"452",122.209999,122.589996,118.489998,120.139999,2576200,111.322823
"453",118.550003,119.25,117.550003,118.550003,2096900,109.849518
"454",118.589996,120.650002,117.080002,117.669998,3547500,109.034103
"455",118.099998,118.339996,115.400002,116.25,1593500,107.718315
"456",114.169998,114.379997,109.529999,111.120003,5023700,102.964806
"457",111.779999,111.949997,106,106.139999,5540900,98.350296
"458",107.870003,108.860001,106.360001,107.120003,2926600,99.258377
"459",105.589996,107.370003,103.489998,106.559998,4332300,98.739479
"460",106.949997,107,100.629997,102.040001,4307400,94.551208
"461",101.690002,106.160004,101.029999,105.510002,4274200,97.766533
"462",106.68,108.720001,105.07,105.339996,4010900,97.609009
"463",105.980003,107.300003,103.849998,106.889999,3771700,99.045265
"464",106.150002,106.489998,100.839996,102.349998,6607500,94.838448
"465",104.540001,107.110001,104.040001,106.349998,5029700,98.544899
"466",107.059998,107.540001,105.440002,107.330002,4336700,99.452965
"467",109.25,110.199997,107.360001,109.150002,3424400,101.139397
"468",108.730003,108.949997,104.720001,104.849998,4150100,97.154984
"469",103.089996,106.220001,102.5,105.510002,3486000,97.766533
"470",106.839996,106.949997,101.029999,101.25,3267000,93.819176
"471",101.220001,102.410004,98.080002,98.519997,5175700,91.289543
"472",100.75,101.099998,97.239998,98.07,4669900,90.872566
"473",97.910004,101.959999,96.809998,101.589996,4217600,94.134224
"474",103,105.589996,102.699997,105.199997,6065000,97.479301
"475",103.989998,106.129997,103.610001,105.709999,4309300,97.951859
"476",103.449997,103.970001,101.370003,102.360001,5704300,94.847717
"477",103.290001,107.57,103.230003,106,5253400,98.220573
"478",101.629997,102.209999,99.379997,100.699997,3373700,93.309547
"479",101.699997,102.730003,101.029999,102.540001,3664200,95.014496
"480",102.260002,103.059998,100.760002,101.949997,3554900,94.467804
"481",101.989998,104.059998,101.580002,103.769997,3580800,96.154236
"482",103.970001,106.589996,103.589996,105.470001,2661900,97.729469
"483",104.389999,104.68,102.889999,103.309998,5268900,95.728004
"484",107.110001,108.379997,106.160004,108.110001,4061400,100.175728
"485",108.32,108.779999,103.650002,104.07,3153900,96.432213
"486",101.449997,102.290001,99.559998,102.129997,5046200,94.63459
"487",104.760002,107.639999,103.410004,103.610001,5226600,96.005974
"488",102.050003,103.260002,99.209999,101.709999,3368700,94.245422
"489",103.57,104.349998,101.690002,102.07,3713800,94.579002
"490",104.239998,106.599998,103.830002,103.93,3443300,96.30249
"491",103.220001,104.300003,101.459999,102.830002,2685200,95.283241
"492",102.279999,102.949997,99.059998,100.080002,3088500,92.735046
"493",99.540001,100.269997,95.459999,96.209999,4816100,89.149063
"494",96.370003,96.959999,93.709999,94.010002,4658700,87.110535
"495",94.959999,97.139999,92.300003,92.980003,4046700,86.156128
"496",91.529999,93.349998,89.019997,89.739998,5743800,83.153893
"497",89.440002,90.489998,86.82,87.260002,7468800,80.855927
"498",86.230003,86.730003,82.779999,82.860001,2773400,76.778854
"499",83.830002,89.029999,82.040001,88.989998,4488200,82.458961
"500",87.099998,88.790001,85.050003,88.790001,4305200,82.273628
"501",89.239998,89.330002,86.150002,87.519997,3325200,81.096825
"502",88.209999,88.900002,86.370003,87.209999,3571100,80.809578
"503",85.660004,91.260002,85.199997,90.610001,3863000,83.960045
"504",90.599998,91.220001,88.260002,89.970001,2961700,83.367035
"505",91.699997,94.300003,91.080002,93.919998,3874200,87.027122
"506",94.489998,96.410004,92.220001,94.510002,4453100,87.573822
"507",95.660004,96.110001,94.339996,95.519997,3437800,88.509712
"508",96.779999,99.510002,96.110001,99.190002,4739600,91.910362
"509",98.019997,99.32,97.279999,99.120003,3480400,91.845505
"510",97.860001,98.010002,95.959999,96.870003,3206100,89.760635
"511",95.660004,99.010002,95.279999,98.510002,3504800,91.280273
"512",98.970001,99.940002,98,98.589996,2452700,91.354401
"513",98.550003,99.419998,97.440002,98.669998,2800500,91.633011
"514",98.360001,99.349998,97.110001,99.050003,2670800,91.985901
"515",100.300003,101.370003,99.110001,101.050003,3299500,93.843269
"516",99.760002,100.059998,96.629997,96.860001,4390200,89.952087
"517",97.650002,98.419998,96.129997,96.57,2679100,89.68277
"518",96.519997,98.050003,95.790001,97.239998,3128900,90.304985
"519",98.190002,100.300003,98.050003,99.099998,2417700,92.032356
"520",97.43,98.25,96.489998,98.099998,2953000,91.103668
"521",98.599998,99.75,98.089996,98.870003,2873300,91.818748
"522",99.690002,99.900002,98.370003,99.449997,3000600,92.357376
"523",99.940002,100.849998,98.589996,99.199997,2500700,92.125214
"524",99.870003,100.489998,98.550003,98.849998,2614700,91.800171
"525",97.75,99.400002,96.709999,99.379997,1788400,92.292366
"526",99.230003,99.650002,97.870003,98.349998,1978000,91.335823
"527",97.489998,97.610001,96.059998,96.18,2723700,89.320587
"528",95.459999,95.769997,91.730003,92.989998,3459000,86.358086
"529",92.669998,93.269997,89.940002,92.5,3073000,85.90303
"530",91.629997,94.349998,91.610001,94.209999,2625700,87.491081
"531",95.779999,97.120003,95.199997,95.629997,3072400,88.809814
"532",96.150002,97.790001,95.739998,96.75,3469200,89.849937
"533",96.330002,97.830002,96.25,96.959999,2654700,90.044937
"534",98.220001,100.260002,97.910004,100.25,3038600,93.100311
"535",99,100.279999,98.410004,99.709999,2791500,92.598831
"536",99.580002,99.809998,98.419998,98.779999,3456300,91.735161
"537",98.339996,98.669998,94.57,95.349998,3836800,88.549774
"538",96.43,97.120003,95.120003,95.529999,4163500,88.716949
"539",95.129997,95.709999,94.169998,94.75,6090800,87.992569
"540",94.989998,95.169998,92.970001,93.910004,5777600,87.212479
"541",95.540001,98.400002,93.989998,95.040001,6452100,88.261894
"542",95.370003,96.230003,92.970001,94,5204700,87.296059
"543",94.639999,97.010002,94.389999,96.419998,5033900,89.543472
"544",96.709999,97.629997,95.120003,96.809998,3729100,89.905655
"545",97.040001,97.300003,95.269997,95.5,3337000,88.689072
"546",94.919998,94.980003,91.559998,91.940002,5079200,85.382988
"547",92.07,92.120003,90.580002,91.349998,3731300,84.835052
"548",89.32,89.699997,86.190002,86.440002,6761000,80.27523
"549",86.769997,87.870003,86.139999,86.260002,7699100,80.108078
"550",86.93,87.639999,86.470001,86.980003,8308900,80.776726
"551",88,88.669998,86.769997,88.57,6656000,82.253319
"552",88.620003,90.050003,88.339996,89.690002,4338900,83.293457
"553",89.110001,90.360001,88,88.849998,8939900,82.513351
"554",89.019997,92.190002,88.82,91.919998,4197000,85.364403
"555",92.82,93.129997,92.339996,92.879997,7035400,86.255951
"556",93.050003,96.610001,92.82,95.889999,7928500,89.051262
"557",95.82,97.230003,94.389999,96.870003,5389100,89.961388
"558",95.75,95.949997,92.779999,93.68,7873000,86.998886
"559",93.550003,94.129997,91.980003,92.779999,2940500,86.163063
"560",94.449997,95.989998,94.269997,94.769997,2393700,88.011154
"561",94.32,95.449997,93.639999,94.589996,2761700,87.843971
"562",93.809998,95.470001,93.720001,95.239998,2768000,88.447632
"563",96.379997,96.580002,94.849998,95.18,2785600,88.391914
"564",96.190002,97.150002,95.580002,96.940002,2633900,90.026398
"565",97.080002,97.769997,96.010002,96.050003,2260100,89.199867
"566",96.650002,96.650002,93.779999,93.93,4351500,87.231049
"567",94.059998,94.5,92.919998,93.669998,5782700,86.989586
"568",94.449997,98.760002,93.940002,98.629997,4505400,91.595856
"569",99.120003,100.989998,98.970001,99.480003,4985900,92.385246
"570",98.790001,99.589996,97.389999,98.57,4005700,91.540123
"571",99.339996,100.050003,98.400002,98.730003,3066200,91.688736
"572",98.379997,99.760002,97.660004,98.730003,2640900,91.688736
"573",102.089996,106.480003,101.849998,105.309998,7145100,97.799446
"574",104.43,104.720001,101.440002,102.120003,6091000,95.035484
"575",101.860001,102.82,100.980003,102.349998,2990100,95.249542
"576",103.190002,104.449997,101.43,101.839996,2445500,94.774925
"577",101.949997,104.290001,101.519997,103.870003,3307000,96.664093
"578",105.25,107.300003,104.639999,107.07,3886000,99.64209
"579",106.970001,107.889999,105.370003,106.599998,4242000,99.204704
"580",107.5,107.580002,103.830002,103.940002,3599200,96.72924
"581",103.980003,104.129997,102.019997,102.080002,4090800,94.99826
"582",101.470001,102.139999,97.080002,97.879997,4380400,91.089638
"583",98,98.459999,96.699997,97,3512000,90.270699
"584",97.989998,98.379997,94.970001,96.050003,3804600,89.386597
"585",95.839996,96.5,91.860001,91.889999,5186600,85.515198
"586",91.129997,92.150002,89.07,89.169998,5145900,82.983879
"587",91.75,93.620003,89.730003,90.900002,6354600,84.593887
"588",89.900002,91.870003,89.540001,91.239998,3705900,84.910278
"589",90.150002,91.889999,89.699997,91.779999,4170900,85.412819
"590",91.669998,94.660004,91.519997,94.029999,3925400,87.506744
"591",92.68,95.129997,92.059998,94.239998,3395100,87.702164
"592",94.360001,95.25,92.5,95,2425700,88.409439
"593",93.940002,95.300003,93.209999,93.5,4184500,87.013489
"594",93.919998,95.330002,93.919998,94.339996,2482500,87.795235
"595",93.389999,94.629997,93.169998,94.360001,1950500,87.813843
"596",95,96.25,94.790001,95.18,2043800,88.576958
"597",94.269997,94.669998,92.669998,93.019997,2701400,86.566795
"598",93.209999,94.519997,92.779999,93.68,2823000,87.181007
"599",94.089996,95.940002,94.089996,95.629997,2537300,88.995728
"600",95.019997,95.379997,92.389999,92.910004,2869900,86.464447
"601",91.050003,91.050003,87.25,88.849998,4547200,82.686096
"602",89.779999,90.5,86.709999,87.160004,3757500,81.113335
"603",87.690002,88.379997,86.970001,87.110001,3148500,81.066811
"604",85.650002,86.639999,84.279999,86.43,3974100,80.433983
"605",86.260002,86.489998,83.809998,83.959999,3010000,78.135338
"606",82.699997,83.849998,81.830002,81.879997,4316600,76.199615
"607",82.470001,83.050003,81.32,82.949997,3333200,77.195396
"608",83.440002,84.900002,82.580002,84.279999,3586200,78.433128
"609",84.099998,84.43,80.410004,82.029999,4593300,76.339233
"610",82.839996,84.779999,82.43,84.269997,3545000,78.423828
"611",84.489998,85.139999,83.5,84.599998,2462100,78.730942
"612",85.080002,85.830002,84.82,85.199997,2044100,79.289299
"613",86.230003,87.690002,86.160004,86.5,4030700,80.499107
"614",85.959999,86.139999,84.440002,85.029999,2857600,79.131111
"615",86.330002,87,86.110001,86.489998,4218100,80.489815
"616",86.559998,87.330002,85.059998,85.169998,2759500,79.261391
"617",84.410004,86.050003,84.32,85.470001,2629200,79.540581
"618",86.470001,89.080002,86.419998,88.300003,3640500,82.174255
"619",87.75,89.379997,86.540001,88.650002,3318300,82.499969
"620",90.400002,92.099998,90.400002,91.449997,3772800,85.105713
"621",91.370003,93.099998,91.370003,92.370003,4052500,85.961891
"622",91.839996,92.949997,90.360001,90.559998,2311500,84.277458
"623",90.419998,90.769997,89.139999,90.040001,2641900,83.793549
"624",91.5,94.379997,90.720001,93.089996,3422300,86.631943
"625",92.889999,93.790001,91.889999,92.110001,2112400,85.719933
"626",92.220001,93.470001,91.669998,93.160004,3735900,86.69709
"627",95,95.290001,92.449997,93.089996,2355200,86.631943
"628",92.669998,92.989998,87.349998,87.559998,5193200,81.485588
"629",88,88.089996,86.129997,87.199997,2794500,81.150551
"630",87.370003,89,87.199997,88.57,5390500,82.425507
"631",87.949997,91.040001,87.25,90.150002,3219400,83.895905
"632",89.709999,90.230003,88.660004,89.150002,2626900,82.965279
"633",90.050003,92.099998,89.900002,90.660004,4298700,84.370522
"634",91.150002,91.620003,90.089996,90.839996,3640300,84.538033
"635",90.839996,91.470001,90.419998,90.900002,2393000,84.593887
"636",91.160004,91.360001,88.580002,88.75,3432500,82.593025
"637",88.790001,88.790001,86.260002,87,3012000,81.22802
"638",87.230003,87.730003,85.110001,85.190002,3693500,79.538109
"639",84.949997,85.559998,84.519997,85.43,3330800,79.762184
"640",85.720001,87.400002,84.900002,87.040001,3130200,81.265381
"641",87.370003,88.769997,86.900002,87.209999,3331000,81.424103
"642",87.139999,88.370003,86.459999,87.589996,2908200,81.778885
"643",87.459999,88.739998,87.339996,87.68,1849300,81.8629
"644",88.019997,88.18,85.019997,85.470001,2945100,79.799538
"645",85.019997,85.199997,83.470001,84.290001,3026100,78.697815
"646",84.059998,84.389999,82.010002,83.919998,3407000,78.352364
"647",83.599998,86.730003,83.050003,86.059998,3707600,80.35038
"648",85.860001,88.129997,85.25,85.849998,3144300,80.15432
"649",84,84.300003,79.449997,81.07,8080000,75.691444
"650",83.050003,87.839996,80.059998,82.459999,6795800,76.989227
"651",80.25,81.629997,78.800003,79,5476400,73.758774
"652",79.529999,79.910004,76.870003,78.279999,4257200,73.086548
"653",76.650002,78.099998,74.839996,77.550003,5249900,72.404976
"654",78,80.389999,77.599998,80.360001,6235200,75.028557
"655",80.800003,80.879997,79.260002,79.370003,2787800,74.104233
"656",78.75,79.629997,77.800003,77.919998,4615300,72.750435
"657",77.489998,79.93,76.830002,78.519997,4881100,73.310616
"658",76.480003,76.879997,74.260002,75.019997,6971500,70.042824
"659",74.910004,75.519997,73.949997,74.940002,4008300,69.96814
"660",75.190002,76.57,74.830002,75.919998,2540900,70.883118
"661",77.419998,78.190002,76.160004,77.809998,3530000,72.647743
"662",77.25,77.389999,76.199997,76.690002,3039100,71.602036
"663",77.589996,78.129997,76.349998,77.220001,2886800,72.09687
"664",77.620003,77.75,75.470001,75.510002,2299800,70.500313
"665",74.18,74.860001,71.360001,71.75,5160000,66.989769
"666",72.739998,73.220001,71.370003,72.25,2688200,67.456604
"667",72.93,72.989998,70.830002,71.660004,2649300,66.905754
"668",71.669998,73.480003,71.620003,72.529999,3055900,67.718025
"669",73.190002,75.839996,73.040001,74.480003,3726700,69.538651
"670",74.589996,75.410004,73.349998,74.190002,3164000,69.267899
"671",72.559998,74.349998,72.389999,74.129997,2467000,69.211861
"672",75.699997,76.370003,74.919998,75.57,2951100,70.556351
"673",75.830002,77.32,75.110001,75.599998,4059700,70.584351
"674",74.730003,76.529999,73.480003,76.440002,3794000,71.368622
"675",77.25,80.419998,77.050003,80,5133600,74.692429
"676",80.389999,82.389999,79.720001,80.099998,4342700,74.785797
"677",80.879997,82.75,79.800003,81.029999,3585300,75.654106
"678",79.220001,80.470001,78,79.68,3200200,74.393669
"679",80.169998,81.089996,78.120003,79.389999,4123500,74.122925
"680",85.989998,87,83.230003,85.639999,11888900,79.95826
"681",84.400002,84.989998,80.830002,81.220001,4902200,75.831512
"682",80,81.389999,79.68,81.32,3876100,75.924866
"683",82.389999,82.470001,80.970001,81.610001,4099100,76.195633
"684",81.989998,82.139999,80.080002,81,4754700,75.626091
"685",80,81,79.709999,80.129997,3749100,74.813812
"686",78.75,79.769997,77.879997,78.559998,4323900,73.347969
"687",77.730003,78.43,76.110001,76.769997,3236200,71.676727
"688",76,76.419998,74.43,75.089996,4100200,70.108185
"689",74,75.449997,73.489998,74.980003,3422300,70.005478
"690",74.379997,74.870003,73.779999,74.220001,3159100,69.295898
"691",74.790001,74.790001,71.400002,71.580002,4155300,66.831062
"692",71.330002,72.290001,69.470001,69.800003,4289200,65.169159
"693",69.160004,71.089996,69.099998,70.839996,3556500,66.140144
"694",70.709999,71.419998,69.540001,70.919998,2525300,66.214844
"695",71.400002,71.440002,69.730003,69.760002,3736000,65.131813
"696",68.889999,69.75,68.110001,68.730003,5544600,64.170135
"697",69.709999,70.080002,68.089996,68.589996,3575300,64.039421
"698",68.690002,69.610001,68.099998,68.910004,3057700,64.338203
"699",69.879997,70.769997,69.050003,69.25,5662700,64.655632
"700",68.07,68.519997,66.019997,68.190002,5351700,63.665974
"701",67.599998,69.790001,67.300003,69.25,6107900,64.655632
"702",68.510002,69.709999,68.160004,68.18,4342100,63.922474
"703",68.370003,68.690002,66.400002,66.769997,4324000,62.600517
"704",66.690002,66.900002,64.440002,64.440002,6595300,60.416019
"705",64.400002,67.730003,64.330002,67.660004,5603500,63.43494
"706",67.870003,70.690002,67.400002,69.57,4476400,65.22567
"707",69.650002,72.739998,69.059998,71.940002,5533200,67.447693
"708",72.290001,72.559998,70.669998,71.970001,4249800,67.475815
"709",71.830002,72.809998,71.199997,72.480003,2398800,67.953957
"710",73.089996,73.330002,71.019997,71.050003,3211400,66.613266
"711",70.660004,72.279999,70.050003,71.809998,3939500,67.325806
"712",72.010002,72.5,69.489998,69.620003,3361400,65.27256
"713",69.169998,69.730003,68.110001,69.309998,5272200,64.981903
"714",70.059998,71.379997,69.639999,71.150002,3033100,66.707016
"715",72.419998,74.239998,72.370003,73.690002,6808500,69.088402
"716",74.400002,75.360001,73.419998,74.010002,4412800,69.38842
"717",73.489998,73.699997,70.68,71.419998,5247800,66.960144
"718",72.449997,75.599998,71.870003,74.739998,7641200,70.072838
"719",74,75.279999,73.139999,74.699997,3136400,70.035324
"720",73.5,74.599998,72.919998,73.82,2905800,69.210281
"721",74.099998,74.379997,72.480003,73.290001,3262000,68.713379
"722",72.669998,72.940002,71.099998,72.610001,3847700,68.075836
"723",72.870003,74.239998,72.110001,72.349998,3425200,67.832069
"724",72.809998,74.010002,72.540001,73.480003,3505300,68.891518
"725",72.720001,72.940002,70.699997,71.260002,2965800,66.81015
"726",71.360001,71.389999,69.779999,70.400002,3763500,66.003838
"727",70.739998,73.360001,70.309998,72.059998,4027600,67.560188
"728",72.059998,73.459999,71.300003,73.32,4147700,68.741508
"729",73.510002,74.309998,72.830002,72.989998,2903300,68.432106
"730",72.82,73.589996,72.07,73.519997,3129200,68.929008
"731",73.480003,73.68,71.849998,71.910004,3320000,67.419556
"732",72.07,72.559998,71.330002,72.349998,2346500,67.832069
"733",71.370003,71.849998,70.459999,70.900002,1497600,66.472618
"734",71.620003,72.620003,70.709999,70.790001,3938000,66.369492
"735",70.010002,70.120003,68.080002,68.779999,4555500,64.485001
"736",69.720001,72.550003,69.629997,72.050003,5310600,67.550804
"737",72.519997,72.809998,70.160004,70.589996,3480500,66.181984
"738",70.910004,74.120003,70.699997,73.959999,4368000,69.341522
"739",73.279999,74.900002,72.779999,74.510002,3752000,69.857201
"740",74.050003,75.099998,73.739998,74.839996,3646900,70.16658
"741",74.760002,75.029999,74.050003,74.669998,3158900,70.007202
"742",74.660004,77.120003,74.370003,76.709999,3754800,71.919815
"743",77.459999,77.650002,75.389999,75.489998,2728900,70.775993
"744",76.25,78.160004,75.989998,77.910004,6744500,73.044876
"745",78.120003,79.5,78.050003,78.809998,5506500,73.88868
"746",78.910004,81.360001,78.809998,80.589996,7742700,75.557518
"747",80.169998,81.660004,79.690002,81.25,6791700,76.176308
"748",82.720001,83.620003,81.400002,82.660004,9119000,77.49826
"749",82.360001,83.5,81.82,83.379997,3159100,78.173294
"750",83.800003,84.5,83.529999,83.809998,1236200,78.576462
"751",84.290001,84.690002,83.470001,83.650002,2588800,78.426437
"752",84.07,84.089996,82.93,83.139999,1868300,77.948288
"753",82.900002,83.5,82.230003,82.389999,2251800,77.245125
"754",81.849998,83.779999,81.379997,83.760002,2238900,78.529572
"755",84.32,84.610001,83.540001,84.139999,2496400,78.885849
"756",85.580002,86.849998,84.059998,84.989998,3716200,79.682762
"757",85.900002,89.290001,85.779999,88.440002,8485500,82.917336
"758",88.629997,89.330002,87.230003,89.290001,4320000,83.714256
"759",89.239998,89.540001,86.970001,87.339996,5337300,81.886017
"760",86.550003,88.370003,84.709999,88.25,6908200,82.739204
"761",87.550003,87.610001,86.150002,86.269997,2950600,80.882828
"762",85.879997,85.970001,84.339996,85.519997,3399700,80.179672
"763",85.370003,86.660004,84.559998,86.330002,4281700,80.939095
"764",85.68,86.769997,85.25,86.739998,2562500,81.323486
"765",86.959999,88.089996,86.669998,87.019997,5128600,81.85778
"766",87.07,87.139999,84.300003,85.309998,4542600,80.249229
"767",85.099998,86.169998,84.029999,84.040001,4522700,79.054573
"768",84.040001,84.099998,82.779999,83.089996,4030400,78.160919
"769",82.099998,82.239998,80.650002,81.830002,3369400,76.975677
"770",81.199997,81.209999,78.970001,79.849998,3128800,75.113136
"771",77.589996,78.269997,76.610001,76.639999,2968300,72.093559
"772",77.470001,77.93,76.57,77.050003,2794300,72.47924
"773",77.669998,77.940002,75.040001,75.139999,2701000,70.682541
"774",74.129997,75.989998,73.589996,75.82,4535800,71.322197
"775",74.32,74.800003,72.510002,72.910004,5004100,68.584824
"776",72.830002,73,71.269997,71.370003,3803200,67.136192
"777",72.910004,74.800003,72.900002,73.620003,4725200,69.252708
"778",75.5,77.980003,75.279999,77.050003,3724800,72.47924
"779",77.400002,77.400002,75.220001,75.870003,2128800,71.369232
"780",74.849998,75.32,73.900002,74.349998,2257800,69.9394
"781",73.900002,74.139999,73.059998,73.699997,2865400,69.327957
"782",75.129997,75.410004,74.309998,74.790001,2191500,70.353302
"783",76.599998,76.910004,75.169998,75.379997,2860000,70.908302
"784",75,76.040001,74.75,75.68,2197600,71.190491
"785",76,76.220001,73.839996,74.919998,2087700,70.475586
"786",74.529999,75.07,73.529999,74.529999,2520800,70.108727
"787",74.93,77.669998,74.93,77.279999,2765200,72.695595
"788",76.790001,77.370003,75.690002,75.989998,2447100,71.482117
"789",74.870003,74.870003,73.650002,74.209999,2963700,69.807709
"790",71.330002,71.330002,69.400002,69.910004,3854400,65.762794
"791",70.150002,70.32,65.550003,66.989998,6558100,63.016018
"792",67.720001,67.769997,63.080002,63.200001,5371300,59.450851
"793",60.59,63.560001,58.849998,60,7699300,56.440678
"794",57.299999,63.259998,56.34,63.259998,11070400,59.507282
"795",63.810001,63.900002,60.16,62.860001,8008500,59.131016
"796",62.93,65.410004,60.889999,62.43,6432200,58.726521
"797",63.619999,64.5,62.279999,64.080002,5455100,60.278641
"798",61.779999,63.740002,60.709999,61.869999,4905100,58.199741
"799",58.919998,59.900002,53.869999,55.299999,9915000,52.019489
"800",38.220001,40.18,34.889999,37.599998,18938200,35.369492
"801",39.880001,41.709999,35.810001,41.599998,13804500,39.132198
"802",39.450001,39.950001,37.560001,38.860001,13208700,36.554745
"803",35.189999,35.950001,31.66,32.5,12384000,30.572031
"804",35.25,35.82,30.25,34.799999,13961100,32.735592
"805",29.99,36.09,28.110001,31.1,10311100,29.255081
"806",31.389999,33.240002,29.620001,30.889999,10122100,29.057541
"807",28.190001,30.15,27,29.76,7759600,27.994576
"808",29.940001,34.549999,29.76,33.220001,9407700,31.249319
"809",34.689999,37.240002,33.52,34.889999,12411400,32.820255
"810",34.599998,36.529999,33.110001,34.540001,8642100,32.491009
"811",36.439999,40,35.720001,39.799999,10485900,37.43898
"812",39.09,41.57,36.700001,39.689999,9492500,37.335503
"813",36.119999,40.200001,36.119999,39.529999,9263100,37.185001
"814",37.830002,38.389999,34.880001,36,10078900,33.864407
"815",35.009998,35.470001,33.52,34.98,9148200,32.904915
"816",36.900002,38.610001,35.18,35.919998,7816000,33.78915
"817",34.57,35.470001,33.549999,34.599998,6250300,32.547451
"818",36.630001,43.450001,36.290001,38.299999,12694000,36.027962
"819",40,41.290001,38.43,39.889999,13593900,37.52364
"820",40.68,40.939999,37.66,39.43,9030700,37.090935
"821",42,42.939999,40.610001,41.330002,7531800,38.878216
"822",42.259998,45.389999,42.169998,45.290001,7217500,42.603302
"823",47.25,47.580002,42.549999,44.82,10998400,42.161186
"824",46.200001,46.98,42.740002,43.290001,5758200,40.721947
"825",42.849998,43.48,41.77,42.23,5410700,39.724827
"826",39.369999,40.400002,38.779999,39.889999,6256000,37.859833
"827",39.549999,39.650002,36.400002,36.52,6638800,34.661346
"828",37.549999,42.130001,37.490002,41.84,10886100,39.710587
"829",39.029999,43.029999,38.84,41.169998,6680800,39.074688
"830",39.27,41.639999,39.27,40.5,6313900,38.438789
"831",42.689999,43.330002,41.59,43.150002,5273600,40.953922
"832",45.25,46.119999,44.080002,44.220001,7565400,41.969463
"833",45,45.330002,42.810001,43.360001,5192300,41.153236
"834",42.860001,45.080002,42.049999,44.540001,4777200,42.273178
"835",46.040001,46.810001,44.5,44.98,4409600,42.690784
"836",47.200001,47.900002,45.470001,47.720001,6661500,45.29134
"837",47.799999,49.110001,45.860001,47.509998,5449300,45.092014
"838",46.139999,46.959999,43.84,44.57,5699200,42.301651
"839",43.5,46.799999,43.259998,46.740002,7710200,44.361214
"840",48.5,49.200001,45.700001,46.049999,7181600,43.706326
"841",46.139999,47.080002,45.599998,45.84,3247100,43.507015
"842",47.57,49.41,47.389999,48.310001,5907500,45.851311
"843",49.299999,51.509998,48.459999,51.450001,7284300,48.831501
"844",50.740002,51.970001,49.5,49.84,5279100,47.30344
"845",50.009998,50.540001,48.709999,49.720001,5286000,47.189545
"846",49.450001,49.450001,47.549999,48.200001,5768000,45.746906
"847",47.139999,48.959999,45.91,47.560001,5903800,45.139477
"848",47.09,48.810001,46.939999,47.68,4004800,45.253365
"849",50.5,52.68,50.009998,52.439999,6340600,49.771111
"850",52.290001,52.77,50.580002,50.66,3559100,48.081707
"851",51.650002,53.389999,51.509998,52.650002,3303600,49.970432
"852",52.950001,53.560001,51.610001,52.32,3881100,49.657223
"853",52.209999,52.380001,50.950001,52.279999,2500200,49.619259
"854",54.360001,54.369999,51.299999,51.439999,5685300,48.822006
"855",52.279999,52.740002,50.330002,52.73,3968600,50.046352
"856",52.610001,53.099998,51.310001,51.639999,4688700,49.011826
"857",51.48,51.48,49.93,50.970001,6602700,48.375931
"858",50.720001,51.919998,50,51.810001,3263900,49.173183
"859",52.5,54.849998,52.349998,54.810001,4824400,52.020496
"860",56.110001,56.259998,53.93,55.369999,4638800,52.551994
"861",55,55.689999,54.150002,55.150002,4361200,52.343193
"862",59.209999,59.860001,58.220001,59.310001,6327200,56.291477
"863",61.970001,62.43,59.099998,62.110001,6075100,58.948971
"864",59.560001,61.419998,58.650002,59.470001,6336900,56.443336
"865",58.029999,58.110001,55.599998,55.630001,6349300,52.798763
"866",51.77,54.93,51.07,51.150002,5890600,48.546772
"867",53.849998,54.18,50.66,52.57,4552500,49.894501
"868",49.73,52.740002,49.27,52.209999,5415200,49.552822
"869",54.549999,54.939999,51.900002,54.599998,4660800,51.821178
"870",54.5,54.549999,52.439999,52.48,3933500,49.809082
"871",52,53.84,51.470001,52.93,3444300,50.236176
"872",55.439999,55.490002,52.27,52.299999,7928400,49.638241
"873",51.990002,52.82,51.330002,52.419998,3335400,49.752132
"874",53.189999,53.5,52,52.459999,3850000,49.790096
"875",51.57,52.299999,48.91,48.950001,4258300,46.458736
"876",48.43,50.799999,48.009998,50.73,3504500,48.148144
"877",50.16,50.259998,48.41,48.759998,4342700,46.2784
"878",49.029999,49.849998,48.43,49.650002,2634100,47.123112
"879",49.049999,51.009998,48.779999,50.66,3104900,48.081707
"880",51.029999,51.990002,49.779999,49.860001,3394800,47.322426
"881",51.169998,51.630001,50.450001,50.52,4166400,47.948833
"882",51.220001,52.09,49.869999,50.41,2381400,47.844433
"883",49.68,49.779999,48.02,48.110001,3779700,45.661488
"884",48.279999,48.759998,47.169998,47.439999,3867400,45.025585
"885",47.279999,47.439999,44.279999,44.34,5209700,42.083355
"886",44.34,45.57,44.040001,45.400002,6245700,43.089405
"887",45.869999,46.139999,44.540001,44.950001,3817700,42.662315
"888",44.84,47.299999,44.470001,47.279999,3695600,44.873726
"889",48.290001,48.41,46.299999,47.459999,4202100,45.044571
"890",46.52,48.349998,46.139999,47.82,3080100,45.747719
"891",47.830002,48.889999,46.860001,47.16,2949500,45.116318
"892",46.93,48.650002,46.93,47.700001,4004100,45.632915
"893",48.700001,50.990002,48.700001,50.419998,4584300,48.235043
