"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"445",150.440002,153.289993,150.100006,152.839996,1821400,140.622574
"446",153.270004,153.940002,149.610001,150.830002,1420200,138.773254
"447",151,151,147.259995,147.860001,1802900,136.040665
"448",147.25,149.229996,144.580002,145.470001,1712900,133.841721
"449",147.589996,147.830002,143.070007,145.240005,1795300,133.630112
"450",145.410004,147.779999,145.210007,146.059998,963000,134.384552
"451",147.369995,147.669998,145.75,147.410004,1060900,135.626633
"452",146.580002,147.300003,144.589996,146.190002,1133900,134.50415
"453",145.839996,145.839996,140.600006,141.199997,2090700,129.91304
"454",141.479996,142,139.139999,139.960007,1743300,128.772171
"455",140.649994,140.649994,138.119995,139.929993,1174500,128.744583
"456",134.809998,136.020004,131.119995,134.639999,2746500,123.877426
"457",134.679993,135.440002,127.82,128.070007,2133500,117.832611
"458",129.580002,131.100006,128.119995,128.369995,3334500,118.10862
"459",126.809998,129.539993,124.870003,128.770004,2180300,118.476646
"460",131.059998,134.160004,129.309998,131.380005,2336900,120.878029
"461",129.729996,134.990005,124.720001,134.399994,3202900,123.656616
"462",137.110001,139.350006,136.229996,136.690002,3325100,125.763565
"463",137.690002,144.240005,137.520004,142.190002,1520300,130.823929
"464",143.160004,144.720001,141.25,141.830002,1356000,130.492691
"465",141.800003,144.960007,141.399994,143.830002,1425400,132.332825
"466",142.899994,145.800003,142.470001,145.110001,855200,133.510483
"467",146.759995,146.830002,143.190002,146.729996,1855800,135.000992
"468",146.080002,147.919998,145.240005,146.25,1176700,134.559387
"469",144.929993,145.850006,141.940002,143.070007,2661700,131.633545
"470",143.589996,145.639999,142.279999,144.360001,949700,132.82045
"471",145.070007,147.610001,144.039993,144.5,1593100,132.949249
"472",144.800003,147.509995,144.190002,145.839996,1288400,135.24913
"473",144.339996,148.729996,143.479996,147.460007,2057900,136.751526
"474",147.300003,149.029999,146.919998,147.110001,1814700,136.426926
"475",146.149994,147.649994,145.259995,145.720001,2223400,135.137894
"476",144.630005,145.080002,141.130005,143.169998,1312400,132.773056
"477",143.330002,147.240005,142.830002,145,867700,134.470169
"478",143.910004,145.690002,143.779999,144.809998,451700,134.29393
"479",146.259995,148.850006,145.850006,147.190002,1119000,136.501114
"480",146.460007,147.369995,144.330002,145.179993,1358700,134.637085
"481",145.820007,148.559998,143.669998,148.559998,860400,137.771637
"482",148.369995,149.089996,146.779999,148.199997,997500,137.437775
"483",148.259995,151.580002,148.179993,151.059998,1415800,140.090088
"484",154.860001,156.490005,151.330002,152.470001,1820400,141.397705
"485",151.919998,151.919998,146.190002,146.369995,1674300,135.740662
"486",142.949997,143.380005,137.559998,142.289993,1945700,131.956985
"487",142.490005,144.889999,137.580002,138.600006,1329900,128.534912
"488",137.490005,138.410004,133.610001,136.289993,1275200,126.392677
"489",138.570007,139.350006,133.309998,134.399994,1173200,124.639946
"490",136.360001,138.330002,135.830002,135.970001,1410200,126.095917
"491",136.449997,137.589996,133.830002,134.470001,1426400,124.704849
"492",132.860001,135.619995,132.380005,133.839996,1110600,124.12059
"493",133.449997,135.380005,130.929993,131.449997,1539000,121.904137
"494",132.850006,134.25,129.940002,131.339996,1618400,121.802147
"495",131.649994,135.399994,129.25,130.889999,2176900,121.384827
"496",129.889999,133.029999,128.5,130.110001,1646900,120.661469
"497",130.240005,133.199997,127.720001,128.220001,2362000,118.908714
"498",127.959999,128.009995,125.419998,125.489998,904300,116.376961
"499",125.660004,131.130005,124.400002,131.070007,1460600,121.551758
"500",128.630005,132.580002,126.019997,132.580002,1138600,122.952087
"501",133.070007,134.429993,130.759995,131.660004,1072000,122.098907
"502",132.399994,133.690002,131.869995,133.639999,895900,123.935135
"503",131.220001,134.130005,130.929993,133.380005,1172500,123.694008
"504",132.410004,132.830002,130.029999,130.740005,1192400,121.24572
"505",132.330002,136.289993,132.270004,136.169998,1244100,126.281372
"506",136.139999,138.720001,135.289993,136.839996,1114200,126.902725
"507",138.279999,140.059998,136.919998,137.199997,1314400,127.23658
"508",138.389999,139.139999,136.779999,137.470001,1734800,127.486992
"509",136.529999,139.490005,135.779999,139.330002,1432300,129.211929
"510",139.020004,140.100006,138.210007,139.539993,1152600,129.406662
"511",138.759995,140.539993,137.580002,140.229996,1547600,130.04657
"512",140.429993,140.649994,138.100006,138.899994,1435400,128.81311
"513",139.070007,141.699997,138.729996,141.369995,1191800,131.103775
"514",140.509995,145.610001,140.509995,145.100006,1259400,134.562912
"515",146.330002,150.729996,146.25,150.559998,1963100,139.626389
"516",149.470001,149.880005,145.809998,146.179993,1869800,135.564438
"517",146.720001,147.119995,143.399994,143.449997,1650300,133.032745
"518",143.339996,144.490005,142.580002,143.889999,1480900,133.440765
"519",145.979996,147.399994,145.800003,146.839996,1026600,136.176544
"520",144.130005,144.130005,140.880005,142.820007,1294400,132.448471
"521",144.089996,146.610001,143.639999,146.380005,1075300,135.749969
"522",147.740005,147.789993,144.240005,146.360001,1158400,135.7314
"523",146.169998,147.320007,144.75,147.110001,1651600,136.426926
"524",147.220001,147.800003,145.800003,146.710007,1502200,136.055984
"525",146.880005,148.820007,145.910004,148.75,1345700,137.94783
"526",148.479996,149.919998,147.320007,149.820007,1674800,138.940155
"527",147.470001,150.970001,146.240005,149.350006,2116500,138.504272
"528",149.410004,150.740005,148.399994,149.619995,1141600,138.754623
"529",148.410004,149.259995,146.529999,148.279999,891200,137.511963
"530",148.160004,149.110001,147.440002,148.179993,1272200,137.419235
"531",149.110001,152.160004,148.979996,151.789993,1129100,140.767059
"532",152.440002,153.470001,151.419998,152.710007,1137300,141.62027
"533",151.580002,152.429993,151,151.389999,810500,140.396133
"534",152.320007,155.5,151.740005,155.470001,1350200,144.17984
"535",155.080002,155.309998,153.460007,153.660004,1820200,142.501282
"536",154.110001,155.869995,152.789993,155.389999,1497900,144.105621
"537",153.490005,155.339996,152.970001,154.070007,1163900,143.937469
"538",154.559998,156.229996,154.119995,155.440002,1384300,145.217377
"539",156.899994,157.169998,155.210007,156.080002,978800,145.815277
"540",154.830002,157.039993,154.029999,155.309998,1664300,145.095947
"541",155.720001,156.179993,154,155.360001,1132400,145.142639
"542",154.979996,154.979996,153.710007,154.089996,1002000,143.956161
"543",155.220001,155.910004,153.759995,154.410004,1496100,144.255127
"544",155.509995,156.130005,153.320007,155.039993,1142600,144.843689
"545",154.449997,156.179993,154.449997,154.490005,1032600,144.329865
"546",154.449997,155.419998,153.830002,154.520004,1070800,144.357895
"547",153.899994,155.080002,151.880005,154.289993,1333700,144.14299
"548",152.759995,155.199997,152.740005,154.570007,1402200,144.404617
"549",154.589996,158.240005,154.110001,158.039993,1606100,147.646378
"550",158.449997,158.889999,157.25,158.419998,1924800,148.001389
"551",159,159,156.649994,156.960007,1798200,146.637405
"552",156.729996,157.830002,156.300003,157.110001,1707500,146.777542
"553",157.110001,158.089996,156.550003,157.410004,3532800,147.057831
"554",157.699997,160.610001,157.589996,160.550003,1340100,149.991302
"555",161.220001,162.339996,159.559998,160.110001,1498700,149.580231
"556",159.479996,159.770004,156.369995,157.759995,1462000,147.384796
"557",157.089996,159.199997,157.089996,158.619995,711900,148.188232
"558",157.639999,157.809998,154.940002,155.630005,1348400,145.394882
"559",155.5,156.740005,155.389999,156.449997,898300,146.160934
"560",157.589996,158.339996,155.710007,156.270004,981300,145.992798
"561",156.470001,156.529999,154.869995,155.550003,1371600,145.320145
"562",155.899994,156.850006,155.240005,155.990005,1199900,145.731201
"563",157.25,157.940002,156.389999,157.869995,1379600,147.487549
"564",159.679993,162.600006,159.350006,162.330002,1436600,151.654266
"565",162.509995,163.789993,161.630005,161.830002,986400,151.187149
"566",162.190002,162.770004,160.970001,161.449997,640700,150.832092
"567",160.949997,163.639999,160.429993,163.429993,801600,152.681915
"568",163.5,164.429993,162.929993,163.270004,948600,152.53241
"569",163,163.559998,162.160004,163.190002,534300,152.457703
"570",162.160004,162.860001,160.259995,161.710007,911300,151.075043
"571",162.320007,163.199997,161.240005,162.539993,545800,151.850418
"572",162.679993,165,162.080002,164.559998,613800,153.73761
"573",165.600006,166.800003,164.710007,166.070007,991000,155.1483
"574",166.080002,166.669998,164.559998,164.970001,1587000,154.120621
"575",166.619995,167.759995,165.100006,167.220001,970000,156.222672
"576",168.130005,169.369995,165.75,165.960007,979600,155.045532
"577",166.449997,168.220001,166,167.839996,1511600,156.801865
"578",167.050003,167.059998,165.419998,165.960007,755600,155.045532
"579",166,167.419998,164.600006,166.809998,1206000,155.8396
"580",166.429993,167.929993,165.5,166.169998,699100,155.241714
"581",165.039993,165.770004,161.679993,162.139999,970500,151.476746
"582",162.699997,163.529999,161.820007,163.339996,1223100,152.597839
"583",163.649994,164.380005,162.720001,164.139999,1498600,153.34523
"584",167.539993,169.449997,163.830002,166.289993,1885100,155.353821
"585",166.509995,168.449997,164.970001,165.470001,1327000,154.587738
"586",165.229996,166.600006,163.800003,166.169998,1208400,155.241714
"587",166.529999,169.279999,166.179993,169.190002,1296700,158.06311
"588",165.639999,167.839996,164.149994,167.600006,1165700,156.577698
"589",165.970001,166.850006,163.979996,165.610001,1184000,154.718536
"590",165.470001,166.789993,164.270004,165.350006,755400,154.475647
"591",163.259995,165.5,161.440002,165.339996,1373700,154.466293
"592",164.600006,165.75,161.289993,165.389999,928900,154.513
"593",162.410004,162.410004,158.059998,158.889999,1436500,148.440506
"594",159.449997,161.259995,158.520004,160.759995,1232100,150.187515
"595",159.800003,161.960007,157.919998,161.419998,1036500,150.804092
"596",162.470001,163.330002,161.899994,162.509995,836900,151.822433
"597",160.800003,161.110001,158.839996,159.240005,1109400,148.767487
"598",158.559998,161.339996,158.559998,161.179993,1133500,150.57991
"599",162.399994,164.529999,162.350006,164.240005,1098100,153.438644
"600",163.899994,164.460007,162.639999,163.5,1095200,152.747284
"601",159.210007,160.199997,157.740005,159.25,1283000,149.821442
"602",160.470001,161.520004,159.289993,159.919998,935800,150.451782
"603",160.339996,161.669998,158.679993,158.699997,1596100,149.304016
"604",157.589996,159.139999,156.240005,157.910004,1076800,148.560791
"605",158.820007,159.970001,157.860001,158.529999,1063500,149.144089
"606",154.899994,155.240005,150.479996,150.759995,1640700,141.834091
"607",150.899994,153.940002,150.779999,152.360001,1653100,143.339386
"608",154.350006,156.360001,152.899994,156.339996,1743400,147.083725
"609",157.710007,159.660004,154.970001,159.550003,1515400,150.103683
"610",159.119995,161.220001,158.610001,160.770004,983800,151.25145
"611",161.399994,163.020004,160.009995,161.949997,803400,152.361588
"612",163.100006,164.839996,162.449997,163.080002,885100,153.424667
"613",165.179993,167.259995,164.020004,164.210007,1062400,154.487793
"614",164.080002,164.160004,162.169998,163.070007,1068900,153.415283
"615",163.520004,164.410004,162,164.360001,836700,154.628906
"616",164.210007,164.210007,161.559998,163.860001,958600,154.158493
"617",163.929993,164.149994,161.970001,162.279999,787100,152.672028
"618",163.089996,168,163.089996,166.839996,1031900,156.962036
"619",166.770004,168.179993,165.970001,167.949997,1064300,158.006332
"620",170,171.839996,168.779999,171.600006,1556600,161.440262
"621",171.419998,171.600006,169.5,169.960007,1713600,159.897339
"622",170.220001,171.309998,169.339996,170.160004,1163100,160.085526
"623",170.699997,170.699997,167.929993,168.850006,1987500,158.853088
"624",169.699997,170.179993,168.610001,168.910004,831600,158.9095
"625",169.309998,169.860001,166.860001,168.25,705600,158.288589
"626",169.029999,171.440002,168.539993,171.339996,2680500,161.195633
"627",173,173.770004,170.240005,172.860001,2381900,162.625641
"628",171.059998,171.630005,169.259995,170.199997,1164900,160.123123
"629",171.710007,172.009995,168.889999,170.240005,756700,160.160767
"630",168.960007,169.649994,165.770004,169.149994,829200,159.135284
"631",168.990005,170,168.259995,169.059998,996300,159.050644
"632",167.830002,168.460007,166.100006,167.289993,1231300,157.385422
"633",168,169.100006,167.029999,167.399994,827100,157.488907
"634",168.399994,168.899994,166.089996,168.860001,951500,158.862473
"635",169.679993,172.089996,169.649994,171.089996,1254200,160.960449
"636",171.580002,172.360001,169.919998,171.119995,650500,160.988663
"637",170.009995,172.600006,169.320007,172.350006,750200,162.145859
"638",172.089996,172.220001,169.039993,169.289993,1075300,159.267014
"639",169.110001,169.699997,166.649994,167.940002,959100,157.996948
"640",168.979996,175.179993,168.669998,172.800003,1904600,162.569214
"641",173.270004,173.669998,170.389999,170.729996,1038500,160.621765
"642",171.490005,173.550003,170.690002,173.369995,1144500,163.105453
"643",172.339996,175.910004,171.550003,175.369995,1026500,164.987045
"644",175.020004,175.539993,172.949997,174.960007,940900,164.601349
"645",174.199997,175.279999,173.139999,174.740005,855200,164.394348
"646",174.860001,175.429993,173.300003,173.970001,1194100,163.669922
"647",162.5,166.509995,162.330002,165.169998,2352200,155.390945
"648",164.759995,166.800003,162.059998,164,1907100,154.290207
"649",163.880005,165.240005,158.669998,159.729996,1435500,150.273026
"650",158.600006,159.600006,157.050003,158.679993,1317100,149.285217
"651",155.570007,156.220001,150.009995,151.429993,2317900,142.464417
"652",152.509995,154.419998,151.289993,154.399994,1223500,145.25856
"653",151.729996,153.779999,149.389999,152.259995,1478300,143.24527
"654",152.860001,154.380005,152.300003,153.720001,1240600,144.618866
"655",152.740005,153.25,148.410004,149.960007,1396000,141.081467
"656",149.410004,150.169998,147.199997,148.160004,1089000,139.388046
"657",147.5,154.259995,147.309998,151.070007,1413800,142.125748
"658",148.279999,148.990005,144.130005,144.490005,1839000,135.935318
"659",144.990005,146.429993,144.050003,146.029999,1505600,137.384155
"660",147,150.259995,147,149.25,1237800,140.413513
"661",151.639999,152.149994,148.720001,149.039993,2291200,140.215927
"662",147.639999,147.850006,145.770004,146.210007,1150500,138.7742
"663",147.910004,149.410004,147.160004,147.759995,1014000,140.245346
"664",148.279999,149.419998,145.649994,146.679993,1021300,139.220261
"665",145.589996,146.229996,141.139999,142.020004,1533200,134.797256
"666",143.660004,143.910004,141.520004,143.139999,1197800,135.860306
"667",144.470001,144.940002,142.800003,142.800003,1171100,135.537613
"668",142.630005,145.880005,141.529999,145.600006,1169200,138.195221
"669",147.339996,149.75,147.070007,149.100006,1368300,141.517227
"670",150.25,151.179993,148.75,149.270004,939500,141.678558
"671",147.619995,148.220001,144.119995,145.910004,1268900,138.489456
"672",148,149.149994,147.5,148.970001,975200,141.393799
"673",151.059998,156.160004,150.550003,154.660004,1563600,146.794464
"674",155.009995,156.190002,153.869995,154.899994,1124800,147.022217
"675",155.320007,160.990005,155.100006,160.820007,1704800,152.641159
"676",161.270004,165.470001,160.679993,163.990005,1836900,155.649948
"677",163.5,165.5,160.600006,165.490005,1254700,157.073654
"678",165.339996,166.410004,162.869995,165.050003,984500,156.656021
"679",166.169998,167.350006,164.880005,165.110001,1058500,156.712982
"680",163.869995,165.399994,163.460007,163.699997,1126800,155.37468
"681",163,163.440002,161.309998,163.020004,1330500,154.729263
"682",162.190002,162.809998,160.110001,162.350006,1078300,154.093369
"683",162.899994,164.059998,161.570007,162.020004,783700,153.780136
"684",162.059998,163.929993,161.130005,161.570007,3617100,153.353043
"685",160.429993,163.509995,160.199997,162.190002,1324800,153.941498
"686",163.220001,163.550003,159.820007,160.610001,1428100,152.441833
"687",160.119995,162.5,159.089996,161.369995,1439200,153.163177
"688",161.419998,162.25,159.399994,159.949997,889200,151.815414
"689",161.059998,161.729996,159.270004,161.300003,1002300,153.096756
"690",161.199997,163.729996,160.649994,162.669998,990500,154.397064
"691",164.020004,165.350006,157.029999,157.539993,1310200,149.527969
"692",155.449997,157,153.649994,154.119995,1250300,146.281906
"693",153.649994,155.039993,151.149994,154.990005,1444500,147.107651
"694",154.809998,158.130005,154.809998,157.860001,944900,149.831711
"695",157.070007,158.339996,155.860001,156.5,831900,148.540863
"696",154.490005,155.220001,152.550003,153.139999,1031400,145.351746
"697",154.820007,156.020004,153.520004,155.009995,791800,147.126648
"698",155.690002,158.600006,155.190002,157.050003,802100,149.062897
"699",160.309998,165,160.309998,162.759995,1342400,154.482498
"700",159.899994,163.899994,157.850006,163.759995,870700,155.431641
"701",163.139999,167.440002,162.210007,166.350006,1078000,157.889923
"702",166.199997,168.449997,165.809998,166.179993,894400,157.728561
"703",167.309998,168.559998,166.270004,167.639999,647700,159.114319
"704",167.850006,170.880005,167.240005,170.279999,1223600,161.620056
"705",171.639999,172.860001,170.699997,171.320007,962300,162.607162
"706",172.339996,175.5,170.110001,175.100006,1274000,166.194946
"707",174.029999,175.309998,172.880005,175.190002,971300,166.28035
"708",175.660004,175.720001,173.389999,175.429993,914300,166.508102
"709",175.720001,179.179993,175.580002,178.520004,1303300,169.440994
"710",180.009995,180.559998,178.070007,180.029999,1404500,170.874207
"711",174.639999,179.630005,173.649994,177.119995,2666900,168.112183
"712",177.240005,177.770004,172.759995,174.589996,1884600,165.710846
"713",174.080002,174.589996,169.910004,172.479996,1391400,163.70816
"714",173.679993,176.570007,172.320007,176.570007,1963600,167.590164
"715",178.449997,179.559998,176.669998,179.179993,1357600,170.067413
"716",179.309998,181.529999,179,179.929993,1047300,170.779266
"717",179.080002,181.419998,176.570007,181.389999,1217700,172.165039
"718",182.820007,184.520004,182.089996,182.529999,1665700,173.24707
"719",183.979996,186.729996,182,186.270004,1249400,176.79686
"720",185.020004,186.619995,184.869995,186.440002,906000,176.958221
"721",186.289993,186.5,183.740005,184.089996,1130200,174.727707
"722",181.300003,181.850006,179.820007,180.690002,909500,172.730743
"723",180.380005,181.820007,179.660004,180.839996,748700,172.874115
"724",182.5,184.449997,181.630005,184,1088200,175.894928
"725",182.199997,183.679993,180.779999,183.460007,838300,175.378723
"726",184.259995,184.369995,181.270004,182.960007,1916600,174.900726
"727",182.350006,182.690002,179.570007,180.619995,1036400,172.663803
"728",180.100006,182.369995,179.570007,180.820007,937900,172.855026
"729",181.240005,181.399994,178.740005,180.149994,1052000,172.214508
"730",181.199997,184.089996,179.710007,184.020004,1412500,175.914063
"731",184.080002,185.139999,182.929993,185.039993,917500,176.88913
"732",185.039993,185.190002,182.889999,184.809998,896600,176.66925
"733",183.619995,184,182.460007,182.860001,455200,174.805161
"734",183.389999,184.630005,181.100006,181.259995,940200,173.275635
"735",178.699997,178.699997,175.389999,178.100006,1016500,170.254837
"736",178.970001,180.669998,178.020004,178.039993,957200,170.197479
"737",178.440002,179.360001,177.600006,178.720001,899900,170.847504
"738",181.139999,182.190002,180.320007,180.410004,713300,172.463074
"739",180.380005,181.300003,179.360001,181.039993,683600,173.065308
"740",180.360001,181.009995,178.720001,179.649994,936600,171.736557
"741",181.789993,182.490005,180.350006,182.110001,959000,174.088165
"742",181.550003,185.639999,180.509995,184.880005,1196000,176.736176
"743",183.839996,185.860001,181.509995,182.479996,976800,174.441895
"744",181.740005,184.020004,181.679993,181.809998,1104700,173.801392
"745",181.929993,182.910004,181.240005,182.270004,819400,174.241135
"746",182.619995,182.619995,179.419998,180.800003,1162300,172.835907
"747",181.139999,181.440002,178.110001,179.300003,1058200,171.401947
"748",181.100006,181.949997,179.240005,181.110001,2285900,173.132233
"749",181.130005,182.270004,180.5,181.419998,821500,173.428589
"750",181.600006,181.940002,180.910004,181.160004,276700,173.180038
"751",181.550003,181.949997,180.660004,181.419998,501700,173.428589
"752",181.880005,182.619995,180.470001,180.699997,747900,172.74028
"753",180.630005,180.809998,178.830002,179.160004,560100,171.268127
"754",179.279999,179.830002,177.979996,178.960007,735800,171.076965
"755",180.020004,180.880005,177.399994,179.320007,1272900,171.421082
"756",177.179993,177.179993,174.380005,176.809998,1017600,169.021652
"757",175.559998,175.559998,173.160004,174.130005,1253900,166.459717
"758",174.080002,174.839996,171.649994,174.259995,1437200,166.583954
"759",174.169998,175.419998,173.080002,174.350006,896800,166.670013
"760",174.759995,175.309998,171.369995,173.520004,1199800,165.876572
"761",174.240005,174.309998,171.320007,171.429993,1153600,163.878616
"762",171.880005,172.770004,170.919998,172.490005,972200,164.891937
"763",174.970001,175.300003,172.169998,172.399994,1133000,164.805893
"764",171,172.75,170.690002,172.610001,997100,165.006653
"765",173.529999,175.440002,172.970001,175.259995,1034000,167.539917
"766",175.880005,177.289993,172.979996,173.800003,2181500,166.144226
"767",173.110001,173.220001,170.5,171.070007,1277400,163.5345
"768",171.740005,172.050003,169.369995,170.110001,941200,162.616776
"769",169.759995,171.880005,167.419998,171.660004,976400,164.098495
"770",171.600006,171.740005,167.770004,169.149994,933800,161.699036
"771",165.410004,166.380005,164.449997,164.770004,1184200,157.512009
"772",166.210007,166.960007,164.990005,166.080002,920700,158.764297
"773",167.270004,167.389999,165.639999,165.690002,1249600,158.391479
"774",164.160004,166.330002,163.729996,166.100006,979800,158.783447
"775",163.470001,163.960007,158.179993,159.970001,2721300,152.923447
"776",161.309998,164.470001,160.330002,162.889999,2248600,155.714798
"777",167,168.639999,160.839996,161,2826200,153.908066
"778",162.699997,166.589996,162.039993,166.429993,1410900,159.098862
"779",168.639999,168.649994,164.880005,165.949997,1127500,158.640015
"780",164.440002,164.919998,160.399994,160.800003,1361100,153.716858
"781",160.25,162.710007,160.110001,162.229996,1057900,155.083908
"782",163.100006,165.220001,163.100006,164.300003,864000,157.062714
"783",165.539993,168.419998,164.919998,168.039993,1163900,160.637955
"784",168.699997,170.110001,165.789993,166.100006,1266700,158.783447
"785",166.169998,166.899994,164.880005,166.779999,976400,159.433456
"786",165.929993,167.100006,164.380005,166.059998,1325000,158.745178
"787",166.059998,168.220001,166.059998,167.839996,1560800,160.446762
"788",166.100006,169.710007,165.059998,167.119995,1019400,161.016174
"789",165.960007,167.529999,163.559998,167.460007,1139600,161.343781
"790",162.330002,163.809998,161.210007,162.779999,1551500,156.834702
"791",163.720001,164.330002,160.289993,161.009995,1995300,155.129349
"792",162.789993,163.899994,157.639999,157.970001,1498900,152.200378
"793",155.220001,160.369995,151.929993,154.460007,1855700,148.818573
"794",149.679993,152,146.979996,151.289993,2158600,145.764359
"795",151.559998,155.940002,149.009995,155.660004,1794400,149.974731
"796",155.169998,159.309998,151.339996,152.149994,1744300,146.592941
"797",154.5,157.339996,153.5,156.440002,1593500,150.726257
"798",152.020004,153.630005,147.470001,148.660004,1537100,143.230408
"799",144.679993,149.130005,144.199997,148.600006,1757900,143.172592
"800",138.199997,141.320007,136.570007,139.270004,2356100,134.18338
"801",144.179993,145.800003,137.990005,145.630005,2517800,140.311066
"802",141.899994,145.080002,139.5,141.070007,2210700,135.917633
"803",132.539993,135.330002,127.07,129.089996,2288700,124.375175
"804",135.820007,137.919998,129.5,136.839996,2252400,131.842117
"805",124.910004,136.240005,122.949997,131.449997,1923000,126.648979
"806",133.740005,137.809998,128.740005,136.800003,2616100,131.803574
"807",127.449997,131.919998,117.790001,123.470001,1879500,118.960434
"808",121.849998,122.489998,115,118.550003,1756400,114.220139
"809",120.910004,122.169998,115.160004,116.480003,2114400,112.225739
"810",114.349998,114.980003,101.029999,102.760002,2155100,99.006836
"811",110.959999,124.769997,108.940002,124.489998,2491500,119.943176
"812",126.050003,132.130005,121.82,127.769997,2242400,123.103371
"813",131.509995,135.869995,125.589996,134.960007,1534300,130.030792
"814",127.550003,135.440002,127.550003,131.660004,1267800,126.851311
"815",132,136.869995,131.199997,134.479996,1234100,129.568314
"816",133.520004,138.410004,131.389999,135.320007,1582000,130.37764
"817",129.770004,131.660004,127.300003,130.389999,1160500,125.627678
"818",128.889999,134.229996,127.610001,132.759995,1325600,127.911133
"819",132.070007,135.009995,129.460007,132.270004,1588800,127.439041
"820",138.619995,144.740005,137.729996,142.119995,2088100,136.92926
"821",147.910004,149.529999,144,145.839996,1580400,140.513382
"822",147.279999,150.589996,144.529999,149.559998,1152300,144.097534
"823",152.520004,154.300003,148.830002,150.699997,1133400,145.195892
"824",150.039993,150.690002,144.339996,146.449997,933800,141.10112
"825",149.399994,150.75,145.369995,148.139999,1433900,142.729401
"826",144,145.550003,142.110001,145.460007,1530500,140.147308
"827",146,146.179993,143.070007,145.039993,1253500,139.742615
"828",149.300003,150.679993,147.289993,149.179993,1301000,143.7314
"829",147.910004,148.199997,145.699997,146.100006,1576100,140.763901
"830",144,144.050003,140.929993,142.380005,1480100,137.179794
"831",145.449997,146.350006,143.449997,144.929993,785400,139.636612
"832",145.550003,148.880005,144.850006,145.429993,757000,140.118393
"833",146.809998,147.820007,144.509995,147.770004,600900,142.37291
"834",148.330002,151.949997,147.5,151.440002,1049100,145.908859
"835",161.800003,167.559998,159.119995,161.080002,2200900,155.196793
"836",165.889999,168.240005,163.080002,165.199997,1502600,159.16629
"837",159.160004,164.160004,159.130005,163.5,1383200,157.528397
"838",160.009995,160.009995,154.830002,157.429993,1194400,151.680099
"839",155.679993,156.690002,152.619995,153.960007,955400,148.336823
"840",155.800003,158.589996,153.759995,153.830002,783800,148.211578
"841",154.509995,155.350006,152.789993,153.649994,730300,148.038147
"842",156.600006,157.970001,154.910004,155.720001,977600,150.032562
"843",158.029999,162,158.029999,161.289993,896400,155.399109
"844",158.720001,162.360001,158.020004,161.809998,1123900,155.900131
"845",159.100006,161,153.529999,153.610001,1559000,147.999619
"846",152.559998,153.270004,146.880005,147.679993,1387600,142.286179
"847",145.320007,155.820007,143.320007,155.509995,1857300,149.830215
"848",154.380005,156.919998,153.309998,155.639999,2119600,149.955475
"849",160.929993,164.800003,160.679993,162.029999,1761400,156.112106
"850",161.25,162.389999,157.639999,157.789993,1277500,152.026932
"851",159.639999,163.5,158.75,161.839996,1069300,155.929031
"852",159.850006,160.539993,157.179993,157.550003,950900,153.03537
"853",157.580002,157.630005,154.669998,155.039993,1209200,150.597305
"854",159.490005,168.389999,158.919998,167.110001,2048400,162.321442
"855",170.710007,172.75,170.050003,171.630005,1659200,166.711945
"856",173.020004,173.25,169.149994,169.789993,1667400,164.924637
"857",168.210007,171.020004,167.490005,169.600006,2755200,164.740082
"858",169.490005,173.320007,168.699997,169.830002,1284000,164.963486
"859",170.190002,171.940002,169.289993,171.470001,1156300,166.556519
"860",173.770004,176.809998,173.020004,174.960007,1557800,169.946503
"861",172.660004,175.350006,172.660004,174.809998,906100,169.800797
"862",179.470001,181.509995,176.839996,180.009995,1795500,174.851791
"863",178.899994,184.940002,178.899994,183.899994,1353600,178.630325
"864",180.949997,183.470001,179.360001,181.75,1245500,176.541931
"865",181.399994,181.929993,176.149994,176.210007,2189300,171.16069
"866",170.029999,170.509995,166.130005,166.369995,1255600,161.602631
"867",171.559998,171.559998,161.919998,167.080002,1430100,162.292313
"868",161.729996,169.539993,160.610001,169.139999,967700,164.293274
"869",175.75,176.330002,168.809998,171.350006,1177800,166.439957
"870",172.199997,173.259995,170.320007,171.419998,1084100,166.507919
"871",171.169998,172.970001,169.880005,171.229996,859700,166.32338
"872",174.149994,174.809998,169.850006,174.289993,2750900,169.295685
"873",172.639999,173.270004,169.830002,171.990005,1032500,167.06163
"874",174.350006,174.639999,171.770004,172.429993,826200,167.488998
"875",170.460007,170.470001,165.679993,166.610001,1136500,161.835785
"876",165.589996,169.940002,163.660004,169.710007,1245100,164.846939
"877",168.949997,169.300003,167.050003,168.75,1631600,163.914459
"878",170.660004,173.839996,170.190002,173.070007,1214700,168.110672
"879",171.869995,174.539993,170.770004,173.259995,1274800,168.295212
"880",174.100006,174.779999,170.75,170.949997,838900,166.051392
"881",173.509995,176.279999,172.539993,173.449997,792900,168.479767
"882",177.039993,179.660004,176.220001,178.160004,1046900,173.054794
"883",176.270004,178.429993,175.100006,175.570007,2138400,170.539047
"884",175.639999,176.399994,172.770004,174.039993,812100,169.052856
"885",174.410004,174.990005,171.300003,172.169998,947000,167.23645
"886",172.410004,173.960007,171.759995,173.800003,736200,168.819717
"887",175.190002,176.589996,173.440002,174.380005,822400,169.383118
"888",174.380005,178.660004,173.070007,178.309998,873500,173.200485
"889",179.610001,183.190002,179.610001,181.720001,1209700,176.512787
