"","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"444",164.220001,164.639999,163.050003,163.770004,2814600,153.819168
"445",163.229996,164.880005,162.190002,164.559998,3245200,154.561172
"446",164.300003,164.660004,162.270004,162.389999,3558700,152.523026
"447",162.389999,162.970001,154.169998,154.460007,8011000,145.074829
"448",154.149994,156.279999,150.360001,152.089996,6631600,142.848846
"449",154.029999,155.179993,151.649994,152.649994,5435300,143.374817
"450",153,154.529999,151.660004,152.190002,4717700,142.94278
"451",153.199997,153.710007,151.919998,153.149994,6731800,143.844437
"452",153.960007,154.440002,149.240005,149.889999,6680200,140.782516
"453",146.770004,150.080002,146.589996,148.520004,7973200,139.495789
"454",148.339996,149.729996,147.740005,148.699997,5546500,139.664825
"455",146.699997,147.380005,145.589996,146.820007,6467500,137.899094
"456",144.600006,144.940002,141.570007,143.919998,6561800,135.175262
"457",144.779999,146.169998,140.419998,140.449997,8014500,131.916122
"458",136.5,145.149994,135.809998,144.149994,9038100,135.391296
"459",143.070007,144.160004,140.080002,142.740005,5664100,134.066986
"460",144.679993,144.710007,139.320007,141.339996,5296200,132.752045
"461",142,146.610001,141.679993,146.279999,4934900,137.391861
"462",147.300003,148.960007,145.910004,146.220001,4355300,137.335526
"463",147.160004,147.949997,146.240005,147.179993,3561600,138.237167
"464",148.330002,149.979996,147.710007,148.559998,5841200,139.533356
"465",149.309998,149.800003,148.350006,148.570007,5036500,139.54274
"466",148.589996,150.639999,148.589996,150.169998,4281000,141.045547
"467",151.050003,152.929993,150.220001,152.869995,5780400,143.581467
"468",152.820007,153.300003,151.399994,152.389999,2602100,143.13063
"469",151.589996,151.820007,149.669998,150.25,3807100,141.120667
"470",150.509995,151,147.419998,147.770004,3037900,138.791321
"471",148.429993,150.070007,147.449997,148.589996,2725000,139.561493
"472",149.75,151.490005,146.639999,148.559998,4034400,139.533356
"473",147.910004,152.139999,146.729996,151.429993,3435400,142.228958
"474",151.800003,152.940002,151.009995,151.419998,3226100,142.219589
"475",150.360001,151.380005,148.869995,150.639999,4401400,141.486938
"476",147.509995,147.820007,140.970001,141.559998,7317700,132.958679
"477",142.110001,144.619995,141.779999,144.100006,4779600,135.344315
"478",142.580002,144.119995,142.240005,143.539993,1608600,134.818344
"479",144.029999,144.660004,142.089996,142.759995,4868600,134.085754
"480",143.190002,147.380005,142.690002,147.380005,4907500,138.425064
"481",148.729996,152.139999,146.610001,151.979996,4358300,142.74556
"482",150.880005,151.679993,149.740005,150.479996,2970200,142.084595
"483",150.240005,154.369995,150.139999,153.779999,6214500,145.200485
"484",157,159.630005,156.389999,157.130005,5085400,148.363571
"485",156.330002,157.589996,151.729996,153.029999,4385300,144.49231
"486",149.460007,151.75,146.880005,151.679993,5258600,143.217636
"487",151.850006,153.520004,147.289993,147.449997,5287000,139.223663
"488",146.399994,148.600006,144.160004,148.039993,4558100,139.780746
"489",150.089996,151.149994,146.860001,147.839996,3333200,139.591888
"490",150.139999,150.889999,147.029999,147.339996,5023800,139.119781
"491",148.220001,148.220001,144.600006,145.839996,5340300,137.703461
"492",144.380005,145.869995,141.860001,142.570007,4505800,134.615906
"493",142.080002,142.199997,138.729996,139.600006,4226700,131.811615
"494",140.639999,141.639999,138.699997,139.779999,2800300,131.981537
"495",139.25,142.639999,135.940002,136.889999,3597000,129.252792
"496",136.279999,136.990005,133.110001,134.679993,5960700,127.166084
"497",134.169998,137.660004,132.279999,132.539993,7588300,125.145477
"498",132.529999,132.529999,128.080002,128.210007,2466000,121.057083
"499",129.289993,136.070007,128.919998,136.020004,3739700,128.431366
"500",133.949997,137.139999,131.970001,137.139999,3224600,129.488846
"501",137.929993,138.580002,135.970001,136.779999,2769400,129.148911
"502",138.039993,138.509995,136.529999,138.229996,2552300,130.518005
"503",135.649994,138.320007,134.770004,137.779999,3606300,130.09314
"504",136.039993,136.75,132.169998,132.679993,5684500,125.277657
"505",134.820007,138.580002,134.520004,137.789993,5649900,130.10257
"506",137.330002,139.229996,136.259995,138.649994,4034200,130.914597
"507",151.059998,152.889999,149.039993,150.75,10558800,142.339554
"508",150.289993,151.059998,148.610001,150.360001,4284600,141.971313
"509",149.899994,155.289993,149.009995,154.660004,6444600,146.031387
"510",153.639999,155.029999,153.089996,153.210007,3845200,144.662292
"511",152.229996,154.240005,151.649994,153.889999,3507100,145.304337
"512",153.789993,154.360001,151.740005,152.479996,4685100,143.973007
"513",152.910004,153.729996,150.910004,151.970001,4053200,143.491486
"514",151.110001,154.919998,150.929993,154.639999,4075400,146.012497
"515",155.539993,158.800003,155.009995,158.339996,5003900,149.506088
"516",156.929993,157.199997,154.410004,155.020004,6052900,146.371292
"517",155.449997,156.020004,152.429993,154.330002,4858000,145.719788
"518",160.039993,160.759995,156.009995,160.339996,9222400,151.394501
"519",161.460007,162,160.220001,160.949997,7770700,151.970459
"520",160,160.789993,159.339996,159.899994,3733800,150.97905
"521",160.039993,160.929993,158.75,160.169998,3436900,151.233978
"522",161.089996,161.889999,159.440002,160.820007,4112200,151.847717
"523",160.75,160.990005,157.020004,159.070007,7438600,150.195343
"524",159.070007,160.509995,158.259995,159.669998,4073400,150.761871
"525",159.669998,161.160004,159.220001,161.130005,5339100,152.140427
"526",160.759995,161.339996,160,161.300003,3357100,152.30098
"527",161,162.020004,160.300003,160.740005,2379600,151.772202
"528",159.440002,161.600006,158.929993,161.570007,3056300,152.555878
"529",160.570007,161.759995,160.279999,161.720001,2986300,152.697495
"530",162.710007,164.630005,162.389999,164.350006,4044800,155.180801
"531",165,168.050003,164.880005,167.050003,3781800,157.730133
"532",166.860001,169.169998,166.600006,168.880005,3886900,159.458038
"533",167.699997,170.520004,167.520004,169.630005,4157500,160.166199
"534",170.869995,171.350006,169.729996,170.240005,3270900,160.742157
"535",169.320007,172.440002,169.050003,171.330002,3889700,161.771332
"536",171.470001,171.929993,170.759995,170.990005,3063600,161.450317
"537",171.25,171.830002,169.529999,170.169998,3056700,160.676071
"538",169.899994,170.350006,168.100006,170.059998,4345600,160.572205
"539",170.740005,170.740005,168.559998,169.550003,4804200,160.090683
"540",169.539993,171.229996,168.720001,170.149994,3635200,160.657211
"541",168.979996,170.550003,167.809998,169.059998,2544000,160.45787
"542",169.169998,169.190002,167.529999,167.699997,3650700,159.167084
"543",169.279999,169.539993,166.789993,167.440002,3116100,158.920319
"544",167.339996,170.110001,166,167.369995,4341000,158.853851
"545",167.710007,169.190002,166.779999,166.779999,2794900,158.2939
"546",166.910004,167.210007,165.479996,165.910004,3067800,157.468155
"547",165.75,166.110001,164.160004,164.940002,4141500,156.547531
"548",163.669998,164.479996,161.809998,164.300003,2884600,155.940063
"549",164.100006,166.949997,163.679993,165.600006,4051600,157.17392
"550",165.990005,166.759995,164.529999,164.830002,4723500,156.4431
"551",166.100006,168.919998,165.190002,166.830002,3855100,158.341354
"552",167.179993,167.330002,164.600006,165.169998,3762100,156.765808
"553",164.490005,166.610001,164.210007,165,9732400,156.604431
"554",165,167.570007,164.619995,166.240005,4071700,157.781357
"555",165.869995,165.929993,160.309998,160.75,5728000,152.570709
"556",161.110001,162.429993,160.160004,161,3802400,152.807968
"557",159.919998,163.270004,159.5,162.610001,3316700,154.33606
"558",162.089996,162.440002,160.059998,160.619995,3556700,152.447296
"559",160.710007,163.699997,160.600006,161.5,3137200,153.282547
"560",163.059998,163.059998,160.259995,161.809998,2628200,153.576752
"561",161.690002,163.600006,161.5,163.009995,2871900,154.715698
"562",163.759995,165.479996,163.759995,165.199997,2829600,156.794266
"563",166.179993,168.139999,165.809998,167.199997,3646900,158.69252
"564",168.940002,171.270004,168.529999,170.919998,3372000,162.223236
"565",170.669998,171.289993,169.130005,169.779999,2259900,161.141235
"566",170.360001,171.020004,168.940002,169.610001,2669100,160.979843
"567",169.279999,170.169998,168.309998,168.789993,2788600,160.201614
"568",169.160004,169.990005,168.509995,168.720001,2214400,160.135178
"569",168.419998,168.809998,167.380005,168.690002,2580800,160.10672
"570",167.559998,167.559998,165.770004,166.089996,3025000,157.639008
"571",166.860001,167.289993,164.970001,166.350006,3551500,157.885773
"572",166.600006,167.029999,165.259995,166.669998,2378400,158.189484
"573",167.789993,169.639999,167,169.5,3091700,160.875488
"574",169.5,170.240005,167.009995,167.630005,3052600,159.100632
"575",167.779999,168.350006,166.940002,167.979996,2361400,159.432831
"576",171.110001,172.289993,168.669998,169.279999,5437200,160.666672
"577",175.199997,177.770004,174.600006,176.660004,8684600,167.671173
"578",176.710007,179.550003,176.119995,177.720001,4969700,168.677246
"579",177.25,177.479996,175.339996,176.729996,3284900,167.737595
"580",177.539993,179.100006,176.729996,176.839996,2859000,167.84198
"581",175.139999,177.139999,174.139999,175.490005,2199900,166.560715
"582",175.559998,177.259995,175.130005,177.220001,2234100,168.202682
"583",177.070007,177.75,176.320007,176.410004,1836400,167.433914
"584",176.080002,177.660004,174.860001,177.039993,2444100,168.03186
"585",177.009995,178.020004,175.050003,175.360001,2601300,166.437317
"586",174.559998,175.970001,173.809998,175.889999,2313300,166.940369
"587",177.889999,180.020004,177.539993,179.199997,2729500,170.081924
"588",176.25,179.630005,175.679993,177.160004,2706000,168.145737
"589",174.839996,175.720001,172.330002,174.75,4547300,165.858383
"590",174.880005,177.169998,174.539993,175.580002,2314500,166.646118
"591",174,176.050003,172.710007,175.630005,2138400,166.693588
"592",174.330002,176.259995,171.809998,175.919998,2659600,166.968826
"593",172.380005,173.369995,170.130005,171.789993,3649500,163.048965
"594",172.490005,176.190002,172.449997,174.490005,2560600,165.611588
"595",173.5,174.839996,172.380005,173.770004,4089200,164.928223
"596",174.080002,176.529999,173.869995,175.630005,5131300,166.693588
"597",173.550003,176.100006,173.289993,174.619995,4596300,165.734955
"598",174.059998,175.679993,173.190002,174.740005,3065400,165.848892
"599",176,176.330002,174.460007,175.039993,2519400,166.133591
"600",174.630005,175.179993,173.020004,174.460007,1995200,165.58313
"601",172.389999,172.910004,169.770004,172.649994,3573600,163.865189
"602",173.679993,173.979996,170.970001,172.169998,1815900,163.409637
"603",173,174.009995,169.740005,169.809998,3819300,161.169693
"604",169.440002,169.779999,168.130005,169,3116700,160.400955
"605",168.929993,169.869995,167.990005,169.479996,2160500,161.698486
"606",167.25,167.929993,164.389999,166.779999,4215900,159.122437
"607",166.639999,168.619995,165.580002,166.339996,2788500,158.702652
"608",167.979996,170.589996,167.039993,170.410004,3288000,162.5858
"609",171,173.050003,170.710007,172.479996,3068200,164.560745
"610",172.179993,172.25,169.630005,170.669998,2276300,162.833862
"611",170.949997,172.529999,170.529999,171.970001,2221200,164.074188
"612",173.529999,174.929993,172.070007,172.389999,2182800,164.474869
"613",173.139999,173.759995,168.929993,171.009995,1989900,163.158234
"614",170.809998,172.029999,169.639999,171.229996,2239200,163.368118
"615",169.460007,170.229996,166.389999,167.149994,4219700,159.475464
"616",167.5,167.660004,164.820007,166.990005,3579600,159.32283
"617",165.770004,165.770004,164.160004,164.740005,4444100,157.176132
"618",165.919998,167.460007,165.160004,165.539993,4132000,157.939392
"619",165.830002,166.520004,163.5,165.929993,3778000,158.311478
"620",168.210007,168.559998,166.649994,167.429993,3405300,159.742615
"621",167.630005,170.419998,167,168.869995,5885200,161.116501
"622",168.970001,169.240005,166.899994,167.25,2542500,159.570877
"623",167.270004,167.759995,163.949997,166.360001,2586600,158.721756
"624",166.75,167.220001,165.509995,165.830002,2423100,158.21608
"625",166.410004,167.830002,166,166.009995,3226500,158.387802
"626",166.660004,169.389999,166.539993,169.110001,4759300,161.345474
"627",171.100006,173.429993,170.789993,171.5,3211800,163.625732
"628",171.789993,171.979996,169.770004,171.229996,2267700,163.368118
"629",171.270004,172.009995,170.529999,171.800003,1172300,163.911972
"630",171.279999,171.389999,166.929993,170.029999,2605500,162.223236
"631",169.300003,170.070007,168.630005,169.589996,2200700,161.803436
"632",168.919998,170,168.550003,169.600006,2057500,161.812973
"633",170.990005,171.039993,168.889999,169.570007,1703100,161.784348
"634",169.800003,172.25,169.119995,171.75,2341000,163.864258
"635",172.380005,174.350006,172.119995,174.050003,2036400,166.05867
"636",173.559998,173.970001,172.429993,172.690002,1994400,164.761093
"637",173.419998,176.720001,173.009995,175.149994,2958300,167.108154
"638",171,171.509995,163.800003,164.550003,10725700,156.994843
"639",173.860001,174.899994,170.5,174.25,7476500,166.249466
"640",174.399994,177.589996,174.050003,175.300003,4732600,167.251266
"641",175.289993,176.139999,172.389999,173.580002,3757100,165.610245
"642",174.100006,174.259995,171.449997,173.220001,2599000,165.266785
"643",171.770004,175.309998,171.139999,174.369995,3149000,166.363953
"644",174.059998,175.110001,172.860001,173.210007,1943400,165.257233
"645",174.570007,175.720001,173.350006,174.229996,1627800,166.230408
"646",174.119995,177.740005,173.979996,177.5,3386100,169.350266
"647",176.839996,179.479996,176.550003,179.300003,2825000,171.067627
"648",178.149994,180.300003,177.300003,179.949997,4508400,171.687744
"649",177.350006,180.539993,174.570007,175.009995,4428000,166.974579
"650",174.080002,174.809998,172.100006,173.520004,2329900,165.552994
"651",170.679993,171.410004,165.509995,166.839996,4051400,159.179703
"652",168.119995,169.449997,166.369995,168.330002,2055300,160.601303
"653",166.419998,167.240005,163.800003,166.919998,2152500,159.256027
"654",168.149994,170.610001,167.169998,169.699997,2395600,161.908401
"655",168.600006,169.669998,165.960007,168.009995,2325900,160.295959
"656",167.199997,168.710007,165.339996,165.669998,2861800,158.0634
"657",165.139999,169.649994,164.270004,168.779999,2272500,161.03064
"658",166.039993,166.839996,163.059998,163.699997,3113800,156.183838
"659",163.639999,163.960007,160.639999,162.449997,2873600,154.991257
"660",164.110001,166.889999,163.449997,166.25,2171500,158.616806
"661",168.949997,170.279999,168.259995,168.759995,2630100,161.011536
"662",168.699997,168.820007,167.460007,167.559998,2362000,159.866653
"663",168.509995,169.529999,167.789993,168.529999,1724100,160.792099
"664",169.080002,170.089996,165.949997,166.070007,4017700,158.445068
"665",165.110001,165.460007,159.050003,159.979996,3590000,152.634689
"666",161.460007,162.419998,158.289993,159.110001,3297700,151.804626
"667",160.710007,160.710007,157.279999,157.470001,3994900,150.239944
"668",157.470001,159.729996,156.610001,158.399994,5841100,151.127213
"669",159.440002,162.779999,158.210007,161.729996,4395000,155.255051
"670",162.410004,164.080002,161.460007,161.960007,2987200,155.475861
"671",161.050003,162.100006,158.699997,159.330002,2682400,152.951157
"672",160.240005,160.899994,158.619995,160.080002,3890400,153.671127
"673",162.449997,166.660004,162.100006,166.130005,3802900,159.478897
"674",166.410004,167.210007,164.139999,164.600006,2055600,158.010162
"675",165.119995,166.460007,164.009995,166.119995,3297600,159.469315
"676",165.350006,167.729996,164.850006,167.570007,3006700,160.861252
"677",167.850006,167.990005,165.720001,167.300003,2617900,160.602066
"678",167.710007,168.580002,166.149994,167.710007,2357500,160.995636
"679",169.330002,172.210007,169.020004,171.449997,3160000,164.585922
"680",168.809998,170.889999,167,168.949997,2652500,162.185989
"681",168.889999,169.679993,166.339996,166.899994,3135800,160.218048
"682",166.169998,168.070007,165.059998,167.869995,1610000,161.149246
"683",167.869995,168.089996,166.5,167.110001,2463500,160.419662
"684",168.220001,168.570007,165.610001,166.380005,3620400,159.718903
"685",166,167.190002,165.339996,166.050003,2116800,159.402115
"686",167.089996,169.350006,164.089996,165.080002,3738800,158.470947
"687",165.289993,165.660004,163.550003,163.600006,4675000,157.050201
"688",163.860001,165.589996,163.600006,163.729996,4211400,157.175003
"689",164.330002,164.809998,161.860001,162.690002,3212600,156.176605
"690",164.020004,164.910004,161.860001,161.979996,3296600,155.495041
"691",162.869995,163.190002,155.509995,155.949997,6011600,149.706467
"692",154.5,154.710007,150.339996,152.020004,5432000,145.933807
"693",152.449997,153.75,149.089996,153.669998,3277800,147.517746
"694",154,156.410004,153.440002,156.320007,3538000,150.061646
"695",155.449997,156.910004,154.869995,155.910004,3249600,149.668076
"696",154.350006,154.809998,151.279999,151.470001,4147700,145.405838
"697",152.940002,154.550003,152.479996,153.229996,3682600,147.095352
"698",152.880005,155.949997,152.559998,155.770004,3383500,149.533676
"699",157.899994,162.240005,157.399994,161.389999,4844700,154.928665
"700",160.520004,160.740005,158.860001,159.550003,2339200,153.162323
"701",160.410004,163.660004,159.5,163.139999,3840200,156.608597
"702",162.940002,164.910004,162.5,163.309998,3743700,156.771805
"703",162.110001,166.110001,159.610001,163.679993,6315900,157.126968
"704",163.179993,163.929993,159.860001,161.5,5176700,155.034271
"705",162.199997,167.399994,161.75,167.070007,3144300,160.381287
"706",167.029999,170.940002,165.740005,170.770004,4146500,163.933151
"707",169.940002,171,168.380005,170.029999,3150700,163.222763
"708",170.860001,171.949997,169.779999,170.389999,1909100,163.568344
"709",170.389999,172.679993,169.399994,172.330002,1868400,165.430695
"710",172.869995,173.059998,170.570007,170.75,2185200,163.91391
"711",169.720001,170.570007,169.100006,170.190002,2112300,163.376373
"712",169.220001,169.649994,166.360001,167.949997,2891600,161.226028
"713",167.350006,167.949997,163.630005,165.460007,3909500,158.835739
"714",167.199997,172.550003,166.690002,172.529999,3548300,165.622665
"715",173.25,176.699997,173.130005,176.630005,3683200,169.558563
"716",176.630005,179.479996,176.449997,177.770004,5011400,170.652908
"717",177.690002,177.990005,175.279999,176.339996,2855900,169.280121
"718",177.679993,180,176.669998,177.009995,2628100,169.923309
"719",176.410004,176.669998,175.149994,176.100006,1441800,169.049744
"720",174.910004,177.110001,174.429993,176.800003,1252100,169.72171
"721",176.389999,176.830002,174.910004,175.470001,1775500,168.444977
"722",174.309998,176.399994,173.660004,175.539993,2273200,168.512146
"723",175.539993,176.199997,174.089996,174.770004,2152000,167.772995
"724",175.179993,177.100006,174.770004,176.270004,2160300,169.212967
"725",175.820007,176.470001,174.570007,176.25,2930100,169.193756
"726",176.070007,177.289993,175.440002,177.169998,3594000,170.076904
"727",176.660004,177.710007,173.779999,174.089996,2915100,167.120209
"728",173.839996,174.830002,172.300003,174.169998,1704400,167.197021
"729",174.679993,175.990005,173.800003,175.940002,1935000,168.896164
"730",176.179993,179.990005,175.669998,179.899994,2655900,172.697617
"731",179.259995,179.949997,178.059998,178.089996,2946700,170.960068
"732",177.479996,177.800003,175.929993,177.190002,2113500,171.027649
"733",176.550003,176.990005,175.440002,175.990005,975600,169.869385
"734",175.860001,176.570007,172.789993,173,2099700,166.983368
"735",170.899994,171.070007,167.149994,168,3921600,162.157257
"736",169.169998,172.889999,168.949997,171.460007,3623000,165.496933
"737",171.610001,171.889999,169.360001,170.490005,2647600,164.560669
"738",172.309998,174.130005,171.789993,172,2123900,166.018158
"739",171.289993,172.580002,170.520004,171.360001,2078900,165.400391
"740",170.830002,172.5,170.130005,171.850006,1811600,165.873383
"741",172.779999,174.679993,172.009995,174.449997,2015800,168.38295
"742",174.089996,176.320007,173.169998,175.220001,3377700,169.126175
"743",175.830002,177.529999,174.160004,177.029999,2842400,170.873215
"744",178.289993,180.839996,178.020004,180.089996,3625600,173.826797
"745",179.740005,180.660004,177.070007,177.389999,3516500,171.220703
"746",177.75,179.300003,176.539993,178.220001,3786000,172.021835
"747",177.850006,179.199997,177.029999,177.470001,2479200,171.297897
"748",178.809998,180.559998,176.720001,180.399994,6140100,174.126007
"749",180.399994,180.679993,179,179.419998,1888100,173.180084
"750",179.759995,180.479996,179.360001,179.889999,666000,173.633743
"751",180.360001,180.919998,179.5,180.809998,1171700,174.521744
"752",181,181.589996,180.660004,181.410004,1363000,175.100876
"753",181.149994,181.380005,179.600006,180.149994,1493000,173.884689
"754",179.960007,181.259995,179.539993,180.789993,1588800,174.502441
"755",180.949997,182.380005,179.970001,182.270004,2444800,175.930969
"756",179.539993,181.190002,178.289993,180.979996,2344200,174.685837
"757",179.699997,180.080002,177.940002,179.429993,3142500,173.189743
"758",179.229996,179.580002,177.610001,178.070007,4096400,171.877045
"759",177.889999,181.050003,177.479996,180.020004,2817500,173.759232
"760",180.509995,180.830002,178.570007,179.100006,3311100,172.871216
"761",179.100006,179.929993,177.820007,177.940002,2944300,171.751587
"762",177.990005,179.990005,177.639999,179.899994,2035200,173.643387
"763",180.5,182.729996,180.149994,180.800003,2805900,174.512115
"764",181.630005,182.419998,180.630005,180.800003,3450700,174.512115
"765",181.559998,184.169998,180.910004,183.899994,3227400,177.504303
"766",183.679993,185.649994,183,185.320007,4008600,178.874908
"767",184.160004,184.529999,181.119995,182.460007,3440900,176.114395
"768",183.270004,183.410004,180.440002,180.929993,2993900,174.637543
"769",183.5,187.679993,180.929993,187.190002,4950500,180.679871
"770",186.139999,188.960007,184.529999,185.679993,2734000,179.222382
"771",182.029999,183.960007,178.300003,178.470001,4183900,172.263107
"772",180.270004,181.679993,179.449997,179.639999,3264500,173.392441
"773",181.600006,184.270004,180.440002,181.779999,2270800,175.458023
"774",179.669998,183.5,179.009995,183.070007,2994400,176.703156
"775",181.690002,182.470001,178.5,179.419998,3653700,173.180084
"776",180.869995,182.050003,179.399994,180.289993,2493100,174.019836
"777",182.699997,185.020004,182.699997,183.240005,1857900,176.867233
"778",185.850006,185.850006,184.369995,185.089996,2133500,178.652893
"779",186.809998,187.669998,184.839996,186.110001,2932400,179.637436
"780",184.759995,185.649994,183.229996,183.830002,2221400,177.436722
"781",181.990005,184.820007,181.580002,184.669998,1782800,178.247513
"782",185.669998,185.679993,183.100006,183.300003,1521700,176.925156
"783",184.820007,185.960007,183.690002,184.860001,2612200,178.430908
"784",183.960007,185.550003,183.309998,184.639999,1861500,178.218536
"785",184.559998,185.529999,182.649994,184,2134800,177.6008
"786",183.460007,184.490005,181.660004,182.100006,3164400,175.766876
"787",182.979996,185.5,182.679993,183.5,2807200,177.118195
"788",183.330002,184.520004,181.660004,183.399994,2190900,177.021683
"789",182.119995,182.830002,180.779999,181.720001,2890700,175.400085
"790",176.190002,177.809998,174.399994,176.800003,6785100,170.651215
"791",177.449997,178.119995,170.009995,170.889999,7631700,164.946762
"792",169.630005,172.820007,165.539993,165.75,4921400,159.985504
"793",160.460007,165.139999,156.320007,159.619995,7914700,154.975632
"794",155.009995,159.979996,152.789993,159.809998,7045800,155.16011
"795",160.589996,161.970001,155.320007,160.339996,7064800,155.674683
"796",160.699997,167.619995,156.350006,157.339996,5654000,152.761978
"797",159.850006,162.979996,158.220001,162.169998,4415000,157.451431
"798",157.639999,159.800003,153.720001,154.960007,4901900,150.451233
"799",149.520004,156.929993,148.880005,156.089996,4643300,151.548355
"800",145.199997,145.580002,133.179993,135.839996,9400200,131.887543
"801",141.830002,147,139.169998,146.820007,8090300,142.54808
"802",142.020004,143.429993,138.910004,141.559998,7074800,137.441116
"803",130.149994,142.179993,125,132.050003,8805200,128.207825
"804",139.550003,143.850006,134.809998,143.850006,7886400,139.664505
"805",128.050003,135.869995,122.300003,125.099998,7102700,121.460045
"806",127.330002,132.710007,120.379997,128.630005,8021700,124.887344
"807",120.769997,123.309998,105.080002,115.080002,10869900,111.73159
"808",114.279999,123.68,111.68,121.650002,8514300,118.110435
"809",124.099998,125.75,113.459999,117.839996,6668100,114.411285
"810",110.389999,119.339996,109.610001,114.040001,6011000,110.721848
"811",121.360001,130.110001,118.800003,128.869995,7018900,125.120361
"812",127.379997,141.089996,127,132.910004,6923200,129.042801
"813",137.029999,143.389999,134.020004,142.490005,6068600,138.344086
"814",135.619995,143.619995,134.160004,139.050003,4962400,135.00415
"815",137.539993,143.309998,136.320007,140.199997,3309200,136.120682
"816",137.720001,144.710007,137.529999,141.039993,4247100,136.936249
"817",134.029999,137.970001,132.5,136.490005,5125600,132.518631
"818",135.270004,142.369995,134.800003,141.800003,6009000,137.674133
"819",140.869995,142.550003,136.589996,138.570007,4088000,134.538116
"820",145.779999,149.289993,145.710007,147.850006,4865900,143.548111
"821",152.330002,153.509995,145.259995,145.759995,4729000,141.518921
"822",147.520004,150.789993,145.410004,149.619995,3625600,145.266617
"823",151.259995,153.190002,147.050003,148.729996,4535900,144.402512
"824",147.839996,149.080002,144.699997,146.899994,2525000,142.625748
"825",149.089996,151.330002,147.809998,148.970001,2235900,144.635513
"826",145.259995,147.419998,143.630005,146.660004,3457000,142.392715
"827",146.580002,147.020004,141.270004,143.990005,5015300,139.80043
"828",148.589996,150.850006,147.610001,149.889999,5081400,145.528732
"829",147.309998,149.179993,144.559998,146.610001,4289200,142.344193
"830",142.509995,145.809998,141.220001,144.410004,4049200,140.208206
"831",146.529999,148.360001,144.869995,147.100006,3970600,142.819931
"832",156.919998,158.259995,152,152.289993,6233300,147.858917
"833",156.479996,158.070007,153.440002,156.089996,4800200,151.548355
"834",159.889999,161.229996,158.020004,158.960007,4633800,154.334854
"835",161.520004,162.460007,159,161.360001,3173000,156.665009
"836",165.160004,166.229996,162.779999,163.050003,2778600,158.305832
"837",160.539993,161.850006,158.229996,159.789993,3757000,155.140701
"838",157.699997,157.699997,154.740005,156.639999,3089000,152.082367
"839",155.139999,155.199997,152.389999,154.820007,2416100,150.315323
"840",156.570007,159.179993,155.880005,156.380005,2269500,151.829926
"841",156.580002,157.130005,153.889999,154.300003,2095200,149.81044
"842",156.559998,157.960007,155.539993,156.220001,2411500,151.674561
"843",158.690002,159.360001,157.880005,158.259995,2309300,153.655212
"844",156.679993,157.949997,155.800003,156.850006,2857400,152.286255
"845",156.320007,157.179993,153.990005,153.990005,2683500,149.50946
"846",152.940002,153.949997,150.539993,152.740005,3499700,148.295822
"847",150.809998,152.679993,147.050003,152.440002,3930400,148.004547
"848",150.990005,152.880005,149.759995,151.240005,5127700,146.839478
"849",157.460007,160.860001,155.830002,159.119995,5423000,154.490204
"850",159.119995,162.910004,158.75,159.259995,3136400,154.626099
"851",165,168.699997,164.149994,166.029999,4294300,161.199127
"852",165.25,165.979996,163.009995,163.589996,2277100,158.830139
"853",163.679993,165.429993,162.160004,165.160004,1773900,160.354462
"854",170.320007,171.009995,168.279999,169.899994,4150500,164.956512
"855",171.860001,174.080002,171.100006,173.839996,3174400,168.781876
"856",173.039993,173.639999,169.330002,170.509995,4065700,166.477707
"857",170.190002,171.440002,168.360001,169.860001,3677000,165.843079
"858",169.360001,170.470001,167.779999,169.5,2929800,165.491577
"859",170.75,173.5,169.5,170.940002,3e+06,166.897537
"860",173.639999,178.850006,173.020004,178.050003,3897900,173.839386
"861",176.380005,177.690002,175.259995,176.429993,2933300,172.25769
"862",183.110001,187.830002,182.429993,184.830002,5608600,180.459045
"863",183.960007,185.990005,179.860001,181.660004,3436600,177.364029
"864",178.059998,180.419998,177,178.160004,3569700,173.946808
"865",177.850006,178.759995,174.949997,175.429993,3321200,171.281342
"866",170,170.139999,163.210007,163.289993,6234700,159.428421
"867",168.210007,168.559998,162.460007,166.179993,3373000,162.250092
"868",161.720001,169.139999,161.410004,167.929993,2948600,163.958694
"869",173.289993,174.479996,168.360001,170.970001,3554000,166.926804
"870",172.199997,173.550003,170.669998,171.169998,3463800,167.122086
"871",170.029999,171.889999,169.720001,170.850006,2714800,166.809662
"872",173.529999,173.529999,166.800003,167.850006,7119600,163.880615
"873",167.059998,168.850006,165.899994,168.199997,2647600,164.222336
"874",170.369995,171.259995,169.240005,169.360001,2881400,165.354904
"875",167.710007,168.949997,165.029999,165.550003,3206300,161.63501
"876",165.149994,167.240005,162.779999,167.020004,3441100,163.070236
"877",167.039993,168.139999,162.130005,162.639999,8491200,158.793823
"878",163.839996,165.940002,162.199997,165.509995,2658700,161.595932
"879",164.580002,170.210007,164.360001,169.070007,4068600,165.071762
"880",169.490005,170.729996,166.229996,166.880005,2914100,162.933563
"881",169.179993,170.690002,167.889999,169.080002,2271400,165.081512
"882",171.080002,172.360001,170.110001,172.160004,2498100,168.088684
"883",170.399994,172.199997,169.25,169.779999,2380800,165.764954
"884",169.589996,172.279999,168.789993,169.039993,3362600,165.04245
"885",169.490005,169.490005,164.720001,165.990005,2977500,162.064606
