"","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
"456",124.669998,125.919998,121.900002,125.550003,1046500,124.210541
"457",125.110001,126.980003,121.900002,122.019997,702300,120.718201
"458",122.059998,123.75,121.449997,121.550003,743300,120.25322
"459",120.940002,123.470001,115.050003,115.610001,1469600,114.376602
"460",115.949997,119.110001,115.940002,118.75,1598100,117.483086
"461",119.059998,121.059998,117.099998,120.839996,1097400,119.550789
"462",121.269997,122.75,121.07,121.559998,891000,120.263107
"463",122.449997,124.18,121.830002,123.489998,606700,122.172523
"464",123.860001,125.669998,122.260002,123.459999,614100,122.142845
"465",123.75,124.919998,122.980003,124.099998,419000,122.776009
"466",123.839996,126.43,123.529999,125.940002,675800,124.596382
"467",127,129.729996,126.809998,129.490005,678800,128.108521
"468",129.630005,130.710007,128.960007,130.25,571500,128.860428
"469",130.110001,132.029999,130.110001,131.490005,541300,130.087189
"470",131.360001,132.190002,129.869995,130.080002,552600,128.692215
"471",130.740005,130.850006,126.400002,127.849998,682300,126.486
"472",128.720001,128.919998,126.639999,127.290001,496500,125.931976
"473",126.379997,129.029999,125.209999,128.009995,825800,126.644295
"474",128.389999,133.139999,127.790001,133,1224000,131.581055
"475",133.020004,135.029999,130.619995,131.100006,1195100,129.70134
"476",130.490005,132.100006,129.779999,130.100006,724800,128.712036
"477",130.100006,131.919998,129.839996,130.679993,775100,129.285797
"478",130.050003,132.220001,129.25,131.839996,306500,130.433441
"479",132.820007,134.050003,131.410004,132.25,653300,130.83905
"480",131.699997,132.839996,130.75,132.690002,1028700,131.274368
"481",133.5,135.169998,132.850006,135.110001,833600,133.668564
"482",134.550003,138.839996,134.309998,137.860001,745500,136.389221
"483",138.130005,138.979996,136.490005,137.990005,1216300,136.616943
"484",139.130005,139.630005,136.389999,136.979996,741600,135.616989
"485",137,138.470001,133.279999,134.589996,868500,133.250748
"486",133.570007,133.570007,127.68,131.639999,1127800,130.330078
"487",131.240005,131.880005,125.699997,126.220001,1357200,124.96405
"488",126.389999,127.940002,122.639999,127.32,879400,126.053101
"489",127.970001,130.179993,127.480003,129.070007,960100,127.78569
"490",130.630005,133.449997,130.630005,131.270004,1286600,129.963791
"491",131.210007,132.410004,129.770004,131.970001,702600,130.65683
"492",129.660004,130.160004,120.339996,121.150002,1396400,119.944489
"493",118.5,120.230003,115.370003,118.489998,1802200,117.310959
"494",120.099998,122.769997,119.050003,119.699997,996100,118.508919
"495",119.989998,120.220001,115.440002,116.059998,1198100,114.905136
"496",115.260002,117.639999,114.910004,115.370003,1127400,114.222008
"497",115.599998,117.440002,113.959999,114.519997,1766900,113.380463
"498",113.870003,114.980003,112.849998,113.419998,383300,112.291405
"499",113.68,117.57,112.800003,117.43,967900,116.261513
"500",115.980003,116.709999,112.790001,116.699997,827000,115.53878
"501",116.860001,117.57,115.800003,116.199997,683200,115.043747
"502",116.860001,117.400002,115.190002,116.559998,623100,115.400162
"503",115.300003,117.68,114.849998,117.440002,731200,116.271416
"504",117.760002,119.400002,115.699997,115.980003,834200,114.825943
"505",117.300003,118.639999,116.410004,118.559998,983000,117.380272
"506",118.559998,119.370003,117.660004,118.300003,1028600,117.122864
"507",119.839996,122.080002,118.919998,122,796600,120.786034
"508",122.790001,124.989998,122.269997,124.309998,700600,123.073051
"509",124.099998,125.870003,123.32,125.669998,577300,124.41951
"510",125.230003,126.449997,124.800003,125.730003,817600,124.47892
"511",125.059998,127.779999,124.440002,125.25,1026900,124.003693
"512",125.099998,127.690002,124.510002,127.029999,702300,125.765984
"513",127.43,131.119995,126.279999,129.639999,975600,128.350006
"514",129.160004,131.119995,128.970001,130.520004,703500,129.221268
"515",131.100006,132.25,130.429993,131.970001,571000,130.65683
"516",131.009995,131.009995,128.729996,130.610001,568100,129.310349
"517",131.059998,132.350006,129.190002,130.440002,797500,129.142059
"518",130.419998,130.75,129.320007,129.830002,549600,128.538116
"519",130.839996,131.770004,130.080002,131.139999,406700,129.835098
"520",130.550003,130.639999,129.119995,130.429993,526100,129.132141
"521",131.300003,132.789993,130.679993,132.559998,413200,131.240936
"522",132.740005,133.589996,132.089996,133.020004,707600,131.696381
"523",132.919998,133.639999,132.339996,132.529999,580800,131.211258
"524",132.740005,135.669998,132.059998,135.529999,746100,134.181412
"525",135.210007,135.369995,133.880005,134.679993,499900,133.339859
"526",135.050003,136.509995,134.350006,134.910004,601400,133.567581
"527",134.440002,135.320007,133.789993,135.059998,420600,133.716095
"528",134.690002,135.220001,132.820007,132.940002,731500,131.617188
"529",132.5,132.529999,129.559998,131.490005,708000,130.181625
"530",131.580002,133.029999,130.679993,132.699997,423400,131.379562
"531",133.130005,133.889999,132.449997,133.350006,470700,132.023117
"532",134.020004,134.580002,133.130005,134.110001,502500,132.775543
"533",133.490005,134.399994,132.130005,133.729996,654700,132.399307
"534",134.789993,135.899994,134.350006,135.529999,651100,134.181412
"535",134.940002,135.789993,134.490005,135.270004,638500,133.923981
"536",135.179993,135.229996,134.229996,134.320007,437300,132.983444
"537",134.789993,135.020004,133.800003,134.550003,527800,133.211151
"538",134.919998,136.520004,134.479996,136.039993,860600,134.686325
"539",136.440002,137.190002,134.369995,134.399994,743300,133.062653
"540",134.910004,135.309998,133.509995,133.630005,630400,132.300323
"541",133.369995,134.369995,131.449997,133.259995,692000,131.93399
"542",133.470001,141.410004,133.470001,138.830002,1405800,137.551804
"543",140.330002,142.220001,139.339996,140.800003,796500,139.503647
"544",138.889999,139.350006,136.089996,137.240005,933400,135.976425
"545",138.229996,138.669998,136.149994,137.229996,676600,135.966522
"546",137.229996,137.509995,132.75,132.830002,741000,131.60704
"547",132.600006,133.559998,128.869995,129.520004,1152900,128.327515
"548",128.800003,129.270004,127.68,129.190002,721900,128.000549
"549",129.919998,130.630005,128.419998,129.699997,736400,128.505844
"550",130.179993,131.75,129.580002,131.089996,591800,129.883041
"551",131.720001,133.339996,130.809998,132.690002,602000,131.468323
"552",132.970001,134.910004,132.600006,134.119995,552500,132.885162
"553",134.020004,134.869995,133.779999,134.240005,786500,133.004059
"554",134.449997,135.929993,134.449997,135.839996,540100,134.58931
"555",136.119995,136.580002,134.919998,135.429993,900900,134.183075
"556",135.429993,135.839996,133.600006,134.020004,418300,132.786057
"557",132.899994,136.979996,132.440002,136.570007,388600,135.312607
"558",135.399994,136.910004,135.300003,135.309998,565900,134.064178
"559",134.800003,135.399994,133.889999,134.369995,600200,133.132828
"560",134.600006,135.539993,133.5,134.139999,549100,132.904968
"561",133.690002,134.570007,132.080002,132.770004,455700,131.547592
"562",133.070007,133.660004,132.669998,133.509995,463800,132.280762
"563",134.369995,134.419998,133.160004,133.770004,917000,132.538391
"564",134.889999,135.589996,134.509995,134.75,815000,133.509354
"565",134.410004,134.839996,133.009995,133.75,464300,132.51857
"566",134.630005,135.130005,133.589996,134.25,548400,133.013962
"567",134.520004,134.940002,133.639999,133.970001,416400,132.736542
"568",134.380005,135.020004,134.330002,134.720001,626900,133.47963
"569",134.949997,135,132.729996,133,553000,131.775436
"570",132.320007,133.979996,132.190002,133.850006,617900,132.617645
"571",133.960007,135.190002,133.850006,134.490005,815000,133.25174
"572",135.139999,135.179993,132.289993,132.419998,425800,131.200806
"573",133.309998,134.270004,132.220001,132.800003,817100,131.577301
"574",132.779999,133.240005,132.100006,132.740005,456700,131.517883
"575",133.889999,133.889999,125.440002,126.330002,1389300,125.166885
"576",126.5,126.540001,120.900002,122.660004,1321900,121.530678
"577",122.690002,124.690002,121.540001,124.510002,1223800,123.363632
"578",124.440002,125.790001,121.949997,122.900002,1071500,121.768463
"579",123.18,129.5,122.830002,128.080002,1114100,126.900764
"580",128,133.330002,128,130.309998,1732200,129.110229
"581",129.600006,132.910004,128.529999,131.699997,879200,130.487427
"582",128.789993,129.470001,123.800003,129.229996,1444200,128.040176
"583",128.449997,129.300003,125,127.209999,863600,126.038773
"584",127.660004,128.050003,125.139999,126.870003,950500,125.701904
"585",126.800003,127.400002,124.629997,124.75,929200,123.601433
"586",124.32,124.510002,123.010002,124,1217200,122.85833
"587",124.629997,124.949997,122.629997,123,1101200,121.867538
"588",121.269997,125.230003,121.230003,124.489998,949300,123.343811
"589",124.220001,125.089996,121.949997,122.949997,725000,121.817993
"590",122.529999,123.169998,121.199997,122.019997,675200,120.896553
"591",121.610001,123.339996,121.239998,122.889999,828800,121.758553
"592",123.139999,123.980003,120,122.790001,707700,121.65947
"593",120.75,122.169998,120.160004,121.839996,636600,120.718216
"594",122,123.459999,121.489998,122.540001,614300,121.411774
"595",121.800003,122.849998,120.43,121.860001,542800,120.738045
"596",122,123.629997,121.379997,121.699997,517300,120.579514
"597",120.720001,123.239998,120.519997,121.879997,508700,120.757835
"598",121.209999,123.519997,120.769997,123.25,506400,122.115234
"599",123.400002,125.839996,123.150002,124.809998,681100,123.660873
"600",124.559998,125.559998,124.089996,125.440002,758400,124.285072
"601",124.669998,124.779999,121.910004,122.959999,684400,121.827911
"602",122.440002,123.760002,122.080002,123.089996,547600,121.956711
"603",122.830002,123.879997,122.440002,122.489998,666200,121.362228
"604",121.980003,121.980003,119.260002,119.580002,691300,118.479019
"605",119.629997,120.879997,119.029999,120.089996,503700,118.984329
"606",119.349998,120.269997,117.769997,119.550003,608800,118.548019
"607",119.550003,121.790001,119.150002,121.459999,687600,120.442009
"608",122.550003,124.25,121.919998,122.410004,770900,121.384064
"609",123.190002,123.190002,120.330002,121.410004,862800,120.392433
"610",121.510002,122.239998,120.800003,121.110001,1254300,120.09494
"611",121.510002,123.82,120.940002,123.709999,867500,122.673149
"612",124.349998,125.050003,123.559998,123.580002,498300,122.544243
"613",124.169998,124.169998,121.480003,123,496600,121.969109
"614",122.970001,123.959999,121.730003,123.910004,495300,122.871483
"615",123.790001,124.440002,122.769997,123.949997,338900,122.91114
"616",124.040001,124.57,122.739998,122.75,496700,121.721207
"617",123.339996,123.510002,122.18,123.419998,513900,122.385582
"618",123.779999,125.129997,122.709999,123.93,489800,122.891312
"619",124.18,125.43,122.809998,125.279999,361100,124.230003
"620",125.809998,126.620003,122.809998,124.360001,873500,123.317711
"621",124.360001,125.540001,122.989998,125.309998,801200,124.259743
"622",125.519997,126.550003,124.5,126.449997,570900,125.39019
"623",126.589996,129.550003,126.160004,128.639999,723200,127.561836
"624",128.869995,129.539993,126.099998,127.07,515800,126.00499
"625",127.669998,128.360001,126.830002,128.149994,431700,127.075928
"626",128.360001,130.389999,127.400002,130.389999,1064100,129.29715
"627",131.169998,131.720001,128.699997,130.070007,643700,128.979843
"628",130.300003,130.710007,129.059998,130,497000,128.910431
"629",129.990005,131.190002,129.259995,131.089996,341400,129.991287
"630",130.509995,131.600006,129.949997,131.380005,317700,130.27887
"631",131.229996,131.789993,130.190002,131.710007,477100,130.60611
"632",130.830002,132.089996,127.75,128.889999,554100,127.809738
"633",128.919998,130.429993,128.389999,129.660004,326700,128.573288
"634",131.119995,132.589996,129.509995,131.240005,358300,130.14006
"635",130.880005,133.190002,130.289993,132.899994,404400,131.786133
"636",132.899994,134.119995,131.949997,133.759995,447200,132.638931
"637",133.990005,134.5,133.419998,133.970001,435600,132.847168
"638",133.729996,134.029999,132.679993,132.880005,348800,131.766312
"639",132.880005,133.660004,131.470001,133.179993,396900,132.063797
"640",133.210007,133.210007,131.910004,132.630005,489900,131.518417
"641",132.649994,133.649994,132.190002,132.669998,401300,131.55806
"642",132.729996,133.759995,131.190002,133.710007,363000,132.58934
"643",133.839996,137.300003,132.529999,137,1021700,135.851791
"644",136.759995,137.529999,135.479996,136.970001,932600,135.822037
"645",145.600006,157.789993,145.600006,151.889999,2955300,150.616989
"646",149.720001,153.490005,146.190002,152.649994,1349000,151.37059
"647",150.020004,153.179993,146.850006,152.869995,934500,151.588776
"648",152.779999,153.240005,149.029999,150.860001,803300,149.595596
"649",151.100006,151.979996,145.479996,147.160004,876300,145.926636
"650",146.710007,147.399994,145.550003,146.449997,818200,145.222565
"651",145.039993,145.960007,142.330002,143.339996,681200,142.138641
"652",144.360001,146.589996,143,146.389999,784300,145.163071
"653",146.050003,147.149994,143.820007,146.139999,749700,144.915161
"654",146.820007,147.690002,145.360001,146.460007,509200,145.232483
"655",146.490005,147.679993,145.539993,146.940002,379100,145.708466
"656",147.009995,147.380005,145.240005,146.690002,436700,145.460556
"657",147.130005,150.229996,146.229996,148.970001,521000,147.721436
"658",147.479996,147.520004,144.389999,145.830002,586600,144.607758
"659",146.009995,146.630005,145.220001,145.369995,419600,144.151596
"660",145.970001,148.070007,145.309998,147.350006,494900,146.115036
"661",148.820007,149.119995,147.149994,148.199997,337900,146.957901
"662",147.529999,147.990005,145.479996,145.639999,657300,144.419373
"663",146.759995,147.320007,145.25,147.139999,456600,145.906769
"664",147.169998,147.880005,145.899994,145.949997,422900,144.726746
"665",145.199997,147.100006,142.740005,143.479996,595600,142.277435
"666",144.479996,144.809998,142.5,144.229996,469100,143.021179
"667",144.889999,145,140.630005,140.679993,511300,139.500916
"668",140.020004,142.619995,139.880005,142.600006,571500,141.404831
"669",143.759995,145.580002,142.990005,144.240005,609600,143.031113
"670",145.210007,145.300003,143.820007,144.580002,592500,143.567322
"671",143.610001,146.039993,143.320007,145.910004,477000,144.887985
"672",147.169998,147.850006,145.039993,146.259995,348200,145.235519
"673",148,148.419998,144.740005,145.139999,884600,144.123398
"674",145.839996,148.600006,144.990005,148.259995,692400,147.221527
"675",148.320007,150.479996,146.649994,149.520004,758800,148.472702
"676",149.460007,155.639999,149.210007,155.369995,1320800,154.281738
"677",154.589996,157.059998,153.369995,155.110001,1194000,154.02356
"678",155.5,156.089996,152.639999,152.960007,848900,151.888611
"679",153.660004,156.929993,151.690002,152.520004,676100,151.451675
"680",151.639999,154.110001,151.050003,153.889999,640500,152.812103
"681",153.639999,153.639999,150.350006,151.869995,8e+05,150.806244
"682",151.740005,153.380005,150.360001,151.990005,676000,150.92543
"683",151.820007,153.270004,149.960007,150.009995,768900,148.959259
"684",150.460007,151.660004,149.229996,150.119995,1117900,149.068497
"685",149.25,150.839996,148.679993,149.970001,579900,148.919556
"686",150.270004,150.289993,147.470001,148.449997,864100,147.410187
"687",148.449997,149.160004,146.899994,147.350006,982400,146.317917
"688",147.830002,148.380005,145.789993,146.559998,990800,145.533447
"689",147.270004,148.270004,146.320007,146.830002,519000,145.801544
"690",147.059998,149.509995,146.889999,148.75,608500,147.708099
"691",148.460007,151.179993,146.449997,147.110001,491500,146.07959
"692",146.240005,147.020004,145.119995,146.229996,586600,145.20575
"693",146.110001,146.639999,144.740005,145.369995,695900,144.351746
"694",146.100006,146.839996,144.350006,146.130005,563100,145.106445
"695",145.809998,146.570007,144.699997,145.070007,710200,144.053894
"696",144.389999,144.699997,142.720001,143.199997,715100,142.19696
"697",144.179993,145.589996,143.929993,145.119995,364500,144.103531
"698",144.830002,146.389999,144.440002,145.830002,383300,144.808548
"699",146.690002,149.020004,146.070007,146.130005,356800,145.106445
"700",145.550003,145.869995,143.960007,143.990005,339100,142.981461
"701",144.820007,146.320007,144.770004,145.25,715100,144.232605
"702",145.449997,147.320007,144.330002,144.720001,559800,143.706345
"703",145.309998,146.699997,144.910004,146.300003,652000,145.275269
"704",145.320007,146.279999,143.509995,146.089996,606900,145.066727
"705",146.690002,146.979996,145.309998,145.320007,563000,144.302124
"706",145.919998,147.5,145.220001,146.380005,433600,145.354706
"707",146.580002,146.960007,144.059998,144.559998,645500,143.547455
"708",145.179993,145.259995,143.229996,144.699997,928300,143.686478
"709",137.949997,142.699997,130.789993,137.929993,1407900,136.963882
"710",137.699997,140.149994,137.600006,138.080002,744600,137.112823
"711",138.899994,139.979996,138.169998,138.809998,837700,137.837723
"712",138.270004,139.270004,135.869995,139.070007,769600,138.095901
"713",139.050003,139.190002,136.460007,137.460007,685400,136.497192
"714",138.529999,139.899994,138.240005,138.75,530300,137.778137
"715",139.130005,140,138.509995,139.529999,388600,138.552673
"716",140.360001,141.300003,139.509995,139.860001,836100,138.880356
"717",140.130005,140.330002,138.779999,139.919998,562400,138.939941
"718",140.960007,141.830002,139.259995,139.669998,323900,138.691696
"719",139.740005,141.559998,139.699997,141.130005,395200,140.141479
"720",140.300003,141.570007,139.110001,139.240005,348400,138.264709
"721",139.059998,140.919998,138.539993,140.570007,618200,139.585403
"722",140.059998,141.960007,139.839996,141.559998,536900,140.568466
"723",141.710007,142.520004,140.539993,141.190002,446700,140.20105
"724",140.550003,145.289993,139.979996,144.270004,780900,143.259491
"725",143.820007,145.220001,141.529999,141.759995,775500,140.767029
"726",141.929993,142.660004,141.169998,141.789993,475500,140.796844
"727",141.279999,141.929993,140.080002,140.5,564500,139.5159
"728",140.789993,142.029999,140.389999,140.589996,687400,139.60524
"729",140.660004,141.729996,139.100006,139.320007,655000,138.344162
"730",140.330002,142.220001,139.75,141.320007,653800,140.330124
"731",141.75,141.75,138.580002,139.759995,836800,138.781067
"732",140.589996,141.339996,139.919998,140.289993,323000,139.307327
"733",139.449997,140.020004,138.740005,139.490005,236700,138.512955
"734",140.039993,140.839996,139.5,139.820007,377600,138.840637
"735",138.789993,140.75,138.050003,140.330002,440400,139.347076
"736",140.270004,141.550003,139.970001,141.020004,475200,140.232117
"737",141.080002,142.240005,140.570007,141.839996,712600,141.047531
"738",142.830002,144.809998,142.580002,144.710007,559100,143.901489
"739",144.539993,144.770004,143.490005,143.720001,468200,142.917023
"740",143.830002,144.820007,143.070007,144.580002,696900,143.772202
"741",144.639999,144.910004,143.330002,144.699997,358300,143.891541
"742",144.919998,146.669998,143.429993,146.270004,523900,145.452789
"743",146.070007,146.729996,143.850006,144.339996,353600,143.533539
"744",144.75,144.940002,141.199997,141.669998,1146400,140.878464
"745",140.399994,142.389999,139.610001,141.520004,1077700,140.729324
"746",141.740005,143.460007,141.550003,141.649994,628500,140.858566
"747",142.399994,144.339996,141.869995,144.029999,741600,143.225266
"748",144.669998,146.309998,144.300003,144.309998,1082500,143.503723
"749",144.990005,144.990005,142.149994,143.789993,340700,142.986618
"750",143.410004,143.509995,142.630005,143.320007,139400,142.519257
"751",143.440002,143.970001,142.509995,142.839996,176700,142.041931
"752",142.839996,143.5,142.429993,143.350006,180000,142.549088
"753",143.889999,143.979996,142.059998,142.649994,213600,141.852982
"754",142.5,143.5,142.5,143.460007,243400,142.658463
"755",144.259995,144.259995,141.009995,142.309998,403400,141.514877
"756",140.759995,142.169998,140.100006,141.970001,262700,141.176804
"757",141.110001,142.419998,140.720001,141.860001,434300,141.067413
"758",141.229996,142.949997,140.699997,142.429993,645700,141.634216
"759",142.660004,145.419998,142.270004,145.080002,828000,144.269409
"760",145.320007,146.009995,143.910004,144.330002,417500,143.523605
"761",144.759995,146.399994,144.75,146.050003,546000,145.234009
"762",146.410004,147.149994,144.369995,144.880005,449000,144.070541
"763",144.229996,145.490005,143.729996,145.460007,463600,144.647308
"764",145.119995,145.960007,143.960007,144.300003,447900,143.49379
"765",144.960007,145.199997,143.740005,143.940002,417400,143.135788
"766",144.460007,145.949997,144.190002,145.029999,798600,144.219696
"767",145.279999,145.279999,143.929993,144.990005,830900,144.179932
"768",145.509995,146.179993,143.889999,145.580002,640200,144.766632
"769",145.429993,147.880005,144.699997,147.779999,404100,146.95433
"770",147.910004,147.979996,145.729996,147.259995,656500,146.437225
"771",145.570007,146.649994,144.360001,144.979996,434100,144.169968
"772",146.399994,148.270004,145.029999,145.220001,517500,144.408646
"773",145.910004,146.110001,143.869995,143.899994,291200,143.095993
"774",143.289993,143.669998,140.220001,140.929993,565000,140.142593
"775",140.259995,140.270004,136.729996,137.110001,695600,136.343948
"776",137.979996,139.759995,137.029999,137.259995,568600,136.493088
"777",138.639999,140.759995,137.979996,138.490005,564200,137.716232
"778",139.520004,143.25,139.240005,142,574700,141.206635
"779",142.649994,143.679993,140.960007,141.080002,583800,140.291763
"780",141,141.509995,137.940002,138.130005,579900,137.358261
"781",137.970001,139.679993,137.559998,139.610001,472000,138.830002
"782",140.009995,141.770004,139.880005,141.679993,278300,140.888397
"783",142.270004,143.029999,140.25,140.309998,358500,139.526062
"784",139.809998,141.929993,139.809998,141.5,452200,140.709427
"785",141.690002,141.690002,139.570007,139.929993,507200,139.148178
"786",139.970001,140.669998,137.789993,139.089996,468100,138.312881
"787",139.550003,139.759995,138.300003,139.029999,454600,138.253204
"788",139.130005,140.270004,137.720001,140.029999,559000,139.24762
"789",139.690002,143,139.690002,142.720001,467800,141.922607
"790",140.229996,142.210007,139.339996,141.229996,927800,140.440918
"791",141.789993,142.669998,135.350006,135.479996,852700,134.723053
"792",136.240005,137.899994,134.539993,135.210007,1034500,134.454575
"793",134.130005,134.130005,126.279999,128.240005,1681700,127.523506
"794",124.800003,126.120003,121.389999,123.739998,1386900,123.240852
"795",124.400002,132.529999,123.32,131.820007,1050200,131.288254
"796",131.240005,134.669998,124.720001,125.339996,1092700,124.834389
"797",129.600006,132.570007,128.679993,131.710007,1091800,131.178696
"798",127.639999,129.050003,124.650002,127.57,889500,127.055405
"799",123.349998,126.599998,121.980003,125.970001,966700,125.461853
"800",120.970001,120.970001,113.089996,114.589996,1044800,114.127754
"801",117.629997,119.980003,113.860001,119.559998,889400,119.077705
"802",116.470001,116.540001,107.800003,110.139999,822900,109.695709
"803",102.349998,104.550003,98.019997,99.800003,1587700,99.397423
"804",105.239998,105.970001,97.580002,105.089996,1024800,104.666069
"805",95.639999,97.040001,81.68,81.699997,1059900,81.370422
"806",83.449997,84.870003,77.480003,80.760002,1568000,80.434227
"807",75.260002,75.279999,66.010002,67.690002,1687000,67.416946
"808",66.669998,85.660004,65.199997,84.839996,2253800,84.497765
"809",86.75,90.459999,73.550003,75.419998,1866000,75.115768
"810",75.169998,81.220001,71.029999,71.839996,1727400,71.550209
"811",76.860001,78.93,73.129997,78.160004,1833000,77.844719
"812",78.989998,93.510002,76.309998,87.949997,2065900,87.595222
"813",89.949997,97.970001,87.050003,91.839996,1770900,91.469528
"814",88.949997,92.129997,86.220001,88.989998,1375700,88.63102
"815",89.199997,100.410004,88.68,100.129997,1399300,99.726089
"816",100.730003,102.639999,96.290001,99.080002,1479400,98.680328
"817",93.910004,95.779999,86.419998,87.919998,1036700,87.565346
"818",85.43,94.650002,84.860001,88.709999,965400,88.35215
"819",88.300003,89.75,83.279999,85.379997,571900,85.035583
"820",89.860001,97.389999,89.279999,96.5,925400,96.110733
"821",101.889999,104.059998,97.720001,98.389999,779400,97.993111
"822",99.669998,110.059998,99.669998,106.989998,883000,106.558418
"823",108,110.580002,103.470001,104.510002,775700,104.088425
"824",103.379997,104.120003,98.410004,100.720001,669100,100.313713
"825",103,107.720001,102.5,107.550003,549100,107.116165
"826",102.32,104.690002,101.480003,103.089996,601100,102.674149
"827",103.110001,103.889999,98.989998,101.669998,453900,101.259872
"828",105.400002,108.470001,104.57,107.790001,559600,107.355186
"829",105.050003,106.169998,102.260002,102.690002,665300,102.275764
"830",99.300003,103.309998,97.559998,97.779999,692300,97.385567
"831",100.32,102.050003,97.989998,98.099998,639800,97.704269
"832",99.010002,103.269997,98,101.199997,497100,100.791771
"833",102.029999,103,99.440002,101.650002,480000,101.23996
"834",103.150002,106.43,102.730003,105.080002,706000,104.65612
"835",103.379997,108.43,101.629997,105.370003,1266900,104.944946
"836",106.389999,113.519997,105.980003,110.529999,706300,110.084137
"837",107.769997,108.900002,105.580002,105.690002,836600,105.263664
"838",102.980003,103.660004,97.599998,99.150002,750600,98.750046
"839",97.709999,99.139999,95.639999,98.43,749900,98.032944
"840",100.300003,104.480003,100.300003,101.900002,610900,101.488953
"841",102.18,102.550003,95.279999,95.599998,689200,95.214363
"842",97.089996,100,96.309998,96.529999,537700,96.14061
"843",98.660004,102.339996,97.879997,102.059998,538200,101.6483
"844",100.790001,100.790001,97.730003,98.470001,422900,98.072784
"845",99.18,100.230003,93.519997,93.519997,569200,93.142746
"846",93.089996,94.07,90.089996,91.800003,544800,91.429695
"847",90.370003,91.669998,86.650002,91.480003,629800,91.110985
"848",91.139999,93.589996,90.510002,92.629997,443200,92.256332
"849",96.220001,101.220001,96.220001,100.129997,903700,99.726089
"850",99.400002,102.389999,97.379997,100.510002,590700,100.104553
"851",101.510002,103.940002,100.279999,103.279999,723700,102.863373
"852",102.800003,106.150002,101.93,105.57,714800,105.144142
"853",105.900002,106.099998,101.199997,104.169998,571600,103.749786
"854",107.730003,109.720001,105.870003,106.379997,770400,105.950874
"855",108.419998,111.110001,106.989998,110.43,573900,109.984535
"856",111.879997,111.879997,106.370003,107.25,470600,106.817375
"857",106.589996,106.949997,103.190002,105.449997,903600,105.024628
"858",105,107.660004,103.150002,104.589996,692900,104.168091
"859",104.690002,105.449997,103.120003,104.029999,422900,103.610352
"860",105.269997,107.900002,104.32,104.43,475000,104.008743
"861",102.830002,105.089996,101.610001,102.910004,676000,102.494873
"862",105.480003,112.970001,105.480003,109.160004,924300,108.719666
"863",110.529999,114.540001,110.010002,111.209999,791100,110.761391
"864",113.169998,113.809998,107.18,109.220001,920000,108.779419
"865",108.730003,108.849998,102.400002,102.449997,649800,102.036728
"866",98.339996,99.82,92.220001,94.900002,1330200,94.517189
"867",98.800003,99.440002,92.839996,95.580002,886700,95.194443
"868",92.510002,100.75,91.220001,100.529999,1102600,100.124474
"869",103.889999,105.169998,98.93,102,861100,101.588547
"870",102.370003,102.370003,96.440002,96.860001,855900,96.469276
"871",96.010002,98.489998,93.440002,97.769997,688600,97.375603
"872",99.790001,101.870003,95.839996,96.699997,1468900,96.309921
"873",96.32,96.629997,93.699997,96.110001,979800,95.722305
"874",97.309998,97.540001,94.389999,95.540001,936100,95.15461
"875",93.669998,93.699997,89.059998,89.300003,1294000,88.939774
"876",88.739998,92.07,87.860001,90.440002,1021100,90.07518
"877",90.410004,92.919998,88.470001,89.339996,1187300,88.979614
"878",90.57,93.330002,89.029999,92.269997,512300,91.897797
"879",91.57,93.419998,89.230003,92.889999,635800,92.515297
"880",93.309998,96,92.260002,93.18,669200,92.804123
"881",95.029999,98.389999,93.339996,93.610001,1077700,93.232391
"882",95.459999,96.870003,93,94.82,967800,94.437515
"883",93.480003,94,90.739998,91.169998,476300,90.802231
"884",91.739998,91.879997,88.989998,90.699997,480500,90.334122
"885",89.75,90.339996,86.669998,88.610001,563400,88.252563
"886",88.18,89.919998,87,89.760002,457300,89.397926
"887",89.900002,92,89.089996,90.080002,614100,89.716629
"888",89.690002,92.940002,88.809998,92.68,624200,92.306145
"889",94.900002,98.599998,94.849998,97.949997,564400,97.554878
"890",97.389999,99.449997,95.540001,98.400002,503200,98.003067
"891",99.029999,99.199997,96.620003,97.599998,612500,97.206291
"892",97.599998,97.639999,95.029999,96.029999,595900,95.642632
"893",96.690002,101.470001,96.690002,100.199997,1180300,99.795799
"894",102.120003,106.959999,101.550003,106.010002,1096500,105.582367
"895",105.760002,107.910004,105.75,107.5,862100,107.066353
"896",108.209999,108.779999,106.690002,108.080002,657000,107.64402
"897",107.099998,110.269997,105.779999,109.370003,980700,108.928818
"898",112,114.410004,108.089996,109.07,1014500,108.630028
"899",110.160004,114.830002,110.160004,113.120003,743200,112.663696
"900",111.510002,113.059998,108.559998,112.07,588300,111.61792
"901",111.269997,111.57,108.379997,109.900002,652700,109.456673
"902",110.300003,110.860001,107.110001,107.75,945500,107.315346
"903",106.989998,109.059998,106.449997,106.709999,684500,106.279549
"904",107.93,109.800003,107.230003,108.139999,650400,107.703773
"905",108.279999,109.160004,106.779999,107.82,535600,107.385063
"906",107.209999,110.110001,107.209999,109.440002,770100,108.998535
"907",109.620003,114.099998,109.5,112.620003,642600,112.16571
"908",114.099998,115.440002,112.68,112.959999,559000,112.504333
"909",113.839996,114.199997,112.339996,113.459999,449400,113.002319
"910",112.5,113,110.879997,111.93,414400,111.478493
