"","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
"445",43.145,43.612499,43,43.330002,6803600,40.577461
"446",43.4025,43.6175,43.150002,43.432499,5881200,40.673447
"447",43.432499,43.915001,43.145,43.1875,7882800,40.444008
"448",43.369999,43.512501,42.212502,42.272499,8446000,39.587135
"449",42.305,42.452499,41.970001,42.34,6944400,39.650341
"450",42.317501,42.645,42.1175,42.41,6965200,39.715904
"451",42.599998,43.084999,42.415001,42.822498,4700400,40.102192
"452",42.787498,42.900002,42.389999,42.705002,3537600,39.992161
"453",42.790001,43.022499,42.630001,42.892502,4088400,40.167751
"454",42.907501,43.622501,42.825001,43.365002,7297200,40.610237
"455",43.397499,43.415001,42.977501,43.165001,5971600,40.422943
"456",42.23,43.610001,42.23,42.657501,8898800,39.947678
"457",42.834999,44.2075,42.68,43.900002,8558800,41.111248
"458",43.712502,43.805,42.967499,43.299999,8854400,40.549358
"459",43.525002,43.702499,42.177502,42.4725,8519600,39.774429
"460",42.567501,43.2425,42.52,43.195,6566800,40.451027
"461",43.43,43.634998,42.830002,43.387501,7572800,40.631302
"462",43.200001,43.509998,42.7575,43.125,9051600,40.385479
"463",43.380001,43.380001,42.3325,42.6175,9389200,39.910217
"464",42.77,42.945,41.6875,42.037498,11806400,39.367062
"465",42.047501,42.895,42.0425,42.677502,8274000,39.966412
"466",42.639999,42.897499,42.375,42.865002,5963600,40.141998
"467",43.139999,43.467499,42.927502,43.384998,6530000,40.628963
"468",43.384998,43.505001,42.912498,43.490002,6676400,40.727291
"469",43.580002,44.259998,43.404999,44.139999,8160400,41.336002
"470",44.047501,44.997501,43.9025,44.622501,8538800,41.787853
"471",44.759998,44.8675,44.325001,44.665001,7297600,41.827652
"472",44.419998,44.5625,43.790001,44.205002,12378000,41.396873
"473",44.067501,44.797501,43.665001,44.794998,10935600,41.949383
"474",45.044998,45.150002,44.580002,45.0975,7948000,42.23267
"475",45.040001,45.517502,44.794998,45.502499,7018400,42.611954
"476",45.654999,45.912498,44.637501,44.692501,9752800,41.853409
"477",44.625,44.625,43.974998,44.044998,5978800,41.247036
"478",44.044998,44.450001,43.825001,44.3325,4360800,41.516273
"479",44.355,44.4925,43.922501,44.2575,7455200,41.44603
"480",44.392502,44.547501,44.049999,44.5,9084800,41.67313
"481",44.639999,44.807499,44.302502,44.512501,7868400,41.684837
"482",44.27,44.380001,43.717499,44.279999,6867200,41.727242
"483",44.419998,45.5075,44.305,45.427502,15807200,42.808594
"484",45.102501,45.625,44.862499,45.622501,9724800,42.992352
"485",45.625,46.0425,45.400002,45.5425,10024800,42.916965
"486",45.605,45.755001,44.669998,45.665001,11354400,43.032402
"487",45.494999,46.049999,45.209999,45.715,10121600,43.079514
"488",45.639999,45.845001,44.919998,45.6525,10441600,43.020618
"489",45.580002,45.959999,45.2925,45.744999,12055200,43.107788
"490",45.744999,45.927502,45.305,45.327499,11912400,42.714359
"491",45.334999,45.799999,45.334999,45.549999,12916400,42.92403
"492",45.455002,45.612499,44.974998,45.310001,9227600,42.697865
"493",45.59,45.59,43.717499,43.912498,13147600,41.380936
"494",44.0625,44.455002,43.855,44,11764000,41.463387
"495",44.125,44.294998,43.41,43.630001,13437600,41.114723
"496",43.625,44.137501,43.0975,43.727501,13112400,41.206593
"497",43.599998,44.639999,43.310001,43.5275,24148400,41.018131
"498",43.612499,43.845001,41.73,42.02,6630000,39.597534
"499",42.017502,42.592499,41.195,42.584999,8393600,40.129955
"500",42.634998,43.040001,41.987499,43.040001,9961600,40.558735
"501",43.150002,43.592499,42.904999,43.18,6924000,40.690655
"502",43.252499,43.5075,42.82,43.455002,6417600,40.94981
"503",43.169998,43.325001,42.252499,42.4575,10549600,40.009808
"504",42.477501,42.790001,42.1675,42.352501,9260800,39.910866
"505",42.287498,43.147499,42.165001,43.1325,10848800,40.645897
"506",42.912498,43.235001,42.625,43.07,9478000,40.587006
"507",43.037498,43.447498,42.892502,43.384998,10599600,40.883842
"508",43.389999,43.5,43.012501,43.197498,7047600,40.70715
"509",43.325001,43.904999,43.137501,43.8475,11384800,41.319679
"510",43.785,44.035,43.412498,43.927502,8860000,41.395061
"511",43.654999,43.654999,42.337502,42.807499,15355600,40.339638
"512",42.8475,43.952499,42.6875,43.68,9261200,41.161835
"513",43.505001,43.727501,43.2075,43.669998,7059200,41.152405
"514",43.782501,43.98,43.610001,43.872501,8200800,41.343235
"515",44.099998,44.1525,43.7775,44.022499,7414400,41.484589
"516",43.857498,44.487499,43.810001,44.345001,8654400,41.788502
"517",44.485001,44.865002,44.047501,44.845001,9089200,42.259674
"518",44.814999,45.220001,44.490002,45.07,9812800,42.471699
"519",44.625,44.872501,43.48,43.549999,15254400,41.039326
"520",44.0275,44.0275,42.942501,43.1175,11976800,40.631771
"521",43.27,43.357498,42.935001,43.215,7924400,40.72364
"522",43.060001,43.657501,43.025002,43.397499,8345600,40.895615
"523",43.360001,44.822498,43.337502,44.744999,12519600,42.165428
"524",44.592499,44.779999,44.125,44.455002,8934000,41.892155
"525",44.2775,44.547501,44.032501,44.525002,11302000,41.958118
"526",44.392502,44.674999,44.192501,44.5425,7956800,41.974609
"527",44.682499,44.810001,44.400002,44.525002,6647200,41.958118
"528",44.5,45.362499,44.470001,45.337502,8516800,42.723785
"529",45.302502,45.842499,45.255001,45.752499,7322400,43.114849
"530",45.605,45.982498,45.580002,45.752499,7404400,43.114849
"531",45.75,46.102501,45.419998,45.817501,7004800,43.176105
"532",45.764999,45.965,45.607498,45.712502,5726400,43.07716
"533",45.84,46.110001,45.634998,45.6525,6408000,43.020618
"534",46.1525,46.2775,45.825001,46.009998,8813200,43.35751
"535",46.032501,46.452499,45.849998,46.342499,9774000,43.670849
"536",46.27,46.525002,46.009998,46.41,10203200,43.734447
"537",46.2225,46.717499,46.139999,46.639999,8274800,43.951187
"538",46.7075,47.035,46.439999,47.032501,6735200,44.321072
"539",47.112499,47.3475,46.577499,46.970001,7555600,44.262169
"540",47.044998,47.255001,46.787498,47.057499,7644400,44.34462
"541",46.645,46.872501,46.52,46.702499,7288000,44.304302
"542",46.752499,47.185001,46.514999,46.93,12454000,44.520119
"543",46.880001,47.145,46.647499,46.889999,6865600,44.48217
"544",47.057499,47.137501,46.642502,47.060001,8609200,44.643448
"545",47.092499,47.302502,47.005001,47.080002,7666800,44.662422
"546",47.014999,47.2425,46.744999,46.892502,7155600,44.48455
"547",47.064999,47.282501,46.845001,46.982498,9411200,44.569927
"548",47.1525,47.357498,46.73,47.174999,6972800,44.752541
"549",47.1525,47.445,47.115002,47.375,7135600,44.942268
"550",47.5,47.84,47.357498,47.7225,7140400,45.271923
"551",47.467499,47.880001,47.365002,47.7425,4916000,45.290901
"552",47.790001,48.0425,47.552502,47.744999,5816800,45.29327
"553",47.689999,47.985001,47.502499,47.810001,14402000,45.354939
"554",47.8675,47.994999,47.532501,47.717499,7469200,45.267178
"555",47.6325,47.6525,46.947498,47.125,8080800,44.705105
"556",47.259998,47.7925,46.959999,47.467499,8669200,45.030018
"557",47.572498,48.07,47.462502,47.977501,7499200,45.513832
"558",48.0625,48.887501,48.0625,48.482498,9486000,45.992897
"559",48.612499,48.775002,48.387501,48.4025,7038400,45.917007
"560",48.455002,48.8325,48.255001,48.75,6093200,46.246662
"561",48.8125,48.825001,48.217499,48.48,6116800,45.990524
"562",48.477501,48.5975,47.830002,47.98,9324000,45.516205
"563",47.982498,48.3675,47.825001,48.330002,12039200,45.848228
"564",48.355,48.4375,47.552502,47.622501,9640400,45.177063
"565",47.677502,47.75,47.177502,47.369999,9960400,44.937527
"566",47.2775,47.57,46.9725,47.327499,8202800,44.897205
"567",47.494999,47.509998,46.857498,47.099998,7106800,44.681389
"568",47.345001,47.584999,47,47.52,6452800,45.079819
"569",47.360001,47.455002,46.9575,47.16,5772800,44.738312
"570",47.16,47.485001,47.1325,47.427502,6617200,44.992073
"571",47.4375,47.855,47.099998,47.154999,5291600,44.733559
"572",47.154999,47.544998,47.099998,47.509998,5738400,45.070335
"573",47.342499,47.762501,47.112499,47.712502,4768400,45.26244
"574",47.7775,48.017502,47.669998,47.790001,5872800,45.33596
"575",47.764999,48.077499,47.355,47.380001,6523200,44.947021
"576",47.4375,47.637501,47.259998,47.412498,8045600,44.97784
"577",47.355,47.669998,47.310001,47.34,6670800,44.909073
"578",47.2925,47.7075,47.262501,47.595001,7303600,45.150978
"579",47.715,47.8675,47.02,47.447498,8818000,45.011044
"580",47.439999,47.775002,47.287498,47.514999,6187200,45.075077
"581",47.357498,47.93,47.314999,47.619999,5898400,45.17469
"582",47.849998,48.3475,47.822498,47.927502,5653600,45.4664
"583",48.0075,48.224998,47.6525,47.942501,7094400,45.480637
"584",47.939999,48.662498,47.814999,48.610001,10643600,46.113853
"585",48.377499,48.759998,48.232498,48.317501,8541200,45.836372
"586",48.209999,48.467499,47.639999,47.93,10035600,45.468773
"587",47.892502,48.157501,47.702499,48.102501,6694800,45.632404
"588",48.049999,48.3325,47.709999,47.724998,6730000,45.274296
"589",47.452499,47.689999,47.215,47.4375,7748400,45.00156
"590",47.400002,47.502499,46.825001,46.970001,7887200,44.558064
"591",47.112499,47.302502,46.869999,47.1525,6872400,44.731201
"592",47.139999,48.049999,47.02,47.939999,6420000,45.478252
"593",47.855,48.852501,47.77,48.732498,10632800,46.230053
"594",48.73,49.177502,48.377499,48.724998,8954400,46.222942
"595",48.802502,49.032501,48.6175,48.715,7071600,46.213455
"596",48.622501,49.48,48.455002,49.2775,8465600,46.74707
"597",48.9575,49.865002,48.904999,49.744999,6821600,47.190563
"598",49.82,50.1525,49.735001,49.837502,5464000,47.278328
"599",49.875,50.247501,49.697498,49.724998,6069200,47.171597
"600",49.872501,50.587502,49.654999,50.482498,6706800,47.890198
"601",50.564999,50.947498,50.564999,50.8825,8216000,48.269665
"602",50.93,51.182499,50.7775,50.842499,5559200,48.231709
"603",50.942501,51.022499,50.232498,50.2925,7048400,47.709957
"604",50.427502,50.57,49.6175,49.68,7214400,47.128906
"605",49.7775,50.012501,49.615002,49.735001,6462800,47.18108
"606",49.572498,49.8475,49.1525,49.552502,9161600,47.305187
"607",49.732498,49.915001,49.327499,49.895,6806000,47.632156
"608",50.035,50.077499,49.092499,49.845001,7811600,47.584423
"609",50.125,51.212502,50.0075,51.162498,7546400,48.842167
"610",51.25,51.602501,50.9725,51.439999,5614400,49.107082
"611",51.724998,52.1175,51.0975,51.0975,6242800,48.780117
"612",51.025002,51.172501,50.369999,50.855,7104800,48.548615
"613",50.799999,50.952499,50.189999,50.4925,4606800,48.202557
"614",50.8325,51.327499,50.697498,51.137501,5236000,48.818306
"615",51.150002,51.375,50.8125,51.192501,6806400,48.870811
"616",51.415001,51.8325,51.237499,51.740002,5525200,49.393478
"617",51.8125,52,51.3125,51.592499,6233600,49.252663
"618",51.9575,51.987499,50.967499,51.355,6576400,49.025936
"619",51.072498,51.767502,51.064999,51.560001,6602800,49.221638
"620",51.665001,51.865002,51.18,51.595001,8883600,49.255054
"621",51.782501,52.1175,51.355,51.887501,12560800,49.534286
"622",52.09,52.162498,51.717499,52.049999,6009200,49.689423
"623",52.095001,52.227501,51.487499,51.555,6954000,49.216869
"624",51.349998,51.560001,50.755001,50.767502,7394400,48.465092
"625",51.200001,51.365002,50.904999,51.137501,7529200,48.818306
"626",50.9925,52.057499,50.8125,51.215,11647600,48.892284
"627",51.092499,51.215,50.264999,51.005001,8478800,48.691814
"628",51.192501,51.974998,51.1875,51.915001,6696000,49.560543
"629",51.9725,52.365002,51.915001,52.182499,5654400,49.81591
"630",51.860001,52.1175,51.3325,52.0275,4196400,49.667946
"631",52.1525,52.3325,51.855,52.282501,4322400,49.911369
"632",52.060001,52.25,51.7925,52.040001,7276000,49.679871
"633",52.107498,52.705002,51.887501,52.369999,5922000,49.9949
"634",52.397499,52.68,52.139999,52.599998,5830400,50.21447
"635",52.474998,52.564999,51.947498,52.182499,6283200,49.81591
"636",52.1675,52.404999,51.922501,52.212502,8714000,49.844555
"637",52.165001,52.357498,51.700001,51.970001,4281600,49.613049
"638",52.174999,52.834999,52.174999,52.477501,6556800,50.097534
"639",52.564999,53.119999,52.25,53.09,4413200,50.682251
"640",52.950001,53.125,52.349998,52.432499,5843600,50.054569
"641",52.502499,52.672501,51.932499,52.34,6547600,49.966263
"642",52.352501,52.375,51.732498,51.825001,6337200,49.474617
"643",52.084999,52.525002,51.634998,52.514999,6080000,50.133327
"644",52.035,52.360001,51.759998,51.907501,7010000,49.553387
"645",52.035,52.4375,51.950001,52.2925,4324800,49.920925
"646",52.474998,52.884998,52.32,52.845001,5274000,50.44836
"647",52.8475,53.092499,52.067501,52.3475,6447200,49.973427
"648",52.467499,52.5425,51.552502,51.7925,8446000,49.443607
"649",51.657501,52.9025,51.619999,52.564999,7507600,50.181061
"650",52.779999,53.307499,52.505001,52.852501,6912800,50.455521
"651",52.889999,53.16,51.775002,52.012501,8838400,49.653618
"652",52.035,53.037498,51.66,52.849998,7171600,50.453133
"653",52.8475,53.5,52.16,53.217499,6892800,50.80397
"654",53.305,53.974998,52.802502,53.805,5971200,51.36483
"655",53.965,54.294998,53.752499,54.119999,5828800,51.665539
"656",54.2775,54.2775,53.657501,53.862499,3922400,51.41972
"657",53.8475,54.262501,53.695,53.904999,7496800,51.460289
"658",54.025002,54.494999,53.682499,53.740002,9558000,51.302776
"659",53.657501,54.467499,53.572498,54.287498,7865600,51.825439
"660",54.572498,54.945,54.099998,54.3825,10488400,51.916138
"661",54.327499,54.9025,54.154999,54.740002,5632400,52.25742
"662",54.950001,54.950001,54.3475,54.782501,8316000,52.297993
"663",54.965,55.334999,54.787498,55.314999,7483600,52.806339
"664",55.2925,55.442501,54.8825,55.404999,9159600,52.892262
"665",55.6325,56.049999,55.157501,55.474998,10485600,52.959087
"666",55.625,55.922501,55.397499,55.904999,7455200,53.369583
"667",56.057499,56.392502,55.974998,56.002499,9541200,53.462658
"668",55.785,55.994999,55.0425,55.297501,11356800,53.085861
"669",55.630001,55.630001,54.802502,55.279999,8512000,53.069061
"670",55.452499,55.490002,54.712502,54.77,11786800,52.57946
"671",54.702499,56.397499,54.702499,56.389999,9718400,54.134666
"672",56.397499,56.490002,55.7075,56.029999,8909600,53.789059
"673",54.794998,55.334999,54.650002,54.952499,17661200,52.754665
"674",55.0275,55.2575,54.689999,55.035,9130400,52.833855
"675",54.799999,55.2225,54.7225,54.9725,8297600,52.773861
"676",54.82,54.915001,54.092499,54.529999,11094800,52.349064
"677",54.505001,55.147499,54.362499,55.014999,8818000,52.814659
"678",55.467499,55.5625,54.93,55.185001,8671200,52.977859
"679",55.014999,55.029999,54.447498,54.622501,8213200,52.437862
"680",54.642502,54.77,54.314999,54.577499,5033600,52.394657
"681",54.610001,55.5825,54.610001,55.555,7596800,53.333069
"682",55.715,56.047501,55.342499,55.974998,7681600,53.736259
"683",56.185001,56.349998,55.889999,56.224998,5906800,53.976265
"684",56.299999,56.5,55.91,56.43,19007200,54.173069
"685",56.360001,56.615002,56.209999,56.32,6634000,54.067471
"686",56.470001,57.1675,56.34,57.127499,8674400,54.842674
"687",57.224998,57.372501,56.877499,57.342499,8423600,55.049072
"688",57.497501,58.197498,57.395,57.93,8703600,55.613079
"689",58.0625,58.142502,57.537498,57.814999,7501200,55.50267
"690",58.005001,58.362499,57.9375,58.247501,8937600,55.917877
"691",58.040001,58.2925,57.662498,58.0075,6727600,55.687473
"692",57.922501,58.119999,57.1325,57.2775,8138400,54.986671
"693",57.215,57.572498,57.139999,57.5425,8017600,55.241074
"694",57.5275,58.465,57.5,58.397499,6552800,56.061882
"695",58.362499,58.455002,57.7925,58.137501,6154000,55.812279
"696",58.035,58.044998,57.490002,57.4925,6968000,55.193073
"697",58.057499,58.567501,57.75,58.34,6004000,56.006683
"698",58.005001,58.215,57.560001,58,7465600,55.680275
"699",57.947498,58.095001,57.137501,57.384998,8301600,55.08987
"700",57.502499,57.595001,56.887501,57.224998,4711600,54.936272
"701",57.334999,57.455002,56.7075,56.884998,5672400,54.609871
"702",56.9175,57.584999,56.645,57.477501,7662000,55.178677
"703",57.317501,57.897499,57.317501,57.772499,5366400,55.461876
"704",57.797501,58.195,57.577499,58.119999,8784400,55.795471
"705",58.102501,58.259998,57.662498,58.200001,6488400,55.87228
"706",58.447498,59.9725,58.252499,59.060001,12636800,56.697884
"707",59.387501,59.650002,58.927502,59,8912400,56.640278
"708",59,59.4175,58.705002,59.387501,6411200,57.012283
"709",59.404999,59.412498,58.892502,59.220001,6072400,56.851482
"710",59.125,59.177502,58.16,58.307499,7164400,55.975475
"711",58.067501,58.2925,57.799999,58.150002,6861200,55.824276
"712",58.3325,59.157501,58.252499,58.865002,4959200,56.510677
"713",58.880001,59.625,58.73,59.584999,8228400,57.201885
"714",59.672501,59.7225,58.772499,58.927502,8018000,56.570675
"715",58.807499,58.807499,57.047501,57.400002,13459600,55.104275
"716",56.852501,57.325001,56.177502,56.7775,9502400,54.506672
"717",56.875,57.125,56.650002,56.872501,6976400,54.59787
"718",56.654999,56.66,55.165001,55.772499,12473200,53.541862
"719",55.775002,56.172501,55.259998,55.52,6431600,53.299465
"720",55.59,55.869999,55.427502,55.555,6142800,53.333069
"721",55.547501,56,55.522499,55.805,5798400,53.573071
"722",56.224998,57.044998,56.224998,56.977501,7189200,54.698673
"723",57,57.529999,56.9025,57.467499,6329600,55.169071
"724",57.605,57.884998,57.087502,57.855,7382400,55.541073
"725",57.994999,58.610001,57.9375,58.040001,7002400,55.718678
"726",58.022499,58.584999,57.782501,58.165001,6522400,55.838673
"727",58.334999,59.189999,58.18,58.805,8506000,56.453079
"728",58.932499,59.067501,58.5275,58.785,4990000,56.43388
"729",58.855,59.0425,57.93,58.345001,5016000,56.011478
"730",58.467499,58.639999,57.939999,58.139999,7456400,55.814674
"731",58.2925,58.810001,58.25,58.73,15634000,56.381077
"732",58.3325,58.447498,58.139999,58.267502,8584000,56.236313
"733",58.6525,58.932499,58.307499,58.455002,3557600,56.417271
"734",58.427502,58.427502,57.767502,57.8125,7118000,55.797169
"735",58,58.205002,57.8475,58.057499,9249200,56.03363
"736",57.912498,58.6175,57.875,58.564999,6699200,56.523438
"737",58.279999,58.697498,58.2575,58.639999,6413200,56.595821
"738",58.602501,58.857498,58.377499,58.5975,6196000,56.554806
"739",58.735001,58.7425,58.459999,58.567501,4560000,56.525848
"740",58.59,58.737499,58.452499,58.612499,4345600,56.569279
"741",58.75,58.965,58.485001,58.945,6212800,56.89019
"742",58.880001,59.047501,58.192501,58.474998,6970400,56.436569
"743",58.27,59.345001,58.192501,59.237499,8345200,57.172497
"744",59.310001,59.875,59.099998,59.8675,14284800,57.780533
"745",59.865002,60.224998,59.705002,59.955002,10374000,57.864986
"746",60.182499,60.25,59.685001,60.072498,8585600,57.978382
"747",60.037498,60.255001,59.857498,60.162498,6882800,58.065247
"748",61.02,61.252499,60.052502,60.677502,16198000,58.562298
"749",60.695,60.740002,59.584999,59.695,9474800,57.614048
"750",59.727501,60.127499,59.459999,60.127499,2739600,58.031464
"751",60.0625,60.490002,60.02,60.490002,5813200,58.381332
"752",60.57,60.692501,60.3825,60.627499,4319200,58.514038
"753",60.422501,60.555,60.072498,60.322498,4450000,58.219673
"754",60.392502,60.647499,59.98,60.540001,6910000,58.429596
"755",60.4925,60.919998,59.487499,59.654999,7884800,57.575436
"756",59.657501,60.34,59.535,60.080002,7097200,57.985622
"757",60.174999,60.650002,60.105,60.380001,5518800,58.275173
"758",60.172501,60.552502,60.0425,60.327499,6653200,58.224499
"759",60.4175,60.737499,60.25,60.299999,5936000,58.197956
"760",60.162498,60.955002,60.1325,60.772499,6958000,58.65398
"761",60.955002,61.174999,60.797501,60.887501,5125600,58.76498
"762",60.762501,61.7075,60.762501,61.599998,5879600,59.452637
"763",61.557499,61.950001,61.450001,61.932499,8252800,59.773548
"764",62.145,63.047501,62.137501,62.895,6397200,60.702499
"765",62.720001,63.077499,62.584999,63.067501,7914400,60.868984
"766",63.092499,63.4375,62.852501,63.349998,9354000,61.141636
"767",63.5075,64.324997,63.202499,64.222504,11486400,61.983723
"768",64.737503,65.195,64.415001,64.974998,7065600,62.709988
"769",64.839996,65.6875,64.839996,65.019997,10212400,62.753418
"770",64.2575,66.019997,64.042503,65.93,10310400,63.631695
"771",65.654999,66.940002,65.572502,66.684998,8678800,64.360367
"772",66.684998,67.25,65.927498,66.452499,8262800,64.135979
"773",66.6875,66.702499,66.029999,66.440002,6008400,64.123924
"774",66.467499,67.5625,66.254997,67.482498,6328800,65.130066
"775",67.364998,67.665001,66.682503,67.050003,7536800,64.712662
"776",67.172501,67.370003,66.552498,66.702499,11041200,64.377274
"777",66.567497,66.827499,65.980003,66.135002,10482800,63.829556
"778",66.072502,66.915001,65.552498,66.677498,8666800,64.353142
"779",66.6875,67.582497,66.589996,67.082497,7874400,64.744026
"780",67.377502,67.912498,67.297501,67.385002,6410000,65.03598
"781",67.577499,67.952499,67.332497,67.934998,7666800,65.566803
"782",68.190002,68.497498,67.987503,68.037498,7850800,65.665718
"783",67.857498,68.067497,67.529999,67.565002,5836400,65.209694
"784",67.565002,68.967499,67.565002,68.8675,7500400,66.466805
"785",68.922501,69.769997,68.885002,69.629997,7354800,67.202705
"786",70,70.837502,69.592499,70.510002,9789600,68.052048
"787",68.754997,69.279999,68.637497,68.667503,21134800,66.273773
"788",68.985001,69.285004,68.327499,69.2575,10731600,66.843201
"789",69.3825,69.690002,69.017502,69.397499,11030800,66.978317
"790",68.699997,69.652496,68.482498,68.485001,9091600,66.097626
"791",68.485001,68.974998,67.449997,67.582497,10285600,65.226593
"792",67.232498,68.324997,67,67.3675,9551600,65.019081
"793",67.010002,67.732498,63.9025,63.962502,14604000,62.055183
"794",62.037498,63.477501,60.77,63.189999,27468400,61.305717
"795",63.412498,67.224998,63.0825,67.087502,19305600,65.087006
"796",67.272499,68.574997,65.722504,66.287498,15636000,64.31086
"797",67.300003,70.642502,67.300003,70.555,14713200,68.451096
"798",69.262497,69.964996,68.110001,69.040001,12412000,66.98127
"799",67.139999,68.227501,65.425003,67.955002,14556400,65.928627
"800",63.615002,66.580002,63.615002,65.32,15564400,63.372208
"801",66.407501,66.830002,60.577499,63.932499,23743600,62.026073
"802",62.299999,62.305,59.639999,60.314999,19631200,58.516449
"803",54.032501,57.915001,51.512501,52.2225,31668400,50.665264
"804",55.012501,55.497501,49.09,55.389999,31586400,53.738308
"805",49.5,55.165001,49.185001,50.342499,20240400,48.841324
"806",51.365002,56.8675,51,55.439999,21538000,53.786819
"807",52.264999,56.997501,49.939999,52.66,22198000,51.089718
"808",52.502499,55.407501,50.134998,51.775002,17441200,50.231106
"809",51.4375,52.474998,46.715,47.9375,22482400,46.508038
"810",46.6675,47.142502,43.700001,45.415001,23661600,44.060753
"811",46.962502,52.119999,46.622501,51.6325,17900800,50.092857
"812",51.419998,55.0625,48.767502,52.567501,17794400,50.999977
"813",52.724998,58.5425,52.650002,57.775002,14655200,56.052189
"814",56.369999,60.080002,55.8475,57.987499,16184400,56.25835
"815",59.327499,62.057499,58.59,61.502499,16373600,59.668537
"816",60.5275,61.974998,59.790001,60.154999,18899200,58.361221
"817",57.740002,57.997501,53.259998,54.557499,13691200,52.930637
"818",53.75,57.384998,53.535,56.612499,9234400,54.924355
"819",55.990002,57.142502,54.384998,55.41,8755600,53.757717
"820",57.697498,59.259998,57.005001,58.627499,13267600,56.879269
"821",60.087502,60.247501,57.040001,57.122501,10507200,55.419147
"822",57.407501,59.047501,56.009998,58.375,18290800,56.6343
"823",58.959999,62.717499,58.845001,61.32,19587600,59.491482
"824",60.639999,60.967499,58.595001,59.052502,10757200,57.291599
"825",60.462502,61.244999,59.592499,60.595001,11673200,58.788101
"826",60.009998,60.3475,58.8825,59.305,9990800,57.536568
"827",59.994999,60.197498,58.919998,59.369999,10331200,57.599625
"828",60.627499,61.782501,59.692501,61.564999,10952800,59.729176
"829",61.362499,61.825001,59.2775,59.4025,8714400,57.631161
"830",58.767502,59.5425,57.764999,58.855,10622000,57.099991
"831",59.482498,62.174999,59.482498,61.7925,11759600,59.94989
"832",61.5975,61.9375,60.032501,60.285,9360400,58.487343
"833",60.432499,60.487499,58.987499,59.924999,8029200,58.138073
"834",60.5275,61.580002,60.357498,60.900002,8457600,59.084003
"835",61.564999,61.724998,59.525002,59.825001,8464800,58.041065
"836",60.497501,60.584999,58.322498,58.782501,9901600,57.029648
"837",58.465,58.474998,57.224998,57.779999,17934800,56.057037
"838",57.477501,57.505001,56.25,56.762501,9168000,55.069881
"839",56.75,57.7925,56.235001,57.522499,9077200,55.807217
"840",57.84,58.637501,57.3475,57.525002,8042000,55.80965
"841",57.73,57.790001,55.654999,55.665001,7377600,54.005112
"842",56.299999,57.147499,55.695,56.119999,8692000,54.446541
"843",56.8475,57.657501,56.435001,57.432499,11308800,55.719898
"844",56.697498,57.07,56.0275,56.845001,7854400,55.149921
"845",57.049999,57.357498,56.317501,56.982498,9565200,55.283321
"846",56.709999,57.6325,56.5,57.529999,14076800,55.814491
"847",56.942501,58.3325,56.822498,58.057499,11595600,56.326267
"848",57.5075,57.720001,55.805,56.962502,20232400,55.263916
"849",58.485001,59.224998,58.122501,58.862499,9123200,57.107265
"850",58.48,58.682499,57.615002,57.625,6532800,55.906666
"851",58.075001,59.057499,57.700001,58.197498,5847200,56.46209
"852",58.174999,58.369999,57.017502,57.224998,8308400,55.518585
"853",57.2075,58.502499,56.787498,58.462502,5990000,56.719189
"854",59.084999,59.599998,58.450001,58.577499,7658800,56.830757
"855",59.4375,60.310001,58.735001,60.282501,12343600,58.484921
"856",61.099998,63.014999,60.91,62.84,12416000,60.966156
"857",62.5275,64.127502,62.375,63.889999,15309600,61.98484
"858",63.522499,64.582497,62.8125,63.912498,6655600,62.348221
"859",63.892502,65.082497,63.432499,64.150002,10640000,62.579918
"860",64.547501,65.565002,64.175003,64.894997,7303200,63.306683
"861",64.415001,65.137497,62.02,62.9725,12012400,61.431236
"862",63.044998,64.639999,62.502499,63.595001,12370800,62.038498
"863",63.264999,65.184998,62.642502,65.120003,8149200,63.526173
"864",64.777496,64.787498,63.514999,64.667503,7990400,63.084747
"865",64.702499,65.224998,63.892502,64.197502,6674400,62.626255
"866",63.715,63.740002,61.467499,62.0825,9718400,60.563011
"867",62.942501,63.029999,61.060001,61.727501,8356800,60.216705
"868",61.18,62.732498,60.3325,62.142502,8404400,60.621544
"869",63.380001,63.419998,61.6675,62.0425,8056800,60.523994
"870",62.497501,62.75,61.427502,62.25,6767600,60.726418
"871",62.049999,62.48,61.587502,62.232498,6386800,60.709339
"872",62.875,62.91,60.552502,60.552502,14452800,59.070465
"873",60.799999,62.049999,60.137501,61.759998,7190800,60.248409
"874",62.2925,62.5625,60.577499,60.802502,9306000,59.314346
"875",60.334999,61.119999,59.630001,60.4175,6901200,58.938763
"876",60.330002,60.330002,58.892502,59.790001,7824800,58.32663
"877",59.625,60.514999,58.702499,59.055,10107200,57.609615
"878",59.377499,59.622501,58.439999,59.560001,5793200,58.102253
"879",59.727501,60.452499,59.375,60.0425,9532400,58.572945
"880",59.9175,61.875,59.577499,61.564999,6024400,60.058182
"881",62.040001,62.43,61.4375,61.599998,5981200,60.092327
"882",62.047501,62.287498,61.145,61.740002,6256800,60.228901
"883",61.112499,62.084999,60.91,61.68,6017200,60.170372
"884",61.7075,63.535,61.529999,63.317501,9633600,61.767788
"885",62.807499,63.342499,62.139999,62.997501,6818800,61.455624
"886",63.044998,65.322502,62.942501,64.900002,10079200,63.311565
"887",64.747498,65.602501,63.8475,64.059998,9600800,62.492115
"888",64.059998,66.172501,63.965,65.637497,12154400,64.031013
"889",66.144997,66.605003,64.702499,64.75,8444800,63.16523
