"","KEYS.Open","KEYS.High","KEYS.Low","KEYS.Close","KEYS.Volume","KEYS.Adjusted"
"654",86.919998,89.300003,86.669998,89.260002,1237200,89.260002
"655",88.419998,88.519997,86.389999,87.389999,1109400,87.389999
"656",86.599998,87.375,86.059998,86.25,662100,86.25
"657",85.550003,89.07,85.550003,88.470001,1368700,88.470001
"658",86.82,87.019997,83.620003,84.010002,1595200,84.010002
"659",84.260002,84.5,82.410004,83.339996,1790500,83.339996
"660",84.400002,86.029999,84,85.690002,966400,85.690002
"661",87.660004,88.050003,86.720001,87.370003,1035600,87.370003
"662",87.110001,88.470001,86.239998,87.300003,2137400,87.300003
"663",88.550003,89.224998,88.160004,89.139999,2485100,89.139999
"664",94.440002,101.580002,91.600998,100.349998,11175500,100.349998
"665",97.480003,98.669998,92.599998,93.18,5112400,93.18
"666",94.169998,95.660004,93.260002,95.169998,2642500,95.169998
"667",95.230003,95.875,93.879997,94.510002,1907800,94.510002
"668",94.360001,96.580002,93.050003,96.089996,1691400,96.089996
"669",97.349998,97.779999,95.169998,96.82,1520500,96.82
"670",97.080002,97.879997,95.779999,96.860001,1304100,96.860001
"671",96,96.294998,93.730003,94.790001,1404000,94.790001
"672",96.07,96.940002,95.169998,95.839996,1222500,95.839996
"673",96.580002,99.970001,96.580002,99.300003,2595800,99.300003
"674",99.029999,99.029999,97.599998,98.050003,1184400,98.050003
"675",99.209999,100.529999,97.779999,98.629997,2065100,98.629997
"676",97.650002,98.470001,95.535004,98.440002,1671400,98.440002
"677",98.459999,98.800003,97.199997,98.529999,1118500,98.529999
"678",98.860001,99.690002,97.875,99.040001,1334500,99.040001
"679",99.040001,100.879997,98.239998,99.580002,1618900,99.580002
"680",99.050003,99.690002,98.57,98.980003,847800,98.980003
"681",99.349998,101.75,99.019997,101.379997,2048900,101.379997
"682",101.160004,101.93,99.919998,101.339996,1367200,101.339996
"683",101.300003,102,99.952003,100.010002,949000,100.010002
"684",100.440002,100.720001,98.589996,98.769997,2014000,98.769997
"685",99.040001,100.470001,98.150002,99.870003,1091700,99.870003
"686",100.900002,101.480003,97.849998,98.099998,1395300,98.099998
"687",98,99.730003,96.660004,99.599998,735600,99.599998
"688",99.599998,99.82,97.580002,99.279999,805900,99.279999
"689",99.949997,100.309998,95.370003,96.290001,1377400,96.290001
"690",96.739998,98,96.360001,97.25,1153000,97.25
"691",97.860001,98.641998,95.699997,95.919998,1608700,95.919998
"692",94.760002,95.150002,93.059998,94.800003,1465000,94.800003
"693",94.919998,95.830002,92.919998,95.459999,1674000,95.459999
"694",95.459999,96.699997,94.830002,96.580002,903000,96.580002
"695",96.279999,97,95.510002,96.209999,1438000,96.209999
"696",96.019997,96.019997,91.419998,91.419998,2264500,91.419998
"697",92.739998,95.160004,92.625,94.610001,1692300,94.610001
"698",94.330002,95.830002,94.199997,94.43,1040000,94.43
"699",96.559998,96.93,94.68,95,1347700,95
"700",94.75,95.599998,94.629997,95.480003,1178100,95.480003
"701",96.050003,97.980003,96,97.730003,751600,97.730003
"702",97.5,97.5,95.415001,95.589996,1005600,95.589996
"703",96.410004,97.184998,96.099998,97.040001,862000,97.040001
"704",97.919998,99.529999,96.940002,98.260002,1814400,98.260002
"705",98.900002,103.629997,98.889999,102.970001,3123400,102.970001
"706",102.75,103.610001,101.870003,102.5,1766300,102.5
"707",102.050003,103.519997,100.639999,103.43,1476100,103.43
"708",103.5,103.945999,100.730003,100.730003,1667800,100.730003
"709",100.599998,102.099998,100.169998,101.279999,916700,101.279999
"710",102.300003,103.160004,102.116997,102.43,1176700,102.43
"711",102.419998,104.540001,102.029999,104.389999,1685300,104.389999
"712",104.050003,104.050003,102.260002,103.279999,1382300,103.279999
"713",103.199997,103.450996,99.900002,100.910004,1643300,100.910004
"714",101.550003,102.019997,100.559998,101.900002,1176800,101.900002
"715",103.43,104.690002,103.169998,104.300003,988800,104.300003
"716",104.900002,105.620003,103.849998,104.120003,1556900,104.120003
"717",104.370003,104.540001,101.800003,103.379997,1005800,103.379997
"718",104,104.879997,103.440002,103.720001,669900,103.720001
"719",103.739998,105.360001,103.169998,105.25,735100,105.25
"720",104.489998,106.040001,104.425003,105.620003,818400,105.620003
"721",106.43,107.18,106,107.059998,989800,107.059998
"722",106.349998,106.68,104.779999,106.650002,992300,106.650002
"723",106,106.860001,105.589996,106.830002,743800,106.830002
"724",107.620003,109.129997,107.169998,109.080002,1215300,109.080002
"725",110,110,107.110001,107.370003,1542800,107.370003
"726",107.510002,108.474998,106.57,108.129997,766100,108.129997
"727",107.660004,108.760002,106.910004,107.510002,1099900,107.510002
"728",107.169998,108,105.595001,105.75,1071900,105.75
"729",106,106.239998,103.419998,103.660004,1847000,103.660004
"730",104.839996,106.584999,104.110001,106.300003,2069700,106.300003
"731",107.290001,107.449997,105.199997,105.730003,2411500,105.730003
"732",107.459999,109.800003,104.309998,108.040001,4267000,108.040001
"733",106.739998,107.800003,105.5,107.029999,893000,107.029999
"734",107.07,107.330002,102.870003,103.290001,1592800,103.290001
"735",101.389999,102.5,100.440002,101.739998,1388000,101.739998
"736",102.410004,104.239998,102.410004,103.160004,1361500,103.160004
"737",103.5,103.970001,100.660004,100.769997,1675500,100.769997
"738",102.230003,104.849998,102.110001,103.199997,1698700,103.199997
"739",102.540001,103.029999,101.559998,101.720001,1428800,101.720001
"740",101.480003,102.889999,101.379997,101.599998,1164300,101.599998
"741",101.900002,103.32,101.599998,103.239998,1034400,103.239998
"742",103.470001,107.410004,103.339996,107.300003,1705500,107.300003
"743",106.760002,108.800003,106.129997,107.809998,1629400,107.809998
"744",108.050003,108.440002,104.910004,105.169998,1725200,105.169998
"745",105.169998,105.580002,103.110001,103.940002,1380900,103.940002
"746",104.889999,104.970001,103.730003,103.93,994000,103.93
"747",103.919998,104.610001,103.220001,103.860001,1203400,103.860001
"748",104.440002,105.190002,102.699997,103.120003,2113700,103.120003
"749",103.120003,104.730003,102.970001,103.959999,1058900,103.959999
"750",104,104.419998,102.605003,103.220001,487400,103.220001
"751",104,104.921997,103.040001,103.650002,948700,103.650002
"752",103.949997,104.360001,102.643997,103.230003,814800,103.230003
"753",103.120003,103.650002,100.769997,102.18,1094000,102.18
"754",101.720001,102.888,101.720001,102.629997,727100,102.629997
"755",103.839996,104.264999,102.209999,104.190002,1231200,104.190002
"756",102.410004,102.849998,101.003998,101.879997,1124000,101.879997
"757",100.879997,100.879997,99.629997,100.139999,1193700,100.139999
"758",100.57,101.290001,100.309998,100.779999,1259600,100.779999
"759",100.599998,102.050003,100.526001,101.07,1233700,101.07
"760",102,102.75,101.220001,101.610001,1048400,101.610001
"761",102,102.18,100.099998,100.360001,1051700,100.360001
