"","D.Open","D.High","D.Low","D.Close","D.Volume","D.Adjusted"
"890",75.489998,77.169998,75.389999,76.949997,4807300,73.553452
"891",77.120003,79.099998,77.040001,78.580002,4768700,75.111519
"892",78.190002,78.5,77.169998,77.550003,3298600,74.126968
"893",77.699997,78.889999,77.440002,78.209999,3239700,74.757835
"894",77.940002,79.93,77.300003,79.550003,4793700,76.038704
"895",79.650002,81.230003,79.470001,80.589996,4838400,77.032791
"896",80.760002,81.93,80.099998,80.410004,4312000,76.860725
"897",80.550003,81.209999,79.589996,80.220001,2603800,76.679123
"898",80.199997,82.519997,80,82.059998,4532000,78.437904
"899",82.110001,82.68,81.610001,82.260002,2950000,78.629082
"900",81.93,82.07,80.919998,81.519997,3604700,77.92173
"901",81.599998,82.190002,79.889999,81.029999,4843100,77.453362
"902",80.779999,80.980003,79.459999,80.330002,2355500,76.784264
"903",80.110001,81.239998,80.050003,80.879997,3081600,77.309982
"904",81,81,78.959999,79.709999,2905200,76.191628
"905",79.360001,79.879997,78.949997,79.629997,2720300,76.115158
"906",79.209999,81.099998,79.18,80.620003,3476800,77.061462
"907",80.730003,80.919998,79.889999,80.120003,3188900,76.583534
"908",80.330002,80.519997,78.419998,78.559998,3951800,75.092392
"909",78.800003,80.510002,78.660004,79.580002,3920300,76.067368
"910",79.050003,79.580002,78.790001,79.309998,2657600,75.809288
"911",79.290001,79.470001,78.620003,78.849998,2067200,75.369591
"912",78.440002,79.300003,78.099998,78.68,2749000,75.2071
"913",78.68,79.010002,77.779999,78.18,3421000,74.729172
"914",78.349998,78.480003,77.779999,77.940002,2561300,74.499756
"915",77.610001,78.290001,77.510002,77.699997,2433500,74.270348
"916",77.790001,78.82,77.370003,78.639999,3813700,75.168861
"917",78.699997,79.150002,78.099998,79.099998,2074000,75.608559
"918",79.25,79.25,78.169998,78.5,2535200,75.035042
"919",78.089996,78.510002,77.589996,78.080002,2708500,74.633575
"920",78.480003,78.910004,77.860001,78,3339500,74.557106
"921",78,78.169998,77.360001,78.019997,2992400,74.576225
"922",78,79,77.849998,78.440002,4476800,74.977692
"923",77.669998,78.339996,77.470001,77.82,3360600,74.385056
"924",78.029999,80.199997,77.989998,79.599998,3845800,76.086487
"925",78.839996,79.75,78.360001,78.989998,4559300,76.405685
"926",79.160004,79.389999,77.669998,78.440002,3311900,75.873695
"927",78.230003,78.720001,77.290001,78.199997,3142700,75.641541
"928",78.809998,80.629997,78.699997,79.639999,5016400,77.034424
"929",79.25,79.699997,78.239998,78.730003,3734500,76.154205
"930",78.900002,79.989998,78.639999,79.639999,3816200,77.034424
"931",80.029999,81.139999,79.849998,80.730003,3437400,78.088768
"932",80.93,82.410004,80.510002,80.900002,3948000,78.253204
"933",81.050003,82.150002,80.800003,81.599998,3805300,78.930305
"934",81.290001,82.019997,79.449997,79.82,5056400,77.208534
"935",79.18,80.150002,77.690002,77.959999,6489000,75.409393
"936",77.720001,78.290001,76.870003,77.970001,6087500,75.419067
"937",78.019997,79.150002,77.309998,77.5,4742500,74.964439
"938",77.459999,77.669998,76.169998,76.269997,5437400,73.774681
"939",76.169998,77.040001,75.300003,76.309998,3249600,73.81337
"940",75.809998,77.110001,75.790001,77.050003,2749200,74.52916
"941",77.120003,78.419998,77.059998,77.230003,3076800,74.703278
"942",78.360001,78.900002,77.489998,77.879997,3523900,75.332001
"943",78.400002,79.230003,78.129997,78.93,3685200,76.347656
"944",79.010002,79.379997,77.970001,78.589996,4894700,76.018776
"945",78.370003,80.550003,77.870003,79.800003,3511800,77.189201
"946",79.599998,80.690002,79.209999,80.089996,2924500,77.469704
"947",80.360001,81.760002,79.879997,81.110001,3623800,78.456322
"948",81.220001,81.5,80.43,81.019997,2147000,78.36927
"949",81.18,82.970001,80.839996,82.059998,3108300,79.375244
"950",82.309998,82.629997,81.389999,81.779999,2687500,79.104408
"951",81.779999,82.989998,81.699997,82.419998,2305400,79.723465
"952",81.809998,82.050003,80.57,81.57,3972800,78.901291
"953",81.879997,82,80.830002,81.050003,1975500,78.3983
"954",80.07,81.279999,79.849998,80.809998,2988900,78.166145
"955",81,82.230003,81,81.410004,3290700,78.746513
"956",81.639999,81.989998,80.650002,80.900002,2594000,78.253204
"957",81.470001,81.849998,80.720001,81.080002,3200900,78.427315
"958",81.199997,81.300003,80.139999,80.230003,3423900,77.605125
"959",80.199997,81.309998,80.089996,81.18,2142300,78.524048
"960",81.690002,81.889999,80.519997,81.139999,2386500,78.485352
"961",80.440002,82.120003,80.440002,81.720001,4064300,79.046379
"962",81.540001,83.300003,81.400002,82.470001,4153500,79.771835
"963",81.209999,82,79.690002,79.800003,3385700,77.189201
"964",79.800003,82.440002,79.18,80.949997,5310300,78.301559
"965",80.440002,81.360001,79.529999,80.339996,3503500,77.711517
"966",80.940002,82.139999,79.919998,81.660004,3372700,78.988335
"967",82.779999,84.25,82.199997,82.910004,4551300,80.197441
"968",82.900002,85.089996,82.599998,82.699997,3768300,79.994308
"969",82.25,84.550003,81.919998,83.139999,4214800,80.419914
"970",83.360001,84.989998,82.940002,83.699997,4053300,80.961594
"971",85.169998,86.949997,83.919998,84.019997,4782800,81.271118
"972",84.580002,85.989998,84.150002,85.760002,4427400,82.954201
"973",86,86.830002,85.239998,85.68,2602300,82.876816
"974",85.269997,85.589996,83.800003,84.580002,3587200,81.812798
"975",85.169998,85.709999,84.720001,84.93,2774700,82.151352
"976",86,86.230003,85.099998,86.07,3697000,83.254051
"977",85.330002,86.139999,84.089996,84.169998,3818100,81.416214
"978",84.480003,84.5,81.019997,81.209999,5083700,78.553062
"979",80.900002,81,79.470001,79.760002,6147900,77.150513
"980",79.690002,80.550003,78.550003,78.650002,4928100,76.07682
"981",78.870003,79.57,78.339996,79.050003,5783300,76.46373
"982",79.690002,79.980003,79.089996,79.379997,5260000,76.782936
"983",79.830002,80.120003,78.349998,79.410004,3886600,76.811951
"984",79.419998,79.57,78.379997,79.040001,2053400,76.454056
"985",78.879997,79.809998,78.400002,78.489998,8418300,75.92205
"986",79.25,81.110001,79.089996,80.160004,6360500,77.537422
"987",80.040001,80.660004,79.419998,80.279999,3670000,77.653481
"988",79.419998,79.650002,78.239998,78.400002,3452700,76.434822
"989",78.449997,78.769997,75.769997,75.879997,6237400,73.977982
"990",75.68,76.360001,75.349998,76.139999,6291000,74.231468
"991",75.620003,75.800003,74.589996,74.75,8752100,72.876305
"992",74.610001,74.839996,73.160004,74.300003,8010900,72.437592
"993",75.010002,75.300003,73.959999,74.32,6424300,72.457092
"994",73.910004,75.040001,73.910004,74.910004,3893100,73.032303
"995",75.379997,75.519997,74.379997,74.470001,4153900,72.603333
"996",75.089996,75.690002,74.519997,75.480003,3917300,73.588013
"997",76.269997,76.769997,75.150002,75.169998,4752300,73.285782
"998",76.139999,76.690002,75.730003,75.93,4450400,74.026733
"999",75.629997,76.160004,75.07,75.370003,15175400,73.480766
"1000",74.57,74.800003,73.82,74.519997,6991200,72.652077
"1001",74.510002,74.559998,73.389999,73.5,6252500,71.657646
"1002",74,74.870003,73.870003,74.040001,2757400,72.184113
"1003",74.040001,74.309998,73.540001,74.230003,1065000,72.369347
"1004",74.5,74.720001,73.529999,73.699997,3165700,71.852623
"1005",73.959999,74.459999,73.480003,73.879997,3718700,72.028114
"1006",73.639999,74.339996,73.510002,74.059998,1929200,72.203598
"1007",73.989998,75.279999,73.860001,75.199997,2392500,73.315025
