"","GNRC.Open","GNRC.High","GNRC.Low","GNRC.Close","GNRC.Volume","GNRC.Adjusted"
"938",182.229996,185,175.649994,175.759995,611400,175.759995
"939",175.529999,181.449997,173.800003,178.070007,601400,178.070007
"940",178.070007,182.029999,178.070007,180.660004,607700,180.660004
"941",186.880005,191.429993,186.110001,190.179993,760900,190.179993
"942",190.979996,192.279999,187.729996,188.139999,613700,188.139999
"943",187.759995,194.169998,187.759995,193.639999,892500,193.639999
"944",195.5,196.949997,191.740005,196.160004,715100,196.160004
"945",191.270004,198.770004,190.100006,197.75,608200,197.75
"946",199.25,208.259995,198.529999,207.860001,805000,207.860001
"947",211.050003,213.229996,204.889999,207.369995,1168500,207.369995
"948",212.550003,213.910004,205.160004,207.039993,729500,207.039993
"949",209.990005,210.580002,203.619995,204.5,743500,204.5
"950",205.160004,208.740005,205.160004,205.529999,695100,205.529999
"951",206.649994,207.75,200.380005,203.990005,621700,203.990005
"952",203.429993,205.119995,199.270004,201.539993,673600,201.539993
"953",202.960007,205.539993,201.289993,203,387500,203
"954",200.669998,210.990005,198.850006,209.789993,640100,209.789993
"955",212.710007,213.990005,207.740005,208.210007,456200,208.210007
"956",208.119995,210.75,206.929993,210.130005,748200,210.130005
"957",210.589996,215.570007,209.979996,211.869995,726200,211.869995
"958",212.850006,215.979996,205.179993,205.350006,790600,205.350006
"959",205.660004,210.009995,203.399994,209.339996,708000,209.339996
"960",210.070007,212.740005,206.949997,212.039993,591500,212.039993
"961",209.199997,211.720001,206.039993,210.399994,477600,210.399994
"962",211.880005,213.830002,206.610001,207.710007,731800,207.710007
"963",205.869995,218.630005,202.020004,217.110001,1432700,217.110001
"964",218.899994,220.880005,211.429993,216.570007,950600,216.570007
"965",213.990005,217.610001,204.240005,210.149994,813800,210.149994
"966",212.369995,215.089996,208.580002,212.570007,680700,212.570007
"967",215.990005,222.199997,213.949997,221.539993,639200,221.539993
"968",219.339996,224.949997,213.009995,223.5,717800,223.5
"969",228.229996,233.440002,226.860001,230.729996,602800,230.729996
"970",232.619995,234.550003,231.029999,233.039993,422200,233.039993
"971",233.039993,233.779999,216.160004,220.539993,1113200,220.539993
"972",221.020004,223,212.300003,217.949997,1027700,217.949997
"973",220.740005,226.600006,219.119995,225.289993,616600,225.289993
"974",224.300003,226.100006,218,219.779999,529900,219.779999
"975",220.580002,222.210007,215.330002,215.970001,633000,215.970001
"976",216.5,216.550003,211.419998,213.190002,740700,213.190002
"977",211.880005,216.910004,208.929993,210.089996,648900,210.089996
"978",211.630005,213.789993,209.630005,211.940002,722100,211.940002
"979",213.279999,218.979996,211.899994,216.75,657300,216.75
"980",217.369995,225.199997,216.399994,222.970001,802300,222.970001
"981",224.669998,227.029999,216,219.630005,912100,219.630005
"982",219.630005,219.979996,211.529999,213.839996,1188700,213.839996
"983",213.839996,220.940002,213.699997,216.509995,900600,216.509995
"984",219.720001,225.339996,218.509995,221.399994,637500,221.399994
"985",221.399994,221.5,210.470001,215.600006,4147000,215.600006
"986",216.139999,217.270004,211.199997,213.020004,669100,213.020004
"987",212.050003,212.490005,208.160004,210.740005,637800,210.740005
"988",209.679993,212.710007,207.009995,207.580002,707100,207.580002
"989",208,210.880005,204.5,205.259995,819900,205.259995
"990",205,209.190002,202.559998,208.910004,718500,208.910004
"991",210.419998,217.369995,207.309998,216.869995,1205400,216.869995
"992",218.009995,218.880005,207.820007,209.429993,927000,209.429993
"993",207.5,213.949997,207.070007,211.270004,824200,211.270004
"994",211.559998,219.990005,211.460007,217.279999,728500,217.279999
"995",217.690002,220.820007,213.5,218.059998,731300,218.059998
"996",220.009995,224.850006,219.679993,224.399994,790500,224.399994
"997",226,226.639999,218.110001,220.440002,647900,220.440002
"998",221.929993,224.190002,217.350006,218.600006,650100,218.600006
"999",220.259995,220.720001,215.050003,216.789993,1355500,216.789993
"1000",214.630005,230.470001,214.410004,230.289993,1284800,230.289993
"1001",230.649994,231.880005,223.639999,227.309998,855200,227.309998
"1002",229.25,230.5,223,227.009995,464600,227.009995
"1003",227.259995,237.990005,227,233.199997,816100,233.199997
"1004",238.490005,239.619995,232.25,233.039993,732800,233.039993
"1005",232.589996,233.990005,219.470001,221.369995,845100,221.369995
"1006",222.600006,229.860001,222.600006,229.190002,588300,229.190002
"1007",229.190002,229.600006,225.520004,227.410004,474300,227.410004
