"","JBHT.Open","JBHT.High","JBHT.Low","JBHT.Close","JBHT.Volume","JBHT.Adjusted"
"906",133.110001,136.050003,133.110001,135.949997,962500,134.702484
"907",136.660004,138.059998,135.949997,136.699997,752800,135.445587
"908",137.460007,139.830002,136.860001,137.690002,852200,136.426529
"909",138.529999,141,136.979996,137.309998,855200,136.050003
"910",136.449997,137.979996,136.039993,136.710007,527500,135.455521
"911",137.300003,138.940002,136.729996,137.190002,638000,135.931107
"912",137.759995,139.429993,137.449997,139.419998,521900,138.140656
"913",139.350006,139.619995,137.779999,138,859500,136.733673
"914",139.149994,139.880005,137.850006,138.270004,692500,137.001221
"915",137.259995,139.440002,136.660004,138.720001,470600,137.447067
"916",138.589996,141.649994,137.960007,141.419998,620600,140.122299
"917",141.820007,142,140.429993,141.630005,770300,140.330353
"918",141.360001,141.630005,140.410004,140.940002,491700,139.646698
"919",140.789993,142.279999,139.720001,142.199997,572600,140.895126
"920",142.5,144.350006,141.710007,142.800003,608500,141.489639
"921",143.529999,143.660004,141.380005,141.75,534900,140.449249
"922",142.050003,143.160004,139.520004,140.539993,629000,139.250366
"923",140.339996,141.570007,139.149994,140.970001,695200,139.676422
"924",141.080002,142.059998,140.240005,141.570007,497500,140.270905
"925",142.070007,142.070007,137.210007,138.270004,724300,137.001221
"926",138.759995,139.300003,134.229996,136.619995,813200,135.366333
"927",136.110001,138.300003,134.089996,135.389999,1084100,134.147644
"928",136.389999,139.300003,136.389999,138.050003,574600,136.783218
"929",138.050003,138.720001,135.160004,136,697600,134.752014
"930",136.940002,137.679993,134.229996,135.119995,760800,133.880096
"931",136.259995,136.630005,131.039993,132.020004,902400,130.808548
"932",132.179993,133.770004,131.270004,132.979996,786300,131.759735
"933",133.779999,134.199997,131.369995,131.529999,976100,130.323029
"934",130.160004,134.490005,128.139999,134.440002,842500,133.206345
"935",133.300003,134.270004,129.509995,131.619995,1511600,130.412216
"936",130.259995,131.619995,128.25,131.220001,996100,130.015884
"937",130.75,132.089996,128.259995,128.970001,1289500,127.786545
"938",129.300003,131.089996,128.460007,129.630005,766800,128.440491
"939",130.440002,132.179993,128.630005,130.860001,484900,129.659195
"940",129.940002,131.050003,129.130005,129.330002,794900,128.143234
"941",130.259995,131.539993,129.949997,130.550003,588900,129.352036
"942",130.520004,131.210007,128.570007,128.630005,443500,127.449669
"943",129.119995,129.470001,125.309998,126.379997,831000,125.220306
"944",126.669998,127.349998,124.470001,125.209999,675100,124.061043
"945",124.82,128.350006,124.300003,127.489998,1084600,126.320122
"946",127.989998,131.350006,127.669998,130.550003,1470500,129.352036
"947",131.050003,132.820007,129.479996,130.550003,767500,129.352036
"948",130.990005,134.270004,130.990005,132.570007,704300,131.3535
"949",133.660004,135.529999,133.5,135.300003,519600,134.058472
"950",135.710007,136.080002,134.059998,135.220001,384900,133.979202
"951",136.029999,138.270004,136.029999,137.770004,798700,136.505798
"952",137,139.610001,137,138.490005,876100,137.219193
"953",139.179993,141.410004,138.720001,140.009995,671900,138.725235
"954",137.770004,142.600006,137.770004,141.839996,960400,140.538452
"955",135.960007,137.740005,127.629997,128.039993,3406600,126.865067
"956",125.110001,127.540001,123.300003,123.940002,1665800,122.802704
"957",124.629997,126.389999,122.82,123.059998,1047100,121.930771
"958",122.870003,125.949997,121.739998,125.160004,1183000,124.011505
"959",125.080002,128.259995,123.449997,127.470001,1150000,126.300308
"960",127.889999,129.869995,127.25,128.970001,803600,127.786545
"961",128.330002,128.630005,125.739998,127.269997,948100,126.102135
"962",127.330002,129.179993,125.919998,126.330002,877800,125.170776
"963",124.010002,125.940002,122.980003,123.580002,883600,122.446007
"964",123.839996,124.129997,122.25,122.339996,944900,121.217377
"965",121.5,123.75,119.220001,121.739998,1316700,120.622879
"966",123.029999,123.93,120.230003,122.43,934600,121.306549
"967",123.839996,129.169998,123.839996,128.720001,847700,127.538841
"968",129,129.740005,125.779999,125.940002,907200,124.784355
"969",126.989998,127.75,124.529999,125.959999,1058500,125.072296
"970",125.959999,126.510002,123.709999,124.550003,851400,123.672241
"971",128.559998,129.720001,124.239998,124.309998,1286600,123.433922
"972",124,129.699997,121.849998,128.690002,1890100,127.783058
"973",129.789993,130.190002,126.300003,127.959999,888100,127.058205
"974",128.300003,128.539993,126.050003,126.989998,810300,126.095047
"975",127.900002,131.169998,127.360001,129.149994,490800,128.239807
"976",130.080002,132.929993,129.600006,132.589996,628400,131.655579
"977",131.460007,134.259995,130.080002,133.039993,557400,132.102386
"978",133.050003,134.770004,131.539993,132.210007,514000,131.278259
"979",131.940002,134.300003,130.509995,133.779999,587500,132.837189
"980",133.320007,135.309998,133.089996,133.839996,677900,132.896759
"981",134.460007,135.360001,132.050003,133.830002,671700,132.886841
"982",133.820007,137.279999,133.229996,136.679993,530400,135.716751
"983",136.279999,136.589996,134.229996,135.850006,508400,134.892593
"984",136.059998,136.789993,134.75,135.289993,252200,134.336533
"985",135.779999,136.75,134.520004,135.279999,585900,134.326614
"986",135.130005,137.309998,134.559998,135.660004,644300,134.703934
"987",135.639999,135.820007,133.490005,135.029999,417400,134.078384
"988",134.479996,136.369995,134.059998,134.380005,502800,133.432968
"989",134.979996,137.550003,134.5,137.240005,561000,136.272812
"990",137.100006,139.309998,136.550003,138.520004,743400,137.543793
"991",138.649994,140.25,138.279999,139.619995,816800,138.636032
"992",139.979996,140.949997,138.860001,139.509995,622700,138.526794
"993",138.470001,138.800003,136,137.020004,537000,136.054367
"994",136.330002,139.380005,136.330002,138.889999,618900,137.911179
"995",140.169998,140.320007,133.770004,133.779999,576900,132.837189
"996",134.740005,136.360001,133.619995,136.100006,571000,135.140839
"997",136.410004,137.949997,135.130005,137.679993,507300,136.709702
"998",137.830002,138.979996,136.509995,138.710007,739700,137.732468
"999",139.330002,140.960007,138.5,140.460007,949000,139.470108
"1000",138.899994,141.410004,137.240005,140.779999,481400,139.787842
"1001",140.529999,141.029999,139.449997,139.860001,427200,138.874344
"1002",140.419998,141.139999,137.860001,138.440002,449300,137.46434
"1003",138.110001,138.649994,136.720001,137.419998,245300,136.451538
"1004",138.759995,139.119995,136.429993,136.740005,493100,135.776337
"1005",137.5,138.270004,135.649994,136.100006,491100,135.140839
"1006",135.910004,136.779999,134.949997,135.440002,395000,134.485474
"1007",135.410004,136.789993,135.029999,136.649994,361000,135.686951
