"","MDT.Open","MDT.High","MDT.Low","MDT.Close","MDT.Volume","MDT.Adjusted"
"892",98.220001,98.309998,95.68,95.730003,4081800,93.312614
"893",96.519997,98,96.209999,96.809998,3664500,94.365341
"894",96.769997,97.559998,96.389999,97.489998,3618000,95.028175
"895",97.610001,97.610001,96.18,96.57,3652600,94.131409
"896",96.43,96.879997,95.800003,96.349998,4071900,93.916962
"897",96.309998,97.25,95.669998,96.43,3701900,93.994942
"898",96.169998,97.209999,95.779999,96.349998,4325500,93.916962
"899",96.830002,99.400002,96.449997,98.720001,7020200,96.227112
"900",97.209999,97.510002,95.379997,96.470001,3830000,94.033936
"901",96.419998,96.550003,94.639999,96.480003,5155300,94.043678
"902",96.940002,97.650002,95.959999,97.330002,3708100,94.872215
"903",96.900002,97.580002,95.970001,96.290001,4241600,93.858482
"904",96.809998,97.769997,96.690002,97.019997,3201500,94.570038
"905",96.82,97.709999,96.309998,96.730003,5009000,94.287361
"906",96.730003,100.089996,96.599998,100.050003,4476900,97.523529
"907",100.18,100.550003,99.57,100.379997,5096400,97.8452
"908",101.699997,102.489998,100.519997,100.720001,4464800,98.176613
"909",102.099998,102.75,100.970001,102.089996,3471800,99.512009
"910",101.269997,101.879997,100.290001,101.290001,3715000,98.732224
"911",101.040001,102.040001,100.330002,100.709999,2925700,98.166862
"912",102.089996,103.190002,101.510002,101.860001,3689600,99.287819
"913",102.419998,102.830002,101.459999,101.559998,4043900,98.995407
"914",101.900002,102.18,100.599998,100.82,3353400,98.274086
"915",100.190002,100.709999,99.879997,100.279999,3350500,97.747719
"916",99.970001,100.089996,98.440002,98.730003,6734100,96.23687
"917",99.82,101.290001,99.379997,100.129997,5265400,97.601501
"918",104.900002,105.879997,102.25,102.589996,9155300,99.999382
"919",103.5,104.589996,102.099998,104.080002,6126300,101.451759
"920",104.449997,107.199997,104.25,106.860001,6872500,104.16156
"921",106.839996,108.199997,106.010002,107.860001,5699400,105.136314
"922",107.699997,108.720001,107.150002,107.470001,4706200,104.756165
"923",106.349998,107.529999,106.139999,107.519997,3705100,104.804893
"924",107.559998,109.150002,107.139999,108.779999,4452200,106.033081
"925",108.830002,109.160004,105.349998,106.150002,5028100,103.46949
"926",106.510002,107.75,104.230003,105.739998,5813100,103.069855
"927",105,105.550003,103.82,104.580002,5090900,101.93914
"928",105.050003,107.349998,105.010002,106.660004,5549200,103.966629
"929",106.800003,107.139999,104.43,104.779999,3636900,102.134087
"930",105.089996,105.489998,103.970001,104.769997,2836700,102.124336
"931",105.669998,107.639999,105.510002,106.970001,4393500,104.268791
"932",107.779999,108.690002,107.230003,107.57,3293600,104.853638
"933",107.949997,108.559998,107.309998,107.489998,3723800,104.77565
"934",107.239998,107.889999,105.919998,107.809998,3541900,105.08757
"935",107.82,109.239998,107.089996,107.599998,6265900,104.882881
"936",105.269997,105.699997,103.089996,104.800003,4821300,102.153587
"937",104.440002,105.190002,102.900002,104.349998,3568700,101.714943
"938",104.339996,104.779999,102.919998,102.980003,5057800,100.379539
"939",101.769997,102.169998,100.32,101.269997,5352400,99.271835
"940",100.879997,103.650002,100.300003,103.160004,3661900,101.12455
"941",104.879997,105.389999,103.459999,103.629997,3403200,101.585266
"942",105.120003,105.239998,102.089996,102.690002,4044500,100.663826
"943",102.82,104.870003,102.5,103.919998,6474400,101.869545
"944",103.480003,104.949997,102.019997,102.300003,5228200,100.281525
"945",101,103.110001,101,101.959999,4116000,99.948219
"946",103.199997,104.120003,102.660004,103.709999,2551000,101.663689
"947",103.690002,105.330002,103.07,103.379997,2982500,101.34021
"948",104.330002,106.309998,103.919998,105.660004,3386000,103.575226
"949",110,110,107.730003,107.800003,5617000,105.672997
"950",108.5,109.059998,107.970001,108.68,2950900,106.535637
"951",109.629997,109.940002,108.099998,109.059998,2898900,106.908134
"952",108.599998,108.959999,106.550003,106.940002,3822800,104.829964
"953",107.730003,109.559998,107.290001,107.559998,3582000,105.437721
"954",106.019997,108.220001,105.790001,107.519997,3952600,105.398506
"955",107.879997,111.040001,107.800003,110.129997,6405600,107.957008
"956",110.849998,111.580002,108.129997,108.480003,5333600,106.339577
"957",108.139999,110.43,108.139999,109.150002,3879400,106.996361
"958",108.860001,110.330002,108.269997,109.230003,3566900,107.074783
"959",109.360001,112.199997,109.07,111.839996,4306800,109.633278
"960",111.800003,112.480003,111.150002,111.419998,3919000,109.221565
"961",110.019997,110.279999,106.43,107.93,5763800,105.80043
"962",107.599998,108.07,104.900002,105.209999,5023200,103.134102
"963",103.120003,104.239998,101.459999,102.589996,7089600,100.565788
"964",102.599998,103.050003,100.889999,101.370003,4858200,99.369865
"965",101.25,101.5,98.940002,100.57,5872300,98.585655
"966",102.790001,102.980003,101.150002,102.43,5302700,100.408943
"967",103.82,105.190002,103.07,103.129997,3859200,101.095123
"968",104.110001,105.150002,102.120003,102.459999,6023200,100.438354
"969",104.300003,105.019997,103.419998,104.010002,3692600,101.957779
"970",104.330002,104.57,103,103.559998,3924300,101.516655
"971",113.129997,116.209999,111.690002,113.220001,11674900,110.986053
"972",112.809998,114.919998,111.940002,114.559998,5441400,112.299614
"973",114.620003,114.900002,109.68,110.239998,6191700,108.064842
"974",109.5,111.029999,108.809998,109.599998,3904600,107.437469
"975",110.919998,112.690002,110.120003,112.5,3627100,110.280258
"976",114.120003,114.300003,111.080002,111.620003,3690500,109.417618
"977",110.540001,110.849998,109.360001,110.139999,3589000,107.966827
"978",110.129997,110.889999,109.440002,109.470001,4393100,107.310043
"979",109.68,111.309998,108.599998,111,4477800,108.809853
"980",110.739998,111.019997,109.57,110.160004,4380600,107.986435
"981",111.760002,112.110001,110.389999,110.970001,3507200,108.780441
"982",112.129997,115.239998,111.970001,114.059998,6673800,111.809471
"983",113.760002,114.529999,112.690002,113.309998,3266700,111.074272
"984",113.739998,114.739998,112.75,114.589996,2082100,112.32901
"985",114.040001,114.449997,113.059998,113.699997,5797300,111.456573
"986",114.580002,115.129997,111.919998,112.139999,5035500,109.927353
"987",112.040001,113.760002,111.110001,113.599998,5116800,111.358551
"988",113.269997,113.540001,112.110001,112.470001,3441400,110.250847
"989",112.230003,113.860001,111.699997,113.849998,4077900,111.603622
"990",113.459999,113.739998,111.919998,112.610001,3047800,110.388084
"991",112.050003,112.25,110.059998,111.18,5768100,108.986298
"992",111.540001,113.449997,111.300003,112.949997,5574900,110.721382
"993",112.870003,113.720001,111.699997,112.68,3398300,110.456711
"994",111.589996,112.650002,111.489998,112.379997,3843400,110.162613
"995",113.18,113.75,111.900002,111.970001,5414700,109.760719
"996",114.330002,115.720001,113.349998,114.889999,7534000,112.6231
"997",114.769997,116.07,114.019997,114.970001,3356600,112.701515
"998",115.25,115.739998,114.550003,115.339996,2944600,113.064217
"999",115.279999,117.510002,114.800003,116.709999,10211600,114.407188
"1000",114.699997,114.959999,112.650002,114.449997,4308600,112.752113
"1001",114.540001,115.940002,114.07,114.629997,3953300,112.929436
"1002",114.879997,115.589996,113.919998,113.940002,2373400,112.249687
"1003",114.080002,114.529999,113.610001,114.029999,1025200,112.338348
"1004",114.879997,115.809998,114.760002,115.129997,2286400,113.42202
"1005",116,116.589996,115.349998,115.57,2717600,113.855499
"1006",115.5,116.629997,115.260002,115.639999,2055200,113.924461
"1007",115.75,117.239998,115.480003,117.139999,2544100,115.402214
