"","STT.Open","STT.High","STT.Low","STT.Close","STT.Volume","STT.Adjusted"
"895",61.02,62.77,60.560001,62.41,2136800,60.268002
"896",62.560001,63.299999,61.759998,62.349998,1701800,60.21006
"897",61.810001,62.919998,60.75,62.849998,2145700,60.692894
"898",62.369999,63.450001,62.330002,63.09,2390300,60.924664
"899",63.02,64.519997,62.360001,64.389999,1532100,62.18005
"900",63.09,63.509998,62.169998,63.5,2007400,61.320591
"901",63.330002,63.91,62.939999,63.790001,2304300,61.600639
"902",64.010002,64.699997,63.110001,64.32,1646800,62.11245
"903",64.349998,64.940002,64.129997,64.910004,1356300,62.682201
"904",65.419998,66.889999,65.300003,66.739998,3316200,64.449387
"905",66.709999,67.230003,65.860001,66.540001,1815100,64.256256
"906",66.050003,69.589996,66.050003,69.57,2290800,67.182259
"907",69.720001,70.07,68.690002,69.870003,1825800,67.47197
"908",71.089996,72.129997,70.150002,70.349998,2105800,67.935493
"909",71.529999,71.959999,69.82,71.18,1628800,68.737007
"910",70.449997,71.150002,69.739998,70.349998,1718100,67.935493
"911",69.949997,71.019997,69.949997,70.529999,874100,68.109306
"912",70.349998,70.389999,68.800003,69.209999,1668700,66.83461
"913",68.949997,69.739998,68.599998,69.669998,1512000,67.278824
"914",69.730003,70.68,69.510002,70.449997,2026000,68.032051
"915",69.330002,69.440002,67.730003,67.93,1877100,65.598549
"916",67.730003,68.190002,67.269997,67.550003,1615900,65.23159
"917",67.900002,69.199997,67.650002,68.940002,1887200,66.573883
"918",69.57,70.059998,68.870003,69.07,1456200,66.699425
"919",69,69.040001,67.910004,67.980003,1504300,65.646835
"920",68.089996,69.709999,68.089996,69.25,1215500,66.873245
"921",69.690002,70.239998,68.989998,70.110001,1257000,67.703728
"922",69.93,69.93,68.07,68.089996,1415500,65.753059
"923",67.720001,69.040001,67.309998,68.580002,1656100,66.226242
"924",68.519997,70.230003,68.269997,69.879997,3334900,67.481613
"925",70.510002,71.139999,66.839996,67.400002,2656500,65.086739
"926",68.739998,69.769997,67.010002,68.349998,3194600,66.004128
"927",67.25,67.629997,65.400002,65.550003,2112700,63.300236
"928",66.169998,66.489998,65.760002,65.790001,3130400,63.532001
"929",66.139999,66.199997,64.050003,64.230003,2635500,62.025543
"930",64.129997,66.209999,63.869999,64.910004,2435300,62.682201
"931",65.529999,66.790001,63.900002,64.43,2920800,62.218674
"932",64.769997,64.769997,62.52,63.200001,1707100,61.030884
"933",63.279999,64.68,63.049999,63.32,3820800,61.14677
"934",62.220001,63.16,62.099998,62.369999,3152200,60.22937
"935",61.91,63.610001,61.77,61.950001,4285300,59.823792
"936",60.509998,61.369999,58.790001,59.919998,3291200,57.863461
"937",59.43,59.98,57.860001,58.880001,3397000,56.859158
"938",59.119999,59.799999,57.650002,57.77,1632700,55.787254
"939",57.849998,58.470001,56.630001,57.68,1279600,55.70034
"940",57.02,58.610001,56.75,58.5,1458600,56.492195
"941",59.68,61.200001,59.5,60.490002,2130200,58.413902
"942",60.279999,60.59,59.259998,59.889999,1291000,57.834488
"943",59.529999,60.34,58.73,59.330002,2789900,57.795532
"944",59.759998,60.060001,58.049999,58.75,2420100,57.23053
"945",57.84,59.880001,57.599998,59.68,1847200,58.136475
"946",60.099998,61.669998,60.099998,61.389999,1337100,59.802246
"947",61.990002,62.959999,60.720001,61.02,1587800,59.441818
"948",61.459999,63.720001,61.459999,63.41,1877700,61.770004
"949",63.830002,65.050003,63.470001,65,1714200,63.318886
"950",66.050003,67.309998,65.639999,66.43,2859300,64.711906
"951",66.290001,67.639999,65.730003,67.220001,1729100,65.481468
"952",67.190002,67.349998,65.769997,66.089996,2127800,64.380684
"953",66.529999,67.290001,65.959999,66.029999,1611300,64.322243
"954",65.059998,67.080002,65.040001,66.949997,2169700,65.218437
"955",67.019997,67.75,64.720001,66.580002,3625100,64.858017
"956",66.75,66.919998,64.169998,64.349998,2145800,62.685692
"957",65,65.959999,64.459999,64.580002,1723900,62.909744
"958",64.25,65.040001,63.93,64,1831400,62.344746
"959",64.239998,65.629997,63.82,65.599998,1696500,63.903366
"960",66.220001,66.510002,65,65.309998,981000,63.620865
"961",64.440002,64.440002,62.48,63.509998,1371100,61.86742
"962",63.139999,63.529999,61.619999,61.650002,1754600,60.055523
"963",60.540001,61.029999,58.32,58.48,2515600,56.96751
"964",58.25,59.549999,57.16,58.799999,2409400,57.279236
"965",58.560001,58.98,57.419998,58.900002,2706100,57.376648
"966",59.970001,60.360001,58.98,59.68,2218300,58.136475
"967",61,62.860001,60.889999,62.380001,1969100,60.766647
"968",60.810001,62.209999,59.470001,60.419998,1920700,58.857334
"969",61,63.84,60.950001,62.830002,1625400,61.205009
"970",62.869999,62.939999,62,62.23,1255800,60.620522
"971",67.489998,71.18,67.410004,70.099998,3046500,68.286972
"972",70.550003,70.639999,69.199997,70.050003,1845000,68.238274
"973",71.080002,71.419998,67.82,68.480003,2064800,66.708885
"974",67.510002,68.830002,66.07,66.900002,1853500,65.169739
"975",67.790001,69.010002,67.440002,68.519997,1317400,66.747841
"976",70.5,70.5,68.779999,69.809998,1935000,68.004471
"977",68.449997,70.580002,68.230003,70.559998,1318300,68.735085
"978",70.519997,71.620003,69.169998,69.18,1567300,67.390778
"979",69.260002,69.980003,68.480003,69.269997,1225000,67.478447
"980",68.5,68.970001,67.800003,67.949997,1324500,66.192581
"981",68.720001,70.699997,68.440002,70.559998,1221000,68.735085
"982",72.019997,74.529999,71.400002,73.419998,1574100,71.521111
"983",72.730003,72.730003,71.32,72.239998,1108900,70.371628
"984",72.010002,72.599998,71.519997,71.589996,591000,69.738441
"985",72.019997,72.510002,70.150002,70.480003,2625000,68.65715
"986",72.099998,72.949997,71.169998,72.260002,1756000,70.391121
"987",72.239998,74.120003,72,74.059998,2011800,72.144554
"988",74.300003,74.709999,73.68,73.879997,2073300,71.969208
"989",74.129997,76.43,74.129997,76.379997,2130200,74.404549
"990",75.75,76.349998,75.080002,75.959999,2279000,73.995422
"991",75.230003,76.830002,75.160004,75.839996,1852000,73.878525
"992",76.519997,77.309998,72.279999,72.760002,4151500,70.878181
"993",72.18,72.18,70.099998,71.730003,4203900,69.874825
"994",70.599998,75.110001,69.370003,72.800003,5707800,70.917152
"995",73.669998,73.739998,70.580002,70.699997,2215900,68.87146
"996",71.82,72.489998,70.589996,71.790001,1573200,69.933273
"997",71.650002,71.910004,70.879997,71.199997,3391200,69.358528
"998",71.580002,71.589996,70.5,70.739998,3558700,68.910423
"999",70.260002,71.25,70.019997,70.660004,4201700,68.832497
"1000",70.699997,72.269997,68.800003,70.339996,5216400,68.520767
"1001",70.339996,70.940002,69.839996,70.190002,5568400,68.374649
"1002",70.519997,72.470001,70.519997,71.580002,2694400,69.728706
"1003",72.019997,72.019997,70.800003,71.779999,665800,69.923531
"1004",72.370003,72.889999,71.449997,72.120003,1738900,70.25473
"1005",72.519997,72.809998,71.730003,71.940002,1168700,70.079384
"1006",71.760002,72.919998,71.760002,72.419998,909900,70.546974
"1007",71.93,72.910004,71.470001,72.779999,951000,71.410416
