"","MCO.Open","MCO.High","MCO.Low","MCO.Close","MCO.Volume","MCO.Adjusted"
"453",161.669998,162.350006,157.320007,158.270004,1285900,154.026321
"454",158.830002,161.220001,158.600006,159.770004,1098500,155.486115
"455",160.869995,161.600006,159.110001,159.440002,782000,155.164978
"456",156.589996,158,154.279999,157.229996,978600,153.014206
"457",157.639999,159,153.740005,154.020004,1007700,149.890305
"458",153.630005,156.690002,151.300003,155.070007,1885500,150.912186
"459",148,148,140.839996,141.630005,4445000,137.83252
"460",142.809998,147.339996,139.360001,141.259995,2307500,137.472427
"461",141.979996,142.550003,139.110001,141.139999,1867300,137.355637
"462",142.889999,147.100006,142.889999,145.479996,1851800,141.579269
"463",145.479996,150.380005,145.479996,149.940002,1490300,145.919693
"464",151.389999,151.570007,148.630005,149.460007,1149300,145.452545
"465",150,151.419998,149.259995,150.990005,1045100,146.941528
"466",150.289993,152.259995,149.839996,150.630005,944000,146.591202
"467",151.830002,154.369995,151.360001,153.449997,1016400,149.335602
"468",154.089996,155.419998,152.880005,155.339996,1156600,151.174896
"469",154.820007,155.960007,152.529999,153.5,1718700,149.384247
"470",153.050003,153.589996,149.600006,150.070007,1327100,146.046204
"471",149.759995,150.720001,147.399994,148.059998,1102400,144.090118
"472",149.550003,150.179993,144.699997,146.360001,1534900,142.435669
"473",145.240005,148.649994,143.850006,147.460007,1253900,143.50618
"474",146.729996,149.110001,146.300003,147.25,1565000,143.301819
"475",147.240005,148.660004,146.210007,148.190002,1279100,144.216599
"476",145.649994,146.779999,144.059998,145.850006,1270800,142.362045
"477",147.029999,151.860001,147.029999,150.759995,1761700,147.154617
"478",149.369995,151.25,149.369995,150.190002,522700,146.598282
"479",152.130005,154.179993,150.960007,153.919998,1148200,150.239044
"480",152.75,154.029999,151.779999,152.710007,829100,149.058014
"481",153.279999,158.75,152.389999,158.710007,1121600,154.91449
"482",157.720001,159.050003,156.149994,156.639999,1222000,152.893997
"483",156.619995,159.539993,156.270004,159.070007,2937900,155.265915
"484",161.550003,162.5,157.479996,158.199997,1291300,154.416687
"485",157.869995,159.309998,152.350006,152.449997,1318400,148.804214
"486",149.350006,150.179993,146.800003,149.839996,1523700,146.256653
"487",150.320007,150.789993,144.779999,145.779999,1165800,142.293716
"488",145.539993,146.509995,142.910004,145.75,973600,142.264435
"489",147.820007,148.929993,144.639999,145.410004,1141900,141.932556
"490",149.080002,149.839996,147.229996,148.429993,1567600,144.880341
"491",148.669998,149.960007,147.649994,148.949997,1103700,145.387878
"492",147.679993,148.460007,145.210007,145.520004,1482300,142.039963
"493",145.589996,146.149994,140.639999,141.389999,1509200,138.008728
"494",142.410004,144.119995,141.119995,142.199997,1245400,138.799332
"495",142.710007,143.940002,137.440002,139.5,1554300,136.16391
"496",139.070007,139.839996,135.410004,136.669998,1881900,133.401581
"497",135.979996,139.339996,132.550003,132.580002,2324400,129.409378
"498",131.820007,132.070007,129.259995,129.350006,724500,126.256645
"499",129.770004,136.850006,129.770004,136.649994,1250200,133.38205
"500",135.639999,139.970001,134.220001,139.949997,1126800,136.603134
"501",140.610001,141.240005,138.240005,139.350006,769800,136.017471
"502",140.160004,140.820007,138.779999,140.039993,679300,136.690979
"503",137.419998,142.179993,137.419998,140.850006,1196400,137.481613
"504",140.380005,140.729996,135.919998,136.179993,1064500,132.923309
"505",138.550003,143.820007,138.470001,143.279999,1139200,139.853485
"506",142.779999,145.429993,142.580002,143.809998,941300,140.37085
"507",142.369995,145.949997,141.490005,145.899994,1437500,142.410828
"508",145.880005,148.139999,145.789993,146.389999,1017100,142.889145
"509",145.679993,149.229996,145.020004,149.039993,929800,145.475754
"510",148.190002,149.580002,147.380005,148.970001,933700,145.407425
"511",147.589996,149.669998,147.520004,149.220001,756700,145.651474
"512",149.350006,153.570007,149.169998,153.229996,976600,149.565567
"513",154.089996,156.059998,153.580002,155.399994,1068300,151.68367
"514",154.539993,158.389999,154.529999,157.860001,966300,154.084824
"515",159.160004,160.020004,158.110001,159.399994,1003100,155.587982
"516",158.630005,159.309998,154.419998,155.479996,1496100,151.761749
"517",155.75,156.279999,153.559998,154.809998,901100,151.107773
"518",154.419998,155.149994,153.690002,154.119995,941700,150.434296
"519",155.520004,157.039993,154.119995,156.529999,859700,152.786636
"520",154.759995,156.690002,154.729996,155.880005,906100,152.152176
"521",155.630005,156.389999,154.880005,155.139999,604600,151.429916
"522",155.210007,156.940002,154.600006,156.470001,836300,152.728073
"523",155.729996,159.190002,155.089996,158.509995,1067700,154.719284
"524",158.759995,161.270004,158.759995,160.199997,778800,156.368851
"525",160.039993,161,158.889999,160.669998,615300,156.827637
"526",160.779999,163.029999,160.779999,162.770004,1023700,158.877411
"527",161.990005,162.479996,160.380005,161.699997,1369500,157.833008
"528",159.470001,161.110001,158.720001,160.759995,958600,156.915482
"529",159.679993,161.190002,159.029999,161.029999,940800,157.179001
"530",161.679993,162.539993,160.850006,161.800003,583800,157.930603
"531",163,163.350006,161.800003,163.149994,652200,159.248337
"532",164.199997,165.800003,163.809998,164.610001,564800,160.673416
"533",163.440002,164.559998,162.570007,163.729996,1378800,159.814468
"534",169.990005,171.979996,166.820007,169.259995,2228800,165.212219
"535",168.850006,169.639999,166.009995,167.960007,978500,163.943298
"536",168.440002,169.649994,167.979996,169.460007,837400,165.407425
"537",169.740005,170.770004,168.740005,170.600006,1209800,166.520187
"538",170.880005,172.940002,170.649994,172.699997,862300,169.06543
"539",173.5,175.080002,172.080002,172.5,946200,168.869659
"540",172.100006,173.690002,171.520004,172.490005,715600,168.859863
"541",171.940002,173.809998,171.669998,173.600006,618500,169.946503
"542",173.899994,174.869995,172.770004,173.119995,822700,169.476593
"543",174.860001,176,174.630005,175.669998,780900,171.972961
"544",175.550003,177,170.539993,172.240005,1295400,168.615143
"545",172.240005,173.660004,170.770004,171.059998,910600,167.459961
"546",171.050003,171.570007,169.029999,170.149994,926000,166.569107
"547",169.539993,170.369995,168.199997,169.360001,904400,165.795715
"548",168.190002,170.100006,167.779999,169.940002,681900,166.363525
"549",170.080002,172.050003,170.080002,171.539993,802000,167.929855
"550",172,173.550003,171.710007,172.429993,987000,168.801117
"551",173.169998,174.559998,172.410004,173.559998,957200,169.907364
"552",173.770004,175.080002,173.139999,174.979996,949500,171.29747
"553",175.130005,177.119995,174.630005,176.690002,1188400,172.971466
"554",177,178.139999,176.550003,177.970001,821900,174.224518
"555",179,179.429993,178.009995,178.630005,647700,174.870667
"556",178.270004,178.309998,176.360001,177.25,1269800,173.519684
"557",176.330002,182.529999,176.330002,181.990005,1706100,178.159927
"558",180.509995,180.970001,177.690002,177.889999,990200,174.14621
"559",177.809998,178.649994,176.5,177.410004,826700,173.6763
"560",179.309998,179.360001,175.919998,177.910004,1108800,174.165802
"561",178,178.5,176.360001,177.839996,973900,174.097244
"562",178.199997,179.820007,177.929993,179.389999,656000,175.614624
"563",180.990005,181.610001,179.970001,181.089996,1052300,177.27887
"564",182.789993,184.580002,182.669998,184.479996,739600,180.597504
"565",184.889999,185.490005,183.410004,185.050003,1245500,181.155518
"566",186.449997,187.300003,185.5,186.220001,767400,182.300919
"567",186.779999,187.649994,185.710007,186.830002,546600,182.898041
"568",187.690002,188.509995,186.589996,187.240005,652100,183.299423
"569",186.699997,187.820007,185.630005,187.169998,954600,183.230911
"570",186.25,187.020004,185.410004,186.660004,771700,182.731659
"571",186.820007,187.830002,184.789993,185.279999,1051300,181.380692
"572",185.610001,185.619995,184.570007,185.25,862300,181.351349
"573",186.899994,187.270004,185.839996,187.110001,679800,183.17218
"574",187.139999,189.490005,187.139999,189.210007,609300,185.227997
"575",189.270004,190.779999,188.899994,190.539993,718000,186.529968
"576",190.679993,191.300003,187.970001,187.970001,708100,184.014084
"577",187.800003,189.539993,187.289993,189.059998,627300,185.081146
"578",188.410004,189.240005,187.660004,188.089996,673100,184.131546
"579",188.320007,189.820007,186.710007,188.639999,1211700,184.669983
"580",188.630005,194.960007,185.649994,194.369995,1607300,190.279388
"581",193.779999,194.300003,190.399994,193.229996,950900,189.163376
"582",193.449997,195.850006,192.270004,195.559998,732100,191.444336
"583",195.339996,196.369995,194.270004,194.699997,733100,190.602448
"584",194.5,196.910004,193.600006,196.619995,868000,192.48201
"585",196.949997,197.410004,193.520004,193.899994,832500,189.819244
"586",193.649994,194.800003,192.110001,192.770004,784900,188.713058
"587",194.039993,196.550003,193.089996,196.440002,526100,192.305832
"588",192.419998,197.729996,192.410004,197.240005,664000,193.088974
"589",194.559998,195.820007,191,192.639999,806300,188.585785
"590",192.600006,194.190002,191.889999,192.020004,603800,187.978851
"591",191.449997,191.449997,187.220001,188.880005,997800,184.904922
"592",187.839996,189.320007,184.270004,188.990005,921100,185.012604
"593",184.669998,185.789993,182.839996,183.509995,742100,179.647903
"594",184.320007,188.600006,183.240005,186.740005,744000,182.809967
"595",184.850006,187.839996,184.570007,186.649994,766700,182.721832
"596",187.25,190.800003,186,189.270004,761800,185.286728
"597",186.520004,188.039993,185.580002,185.929993,696800,182.499115
"598",185.029999,186.339996,183.490005,184.770004,753300,181.360519
"599",186.059998,187.869995,186.059998,187.710007,701400,184.246307
"600",187.479996,190.399994,187.479996,189.869995,788600,186.36644
"601",187.380005,188.350006,184.100006,184.600006,1093700,181.193665
"602",186.460007,186.529999,183.580002,185.100006,1028900,181.684464
"603",185.649994,191.399994,185.649994,187.389999,3301900,183.932159
"604",186.440002,188.350006,185.520004,186.229996,933300,182.793564
"605",186.559998,188.25,186.440002,187.300003,706300,183.843857
"606",185.570007,186.210007,182.610001,182.880005,905600,179.505432
"607",182.979996,184.889999,179.759995,181.009995,1117600,177.669922
"608",182.029999,184.949997,181.649994,184.860001,736500,181.448837
"609",185.660004,187.080002,183.550003,186.839996,744800,183.392319
"610",186.949997,189.789993,186.770004,188.910004,567800,185.424149
"611",190,191.529999,189.759995,189.910004,476800,186.405701
"612",190.910004,193.089996,190.669998,191.949997,763800,188.408035
"613",193.210007,193.210007,187.860001,189.880005,772100,186.376236
"614",189.479996,191.229996,188.490005,190.820007,688900,187.298889
"615",191.729996,192.470001,189.380005,192.360001,792100,188.810486
"616",190.479996,193.559998,190.479996,192.300003,653900,188.751572
"617",192.850006,193.880005,191.050003,191.820007,788200,188.280457
"618",191.960007,194.660004,191.960007,194.039993,609700,190.459457
"619",194.580002,197.300003,193.5,196.059998,1208000,192.4422
"620",198.449997,201.380005,197.039993,197.350006,1879400,193.708405
"621",197.559998,197.559998,194.25,194.559998,2023600,190.969864
"622",194.910004,196.440002,194.850006,195.110001,1391000,191.509735
"623",195.990005,197.380005,193.759995,193.789993,1833700,190.214081
"624",194.520004,194.520004,192.610001,193.889999,626200,190.312241
"625",195.149994,195.649994,193.550003,195.330002,409600,191.725693
"626",196.279999,197.639999,195.309998,195.309998,3133100,191.706024
"627",198.460007,199.369995,197.440002,198.330002,1091300,194.670303
"628",198.119995,200.600006,198.119995,200.259995,655600,196.564713
"629",201.440002,202.729996,200.270004,202.610001,277100,198.871323
"630",202.009995,202.399994,199.029999,201.429993,605600,197.713074
"631",200.190002,200.539993,196.880005,197.580002,479400,193.934158
"632",195.949997,198.199997,195.429993,198.050003,521200,194.395477
"633",200.619995,200.929993,199.160004,199.770004,607500,196.08374
"634",200.179993,202.940002,199.860001,201.660004,579700,197.938873
"635",202.789993,205.339996,201.75,205.309998,564500,201.5215
"636",205.210007,205.389999,204.089996,205,398700,201.217239
"637",206.089996,206.089996,203.369995,204.979996,645700,201.197601
"638",204.869995,205.059998,202.699997,202.770004,709000,199.028366
"639",202.949997,204.539993,202.75,204.270004,343100,200.500717
"640",204.889999,204.990005,200.800003,200.889999,522500,197.183075
"641",200.990005,203.070007,200.460007,202.270004,401900,198.537628
"642",203.270004,203.270004,201.149994,202.649994,367500,198.910583
"643",201.789993,203.160004,199.809998,203.029999,530100,199.283585
"644",202.520004,202.820007,200.429993,200.860001,517400,197.153625
"645",201.009995,204.160004,201.009995,203.399994,656900,199.646744
"646",203.5,203.710007,201.410004,201.470001,731000,197.75238
"647",201.110001,202.320007,199.960007,202.240005,621500,198.508179
"648",208.649994,216.740005,207,214.339996,2159000,210.384888
"649",212.889999,220.679993,212.130005,216.050003,1582900,212.06337
"650",215.889999,216.589996,211.899994,214.300003,866500,210.345612
"651",212.220001,212.220001,200.649994,202.690002,1222100,198.949844
"652",204.020004,206.559998,203.020004,206.300003,856900,202.493256
"653",201.839996,208.720001,201.089996,208.25,599600,204.407242
"654",210.460007,215.119995,210,214.649994,546000,210.689163
"655",213.869995,215.410004,211.789993,214.130005,524700,210.178772
"656",212.710007,213.559998,210.369995,212.929993,494500,209.000885
"657",212.399994,215.179993,211.559998,213.5,638800,209.560394
"658",210.169998,211.240005,205.020004,206.509995,843700,202.699371
"659",207.339996,210.759995,206.229996,209.949997,454000,206.075882
"660",212.509995,214.860001,210.889999,214.289993,594400,210.3358
"661",215.940002,218.309998,215.940002,217.529999,526500,214.015381
"662",216.910004,218.210007,215.399994,216.639999,515300,213.139771
"663",218.460007,219.740005,218.199997,219.039993,512400,215.500992
"664",219.809998,219.979996,216.279999,216.770004,893000,213.267654
"665",216,216.240005,209.139999,210.399994,946600,207.00058
"666",212,213.089996,210.369995,212.259995,422000,208.830505
"667",213.479996,214.600006,212.720001,213.270004,735600,209.824219
"668",212.550003,216.339996,212.199997,214.360001,595200,210.896591
"669",217,217.699997,215.270004,216.360001,612000,212.864288
"670",218.199997,218.399994,214.369995,215.580002,654700,212.096878
"671",213.949997,215.729996,210.889999,213.139999,812700,209.696304
"672",214.089996,215.660004,211.889999,213.699997,806900,210.247269
"673",216.520004,220.5,215.100006,219.580002,853700,216.032272
"674",219.649994,222.850006,219.089996,220.539993,510800,216.97673
"675",221.570007,221.570007,215.979996,217.369995,736100,213.857941
"676",216.889999,216.889999,209.419998,211.460007,1142200,208.043457
"677",212,213.399994,208.279999,213.089996,772400,209.647095
"678",214.589996,215.529999,211.850006,212.979996,861800,209.538895
"679",214.470001,214.470001,210.270004,212.279999,690400,208.850174
"680",211.190002,213.339996,210.399994,213.330002,547800,209.88324
"681",213.820007,218.559998,213.75,218.160004,638700,214.635208
"682",218.899994,218.899994,213.289993,216.759995,1302000,213.257828
"683",216.25,218.059998,215.580002,216.570007,1140800,213.070877
"684",217.619995,217.619995,213.649994,214.080002,1520800,210.621124
"685",215.479996,215.490005,212.050003,215.380005,1068600,211.900131
"686",216.169998,217,210.479996,210.580002,1608000,207.177673
"687",210.869995,214.279999,210.330002,213.729996,722100,210.276779
"688",213.830002,214.429993,211.710007,213.179993,702100,209.735657
"689",215.440002,215.740005,203.210007,205.880005,1727400,202.553619
"690",205,207.949997,204.479996,204.830002,933600,201.520569
"691",205.479996,205.889999,201.380005,201.490005,891200,198.234543
"692",199.850006,200.839996,196.330002,196.809998,1327000,193.630142
"693",197.169998,200.070007,195.570007,199.559998,665200,196.335724
"694",200.080002,203.669998,199.830002,203.559998,522200,200.271103
"695",204.830002,210.119995,204.830002,208.210007,1016700,204.845978
"696",206.789993,208.850006,203.740005,205.759995,1085700,202.435547
"697",208.100006,210.669998,207.240005,209.649994,570200,206.26268
"698",209.190002,212.729996,208.759995,211.050003,474400,207.64006
"699",215,216.270004,213.770004,214.100006,873000,210.640808
"700",213.940002,215.919998,213.199997,214.470001,835100,211.004822
"701",215.929993,219.119995,215.460007,218.690002,664200,215.156631
"702",217.880005,217.880005,214.509995,217.149994,511500,213.641525
"703",217.5,219.149994,216.910004,218.770004,430000,215.235352
"704",218.139999,218.759995,215.770004,217.300003,608900,213.789108
"705",218.270004,219.399994,216.960007,219.289993,476500,215.746933
"706",219.210007,219.669998,213.029999,213.199997,462600,209.755325
"707",212.919998,213.520004,209.75,211.970001,975500,208.545212
"708",213.199997,216.179993,212.529999,215.580002,348800,212.096878
"709",215.339996,217.369995,215.339996,216.009995,391700,212.519928
"710",217,217.919998,215.949997,216.289993,494600,212.79538
"711",217.369995,221.419998,217.050003,220.399994,1072400,216.839035
"712",222.190002,222.190002,212.130005,218.240005,1124800,214.713913
"713",218.039993,222.440002,218.039993,220.690002,669700,217.124329
"714",222.449997,223.820007,220.080002,220.5,569100,216.937393
"715",222.369995,222.410004,217.710007,218,558800,214.477768
"716",218.5,218.630005,211.5,213.059998,965000,209.617584
"717",213,216.550003,212.270004,215.800003,882200,212.313354
"718",217.059998,219.029999,215.410004,218.270004,609100,214.743439
"719",217.850006,219.25,216.610001,218.130005,467000,214.605682
"720",216.259995,219.149994,215.429993,218.050003,440000,214.526978
"721",217.929993,219.759995,217.110001,217.460007,469100,213.946518
"722",216.660004,219.910004,216.429993,218.740005,520200,215.205841
"723",218.639999,219.149994,215.910004,218.860001,417500,215.323883
"724",220,220.660004,218.600006,220.149994,524600,216.593033
"725",220.300003,221.509995,219.919998,221.380005,577800,217.803162
"726",221.809998,225.399994,221.369995,223.869995,689600,220.252945
"727",223.949997,226.740005,222.169998,223.910004,745100,220.785431
"728",223.660004,225.199997,222.110001,224.139999,698500,221.012207
"729",224.970001,226,221.429993,222.949997,619200,219.838806
"730",223.729996,226.289993,223.270004,225.740005,793400,222.589874
"731",225.75,227.820007,225.639999,226.729996,753700,223.566055
"732",227.039993,227.389999,224.009995,226.529999,844700,223.368866
"733",225.889999,228.210007,225.440002,226.669998,387600,223.506866
"734",226.5,227.949997,224.169998,225.199997,556500,222.057419
"735",222.449997,224.979996,222.449997,224.800003,456500,221.662994
"736",225,226.899994,224.259995,226.800003,516700,223.635101
"737",226.929993,229.529999,225.210007,229.360001,556000,226.159348
"738",231.479996,232.690002,229.699997,231.770004,724700,228.535706
"739",232.149994,232.720001,230.389999,230.550003,689700,227.332748
"740",230.479996,231.639999,229.529999,231.050003,449800,227.82579
"741",231.75,233.600006,231.130005,233.25,791600,229.995071
"742",234,236.289993,232.75,234.330002,1179200,231.059998
"743",233.529999,236.860001,231.839996,235.080002,518700,231.79953
"744",237.210007,239.520004,235.820007,236.100006,662700,232.805313
"745",236.830002,236.830002,234.119995,235.360001,752600,232.075638
"746",236.669998,236.889999,235.520004,236.479996,973500,233.180008
"747",235.580002,240.059998,235.580002,238.199997,900500,234.875992
"748",238.990005,239.669998,237.610001,238.139999,1187200,234.816803
"749",239.190002,240.220001,236.570007,237.059998,947200,233.751907
"750",237.350006,238.5,236.089996,238.179993,159200,234.856277
"751",238.759995,239.860001,238.160004,239.059998,266300,235.724014
"752",239.809998,240.309998,238.190002,239.300003,551100,235.960648
"753",239.020004,239.339996,236.070007,237.660004,340000,234.343536
"754",236.850006,238.699997,236.369995,237.410004,594100,234.097031
"755",238.679993,241.729996,238.009995,241.720001,869700,238.346893
"756",238.820007,241.610001,238.559998,241.119995,475800,237.755264
"757",239.669998,241.949997,239.240005,241.869995,714900,238.494797
"758",242.580002,245.210007,240.809998,241,743700,237.636932
"759",242.050003,247.240005,242.050003,245.619995,887200,242.192459
"760",246.570007,249.429993,246.419998,248.850006,811100,245.37738
"761",250,250.770004,247.039993,248.029999,594300,244.568817
"762",248.169998,251.520004,248.169998,251.490005,707000,247.980545
"763",251.289993,252.110001,249.229996,249.429993,551800,245.949295
"764",249.309998,254.649994,248.850006,253.029999,856700,249.499039
"765",254.949997,256.220001,254.169998,256.049988,603200,252.476898
"766",257.619995,258.269989,255.770004,257.630005,830400,254.034851
"767",256.839996,258.109985,255.770004,256.339996,911000,252.762848
"768",258.100006,258.48999,256.480011,257.470001,596600,253.877106
"769",256.450012,258.51001,255.350006,257.089996,810000,253.502396
"770",257.940002,258.890015,254.380005,255.619995,495600,252.052902
"771",253.320007,256.190002,252,255.119995,707400,251.55986
"772",256.309998,260.48999,255.610001,260.190002,781100,256.559113
"773",260.5,262.959991,259.619995,260.670013,441800,257.032471
"774",259.880005,263.890015,258.769989,263.809998,563500,260.128601
"775",261.679993,263.809998,256.130005,256.790009,827800,253.206589
"776",258.220001,261.519989,258.220001,261.01001,748200,257.367676
"777",265.600006,269.269989,264.720001,266.859985,742100,263.136047
"778",269.25,269.299988,261.839996,264.339996,715200,260.651215
"779",266.420013,269.929993,266.209991,268.01001,806900,264.27002
"780",268.01001,269.190002,265.850006,267.5,647800,263.76709
"781",266.950012,268.730011,266.309998,268.429993,729300,264.684143
"782",269.790009,272.940002,268.720001,270.98999,946300,267.208435
"783",272,276.98999,262.459991,273.410004,981300,269.594635
"784",273.130005,274.410004,268.040009,272.769989,910900,268.963531
"785",273.380005,278,273,277.829987,931900,273.952942
"786",277.720001,280.799988,273.920013,280.679993,771100,276.763214
"787",282.119995,287.25,281.959991,285.309998,986300,281.328613
"788",284.640015,285.609985,275.220001,278.869995,1000900,274.978455
"789",276.829987,276.829987,269.109985,271.829987,961400,268.036652
"790",264.299988,268.649994,263.600006,266.26001,990000,263.086395
"791",268,269.450012,258.709991,260.029999,1090700,256.930695
"792",260.519989,267.459991,260.459991,261.01001,951300,257.898987
"793",256.839996,256.839996,243.899994,244.070007,1993700,241.160919
"794",236.660004,241.660004,232.059998,240.029999,1987700,237.169052
"795",245.910004,259.779999,242.619995,259.519989,1526000,256.426788
"796",258.230011,263.290009,249.490005,252.869995,1734900,249.856033
"797",257.160004,270.350006,255.669998,269.579987,1221400,266.366821
"798",260.26001,264.720001,248.779999,252.610001,1557400,249.599121
"799",242.619995,244.490005,231.389999,238.470001,2197400,235.62764
"800",218.149994,223.740005,209.399994,210.850006,2551400,208.336868
"801",220.800003,227.600006,213.899994,227.600006,2208100,224.887222
"802",220.910004,221.660004,206.679993,211.259995,1611900,208.741959
"803",200.339996,212.130005,189,193.339996,2632300,191.035583
"804",205.039993,213.570007,194.539993,213.070007,2329300,210.530396
"805",182,193.940002,180,185.399994,2856300,183.190201
"806",188.899994,206.429993,185.490005,202.089996,2046600,199.681274
"807",182.919998,187.350006,165.229996,174.350006,2819000,172.271896
"808",173.559998,181.479996,166,177.910004,2610500,175.789474
"809",180.339996,183,171.470001,175.800003,2017300,173.70462
"810",171.550003,182.039993,164.190002,165.089996,1699800,163.122284
"811",175.259995,196.610001,172.020004,195.75,1404700,193.41684
"812",193.5,217.910004,192.130005,207.130005,1686800,204.661194
"813",209.660004,227.470001,209.119995,224.330002,1650700,221.656204
"814",215.339996,226.550003,215.339996,220.190002,1305800,217.565536
"815",222.160004,226.330002,218.300003,222.220001,1026900,219.57135
"816",218.309998,221.979996,210.759995,211.5,1379100,208.979111
"817",201.929993,207.300003,195.699997,197.550003,1455000,195.195389
"818",195.399994,206.970001,192,206.720001,1025200,204.256088
"819",203.009995,210.259995,202.979996,208.789993,1002100,206.301407
"820",220.589996,231.479996,217.440002,229.160004,1429000,226.428619
"821",238.279999,239.979996,228.669998,228.710007,1009500,225.983978
"822",232.899994,234.360001,225.320007,226.520004,1059600,223.820084
"823",228.880005,248.179993,228.130005,241.679993,2129400,238.799377
"824",238.800003,240,229.589996,231.089996,944100,228.335602
"825",238.25,240.899994,235.210007,237.759995,926900,234.926117
"826",230.419998,233.440002,227.789993,229.830002,989000,227.090637
"827",231.110001,238,229.630005,234.710007,1263900,231.912476
"828",242.929993,246.779999,235.5,239.360001,1523500,236.50705
"829",235.649994,240.940002,235,239.470001,809400,236.615738
"830",233.130005,235.119995,227.75,228.259995,807400,225.539337
"831",233.460007,241.5,233.070007,239.830002,788300,236.971451
"832",239.229996,243.610001,236.5,240,757900,237.139435
"833",242.360001,245.949997,237.649994,245.199997,1024700,242.27742
"834",248.740005,257.130005,248,254.559998,1032900,251.525879
"835",261.220001,263.390015,251.149994,252.029999,877800,249.026031
"836",255.419998,259.980011,253.289993,254.979996,1203400,251.940872
"837",241,251.520004,235.139999,243.899994,1578300,240.992935
"838",241.399994,242.660004,238.130005,241.839996,780700,238.957489
"839",239,245.889999,236.320007,245.389999,830000,242.465164
"840",249.070007,252.789993,246.339996,250.470001,1106200,247.484634
"841",251.600006,252.160004,240.289993,241.490005,843900,238.611649
"842",245.529999,249.259995,244.220001,247.690002,764100,244.737762
"843",251.740005,253.720001,249.75,251.75,576600,248.749374
"844",248.949997,255.240005,247.300003,253.059998,690300,250.043732
"845",254.979996,257.279999,250.490005,250.490005,655700,247.504379
"846",248.880005,253.399994,244.289993,247.720001,751800,244.767395
"847",244.580002,254.320007,243.130005,253.869995,1117900,250.844086
"848",258.140015,261.380005,249.220001,251.309998,2691200,248.314606
"849",257,262.589996,256.459991,259.809998,1125100,256.713257
"850",259.279999,261.290009,253.539993,253.919998,958300,251.435455
"851",257.98999,259.820007,255.470001,256.269989,740600,253.762436
"852",255.639999,256.440002,252.020004,253.770004,1228500,251.286942
"853",255.779999,258.480011,252.110001,256.820007,384500,254.307083
"854",263.01001,263.779999,259.100006,259.700012,805800,257.158905
"855",263.399994,263.700012,255.389999,258.790009,806100,256.257782
"856",261,268.640015,259.190002,264.790009,1249400,262.199127
"857",265.950012,268.130005,262.109985,267.410004,1245800,264.793457
"858",269.640015,277.980011,269.640015,277.040009,988600,274.329193
"859",277.149994,277.73999,273.359985,276.440002,1034000,273.735107
"860",279.589996,283.48999,276.929993,282.579987,764900,279.815033
"861",280,282.100006,273.660004,276.029999,780300,273.329132
"862",281.470001,283.640015,277.76001,279.690002,990900,276.953308
"863",276.179993,281.869995,273.339996,281.809998,1089800,279.052521
"864",277,279.100006,274.690002,274.980011,946400,272.289398
"865",276.730011,280.609985,273.929993,276.799988,683700,274.091583
"866",271.23999,271.23999,257.75,258.279999,901100,255.752762
"867",266.329987,268.160004,260,266.980011,805800,264.367706
"868",262,271.609985,260.51001,270.209991,609600,267.56604
"869",279.380005,279.779999,268.75,274.549988,596100,271.863586
"870",275.190002,278.179993,273.890015,275.019989,362100,272.328949
"871",274.200012,276.570007,272.730011,274.890015,369500,272.200287
"872",279.820007,281.799988,272.829987,275.230011,784900,272.536957
"873",274.880005,276.950012,272.690002,276.570007,495200,273.863831
"874",279.230011,280.119995,275.850006,277.029999,405900,274.319336
"875",274,274.76001,264.309998,265.529999,825600,262.931885
"876",266.089996,276.470001,262.720001,276.170013,642400,273.467743
"877",272.980011,275.179993,268.269989,268.980011,902400,266.348114
"878",271.98999,271.98999,265.51001,269.109985,665700,266.476807
"879",269.380005,275.51001,268.279999,274.730011,1386600,272.041809
"880",274.630005,280.130005,273.970001,278.390015,517300,275.666046
"881",282.850006,284.209991,277.820007,278.01001,489500,275.289734
"882",282.200012,287.309998,282.070007,283.649994,686300,280.874542
"883",281.970001,287.98999,280.339996,285.369995,679600,282.577698
"884",287.23999,294.390015,287.23999,294.23999,692600,291.360901
"885",294.829987,296.660004,290.339996,294.290009,610200,291.410461
"886",293.570007,294.269989,290.579987,292.920013,432000,290.053864
"887",294.76001,296.410004,284.339996,285.76001,558800,282.963867
"888",284.48999,291.429993,282.859985,291.23999,543700,288.390259
"889",296.160004,296.359985,290.149994,293.519989,478400,290.647949
"890",291.279999,292.440002,286.230011,289.380005,484900,286.548492
"891",291.089996,292.820007,288.75,292.51001,493100,289.647858
"892",292.970001,295.320007,291.970001,293.929993,446600,291.053955
"893",296.109985,296.109985,289.98999,290.880005,538600,288.033813
"894",290.350006,293.920013,290.350006,293.5,575000,290.628143
"895",293.549988,295.75,286.350006,288.119995,535600,285.300812
"896",288.049988,290.959991,284.359985,289.679993,583600,286.845551
"897",289.980011,295.529999,288.369995,289.5,943300,286.667328
"898",289.190002,289.190002,282.079987,282.660004,780900,279.894257
"899",282.899994,292.130005,282.269989,291.359985,694900,288.509094
"900",285.25,288.600006,280.079987,283.769989,760700,280.993347
"901",285.380005,285.380005,276.720001,281.299988,925600,278.547516
"902",284.950012,286.339996,279.899994,280.630005,546500,277.884094
"903",279.040009,279.959991,271.320007,276,807100,273.299408
"904",275.910004,278.630005,274.320007,277.619995,761900,274.903534
"905",276.549988,279.339996,274.410004,279.320007,574100,276.586945
