"","DFS.Open","DFS.High","DFS.Low","DFS.Close","DFS.Volume","DFS.Adjusted"
"923",52.43,53.599998,52.110001,52.970001,1649400,52.027027
"924",52.939999,53.919998,52.560001,53.68,1826500,52.724384
"925",54.220001,55.990002,54.009998,55.419998,5154300,54.433407
"926",56.259998,59.23,56.209999,57.119999,5363400,56.103146
"927",56.150002,57.189999,54.959999,55.110001,3531400,54.128929
"928",55.720001,55.720001,54.220001,55.040001,1933400,54.060177
"929",55.509998,56.939999,53.889999,54.07,1984200,53.107445
"930",54.279999,55.029999,53.990002,54.740002,2275100,53.765514
"931",55.580002,58.639999,55.470001,57.990002,3468800,56.957664
"932",58.110001,59.540001,56.860001,57.049999,3556900,56.034389
"933",57.23,60.450001,56.68,59.220001,4180600,58.165764
"934",58.299999,60.099998,57.91,59.540001,4110100,58.480068
"935",59.330002,60.209999,58.549999,59.029999,4608500,57.979145
"936",56.439999,57.09,54.610001,55.02,4310600,54.040535
"937",54.689999,55.32,52.779999,54.52,4955000,53.549435
"938",54.790001,56.029999,53.150002,53.23,2119800,52.282398
"939",53.080002,54.189999,51.740002,53.139999,1687300,52.193996
"940",52.66,54.509998,52.610001,54.130001,1607300,53.166374
"941",55.790001,57.279999,55.470001,56.459999,3821900,55.454899
"942",56.259998,57.029999,55.25,55.639999,2283700,54.649494
"943",56.099998,58.630001,56.099998,57.779999,4271200,56.751396
"944",57.630001,58.93,57.240002,58.91,2721000,57.861282
"945",57.560001,61.110001,56.939999,60.919998,3307700,59.835495
"946",62.099998,63.599998,61.130001,63.169998,2791000,62.045441
"947",63.91,64.370003,60.419998,61.099998,3266500,60.012295
"948",62.290001,64.080002,62.290001,63.720001,2733600,62.585659
"949",64.349998,65.949997,63.490002,65.410004,2931300,64.245575
"950",66.199997,66.330002,64.389999,64.889999,2097300,63.734821
"951",65,65.290001,64.129997,64.629997,1829000,63.47945
"952",63.720001,64.910004,63.369999,64.129997,1909900,62.98835
"953",64.419998,65.459999,64.029999,64.330002,1661100,63.184803
"954",63.43,64.830002,62.310001,64.589996,2225600,63.440163
"955",65,66.239998,64.519997,65.480003,2332800,64.314331
"956",65.5,65.870003,63.290001,63.560001,2009100,62.428505
"957",64.290001,64.639999,62.790001,63,2369400,61.878471
"958",62.869999,63.040001,60.419998,60.599998,4484000,59.521198
"959",65.360001,67.120003,63.860001,66.160004,6868700,64.982224
"960",67.080002,68.669998,66.370003,68,4502700,66.789459
"961",66.57,67,64.900002,65.879997,4362600,64.707191
"962",65.629997,66.410004,65.059998,65.260002,3804400,64.098244
"963",63.040001,64.220001,62.27,62.529999,3307600,61.416836
"964",61.889999,64.349998,61.599998,64.010002,2214000,62.870491
"965",63.43,65.110001,62.639999,65.010002,3631700,63.85268
"966",65.860001,67.57,65.459999,67.209999,3432800,66.013527
"967",68.690002,69.940002,68.239998,69.360001,2602100,68.125252
"968",67.43,69.790001,65.32,67.870003,3086500,66.661774
"969",68.660004,69.809998,68.339996,68.5,2886200,67.280571
"970",68.93,69.080002,67.379997,67.910004,1813100,66.701065
"971",75,78.790001,74.639999,76.190002,5127000,74.833672
"972",76.489998,78.599998,75.849998,76.339996,3321300,74.980995
"973",76.139999,76.529999,72.57,74.25,3033800,72.9282
"974",73,74.190002,72.669998,73.389999,2804800,72.083504
"975",73.849998,77,73.57,76.610001,1690200,75.246185
"976",79,79.519997,76.93,77.769997,2210800,76.385536
"977",76.519997,77.440002,74.449997,77.099998,3490000,75.72747
"978",77.110001,79.18,76.019997,76.080002,3408500,75.154526
"979",74.940002,77.099998,74,76.760002,2325700,75.826248
"980",76.32,76.470001,74.779999,74.800003,1737900,73.890091
"981",76.279999,78.489998,75.879997,78.120003,1824300,77.169701
"982",79.989998,81.739998,79.849998,81.599998,3118100,80.607368
"983",80.300003,80.550003,78.699997,79.290001,3247100,78.32547
"984",78.699997,79.239998,78.360001,78.870003,1037700,77.910583
"985",77.860001,79.129997,76,76.169998,3551200,75.243423
"986",78.330002,81,78.209999,80.150002,2957200,79.175011
"987",79.330002,82.5,79.269997,81.690002,2439200,80.696274
"988",81.699997,82.629997,80.059998,80.839996,2610800,79.856606
"989",81.879997,82.790001,81,82.699997,2076100,81.693985
"990",82.209999,82.919998,81.32,82.449997,2253700,81.447021
"991",81.239998,82.699997,81.199997,81.949997,2098000,80.953102
"992",82.879997,83.400002,82.120003,83.190002,2174100,82.178032
"993",81.989998,84.410004,81.040001,84.160004,3327700,83.13623
"994",82.639999,84.010002,81.940002,83.459999,4025900,82.44474
"995",84.830002,85.080002,82.050003,82.629997,3313000,81.62484
"996",83.660004,85.419998,81.93,85.360001,2140100,84.321632
"997",85.260002,86.529999,83.919998,86.349998,2335300,85.299591
"998",86.57,87.589996,85.889999,87.480003,2375200,86.415848
"999",87.379997,88.199997,84.949997,85.989998,5843500,84.943962
"1000",86.269997,88.129997,85.209999,87.029999,3128900,85.971313
"1001",86.989998,87.650002,86.220001,86.839996,2057900,85.783615
"1002",87.290001,88.919998,87.150002,88.370003,1569500,87.295021
"1003",88.610001,88.800003,87.419998,88.290001,592600,87.215988
"1004",88.849998,90.080002,88.25,88.290001,1186400,87.215988
"1005",88.620003,88.699997,86.790001,88.019997,1044600,86.949272
"1006",88.169998,89.849998,88.010002,89.300003,1166200,88.213699
"1007",89.129997,90.660004,88.730003,90.529999,1224900,89.428741
