"","SYK.Open","SYK.High","SYK.Low","SYK.Close","SYK.Volume","SYK.Adjusted"
"895",194.759995,197.889999,194.380005,195.160004,980500,192.681458
"896",194.910004,199.089996,193.759995,198.830002,1683900,196.304825
"897",198,198.789993,195.809998,197.339996,1345400,194.833755
"898",197.720001,198.360001,194.100006,194.279999,908600,191.812607
"899",196.759995,202.399994,195.970001,201.410004,1409400,198.852066
"900",198.25,201.630005,196.270004,200.199997,1284200,197.65744
"901",195.460007,196.710007,188,193.300003,2221200,190.845078
"902",193,194.369995,190.639999,191.600006,1214600,189.166656
"903",190.5,191.710007,188.130005,189.300003,1194000,186.895874
"904",190.149994,192.960007,187.720001,187.960007,1942900,185.572891
"905",187.570007,188.660004,185.259995,188.589996,1497800,186.194855
"906",188.479996,192.509995,188.25,191.539993,1081200,189.107407
"907",191.389999,192.020004,187.449997,187.669998,1079200,185.286545
"908",189.259995,192.190002,187.149994,188.919998,1023000,186.520691
"909",190.610001,192.039993,189.729996,190.179993,767500,187.764664
"910",188.919998,191.289993,188.649994,190.960007,696900,188.53479
"911",190,190.320007,187.199997,188.369995,1008600,185.977661
"912",188.729996,190.919998,188.089996,189.029999,772000,186.629288
"913",189.369995,190.669998,188.229996,189.360001,619000,186.955093
"914",189.360001,189.910004,185.369995,186.100006,1005800,183.736511
"915",185.199997,188.970001,185.199997,187.860001,873300,185.474167
"916",187.860001,189.039993,186.820007,188.779999,1095400,186.382446
"917",189.360001,191.169998,187.970001,188.699997,897800,186.303497
"918",189.529999,190.580002,187.880005,189.570007,811100,187.16243
"919",188.509995,189.5,186.820007,189.009995,846900,186.609543
"920",189.070007,197.380005,188.470001,196.199997,1507000,193.708237
"921",196.470001,198.600006,194.039993,198.210007,946100,195.692688
"922",196.979996,199.300003,195.770004,198.160004,1076600,195.643341
"923",196.929993,198.059998,196.389999,198.029999,925400,195.514984
"924",198.419998,202.350006,197.589996,201.619995,1944100,199.059402
"925",202.580002,202.740005,196.470001,198.139999,1330200,195.623581
"926",199.979996,200.350006,194.660004,197.619995,1044700,195.110199
"927",195.960007,201.339996,194.639999,200.080002,1537300,197.53894
"928",202.360001,208.220001,201.690002,205.410004,2487800,202.801254
"929",205.490005,206.639999,201.080002,201.779999,1115600,199.217361
"930",202.699997,203.220001,200.529999,202.020004,902600,199.454315
"931",203.75,206.869995,203.490005,205.509995,929100,202.899979
"932",206.199997,211.960007,206.059998,210.5,2052500,207.826614
"933",211.779999,216.850006,211.460007,215.809998,2038000,213.069183
"934",213.169998,215.330002,210.679993,211.570007,1427100,208.883026
"935",211.690002,213.089996,205.690002,206.380005,2612000,203.758957
"936",202.050003,203.470001,199.080002,202.910004,1316600,200.333038
"937",202.300003,203.649994,199.039993,203.369995,1036100,200.787155
"938",203.850006,205.520004,201.850006,202.399994,1048500,199.829514
"939",201.630005,201.789993,197.580002,198.960007,928400,196.433182
"940",196.75,205.149994,196.75,205.009995,836000,202.406311
"941",209.020004,210.149994,207.009995,207.25,1219100,204.617874
"942",207.990005,208.860001,203.449997,204.740005,782100,202.702164
"943",205.220001,210.669998,204.779999,208.369995,1098400,206.296021
"944",209.839996,210.240005,206.330002,208.669998,1050900,206.593033
"945",205.850006,210.929993,204.449997,208.300003,966300,206.22673
"946",210.539993,214.100006,210.369995,214.059998,999600,211.929382
"947",213.800003,214.809998,210.020004,210.589996,808700,208.493896
"948",213.429993,218.119995,213.179993,217.399994,1067000,215.23613
"949",218,220.100006,216.809998,219.089996,1125600,216.909302
"950",220,224.729996,219.619995,222.929993,1237800,220.71109
"951",225,227.389999,223.600006,225.630005,1081000,223.384232
"952",224.089996,224.899994,219.289993,220,852400,217.810242
"953",220.490005,224.660004,220.080002,221.220001,743400,219.018112
"954",217.360001,223.350006,216.960007,222.330002,773000,220.117081
"955",223.800003,227.059998,223.320007,224.050003,820600,221.819946
"956",224.199997,226,219.729996,220.889999,763300,218.691391
"957",222.130005,224.600006,220.479996,220.800003,603500,218.60231
"958",221.589996,222.759995,219.729996,220.899994,607600,218.701309
"959",221.460007,225.029999,219.660004,224.639999,971100,222.404083
"960",226,226.410004,221.070007,221.899994,858900,219.691345
"961",218.789993,218.919998,212.690002,214.740005,1322900,212.602631
"962",214.690002,216.770004,213.020004,213.460007,864600,211.335373
"963",208.830002,209.100006,203.660004,204.949997,1184100,202.910065
"964",204.960007,208.520004,202.270004,205.389999,1065600,203.345703
"965",209.279999,212.490005,196.089996,202.009995,2385200,199.999313
"966",204,206.080002,200.25,202.779999,1274400,200.761658
"967",206,209.660004,205.110001,208.259995,1044300,206.187119
"968",209.820007,215,207.050003,207.729996,1140000,205.662369
"969",211.119995,212.279999,208.850006,210.600006,1113400,208.503845
"970",210.880005,215,208.919998,213.440002,1119100,211.315552
"971",231.350006,241.529999,230.639999,234.350006,3092700,232.017441
"972",232.660004,233,227.25,230.570007,1380400,228.275055
"973",232.460007,232.460007,223.830002,225.240005,1166000,222.998123
"974",224.279999,227.449997,222.610001,225.220001,826000,222.978317
"975",226.330002,232.389999,226,231.940002,938900,229.631409
"976",235.149994,236.029999,231.759995,235.779999,1646600,233.433182
"977",232.350006,233.580002,227.5,231.440002,997900,229.136398
"978",231.369995,234.949997,231,231.759995,855800,229.453201
"979",231,234.009995,229.440002,233.570007,1099600,231.245193
"980",232.740005,234.270004,231.020004,232.860001,1116800,230.542252
"981",233.449997,235.410004,232.190002,233.009995,699300,230.690765
"982",235.389999,242.509995,235.080002,240.309998,1522900,237.918121
"983",240.289993,240.509995,233.059998,233.720001,1900100,231.393707
"984",235.679993,236.600006,231.809998,232.809998,787600,230.492752
"985",233.570007,234.740005,230.759995,233.399994,1671900,231.076859
"986",235.630005,236.110001,230.190002,231,1464200,228.70079
"987",230.929993,234.309998,229.550003,234.259995,787600,231.928329
"988",234.270004,236.369995,232.899994,234.779999,1067500,232.443146
"989",234.710007,239.589996,234.190002,239.589996,844400,237.205261
"990",237.5,239.330002,235.619995,236.800003,705600,234.443039
"991",234.759995,236.679993,234.100006,235.449997,925900,233.106491
"992",236.220001,237.800003,235.050003,235.929993,1006800,233.581696
"993",235,237.259995,233.440002,235.130005,875200,232.789673
"994",234,234.770004,230.259995,232.199997,1057100,229.888824
"995",233.860001,236.449997,230.800003,230.949997,1069600,228.65126
"996",233.820007,235.800003,230.559998,234.059998,1016900,231.730331
"997",233.509995,236.119995,231.789993,235.130005,794100,232.789673
"998",236,238.229996,235.179993,238.100006,776400,235.730133
"999",238.149994,240.490005,236.139999,240,2504700,237.611191
"1000",235.429993,236.570007,230.600006,234.860001,936700,232.522369
"1001",234.789993,236.580002,231.429993,235.289993,817300,232.948074
"1002",236.779999,239,236.309998,236.330002,619600,233.977722
"1003",237.179993,238.25,236.330002,237.059998,256400,234.700455
"1004",239,240.449997,237.919998,238.539993,628300,236.16571
"1005",240.889999,242.449997,239.860001,240.850006,824200,238.452744
"1006",240.320007,242.820007,240.320007,242.059998,855800,240.279205
"1007",242.100006,245.339996,240.529999,245.039993,639900,243.237274
