"","PNW.Open","PNW.High","PNW.Low","PNW.Close","PNW.Volume","PNW.Adjusted"
"1",77.989998,78.019997,76.970001,77.32,517200,64.545631
"2",77.489998,78,77.269997,77.75,728600,64.904594
"3",77.949997,78.589996,77.089996,78.389999,1230800,65.438858
"4",78.129997,78.800003,77.800003,78.489998,724900,65.522324
"5",78.540001,78.800003,77.18,77.230003,464400,64.470512
"6",77.339996,77.739998,76.839996,77.129997,899800,64.387032
"7",76.919998,77.860001,76.919998,77.720001,549600,64.879547
"8",77.629997,78.300003,77.139999,77.5,641700,64.6959
"9",77.370003,77.599998,76.879997,77.260002,418800,64.495552
"10",77.830002,78.400002,77.5,78,577100,65.113304
"11",77.959999,78.290001,77.43,77.889999,315700,65.021469
"12",76.849998,77.889999,76.849998,77.050003,378000,64.320244
"13",77.190002,77.709999,76.639999,77.019997,612900,64.295212
"14",77.199997,77.410004,76.989998,77.199997,521800,64.445465
"15",77.349998,77.739998,76.860001,77.440002,607500,64.645798
"16",77.150002,77.470001,76.849998,77.139999,482700,64.395386
"17",77.07,77.629997,76.599998,76.980003,387000,64.261803
"18",77.059998,77.379997,76.68,76.769997,363100,64.086502
"19",76.230003,76.529999,75.790001,76.440002,519500,64.360146
"20",76.5,77.650002,76.239998,77.629997,631000,65.362083
"21",76.980003,77.739998,76.470001,76.690002,699200,64.570633
"22",76.730003,77.980003,76.730003,77.790001,1004500,65.496803
"23",78.010002,78.459999,77.839996,78.029999,833000,65.698868
"24",78.25,78.489998,77.800003,77.849998,341900,65.54731
"25",77.870003,78.309998,77.660004,77.919998,279700,65.606262
"26",78,78.870003,78,78.57,390200,66.153534
"27",78.57,78.93,78.040001,78.129997,416200,65.783073
"28",77.779999,78.730003,77.779999,78.669998,257900,66.23774
"29",78.650002,78.910004,78.169998,78.720001,315300,66.279839
"30",78.610001,78.610001,77.57,78.089996,469200,65.749374
"31",77.519997,78,76.889999,78,1172700,65.673622
"32",78,78.559998,77.800003,78.550003,489300,66.136703
"33",78.699997,78.830002,78.089996,78.699997,412900,66.262978
"34",78.370003,79.910004,78.32,79.769997,395400,67.16391
"35",79.650002,79.93,79.209999,79.720001,381600,67.121796
"36",80,80.870003,79.800003,80.5,551200,67.778534
"37",80.800003,81.839996,80.629997,81.440002,820900,68.569984
"38",81.449997,81.510002,81.029999,81.18,543000,68.351067
"39",81.129997,82.5,81.080002,82.190002,1029100,69.201469
"40",81.370003,82.559998,80.760002,82.400002,1420500,69.378288
"41",82.199997,83.769997,81.919998,83.32,1144600,70.152885
"42",83.470001,83.470001,82.349998,83.029999,702000,69.908722
"43",82.889999,83.440002,82.699997,82.959999,700700,69.849785
"44",82.519997,83.089996,82.230003,82.540001,763300,69.49617
"45",81.620003,81.989998,80.779999,80.940002,850400,68.149017
"46",80.779999,81.410004,80.599998,80.870003,475500,68.090065
"47",81.459999,81.68,81,81.610001,424200,68.71312
"48",81.540001,81.839996,81.349998,81.68,432900,68.772057
"49",81.620003,81.919998,81.300003,81.879997,606300,68.940453
"50",82.07,83.919998,81.790001,83.599998,629400,70.388664
"51",83.370003,83.379997,82.370003,82.550003,850300,69.504585
"52",82.879997,83.709999,82.730003,83.230003,942300,70.077133
"53",83.349998,83.660004,82.230003,82.529999,606800,69.48774
"54",82.540001,83.779999,82.419998,83.690002,650400,70.464439
"55",84,84.43,83.489998,83.660004,506800,70.439186
"56",83.599998,84.440002,83.089996,83.589996,359700,70.380219
"57",83.580002,84.480003,83.489998,84.120003,415800,70.826477
"58",84.529999,84.720001,83.669998,84.139999,606800,70.843307
"59",83.949997,84.410004,83.769997,84.199997,440900,70.893814
"60",84,84,83.360001,83.519997,622100,70.321274
"61",83.389999,83.620003,82.839996,83.279999,402800,70.119225
"62",83.230003,83.870003,83,83.379997,584800,70.203423
"63",83.410004,83.540001,82.620003,83.510002,497800,70.312866
"64",83.300003,84,83.099998,83.739998,489400,70.506531
"65",83.739998,84.150002,83.419998,84.019997,756700,70.742264
"66",83.739998,84.660004,83.379997,84.480003,899600,71.129593
"67",84.660004,85.010002,84.099998,84.260002,1087800,70.944328
"68",84.339996,84.910004,83.980003,84.779999,690400,71.382164
"69",84.360001,85.150002,84.18,84.790001,655500,71.390594
"70",84.790001,85.5,84.349998,85.370003,886300,71.878929
"71",85.389999,85.529999,84.279999,85.230003,689600,71.76107
"72",85.489998,85.800003,85.260002,85.739998,801400,72.190453
"73",85.809998,86.25,85.699997,86.18,917700,72.560951
"74",86.139999,86.25,85.160004,85.610001,870500,72.080994
"75",85.610001,85.610001,84.519997,85.32,1489000,71.83683
"76",85.269997,85.919998,85.269997,85.830002,937100,72.266243
"77",85.860001,86.209999,85.190002,86.18,882800,72.560951
"78",85.839996,86.410004,85.389999,86.360001,980500,72.712479
"79",86.160004,86.629997,85.910004,86.25,717900,72.619865
"80",85.370003,86.349998,85.370003,86.099998,685500,73.048325
"81",85.910004,86.059998,84.720001,85.089996,1284800,72.191429
"82",85.110001,85.199997,83.809998,84.059998,1214000,71.317535
"83",84.970001,84.989998,84.029999,84.699997,666000,71.860535
"84",84.389999,84.830002,83.949997,84.360001,965000,71.572083
"85",84.110001,84.580002,83.839996,84.449997,728900,71.648445
"86",84.849998,85.349998,84.449997,84.870003,771500,72.004768
"87",84.989998,85.089996,84.190002,84.910004,514700,72.038719
"88",84.790001,84.790001,83.959999,84.139999,570300,71.385429
"89",84.110001,84.360001,83.769997,84.190002,665200,71.427834
"90",84.050003,84.290001,83.629997,84.290001,663000,71.512672
"91",84.419998,84.839996,84.349998,84.760002,691700,71.911438
"92",84.620003,85.279999,84.459999,84.519997,867400,71.707825
"93",84.529999,84.879997,83.779999,83.889999,700200,71.173317
"94",83.889999,84.410004,83.699997,84.099998,697900,71.351509
"95",84.379997,84.769997,83.519997,84.610001,1140200,71.784157
"96",84.639999,84.82,83.93,84.57,868100,71.750244
"97",84.410004,85.389999,84.050003,85.150002,710900,72.242325
"98",85.300003,86.370003,85,85.779999,585200,72.77681
"99",85.830002,86.629997,85.830002,86.440002,669100,73.336769
"100",86.550003,87.620003,86.239998,87.459999,723000,74.202164
"101",87.419998,87.800003,87.239998,87.400002,524200,74.151245
"102",87.400002,87.779999,87.230003,87.720001,759000,74.422752
"103",87.879997,88.650002,87.830002,88.349998,930100,74.957237
"104",88.300003,89.050003,87.910004,89.029999,602100,75.534157
"105",89.559998,89.559998,88.849998,89.220001,343600,75.695351
"106",89.230003,89.230003,88.32,88.360001,465300,74.965736
"107",88.589996,88.599998,87.919998,87.959999,748600,74.62635
"108",88.120003,88.43,87.769997,88.059998,829400,74.711197
"109",88.059998,88.089996,87.120003,87.849998,722200,74.53302
"110",87.779999,88.25,87.279999,87.989998,884100,74.65181
"111",87.989998,88.389999,87.449997,87.449997,525700,74.193687
"112",87.440002,87.669998,86.919998,87.5,645500,74.236099
"113",88.260002,88.730003,87.760002,88.059998,851400,74.711197
"114",87.989998,88.68,87.650002,88.639999,573000,75.203293
"115",88.459999,89.059998,88.349998,88.919998,1175200,75.440834
"116",89.010002,89.010002,88.410004,88.699997,675500,75.254181
"117",88.739998,89.120003,88.68,88.809998,565900,75.347511
"118",88.980003,88.980003,88.300003,88.599998,846900,75.169327
"119",88.400002,88.730003,88.059998,88.169998,528300,74.80452
"120",88.18,88.489998,87.699997,87.839996,1085400,74.524551
"121",88,88.709999,87.639999,88.199997,653000,74.829971
"122",87.900002,88.040001,87.209999,87.300003,487000,74.066399
"123",87.650002,87.779999,86.419998,86.510002,1013500,73.396164
"124",86.029999,86.050003,84.93,85.190002,1688800,72.276253
"125",85.18,85.709999,85.029999,85.160004,1062600,72.250809
"126",85.400002,85.870003,84.82,84.82,405000,71.962349
"127",85.010002,85.040001,84.239998,84.639999,755500,71.809647
"128",84.470001,84.629997,84.139999,84.360001,496800,71.572083
"129",84.360001,84.959999,84.290001,84.669998,466300,71.835083
"130",84.720001,84.919998,84.169998,84.199997,494200,71.436317
"131",84.260002,84.559998,83.949997,84.349998,401600,71.563583
"132",84.93,85.339996,84.860001,85.089996,634200,72.191429
"133",84.980003,85.169998,84.480003,84.720001,851100,71.87751
"134",85.220001,85.68,84.870003,85.129997,791100,72.225349
"135",85.330002,85.57,84.949997,85.559998,626700,72.590172
"136",85.760002,85.919998,85.230003,85.760002,690600,72.75985
"137",85.860001,86.080002,85.68,86.010002,448500,72.971954
"138",86.25,86.760002,86.120003,86.559998,542300,73.438583
"139",86.599998,87.25,86.330002,87.230003,531400,74.007027
"140",87.25,87.379997,86.480003,86.480003,601200,73.370705
"141",86.459999,86.650002,85.889999,86.099998,497800,73.048325
"142",86.040001,86.889999,85.93,86.889999,696100,73.718559
"143",86.760002,87.089996,86.470001,86.959999,526200,73.777946
"144",86.400002,86.809998,85.75,86.139999,339100,73.636887
"145",86.18,86.910004,86.169998,86.730003,951000,74.141258
"146",86.800003,87.290001,86.550003,87.129997,541900,74.483208
"147",87.089996,87.620003,86.620003,87.239998,759600,74.577232
"148",86.349998,88.800003,85.349998,88.720001,939900,75.842415
"149",88.540001,88.949997,87.989998,88.059998,735000,75.278198
"150",88.199997,88.629997,87.949997,88.589996,1096400,75.731277
"151",88.379997,88.809998,88.059998,88.730003,719700,75.85096
"152",88.849998,88.849998,88.25,88.32,691800,75.500465
"153",88.330002,89.110001,87.980003,88.970001,499100,76.056129
"154",88.870003,88.949997,87.980003,88.529999,437700,75.679993
"155",88.900002,89.150002,88.419998,88.839996,702100,75.944984
"156",88.529999,89.260002,88.519997,89.230003,584500,76.278397
"157",89.32,89.790001,88.75,89.620003,364900,76.611794
"158",89.629997,89.910004,88.839996,88.879997,358800,75.979172
"159",88.779999,89.699997,88.410004,89.290001,629300,76.329666
"160",89.43,89.57,88.629997,89.199997,1105100,76.252731
"161",89.120003,89.610001,88.690002,89.480003,693200,76.492104
"162",89.5,90.010002,89.139999,89.919998,511700,76.868225
"163",89.860001,90.330002,89.639999,89.900002,520700,76.851143
"164",90.099998,90.410004,89.82,90.019997,597400,76.953728
"165",90.209999,90.470001,89.959999,90.440002,595300,77.312744
"166",90.589996,90.870003,90.309998,90.410004,347800,77.287125
"167",90.230003,90.620003,89.940002,89.989998,500600,76.928055
"168",90.089996,90.260002,89.860001,89.970001,559300,76.91098
"169",90.139999,90.190002,89.459999,89.860001,442700,76.816948
"170",89.839996,89.980003,89.400002,89.690002,653300,76.671623
"171",89.860001,89.860001,88.980003,89,523000,76.081772
"172",89.160004,89.620003,88.940002,89.540001,594200,76.543388
"173",89.589996,90.160004,89.190002,90.010002,491700,76.945168
"174",89.940002,90.919998,89.650002,90.75,547000,77.577774
"175",90.730003,90.860001,88.660004,88.910004,467300,76.004837
"176",88.849998,89.220001,88.099998,88.120003,612300,75.329498
"177",88.029999,88.980003,87.790001,88.970001,532800,76.056129
"178",89.099998,89.330002,88.269997,89.269997,1442100,76.312569
"179",89.190002,89.290001,87.769997,88.339996,795700,75.517563
"180",88.339996,88.440002,87.900002,88.279999,635300,75.466286
"181",88.400002,88.589996,86.839996,87.300003,694200,74.628525
"182",87.25,87.699997,86.970001,87.120003,355900,74.474648
"183",87.279999,87.279999,86.139999,86.150002,515900,73.645454
"184",86.07,87.040001,85.849998,86.849998,418800,74.243835
"185",86.830002,87.169998,86.470001,86.480003,683300,73.927544
"186",85.949997,86.269997,83.949997,84.760002,754300,72.457222
"187",84.610001,85.099998,84.209999,84.910004,673600,72.585426
"188",84.730003,85,84.190002,84.559998,662900,72.286217
"189",84.760002,85.519997,84.669998,85.290001,999800,72.910271
"190",85.349998,85.349998,84.139999,85,850600,72.662384
"191",85.050003,85.849998,84.809998,85.779999,1026300,73.329147
"192",85.839996,85.889999,85.209999,85.550003,881100,73.13253
"193",85.220001,85.5,84.769997,85.330002,833300,72.944466
"194",85.5,85.699997,85.230003,85.370003,330400,72.978661
"195",85.519997,86.029999,85.169998,85.800003,789400,73.346245
"196",85.739998,86.830002,85.739998,86.400002,748600,73.859154
"197",86.480003,87.440002,86.480003,87.309998,956100,74.63707
"198",87.529999,88.040001,87,87.379997,950600,74.696907
"199",87.230003,87.879997,86.790001,87.269997,689500,74.602875
"200",87.019997,88.029999,87.019997,87.760002,649900,75.021767
"201",87.57,87.879997,87.199997,87.339996,771900,74.662704
"202",87.620003,88.57,87.559998,88.57,595700,75.714188
"203",88.489998,88.839996,88.169998,88.779999,593400,75.8937
"204",88.940002,89,88.510002,88.809998,647500,75.91935
"205",88.68,88.830002,88.010002,88.43,629800,75.594498
"206",88.220001,88.470001,87.040001,88.25,520200,75.440636
"207",88.709999,89.220001,88.089996,88.139999,709900,75.346603
"208",88.010002,88.949997,87.540001,88.910004,550000,76.004837
"209",88.900002,88.900002,88.18,88.220001,539000,75.415001
"210",87.470001,88.050003,87.110001,87.709999,704200,75.574394
"211",87.910004,88.220001,87.160004,87.459999,663100,75.358986
"212",87.629997,88.339996,87.440002,87.919998,596900,75.755325
"213",86.599998,89.209999,86.230003,89.120003,920700,76.789307
"214",89.019997,89.489998,88.699997,88.910004,819500,76.60836
"215",88.82,89.779999,88.790001,89.720001,1010400,77.306282
"216",89.669998,90,89.019997,89.790001,639800,77.3666
"217",89.489998,89.989998,89.199997,89.389999,591000,77.02195
"218",89,89.040001,88.139999,88.339996,731400,76.117226
"219",88.279999,89.940002,88.279999,89.790001,676900,77.3666
"220",89.620003,91.760002,89.449997,91.709999,1153600,79.020943
"221",91.860001,92.480003,90.699997,90.779999,697600,78.21962
"222",90.690002,91,90.139999,90.779999,567300,78.21962
"223",90.580002,91.139999,89.839996,90.050003,490300,77.590622
"224",90.080002,90.25,89.330002,89.349998,440100,76.987473
"225",89.480003,89.980003,89.120003,89.379997,774700,77.013321
"226",89.370003,89.690002,88.93,89.279999,468300,76.927162
"227",89.440002,89.650002,89.309998,89.519997,148300,77.133957
"228",89.589996,90.050003,89.230003,90.010002,627500,77.556145
"229",90.360001,90.900002,90.279999,90.779999,634000,78.21962
"230",90.589996,91.639999,90.309998,91.010002,527000,78.417801
"231",91.010002,92.019997,90.75,91.809998,1174800,79.107109
"232",92.029999,92.300003,90.790001,91.010002,590800,78.417801
"233",91.190002,91.519997,90.010002,90.209999,836900,77.728493
"234",90.309998,90.309998,88.660004,89.339996,623000,76.978859
"235",89.529999,90.279999,89.099998,89.910004,496800,77.470001
"236",89.849998,90.199997,89.360001,90.150002,517800,77.676796
"237",90.059998,90.790001,89.75,90.75,413300,78.193771
"238",90.650002,91.279999,90.440002,91.220001,562100,78.598747
"239",91,91.260002,89.089996,89.120003,523800,76.789307
"240",89.410004,89.919998,89.010002,89.300003,613500,76.944397
"241",89.330002,89.330002,88.199997,88.970001,331300,76.660049
"242",89.190002,89.830002,89.099998,89.540001,1090000,77.151192
"243",89.5,89.900002,88.07,88.230003,469300,76.02243
"244",88.220001,88.540001,86.57,86.589996,529700,74.609352
"245",86.589996,86.730003,85.790001,85.800003,633100,73.92865
"246",85.239998,85.669998,84.809998,85.209999,736700,73.420296
"247",85.330002,85.57,85.080002,85.139999,423400,73.359985
"248",85.139999,85.550003,84.260002,84.290001,484300,72.627579
"249",84.470001,84.940002,84.309998,84.620003,337800,72.911911
"250",84.93,85.239998,84.449997,85.199997,427300,73.411659
"251",85.330002,85.5,84.879997,85.18,512800,73.394447
"252",85.300003,85.550003,83.739998,83.889999,748000,72.282921
"253",83.080002,84.260002,82.790001,83.120003,930200,71.619476
"254",82.949997,83.510002,82.330002,82.510002,669300,71.093864
"255",82.690002,82.769997,82.019997,82.419998,907100,71.016304
"256",82.389999,83.050003,82.209999,83.050003,592400,71.559143
"257",82.919998,83.18,81.970001,82.019997,571800,70.671661
"258",81.669998,81.809998,80.529999,80.57,457700,69.422287
"259",80.379997,80.879997,79.690002,79.919998,432800,68.862221
"260",79.790001,80.129997,79.110001,79.220001,748700,68.259071
"261",79.459999,79.889999,78.550003,78.860001,760500,67.948883
"262",79.080002,79.82,78.559998,79.529999,944200,68.526169
"263",79.620003,79.779999,78.760002,79.209999,656600,68.250458
"264",79.370003,79.919998,78.949997,79.080002,779000,68.138451
"265",79.559998,79.730003,78.830002,78.959999,683000,68.035049
"266",78.879997,80.389999,78.809998,79.889999,738100,68.836372
"267",79.949997,80.589996,79.610001,80.220001,1054000,69.12072
"268",80.129997,81.190002,80.129997,81.050003,704000,69.835884
"269",81.279999,81.330002,79.959999,80.940002,523900,69.741089
"270",80.650002,80.650002,79.379997,79.389999,585600,68.405548
"271",79.419998,79.889999,79.040001,79.330002,770000,68.353851
"272",78.860001,80.050003,78.309998,79.949997,1124400,69.496918
"273",79.629997,80.07,78.290001,78.459999,955100,68.201736
"274",77.900002,78.779999,77.690002,77.730003,681600,67.567177
"275",77.620003,78.349998,75.940002,75.980003,919000,66.045975
"276",75.269997,75.709999,73.809998,75.160004,1267400,65.333191
"277",75.220001,76.449997,75.120003,75.160004,984400,65.333191
"278",74.769997,76.309998,74.32,74.339996,1342500,64.620399
"279",74.360001,77.059998,74.360001,76.290001,867300,66.315453
"280",76.290001,77.110001,75.610001,76.730003,935300,66.697929
"281",76.730003,77.160004,75.769997,76.82,608400,66.776146
"282",76.230003,76.660004,75.760002,76.089996,579500,66.141602
"283",76.239998,78.080002,76.099998,78.059998,571600,67.854027
"284",77.910004,78.879997,77.620003,78.690002,843300,68.401665
"285",78.199997,78.709999,77.010002,77.199997,572800,67.106468
"286",77.339996,77.889999,76.089996,76.099998,687300,66.150299
"287",76.379997,77.160004,75.919998,76.739998,1563800,66.706612
"288",77.029999,80.410004,76.260002,80.150002,2196500,69.670776
"289",79.970001,80.830002,79.769997,80.279999,1743700,69.783768
"290",80.269997,80.760002,77.93,77.940002,1029800,67.749718
"291",78.019997,78.389999,76.93,76.959999,1106700,66.897858
"292",76.919998,78.139999,76.419998,77.519997,1016600,67.384621
"293",77.449997,78.32,76.059998,76.919998,802500,66.863083
"294",76.519997,78.129997,76.25,78.050003,600500,67.845345
"295",77.910004,78.309998,76.019997,76.300003,925200,66.324142
"296",76.099998,76.470001,75.209999,75.43,974800,65.567879
"297",76.160004,76.339996,75.589996,75.970001,806500,66.037292
"298",75.959999,76.379997,75.529999,76.379997,946900,66.393677
"299",76.419998,76.720001,76.080002,76.32,1202400,66.341522
"300",76.639999,77.389999,75.959999,76.419998,726000,66.428444
"301",76.660004,77.589996,76.110001,76.779999,825000,66.741386
"302",76.93,77.800003,76.690002,77.050003,988700,66.976097
"303",77.110001,78,76.940002,77.970001,2155800,67.775803
"304",78.099998,78.650002,77.459999,77.730003,799600,67.567177
"305",77.75,78.220001,77.400002,77.989998,751000,67.793182
"306",78.010002,78.690002,77.599998,77.949997,829300,67.758423
"307",78.129997,80.139999,77.860001,77.989998,1198500,67.793182
"308",78.120003,79.129997,77.459999,77.760002,1518100,67.593262
"309",77.93,78.68,77.730003,78.160004,931300,67.940956
"310",78.160004,80.110001,77.790001,79.370003,741500,68.992752
"311",79.760002,80.139999,79.199997,79.470001,975100,69.079666
"312",79.68,80.209999,79.480003,79.800003,754100,69.366531
"313",79.800003,80.260002,78.32,78.940002,921000,68.61898
"314",79.059998,80.410004,78.529999,79.900002,1153400,69.453468
"315",79.959999,80.18,79.129997,80.059998,857700,69.592537
"316",80.050003,80.519997,78.860001,80.300003,602800,69.80117
"317",80.199997,80.540001,79.589996,79.75,1035200,69.323074
"318",79.809998,80.370003,79.300003,79.699997,601200,69.27961
"319",79.709999,79.709999,78.440002,78.489998,1302100,68.227814
"320",78.400002,79,78.269997,78.510002,801900,68.245193
"321",78.550003,78.790001,77.139999,77.300003,950100,67.193405
"322",77.470001,78.379997,77.470001,78.139999,860300,67.923576
"323",78.540001,79.360001,78.309998,79.290001,707200,68.92321
"324",79.419998,80.400002,78.949997,80.150002,733600,69.670776
"325",80.07,80.730003,79.239998,79.239998,1322600,68.879761
"326",79,79.230003,78.209999,78.690002,1099000,68.401665
"327",78.82,78.82,77.550003,78.019997,773400,67.819252
"328",78.230003,78.620003,77.949997,78.459999,946000,68.201736
"329",78.400002,79.879997,78.059998,79.550003,1340800,69.149216
"330",79.309998,80.110001,78.940002,79.919998,1088200,69.470833
"331",79.980003,81.190002,79.529999,81.050003,1100800,70.453094
"332",80.879997,81.849998,80.669998,81.610001,867700,70.939888
"333",81.360001,81.610001,80.339996,80.5,752000,70.576042
"334",80.349998,80.510002,79.419998,80.019997,904200,70.155212
"335",79.389999,79.989998,78.589996,79.419998,1613200,69.629189
"336",79.199997,80.18,78.239998,79.809998,1097400,69.9711
"337",80.300003,80.730003,79.839996,80.199997,1084900,70.313026
"338",80.220001,80.290001,79.610001,79.75,983300,69.918518
"339",80.480003,80.480003,78.199997,78.300003,1065700,68.647255
"340",78.300003,78.690002,76.959999,77.410004,655400,67.866982
"341",77.849998,78.209999,77.550003,78.129997,530300,68.498222
"342",78.260002,78.470001,78.019997,78.120003,455600,68.489456
"343",78.129997,78.389999,77.580002,78.080002,588700,68.454391
"344",77.279999,77.82,76.800003,77.239998,597000,67.717934
"345",77.389999,77.910004,76.599998,76.949997,791000,67.463676
"346",77.089996,77.25,76.25,76.370003,687300,66.955193
"347",76.529999,76.910004,75.970001,76.540001,760200,67.104225
"348",76.480003,76.610001,75.82,76.230003,783800,66.832451
"349",76.519997,77.07,76.230003,76.699997,930100,67.244499
"350",76.910004,77.629997,76.800003,77.5,725200,67.945877
"351",77.379997,78.160004,77.239998,78.019997,491600,68.401772
"352",78.139999,78.629997,77.889999,78.389999,942300,68.726158
"353",78.589996,79.739998,78.220001,78.889999,862000,69.164536
"354",78.519997,79.940002,78.519997,79.82,805100,69.979881
"355",79.849998,80.290001,79.080002,79.610001,1277500,69.795761
"356",79.169998,79.400002,77.480003,77.580002,819400,68.016022
"357",77.589996,77.860001,76.25,76.459999,1396100,67.034096
"358",76.459999,76.529999,75.580002,75.699997,776600,66.367775
"359",75.699997,75.709999,73.949997,74.150002,1003100,65.008865
"360",74.169998,75.190002,73.900002,74.480003,926100,65.298187
"361",74.660004,74.790001,74.099998,74.400002,415100,65.228065
"362",74.389999,74.709999,73.410004,73.559998,620700,64.491592
"363",73.5,74.660004,73.480003,74.580002,870000,65.385864
"364",74.559998,74.800003,74.099998,74.349998,900500,65.184204
"365",74.470001,75.489998,74.470001,75.410004,1195800,66.113548
"366",75.150002,76.209999,74.75,76.110001,1585300,66.727234
"367",76.160004,76.650002,75.690002,76.349998,1093400,66.93766
"368",76.730003,77.93,76.68,77.690002,989600,68.112465
"369",77.629997,77.860001,77.139999,77.57,754800,68.007248
"370",77.559998,78.139999,77.199997,77.529999,556600,67.972191
"371",77.720001,78.440002,77.349998,78.290001,818500,68.638489
"372",78.68,80.160004,78.239998,80.010002,888000,70.146454
"373",80.010002,80.980003,80.010002,80.330002,1073600,70.427002
"374",80.239998,81.050003,79.879997,80.919998,606700,70.944267
"375",80.980003,81.25,80.43,80.580002,682600,70.646179
"376",80.300003,81.07,79.919998,80.559998,726600,70.628647
"377",80.790001,81.510002,80.57,81.449997,908700,71.408928
"378",81.419998,82.349998,81.029999,81.82,301100,71.733322
"379",81.919998,82.410004,81.300003,82.379997,706500,72.224281
"380",82.410004,83.050003,82.330002,82.739998,988300,72.539886
"381",82.870003,83.040001,78.889999,79.480003,1495600,69.681801
"382",79.239998,80.199997,78.660004,79.910004,1615300,70.058777
"383",80.089996,80.980003,79.93,80.839996,680800,70.874123
"384",80.980003,81.019997,80,80.349998,1110800,70.444534
"385",80.400002,80.699997,79.809998,80.150002,701700,70.269196
"386",80.209999,80.639999,79.75,80.309998,752000,70.409462
"387",80.339996,80.639999,80.169998,80.239998,489400,70.348091
"388",80.339996,80.519997,79.580002,79.989998,923200,70.128914
"389",80.199997,81.169998,79.919998,80.779999,941700,70.821526
"390",80.540001,80.739998,79.239998,79.940002,653700,70.085068
"391",80,80,78.800003,79.160004,670600,69.401237
"392",78.889999,79.220001,77.559998,78.980003,1297300,69.243416
"393",78.959999,79.860001,77.879997,79.75,1295100,69.918518
"394",80.279999,81.029999,80.269997,80.959999,701200,70.979317
"395",80.940002,81.279999,80.309998,80.660004,548700,70.716331
"396",80.5,80.889999,79.919998,80.25,617100,70.356873
"397",80.019997,80.470001,79.540001,80.43,918600,71.130699
"398",80.129997,80.370003,79.099998,79.580002,805100,70.378983
"399",79.459999,80.309998,79.160004,80.050003,808900,70.794647
"400",80.099998,80.760002,78.949997,80.32,1031600,71.033409
"401",81.559998,81.699997,81,81.129997,1494400,71.749756
"402",81.150002,81.410004,80.410004,80.889999,931800,71.537506
"403",80.57,81.25,80.290001,80.879997,651200,71.528656
"404",80.870003,81.440002,80.599998,81.309998,501200,71.908943
"405",81.559998,82.379997,81.209999,81.300003,567300,71.900108
"406",81.360001,81.470001,80.779999,81.209999,705700,71.820518
"407",81.050003,81.720001,81.050003,81.370003,697700,71.962021
"408",81.610001,82.5,81.18,82.099998,801400,72.607613
"409",81.949997,82.18,81.410004,81.699997,1988500,72.253853
"410",81.540001,82.830002,81.209999,82.269997,1510900,72.757942
"411",82.440002,82.599998,81.919998,82.169998,753800,72.669533
"412",82,82.139999,81.269997,81.669998,781300,72.227325
"413",81.720001,81.75,80.220001,80.529999,590800,71.219147
"414",80.809998,81.300003,80.529999,80.830002,769200,71.484451
"415",80.790001,81.300003,80.339996,81.230003,570000,71.838203
"416",81.32,81.32,80.129997,80.529999,748100,71.219147
"417",80.129997,80.349998,79.220001,79.389999,1045200,70.210945
"418",79.75,79.889999,79.139999,79.489998,1121000,70.299362
"419",79.660004,79.660004,78.400002,78.709999,1501900,69.609566
"420",78.809998,79.610001,78.269997,78.550003,1254000,69.468071
"421",78.610001,79.559998,78.610001,79.18,965500,70.025215
"422",79.220001,80.18,79.07,80.040001,1191000,70.785789
"423",80.080002,80.599998,79.709999,80.199997,616700,70.927284
"424",79.739998,80.029999,79.160004,79.589996,695300,70.38781
"425",79.790001,80.410004,79.720001,80.050003,644900,70.794647
"426",80.080002,80.349998,79.559998,79.690002,636700,70.476265
"427",79.610001,80.230003,79.379997,79.769997,719900,70.547005
"428",79.970001,80.459999,79.32,80.379997,576300,71.086464
"429",80.160004,80.43,79.32,80.349998,656100,71.059952
"430",80.599998,81.010002,80.029999,80.860001,825700,71.510979
"431",80.75,81.120003,80.239998,80.82,790200,71.475609
"432",80.93,80.93,78.43,79.029999,1156200,69.892563
"433",78.93,79.589996,78.379997,79.470001,769200,70.2817
"434",79.389999,80.470001,78.620003,80.220001,1881800,70.944992
"435",80.220001,80.349998,79.32,79.370003,951000,70.19326
"436",79.300003,79.300003,78.040001,78.18,745300,69.140839
"437",78.389999,78.589996,77.330002,77.410004,600200,68.459869
"438",77.559998,78.580002,77.190002,78.089996,528700,69.061241
"439",78.330002,79.25,78.330002,79.18,851100,70.025215
"440",78.949997,79.440002,78.339996,78.889999,619600,69.768761
"441",79.110001,80,79.110001,79.419998,844600,70.237465
"442",79.360001,79.940002,78.110001,78.769997,718200,69.662636
"443",78.669998,80.339996,78.349998,80.25,1045400,70.971519
"444",80.209999,81.949997,80.209999,81.800003,913000,72.342285
"445",82.010002,83.5,81.800003,82.769997,854000,73.20015
"446",82.940002,83.779999,82.68,83.32,945800,73.686554
"447",83.260002,84.190002,82.639999,82.690002,1487700,73.129395
"448",83.059998,83.110001,81.190002,81.300003,1259000,71.900108
"449",81.160004,81.510002,80.220001,81.5,866500,72.076981
"450",81.480003,82.400002,81.290001,81.68,1102700,72.236176
"451",81.949997,83.730003,81.459999,83.540001,1503900,73.881134
"452",83.199997,83.900002,82.970001,83.690002,1129300,74.013786
"453",83.870003,84.139999,83.190002,83.480003,1318600,73.828064
"454",83.900002,85.68,83.900002,85.150002,1018800,75.304985
"455",85.129997,85.540001,84.690002,84.910004,940900,75.09272
"456",84.980003,85.849998,83.980003,84.129997,901700,74.402893
