"","AEE.Open","AEE.High","AEE.Low","AEE.Close","AEE.Volume","AEE.Adjusted"
"901",79.620003,80.290001,78.879997,80.239998,1107700,77.634895
"902",79.959999,80,78.220001,79.279999,1211900,76.706062
"903",79.029999,82.43,79.010002,82.190002,2629700,79.521591
"904",82.269997,82.400002,79.760002,80.449997,2254900,77.838074
"905",80.269997,81.489998,79.879997,81.059998,1547800,78.428276
"906",79.339996,82.709999,79.339996,82.18,1435100,79.511917
"907",82.980003,83.949997,82.139999,83.25,1249400,80.54718
"908",83.660004,83.959999,80.849998,81.160004,1037600,78.525032
"909",81.519997,83,80.970001,81.980003,1151900,79.318413
"910",80.949997,81.650002,80.43,81.370003,1464300,78.72821
"911",81.610001,81.940002,80.57,81.269997,645400,78.631447
"912",81.379997,82.230003,80.910004,81.43,734000,78.786263
"913",81.5,81.82,80.870003,81.18,1014500,78.54438
"914",81.580002,81.790001,80.93,81.150002,612300,78.515358
"915",80.699997,81.330002,80.129997,80.470001,816000,77.857437
"916",80.839996,80.940002,79.440002,80.720001,880300,78.099319
"917",81.099998,81.309998,80.169998,81.25,837100,78.612114
"918",81.540001,81.629997,79.489998,79.599998,1259600,77.015678
"919",79.150002,79.150002,77.650002,78.440002,1305600,75.893333
"920",78.849998,79.339996,78.339996,78.93,716600,76.367432
"921",79.389999,79.389999,78.029999,78.660004,735600,76.106194
"922",78.290001,79.309998,78.169998,79.110001,1122800,76.54158
"923",79.110001,79.110001,77.660004,78.480003,664900,75.932045
"924",78.540001,80.610001,78.139999,80.230003,1495400,77.625229
"925",80.699997,81.18,78.339996,79.099998,1155900,76.531914
"926",79.18,79.610001,77.849998,78.959999,1084700,76.396454
"927",78.43,78.43,76.620003,77.400002,984300,75.359535
"928",77.93,79.629997,77.709999,78.379997,1365700,76.31369
"929",78.110001,78.589996,76.290001,76.459999,898400,74.444313
"930",76.709999,76.830002,75.839996,76.599998,959500,74.580612
"931",76.959999,77.800003,76.650002,76.980003,936800,74.950607
"932",77.239998,78.379997,76.879997,77.5,1068400,75.456894
"933",77.480003,78.849998,77.349998,77.940002,1193700,75.8853
"934",77.330002,77.769997,76.589996,77.620003,1123100,75.57373
"935",77.43,78.080002,76.849998,76.860001,2281100,74.833771
"936",75.760002,77.169998,75.269997,76.620003,1660800,74.600098
"937",76.559998,77.940002,76.550003,77.059998,1152900,75.028488
"938",77.120003,77.540001,75.529999,75.610001,995300,73.616714
"939",75.779999,77.080002,75.279999,76.699997,794200,74.677986
"940",76.510002,78.300003,76.18,78.209999,764700,76.148178
"941",78.970001,79.370003,78.080002,78.419998,713500,76.352638
"942",78.830002,79.370003,78.5,79.019997,898200,76.936813
"943",79.300003,79.910004,78.529999,79.080002,1444900,76.995239
"944",79.169998,80.209999,79.059998,79.860001,1060800,77.754677
"945",79.440002,80.720001,78.959999,79.809998,900600,77.705986
"946",79.849998,81.059998,78.82,80.720001,1066600,78.59201
"947",80.709999,82.029999,79.830002,81.300003,1216600,79.156715
"948",81.510002,81.860001,80.050003,80.690002,963700,78.562805
"949",81.18,81.75,80.720001,81.730003,1199700,79.575378
"950",81.830002,82.529999,81.32,82.050003,971000,79.88694
"951",82.110001,83.400002,82.050003,82.540001,816300,80.364021
"952",81.800003,81.800003,79.870003,81.150002,1115100,79.010674
"953",81.239998,81.650002,80.940002,81.349998,698200,79.205391
"954",80.559998,81.900002,80.360001,81.150002,636900,79.010674
"955",81.260002,82.669998,81.160004,82.389999,953500,80.217972
"956",82.400002,82.839996,81.220001,81.639999,795900,79.487755
"957",82.190002,82.720001,81.32,82.139999,915500,79.974571
"958",82.269997,83.199997,81.790001,82.290001,868100,80.120613
"959",82.169998,83.18,81.800003,83.029999,535400,80.841103
"960",83.57,83.580002,82.68,83.389999,1026600,81.191612
"961",82.709999,84.099998,82.230003,84.059998,1027000,81.843956
"962",84.230003,85.43,83.940002,84.190002,1381100,81.970528
"963",83.110001,84.160004,81.269997,81.370003,1131500,79.224876
"964",81.169998,82.449997,79.910004,81.339996,890400,79.195656
"965",80.940002,82.230003,80.370003,81.120003,1330400,78.981468
"966",81.989998,83.269997,81.550003,83.209999,1109700,81.016365
"967",84.220001,85.25,83.580002,84.32,854700,82.097099
"968",84.019997,85.589996,83.410004,83.449997,1209200,81.250038
"969",84.099998,84.709999,81.550003,82.470001,1692400,80.295883
"970",82.199997,82.980003,81.449997,81.849998,1262500,79.692207
"971",85.370003,86.900002,82.75,83.040001,1967200,80.850845
"972",83.089996,83.809998,82.419998,82.459999,1521300,80.286133
"973",82.800003,83.360001,81.949997,82.370003,1724700,80.198517
"974",82.18,82.900002,80.790001,81.339996,1654700,79.195656
"975",81.43,82.870003,81.339996,82.120003,1467300,79.955101
"976",83.370003,84.459999,82.32,84.330002,2218400,82.106834
"977",83.660004,83.660004,80.57,80.599998,2013300,78.475166
"978",81.889999,81.889999,78.779999,79.059998,2428500,76.975769
"979",78.980003,79.269997,77.610001,78.349998,1536400,76.284492
"980",78.650002,79.389999,78.260002,78.449997,1358400,76.381851
"981",78.610001,79.480003,78.349998,79.300003,2351500,77.209442
"982",79.669998,79.900002,78.459999,79.07,3116100,76.985504
"983",79.199997,80.589996,79,80.580002,1657700,78.455704
"984",80.400002,80.540001,78.93,78.989998,438700,76.907616
"985",78.760002,78.769997,77.57,77.779999,1418600,75.729515
"986",78.300003,79.25,77.830002,78.510002,1246100,76.440277
"987",78.110001,78.559998,77.010002,78.489998,914100,76.420792
"988",78.199997,78.440002,77.57,77.910004,1122200,75.856094
"989",77.739998,78.199997,76.440002,77.080002,1123100,75.047966
"990",76.93,78.209999,76.760002,78.199997,1638000,76.138435
"991",77.080002,78.220001,76.82,77.260002,1724000,75.721901
"992",77.220001,78.010002,76.970001,77.800003,1449800,76.25116
"993",77.709999,78.150002,76.68,77.339996,1105700,75.800308
"994",76.970001,77.639999,76.650002,77.470001,1173000,75.927719
"995",77.769997,78.599998,76.75,77.239998,1368200,75.702293
"996",77.480003,79.25,76.949997,78.730003,1419800,77.162643
"997",79,79.639999,77.589996,78,1326600,76.447166
"998",78.360001,79.660004,78.089996,78.739998,1692100,77.17244
"999",78.669998,79.5,78.419998,78.860001,2410200,77.290047
"1000",77.610001,78.32,76.370003,77.080002,1395800,75.545486
"1001",77,77.089996,75.760002,76.550003,1680600,75.026039
"1002",76.800003,77.169998,75.540001,75.720001,1226300,74.212555
"1003",75.849998,76.550003,75.650002,76.470001,462900,74.947632
"1004",76.629997,77.199997,76.459999,76.75,991500,75.222061
"1005",76.849998,77.470001,76.550003,76.57,1027600,75.045631
"1006",76.599998,77.190002,76.510002,76.970001,1526600,75.437675
"1007",77.260002,78.110001,76.730003,78.059998,1238700,76.505974
