"","BR.Open","BR.High","BR.Low","BR.Close","BR.Volume","BR.Adjusted"
"912",139.720001,140.320007,137.679993,138.139999,572700,135.475021
"913",138.479996,139.830002,138.479996,139.240005,362400,136.553802
"914",139.550003,139.940002,136.990005,137.300003,780800,134.65123
"915",136.800003,138.020004,136.800003,137.300003,304200,134.65123
"916",137.589996,137.589996,136.460007,136.869995,378000,134.229523
"917",138.100006,138.820007,136.919998,138.369995,383100,135.700577
"918",138.970001,139.389999,137.369995,138.270004,382400,135.602509
"919",138.460007,139.149994,137.529999,139.020004,513800,136.338043
"920",139.979996,140.399994,138.100006,138.809998,333100,136.132095
"921",139.229996,139.589996,137.979996,138.470001,267900,135.798645
"922",138.380005,138.529999,137.320007,137.399994,510500,134.749283
"923",137.470001,139.479996,137.259995,139.350006,373600,136.661667
"924",139.729996,143.740005,139.490005,143.130005,434400,140.368759
"925",142.389999,142.509995,137.279999,138.309998,510100,135.641739
"926",138.970001,138.970001,133.529999,135.410004,402800,132.797668
"927",133.669998,135.460007,132.009995,132.339996,583200,129.786896
"928",133.949997,137.570007,133.369995,136.380005,463500,133.748993
"929",136.949997,138.169998,133.520004,133.880005,447500,131.297211
"930",134.919998,135.600006,133.270004,134.429993,317100,131.836578
"931",135.190002,136.889999,135.190002,136.029999,407300,133.97879
"932",136.630005,137.330002,135.050003,135.630005,504700,133.584839
"933",136.509995,137.639999,135,135.059998,492200,133.023407
"934",133.929993,133.929993,131.919998,133.479996,592300,131.467239
"935",133.410004,133.979996,131.169998,131.509995,906800,129.526947
"936",130.130005,131.270004,128.529999,130.910004,575500,128.936005
"937",131.479996,132.089996,129.970001,132.039993,377100,130.048965
"938",131.990005,132.229996,128.639999,128.880005,315000,126.936615
"939",128.610001,128.940002,126.989998,127.849998,591100,125.922142
"940",127.209999,130.570007,126.769997,130.399994,399200,128.433685
"941",131.800003,133.289993,131.380005,132,528700,130.009567
"942",132.100006,133.139999,131.360001,131.720001,224200,129.733795
"943",131.919998,132.850006,130.850006,132,789900,130.009567
"944",133.410004,135.399994,132.600006,133.940002,737100,131.920319
"945",131.699997,133.880005,131.229996,133.410004,496700,131.3983
"946",134.220001,136.419998,133.460007,136.309998,505200,134.254562
"947",136.199997,138.679993,135.559998,135.75,540200,133.703003
"948",136.589996,137.820007,135.320007,137.509995,417600,135.436462
"949",138.720001,139.910004,137.809998,139.050003,301000,136.953262
"950",139.729996,141.419998,139.190002,140.839996,271700,138.716263
"951",142.149994,143.199997,140.979996,142.649994,445500,140.498962
"952",142.600006,143.789993,141.220001,142.080002,480500,139.937546
"953",142.039993,142.75,141.460007,141.699997,307000,139.563293
"954",140.699997,143.789993,140.330002,143.270004,419200,141.109619
"955",143.720001,145.139999,143.169998,143.339996,381600,141.178558
"956",143.610001,144.410004,141.429993,141.789993,372400,139.651932
"957",142.300003,144.110001,142.039993,143.490005,335200,141.326309
"958",143.839996,145.110001,143.669998,144.509995,374700,142.330933
"959",144,145.229996,142.75,144.779999,281400,142.596848
"960",145.589996,146.039993,144.649994,145.729996,363100,143.532532
"961",144.050003,144.940002,140.919998,142.179993,306400,140.036057
"962",142.139999,142.979996,139.910004,139.990005,299200,137.879074
"963",137.919998,138.270004,134.679993,135.479996,617800,133.437088
"964",135.210007,139.449997,134.839996,138.119995,560900,136.037292
"965",136.610001,141.929993,136.130005,137.600006,1020200,135.525146
"966",138.339996,141.520004,138.339996,140.770004,643700,138.647308
"967",142.130005,145.960007,141.419998,143.660004,463000,141.493744
"968",145.160004,147.289993,144.429993,144.839996,451000,142.65596
"969",147.240005,147.990005,143.960007,144.679993,509600,142.498367
"970",144.610001,147.080002,143.830002,146.589996,337800,144.379562
"971",151.199997,153.339996,146.529999,146.880005,567600,144.665176
"972",146.860001,147.720001,144.710007,146.25,523800,144.044693
"973",147.429993,149.869995,147.240005,148.830002,285500,146.585785
"974",148.539993,148.559998,144.660004,145.550003,391100,143.35524
"975",147.080002,147.520004,145.320007,146.690002,268300,144.478043
"976",147.300003,148.649994,146.380005,148.509995,466200,146.270599
"977",147.960007,148.550003,146.75,147.279999,294400,145.059158
"978",146.949997,147.550003,145.619995,145.770004,378400,143.57193
"979",145.050003,146.809998,143.440002,146.600006,426600,144.38942
"980",146.869995,146.869995,144.699997,144.919998,431400,142.734741
"981",145.169998,147.800003,144.570007,147.580002,334200,145.354645
"982",148.460007,148.520004,146.130005,146.940002,416900,144.724289
"983",147.729996,147.729996,145.080002,146.270004,378900,144.064407
"984",146.960007,147.479996,145.080002,147.399994,188100,145.177322
"985",147.789993,148.020004,144.75,146.880005,812100,144.665176
"986",148.5,149.330002,146.179993,148.449997,590300,146.211517
"987",148.399994,149.279999,146.639999,147.229996,539900,145.009888
"988",146.610001,148.990005,146.610001,148.009995,346000,145.778137
"989",148.320007,149.229996,147.550003,149.220001,454000,146.969894
"990",148.720001,149.669998,145.100006,146.149994,798600,143.946182
"991",145.979996,147.839996,145.509995,147.229996,442900,145.009888
"992",147.75,148.559998,146.520004,148.309998,554900,146.073624
"993",147.270004,148.539993,145.339996,146.220001,923300,144.015137
"994",145.880005,147.759995,145.660004,147.630005,677900,145.403885
"995",147.330002,148.970001,145.600006,146.100006,751200,144.459595
"996",146.619995,148.070007,145.850006,147.410004,637600,145.754898
"997",147.720001,148.350006,145.880005,146.809998,654700,145.161621
"998",148.300003,150.919998,148,150.830002,714600,149.136505
"999",151.059998,154.220001,150.229996,153.880005,1263800,152.152237
"1000",151.690002,152.740005,148.550003,149.360001,495500,147.682999
"1001",149.600006,149.919998,148.210007,148.479996,587800,146.812866
"1002",148.809998,148.979996,147.399994,147.410004,454300,145.754898
"1003",148.229996,150.020004,147.580002,150.009995,162000,148.325699
"1004",151.240005,152.509995,150.309998,152.059998,463600,150.352676
"1005",153.210007,153.619995,150.759995,151.369995,524600,149.670425
"1006",152.139999,152.509995,151.5,152.110001,319200,150.402115
"1007",152.429993,153.399994,151.229996,153.199997,275000,151.479874
