"","BIO.Open","BIO.High","BIO.Low","BIO.Close","BIO.Volume","BIO.Adjusted"
"919",511.600006,516.070007,508.859985,513.210022,178800,513.210022
"920",511.579987,511.579987,485.820007,497.149994,202600,497.149994
"921",493.700012,499.769989,490.820007,498.839996,175600,498.839996
"922",497.820007,512.359985,497.820007,508.589996,149800,508.589996
"923",515.140015,515.140015,503.089996,509.660004,160700,509.660004
"924",508.350006,528.950012,503.559998,524.299988,182900,524.299988
"925",522.51001,525.159973,491,494.23999,146800,494.23999
"926",489.450012,493.76001,472.839996,484.230011,192300,484.230011
"927",480.100006,484.690002,473.429993,478.820007,263000,478.820007
"928",483.290009,504.73999,483.290009,501.48999,162200,501.48999
"929",500.299988,514.72998,499.720001,503.450012,255200,503.450012
"930",506.380005,513.309998,502.380005,505.019989,135600,505.019989
"931",508.630005,514.390015,506.829987,508.839996,156600,508.839996
"932",515.219971,518.330017,511.059998,512.820007,93000,512.820007
"933",517.590027,519.27002,512.599976,513.159973,110400,513.159973
"934",508.309998,513.75,504.980011,511.5,111800,511.5
"935",513.169983,515.719971,503.679993,513.47998,408300,513.47998
"936",511.26001,517.919983,500.600006,517.909973,122000,517.909973
"937",515.460022,517.929993,504.649994,515.679993,219400,515.679993
"938",513.710022,523.76001,510.390015,511.769989,94800,511.769989
"939",512.450012,512.450012,490.730011,494.170013,176400,494.170013
"940",491.579987,506.579987,491.579987,504.149994,149800,504.149994
"941",508.850006,519.469971,508.850006,513.919983,106800,513.919983
"942",517.059998,521.059998,513.539978,515.099976,96900,515.099976
"943",518.900024,525.609985,510.73999,515.460022,194900,515.460022
"944",519.190002,521.22998,512.669983,520.809998,148600,520.809998
"945",513.26001,518.52002,507.820007,510.679993,76400,510.679993
"946",511.76001,534.549988,511.76001,530.659973,224100,530.659973
"947",529.51001,537.700012,520.359985,533.330017,133900,533.330017
"948",539,549.559998,536.789978,545.390015,171300,545.390015
"949",549.950012,551.140015,540.76001,551.099976,95500,551.099976
"950",552.900024,567.330017,551.940002,566.140015,94300,566.140015
"951",572.710022,572.710022,560.340027,568.48999,137500,568.48999
"952",568.049988,573.789978,563.330017,565.73999,85300,565.73999
"953",566.22998,569.659973,552.039978,557.390015,129000,557.390015
"954",552.900024,554.140015,543.919983,552.609985,98000,552.609985
"955",556.969971,566.559998,554.559998,556.570007,165700,556.570007
"956",561.130005,563.349976,551.01001,554.340027,90600,554.340027
"957",553.960022,566.590027,552.609985,562.580017,134600,562.580017
"958",565.280029,568.700012,553.969971,559.429993,155400,559.429993
"959",560,584.380005,557.890015,579.039978,130500,579.039978
"960",580.849976,586.200012,574.030029,581.710022,99600,581.710022
"961",576.650024,585.590027,573.179993,583.820007,102200,583.820007
"962",582.159973,592.659973,579.830017,589.539978,148500,589.539978
"963",577.5,581.890015,558.359985,559.460022,185000,559.460022
"964",559.809998,572.570007,554.679993,568.030029,159600,568.030029
"965",567.539978,598.059998,567.539978,586.419983,235000,586.419983
"966",595,609.450012,583.469971,591.02002,150300,591.02002
"967",598.609985,606.02002,590.820007,601.570007,140600,601.570007
"968",610.01001,631.549988,609.01001,624.789978,239100,624.789978
"969",638.460022,641.23999,627.090027,630.570007,128600,630.570007
"970",632.390015,647.909973,623.409973,643.450012,148200,643.450012
"971",648.390015,648.390015,577.950012,579.960022,294200,579.960022
"972",572.909973,572.909973,550.450012,555.780029,345600,555.780029
"973",562.690002,588.849976,562.690002,585.450012,152600,585.450012
"974",590.919983,602.390015,584.909973,602.25,134000,602.25
"975",601.880005,609.700012,601.619995,602.359985,92800,602.359985
"976",598.450012,602.200012,590.690002,597.210022,148600,597.210022
"977",598.039978,600.630005,588.530029,592.570007,109100,592.570007
"978",594.909973,594.909973,578.619995,578.97998,115200,578.97998
"979",582.690002,583.98999,570.469971,574.380005,219900,574.380005
"980",578.119995,578.840027,566.369995,569.97998,227100,569.97998
"981",570,573.48999,554.070007,554.97998,248000,554.97998
"982",553.460022,553.710022,507.220001,516.559998,872200,516.559998
"983",519.960022,531.25,516.369995,523.22998,302600,523.22998
"984",525.780029,536.349976,521.400024,535.070007,274400,535.070007
"985",535.070007,544.150024,528.299988,538.5,657900,538.5
"986",540.650024,560.27002,540.650024,557.280029,384400,557.280029
"987",557.919983,557.919983,543.159973,549.599976,248500,549.599976
"988",549.599976,557.340027,548.419983,553.27002,464200,553.27002
"989",555.940002,562.659973,549.27002,559.400024,472900,559.400024
"990",560.929993,566.27002,558.5,560.549988,147600,560.549988
"991",562.27002,562.630005,554.820007,559.27002,137300,559.27002
"992",555.97998,558.469971,537.119995,541.869995,196500,541.869995
"993",543.859985,561.789978,543.849976,554.780029,131500,554.780029
"994",556.809998,569.080017,554.150024,567.26001,257200,567.26001
"995",570.030029,587.909973,570,579.650024,337500,579.650024
"996",583.080017,593.039978,574.440002,587.909973,216700,587.909973
"997",591.409973,591.590027,570.789978,576.719971,190100,576.719971
"998",581.299988,589.02002,579.630005,584.23999,230200,584.23999
"999",585.950012,609.590027,580.619995,605.869995,500700,605.869995
"1000",597.890015,605.059998,580.320007,590.859985,301000,590.859985
"1001",588.780029,594.849976,581.169983,583.47998,362600,583.47998
"1002",584.140015,584.580017,572.369995,574.419983,108700,574.419983
"1003",575.320007,579.219971,569.890015,575.070007,40200,575.070007
"1004",581.710022,583.23999,569.690002,571.98999,93500,571.98999
"1005",573.109985,576.849976,568.73999,574.919983,93400,574.919983
"1006",574.280029,579.609985,573.059998,574.830017,70800,574.830017
"1007",572.47998,584.219971,569.559998,582.940002,139500,582.940002
