"","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"448",363.440002,369.850006,355.100006,358.109985,6266800,346.374847
"449",366.01001,367.119995,352.26001,360.109985,5509700,348.309326
"450",359.459991,362.549988,355.5,358.880005,2979800,347.119629
"451",360.450012,368.570007,358.549988,368.25,2822500,356.182556
"452",368,368.5,362.700012,365.5,2238200,353.522705
"453",364.820007,367.76001,356.76001,359.350006,3254900,347.574219
"454",359.799988,359.869995,354.209991,356.26001,3491600,344.58548
"455",357.850006,358.76001,352.459991,355.980011,2263500,344.314667
"456",349.5,353.559998,342.829987,350.049988,4389600,338.578979
"457",361.589996,364.600006,351.690002,354.649994,8442600,343.028229
"458",357.299988,364.390015,354.970001,363.769989,4003500,351.849396
"459",360.700012,363.299988,354.119995,359.269989,4073000,347.496857
"460",360.549988,361.709991,328.630005,335.589996,7462000,324.592865
"461",330.350006,351.049988,329.769989,349.910004,5774000,338.443604
"462",352.51001,363.410004,352.51001,354.859985,4175600,343.231354
"463",357.470001,364.570007,353.200012,363.070007,3760700,351.172363
"464",366.970001,371.540009,356.76001,357.75,4029800,346.026672
"465",359.76001,363.290009,356.480011,361.980011,2253900,350.118073
"466",362.410004,368.440002,362.109985,366.470001,2471900,354.460907
"467",367.640015,372.850006,359.5,372.019989,4015300,359.828979
"468",369.329987,373.700012,365.549988,370.769989,2751800,360.276001
"469",367.829987,371,366.119995,369.339996,2590300,358.886475
"470",370.209991,370.480011,355.98999,357.029999,3088700,346.924896
"471",349.549988,355.380005,342.040009,349.51001,4960000,339.617767
"472",352.089996,355.850006,343.890015,344.720001,3445800,334.963318
"473",341.119995,347.980011,336.51001,341.570007,4863000,331.902466
"474",339,340.190002,331.160004,335.950012,4425200,326.441528
"475",335.549988,336.040009,317.200012,320.940002,6782800,311.856384
"476",302.100006,322.179993,296.609985,317.700012,6875900,308.70813
"477",325.070007,326.890015,315.570007,317.320007,4401000,308.338806
"478",315,317,311.869995,312.320007,1599400,303.480347
"479",315.559998,318.589996,310.660004,316.359985,3362300,307.405975
"480",315.279999,318.559998,310.959991,318.029999,2946400,309.028748
"481",325.720001,334.01001,321.730011,333.5,6117600,324.060883
"482",335.970001,343.230011,334.059998,342.559998,5331900,332.864471
"483",341.940002,347.579987,337.5,346.76001,5374000,336.945587
"484",364.309998,369,356.369995,359.959991,6573400,349.772003
"485",357,358.320007,341.73999,342.5,5199100,332.806183
"486",329.98999,333.630005,317.299988,331.899994,9297400,322.506134
"487",332.350006,337.609985,321.390015,323.220001,4526300,314.071869
"488",321.269989,327.200012,315.51001,326.350006,4400500,317.113281
"489",333.25,334.48999,318.75,322.029999,3566400,312.915558
"490",327.380005,331.899994,324.660004,326.690002,3424800,317.443634
"491",328.399994,328.73999,324.170013,325.470001,2247700,316.258209
"492",322.450012,323.910004,315.559998,318.75,3298400,309.728333
"493",316.910004,327.220001,314.440002,316.130005,4968400,307.182556
"494",325.459991,332.089996,323.200012,328.059998,5881100,318.774841
"495",329.329987,333.480011,316.100006,319.549988,4871500,310.505737
"496",317,321.820007,308,313.049988,5368600,304.189636
"497",309.089996,314.970001,304.01001,304.549988,7641700,295.930237
"498",300.649994,303,294.160004,294.160004,3435300,285.834351
"499",298.609985,314.089996,292.470001,313.929993,4843400,305.0448
"500",309.040009,317.140015,302.23999,317.140015,4341100,308.163971
"501",319.73999,321.529999,315.149994,316.380005,3725200,307.425446
"502",320.5,323.640015,318.75,322.5,3557700,313.372253
"503",316.190002,323.950012,313.709991,323.809998,3292200,314.645142
"504",319.48999,319.73999,309.399994,310.899994,5705600,302.100525
"505",316.690002,328.440002,316.079987,327.079987,4448800,317.82254
"506",330.519989,330.690002,323.350006,328.109985,4030300,318.823395
"507",334.109985,341.25,332.649994,340.529999,4736500,330.891937
"508",342.959991,347.200012,340.869995,343.829987,4213900,334.098511
"509",346.51001,353.470001,343,352.609985,5358100,342.629974
"510",348.559998,354.359985,348.089996,352.899994,3158900,342.911804
"511",348.200012,352.809998,347.01001,350.359985,2476400,340.443695
"512",352,353.320007,347.980011,352.23999,2940900,342.270508
"513",352.5,355,351.559998,352.059998,2731100,342.095581
"514",350.75,363.829987,350.730011,359.089996,4270400,348.926636
"515",363.880005,367.320007,361.320007,364.730011,4256500,354.407013
"516",362.859985,364.200012,354.230011,357.899994,4336500,347.770264
"517",361.910004,362.200012,353.670013,358.609985,2924900,348.460175
"518",358.910004,363.179993,356.899994,358.269989,2801300,348.129822
"519",362.48999,366.940002,360.329987,364.200012,3185600,353.891968
"520",360.649994,363.170013,357.5,362.970001,3128900,352.696777
"521",363.070007,367.779999,362.410004,364.910004,3202700,354.581909
"522",387.399994,391.970001,380.5,387.720001,12705300,376.746307
"523",387.160004,388.98999,382.079987,385.619995,6878500,374.705719
"524",386.109985,392.799988,384.730011,387.429993,5625700,376.464508
"525",388.970001,397.070007,388.119995,397,4256600,385.763641
"526",400.75,410.75,399.549988,410.179993,7230400,398.570557
"527",411.51001,413.880005,405.660004,411.109985,5356000,399.474304
"528",407.929993,410.350006,402.290009,405.170013,5211400,395.680267
"529",400,404.959991,397.799988,404.910004,4570900,395.426361
"530",408.100006,409.829987,402.690002,403.950012,3046900,394.488892
"531",407,411.209991,405.399994,410.720001,3263300,401.100311
"532",412.519989,412.720001,407.670013,410.579987,3078700,400.963562
"533",408.929993,412.220001,407.799988,409.820007,2724300,400.221375
"534",412.480011,418.049988,411.429993,417.970001,4017300,408.180511
"535",415.5,417.940002,414.540009,416.26001,3051500,406.510559
"536",417.140015,421.839996,417.109985,421.549988,3990100,411.676605
"537",421.579987,422.410004,415.679993,417.579987,2880500,407.799591
"538",419.700012,424.470001,419.140015,424.049988,3132300,414.118073
"539",427.48999,429.920013,426.519989,426.869995,3276100,416.87204
"540",426,429,424.25,426.769989,2503700,416.774384
"541",427.170013,436.329987,427.149994,435.440002,4603800,425.241302
"542",438.700012,441.420013,437.079987,439.959991,5063100,429.655426
"543",446.01001,446.01001,440.190002,440.619995,5124200,430.299988
"544",443.220001,444.5,426.630005,432.690002,5971000,422.555695
"545",431.040009,433.850006,428.640015,430.119995,2844300,420.045898
"546",429.700012,432,422.079987,424.459991,4159400,414.518494
"547",423.359985,434.350006,416.440002,422.559998,4893600,412.662964
"548",416.769989,423.429993,415.5,422.540009,3794900,412.643433
"549",371.269989,402.670013,365.549988,400.01001,34742200,390.641144
"550",384.709991,390,368,375.410004,36922600,366.61731
"551",378.429993,381.769989,363.329987,377.140015,32662300,368.306793
"552",374.98999,380.390015,372.100006,373.299988,13514100,364.556732
"553",370.880005,385.709991,366.450012,378.98999,26697700,370.113464
"554",370,373.070007,367.200012,372.279999,13119200,363.560608
"555",371.140015,378.769989,371.01001,373.429993,9856100,364.683655
"556",374.700012,380.799988,373.679993,376.160004,8737600,367.349731
"557",374.040009,377,372.230011,372.700012,6951000,363.970764
"558",368.790009,369.859985,361.529999,362.170013,10143900,353.687408
"559",365,371.209991,362.890015,370.459991,7939600,361.783234
"560",375.579987,375.600006,367.600006,370.380005,6479700,361.705109
"561",371.890015,376.660004,365.549988,374.209991,9600000,365.445404
"562",376.600006,376.660004,372.329987,374.440002,4921300,365.670013
"563",376.519989,382.179993,374.73999,381.420013,7694700,372.486542
"564",385.799988,392.899994,383.100006,391.540009,7735700,382.369537
"565",388.5,394.829987,388.5,390.75,6401000,381.598022
"566",389.679993,391.540009,384.070007,384.73999,7350300,375.728729
"567",385.98999,397.059998,385.100006,395.859985,9388100,386.588318
"568",398.070007,398.660004,390.950012,391.929993,6857200,382.750397
"569",376.200012,379.799988,371.859985,374.519989,14482600,365.748108
"570",370.290009,372.23999,367.75,369.040009,7980100,360.396515
"571",368.399994,368.790009,362.920013,364.940002,8285000,356.392548
"572",364.619995,371.079987,364.209991,370.160004,6598400,361.490265
"573",375.75,379.950012,372,379.640015,7334600,370.74823
"574",376.700012,377.899994,373.679993,375.459991,3822100,366.666138
"575",376.51001,384.640015,375.029999,381.720001,7083800,372.779541
"576",384.100006,384.190002,377.480011,377.519989,4424400,368.677887
"577",377.519989,382.170013,377.519989,380.070007,4703100,371.168182
"578",375.690002,378.950012,374.899994,375.170013,4147700,366.382935
"579",375.540009,376.869995,372.609985,374.019989,4894500,365.259827
"580",377.890015,381.149994,373.660004,375.459991,9855100,366.666138
"581",376.01001,384.799988,372.76001,382.799988,6615000,373.834198
"582",383.890015,384,378.140015,380.790009,4259600,371.871307
"583",378.48999,385.299988,376.76001,379.049988,5457300,370.172028
"584",379.5,381.140015,375.049988,377.690002,3732800,368.843903
"585",378.529999,381.200012,376.380005,376.799988,2765600,367.974762
"586",375.5,377.649994,373.25,375.799988,2438800,366.998169
"587",376.079987,377.899994,374.220001,376.459991,2953800,367.64267
"588",367.880005,372.480011,365.630005,371.600006,4747600,362.896545
"589",366.329987,367.709991,355.019989,357.230011,9740300,348.863129
"590",357.769989,361.519989,353.329987,359.75,6030000,351.324097
"591",354.76001,355.649994,347.470001,354.130005,6075200,347.822601
"592",351.869995,355.540009,347.549988,354.670013,4574100,348.352966
"593",344.51001,346.630005,337,337.369995,7757800,331.361084
"594",339.899994,346.100006,337.230011,343.040009,4747800,336.930115
"595",339.799988,348.799988,337.640015,345.640015,4810000,339.483795
"596",348.640015,356.5,345.820007,353.809998,6036500,347.50827
"597",351.5,359.98999,351.160004,355.019989,5282900,348.696686
"598",353,355.940002,350.529999,352.790009,3219900,346.506439
"599",358.029999,360.769989,354.880005,358.75,4022600,352.360291
"600",357.220001,357.570007,351.75,352.779999,3841400,346.496613
"601",345.920013,351.470001,341.149994,350.549988,5305400,344.306305
"602",355,361.399994,353,354.899994,5387500,348.578857
"603",355.290009,359.309998,354.880005,354.880005,3504300,348.559235
"604",352.589996,352.790009,346.049988,348.799988,4160500,342.587494
"605",350,351.920013,347.940002,349.869995,2183900,343.638458
"606",345.850006,345.850006,341.359985,341.609985,3217600,335.525543
"607",338.200012,339.109985,330.670013,338.890015,5148000,332.854034
"608",342.570007,346.410004,340.119995,344.619995,3592300,338.481934
"609",346.220001,353.25,332.48999,348.75,3188400,342.538391
"610",348.179993,351.640015,345.579987,350.640015,2582300,344.394745
"611",352.299988,355.279999,352.299988,353.700012,2470700,347.400238
"612",356,357.399994,353.549988,353.799988,2560800,347.498444
"613",355.420013,355.470001,348.130005,349.329987,2702700,343.108063
"614",349,349.269989,342.799988,347.029999,2738300,340.84903
"615",347.25,349.059998,344.100006,348.859985,2621300,342.646423
"616",348,349.170013,345.890015,347.160004,2258400,340.976715
"617",348.619995,356.049988,347.049988,354.899994,3746400,348.578857
"618",357.609985,374.649994,357.600006,373.959991,9199200,367.299347
"619",375.399994,379.309998,368.350006,368.559998,5716000,361.995544
"620",373,375.790009,368.959991,374.880005,3794500,368.202972
"621",374.390015,376.109985,371.720001,371.839996,4923700,365.217102
"622",372.950012,375.48999,372.100006,373.98999,2323200,367.328827
"623",374.75,375.25,368.029999,369.320007,3005400,362.742035
"624",371.019989,378.980011,370,374.940002,4542000,368.261932
"625",367.540009,369.929993,362.350006,364.019989,8980000,357.536407
"626",363.920013,366.230011,361.570007,364.01001,4737100,357.526611
"627",364.880005,365.230011,353.320007,356.459991,6392600,350.111053
"628",355.630005,356.779999,352.690002,354.160004,3774700,347.852051
"629",354.5,354.850006,352.26001,354.470001,2164900,348.156525
"630",354,357.25,351.429993,355.859985,3208200,349.521729
"631",350.410004,352.959991,349.399994,351.119995,3262300,344.86618
"632",349.049988,353.850006,347.899994,353.089996,4828200,346.801086
"633",354.48999,356.519989,351.25,352.299988,2946700,346.025146
"634",352.619995,359.26001,350.700012,359,5059200,352.605804
"635",360,365.450012,358.140015,365.329987,3592800,358.823059
"636",360.5,362.850006,359.019989,361.609985,4814600,355.169312
"637",361.26001,365.350006,361.200012,362.75,2960400,356.289032
"638",362.75,369.75,362,369.519989,4010000,362.938477
"639",367.600006,368.450012,359.75,361.109985,4582800,354.678253
"640",370.670013,378.399994,368.5,377.359985,9504000,370.638824
"641",376.940002,382.480011,371.890015,373.420013,4265100,366.769012
"642",374.269989,376.429993,370.679993,373.070007,3354900,366.425232
"643",370.279999,371.359985,360.029999,361.429993,7447900,354.992554
"644",356.179993,357.690002,345.709991,348.089996,9663700,341.890137
"645",346.200012,348.429993,342,345,4441100,338.855194
"646",344.98999,346.079987,339.109985,340.209991,4116600,334.150513
"647",339.839996,347.48999,336.559998,347.459991,4528000,341.271362
"648",348.48999,351.290009,341.049988,341.179993,5219700,335.10318
"649",341.910004,344.290009,333,334.290009,6465300,328.335968
"650",334.559998,340.540009,332.320007,339.559998,4675400,333.512085
"651",332.459991,333.369995,326.959991,331.059998,5876100,325.163452
"652",333.98999,335.700012,329.140015,332.450012,3653300,326.528717
"653",328.600006,333.649994,324.570007,331.380005,4187600,325.477783
"654",331.299988,336.429993,328.859985,336.350006,3673000,332.420685
"655",334.059998,339.079987,333.170013,337.549988,3102900,333.606659
"656",333.679993,336.01001,331.369995,332.940002,2683400,329.050537
"657",331.820007,337.399994,330.5,332.859985,3689700,328.971466
"658",328.350006,329.540009,320.410004,320.420013,5110400,316.676819
"659",323,328.070007,319.549988,328,4721800,324.168243
"660",330.220001,331.160004,326.480011,330.450012,3866600,326.58963
"661",334.179993,335.910004,331.399994,333.779999,2335600,329.880737
"662",332.470001,333.5,328.880005,331.75,2039000,327.874451
"663",335.480011,342.579987,333.209991,339.98999,3265600,336.018158
"664",342.429993,356.440002,341.01001,354.410004,8320900,350.269745
"665",355.350006,369.690002,354.350006,356.01001,11518700,351.851044
"666",365.040009,367.339996,356.890015,359.040009,4661100,354.845642
"667",359.420013,361.309998,353.619995,354.730011,3740300,350.585999
"668",353.309998,360.190002,351.179993,359.970001,2402000,355.764771
"669",363.850006,366.040009,360.170013,362.73999,2717500,358.50238
"670",364.369995,366.369995,362.399994,364.089996,3147000,359.836639
"671",354.109985,355.320007,350.609985,354.420013,4272200,350.279633
"672",357.679993,358.029999,354.429993,356.529999,2737100,352.36496
"673",360.140015,364.709991,359.130005,360.299988,3643300,356.090912
"674",361.609985,364.910004,359.119995,363,3022600,358.759369
"675",357.980011,360.929993,354.730011,358.779999,4183300,354.588654
"676",359,369.48999,358.549988,369.48999,4547200,365.173553
"677",368.73999,383.5,368,382.940002,8437000,378.466431
"678",383.709991,384,374.309998,375.630005,4495300,371.241852
"679",377.390015,381.75,377.049988,379.76001,3628900,375.323578
"680",378.140015,381.630005,375,378.850006,3055500,374.424194
"681",378.410004,385.309998,377.799988,384.200012,3269500,379.711731
"682",383.25,386.73999,379.799988,386.410004,4186400,381.895905
"683",386.140015,388.519989,382.899994,384.440002,2928800,379.948914
"684",384.109985,384.730011,377.920013,379.390015,6643000,374.957916
"685",376.609985,380.100006,374.420013,377.029999,2674900,372.625458
"686",379.540009,381.890015,375.309998,381.649994,3533300,377.191498
"687",384.910004,391,383.100006,386.200012,4705500,381.688354
"688",387.100006,388.230011,383.329987,386.890015,2520400,382.3703
"689",388.190002,389.690002,381.309998,382.859985,2730800,378.38736
"690",383,383.769989,376.690002,380.470001,3183300,376.025269
"691",381.700012,382.850006,374.630005,374.940002,2943800,370.559906
"692",371.850006,372.98999,363.769989,367.359985,3698300,363.06842
"693",366.209991,372.25,363.230011,372.070007,2623900,367.723419
"694",372.25,376.130005,371.720001,375.700012,2008400,371.311005
"695",374.059998,378.149994,373.059998,376.540009,1931800,372.141205
"696",371.049988,377.339996,368.640015,374.100006,4030200,369.729706
"697",376,377.859985,373.5,374.959991,2774100,370.579651
"698",373.700012,374.540009,370.329987,371,2723700,366.665924
"699",373,376.940002,370.079987,374.920013,3935400,370.540161
"700",374.25,378.700012,372.679993,373.179993,2124500,368.820435
"701",372.579987,373.529999,370.529999,370.959991,2836600,366.626373
"702",370.220001,377.420013,369.23999,372.429993,3657100,368.079193
"703",372.420013,373.799988,369.059998,369.059998,2397100,364.748596
"704",369,369.350006,344,344,13544300,339.981323
"705",332.890015,334.23999,324.399994,331.059998,15493100,327.192505
"706",336.070007,341.480011,334.459991,337,7949700,333.06311
"707",345,350.799988,336.5,340.5,10960800,336.522217
"708",341.700012,345.73999,337.769989,344.549988,5382700,340.524872
"709",342.920013,343.369995,338.899994,339.829987,4058000,335.860046
"710",341.5,344.980011,339.48999,340.880005,3234500,336.897766
"711",340.190002,349.720001,339.220001,348.929993,6113600,344.853729
"712",346.630005,350,343.269989,346.059998,3997600,342.017242
"713",344.700012,346.059998,339.450012,339.910004,3868400,335.939117
"714",340.589996,345.190002,339.5,345.190002,3538200,341.15744
"715",346.459991,351.450012,346.049988,351.089996,3703000,346.988495
"716",355.230011,361.609985,353.190002,358.290009,5468900,354.104401
"717",358.859985,359.399994,353.130005,354.190002,3815700,350.052307
"718",356.119995,359.399994,355.049988,357.309998,2834500,355.196686
"719",356.399994,357,350.549988,351,3218200,348.924011
"720",349.040009,369.75,345.559998,366.959991,11483400,364.789612
"721",366.48999,367.109985,360.01001,362.880005,5769700,360.733734
"722",361.869995,366.619995,361.119995,362.5,3453700,360.355988
"723",363.100006,368.480011,361.480011,367.440002,5339600,365.266785
"724",370,373.480011,369.299988,371.679993,5493100,369.481689
"725",371.670013,375.600006,367.899994,369.459991,3823800,367.274811
"726",373.51001,374.829987,361.609985,367,6670200,364.829376
"727",366,370.98999,365.75,370.910004,3774800,368.716248
"728",369.75,370.76001,366.26001,366.440002,2703800,364.272675
"729",368.269989,373.549988,366.609985,371.339996,3915700,369.143707
"730",372.519989,374.299988,369.200012,373.130005,3324400,370.923126
"731",373.660004,374.769989,371.359985,373.51001,2859000,371.300873
"732",369.959991,371.829987,366.799988,368,4145000,365.823456
"733",367.5,368.299988,366.179993,366.179993,1390900,364.014221
"734",367.079987,367.380005,355.160004,355.179993,4794500,353.079285
"735",352.089996,355.559998,347.609985,352.079987,4683500,349.99762
"736",354.700012,355.290009,348.820007,348.839996,3014200,346.776764
"737",350.220001,350.420013,345.589996,345.679993,4719600,343.635468
"738",347.73999,354.399994,347.109985,354.089996,2856100,351.995728
"739",352.670013,353.600006,349.570007,351.209991,2844600,349.132751
"740",350.149994,351.399994,347.450012,347.899994,2920900,345.842346
"741",342.100006,350.029999,338.5,350,7369100,347.929932
"742",348.25,351.070007,341,346.290009,5970000,344.241882
"743",346.299988,349.309998,341.100006,341.670013,4526300,339.6492
"744",328.529999,336.230011,326.429993,327,16488200,325.065948
"745",322.059998,330.950012,320.609985,327,13526400,325.065948
"746",328.720001,335.25,328.140015,330.679993,7029300,328.724182
"747",332.899994,334.809998,330.980011,333.5,5492600,331.527496
"748",334.619995,335.5,328,328,9489400,326.060028
"749",336.75,340.589996,334.200012,337.549988,9534800,335.553558
"750",339.51001,339.75,332.619995,333,4120100,331.030457
"751",332.700012,333.359985,329.299988,329.920013,4593400,327.968689
"752",330.200012,333.649994,329.170013,330.140015,4124000,328.187408
"753",330.5,330.630005,325.709991,326.399994,4525500,324.469513
"754",325.410004,326.570007,323.320007,325.76001,4958800,323.833313
"755",328.549988,333.350006,327.700012,333.320007,4544400,331.348572
"756",330.630005,334.890015,330.299988,332.76001,3875900,330.791901
"757",329.299988,334.859985,327.880005,333.73999,5355000,331.766083
"758",334.26001,344.190002,330.709991,337.279999,9898600,335.285156
"759",332.399994,334.029999,329.600006,331.369995,8239200,329.410095
"760",334.950012,341.730011,332.049988,336.339996,8175600,334.350708
"761",335.559998,337.700012,329.450012,329.920013,7161700,327.968689
"762",332.399994,334.100006,330.079987,330.220001,5648500,328.266907
"763",330.76001,335.350006,328.279999,332.350006,6945300,330.384308
"764",332.350006,333.109985,329.690002,329.799988,4578300,327.849396
"765",331.049988,332.869995,329.309998,332,4024100,330.036377
"766",332.390015,332.5,323,324.149994,11061700,322.232819
"767",322.600006,326.600006,305.75,313.369995,19318000,311.516571
"768",309.820007,312.839996,302.720001,309,18792600,307.172424
"769",308.5,318.170013,307.700012,317.790009,9702100,315.910431
"770",322,326.200012,312.51001,323.049988,17798200,321.139313
"771",316.209991,321.26001,314.579987,316.600006,7468100,314.727478
"772",318.049988,319.359985,314,316.559998,5502200,314.687714
"773",324.350006,327.179993,319.140015,322.019989,12454700,320.115387
"774",320.5,325.350006,317.640015,323.299988,6022000,321.387817
"775",321.75,321.929993,316.98999,318.269989,4999600,316.387573
"776",318.75,320.73999,314.880005,316,4841800,314.131012
"777",318.279999,319.480011,315.029999,317.940002,3779800,316.05954
"778",320.5,329.679993,319.230011,329.549988,6071800,327.600861
"779",330.910004,343.440002,325.660004,341.429993,12845500,339.410614
"780",340.369995,340.73999,335.690002,336.75,5337800,334.758301
"781",337.220001,345.940002,336.320007,344.670013,5876400,342.63147
"782",347.640015,348.070007,342.100006,344.420013,5311500,342.382935
"783",346.420013,349.950012,345.850006,347.450012,4421500,345.39502
"784",344.320007,347.890015,342.630005,342.820007,3783100,342.820007
"785",342.299988,344.5,338,340.48999,4199800,340.48999
"786",338.769989,339.98999,336.100006,338.880005,2904600,338.880005
"787",338.119995,341.470001,335.859985,338.299988,4935700,338.299988
"788",338.290009,341.23999,335.390015,336.279999,2807500,336.279999
"789",334.049988,334.660004,330.230011,330.380005,3709900,330.380005
"790",320,321.73999,316.329987,317.899994,6073200,317.899994
"791",318.26001,320.640015,303.630005,304.140015,8052500,304.140015
"792",307,315.220001,304.059998,305.589996,6987300,305.589996
"793",300.369995,301,284.290009,287.76001,10982400,287.76001
"794",278.070007,282.859985,269.600006,275.109985,15364300,275.109985
"795",279.540009,291.709991,274.290009,289.269989,11012300,289.269989
"796",292,297.440002,278.079987,280.619995,7499300,280.619995
"797",284.549988,285.910004,277.01001,283.119995,6986100,283.119995
"798",275.790009,276.309998,259.649994,260.369995,14669100,260.369995
"799",253.699997,264.290009,249.800003,262.329987,12861800,262.329987
"800",238,241.479996,224.369995,227.169998,11585500,227.169998
"801",237,237.830002,215,231.009995,13059600,231.009995
"802",222.990005,226.990005,187,189.080002,28503500,189.080002
"803",160.529999,189.850006,154.809998,154.839996,31734400,154.839996
"804",174.970001,178.279999,161.380005,170.199997,21168500,170.199997
"805",149.419998,151,128.759995,129.610001,26844400,129.610001
"806",132.509995,134.960007,101.25,124.139999,54492200,124.139999
"807",99.860001,107.849998,89,101.889999,61943200,101.889999
"808",98.800003,103.57,90.349998,97.709999,40210600,97.709999
"809",99.849998,107,94.279999,95.010002,41370700,95.010002
"810",98.75,114.489998,93.559998,105.620003,46140100,105.620003
"811",123.68,127.959999,116.129997,127.68,43683100,127.68
"812",154.899994,174.770004,141,158.729996,77826000,158.729996
"813",172.289993,186.479996,167.179993,180.550003,63267300,180.550003
"814",172,172.919998,155.539993,162,47880200,162
"815",153.809998,153.809998,140.679993,152.279999,51052500,152.279999
"816",155,160.639999,149,149.139999,29954000,149.139999
"817",138.910004,144.380005,130,130.699997,41899700,130.699997
"818",128.509995,136.679993,120.019997,123.269997,42372400,123.269997
"819",125,131.289993,122.5,124.519997,37347400,124.519997
"820",133.699997,149.690002,129.210007,148.770004,51085500,148.770004
"821",162,164.800003,140.259995,141.580002,56699100,141.580002
"822",147.509995,154,144.550003,146.869995,41351000,146.869995
"823",154.710007,157.979996,150.089996,151.839996,37874200,151.839996
"824",155.5,156,146.259995,147.330002,26034100,147.330002
"825",150.509995,152.399994,140,141,33970500,141
"826",139,148.690002,132.899994,145.979996,39297600,145.979996
"827",141.460007,143.240005,134,134.240005,41364800,134.240005
"828",149.410004,154,145,154,52389400,154
"829",147.210007,151.630005,142.5,143.610001,34983800,143.610001
"830",139.009995,141.899994,135.449997,136.330002,27043800,136.330002
"831",140.419998,140.820007,134.520004,134.970001,22734500,134.970001
"832",136.5,142.380005,136.050003,137.740005,25936400,137.740005
"833",137,137.570007,128.330002,128.979996,35884700,128.979996
"834",129.970001,131.199997,123.830002,128.679993,34563000,128.679993
"835",133.880005,137.199997,127.739998,131.300003,37806900,131.300003
"836",138.080002,147.179993,135.25,139,60454400,139
"837",137.669998,144.649994,132.309998,141.020004,37876600,141.020004
"838",143.229996,143.710007,132.839996,133.369995,36613100,133.369995
"839",127.120003,131.5,124.349998,131.460007,30708900,131.460007
"840",132.880005,133.800003,125,125.400002,30621000,125.400002
"841",125.800003,126.860001,121.370003,121.860001,29627700,121.860001
"842",122.809998,130.710007,122.360001,128.649994,29525000,128.649994
"843",132.570007,135.550003,131.559998,133.440002,22695700,133.440002
"844",130.919998,131,127.949997,128.910004,20055400,128.910004
"845",129.720001,133.119995,125.199997,125.220001,22579000,125.220001
"846",125,125.07,119.330002,121.5,26002000,121.5
"847",118.980003,122.610001,113.889999,122.519997,37499200,122.519997
"848",118.330002,121.889999,117.779999,120,26756800,120
"849",126.18,136.199997,125.800003,135.440002,43781800,135.440002
"850",137,137.039993,130.279999,130.440002,32373000,130.440002
"851",133.270004,135.449997,131.309998,133.320007,21835500,133.320007
"852",137,144.240005,136.149994,139,48263900,139
"853",141.009995,141.080002,135.779999,137.529999,21098800,137.529999
"854",145.210007,145.910004,142.610001,144.729996,30338300,144.729996
"855",149.139999,149.649994,141.240005,149.520004,32799900,149.520004
"856",156.100006,156.699997,149.050003,149.820007,34734300,149.820007
"857",145.300003,152,142.940002,145.850006,33853900,145.850006
"858",145.449997,153.550003,144.550003,151.389999,27127300,151.389999
"859",154,155.850006,151.809998,153.309998,24780500,153.309998
"860",157.100006,173.779999,155.490005,173.160004,66486400,173.160004
"861",181.279999,188.600006,177.399994,184.300003,67155600,184.300003
"862",205,218.789993,197.360001,205.429993,99846000,205.429993
"863",222.940002,234.199997,218.929993,230.5,80902800,230.5
"864",222.139999,227,213.080002,216.740005,66688700,216.740005
"865",211.169998,213.029999,197.399994,203.410004,90384900,203.410004
"866",179.350006,192.179993,166.009995,170,103212800,170
"867",187.149994,191.300003,176.259995,189.509995,89550100,189.509995
"868",177.179993,193.229996,175.889999,190.940002,78612900,190.940002
"869",207.149994,208.300003,192.600006,197.770004,76496900,197.770004
"870",194.520004,196.429993,191.25,192.539993,53085400,192.539993
"871",188.240005,198.029999,187.199997,192.289993,60849900,192.289993
"872",197.899994,197.960007,184.570007,187.020004,67262100,187.020004
"873",184.559998,188.699997,181.899994,188.520004,53901500,188.520004
"874",189.300003,190.119995,183.550003,187.880005,50281300,187.880005
"875",183.610001,185.199997,176.070007,176.690002,56534800,176.690002
"876",169.869995,177.5,169.589996,174.880005,57335700,174.880005
"877",173.419998,173.850006,167.600006,170.009995,50644400,170.009995
"878",181,194.5,176.270004,194.490005,78499900,194.490005
"879",188.020004,188.490005,180.380005,183.300003,65493100,183.300003
"880",185.880005,190.610001,180.039993,180.320007,49036700,180.320007
"881",185.580002,187.789993,180.429993,180.809998,41792300,180.809998
"882",184.520004,189.360001,181.600006,187.910004,49471700,187.910004
"883",185.070007,185.070007,178.649994,178.880005,37105300,178.880005
"884",179.050003,181.580002,175.509995,180.080002,38116200,180.080002
"885",179.669998,180.75,172.809998,173.279999,33514500,173.279999
"886",171.699997,179.330002,169.75,178.440002,40955600,178.440002
"887",180.199997,183.25,174.360001,175.649994,43364700,175.649994
"888",177,181.300003,173.410004,179.960007,39256200,179.960007
"889",185.539993,189.529999,181.25,187.940002,48044800,187.940002
"890",184.320007,184.589996,177.339996,178.699997,35050000,178.699997
"891",178.410004,181.100006,175.550003,175.660004,26170500,175.660004
"892",175.130005,176.570007,171.619995,174.419998,25294300,174.419998
"893",178.429993,182.649994,176.75,178.630005,40740500,178.630005
"894",176.429993,182.949997,175.389999,179.789993,29790300,179.789993
"895",178,182.5,175.419998,176.449997,29587200,176.449997
"896",175.679993,181.100006,173.600006,173.759995,28548000,173.759995
"897",173.190002,174.139999,169,170.210007,30243800,170.210007
"898",168.5,173.740005,168.229996,170.839996,25349100,170.839996
"899",172.899994,173.009995,162.25,166.009995,51709600,166.009995
