"","ED.Open","ED.High","ED.Low","ED.Close","ED.Volume","ED.Adjusted"
"892",73.620003,73.849998,72.879997,73.260002,1455000,68.971184
"893",73.019997,74.980003,72.889999,74.279999,2174700,69.93145
"894",74.029999,76.18,73.550003,75.760002,1714700,71.324821
"895",75.769997,76.769997,75.540001,76.25,1574700,71.78614
"896",76.620003,77.650002,75.260002,75.580002,1619200,71.155373
"897",75.379997,75.389999,74.089996,74.760002,1731900,70.383377
"898",74.43,76.669998,74.43,76.360001,1520600,71.889702
"899",76.279999,76.900002,75.5,76.699997,1515700,72.209785
"900",76.110001,77.139999,75.870003,76.940002,2133000,72.435738
"901",76.559998,77.110001,75.849998,76.830002,4369300,72.332184
"902",76.550003,76.650002,75.239998,75.910004,1645800,71.466049
"903",75.75,76.690002,75.660004,75.900002,2008500,71.456627
"904",75.589996,75.949997,73.5,73.660004,2035900,69.347771
"905",73.889999,74.120003,73.150002,73.919998,1579600,69.592537
"906",73.25,75.800003,73.220001,75.110001,1633800,70.712875
"907",75.940002,76.339996,75.199997,75.379997,1505800,70.967064
"908",75,75.410004,73.120003,73.260002,1970600,68.971184
"909",73.510002,74.889999,73.440002,74.260002,1370100,69.912636
"910",73.849998,74.029999,72.989998,73.769997,1566400,69.451317
"911",73.349998,74.089996,72.790001,73.529999,1641600,69.225372
"912",73.809998,75.019997,73.400002,74.410004,2529200,70.053856
"913",73.650002,73.949997,73.110001,73.349998,1548700,69.773247
"914",73.349998,73.889999,72.900002,73.440002,1742300,69.858856
"915",73.099998,73.720001,72.32,72.400002,2444100,68.869568
"916",72.669998,72.699997,71.18,72.199997,3823700,68.679306
"917",72.32,74.330002,71.849998,74.32,2326500,70.69593
"918",74.360001,74.480003,72.690002,73.010002,2057000,69.449814
"919",72.449997,72.449997,70.309998,70.779999,2667500,67.32856
"920",71,71.790001,70.550003,71.07,1808700,67.604424
"921",71.260002,71.260002,70.099998,70.919998,1479900,67.461739
"922",70.610001,71.449997,70.589996,71.339996,2461900,67.861252
"923",70.879997,71,69.370003,69.650002,1867700,66.253654
"924",69.559998,72.410004,69.300003,72.230003,2391800,68.707855
"925",72.610001,73.57,71.779999,72.400002,3609400,68.869568
"926",72.860001,73.510002,71.900002,73.040001,3121300,69.478355
"927",72.989998,73.440002,72.080002,72.800003,3104400,69.250061
"928",73.339996,74.550003,72.860001,72.910004,1970100,69.354698
"929",72.629997,74.25,71.68,72.769997,8656400,69.221519
"930",72.68,73.040001,72.110001,72.739998,2176200,69.192986
"931",73.440002,74.480003,72.82,74.220001,2308900,70.600807
"932",74.739998,75.589996,73.959999,74.470001,2637300,70.838623
"933",74.300003,76.339996,74,75.68,3961200,71.989624
"934",75.269997,76.550003,74.610001,75.93,3690400,72.227432
"935",75.379997,75.919998,73.639999,73.879997,4431900,70.27739
"936",73.330002,73.720001,71.730003,72.839996,3213100,69.288109
"937",72.639999,74.190002,72.480003,73.699997,2868200,70.106178
"938",73.739998,73.959999,73.209999,73.32,2228600,69.744713
"939",73.370003,74.160004,72.550003,73.93,1878100,70.324959
"940",73.489998,75.879997,73.470001,75.769997,1561400,72.075233
"941",75.980003,77.160004,75.510002,76.32,1657600,72.598419
"942",76.730003,77.699997,76.25,76.980003,1608500,73.226234
"943",77.449997,78.059998,77.160004,77.800003,1773100,74.006248
"944",78.050003,79.080002,77.739998,79.040001,1562300,75.185783
"945",78.529999,80.209999,78.260002,79.769997,1718900,75.880173
"946",79.599998,80.330002,79.110001,79.93,1357800,76.032379
"947",80.059998,81.220001,79.459999,80.760002,1530700,76.821907
"948",81.089996,81.230003,79.839996,80.830002,1335900,76.888496
"949",81.25,82.349998,80.889999,82.269997,1211900,78.25827
"950",82.389999,82.919998,81.519997,82.550003,1170200,78.524628
"951",82.449997,83.129997,82.400002,82.889999,946400,78.848038
"952",82.099998,82.629997,80.839996,82.32,1213400,78.305824
"953",82.400002,82.699997,81.529999,82.239998,1074900,78.229729
"954",81.150002,82.260002,80.889999,81.739998,1286500,77.75412
"955",81.699997,82.709999,81.309998,81.699997,2205200,77.716072
"956",81.690002,82.339996,80.519997,80.790001,2936200,76.850441
"957",80,81.290001,79.82,80.599998,1627600,76.669701
"958",80.370003,81,79.900002,80.330002,1487000,76.41288
"959",80.57,81.610001,80,81.440002,1509500,77.46875
"960",81.970001,82.089996,81.230003,81.599998,1473600,77.620949
"961",81.230003,82.889999,80.940002,82.739998,1342100,78.705345
"962",82.949997,83.919998,82.220001,83.050003,1553300,79.000244
"963",82.050003,82.940002,79.959999,80.160004,1778800,76.25116
"964",79.980003,80.75,78.860001,79.769997,1599300,75.880173
"965",79.370003,79.82,77.639999,78.489998,2353700,74.66259
"966",79.389999,80.080002,78.129997,79.779999,2603500,75.889687
"967",80.589996,82.059998,80.379997,81.32,1722200,77.354607
"968",81.32,82.279999,79.540001,79.559998,1437700,75.68042
"969",80.360001,81.559998,79.440002,79.730003,1659700,75.842133
"970",79.300003,79.970001,77.279999,77.800003,2928800,74.006248
"971",80.279999,81.660004,78.849998,79.279999,2248800,75.41407
"972",79.739998,82.279999,79.349998,82.080002,3040300,78.077545
"973",82.349998,82.730003,81.410004,81.720001,2693000,77.7351
"974",81.449997,81.709999,79.510002,80.510002,2077800,76.584099
"975",80.910004,81.75,80.5,81.629997,1712200,77.649475
"976",82.489998,82.75,81.919998,82.709999,2330100,78.676819
"977",81.830002,82.199997,79.190002,79.25,3695700,76.089294
"978",79.5,79.660004,77.550003,77.690002,2034800,74.591522
"979",77.639999,77.639999,76.480003,77.099998,1722900,74.025047
"980",77.43,77.660004,76.699997,77.389999,4305000,74.303482
"981",77.580002,78.050003,77.010002,77.57,1814500,74.476303
"982",78.07,78.900002,77.629997,78.379997,1869400,75.253998
"983",78.419998,78.720001,77.43,78.660004,1631500,75.522835
"984",78.510002,78.589996,77.510002,77.769997,722100,74.668327
"985",77.5,77.769997,75.919998,76.25,2605200,73.208946
"986",76.660004,77.5,76.349998,76.910004,2241600,73.842628
"987",75.839996,77.080002,75.349998,77.029999,3485600,73.95784
"988",76.790001,76.790001,75.400002,75.910004,1946900,72.882523
"989",75.830002,76.540001,75.010002,75.309998,3239600,72.306435
"990",75.169998,75.660004,74.599998,74.839996,3177100,71.855179
"991",74.550003,75.290001,74.120003,74.559998,2623600,71.586349
"992",74.519997,74.910004,73.550003,74.239998,2905600,71.279106
"993",74.230003,74.5,73.059998,73.349998,3525800,70.424606
"994",72.959999,74.110001,72.889999,73.160004,4566000,70.242195
"995",73.650002,74.269997,72.309998,72.410004,4119300,69.522102
"996",72.790001,73.57,72.370003,73,3451100,70.08857
"997",73.059998,73.489998,71.550003,71.75,3596100,68.888428
"998",72.099998,72.860001,71.599998,71.620003,2229500,68.763611
"999",71.860001,72.489998,70.68,71.150002,6443800,68.312347
"1000",70.68,70.949997,69.279999,69.949997,4621900,67.16021
"1001",69.870003,69.870003,69.290001,69.650002,2362600,66.872169
"1002",70.010002,71.25,69.889999,70.07,2829400,67.275421
"1003",70.230003,70.459999,69.650002,70.440002,843500,67.630676
"1004",70.709999,71.589996,70.599998,71.260002,2107200,68.417976
"1005",71.550003,71.809998,70.589996,70.760002,1472100,67.937904
"1006",70.769997,71.25,70.589996,71.019997,1509600,68.187538
"1007",70.879997,72.32,70.760002,72.269997,2081400,69.38768
