"","DG.Open","DG.High","DG.Low","DG.Close","DG.Volume","DG.Adjusted"
"600",121.440002,122.559998,121.010002,122.050003,1557200,119.64547
"601",121.480003,121.839996,120.150002,120.639999,1439300,118.263237
"602",121.169998,122.169998,120.739998,121.959999,1157200,119.557236
"603",121.519997,122.279999,119.919998,119.959999,2280800,117.596649
"604",119.139999,119.900002,118.199997,118.510002,3196200,116.175217
"605",124.790001,128.070007,122.769997,127,5519000,124.497948
"606",126.160004,127.489998,125.519997,127.279999,2892900,124.772423
"607",127.870003,129.589996,127.870003,129,2318600,126.458542
"608",129,130.429993,128.960007,130,1828900,127.43882
"609",130.399994,130.610001,129.110001,130.399994,1972000,127.83094
"610",130.850006,131.979996,130.389999,131.460007,1448800,128.870056
"611",132.25,133.429993,132.190002,133.149994,1271600,130.526794
"612",133.669998,135.460007,133.520004,134.970001,1927900,132.310944
"613",135.240005,135.910004,134.630005,135.509995,1679600,132.840271
"614",135.470001,136.429993,135.380005,136.039993,994200,133.359818
"615",136.509995,137.350006,135.330002,135.960007,1729100,133.281403
"616",136.119995,136.270004,135.289993,135.690002,1239900,133.016754
"617",137.050003,137.389999,135.740005,135.899994,1495900,133.22261
"618",136.479996,137.119995,135.740005,137.050003,2035800,134.34993
"619",137.050003,138.490005,135.669998,138.169998,1364600,135.447876
"620",139,139.039993,138.089996,138.809998,1357200,136.075287
"621",139.070007,139.779999,138.5,138.779999,2208200,136.045868
"622",138.910004,139.070007,136.820007,137.139999,1164100,134.438156
"623",137.490005,137.770004,136.009995,136.009995,1777400,133.330414
"624",136.100006,137.149994,135.399994,136.470001,1561000,133.781342
"625",136.229996,136.800003,135.949997,136.460007,1330000,133.771606
"626",136.139999,136.429993,134.570007,135.160004,2526800,132.497162
"627",136.009995,137.160004,135.020004,135.869995,1342000,133.193176
"628",136.279999,137.110001,135.880005,137.110001,1061800,134.408768
"629",137.339996,139.119995,137.339996,139.089996,944300,136.349747
"630",138.830002,140.119995,138.220001,139.949997,1316700,137.192795
"631",139.229996,139.679993,138.190002,138.570007,1504500,136.151337
"632",138.190002,140.050003,138.190002,139.550003,1487300,137.114212
"633",139.809998,141.050003,139.149994,140.929993,1842100,138.470108
"634",141.339996,142.059998,139.910004,140.360001,1584200,137.91008
"635",140.809998,141.690002,140.570007,141.520004,1219600,139.04985
"636",141.789993,142.570007,141.380005,142.259995,1322400,139.776901
"637",142.5,144.460007,142.160004,144.199997,1234700,141.683014
"638",143.889999,145.059998,143.429993,144.970001,1455400,142.439606
"639",144.580002,144.800003,141.5,142.820007,2226600,140.327133
"640",143.25,143.350006,141.210007,141.279999,1857900,138.814041
"641",141.259995,141.309998,137.600006,138.039993,2823800,135.630554
"642",138.110001,138.110001,134.070007,137.220001,2442900,134.82489
"643",137.369995,139.25,137.029999,139.149994,1608500,136.721191
"644",138.729996,138.729996,136.800003,137.720001,1729600,135.316162
"645",137.779999,138.619995,137.160004,137.970001,1281300,135.561798
"646",137.850006,138.139999,135.509995,135.800003,1491600,133.429672
"647",135.610001,135.610001,133.610001,134.199997,1551000,131.85759
"648",133.929993,135.139999,132.570007,134.020004,1547900,131.680756
"649",133.860001,136.020004,131.550003,132.149994,2137000,129.843353
"650",132.300003,134.600006,132.029999,133.690002,2004800,131.356506
"651",132.610001,133.539993,131.029999,132.649994,1800500,130.334625
"652",132.559998,134.75,131.509995,134.460007,1647700,132.113037
"653",133.410004,134.839996,132.25,134.589996,1148700,132.240768
"654",136.369995,137.960007,135.740005,137.389999,1582900,134.991928
"655",137.649994,138.119995,135.490005,135.580002,1068700,133.213501
"656",135.009995,136.839996,134.179993,134.940002,1246500,132.584686
"657",134.139999,137.490005,133,135.380005,1496400,133.017014
"658",134.309998,135.919998,133.389999,133.850006,1763200,131.513687
"659",134.949997,135.820007,132.800003,133.809998,1474700,131.474411
"660",134.470001,136.429993,134.220001,135.910004,1374500,133.53775
"661",137.889999,138.889999,135.660004,138.100006,2010900,135.689514
"662",137.880005,138.690002,136.559998,137.210007,1254400,134.815063
"663",139.960007,140.369995,137.940002,138.789993,1975600,136.367462
"664",138.610001,140.190002,138.289993,139.740005,1683600,137.300873
"665",139.100006,139.639999,136.270004,136.990005,1499700,134.598892
"666",138.279999,139.300003,137.699997,139.220001,1478500,136.789978
"667",140,140.380005,138.679993,138.75,1968800,136.32814
"668",138.509995,141.759995,138,141.029999,2446700,138.568359
"669",151.619995,157.440002,151.100006,156.089996,6857200,153.365494
"670",156.619995,158.910004,154.610001,156.089996,2689500,153.365494
"671",155.410004,157.880005,155.210007,155.630005,2384600,152.913528
"672",157.410004,158.179993,156.470001,157.800003,1737100,155.045654
"673",159.839996,161.089996,158.970001,159.820007,1536600,157.030396
"674",159.919998,162.190002,159.690002,161.539993,1584700,158.720383
"675",162.039993,162.339996,159.789993,160.759995,1947300,157.95401
"676",158.229996,158.279999,155.309998,157.089996,3188000,154.348053
"677",156.169998,158.669998,155.240005,156.009995,2530900,153.286911
"678",158.110001,158.800003,155.979996,157.100006,1740800,154.35788
"679",156.460007,158.229996,156.259995,157.779999,1579600,155.026001
"680",156.630005,156.990005,152.360001,153.169998,1884700,150.49649
"681",153.899994,156.839996,153.339996,156.820007,2126800,154.082748
"682",156.960007,157.360001,154.690002,156.699997,1570600,153.964844
"683",157.440002,157.550003,155.869995,156.809998,1267100,154.072952
"684",157.389999,158.600006,156.220001,156.229996,1915000,153.503052
"685",157.729996,160.669998,157.559998,158.710007,1295400,155.939789
"686",159.679993,160.860001,156.960007,158.809998,1404700,156.03801
"687",158.770004,160.059998,157.520004,159.149994,1429000,156.372101
"688",159.570007,160.440002,158.220001,159.5,1326400,156.715988
"689",160.5,160.570007,158.779999,160.020004,1356600,157.226898
"690",159.679993,160.779999,158.690002,158.940002,1998900,156.165771
"691",159.729996,160.779999,157,159.039993,1755200,156.264008
"692",157.710007,158.589996,156.110001,157.619995,1550000,154.868774
"693",157.610001,158.139999,155.289993,157.410004,1539000,154.662476
"694",157.009995,161.350006,157.009995,160.970001,1939800,158.160339
"695",159.979996,161.080002,158.330002,160.009995,1683800,157.530228
"696",158.940002,161.550003,157.979996,159.839996,1462000,157.362885
"697",160.100006,161.660004,160,160.850006,1226600,158.357254
"698",160.429993,160.759995,158.860001,160.520004,1723000,158.032349
"699",161.899994,164.289993,161.100006,162.25,1481300,159.73555
"700",162.800003,163.059998,161.039993,161.210007,1822800,158.711655
"701",162.789993,163.259995,161.550003,162.070007,1169700,159.558304
"702",161.740005,162.5,160.740005,162.240005,1090000,159.725677
"703",162.550003,163.419998,162.029999,162.869995,1632600,160.345932
"704",163.119995,164.970001,162.339996,164.410004,1760000,161.862061
"705",164.970001,165.470001,163.429993,164.350006,1269600,161.802979
"706",164.509995,166.649994,164.389999,165.800003,1235000,163.23053
"707",166.089996,166.979996,162.169998,162.979996,1497500,160.454208
"708",163.210007,164.179993,162.039993,162.910004,1237500,160.385315
"709",162.520004,163.520004,161.729996,162.179993,764400,159.666611
"710",162.380005,163.089996,161.25,162.639999,1060300,160.119492
"711",162.389999,162.940002,160.539993,160.619995,1083200,158.130783
"712",160.330002,162.050003,160.020004,161.630005,828600,159.125153
"713",161.139999,161.660004,159.330002,160.339996,1451400,157.855118
"714",161.470001,161.899994,159.369995,159.899994,1072800,157.421936
"715",160.479996,160.710007,156.710007,158.210007,1668700,155.758148
"716",158.160004,160.169998,157.970001,159.690002,1414200,157.21521
"717",159.630005,160.440002,158.880005,159.610001,1025300,157.136459
"718",160.339996,161.100006,158.809998,159.229996,1212000,156.762329
"719",159.229996,159.899994,156.380005,157.860001,1314400,155.413559
"720",157.720001,157.740005,155.639999,157,1001000,154.566879
"721",156.960007,162.529999,156.5,156.979996,1373600,154.547195
"722",156.339996,158.059998,154.589996,157.990005,2194400,155.54158
"723",158.5,160.910004,157.940002,159.490005,1564700,157.018311
"724",160.360001,160.360001,158,160.139999,2034400,157.658218
"725",160.070007,160.729996,159.369995,159.979996,1230300,157.500687
"726",159.130005,160.190002,157.179993,158.429993,1619000,155.974731
"727",159.820007,162.100006,159.220001,160.949997,1974600,158.455673
"728",160.490005,162.050003,160.25,160.779999,1332400,158.28833
