"","CTAS.Open","CTAS.High","CTAS.Low","CTAS.Close","CTAS.Volume","CTAS.Adjusted"
"455",178.910004,180.119995,176.789993,178.660004,569300,171.575745
"456",175.990005,176.970001,170.75,174.679993,1071100,167.75354
"457",174.589996,176.190002,168.020004,168.380005,908400,161.703354
"458",170,174.460007,168.580002,173.690002,837400,166.802811
"459",170.259995,173.949997,168.199997,171.470001,636600,164.670822
"460",173.490005,175.210007,169,171.899994,756600,165.083771
"461",173.110001,178.380005,173.110001,177.889999,1218400,170.836288
"462",179,183.880005,178.990005,181.869995,1055900,174.658432
"463",182.369995,182.639999,178.470001,180.770004,797800,173.602066
"464",181.990005,183.740005,178.070007,179.630005,516800,172.507278
"465",180.020004,180.899994,176.270004,177.669998,659000,170.624985
"466",178.070007,179.259995,176.119995,177.410004,752600,170.37532
"467",179.350006,181.699997,178.110001,181.399994,709900,174.207092
"468",179.440002,181.210007,178.470001,181.160004,401800,175.965179
"469",180.669998,180.669998,177.160004,179.220001,412000,174.080811
"470",178.699997,179.990005,176.080002,176.830002,434000,171.759354
"471",177.369995,180.410004,176.729996,178.130005,461900,173.022049
"472",179.410004,180,175.740005,177.229996,415000,172.147873
"473",176.649994,182.440002,176.009995,182.220001,563800,176.994766
"474",182.149994,183.979996,180.460007,183.199997,450800,177.946686
"475",183,183.389999,178.279999,179.580002,651900,174.430496
"476",178.009995,179.119995,176.5,177.800003,713800,172.701553
"477",179.509995,182.110001,178.320007,180.690002,488700,175.508652
"478",179.729996,181.039993,178.820007,180.050003,284500,174.887024
"479",181.850006,183.270004,180.089996,182.259995,689900,177.033646
"480",181.199997,183.520004,180.820007,183.350006,455800,178.092392
"481",182.75,188.309998,182.75,188.240005,688600,182.842163
"482",187.789993,188.850006,185.770004,188.039993,431100,182.647888
"483",188.779999,189.820007,186.910004,187.380005,797400,182.006851
"484",189.919998,191.259995,187.639999,189.369995,588300,183.939743
"485",189.990005,189.990005,179.490005,179.490005,689600,174.343063
"486",177.190002,178.320007,173.589996,177.830002,869400,172.730667
"487",176.789993,178.539993,170.419998,171.399994,855000,166.485046
"488",171.399994,172.369995,169.089996,171.539993,650900,166.621063
"489",173.910004,174.679993,169.899994,170.429993,668200,165.542862
"490",173.110001,176.080002,172.600006,173.160004,535900,168.19458
"491",173.809998,174.130005,170.690002,171.839996,428900,166.912445
"492",170.490005,171.690002,169.300003,169.740005,596800,164.87265
"493",169.869995,170.860001,165.309998,166.220001,1048600,161.453598
"494",167.339996,167.940002,164.860001,166.600006,983300,161.822708
"495",166.720001,171.029999,164.820007,165.070007,1260100,160.336563
"496",163.399994,164.199997,155.979996,159.039993,1441700,154.479477
"497",161.020004,166.149994,158.949997,159.970001,2285800,155.382797
"498",160.139999,160.389999,155.979996,156.020004,562100,151.546066
"499",156.940002,164.089996,156.050003,164.029999,1014100,159.326401
"500",161.820007,167.289993,160.990005,167.25,684800,162.454056
"501",167.740005,169.029999,165.029999,166.910004,651000,162.123825
"502",167.949997,168.520004,165.770004,167.990005,564300,163.172836
"503",165.509995,167.580002,164.589996,167.490005,594600,162.687164
"504",167.940002,170,164.5,164.809998,918500,160.084
"505",167.199997,172.770004,165.690002,172.559998,870500,167.611786
"506",172.490005,174.169998,170.710007,172.850006,739100,167.893494
"507",174.529999,175.5,171.139999,174.720001,777500,169.709854
"508",175.470001,177.220001,174.160004,176.25,608300,171.195984
"509",175.919998,177.610001,175.520004,177.479996,561100,172.390701
"510",176.970001,177.929993,175.410004,177.789993,440800,172.691818
"511",176.660004,177.440002,175.479996,176.660004,398300,171.594223
"512",177.369995,178.119995,176.089996,177.539993,440000,172.44899
"513",177.880005,178.639999,176.399994,178.270004,494600,173.158066
"514",177.789993,181.25,177.270004,180.910004,413100,175.722336
"515",182.649994,185.339996,181.600006,184.910004,638100,179.607666
"516",184.089996,184.649994,181.320007,182.759995,394700,177.519287
"517",183.610001,183.850006,180.559998,182.139999,462400,176.917068
"518",182.360001,182.649994,180.440002,182.520004,280300,177.286179
"519",184.5,185.330002,184,184.979996,423800,179.675629
"520",183.279999,183.580002,181.169998,182.990005,383600,177.742722
"521",183.729996,184.029999,182.320007,183.100006,341400,177.849579
"522",184.139999,187.429993,182.639999,186.619995,434400,181.268616
"523",186.720001,187.910004,185.940002,187.509995,708900,182.133102
"524",187.539993,188.979996,186.169998,188.610001,565400,183.201553
"525",188.589996,190.419998,186.929993,190.360001,355500,184.901367
"526",190.470001,192.050003,190,191.800003,348600,186.300064
"527",191.5,191.880005,190.710007,191.550003,394700,186.057251
"528",190.509995,192.089996,189.910004,191.75,408900,186.251495
"529",190.830002,194.25,190.630005,194.229996,333900,188.660385
"530",195.419998,197.770004,194.779999,197.610001,670900,191.943481
"531",199.130005,200.910004,198.020004,200.589996,615000,194.838028
"532",200.679993,202.880005,200.589996,201.759995,542000,195.974472
"533",200.009995,202.350006,200.009995,201.410004,452200,195.634506
"534",203.360001,203.889999,201.270004,203.789993,523700,197.946259
"535",202.949997,203.860001,202.830002,203.490005,362200,197.654861
"536",202.779999,203.619995,201.029999,203.059998,263900,197.237183
"537",203.279999,203.559998,201.020004,202.979996,297800,197.159485
"538",203.5,205,202.990005,204.399994,292600,198.538773
"539",205.320007,205.929993,204.389999,204.460007,321400,198.597046
"540",203.690002,205,203.100006,203.199997,302300,197.373169
"541",202.820007,205.399994,201.199997,204.979996,327900,199.102127
"542",205.119995,207.330002,204.350006,206.600006,441100,200.675705
"543",208.039993,209.449997,206.520004,208.350006,392200,202.375488
"544",209.119995,209.639999,205.490005,206.589996,382900,200.66597
"545",206.919998,207.070007,205.300003,205.369995,541100,199.480957
"546",205.199997,205.830002,203.160004,203.220001,436100,197.392593
"547",203.169998,203.5,200.179993,202.529999,574800,196.722382
"548",201.100006,201.699997,199.699997,201.320007,473900,195.547104
"549",201.759995,204.639999,199.970001,204.320007,736200,198.461075
"550",204.509995,204.910004,202.470001,204.089996,486000,198.237656
"551",204.699997,206.139999,204.100006,205.520004,542700,199.626648
"552",205.110001,205.529999,203.729996,204.889999,683800,199.014725
"553",204.910004,207.199997,204.539993,205.550003,1122400,199.655792
"554",205.990005,207.889999,205.639999,207.539993,459900,201.58873
"555",207.880005,208.320007,206,206.520004,420700,200.597977
"556",207.210007,207.889999,204.630005,205.190002,466800,199.306137
"557",204,208.449997,204,208.119995,838300,202.152084
"558",202.910004,204.009995,193.75,194.550003,1549600,188.971222
"559",194.119995,197.380005,191.910004,197.020004,1171600,191.370392
"560",198.5,199.610001,197.759995,199.380005,452100,193.662735
"561",199.570007,201.270004,198.100006,199.070007,388100,193.361603
"562",199.509995,200.899994,198.550003,200.630005,300100,194.876862
"563",202.050003,202.520004,200.039993,202.110001,389000,196.314453
"564",204.210007,205.360001,203.339996,204.979996,515600,199.102127
"565",205.190002,206.350006,204.679993,206.089996,397300,200.180313
"566",206.809998,208.100006,206.300003,207.389999,407600,201.443008
"567",208.149994,208.149994,204.740005,205.339996,280000,199.451813
"568",206.139999,207.570007,205.440002,206.369995,219900,200.452255
"569",205.410004,206.539993,203.759995,206.309998,340100,200.393997
"570",205.210007,206.580002,204.259995,204.729996,300500,198.859299
"571",204.970001,205.759995,203.460007,204.970001,274100,199.092438
"572",205.039993,205.720001,203.479996,205.470001,320500,199.578079
"573",206.380005,207.5,203.960007,207.399994,409400,201.452744
"574",207.5,208.619995,206.509995,208.229996,423700,202.258942
"575",208.419998,209.759995,208.330002,209.330002,277800,203.327408
"576",210.029999,210.779999,208.460007,209.940002,413200,203.919922
"577",210.970001,213.75,209.940002,213.679993,587700,207.552643
"578",211.860001,212.970001,210.380005,210.770004,293800,204.726089
"579",211.529999,213.690002,210.369995,213.399994,333700,207.280685
"580",213.669998,216,213.080002,215.800003,496600,209.611862
"581",214.289993,215.389999,213.330002,214.800003,548300,208.640533
"582",216.190002,217.460007,214.5,216.779999,269600,210.563766
"583",216.600006,217.839996,216.050003,216.869995,491300,210.651184
"584",216.479996,217.25,215.720001,217.139999,571100,210.913467
"585",217.610001,219.020004,216.050003,216.059998,383500,209.864395
"586",215.389999,219.949997,215.389999,219.779999,485900,213.477737
"587",219.380005,223.139999,218.419998,222.929993,456400,216.537415
"588",218.360001,223.990005,218.360001,222.899994,416600,216.508255
"589",220.279999,222.25,217.649994,218.850006,542800,212.574432
"590",219.589996,222.210007,218.589996,219.919998,537900,213.613739
"591",218.179993,221.919998,216.389999,221.509995,351500,215.158112
"592",219.800003,223.600006,217.75,222.830002,401000,216.440277
"593",217.960007,220.169998,215.880005,216.5,581600,210.291809
"594",217.210007,221.539993,216.380005,220.070007,365700,213.759445
"595",218.440002,222.449997,217.990005,221.550003,423800,215.196991
"596",221.929993,224.869995,221.630005,223.720001,354200,217.304764
"597",222.470001,225.330002,221.820007,223.419998,350900,217.013367
"598",221.460007,224.020004,221.289993,223.380005,271700,216.974503
"599",225.050003,227.639999,224.550003,227.009995,570000,220.500412
"600",226.610001,227.350006,225.880005,226.289993,337800,219.801071
"601",224.610001,225.050003,223.199997,224.199997,362800,217.771011
"602",224.869995,225.720001,222.380005,222.5,434800,216.119736
"603",222.899994,223.910004,220.610001,220.690002,686700,214.361649
"604",220.970001,222.440002,219.710007,221.940002,392700,215.575806
"605",222.089996,224.75,221.949997,223.600006,345800,217.188217
"606",221.449997,222.960007,221,221.830002,341800,215.468964
"607",222.160004,224.630005,221.880005,223.389999,431200,216.984222
"608",225,226.869995,223.929993,226.5,521000,220.005051
"609",227.5,231.050003,227.130005,230.509995,545300,223.90007
"610",230.160004,231.899994,229.639999,231.539993,373900,224.900497
"611",233.160004,233.470001,231.880005,232.619995,684800,225.949554
"612",233.539993,235.300003,233.009995,234.539993,616700,227.814499
"613",235.240005,236.389999,231.25,232.279999,443800,225.619293
"614",232.419998,235.229996,232.419998,234.699997,361800,227.96991
"615",234.490005,236.630005,233.639999,235.960007,486400,229.193771
"616",236.139999,237.449997,235.149994,236.369995,336100,229.592026
"617",235.949997,236.580002,232.080002,232.270004,677600,225.609604
"618",233.830002,235,230.509995,231.440002,803400,224.803375
"619",231.149994,236.5,230.669998,235.100006,814100,228.358444
"620",236.880005,237.550003,230.029999,232.630005,813700,225.95929
"621",232.679993,234.130005,230.869995,232.380005,924400,225.716431
"622",232.479996,233.729996,231.270004,233.110001,441600,226.425507
"623",233.850006,233.880005,230.690002,231.449997,536700,224.81311
"624",233.070007,234.389999,232.220001,232.770004,544900,226.095261
"625",233.029999,235.940002,232.5,235.679993,379900,228.921814
"626",236.100006,237.5,235.160004,237.289993,655600,230.485626
"627",240,240,235.899994,238.869995,555700,232.020309
"628",238.869995,239.179993,237.759995,238,444500,231.175278
"629",238.419998,240.169998,238.300003,239.529999,283600,232.661407
"630",238.320007,239.800003,236.399994,239.529999,580200,232.661407
"631",238.610001,239.529999,237.309998,238.259995,299000,231.427811
"632",237.149994,238.580002,236.919998,238.419998,362100,231.583252
"633",239.339996,240.149994,238.429993,238.690002,310100,231.845474
"634",239.240005,240.600006,237.460007,239.990005,450800,233.108215
"635",240.660004,242.710007,240.029999,242.440002,405800,235.487946
"636",242,243.770004,240.009995,243.259995,366600,236.284424
"637",244.220001,244.589996,239.130005,239.440002,885700,232.57399
"638",253.919998,262,251.5,260.369995,2130300,252.903793
"639",260,262.540009,257.890015,260.649994,1016600,253.175781
"640",262.5,263.820007,257.679993,257.850006,648100,250.45607
"641",258.410004,261.48999,258.149994,259.029999,687800,251.602219
"642",260.070007,261,256.410004,260.790009,539300,253.311768
"643",258.920013,261.959991,258.25,261.910004,565500,254.399673
"644",259.959991,262.619995,259.600006,260.76001,423800,253.282639
"645",260.570007,262.609985,258.51001,261.690002,777100,254.185944
"646",261.059998,262.549988,257.660004,260.690002,382000,253.214661
"647",260.170013,263.049988,258.640015,262.850006,407600,255.312698
"648",262.779999,264.290009,256.51001,260.440002,878700,252.971832
"649",261.070007,264,258.149994,259.029999,559700,251.602219
"650",258.579987,260.649994,256.130005,258.410004,479000,251.000015
"651",253.610001,257.01001,248.75,251.119995,617900,243.919052
"652",252,257.799988,252,257.190002,485400,249.815002
"653",253.389999,259.51001,251.970001,258.450012,718900,251.03891
"654",259.429993,264.470001,258.640015,264.290009,492400,256.711426
"655",266.559998,266.559998,260.75,263.420013,391600,255.866348
"656",263.299988,264.019989,260.790009,261.399994,395600,253.904266
"657",260.540009,266.730011,260.369995,266.170013,479000,258.537506
"658",262.459991,265.670013,256.609985,256.720001,445900,249.358505
"659",257.200012,261.149994,256.170013,260.019989,458700,252.563812
"660",262.700012,265.23999,261.410004,264.399994,460000,256.818237
"661",267.790009,268.959991,265,267.820007,467000,260.140198
"662",269.25,270.359985,266.579987,267.839996,355700,260.159576
"663",267.899994,269.029999,266.390015,267.649994,659700,259.975037
"664",268.679993,268.679993,263.470001,264.459991,323500,256.876526
"665",263.529999,264.149994,254.669998,256.040009,537400,248.697983
"666",259.730011,260.450012,257.519989,260.339996,567400,252.874695
"667",263.23999,263.459991,260.850006,261.149994,530600,253.661423
"668",259.809998,262.559998,258.25,262.179993,387600,254.661911
"669",264,266,263.73999,264.600006,365400,257.012512
"670",263.420013,266.670013,262.790009,263.799988,391300,256.235443
"671",262.600006,264,258.529999,259.929993,390500,252.47641
"672",262.149994,265.329987,260,264.01001,647700,256.439453
"673",266.920013,270.23999,266.369995,267.23999,380800,259.576813
"674",267.190002,269.269989,265.950012,266.190002,288400,258.556946
"675",267.559998,267.559998,255.229996,255.660004,930100,248.328857
"676",253.550003,254.169998,246.960007,248.970001,1047900,241.830719
"677",249.990005,250,244.779999,246.020004,878700,238.965302
"678",247.789993,249.75,246.380005,246.509995,715400,239.441254
"679",246.600006,247.619995,244.589996,246.679993,858700,239.606354
"680",245.5,249.009995,244,247.460007,770600,240.364029
"681",247.979996,250.339996,247.979996,249.949997,384400,242.782593
"682",250.119995,250.119995,246.889999,249.669998,544500,242.510635
"683",248.869995,252.960007,248.869995,251.419998,491700,244.210449
"684",252.720001,256.880005,251.919998,253.779999,1090100,246.502777
"685",254.440002,255.360001,252.369995,254.649994,569700,247.347824
"686",256.26001,257.899994,251.240005,252.139999,612800,244.909821
"687",262,267.890015,260.170013,266.619995,1725600,258.974579
"688",266.329987,268.679993,265.059998,268.019989,700900,260.334412
"689",268.170013,270.109985,264.209991,266.130005,893400,258.498657
"690",267.179993,269.549988,265.459991,268.100006,561200,260.41217
"691",268.529999,268.820007,262.359985,262.390015,518700,254.865875
"692",261.929993,261.980011,256.75,258.950012,683500,251.524551
"693",258.070007,259.399994,253.860001,258.630005,456100,251.213699
"694",260.109985,263.190002,259.480011,262.859985,445300,255.322418
"695",262.369995,262.959991,259.779999,260.970001,301200,253.486572
"696",258.869995,262.790009,257.26001,260.329987,570800,252.864929
"697",261.149994,264.429993,260.899994,263.570007,275300,256.012054
"698",263.369995,266.700012,262.100006,266.070007,382500,258.440338
"699",270.299988,271.779999,267.309998,267.609985,443400,259.936188
"700",267.700012,268.279999,265.790009,265.940002,519000,258.314087
"701",266.619995,269.5,266,269.450012,472900,261.72345
"702",269.179993,269.179993,265.769989,266.970001,420500,259.314545
"703",268.76001,269.649994,266.160004,268.329987,376200,260.635559
"704",268.579987,270,266.790009,269.309998,451900,261.587494
"705",270.040009,271.959991,268.440002,269.98999,300500,262.247955
"706",270.320007,270.640015,265.910004,266.130005,263300,258.498657
"707",265.880005,268.170013,264.690002,268.130005,282200,260.441315
"708",268.640015,272.640015,267.940002,272.339996,402600,264.530518
"709",272.309998,272.630005,269.850006,270.339996,273300,262.587952
"710",271.48999,272.559998,270.570007,271.790009,338600,263.996368
"711",270.579987,276.279999,270.470001,274.519989,440800,266.648041
"712",275.100006,276.48999,273.320007,276.26001,354100,268.338135
"713",276.48999,277.850006,268.459991,268.670013,667400,260.96582
"714",270.899994,271.579987,267.029999,268.890015,626200,261.179474
"715",269.799988,271.980011,267.26001,269.720001,422400,261.985687
"716",271.019989,271.019989,265.450012,266.98999,447600,259.333984
"717",267.679993,267.690002,263.380005,264.950012,573100,257.352509
"718",264.290009,264.730011,261.73999,262,571000,256.960175
"719",261.880005,263.980011,260.130005,260.880005,628000,255.861725
"720",259.950012,261.880005,259.700012,260.609985,435600,255.596893
"721",260.320007,262.25,258.26001,258.850006,1191200,253.870804
"722",252.360001,255.649994,247.669998,255.240005,1667300,250.3302
"723",253.929993,259.549988,252.149994,259.359985,604900,254.370956
"724",258.450012,260.019989,255.539993,256.119995,658800,251.193283
"725",255.25,258.170013,254.110001,256.140015,6e+05,251.212921
"726",256.880005,259.410004,255.220001,257.899994,485600,252.939041
"727",256.799988,261.290009,256.660004,259.459991,633300,254.46904
"728",259.339996,259.899994,253.369995,253.630005,502800,248.75119
"729",256.369995,257.440002,252.830002,254.089996,491900,249.202332
"730",253.649994,254.940002,250.190002,250.869995,619500,246.044281
"731",251.669998,256.429993,251,256.049988,1063100,251.124634
"732",255.779999,260.570007,254.210007,260.320007,857200,255.312485
"733",259.049988,259.410004,255.880005,257.059998,290100,252.115189
"734",256.339996,258,254.380005,255.889999,583600,250.967712
"735",253.990005,256.440002,253.449997,255.380005,522200,250.467529
"736",256.529999,258.809998,254.729996,254.949997,402500,250.045792
"737",255.139999,255.75,253.580002,254.699997,407000,249.800583
"738",257.589996,259.75,255.889999,256.220001,434500,251.291351
"739",256.420013,256.420013,253.649994,253.809998,438100,248.927719
"740",254.25,256.730011,253.970001,255.899994,430200,250.977524
"741",256.549988,258.26001,254.270004,258.049988,437600,253.086151
"742",257.799988,260.100006,256.640015,259.25,432900,254.263077
"743",259.269989,262.579987,258.480011,261.809998,716400,256.773834
"744",266.100006,266.980011,258.119995,260.730011,728200,255.714645
"745",261.799988,262.429993,259.190002,260.76001,896500,255.744064
"746",263.160004,274.75,263.01001,265.880005,1557500,260.765564
"747",265.23999,269.029999,264.950012,268.01001,699400,262.854584
"748",268.98999,271.679993,267.390015,271.5,1305800,266.277435
"749",270.76001,272.100006,270.130005,270.859985,624600,265.64975
"750",271.179993,271.700012,267.320007,268.809998,141700,263.639191
"751",269.089996,269.809998,266.420013,268.130005,269800,262.97226
"752",268.529999,269.600006,267.440002,269.01001,289200,263.835388
"753",269.049988,269.380005,266.25,268.359985,302300,263.197845
"754",268.309998,269.589996,266.75,269.079987,369600,263.903992
"755",269.859985,270.829987,266.579987,270.790009,544200,265.581146
"756",268.070007,271.980011,267.070007,269.570007,493100,264.384583
"757",268.130005,270.350006,266.779999,270.269989,409200,265.071045
"758",268.119995,271.25,267.339996,270.070007,388400,264.874939
"759",270.769989,275.820007,268.899994,275.279999,702100,269.984772
"760",273.059998,282.890015,273.059998,279.350006,810800,273.97641
"761",280.109985,281.119995,277.5,278.839996,320200,273.476288
"762",279.850006,283.299988,279.480011,282.850006,409500,277.409149
"763",282.019989,283.880005,281.200012,281.519989,446900,276.104706
"764",281.959991,285.869995,281.959991,284.640015,425500,279.164673
"765",284.570007,287.450012,284.380005,286.51001,354100,280.998718
"766",287.690002,287.73999,282.440002,284.230011,488800,278.762573
"767",284.179993,285.220001,281.769989,282.040009,469800,276.614716
"768",283.540009,284.5,282.170013,282.339996,325700,276.908936
"769",282.290009,286.170013,281.200012,286.019989,322800,280.518127
"770",287.220001,287.679993,281.25,283.440002,244200,277.987793
"771",278.029999,281.049988,276.029999,278.619995,516800,273.260468
"772",278.220001,280.660004,277.829987,277.959991,335400,272.61319
"773",278.850006,282.25,274.799988,280.25,480200,274.859131
"774",275.480011,283.5,275.200012,283.200012,334600,277.75238
"775",282.140015,284.619995,278.380005,278.970001,696900,273.60376
"776",280.410004,284.799988,279.309998,282.01001,480000,276.585297
"777",285.350006,286.890015,283.040009,285.959991,529900,280.459259
"778",289.820007,291.880005,288.420013,291.339996,576100,285.735779
"779",292.470001,294.73999,291.339996,293.649994,438700,288.001343
"780",291.630005,294.25,290.679993,291.579987,366100,285.971161
"781",291.600006,292.839996,289.209991,292.619995,385000,286.991211
"782",294.040009,294.75,292.269989,293.48999,263100,287.844452
"783",294.519989,297.899994,293.25,297.119995,417100,291.404602
"784",295.410004,300.119995,295.410004,298.100006,442100,292.365784
"785",298.709991,301.23999,297.369995,300.880005,263800,295.092285
"786",300.929993,302.670013,298.829987,302.51001,386600,296.690948
"787",303.799988,304.809998,302.730011,304.26001,296000,298.407288
"788",302.51001,304.570007,296.709991,297.700012,585100,291.97348
"789",294.890015,296.730011,292.23999,293.359985,500300,287.716949
"790",285.619995,290.320007,284.459991,288.160004,592300,282.616974
"791",288.109985,289.690002,279.299988,279.880005,875400,274.496277
"792",281.850006,287.070007,281.600006,283.910004,707400,278.448761
"793",277.799988,280.450012,269.309998,269.549988,932800,264.364929
"794",255.520004,267.519989,255,266.73999,1392300,261.608978
"795",266.059998,279.76001,264.470001,279.600006,1058100,274.221619
"796",277.390015,286.630005,270.859985,272.369995,895700,267.130676
"797",280.540009,286.140015,275.5,286.109985,681800,280.606354
"798",278.220001,283.25,272.119995,275.040009,651900,269.749359
"799",264.869995,273.76001,263.600006,272.320007,835500,267.081665
"800",258.970001,259.76001,248.619995,250.839996,1113400,246.014847
"801",257.26001,268.899994,253.240005,268.420013,911600,263.256683
"802",259.980011,262.329987,245.669998,250.410004,644500,245.593109
"803",231.979996,236.020004,214.240005,225.690002,1942700,221.348633
"804",233.25,244.070007,223.610001,243.580002,1253500,238.894501
"805",197.570007,207.679993,197.570007,202.509995,1741000,198.614517
"806",206.559998,210.649994,195.850006,209.119995,1878200,205.097366
"807",173.570007,182.389999,163.190002,177.979996,1914300,174.556381
"808",176.229996,185.369995,160.389999,183,1430900,179.479828
"809",180.169998,189.419998,167.350006,175.089996,2573700,171.72197
"810",177.220001,177.220001,154.330002,157.059998,1642900,154.038803
"811",165.820007,178.759995,165.309998,173.800003,1375700,170.456787
"812",174.220001,200.559998,168.860001,192.330002,1677200,188.630356
"813",194.360001,197.979996,182.539993,192.580002,1731000,188.875549
"814",187.440002,187.75,180,181.570007,1005600,178.077332
"815",181.899994,183.600006,175.350006,180.449997,1073800,176.978867
"816",178.490005,179.580002,171.919998,173.220001,1613600,169.88797
"817",165.440002,167.380005,160.550003,162.690002,1114200,159.560501
"818",160.25,167.289993,158.889999,165.190002,1437300,162.012421
"819",163.259995,167.5,162.190002,164.229996,1007900,161.070877
"820",169,180.600006,168.279999,179.490005,1343000,176.037338
"821",190.779999,195.330002,185.350006,185.899994,1611100,182.324036
"822",188.479996,193.970001,185.509995,192.410004,942900,188.708817
"823",197.940002,207.149994,197.509995,198.740005,934400,194.917053
"824",198.75,198.850006,191.460007,195.080002,761500,191.327438
"825",200.660004,203.949997,198.639999,201.699997,845000,197.820114
"826",196.759995,197.009995,186.110001,187.070007,915200,183.471527
"827",189.320007,191.130005,186.490005,190.639999,763300,186.972855
"828",198.990005,204.75,196.610001,204.160004,812000,200.232788
"829",200.020004,202.550003,193.210007,193.910004,775100,190.179962
"830",189.850006,191.889999,187.979996,190.5,698400,186.835571
"831",193.600006,198.800003,192.800003,197.440002,669200,193.642059
"832",198.160004,203.559998,198.160004,199.419998,955800,195.583939
"833",201.279999,202.669998,198.270004,200.179993,760900,196.329346
"834",201.679993,213.059998,200,212.470001,649500,208.382935
"835",219.279999,223.199997,214.410004,218.169998,1216400,213.973282
"836",223.100006,232.100006,221.270004,230.949997,997000,226.507446
"837",228,228.259995,221.009995,221.830002,827000,217.562897
"838",216.979996,218.149994,210.970001,211.809998,806700,207.735626
"839",209.300003,210.229996,206.380005,209.639999,706800,205.607361
"840",211.600006,214.889999,210.350006,210.740005,525300,206.686218
"841",212,212.690002,208.149994,210.169998,497000,206.127182
"842",212.669998,216.639999,211.330002,213.399994,401500,209.295059
"843",216.050003,219,214.119995,218.210007,374900,214.012527
"844",215.770004,216.759995,213.050003,214.380005,445700,210.25621
"845",215,216.110001,205.710007,205.75,750200,201.792206
"846",202.199997,203.479996,197.139999,199.470001,1359800,195.63298
"847",204.910004,229.240005,204.240005,228.710007,2393100,224.310547
"848",225.850006,230.660004,222.880005,227.419998,1459800,223.045349
"849",232.130005,239.429993,232.130005,236.429993,999200,231.882034
"850",237.410004,244.360001,236.029999,238.979996,1054300,234.382996
"851",240.600006,243.479996,238.759995,240.529999,952500,235.903168
"852",241.589996,245.720001,240.809998,242.559998,546500,237.894119
"853",241.570007,242.130005,239.679993,240.649994,436300,236.020859
"854",249.119995,254.990005,247.149994,252.729996,854400,247.8685
"855",254.949997,256.959991,247.330002,251.580002,750300,246.740616
"856",252.070007,254.639999,250.080002,251.720001,483500,246.87793
"857",251.5,251.5,243.089996,247.960007,1246600,243.190262
"858",248.5,252.169998,247.110001,250.940002,481400,246.112946
"859",251.460007,255.350006,249.449997,255,877100,250.094833
"860",258.910004,271.899994,256.630005,270.809998,732700,265.600708
"861",268.480011,270.730011,266.130005,269.209991,526600,264.031494
"862",276.130005,286.609985,275.950012,286.5,1048300,280.988892
"863",289.980011,292.109985,285.350006,291.51001,755300,285.902557
"864",285.869995,286.910004,281.809998,282.910004,612000,277.467957
"865",283.769989,283.769989,275.059998,278.179993,605900,272.828888
"866",266.679993,271.700012,261.899994,264,886400,258.921722
"867",271.399994,272.970001,260.459991,266.200012,564300,261.079407
"868",258.600006,267.579987,257.329987,266.529999,575500,261.403046
"869",278.929993,278.929993,269.670013,273.630005,452200,268.366455
"870",272.970001,276.399994,271.440002,273.279999,368300,268.023193
"871",271.290009,277.209991,270.470001,275.809998,402600,270.504517
"872",280.670013,282.540009,269.429993,270.160004,973300,264.963226
"873",266.75,271.049988,265.179993,270.059998,602400,264.865143
"874",272.75,274.640015,270.25,272.549988,405200,267.30722
"875",269.040009,271.01001,258.73999,261.630005,650500,256.59729
"876",260.290009,263.399994,258.869995,262.570007,489800,257.519226
"877",263.769989,263.769989,254.070007,256.5,1052300,251.565979
"878",257.950012,263.839996,255.369995,263.609985,437500,258.539185
"879",261.600006,267.829987,260.01001,266.359985,685300,261.236267
"880",271.709991,272.029999,266.190002,267.970001,659900,262.815369
"881",271.320007,276.48999,270.179993,270.649994,454700,265.443756
"882",275.410004,277,272.649994,273.630005,484700,268.366455
"883",270.880005,272.920013,269.079987,269.980011,442200,264.786652
"884",268.48999,272,268.079987,271.309998,404800,266.091095
"885",269.369995,270.73999,261.790009,266.140015,434100,261.020569
"886",263.929993,268.140015,263.720001,266.880005,280500,261.746277
"887",269.809998,272.609985,265.519989,266.359985,540700,261.236267
"888",262.519989,270.799988,261.649994,270.299988,345700,265.100494
"889",271.339996,279.209991,271.269989,278.399994,413400,273.044739
"890",277.350006,278.75,274.549988,277.450012,452800,272.113007
"891",279.940002,280.619995,275,280.059998,290800,274.67276
"892",279.910004,280.779999,276.709991,277.820007,417000,272.475891
"893",283.160004,285.890015,280.529999,284.079987,354100,278.615417
"894",284.75,290,283.829987,289.359985,506100,283.793884
"895",284.98999,311.019989,282.690002,303.01001,1066200,297.181305
"896",303.869995,307.089996,295.48999,302.600006,731200,296.779205
"897",302.630005,303.799988,296.799988,298.279999,546900,292.542297
"898",298.790009,299.540009,293.320007,293.559998,508200,287.913086
"899",297.220001,306.570007,295.839996,305.799988,648300,299.917603
"900",301.450012,303.890015,295.519989,301.809998,570100,296.004395
"901",301.649994,302.160004,296.980011,301.869995,736600,296.063263
"902",301.720001,303.119995,298.350006,298.73999,543800,292.993408
"903",298.630005,304,297.049988,301.640015,598500,295.837677
"904",304.709991,305.98999,297.480011,299.970001,409900,294.199799
"905",299.730011,303.51001,298.019989,303.029999,358300,297.200928
"906",302.670013,310.380005,300,310.01001,441600,304.046661
"907",310.450012,316.519989,309.609985,316.399994,542200,310.313721
"908",320.350006,324.390015,316.579987,318.329987,668500,312.206635
"909",319.209991,324.359985,319.209991,319.890015,344200,313.736603
"910",317.709991,321.23999,317.450012,318.980011,253800,312.844116
