"","ETN.Open","ETN.High","ETN.Low","ETN.Close","ETN.Volume","ETN.Adjusted"
"889",92.300003,93.839996,91.260002,93.400002,2711500,90.304665
"890",92.940002,94.739998,92.550003,93.559998,1397100,90.459358
"891",94.139999,95.25,93.629997,94.57,1791700,91.435883
"892",94.050003,94.160004,92.43,92.779999,1419200,89.705193
"893",93.400002,94.599998,93,93.559998,1303400,90.459358
"894",93.160004,94.419998,93.120003,93.970001,903700,90.855766
"895",94.029999,94.339996,93.379997,93.830002,1200200,90.720413
"896",93.970001,94.5,93.050003,93.610001,1004100,90.507698
"897",93.379997,95.400002,92.589996,95.230003,1265100,92.074005
"898",94.760002,95.18,93.300003,93.339996,1374000,90.246643
"899",95.550003,97.529999,93.839996,96.889999,1964100,93.678993
"900",95.300003,95.300003,93.389999,94.459999,1396200,91.329529
"901",94.139999,94.169998,91.720001,93.129997,1664100,90.043602
"902",93.82,95.489998,93.260002,94.870003,1278500,91.725937
"903",94.190002,94.800003,93.260002,94.650002,945600,91.513237
"904",95.43,96.800003,95.300003,96.339996,1355100,93.147224
"905",96.169998,96.769997,95.540001,96.510002,960700,93.311577
"906",96.709999,97.849998,95.959999,97.760002,1139900,94.520172
"907",97.919998,99.959999,97.580002,99.760002,1574300,96.453888
"908",100.279999,103.730003,100.279999,102.18,2442800,98.793678
"909",103.43,103.449997,102.110001,102.550003,2671200,99.151413
"910",101.110001,101.919998,100.610001,101.43,1803200,98.771645
"911",100.480003,101.839996,100.349998,100.889999,1192200,98.245781
"912",101.269997,102.199997,100.309998,100.900002,1513100,98.255516
"913",100.690002,101.370003,100.050003,100.709999,1205300,98.070503
"914",100.339996,101.510002,99.529999,100.480003,1365700,97.846542
"915",99.339996,100.190002,99.059998,99.470001,1209700,96.863014
"916",99.580002,101.190002,99.32,100.589996,1658100,97.953644
"917",101.389999,102.889999,100.760002,102.879997,1595800,100.18364
"918",103.599998,103.82,101.82,102.82,1250100,100.125206
"919",102.440002,102.82,101.32,102.400002,1127400,99.716217
"920",102.879997,103.260002,101.470001,102.089996,948000,99.414337
"921",102.489998,103.57,101.510002,103.510002,1049600,100.797127
"922",103.07,103.5,101.760002,102.099998,1690100,99.424072
"923",101.75,103.519997,101.32,103.43,1256900,100.719215
"924",103.5,106.07,103.089996,105.57,1393800,102.803131
"925",105.5,105.839996,101.5,102.150002,3002800,99.472771
"926",103.870003,104.550003,101.809998,102.580002,1545500,99.891495
"927",101.589996,102.18,99.870003,100.480003,1450900,97.846542
"928",101.760002,103.699997,101.199997,102.559998,1346300,99.872009
"929",103,103.980003,100.639999,101,1299300,98.352913
"930",101.660004,103.410004,101.080002,102.519997,1049900,99.833069
"931",103.309998,103.919998,102.629997,103.18,1686200,100.475784
"932",103.889999,104.559998,102.790001,102.879997,1490000,100.18364
"933",103.68,105.389999,103,104.389999,1896900,101.65406
"934",103.309998,105.470001,102.089996,105.010002,1384800,102.257805
"935",104.769997,105.889999,103.080002,103.400002,2613100,100.69001
"936",101.07,101.519997,96.239998,97.379997,2353600,94.827789
"937",97.57,99.559998,97.019997,99.309998,1730400,96.707199
"938",99.190002,101.050003,98.68,98.779999,1981000,96.191093
"939",98.480003,100.769997,98.050003,99.650002,1859500,97.038292
"940",98.510002,100.75,98.400002,99.959999,1605300,97.340164
"941",101.529999,103.519997,101.199997,102.339996,1599700,99.657776
"942",102.489998,102.489998,100.870003,101.18,1064300,98.528191
"943",101.709999,103.650002,100.949997,102.029999,1664800,99.355904
"944",102.709999,103.209999,99.660004,100.589996,1355800,97.953644
"945",99.129997,104.209999,98.989998,102.650002,1923900,99.959663
"946",103.879997,105.470001,103.599998,105.089996,1467400,102.335716
"947",105.309998,106.790001,104.330002,104.440002,1330600,101.702751
"948",105.790001,107.129997,105.459999,106.949997,1481600,104.146965
"949",107.290001,107.919998,106.230003,107.480003,1009200,104.663086
"950",108.459999,109.199997,107.300003,107.529999,1512400,104.711761
"951",108.610001,109.629997,108,108.209999,1196300,105.373955
"952",107.690002,108.529999,106.870003,107.599998,1547900,104.779922
"953",107.889999,109.459999,107.660004,108.190002,826500,105.354469
"954",106.970001,108.699997,106.639999,108.629997,955600,105.782928
"955",109.360001,111.190002,108.809998,109.260002,1520200,106.396423
"956",109.459999,109.860001,107.330002,107.889999,1207700,105.062325
"957",108.599998,110.650002,108.120003,108.739998,1069800,105.890045
"958",108.309998,110.059998,108.239998,108.279999,985600,105.442108
"959",108.739998,110.449997,108.739998,109.879997,1199700,107.000168
"960",110.800003,111.650002,109.699997,109.809998,1088600,106.931999
"961",108.25,108.709999,105.769997,107.419998,1330100,104.604637
"962",107.43,107.709999,105.18,105.419998,943200,102.657066
"963",103.139999,104.910004,101.839996,102.309998,1446600,99.628571
"964",101.790001,105.150002,101.519997,104.220001,1148400,101.48851
"965",103.860001,104.68,102.279999,103.790001,1494400,101.069786
"966",105.760002,107.709999,105.25,107.339996,2226900,104.526741
"967",109.260002,111.989998,106.919998,111.25,2345000,108.334267
"968",110.199997,110.199997,104.339996,105.900002,2874900,103.124481
"969",107.779999,110.489998,107.370003,109.809998,1975800,107.674232
"970",109.839996,111.18,109.25,109.959999,1212500,107.82132
"971",116.120003,119.480003,113.419998,113.5,2959800,111.292465
"972",113.660004,115.82,113.230003,114.860001,1992500,112.626015
"973",116.989998,117,113.199997,114.07,2120700,111.851379
"974",113.610001,114.160004,112.370003,113.32,1159200,111.115974
"975",114,115.239998,113.489998,114.449997,1679500,112.223991
"976",116.800003,117.910004,114.669998,117.5,1913600,115.214676
"977",116.190002,116.910004,114.449997,116.07,1307500,113.812485
"978",116.139999,118.050003,115.660004,116.75,1282100,114.479256
"979",117.580002,118.93,114.910004,118.120003,2244500,115.822609
"980",118.230003,118.730003,117.010002,117.400002,2182300,115.116623
"981",118.300003,120.339996,118.059998,120.260002,2330100,117.92099
"982",121.580002,123.669998,120.690002,123.25,2709100,120.852837
"983",122.639999,122.639999,120.709999,122.190002,1774200,119.813446
"984",122.699997,122.849998,121.260002,121.900002,1039900,119.529091
"985",121.800003,122.150002,120.010002,121.110001,3567100,118.754456
"986",122.580002,123.43,120.610001,120.699997,2483200,118.352425
"987",119.610001,120.989998,117.989998,118.919998,2101200,116.607056
"988",118.790001,119.440002,116.400002,116.730003,3257200,114.459648
"989",116.940002,119.660004,116.940002,118.82,1490800,116.508995
"990",118.449997,118.589996,116.970001,117.400002,1310400,115.116623
"991",116.830002,118.540001,116.269997,117.860001,1618000,115.567673
"992",118.419998,118.989998,116.800003,117.889999,1511200,115.597084
"993",117.129997,117.129997,114.769997,115.150002,1401500,112.910378
"994",114.309998,115.970001,114.099998,115.599998,1279200,113.351616
"995",115.970001,116.470001,113.830002,113.839996,1771700,111.625854
"996",115.059998,117.129997,113.790001,116.540001,1983500,114.273338
"997",116.599998,116.690002,115.07,115.370003,1610600,113.126099
"998",115.809998,116.139999,114.129997,115.290001,1794700,113.047653
"999",115.029999,116.480003,114.300003,116.080002,4499000,113.822296
"1000",115.18,117.550003,113.949997,116.980003,2548500,114.704788
"1001",117.18,117.629997,115.730003,116.610001,1552700,114.34198
"1002",117.510002,118.660004,116.980003,117.019997,1109400,114.743996
"1003",117.199997,118.080002,116.010002,118.07,362200,115.773582
"1004",119.07,119.959999,117.660004,117.720001,1075500,115.430389
"1005",118.239998,118.529999,116.040001,117.160004,874300,114.881287
"1006",117.870003,119.599998,117.550003,119.300003,1288400,116.97966
"1007",119.269997,120.400002,118.730003,120.139999,1056900,117.803322
