"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"453",59,59.529999,58.150002,58.639999,12184700,55.182671
"454",58.389999,59.07,58.389999,58.66,10180500,55.201492
"455",58.93,59.360001,58.580002,58.900002,8680200,55.427341
"456",58.360001,59.299999,58.209999,58.810001,12834200,55.342648
"457",58.57,59.279999,57.950001,58.060001,12189700,54.636864
"458",58.290001,59.470001,57.700001,58.959999,9569600,55.483799
"459",58.040001,58.360001,57.389999,58.07,13367600,54.646275
"460",58.68,59.68,57.700001,58.369999,14412800,54.928577
"461",58.43,58.869999,57.689999,58.59,14230100,55.135612
"462",58.98,59.119999,58.209999,58.27,11560400,54.83448
"463",58.299999,59.07,58.07,58.630001,18772400,55.17326
"464",61.990002,65.68,61.900002,64.32,45573000,60.527782
"465",63.93,65.129997,63.82,64.480003,23242600,60.67836
"466",64.300003,66.080002,64.25,66.010002,16065400,62.118145
"467",66.290001,68.209999,66.040001,68.160004,16465000,64.14138
"468",67.779999,68.980003,67.629997,68.720001,14081700,64.668365
"469",68.489998,68.959999,68.080002,68.599998,8637200,64.555443
"470",68.440002,68.940002,67.800003,67.910004,12789600,63.906132
"471",67.940002,68.279999,67.099998,67.410004,16637000,63.435608
"472",67.300003,67.949997,66.730003,67.040001,13350500,63.426144
"473",66.709999,67.760002,66.360001,67.620003,15246500,63.97488
"474",67.300003,68.529999,67.089996,68.160004,9287900,64.485771
"475",68.099998,68.470001,67.230003,67.910004,10855400,64.249252
"476",67.389999,67.879997,66.760002,67.18,11208900,63.558601
"477",67.470001,67.980003,66.75,66.769997,10978100,63.170681
"478",66.239998,66.239998,65.260002,65.699997,7779800,62.158367
"479",65.980003,66.120003,65.209999,65.690002,13066800,62.148907
"480",65.459999,66.550003,65.309998,66.080002,13169100,62.517891
"481",66.18,66.989998,65.480003,66.82,12867600,63.218002
"482",66.68,67.279999,66.120003,66.879997,9605500,63.274765
"483",66.860001,67.379997,66.650002,66.720001,27308900,63.123398
"484",67.370003,68.059998,66.660004,67.5,13834300,63.86134
"485",67.470001,68.150002,66.449997,66.650002,13555100,63.057171
"486",66.129997,66.669998,65.589996,66.550003,17222200,62.962551
"487",66.169998,66.639999,65.199997,65.470001,11057500,61.940773
"488",65.470001,65.800003,64.449997,65.489998,12148300,61.95969
"489",66.220001,66.919998,65.519997,65.919998,10903100,62.36652
"490",66,66.93,66,66.129997,11115800,62.565189
"491",66.290001,67.220001,66.129997,66.910004,10016200,63.303154
"492",64.440002,65.839996,63.580002,65.339996,16834000,61.817776
"493",65,65.629997,64.080002,64.470001,15143100,60.994682
"494",64.769997,65.400002,64.550003,64.919998,10523500,61.420425
"495",65.160004,65.900002,63.68,64.059998,14390100,60.606777
"496",63.610001,63.799999,61.450001,62.150002,20264600,58.799744
"497",62.310001,63.209999,61.380001,61.389999,23524900,58.080704
"498",61.48,61.82,60.419998,60.560001,6323300,57.295452
"499",60.950001,63.23,60.669998,63.080002,16646200,59.679607
"500",62.619999,63.240002,61.619999,63.200001,11308100,59.79314
"501",63.310001,64.120003,63.169998,63.389999,7711900,59.972897
"502",63.77,64.610001,63.66,64.400002,7689800,60.928452
"503",63.68,64.370003,63.209999,64.32,10094000,60.852764
"504",63.459999,63.720001,61.400002,61.529999,14390100,58.213158
"505",62.400002,64.25,62.080002,63.57,12694400,60.143196
"506",63.349998,64.239998,62.740002,63.57,10337600,60.143196
"507",63.939999,64.290001,63.049999,63.619999,10809700,60.190502
"508",63.650002,64.040001,62.950001,63.880001,13080300,60.436489
"509",63.610001,64.389999,63.240002,64.190002,10397600,60.729778
"510",62.290001,63.84,61.669998,63.73,13805700,60.294567
"511",63.349998,64.059998,62.98,63.369999,9929600,59.953972
"512",63.580002,64.629997,63.450001,64.080002,7930400,60.625706
"513",64.199997,64.82,63.75,63.77,8091300,60.332409
"514",63.68,64.389999,63.599998,64.279999,6767100,60.814922
"515",64.809998,64.809998,63.860001,64.699997,9835200,61.21228
"516",64.900002,66.209999,64.75,65.389999,16414300,61.865093
"517",65.879997,66.699997,65.809998,66.43,12372400,62.849022
"518",66.610001,66.760002,62.93,64.739998,29719800,61.250122
"519",67.029999,67.690002,66.099998,67.089996,21885800,63.473442
"520",66.190002,66.959999,65.910004,66.900002,11537700,63.29369
"521",67,67.5,66.199997,67.040001,10703400,63.426144
"522",67.110001,68.209999,67.050003,68.150002,11702500,64.476311
"523",68.18,69.489998,67.080002,68.139999,24233300,64.466843
"524",68.589996,69.32,68,68.110001,10309200,64.438477
"525",68.029999,68.110001,67.080002,67.580002,13562400,63.937023
"526",67.760002,69.410004,67.639999,69.339996,12781600,65.60215
"527",69.230003,69.389999,68.5,68.849998,10283400,65.478523
"528",68.599998,69.209999,68.480003,69.139999,10109200,65.754326
"529",68.769997,69.82,68.599998,69.75,8862000,66.334457
"530",70,70.470001,69.849998,69.989998,9229700,66.562691
"531",70.239998,70.459999,69.709999,69.75,8848900,66.334457
"532",69.809998,70.599998,69.800003,70.510002,10264000,67.057236
"533",70.129997,71.540001,69.970001,70.839996,9441100,67.371063
"534",71.150002,71.370003,70.190002,70.709999,13924600,67.247444
"535",70.459999,70.599998,69.779999,70.199997,9208400,66.762421
"536",70.230003,70.599998,70.050003,70.389999,9671800,66.943108
"537",70.139999,70.93,70.139999,70.699997,10933500,67.237923
"538",70.760002,71.389999,70.75,71.300003,11311600,67.80854
"539",71.900002,72.07,70.980003,71.050003,12071200,67.570801
"540",71,71.449997,70.919998,71.139999,12302300,67.656387
"541",70.830002,71.129997,69.919998,70.150002,13274800,66.714867
"542",70.139999,70.489998,69.779999,70.260002,18956700,66.819481
"543",70.629997,71.110001,70.449997,70.849998,8067700,67.380577
"544",70.989998,71.349998,70.370003,70.949997,9219700,67.475677
"545",71.190002,71.889999,71.059998,71.580002,10496100,68.074837
"546",71.809998,72.18,71.160004,71.269997,7666100,67.780014
"547",71.199997,71.360001,70.459999,70.610001,7814700,67.152336
"548",70.150002,70.269997,69.029999,69.360001,12363900,65.963547
"549",69.379997,70.010002,69.139999,69.68,11518300,66.267883
"550",69.739998,70.580002,69.690002,70.050003,12751700,66.619759
"551",70.089996,70.900002,69.980003,70.099998,13798600,66.667313
"552",70.190002,70.889999,70.190002,70.739998,9249200,67.275978
"553",70.800003,71.209999,70.540001,70.669998,13096900,67.209404
"554",70.779999,71.120003,70.440002,70.839996,5682400,67.371063
"555",70.949997,71.699997,70.870003,71.379997,7810700,67.884628
"556",71.800003,72.400002,71.339996,71.629997,9512400,68.122391
"557",71.32,72.440002,71.32,72.260002,8044400,68.721542
"558",72.050003,72.410004,71.690002,71.959999,8022800,68.436226
"559",72,72.480003,71.730003,72.300003,6453800,68.75959
"560",72.720001,73.190002,72.330002,72.959999,7624000,69.387268
"561",72.940002,73.260002,72.620003,72.739998,7662700,69.178032
"562",72.970001,73.980003,72.889999,73.959999,6709600,70.338295
"563",74.010002,74.480003,73.529999,74.339996,9099500,70.699669
"564",74.760002,74.93,73.730003,73.959999,8108400,70.338295
"565",74.010002,74.449997,73.839996,74.269997,5520900,70.63311
"566",74.559998,74.779999,73.870003,74.330002,6755600,70.69017
"567",74.5,74.669998,73.980003,74.349998,5449800,70.70919
"568",74.349998,75.080002,74.349998,75.029999,5346200,71.355904
"569",74.470001,75.300003,74.470001,75.199997,5140400,71.51757
"570",74.870003,75.230003,74.800003,75.120003,4905800,71.441483
"571",75.209999,75.82,75.209999,75.480003,6066300,71.783867
"572",75.75,76.07,75.650002,75.870003,6042600,72.154778
"573",76.099998,76.949997,76.07,76.650002,5194800,72.896561
"574",76.669998,76.699997,76.080002,76.160004,7632200,72.430573
"575",76.480003,76.559998,75.360001,75.699997,8336600,71.99308
"576",75.610001,75.959999,74.800003,75.120003,9439000,71.441483
"577",75.480003,76.260002,75.209999,76.059998,6607800,72.335449
"578",75.709999,76.059998,75.209999,75.400002,4883100,71.707779
"579",75.480003,76.059998,75.410004,75.989998,5273900,72.26889
"580",76.050003,76.879997,75.910004,76.389999,9347300,72.6493
"581",76.110001,77.230003,75.949997,77.110001,11084500,73.334038
"582",76.949997,77.519997,75.059998,77.449997,12550500,73.657387
"583",77.300003,77.669998,76.589996,76.910004,5426800,73.143837
"584",77,77.790001,76.690002,77.68,7384400,73.876122
"585",77.669998,78.150002,77.370003,77.519997,6678000,73.723953
"586",77.660004,77.760002,76.75,77.470001,6247500,73.676422
"587",77.589996,78.400002,77.339996,78.050003,4967900,74.22802
"588",77.199997,78.080002,77.019997,78.059998,5607500,74.237518
"589",77.57,78.739998,77.419998,77.959999,8115800,74.142403
"590",77.580002,78.639999,77.120003,78.050003,7799900,74.572372
"591",77.580002,78.230003,77.349998,77.900002,7326600,74.429054
"592",77.629997,78.800003,77.160004,78.419998,6448600,74.92588
"593",77.25,77.779999,76.080002,76.68,9778500,73.26342
"594",76.75,77.739998,76.68,77.059998,6870900,73.62648
"595",76.690002,77.940002,76.529999,77.760002,5415500,74.29528
"596",77.660004,79.239998,77.57,78.900002,6941800,75.384499
"597",78.519997,79.650002,78.370003,78.910004,7379900,75.394058
"598",78.300003,78.419998,76.57,76.660004,11475000,73.244301
"599",77.050003,77.849998,76.75,77.529999,5808500,74.075546
"600",77.199997,77.720001,76.910004,77.25,5602300,73.808006
"601",76.879997,76.940002,75.690002,76.410004,9213200,73.005447
"602",76.830002,77.059998,75.970001,76.150002,5627600,72.757034
"603",76.360001,76.68,75.32,75.699997,16205200,72.327065
"604",75.330002,75.489998,74.330002,75.279999,10511600,71.925789
"605",75.650002,76.43,75.629997,76.169998,7178400,72.776115
"606",75.599998,76.32,75.379997,76.059998,7625700,72.671028
"607",76.120003,76.529999,75.650002,76.220001,8122200,72.823906
"608",76.769997,78.760002,76.660004,78.519997,11685000,75.021423
"609",78.790001,79.970001,78.660004,79.959999,7437100,76.397278
"610",80.029999,81.629997,79.900002,81.400002,10457200,77.773094
"611",81.599998,83.330002,81.510002,82.480003,11278800,78.804993
"612",82.849998,82.860001,81.379997,81.93,8102800,78.27948
"613",82.300003,82.860001,81.849998,82.370003,6226400,78.699883
"614",82.589996,83.669998,82.32,82.93,6088800,79.23494
"615",83.330002,84.050003,83.019997,83.349998,7156800,79.636215
"616",83.540001,84.610001,83.389999,84.239998,9226500,80.486572
"617",84.650002,84.690002,82.889999,83.019997,9313700,79.320923
"618",83.550003,84.110001,82.889999,82.919998,10582600,79.22538
"619",83.080002,83.919998,82.080002,83.809998,5401400,80.075722
"620",84.410004,84.830002,83.830002,84.690002,5215800,80.916512
"621",84.43,84.769997,83.809998,83.82,12610000,80.085274
"622",84.080002,84.559998,83.610001,83.650002,6692500,79.922859
"623",84.199997,85.199997,83.959999,84.25,7312300,80.496117
"624",84.300003,84.300003,83.18,83.379997,7576400,79.664879
"625",83.550003,83.889999,83.209999,83.559998,6084200,79.836861
"626",83.559998,83.959999,83.32,83.830002,6735300,80.094833
"627",84.620003,84.959999,84.029999,84.550003,7935100,80.782753
"628",84.739998,85.589996,84.519997,85.510002,6205800,81.699982
"629",86.040001,87.82,85.980003,87.790001,7818600,83.878387
"630",87.5,87.889999,86.879997,87.790001,5733100,83.878387
"631",87.599998,87.949997,87.18,87.440002,6359500,83.543976
"632",87.290001,87.650002,86.889999,87.230003,5355400,83.343338
"633",87.419998,88.540001,87.419998,88.379997,5293000,84.442093
"634",88.660004,89.290001,88.269997,89.07,6191400,85.101364
"635",89.279999,89.82,88.849998,89.769997,5628000,85.770157
"636",89.870003,90.339996,89.660004,90.160004,6061300,86.142792
"637",90.220001,90.480003,89.589996,90.080002,5591900,86.066345
"638",90.080002,90.379997,89.730003,90.25,4635900,86.228783
"639",90.330002,91.540001,89.949997,91.5,6470200,87.423088
"640",91.410004,91.610001,90.230003,90.300003,10804800,86.276543
"641",90.519997,91.18,90.050003,90.919998,5636600,86.868935
"642",91.25,91.360001,89.169998,90.110001,7609200,86.095024
"643",89.900002,90.75,89.68,90.650002,5388100,86.610962
"644",91.489998,91.550003,90.470001,90.980003,8106300,86.92627
"645",96.400002,99.720001,95.209999,99.110001,20846500,94.694016
"646",98.050003,98.940002,97.209999,98.019997,11184500,93.652573
"647",97.5,98.279999,96.519997,96.650002,7248300,92.343613
"648",96.650002,96.650002,93.5,94.690002,9912100,90.470955
"649",95,97.580002,94.580002,95.379997,8342300,91.130203
"650",95,96.040001,94.800003,95.510002,6381700,91.25441
"651",94.510002,95.519997,93.029999,93.699997,8917400,89.525055
"652",94.309998,95.709999,93.800003,95.339996,7438000,91.09198
"653",94.599998,95.699997,94.169998,95.220001,6414000,91.322159
"654",95.230003,96.410004,94.440002,96.269997,7423600,92.329193
"655",96.150002,96.839996,95.419998,96.300003,5209200,92.357948
"656",95.779999,96.019997,94.300003,94.910004,5513800,91.024857
"657",94.519997,96.669998,94.209999,96.629997,8915600,92.674446
"658",95.910004,97.019997,94.870003,94.919998,9989500,91.034439
"659",95.5,96.269997,94.610001,95.529999,5559400,91.619484
"660",96.290001,96.830002,95.849998,96.519997,4852200,92.568947
"661",97.230003,97.410004,96.220001,96.660004,5324900,92.703209
"662",96.349998,97.120003,95.589996,95.629997,6809100,91.715378
"663",96.269997,96.650002,95.730003,96.32,4740500,92.377136
"664",96.589996,96.849998,95.699997,96.489998,5146200,92.540176
"665",96.410004,97.099998,94.389999,94.699997,8076600,90.823448
"666",95.379997,96.5,95,96.5,5802600,92.549767
"667",96.699997,97.099998,96.029999,96.089996,6539800,92.156548
"668",96.230003,97.209999,96,97.07,4948800,93.096428
"669",97.849998,98.07,97.059998,97.699997,4514300,93.700645
"670",98.139999,98.139999,96.110001,96.559998,5209500,92.6073
"671",96.419998,97.209999,96.050003,96.769997,5150700,92.808708
"672",94.480003,96.330002,93.029999,96.110001,12937000,92.175735
"673",96.540001,96.959999,95.169998,95.559998,5514400,91.648232
"674",95.75,96.339996,95.510002,95.739998,3991800,91.820862
"675",95.800003,95.93,93.739998,94.160004,6523300,90.305565
"676",93.809998,93.879997,89.300003,90.349998,12490900,86.651505
"677",90.18,91.449997,89.610001,90.980003,8406600,87.255745
"678",92.160004,93.32,91.769997,92.059998,6862200,88.291512
"679",92.150002,92.150002,90.32,90.480003,6972300,86.776192
"680",90.019997,90.449997,89.379997,89.419998,6339200,85.759583
"681",89.669998,91.459999,89.650002,90.75,6493200,87.035141
"682",90.980003,91.360001,90.059998,90.959999,4510700,87.236557
"683",90.989998,92.099998,90.300003,91.559998,4843600,87.811981
"684",91.610001,92.080002,90.059998,90.07,10913800,86.382973
"685",90.32,91.160004,89.93,90.809998,4532400,87.092682
"686",91.599998,91.769997,89.510002,89.919998,5662600,86.23912
"687",89.940002,90.610001,89.019997,90.349998,4764000,86.651505
"688",90.839996,91.150002,89.5,89.800003,5026400,86.124039
"689",90.300003,90.300003,87.790001,88.370003,5987700,84.752579
"690",88.410004,88.559998,87.610001,88.419998,6588300,84.800529
"691",88.629997,88.889999,86.449997,86.510002,6719400,82.968712
"692",85.949997,86.010002,84.160004,84.32,9858200,80.868355
"693",84.300003,84.910004,83.610001,84.669998,5989000,81.204025
"694",84.900002,85.970001,84.75,85.919998,5869000,82.402847
"695",85.709999,86.160004,85.489998,85.849998,4382900,82.335724
"696",85.489998,86.330002,84.690002,84.910004,6100400,81.434204
"697",85.370003,86.169998,85.279999,85.849998,4427200,82.335724
"698",85.910004,86.07,85.379997,85.959999,3986000,82.441216
"699",87.019997,87.25,86.260002,86.360001,5611000,82.824844
"700",86.5,87.68,86.400002,86.620003,4881000,83.074211
"701",87,87.25,85.760002,86.449997,4695100,82.911156
"702",86.529999,86.830002,86.050003,86.709999,3698700,83.160515
"703",86.879997,87.019997,86.160004,86.290001,4359400,82.757706
"704",86.349998,86.75,85.519997,86.029999,4631200,82.508362
"705",86,86.239998,85.080002,85.349998,4861200,81.856194
"706",85.230003,85.349998,83.389999,83.459999,5767500,80.043564
"707",84.309998,84.410004,82.129997,82.739998,7136200,79.353035
"708",82.800003,83.529999,82.660004,83.18,4591100,79.775017
"709",83.209999,83.57,82.629997,83.379997,5235300,79.966835
"710",84.470001,84.980003,83.360001,83.599998,6653400,80.177826
"711",83.809998,84.629997,83.639999,84.129997,5699100,80.686127
"712",84.610001,84.699997,83.32,84.190002,8731300,80.743683
"713",86.709999,87.220001,83.279999,84.559998,14008800,81.098518
"714",84.790001,85.309998,82.610001,83.209999,10658500,79.803787
"715",83.300003,83.440002,81.900002,82.370003,8271200,78.998177
"716",82.339996,82.339996,81.029999,81.889999,7054400,78.537827
"717",82.080002,83.370003,82,82.989998,6365300,79.592796
"718",83.059998,83.290001,81.839996,81.949997,7221400,78.59536
"719",82.190002,82.639999,81.449997,81.769997,7054800,78.422729
"720",81.75,82.529999,81.370003,82.43,5828200,79.055717
"721",82.690002,83.980003,82.610001,83.32,8551400,80.308739
"722",83.290001,84.290001,83.199997,83.940002,7407900,80.906319
"723",84.099998,84.519997,83.800003,84.379997,5285100,81.330421
"724",84.68,84.940002,83.57,84.209999,7533000,81.166565
"725",83.919998,84.110001,83.25,84.019997,6432200,80.983429
"726",84.059998,84.279999,83.57,83.660004,6008400,80.636459
"727",83.540001,84.489998,82.980003,83.599998,6248700,80.578613
"728",83.75,84.040001,81.760002,82.300003,8300500,79.3256
"729",82.690002,83.389999,82.660004,83.019997,6080400,80.019585
"730",83.160004,84,82.93,83.75,5450400,80.72319
"731",84.129997,84.650002,84,84.559998,7651500,81.503922
"732",84.849998,85.809998,84.419998,85.769997,7502400,82.670204
"733",85.910004,86.730003,85.25,85.43,3857000,82.342484
"734",85.379997,85.769997,83.82,84.57,6425800,81.51355
"735",84.029999,85,83.82,84.82,6049800,81.754532
"736",85.129997,85.540001,84.699997,85.400002,5940300,82.31356
"737",85.440002,85.480003,84.32,84.449997,5170800,81.397896
"738",85.029999,86.529999,85.029999,86.32,8499800,83.20031
"739",86.309998,86.629997,85.959999,86.279999,7164700,83.161758
"740",86.5,87.470001,85.910004,86.040001,7944800,82.930428
"741",86.260002,86.870003,85.849998,86.589996,4921900,83.460548
"742",88,88.889999,87.540001,88.209999,10282100,85.022003
"743",88.019997,88.790001,87.580002,88.669998,6714100,85.465378
"744",89.139999,89.300003,88.43,88.779999,6705600,85.571404
"745",88.870003,88.970001,87.470001,88.129997,7296900,84.944901
"746",88.389999,88.849998,87.82,87.989998,5859200,84.809959
"747",87.830002,88.589996,87.580002,88.519997,6022100,85.320801
"748",88.790001,89,87.889999,88.459999,14271500,85.262978
"749",88.620003,88.849998,88.18,88.230003,4349700,85.041275
"750",88.199997,88.599998,88,88.519997,1847800,85.320801
"751",88.730003,88.760002,87.790001,88.080002,4177700,84.896706
"752",88.110001,88.459999,87.690002,88.129997,4129300,84.944901
"753",88.010002,88.199997,87.059998,87.440002,4655600,84.279831
"754",87.440002,87.989998,87.309998,87.919998,4115600,84.742477
"755",88.120003,89.349998,88.050003,89.349998,6473800,86.120796
"756",88.660004,89.099998,88.099998,88.830002,4874100,85.619606
"757",88.110001,88.410004,87.470001,88.129997,5409800,84.944901
"758",87.959999,88.029999,87.129997,87.860001,6514700,84.684654
"759",87.940002,89.349998,87.779999,88.879997,7296300,85.667793
"760",90.25,91.160004,90.07,90.529999,9443500,87.258141
"761",90.800003,90.889999,89.629997,90.160004,7097900,86.901543
"762",90.620003,91.720001,90.209999,91.080002,7382500,87.788277
"763",91.190002,91.440002,90.860001,90.989998,5855200,87.701538
"764",91,92.059998,91,91.540001,6145300,88.231659
"765",91.989998,92.610001,91.629997,92.580002,5180300,89.234077
"766",92.93,93.75,92.809998,93.620003,6962800,90.236488
"767",92.830002,93.599998,92.190002,92.529999,7094600,89.185875
"768",93.139999,93.75,92.470001,92.529999,6157400,89.185875
"769",91.919998,93.849998,90.739998,93.75,6100600,90.361786
"770",94,94.129997,91.339996,92.029999,7815500,88.703957
"771",88.629997,89.449997,87.550003,88.730003,11066500,85.523224
"772",89.050003,89.190002,87.720001,88.599998,11922400,85.397919
"773",88.150002,88.440002,85.599998,86.720001,17678700,83.585854
"774",85.449997,86.589996,84.690002,85.839996,12224900,82.737663
"775",85.790001,85.989998,84.519997,84.830002,11693900,81.764175
"776",85.07,86.790001,85.07,86.010002,9090600,82.90152
"777",87.139999,89,86.620003,88.379997,9997100,85.18586
"778",88.879997,89.199997,86.629997,87.559998,9982700,84.788841
"779",87.650002,87.699997,86.150002,86.150002,8901400,83.423477
"780",85.760002,86.620003,85.32,86.419998,8073900,83.684914
"781",86.43,87.620003,86.169998,87.529999,7289300,84.759781
"782",87.860001,88.230003,87.349998,87.510002,5098500,84.740417
"783",87.709999,89.099998,87.389999,88.57,7747800,85.766869
"784",88.5,90.510002,88.260002,89.93,8576600,87.083832
"785",90.18,90.410004,88.989998,89.279999,5686900,86.454399
"786",89.370003,89.470001,88.290001,89.230003,5288800,86.405983
"787",89.489998,90.440002,89.300003,90.139999,5210800,87.287186
"788",89.730003,90.25,87.730003,88.599998,5969200,85.795921
"789",88,88.389999,87,87.360001,5800500,84.595161
"790",84.529999,86.050003,84.260002,84.519997,8313600,81.845047
"791",85.019997,85.349998,81.669998,82.190002,9404000,79.588791
"792",82.599998,83.239998,80.639999,80.669998,10541500,78.11689
"793",78.830002,80.870003,77.360001,78.290001,17120800,75.81221
"794",76.169998,78.809998,75.720001,78.43,19108600,75.947792
"795",77.919998,82.410004,77.660004,82.379997,14258700,79.772774
"796",82.300003,82.620003,78.110001,78.599998,12395900,76.112396
"797",79.290001,80.199997,77.879997,79.669998,10999600,77.148544
"798",77.900002,77.900002,75.279999,76.190002,12545300,73.778679
"799",73.459999,75.709999,72.050003,75.339996,18080100,72.955574
"800",70.580002,74.029999,70.080002,70.830002,15930300,68.58831
"801",72.559998,74.949997,70.029999,74.870003,18414000,72.500465
"802",72.830002,74.269997,67.400002,68.300003,17138000,66.13839
"803",62.950001,66.790001,61.459999,62.099998,25170600,60.134609
"804",65.650002,70.18,63.509998,69.919998,19247200,67.707115
"805",60.630001,63.950001,58.110001,58.59,23354300,56.735699
"806",59.549999,59.619999,53.610001,58.98,25045200,57.113354
"807",55.549999,57.650002,50.02,56.330002,28770600,54.547226
"808",56.23,63.360001,53.549999,61.41,25167400,59.466457
"809",62.299999,65.68,57.91,58.029999,28420600,56.19342
"810",57.23,57.439999,54,56.549999,24905800,54.760258
"811",62.610001,65.160004,61,64.879997,28286200,62.826626
"812",66.830002,69.639999,63.490002,65.809998,22977200,63.727196
"813",66.709999,71.580002,66.25,69.900002,20997500,67.687744
"814",66.68,68.25,64.82,66.339996,18950500,64.240425
"815",66.559998,68.220001,64.580002,67.860001,14199700,65.712311
"816",67.18,68.32,65.309998,65.739998,20109800,63.659412
"817",63,64.760002,61.580002,62.619999,12880400,60.638153
"818",65.75,68.699997,62.91,65,18175000,62.942829
"819",64.470001,64.75,60.900002,63.049999,14676500,61.054546
"820",66.269997,68.339996,64.410004,67.790001,18010800,65.644524
"821",71.57,72.480003,68.330002,68.709999,13799400,66.535416
"822",69.580002,71.919998,68.540001,71.57,10417600,69.304901
"823",71.199997,74.260002,70.139999,73.879997,19748100,71.541786
"824",73.519997,73.599998,70.349998,71.760002,11191800,69.488884
"825",73.690002,74.330002,72.660004,73.669998,10912000,71.338432
"826",72.010002,73.18,70.709999,72.550003,10642500,70.253891
"827",73.110001,73.760002,71.349998,73.510002,11946800,71.18351
"828",76.620003,77.389999,74.970001,77.099998,14268400,74.659874
"829",76.019997,76.980003,75.080002,75.32,9684700,72.936218
"830",73.400002,73.959999,71.739998,72.720001,10345800,70.41851
"831",74.550003,78.059998,74.43,77.449997,11347000,74.998802
"832",77.330002,77.669998,74.260002,75.150002,15513400,72.771599
"833",75.75,76.029999,74.209999,75.580002,8456000,73.187988
"834",76.68,78.040001,76.540001,77.739998,8258500,75.279625
"835",78.669998,79.610001,76.959999,78.690002,12801400,76.199554
"836",78.18,78.75,76.720001,76.860001,24575500,74.427475
"837",76.830002,77.639999,75.190002,76.730003,15186000,74.301598
"838",74.900002,75.879997,73.209999,73.790001,11216700,71.454628
"839",72.580002,72.620003,71.260002,71.889999,12921800,69.614761
"840",74.959999,75.080002,72.889999,72.900002,12976000,70.592804
"841",73.769997,74.849998,72.860001,72.959999,12740900,70.650902
"842",73.809998,76.029999,73.370003,76,13360500,74.010605
"843",77.25,77.93,75.760002,77.870003,11917200,75.831665
"844",76.620003,77.18,75.800003,75.870003,9004500,73.88401
"845",76,76.730003,74.339996,74.349998,8549900,72.403786
"846",74.459999,75.75,72.919998,73.620003,11532700,71.692902
"847",72.32,74.290001,70.650002,74.190002,11932300,72.247978
"848",72.809998,74.639999,72.669998,74.160004,9489100,72.218773
"849",76.860001,77.5,76.199997,76.230003,8903200,74.234581
"850",76.400002,77.220001,75.760002,75.860001,6484900,73.87426
"851",77.230003,77.839996,76.519997,77.760002,7790500,75.724541
"852",78.599998,79.379997,77.889999,78.050003,10312600,76.006943
"853",77.900002,78.050003,76.519997,77.620003,7653300,75.588196
"854",79.599998,79.919998,77.580002,77.760002,8422200,75.724541
"855",78.980003,78.980003,77.389999,78.599998,8245300,76.542534
"856",78.639999,80.059998,77.93,78.540001,8331400,76.4841
"857",78.620003,78.639999,77.260002,77.989998,10043600,75.948502
"858",77.660004,78.650002,76.769997,78.32,7922000,76.269875
"859",77.970001,78.260002,76.790001,77.779999,9521000,75.744011
"860",78.449997,79.949997,78.300003,79.580002,9956700,77.496895
"861",79.309998,80.169998,78.470001,78.739998,7667600,76.678871
"862",80.330002,82.330002,79.970001,82.139999,12030800,79.989883
"863",83.080002,83.620003,82.18,83.559998,10229600,81.372711
"864",82.620003,83.220001,81.760002,82.370003,7999800,80.21386
"865",79.879997,80.029999,78.199997,79.010002,19683800,76.941803
"866",75.75,76.790001,72.150002,72.57,26422200,70.670387
"867",75,76.720001,73.809998,76.379997,18529800,74.380646
"868",74.300003,77.910004,74.080002,76.959999,14644700,74.945457
"869",78.790001,78.940002,76.389999,77.839996,10890100,75.802422
"870",78.07,78.290001,76.68,77.099998,6906700,75.081802
"871",76.720001,76.790001,75.800003,76.309998,8486000,74.312477
"872",77.029999,77.379997,74.879997,75.400002,12538600,73.426308
"873",74.900002,75.650002,73.919998,75.400002,8238600,73.426308
"874",76.330002,76.370003,75.07,75.489998,8076600,73.513954
"875",74.900002,74.919998,72,73.639999,12306400,71.712379
"876",73.220001,74.110001,72.169998,73.849998,8624800,71.916885
"877",73.629997,73.769997,71.25,71.57,17627800,69.696556
"878",71.410004,73.5,71.059998,73.480003,8653000,71.556572
"879",73.580002,73.879997,72.809998,73.589996,11324000,71.663681
"880",74,74.690002,73.379997,74.029999,6750000,72.092171
"881",75.040001,75.089996,73.639999,73.779999,6544400,71.848709
"882",74.93,75.480003,74.160004,75.440002,7235300,73.465263
"883",75.129997,75.230003,74,74.25,7515100,72.306404
"884",74.07,74.5,73.330002,74.139999,7346200,72.199287
"885",73.730003,74.220001,71.93,73.57,9618200,71.644211
"886",73,74.559998,72.739998,74.290001,7524200,72.34536
"887",74.559998,74.839996,72.489998,72.650002,9464500,70.748291
"888",72,72.970001,71.82,72.730003,8780900,70.826195
"889",74.459999,75.809998,73.959999,75.610001,10300700,73.630814
"890",74.900002,75.139999,73.68,74.389999,6649300,72.442741
"891",74.43,74.550003,73.209999,74.160004,6087500,72.218773
"892",74.160004,75.220001,73.629997,74.959999,8832700,72.997826
"893",75.779999,76.800003,75.269997,75.440002,10637500,73.465263
"894",75.519997,77.330002,75.120003,77.239998,9213100,75.21814
"895",76.879997,77.07,74.900002,75.360001,7795100,73.387352
"896",75.279999,76,75.110001,75.779999,5673400,73.796364
"897",75.889999,76.709999,75.540001,76.459999,6771100,74.458565
"898",76.300003,76.389999,74.559998,74.639999,12273400,72.686203
