"","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"892",301.920013,314.98999,301.920013,311.959991,5279400,310.076111
"893",313,314.049988,306.299988,307.600006,3562100,305.742462
"894",308.130005,313.570007,308.130005,313.369995,3303100,311.477631
"895",313.549988,317.23999,308.720001,309.899994,3118500,308.028564
"896",306.480011,310.730011,304.540009,306.920013,2500300,305.066589
"897",307.059998,310,306.019989,308.859985,2311600,306.994843
"898",308.5,310.200012,306.029999,306.329987,2116300,304.480133
"899",304.5,311.660004,304.119995,309.299988,3542400,307.43222
"900",304,312.820007,303.040009,309,3941600,307.134003
"901",310,310.089996,305.609985,308.529999,4684400,306.666809
"902",311,313.5,309.299988,312.589996,3907800,310.702332
"903",312.5,315.690002,311.100006,314.390015,3409200,312.491516
"904",316.369995,329.679993,315.869995,328,5677200,326.019257
"905",327.399994,331.220001,325.899994,330.140015,4839800,328.146362
"906",328,328.329987,323.929993,328.019989,3662500,326.039124
"907",327.190002,329.73999,321.859985,322.880005,3752100,320.930206
"908",325,334.549988,323.579987,328.540009,5273300,326.55603
"909",328.660004,331.399994,326.200012,327.630005,3125900,325.651489
"910",325.929993,329.829987,325.619995,326.190002,2526700,324.220215
"911",325.670013,327.640015,324.809998,326.799988,1444900,324.826508
"912",327,331.230011,326.679993,330.230011,2904100,328.235809
"913",330.200012,331.399994,326.350006,331,3021700,329.001129
"914",330.040009,334.459991,330,332.399994,3421000,330.3927
"915",330.190002,338,330.190002,337.320007,2966000,335.28302
"916",338,338.799988,335.970001,337.100006,2680900,335.064331
"917",339.359985,343.829987,338.75,343.640015,2753900,341.56485
"918",344.709991,348.459991,343.329987,347.660004,2862700,345.560577
"919",348,352.290009,345.5,351.019989,3512000,348.900269
"920",351.730011,358,350.579987,356,3811700,353.850189
"921",357.480011,367.25,356.160004,366.119995,3544700,363.909088
"922",366.630005,366.630005,357.690002,358.190002,3948200,356.026947
"923",357.709991,359.440002,353.559998,356.899994,4409600,354.74472
"924",357.390015,361.600006,356.279999,360.700012,4127200,358.521851
"925",358.470001,358.940002,341.26001,343.839996,6297400,341.763611
"926",343,346.98999,326.549988,335.01001,6571200,332.986938
"927",328.76001,335.709991,326.899994,329.880005,4425700,327.887909
"928",337.390015,342.76001,332.369995,339.640015,3344900,337.588989
"929",342.5,345.130005,331.140015,332.880005,2845900,330.869781
"930",334.709991,334.709991,327.309998,330.149994,2920400,328.15625
"931",334.970001,340,334.019989,338.600006,3416100,336.555298
"932",342.73999,343.929993,338.529999,339.140015,2396400,337.092041
"933",341.279999,346.040009,339.790009,341.850006,3049000,339.785645
"934",337.140015,343.720001,336,339.429993,3713000,337.380249
"935",338.209991,341.140015,333.369995,335.26001,4006000,333.235443
"936",329.470001,331.670013,320.809998,327.850006,4466000,325.870178
"937",329.51001,336.029999,325.109985,335.309998,3375300,333.285126
"938",334.839996,335.170013,323.470001,324.529999,2893900,322.570221
"939",323.200012,330.779999,321.179993,328.209991,3706300,326.228027
"940",325.649994,333.480011,322.100006,331.779999,3077500,329.776428
"941",336.609985,340.570007,335.809998,338.390015,3122500,336.346588
"942",338.390015,340.720001,335.820007,336.230011,2679500,334.199585
"943",336.700012,343.649994,336.420013,338.170013,3285200,336.127869
"944",342.23999,346.700012,340.279999,343.369995,2503600,341.296448
"945",338.269989,342.609985,336.01001,338.829987,2184600,336.783875
"946",341.679993,343.25,338.970001,343.25,2081600,341.177185
"947",342.059998,346.359985,336.220001,337.429993,2553400,335.392303
"948",341.779999,344.649994,340.339996,343.899994,3068200,341.823242
"949",345.01001,347.690002,344.23999,345.149994,1991800,343.46521
"950",347.98999,353.359985,347,352.390015,3116500,350.669861
"951",355,355,350.820007,352.040009,2942900,350.321594
"952",351.429993,351.5,345.019989,345.839996,2523800,344.151825
"953",345.76001,347.190002,341.190002,342.700012,2234300,341.027161
"954",338.299988,339.609985,332.820007,338.570007,3727300,336.917328
"955",340,344.980011,339.230011,339.399994,3324600,337.743286
"956",340.119995,341.299988,330.429993,331.670013,2937600,330.051025
"957",333.040009,336.799988,331.679993,331.720001,2677800,330.100769
"958",332.48999,336.320007,331.299988,333.420013,2725300,331.79245
"959",333.369995,335.380005,329.25,333.600006,2256000,331.971588
"960",335.690002,335.690002,328.309998,329.609985,2945400,328.001038
"961",326.410004,327.23999,314.230011,318.059998,5173300,316.507446
"962",318.899994,319.559998,312.359985,317.109985,4314900,315.562042
"963",301.690002,302,288.600006,291.380005,11518200,289.957672
"964",293.200012,295.299988,287.549988,293.179993,9582300,291.74884
"965",289.850006,291.850006,281.200012,288.640015,6892800,287.231049
"966",294.23999,294.839996,288.119995,289.970001,5094900,288.554565
"967",294.450012,300.339996,291.779999,295.390015,4097700,293.94809
"968",305.089996,312.720001,302.23999,307.200012,4790100,305.700439
"969",315.140015,319.350006,313.579987,316.529999,3794400,314.984894
"970",315.980011,316.48999,310.089996,313.640015,2978500,312.109009
"971",346.920013,357,340.899994,344.559998,10933700,342.878082
"972",339.98999,345.859985,333.440002,334.779999,5330400,333.145813
"973",337.410004,337.700012,331.070007,332.390015,2969900,330.767487
"974",329.059998,333.089996,326.299988,328.290009,3207700,326.6875
"975",330.299988,336.109985,327.339996,335.029999,2393700,333.394592
"976",341.799988,342.649994,333.170013,335.450012,3312800,333.812561
"977",333.170013,337.769989,330.720001,336.5,3412700,334.857422
"978",336.529999,340.950012,334.859985,335.940002,3203400,334.300171
"979",335.48999,339.160004,331.420013,333.880005,2718700,332.250244
"980",334.779999,335.160004,323,323,4142400,321.423309
"981",326.209991,333.200012,324.369995,332.040009,3219000,330.419189
"982",336.910004,344.109985,334.119995,342.390015,3529700,340.718689
"983",343.709991,343.709991,339.339996,341.320007,2535200,339.6539
"984",342.829987,342.880005,337.609985,339.070007,1402300,337.414856
"985",337.660004,338.049988,330.179993,336.51001,4276200,334.867371
"986",339.670013,342.630005,337.619995,338.880005,4210400,337.2258
"987",336.779999,340.23999,334,340.220001,2972100,338.559265
"988",338.559998,342.320007,334.119995,335.140015,3080300,333.504089
"989",336.920013,344.350006,335.799988,344.350006,4323600,342.669128
"990",343.359985,347.98999,340.049988,340.959991,2389800,339.295654
"991",338.279999,342.829987,336.700012,340.790009,2224600,339.126465
"992",340.410004,341.709991,334.690002,336.850006,2962600,335.205719
"993",334.649994,335.540009,331.190002,331.519989,3506800,329.901703
"994",327.089996,331.570007,325.529999,327.420013,4179400,325.821747
"995",329,338.75,327.589996,331.149994,3552400,329.533539
"996",333.160004,335.220001,327.619995,333.649994,3104600,332.021362
"997",333.959991,334,329.25,332.100006,3393300,330.478912
"998",334.540009,338.329987,333.399994,336.899994,2725500,335.255463
"999",336.51001,341.600006,334.350006,340.329987,8443700,338.668701
"1000",333.209991,336.149994,327.23999,334.369995,3642500,332.737823
"1001",334.160004,335.220001,331.600006,332.23999,2403100,330.618195
"1002",334.130005,335.209991,329.029999,329.230011,2760600,327.622925
"1003",330.649994,336.369995,330.350006,336,1308900,334.359833
"1004",337.859985,345.589996,336.869995,344.470001,3449100,342.788513
"1005",347.779999,348.75,344.76001,346.660004,2822700,344.967834
"1006",348.679993,357.820007,347.209991,355.549988,4200600,353.814423
"1007",355.029999,359.410004,353.25,356.940002,2881700,355.197662
