"","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"448",116.43,116.489998,113.660004,114.470001,1758900,103.789581
"449",114.82,115.360001,113.599998,115.029999,1130200,104.29734
"450",114.870003,115.879997,114.580002,115.099998,1449900,104.360809
"451",115,116.699997,114.32,115.760002,1174900,104.959229
"452",115.529999,116.339996,114.559998,115.300003,968300,104.542152
"453",116.800003,116.919998,115.400002,115.910004,2098000,105.09523
"454",115.639999,117.110001,115.400002,116.610001,2694800,105.729927
"455",116.879997,117.07,115.510002,115.620003,1287200,104.832298
"456",115.75,116.32,113.849998,114.190002,1196000,103.535728
"457",114.400002,116.610001,112.599998,115.900002,1526100,105.086182
"458",115.550003,115.790001,114.010002,115.040001,1571300,104.306404
"459",115.459999,116.029999,111.760002,112.809998,1324000,102.28447
"460",112.940002,114.099998,111.870003,112.540001,1754900,102.03968
"461",112.989998,113.260002,110.519997,111.800003,2200600,101.368713
"462",110.959999,111.910004,109.809998,110.120003,2114800,99.845467
"463",110.309998,110.559998,109.139999,110.050003,2302200,99.78199
"464",110.139999,110.949997,108.639999,109.050003,2567100,98.87529
"465",109.360001,112.57,109.230003,112.57,1837800,102.066864
"466",112.540001,113.699997,111.93,113.199997,1731600,102.638092
"467",114.93,117.959999,114.010002,117.559998,2580100,106.591278
"468",117.650002,118.800003,116.410004,117.970001,1980100,106.963028
"469",117.949997,118.110001,115.400002,116.699997,2525600,105.811531
"470",116.360001,116.68,114.690002,115.400002,2897600,104.632828
"471",115.169998,116.230003,114.699997,116.010002,1776300,105.185898
"472",116.029999,116.290001,112.529999,112.760002,2690300,102.239136
"473",112.739998,112.739998,110.330002,110.980003,2647600,100.625229
"474",113.489998,115.339996,112,114.870003,3664600,104.152275
"475",114.790001,115.559998,114.050003,115.239998,1467400,104.487755
"476",115.760002,115.940002,113.57,113.93,1956200,103.299973
"477",113.709999,113.849998,111.620003,112.010002,1362700,101.559128
"478",111.910004,112.660004,111.510002,112.110001,1286300,101.649796
"479",112.139999,112.790001,111.300003,112.040001,1365100,101.586319
"480",112.260002,113.099998,111.809998,112.690002,1485000,102.175682
"481",113.019997,113.779999,112.559998,113.239998,1317200,102.674355
"482",113.199997,114.620003,112.360001,112.669998,1171900,102.157547
"483",112.93,115.349998,112.610001,115.220001,3267100,104.46962
"484",114.709999,116.470001,114.410004,116.449997,1991100,105.584854
"485",116.82,118.879997,116.519997,116.860001,1533800,105.956612
"486",117.239998,117.239998,113.419998,115.699997,1763600,104.904839
"487",115.860001,117.330002,115.160004,115.949997,1666300,105.131493
"488",115.839996,116.660004,113.5,116.190002,2124100,105.349106
"489",116.620003,117.760002,115.879997,117.059998,1002000,106.137924
"490",117.32,117.940002,116.510002,116.660004,4469100,105.775261
"491",116.650002,118.489998,116.650002,117.599998,1393100,106.627548
"492",117.610001,118.510002,117.160004,118.489998,2402600,107.434509
"493",119.019997,119.110001,114.199997,114.93,1996800,104.20668
"494",115.400002,116.529999,113.360001,113.839996,1781100,103.218369
"495",114.290001,115.160004,113.25,113.940002,2533100,103.309036
"496",114.339996,115.779999,111.339996,113.059998,2107600,102.511139
"497",113.529999,116.059998,111.510002,111.82,2783300,101.386833
"498",112.480003,112.480003,106.510002,107.400002,1207100,97.379242
"499",107.279999,108.480003,105.940002,107.989998,3332300,97.914192
"500",107.839996,108.43,104.879997,107.610001,2327900,97.569664
"501",107.169998,108.209999,106.699997,107.269997,2180000,98.077087
"502",107.57,109.129997,106.540001,108.190002,1838000,98.918243
"503",107.980003,107.980003,106.089996,106.760002,1196500,97.610786
"504",106.769997,107.980003,106.150002,107.25,1289000,98.058807
"505",106.550003,110.489998,106.550003,110.459999,2708000,100.993698
"506",110.220001,111.239998,109.279999,110.440002,2853500,100.975418
"507",110.709999,113.800003,110.080002,113.529999,1625600,103.800613
"508",113.540001,114.150002,112.029999,112.419998,1690100,102.785736
"509",112.669998,114.559998,112.190002,114.43,1302100,104.623497
"510",114.43,114.989998,113.480003,114.059998,1345500,104.285187
"511",113.07,113.239998,111.010002,111.760002,2056300,102.182304
"512",111.419998,114,111.379997,112.550003,2071500,102.904602
"513",112.330002,112.940002,111.940002,112.660004,1868100,103.005165
"514",112.150002,112.959999,111.82,112.360001,1203700,102.730888
"515",113.050003,113.199997,112.190002,112.669998,1517700,103.01432
"516",112.599998,113.050003,111.470001,112.370003,1327700,102.740028
"517",112.18,113.139999,111.699997,112.910004,1513300,103.233749
"518",113.550003,113.589996,112.019997,113.349998,1641200,103.63604
"519",113.089996,113.360001,112.529999,113.099998,1646100,103.407463
"520",113.110001,113.419998,112.459999,113,1670000,103.316032
"521",113.339996,114.339996,113.010002,113.849998,1869300,104.093185
"522",113.5,115.25,113.5,114.900002,1584400,105.053207
"523",114.870003,117.160004,114.349998,116.980003,2117300,106.954964
"524",116.660004,117.139999,115.809998,116.75,1681500,106.744659
"525",116.169998,117.199997,115.559998,117.190002,1475300,107.14695
"526",117.080002,117.400002,116.230003,117.089996,1454400,107.055519
"527",117.050003,118.5,116.699997,117.75,1789900,107.658966
"528",117.620003,118.099998,117,118.019997,1391500,107.905823
"529",118.209999,118.459999,117,117.919998,1191400,107.8144
"530",117.910004,117.910004,114.449997,114.949997,3019800,105.0989
"531",115.389999,115.400002,113.230003,114.120003,2690300,104.340057
"532",113.57,114.400002,113.309998,114.239998,1993600,104.449753
"533",114.470001,114.849998,113.870003,114.050003,1440900,104.276039
"534",114.599998,115.540001,114.519997,115.260002,1672300,105.382362
"535",114.169998,116.519997,113.879997,116.269997,1481100,106.305794
"536",116.099998,117.300003,115.870003,117.129997,1437100,107.092094
"537",116.389999,117.849998,116.360001,117.669998,1337200,107.585815
"538",118.029999,118.839996,117.639999,118.480003,993400,108.326408
"539",118.599998,118.599998,117.260002,117.589996,1639000,107.512672
"540",119.379997,120.18,117.739998,118.900002,1859000,108.710403
"541",118.900002,121.610001,117.980003,120.330002,1965400,110.01786
"542",120.199997,121.050003,119.269997,120.440002,1726500,110.118431
"543",120.370003,121.370003,119.940002,121.260002,1471200,110.868164
"544",121.989998,122,120.059998,121.330002,1158800,110.932167
"545",121.349998,121.989998,120.809998,121.080002,1154600,110.70359
"546",121.230003,121.75,120.400002,120.970001,891500,110.60302
"547",121.5,122.550003,121.209999,121.699997,1228600,111.270447
"548",121.870003,122.360001,121,122.300003,1103000,111.819046
"549",122.43,123.32,122.43,123.190002,1243300,112.632767
"550",123.5,124.43,123.080002,124,1184000,113.373337
"551",123.449997,124.809998,123.449997,124.339996,1405200,113.684196
"552",124.339996,125.07,123.489998,124.449997,1039000,113.784782
"553",124.540001,125.470001,124.150002,124.620003,2518000,113.940224
"554",124.550003,124.949997,123.760002,124.650002,1519600,113.967644
"555",124.730003,125.07,123.360001,123.93,1670900,113.309349
"556",124.330002,125.510002,123.489998,125.050003,1873600,114.333359
"557",124.07,125.940002,123.919998,125.870003,1745900,115.980896
"558",126,126.860001,125.730003,126.07,1100100,116.165176
"559",126.050003,126.089996,124.870003,125.040001,1547000,115.216095
"560",124.970001,125.919998,124.839996,125.480003,1173500,115.621544
"561",125.43,125.650002,124.110001,125.410004,2479000,115.55703
"562",125.889999,125.959999,123.790001,124.470001,1452300,114.690887
"563",124.290001,126.18,124.099998,125.860001,2090600,115.971672
"564",125.970001,126.75,125.019997,126.629997,1927500,116.681175
"565",126.709999,127.260002,125.910004,127.239998,2154400,117.24324
"566",126.779999,127.739998,126.150002,127.239998,1682500,117.24324
"567",127.599998,127.599998,126.610001,127.019997,1669300,117.040535
"568",127.330002,128.25,127.040001,128.240005,1669400,118.164696
"569",128.020004,128.25,127.660004,127.790001,1695000,117.750038
"570",128.050003,128.050003,127.169998,127.889999,1647500,117.842186
"571",128.339996,128.949997,127.040001,127.43,1666600,117.418312
"572",127.419998,128.199997,126.809998,128.100006,1578100,118.035698
"573",127.860001,129.929993,127.589996,129.850006,1813500,119.648193
"574",129.960007,130,128.169998,128.559998,1678100,118.459549
"575",128.669998,129.25,127.040001,127.269997,2417100,117.270882
"576",127.360001,128.110001,126.68,127.290001,1469500,117.289337
"577",127.400002,128.320007,127.279999,127.410004,2243100,117.399902
"578",127.25,127.739998,125.169998,125.379997,2204400,115.529381
"579",125.529999,126.949997,124.910004,126.120003,1818500,116.21125
"580",126.480003,127,125.629997,126.410004,1787000,116.47847
"581",126,127.93,125.779999,127.339996,1419300,117.335388
"582",127.849998,128.809998,127.68,128.050003,1196600,117.989609
"583",126.900002,127.160004,125.160004,125.800003,3090000,115.916382
"584",125.910004,128.130005,125.669998,127.949997,1921200,117.897469
"585",127.75,128.259995,126.199997,126.199997,1726500,116.28495
"586",125.879997,127.389999,125.260002,125.970001,1926000,116.073029
"587",126.199997,127.589996,126.080002,127.449997,869400,117.436752
"588",127.089996,127.349998,125.949997,126.389999,1680400,116.460037
"589",126.849998,127.040001,124.669998,125.709999,1641500,115.83345
"590",126.339996,126.980003,125.169998,125.760002,1301600,115.879517
"591",125.010002,127.040001,125.010002,126.209999,1074600,116.294174
"592",126.279999,129.210007,125.800003,129.210007,1319500,119.058472
"593",128.589996,129.660004,127.639999,129.320007,2016900,119.159843
"594",129.759995,130.619995,129.220001,129.360001,1511200,119.196693
"595",129.490005,130.800003,129.160004,129.880005,1778200,119.675835
"596",129.630005,131.770004,128.610001,130.720001,1217800,120.449837
"597",129.600006,131.449997,129.600006,130.449997,1682400,120.201057
"598",130.899994,131.720001,130.309998,131.179993,1720900,120.873688
"599",131.419998,133.190002,131.190002,131.5,1338100,121.168564
"600",133.039993,134.75,131.470001,134.300003,2080100,123.748589
"601",134.169998,135.910004,134.110001,135.880005,1394400,125.204437
"602",135.970001,136.369995,134.320007,134.350006,1211500,123.794662
"603",134.820007,134.960007,132.789993,133.100006,2206300,122.64286
"604",133.369995,133.529999,130.350006,130.75,1240700,120.477486
"605",131.240005,132.279999,130.770004,131.570007,1118700,121.233063
"606",131.440002,132.199997,130.75,131.449997,1327600,121.12249
"607",132.050003,132.399994,130.580002,131.910004,1391900,121.546356
"608",131.910004,132.360001,130.520004,132.190002,1117000,121.804352
"609",132.190002,134.729996,131.740005,134.020004,2423000,123.49057
"610",133.850006,135.550003,133.5,134.979996,992200,124.375145
"611",136,136.429993,134.369995,134.490005,1314000,123.923653
"612",133.880005,134.639999,133.070007,134.089996,827500,123.555077
"613",133.839996,134.779999,133.589996,134.720001,1213500,124.135567
"614",135.460007,136.410004,135.039993,135.690002,977300,125.029381
"615",136.259995,136.860001,135.460007,136.839996,910000,126.089005
"616",136.820007,138.360001,136.460007,137.759995,947800,126.936722
"617",137.850006,138.570007,137.389999,137.949997,965700,127.111801
"618",139.190002,139.190002,136.240005,137.25,1152700,126.466812
"619",136.639999,139.75,136.009995,139.059998,1522200,128.134598
"620",139.889999,140.740005,138.649994,140.320007,1048500,129.295624
"621",140.020004,141.860001,139.580002,141.039993,2090200,129.959045
"622",141.089996,141.460007,140.440002,140.850006,856800,129.783966
"623",140.910004,141.360001,140.059998,140.470001,1172700,129.433823
"624",140.309998,140.309998,136.809998,137.009995,1111200,126.245667
"625",136.699997,137.660004,134.919998,135.539993,2832200,124.891159
"626",135.330002,137.559998,135.309998,137.440002,1912800,126.641891
"627",137.490005,137.899994,134.75,136.660004,1122400,125.92318
"628",137.350006,138.330002,137.350006,138.199997,1039800,127.342155
"629",137.490005,138.759995,137.259995,137.649994,830800,127.730042
"630",136.559998,138.5,136.039993,138.380005,751600,128.407455
"631",138.789993,139.300003,137.660004,138.520004,934900,128.537354
"632",138.380005,139.339996,137.550003,139.050003,1093300,129.029175
"633",139.449997,140.600006,138.949997,139.660004,1163400,129.595215
"634",139.649994,140.410004,139.029999,140.389999,1038500,130.272568
"635",140.660004,141,139.279999,139.889999,1125000,129.808609
"636",139.660004,140.339996,139.169998,139.990005,929000,129.901413
"637",139.850006,140,137.869995,139.259995,1071500,129.224014
"638",139.779999,140.529999,139.339996,139.949997,1361400,129.864273
"639",139.809998,141.289993,139.360001,141.169998,1267500,130.996368
"640",140.880005,141.160004,139.669998,140.050003,1373300,129.957077
"641",140.600006,141.160004,139.639999,140.570007,1839200,130.439621
"642",140.130005,140.75,138.899994,138.949997,1156300,128.936371
"643",139.360001,139.820007,138.089996,139.759995,866300,129.687973
"644",139.619995,140.720001,139.339996,140.460007,820400,130.33754
"645",140.729996,141.190002,139.929993,140.259995,746400,130.151947
"646",140.259995,140.399994,139,139.5,1473700,129.446716
"647",139.220001,139.850006,135.75,136.470001,2394100,126.635071
"648",136.649994,137.25,134.559998,135.429993,2686800,125.670021
"649",134.440002,136.470001,134.320007,135.679993,2520100,125.902008
"650",135.119995,137.300003,135.119995,135.679993,1372600,125.902008
"651",136.020004,136.130005,131.320007,132.119995,2292200,122.598572
"652",132.020004,134.800003,131.470001,133.929993,2197100,124.27813
"653",134.259995,135.460007,132.619995,135.160004,1312800,125.419495
"654",135.160004,137.179993,134.470001,136.710007,1307200,126.85778
"655",136.990005,138.339996,135.779999,137.679993,1120100,127.757874
"656",137.690002,138.339996,136.070007,137.139999,2062500,127.256813
"657",133.899994,138.369995,133.899994,137.350006,1263400,127.45166
"658",137.720001,139.25,136.710007,136.75,1294900,126.894897
"659",136.880005,139.050003,136.589996,138.539993,1563200,128.555893
"660",138.589996,139.660004,137.850006,138.880005,2597800,128.871399
"661",138.589996,140.100006,138.020004,139.639999,1561300,129.57663
"662",139.779999,140.020004,138.75,139.660004,1435400,129.595215
"663",139.669998,140.850006,139.610001,140.830002,983300,130.680862
"664",140.899994,141,139.169998,140.130005,896100,130.031342
"665",140.419998,141.119995,138.169998,139.009995,897100,128.99202
"666",139.070007,141.919998,138.990005,141.789993,1282700,131.571686
"667",142.5,142.860001,141.029999,141.429993,1633400,131.237625
"668",141.570007,142.149994,141.009995,142,1216400,131.766571
"669",142.330002,142.660004,141.639999,142.240005,1444300,131.989258
"670",142.910004,142.910004,141.320007,141.630005,1040300,131.423218
"671",141.429993,143.580002,141.270004,143.5,1149200,133.158432
"672",144.070007,144.929993,143.179993,144,829300,133.622406
"673",142.940002,143.679993,141.160004,141.830002,1203300,131.60878
"674",142.399994,142.960007,141.550003,142,924100,131.766571
"675",141.580002,141.649994,140.779999,141.009995,1168400,130.847916
"676",140.970001,141.990005,140.160004,141.770004,1253300,131.553146
"677",141.539993,143.940002,140.820007,143.259995,1323100,132.935745
"678",144.070007,144.259995,142.759995,143.660004,1427500,133.306946
"679",143.020004,144.229996,141.539993,141.699997,1161600,131.488174
"680",142.020004,142.070007,140.919998,141.75,1497400,131.534561
"681",142.080002,143.899994,141.639999,143.039993,1421400,132.731583
"682",143.729996,143.899994,140.020004,140.199997,3106700,130.096268
"683",139.979996,140.889999,139.029999,140.809998,1627600,131.57074
"684",141.25,142.789993,140.759995,142.220001,2352400,132.888214
"685",141.919998,142.630005,141.720001,141.869995,1268600,132.561188
"686",142.779999,144.580002,141.869995,144.240005,1184800,134.775665
"687",144.100006,144.210007,142.660004,144.009995,954100,134.56076
"688",144.470001,145.080002,143.5,144.729996,1713900,135.233505
"689",145.070007,145.070007,143.449997,144.479996,1779000,134.999924
"690",145.410004,148.139999,144.479996,147.610001,2513800,137.924545
"691",147.429993,148.039993,146.080002,146.080002,1356900,136.494934
"692",145.399994,146.080002,143.320007,143.729996,1573000,134.299133
"693",144.020004,145.729996,143.550003,145.660004,2011700,136.102493
"694",145.860001,147.380005,145.270004,147.229996,987900,137.569473
"695",146.929993,147.070007,146,146.429993,1019300,136.821976
"696",146.279999,146.820007,144.5,145.910004,1239900,136.33609
"697",146.220001,147.419998,145.970001,146.639999,801100,137.018204
"698",146.399994,147.059998,145.419998,146.410004,1027200,136.803284
"699",146.229996,146.5,145.289993,145.490005,925000,135.943649
"700",146.039993,146.919998,144.789993,145.429993,970700,135.887573
"701",145.570007,145.830002,144.300003,145,1029100,135.485794
"702",144.860001,145.039993,143.539993,144.850006,1272000,135.345642
"703",144.850006,145.460007,144.529999,144.960007,922000,135.448441
"704",144.990005,146.929993,144.630005,146.229996,1997000,136.635101
"705",146.179993,146.570007,145.25,146.479996,1003900,136.868683
"706",146.679993,147.679993,146.580002,146.880005,941500,137.242447
"707",147.25,148,146.460007,148,970300,138.28894
"708",147.910004,148.899994,147.440002,148.059998,1719600,138.345001
"709",148.509995,148.509995,143.419998,143.970001,3193100,134.523392
"710",142.899994,143.210007,140.910004,141.169998,3859900,131.907104
"711",141.199997,141.580002,140.809998,141.199997,3080100,131.93515
"712",141.25,142,140.339996,141.559998,2845300,132.27153
"713",142.059998,144.570007,141.539993,144.509995,2838900,135.027939
"714",146.020004,148.470001,145.220001,147.289993,2896500,137.625549
"715",147.300003,147.300003,144.919998,145.839996,1490900,136.270676
"716",145.199997,145.289993,142.979996,143.350006,2113800,133.944077
"717",143.350006,144,142.259995,143.220001,1448100,133.822601
"718",142.679993,142.860001,141.080002,142.110001,1433800,132.785431
"719",141.679993,142.860001,141.509995,142.119995,884000,132.794769
"720",142.210007,142.479996,141.419998,142.330002,847000,132.991013
"721",142.710007,145.119995,142.610001,144.929993,2537200,135.420395
"722",145.190002,147.240005,144.699997,146.850006,1261800,137.214447
"723",147.210007,147.679993,144.960007,145.470001,1556400,135.924957
"724",145.309998,146.279999,144.570007,146.130005,1307300,136.541656
"725",146.630005,148.660004,145.940002,147.630005,1809900,137.943253
"726",147.470001,148.169998,146.490005,147.210007,1632300,137.550812
"727",147.330002,148.399994,146.279999,147.860001,815000,138.158173
"728",147.720001,148.020004,146.369995,146.800003,911800,137.167694
"729",146.820007,147.509995,146.050003,146.600006,933000,136.980835
"730",146.699997,147.779999,146.119995,146.369995,961400,136.76593
"731",147.179993,147.529999,146.179993,146.889999,2261700,137.251801
"732",147.050003,147.679993,146.570007,147.559998,813000,137.877823
"733",147.820007,148.330002,146.929993,147.270004,484300,137.606873
"734",146.369995,147.009995,144.669998,146.410004,1002800,136.803284
"735",146.800003,147.940002,146.490005,147.919998,891100,138.214218
"736",147.110001,147.770004,146.589996,147.580002,1422800,137.896515
"737",147.289993,147.529999,146.720001,147.389999,837300,137.718979
"738",147.25,147.789993,145.789993,145.839996,1863300,136.270676
"739",145.929993,146.320007,145.190002,145.830002,1896900,136.261337
"740",146.190002,147.919998,145.910004,147.479996,2070200,137.80307
"741",147.179993,148.800003,147.080002,148.770004,1687600,139.008438
"742",148.529999,148.889999,146.5,146.889999,2647400,137.251801
"743",146.570007,149.070007,146.380005,148.779999,1609100,139.017776
"744",149.050003,150.789993,148.710007,150.639999,1708100,140.755737
"745",150.75,151.669998,149.839996,150.119995,1253700,140.269836
"746",150.149994,151.839996,149.440002,151.639999,1705300,141.690125
"747",151.559998,152.259995,151.119995,152.029999,1390000,142.054504
"748",154.259995,154.470001,151.25,151.380005,4603200,141.447189
"749",151.979996,151.979996,150.210007,150.559998,1482200,140.680984
"750",150.570007,151.059998,150.070007,150.649994,542400,140.765076
"751",151.529999,151.740005,150.990005,151.619995,798100,141.671432
"752",150.729996,151.059998,150.220001,150.869995,732000,141.876434
"753",150.850006,151.139999,150.149994,151.050003,1092300,142.0457
"754",151.169998,151.830002,150.779999,151.479996,1003000,142.450073
"755",151.330002,151.490005,148.479996,149.119995,1262100,140.230743
"756",148.789993,149.429993,147.669998,147.759995,1264900,138.951813
"757",147.740005,149.139999,147.740005,149,1107200,140.117905
"758",148.350006,149.320007,147.610001,148.880005,1210600,140.005066
"759",149.330002,150.479996,149.009995,149.899994,1255000,140.964249
"760",149.759995,150.220001,148.550003,148.820007,1119400,139.948654
"761",149.25,150.300003,149.130005,149.759995,1144100,140.832611
"762",149.800003,151.800003,149.75,151.169998,968300,142.158554
"763",151.25,151.929993,150.389999,151.220001,1341400,142.205551
"764",151.779999,154.470001,151.779999,154.139999,1030300,144.951492
"765",154.520004,155.979996,154.279999,155.179993,1428000,145.929474
"766",155.479996,157.300003,155.139999,157.199997,1445700,147.829086
"767",157.020004,158.119995,156.419998,157.960007,1508100,148.543808
"768",158.179993,158.809998,157.080002,157.550003,899700,148.158234
"769",157.449997,160.179993,157.059998,160.059998,1533500,150.5186
"770",159.789993,160.509995,159.009995,159.759995,981100,150.236481
"771",159.149994,160.199997,157.860001,158.539993,949100,149.089218
"772",158.949997,159.949997,158.550003,159.820007,1000700,150.292908
"773",159.470001,159.809998,158.199997,158.679993,962100,149.220871
"774",158.770004,161.380005,158.369995,161.130005,929000,151.524811
"775",160.550003,161.199997,159.570007,160.639999,1917400,151.064041
"776",161.289993,161.869995,160.550003,161.059998,958500,151.458984
"777",160.679993,161.660004,158.779999,158.970001,1422000,149.493576
"778",158.940002,160.320007,158.529999,159.050003,976800,149.568802
"779",159.339996,161.240005,158.630005,160.5,1344100,150.932373
"780",160.660004,161.080002,158.360001,158.589996,1250700,149.13623
"781",158.690002,159.25,157.600006,157.979996,885100,148.562592
"782",158.529999,159.580002,158.119995,158.559998,677900,149.108032
"783",157.910004,159.300003,157.570007,158.889999,825900,149.41835
"784",158.789993,159.789993,157.770004,159,1261100,149.521805
"785",159.619995,160.960007,159.619995,160.960007,774400,151.36496
"786",161.5,161.759995,160.460007,160.889999,1158500,151.299118
"787",160.649994,161.279999,159.649994,159.729996,790000,150.208267
"788",159.330002,160.270004,158.839996,159.889999,1182200,150.358734
"789",159.570007,160.589996,158.240005,158.429993,1285800,148.985779
"790",157.839996,158.229996,154.119995,154.160004,2065900,144.970306
"791",154.490005,154.770004,149.089996,149.570007,1744900,140.653931
"792",149.949997,150.940002,146.460007,146.869995,2132100,138.114883
"793",147.559998,150.669998,141.380005,141.419998,3214000,132.989761
"794",138.100006,140.839996,134.649994,139.779999,4207700,131.447525
"795",140.460007,143.699997,139.169998,142.229996,3323600,133.751495
"796",142.649994,146.270004,139.940002,141.020004,2534100,132.613602
"797",142.699997,148,142.520004,147.839996,1564700,139.027039
"798",144.919998,145.399994,140.789993,141.759995,3109500,133.309494
"799",138.110001,142.649994,136.720001,141.869995,2474700,133.412933
"800",134.100006,136.139999,125.110001,127.760002,3550700,120.144051
"801",129.860001,134.020004,122.18,130.600006,4230100,122.814758
"802",127.269997,127.790001,117.739998,122.949997,3777100,115.620789
"803",116.419998,116.419998,103.849998,104.269997,3994900,98.054321
"804",109.779999,109.980003,98.160004,106.919998,3748000,100.546349
"805",98,101.82,88.129997,88.620003,3728900,83.337242
"806",89.290001,100.550003,88.300003,98.379997,5059000,92.515434
"807",92.989998,102.949997,89.160004,102.400002,3882900,96.295792
"808",101.459999,101.559998,96.440002,100,2471400,95.008446
"809",99.150002,105.839996,97.32,99.639999,5236600,94.666405
"810",100.309998,100.309998,88,93.419998,3145300,88.756874
"811",96.669998,105.650002,95.370003,104.029999,2826300,98.837273
"812",104.160004,119.620003,101.129997,114.019997,3365500,108.328606
"813",111.349998,125.279999,110.029999,123.599998,2017000,117.430428
"814",118.949997,125.290001,116.010002,121.129997,1585900,115.08371
"815",122.629997,124.440002,118.25,119.989998,2348400,114.000626
"816",118.349998,119.419998,112.139999,112.989998,3501800,107.350029
"817",108.349998,109.470001,101.669998,103.709999,1810000,98.533241
"818",102.18,107.639999,101.18,106.260002,1618100,100.955956
"819",104.650002,107.300003,103.300003,104.279999,1642200,99.074783
"820",108.949997,116.099998,108.440002,114.040001,2025900,108.347626
"821",117.660004,121.220001,115.769997,116.669998,1968100,110.846329
"822",117.650002,123.029999,116.089996,122.050003,1748600,115.957794
"823",122.980003,133.139999,122.089996,130.529999,2161600,124.014511
"824",129.770004,130.539993,125.129997,126.980003,1908900,120.641716
"825",130.039993,130.800003,126.260002,127.93,1733800,121.544281
"826",124.07,124.400002,120.970001,121.510002,1873300,115.444748
"827",121.660004,122.029999,117.18,117.459999,2427000,111.596909
"828",120.230003,124.940002,119.889999,124.440002,1802800,118.228493
"829",122.940002,124.629997,121.870003,122.57,1308600,116.451843
"830",120.160004,121.940002,117.5,119.269997,1299400,113.316559
"831",121.029999,124.589996,119.480003,123.660004,1486400,117.487427
"832",124.220001,126.699997,123.360001,125.5,1517600,119.235588
"833",126.440002,127.860001,124.059998,126.970001,1238300,120.63221
"834",128.080002,129.830002,127.25,128.800003,1328500,122.370857
"835",130.75,132.160004,126.220001,126.959999,1452400,120.622704
"836",130,131.570007,127.050003,129.580002,1090700,123.111923
"837",128.570007,128.570007,123.349998,123.849998,1270700,117.667938
"838",122.050003,122.050003,119.010002,119.93,1951900,113.943626
"839",120.150002,125.980003,119.220001,124.120003,2033700,117.924461
"840",122.910004,125.839996,122.25,124.220001,1351700,118.019478
"841",124.760002,124.839996,121.480003,122.019997,1240900,115.929283
"842",123.800003,125.360001,123.199997,123.730003,1871500,117.553925
"843",125.230003,126.709999,122.949997,124.230003,1215200,118.028976
"844",123.209999,125.010002,122.389999,124.800003,1454200,118.570518
"845",124.75,125.589996,121.360001,121.389999,1521900,115.330727
"846",121.110001,121.940002,116.199997,118.25,1767400,112.347473
"847",117.099998,120.629997,114.330002,120.339996,1360900,114.333138
"848",119.889999,120.980003,116.919998,119.199997,2832600,113.250046
"849",122.870003,125.839996,122.709999,124,1997200,117.810455
"850",123.800003,127.43,122.199997,126.099998,1678800,119.805626
"851",126.290001,127.089996,122.290001,122.639999,1302800,116.518341
"852",122.449997,123.790001,120.959999,121.080002,1263800,115.036217
"853",121.139999,123.970001,120.57,123.809998,856900,117.629936
"854",125.720001,127.379997,124.330002,125.230003,1189600,118.979057
"855",128.490005,128.520004,123.239998,124.900002,1203400,118.665535
"856",127.330002,127.779999,125.68,127.389999,1325500,121.031242
"857",126.470001,127.419998,124.739998,126.309998,1794200,120.00515
"858",126.300003,130.050003,126.150002,129.070007,1134900,122.627396
"859",130.089996,130.449997,128.779999,130.320007,1162000,123.815002
"860",131.369995,132.710007,130.899994,131.600006,1397200,125.03109
"861",130.649994,130.970001,127.370003,128.789993,1366500,122.361343
"862",130.710007,136.080002,129.839996,133.789993,1508100,127.111786
"863",135.110001,135.970001,133.889999,134.789993,1355800,128.061874
"864",133.100006,133.279999,129.779999,130.309998,1581500,123.805481
"865",130.5,131.399994,128.429993,128.559998,1617800,122.142838
"866",125.169998,125.610001,122.650002,123.480003,2478600,117.316414
"867",127.690002,128.270004,122.080002,124.050003,2360800,117.857971
"868",122.040001,125.910004,120.379997,125.25,3525300,118.998062
"869",128.649994,129.589996,123.620003,124.360001,2932200,118.152489
"870",124.980003,125.510002,121.809998,124.169998,1834200,117.971954
"871",123.129997,124.830002,122.75,124.559998,1453100,118.342506
"872",125.959999,126.18,117.25,117.25,6013000,111.397392
"873",117.349998,120.120003,117.349998,119.449997,2374500,113.487579
"874",120.910004,121.989998,118.769997,119.480003,1834300,113.516083
"875",118.029999,120.300003,116.980003,120.040001,2063400,114.048119
"876",118.309998,118.459999,115.919998,117.32,1765400,112.442764
"877",116.889999,117.940002,112.160004,112.610001,7075500,107.928566
"878",114.230003,118.160004,113.449997,118.120003,1533900,113.209496
"879",118.169998,118.309998,115.760002,117.230003,1779200,112.356499
"880",119.330002,121.660004,117.959999,121.349998,1968000,116.305214
"881",122.269997,123.699997,120.739998,120.940002,1525100,115.912277
"882",121.970001,122.370003,119.629997,120.449997,1833200,115.442635
"883",119.080002,119.220001,117.589996,117.760002,2115200,112.864464
"884",117.220001,118.379997,116.639999,117.25,1715200,112.375664
"885",116.669998,117,114.150002,116.290001,2243000,111.455574
"886",116.120003,119.510002,116.120003,119.169998,1321300,114.215843
"887",119.599998,121.300003,118.919998,120.169998,1432900,115.174271
"888",120.360001,122.510002,120.349998,121.839996,2113600,116.774849
"889",123.25,125.120003,122.449997,123.150002,2277000,118.030388
"890",122.800003,123.529999,121.57,122.629997,1372100,117.531998
"891",122.959999,124.980003,122.940002,124.82,1936100,119.630974
"892",124.010002,124.720001,122.190002,122.620003,1228600,117.52243
