"","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"891",65.120003,67.610001,64.120003,66.970001,2539500,66.970001
"892",66.510002,67.82,65.080002,66.440002,1469700,66.440002
"893",66.949997,69.260002,66.580002,67.660004,2350200,67.660004
"894",67.589996,67.970001,67.019997,67.75,1277500,67.75
"895",67.709999,68.739998,67.330002,68.379997,985400,68.379997
"896",68.010002,68.330002,66.410004,67.029999,927000,67.029999
"897",66.870003,67.25,65.650002,67.029999,1012000,67.029999
"898",66.949997,67.239998,65.800003,65.900002,1270900,65.900002
"899",66.449997,69.980003,66.379997,68.709999,2687000,68.709999
"900",67.699997,68.660004,66.580002,68.650002,1242500,68.650002
"901",68.279999,69.07,67.629997,68.730003,1738100,68.730003
"902",68.989998,72.370003,68.660004,70.900002,2185200,70.900002
"903",68.25,71.599998,64.910004,69.129997,4119300,69.129997
"904",69.410004,69.519997,66.120003,67.129997,2585300,67.129997
"905",67.360001,67.510002,66.110001,66.980003,1736600,66.980003
"906",66.709999,67.839996,66.610001,67.800003,1332900,67.800003
"907",68.120003,68.489998,67.449997,67.989998,1502200,67.989998
"908",68.260002,69.169998,66.75,67.199997,1474800,67.199997
"909",67.410004,67.550003,65.699997,66.669998,1134300,66.669998
"910",66.410004,67.110001,65.769997,66.959999,1149600,66.959999
"911",66.639999,68.07,66.080002,67.230003,1031700,67.230003
"912",67.25,67.540001,66.510002,66.779999,645300,66.779999
"913",66.769997,66.970001,66.010002,66.279999,610800,66.279999
"914",66.209999,66.410004,65.059998,65.139999,931600,65.139999
"915",65.040001,65.480003,64.540001,65.139999,706000,65.139999
"916",65,66.239998,64.639999,66.150002,3188700,66.150002
"917",66.540001,67.080002,65.269997,65.660004,1212500,65.660004
"918",65.75,65.839996,65.07,65.489998,733400,65.489998
"919",65.519997,65.790001,65.010002,65.669998,607200,65.669998
"920",65.970001,67.040001,65.57,66.449997,914400,66.449997
"921",66.449997,66.860001,65.529999,66.440002,569900,66.440002
"922",66.620003,66.879997,66.089996,66.440002,941600,66.440002
"923",66.379997,66.379997,64.540001,65.160004,799300,65.160004
"924",65.089996,67.129997,64.620003,66.889999,748600,66.889999
"925",67.080002,67.279999,65.099998,65.980003,848900,65.980003
"926",66.370003,66.5,65.290001,65.639999,845200,65.639999
"927",65.07,65.360001,63.5,63.740002,1217100,63.740002
"928",64.010002,65.120003,63.220001,64.769997,1203600,64.769997
"929",65.400002,65.809998,63.529999,63.75,987200,63.75
"930",63.869999,64.580002,63.060001,64.370003,973100,64.370003
"931",64.769997,65.25,63.349998,63.73,1069400,63.73
"932",63.990002,65.080002,63.639999,63.75,933100,63.75
"933",64.330002,65.690002,63.970001,64.150002,1128600,64.150002
"934",63.5,63.5,62.290001,62.849998,1219900,62.849998
"935",62.68,62.970001,60.700001,60.970001,1613800,60.970001
"936",60.080002,60.310001,58.990002,59.799999,1232900,59.799999
"937",59.860001,59.939999,58.330002,59.029999,1226400,59.029999
"938",59,59.299999,56.91,57.18,950200,57.18
"939",57.25,58.419998,56.310001,58.279999,1140600,58.279999
"940",57.599998,58.889999,57.34,58.790001,1194000,58.790001
"941",59.84,60.41,59.389999,59.650002,708500,59.650002
"942",59.639999,59.639999,58.41,58.57,752200,58.57
"943",58.599998,59.549999,58.040001,58.779999,1150200,58.779999
"944",59.130001,59.669998,57.52,57.919998,817600,57.919998
"945",56.970001,58.150002,56.75,57.970001,1245700,57.970001
"946",58.669998,60.639999,58.220001,60.509998,882000,60.509998
"947",60.509998,60.610001,58.560001,58.84,851800,58.84
"948",59.169998,60.23,58.889999,59.459999,1083900,59.459999
"949",60.130001,61.32,59.560001,61.09,782500,61.09
"950",61.630001,61.82,60.279999,60.459999,473300,60.459999
"951",60.549999,60.560001,59.720001,59.889999,541700,59.889999
"952",59.32,60.099998,59.099998,59.66,616700,59.66
"953",59.610001,61.139999,59.610001,60.869999,738100,60.869999
"954",60.119999,61.48,59.849998,61.360001,520100,61.360001
"955",61.470001,62.740002,61.139999,62.34,772800,62.34
"956",62.299999,63.139999,61.68,61.869999,739800,61.869999
"957",62.549999,63.279999,62.099998,62.509998,939900,62.509998
"958",62.27,64.480003,62.130001,63.619999,928500,63.619999
"959",64.25,66.75,63.849998,66.629997,1324300,66.629997
"960",66.849998,68.190002,66.470001,67.790001,946200,67.790001
"961",67.07,67.709999,66.139999,66.870003,1180600,66.870003
"962",67.580002,67.580002,65.580002,65.610001,1675200,65.610001
"963",65.029999,65.540001,61.970001,61.98,971200,61.98
"964",61.59,63.799999,60.709999,62.900002,1404100,62.900002
"965",63.009998,64.730003,62.509998,63.580002,1626700,63.580002
"966",63.66,65.779999,60.150002,62.220001,2342000,62.220001
"967",63.84,63.84,60.220001,60.41,1452700,60.41
"968",60.810001,61.549999,59.439999,59.939999,1442500,59.939999
"969",60.279999,62.290001,60.040001,61.57,1060500,61.57
"970",61.610001,62.220001,61.07,61.669998,1035600,61.669998
"971",64.300003,69.889999,64.300003,68,2412100,68
"972",68.139999,69,66.459999,68.080002,1518700,68.080002
"973",67.669998,68.349998,62.73,63.580002,1684400,63.580002
"974",63.290001,64.550003,62.720001,63.360001,685300,63.360001
"975",63.950001,66.870003,63.889999,65.650002,979800,65.650002
"976",67.150002,67.410004,63.290001,64.449997,991100,64.449997
"977",63.32,64.870003,62.619999,64.610001,731600,64.610001
"978",64.370003,65.629997,64.230003,64.239998,827200,64.239998
"979",63.799999,64.029999,62.740002,63.5,935500,63.5
"980",63.349998,64.349998,63.119999,63.580002,665900,63.580002
"981",63.740002,64.529999,63.25,63.709999,874900,63.709999
"982",64.449997,65.389999,63.720001,64.57,510500,64.57
"983",64.230003,64.660004,63.41,64.129997,568900,64.129997
"984",64.540001,64.699997,63.43,63.68,292200,63.68
"985",63.990002,64.919998,63.110001,64.309998,1323900,64.309998
"986",65.190002,65.699997,64.5,64.910004,1065500,64.910004
"987",65.220001,66.589996,64.940002,66.489998,935500,66.489998
"988",66.720001,67.07,65.879997,66.470001,974500,66.470001
"989",67.07,68.440002,66.559998,68.419998,822700,68.419998
"990",68.389999,69.470001,68.160004,68.730003,858100,68.730003
"991",68.379997,70.57,68.239998,70.449997,899600,70.449997
"992",70.800003,71.489998,70.400002,71.150002,803400,71.150002
"993",70.790001,71.550003,70.440002,71.309998,499200,71.309998
"994",70.900002,71.449997,69.660004,69.949997,862400,69.949997
"995",70.809998,71.290001,67.989998,68.07,1092400,68.07
"996",68.470001,69.459999,67.809998,68.940002,718700,68.940002
"997",69.230003,69.540001,68.730003,69.150002,678300,69.150002
"998",69.419998,69.629997,68.339996,68.889999,920300,68.889999
"999",69.339996,69.339996,67.379997,67.779999,1962700,67.779999
"1000",66.730003,66.739998,65.110001,66.459999,897500,66.459999
"1001",66.589996,67.510002,66.010002,66.099998,528300,66.099998
"1002",66.650002,66.949997,66.080002,66.440002,518400,66.440002
"1003",66.309998,66.400002,65.25,65.830002,155900,65.830002
"1004",66.57,66.900002,65.639999,66.220001,420700,66.220001
"1005",66.879997,66.989998,65.389999,65.720001,336500,65.720001
"1006",65.690002,66.239998,65.110001,65.839996,490100,65.839996
"1007",65.629997,66.940002,65.43,66.860001,401100,66.860001
