"","MAA.Open","MAA.High","MAA.Low","MAA.Close","MAA.Volume","MAA.Adjusted"
"457",97.730003,100.139999,97.610001,99.089996,616100,90.261589
"458",99.059998,100.709999,97.949997,100.029999,760800,91.117828
"459",100,100,97.300003,97.870003,693500,89.150284
"460",98.610001,99.989998,98.419998,99.599998,460000,90.726135
"461",100.010002,101.099998,99.57,100,600600,91.090508
"462",99.860001,99.860001,97.300003,97.709999,864100,89.004532
"463",99.129997,99.129997,96.589996,98.190002,940200,89.441765
"464",98.050003,98.32,95.809998,96.459999,792200,87.865913
"465",96.559998,97.739998,96.540001,97.360001,735500,88.685722
"466",97.709999,98.540001,97.220001,97.849998,780900,89.132057
"467",98.480003,98.779999,97.639999,98.389999,947900,89.62394
"468",98.139999,100,97.650002,99.889999,544800,90.990295
"469",99.900002,100.610001,99.68,100.519997,443500,91.564178
"470",100.650002,101.860001,100.610001,100.980003,533900,91.9832
"471",101.139999,101.800003,100.309998,101.559998,686700,92.511505
"472",101.690002,101.809998,100.209999,100.339996,462600,91.400208
"473",99.730003,99.959999,97.989998,99,472100,90.179596
"474",98.970001,101.129997,98.720001,101.029999,626400,92.028732
"475",101.010002,101.809998,100.32,101.449997,427500,92.411316
"476",101.43,101.940002,100.260002,100.93,481400,91.937653
"477",100.82,102.110001,100.190002,101.099998,491000,92.092499
"478",101.089996,101.510002,100.190002,100.790001,140800,91.810112
"479",101.32,101.459999,100.309998,101.449997,555700,92.411316
"480",101.410004,102.190002,101.040001,102.07,554300,92.976082
"481",101.940002,102.720001,101.18,102.550003,644300,93.4133
"482",102.5,102.769997,101.330002,102.220001,419700,93.112717
"483",102.709999,103.610001,102.089996,103.559998,749300,94.333321
"484",103.489998,103.879997,102.75,103.389999,655800,94.178459
"485",103.32,103.519997,100.860001,101,1060100,92.001411
"486",100.589996,103.519997,99.07,103.419998,1000200,94.205795
"487",103.209999,103.769997,101.550003,101.839996,870800,92.766563
"488",102.190002,102.349998,100.239998,101.879997,535300,92.803001
"489",102.43,103.139999,101.879997,101.93,799400,92.848549
"490",102.5,102.739998,99.839996,99.900002,654800,90.999428
"491",99.989998,102.120003,99.989998,101.470001,538700,92.429527
"492",100.970001,101.830002,100.339996,101.410004,803200,92.37487
"493",101.559998,102.080002,96.82,97.099998,781200,88.448883
"494",97.580002,98.910004,97.330002,98.290001,467100,89.532875
"495",98.449997,99.57,97.519997,98.040001,715800,89.305122
"496",97.870003,98.949997,96.669998,97.309998,770900,88.640167
"497",97.389999,100.220001,97.150002,97.199997,1311900,88.539986
"498",97.260002,97.260002,92.230003,92.230003,328500,84.012772
"499",92.400002,95.260002,91.209999,95.260002,564400,86.772827
"500",94.419998,95.480003,92.400002,95.480003,610800,86.973206
"501",96.199997,96.730003,94.050003,95.110001,593600,86.636177
"502",95.150002,95.709999,93.790001,95.699997,448400,87.173622
"503",94.93,94.93,92.190002,92.650002,602100,84.39534
"504",92.639999,94.790001,92.57,93.32,521500,85.005669
"505",93.82,94.690002,93.260002,93.330002,587300,85.014755
"506",93.57,94.519997,92.699997,93.199997,725600,84.896339
"507",93.970001,95.580002,93.510002,95.080002,868200,86.608849
"508",95.470001,95.470001,94.07,94.989998,573500,86.526863
"509",94.599998,96.910004,94.5,96.57,442000,87.966095
"510",96.339996,97.300003,96.099998,97.190002,603800,88.530869
"511",96.360001,97.059998,95.800003,96.519997,557800,88.797653
"512",96.800003,98.230003,96.769997,97.970001,747700,90.131645
"513",97.839996,99.68,97.519997,99.379997,625000,91.428825
"514",99.330002,100.129997,99.279999,100,454900,91.999245
"515",100.150002,100.470001,99.099998,100.139999,494400,92.128036
"516",100.110001,100.400002,99,99.849998,572700,91.861214
"517",99.839996,99.989998,98.940002,99.629997,900500,91.658829
"518",99.449997,100.519997,99.050003,99.970001,331800,91.971634
"519",100.190002,101.339996,100.040001,101.07,475800,92.983635
"520",100.900002,102.540001,100.639999,102.349998,457800,94.161209
"521",102.480003,103.370003,101.760002,103.360001,529700,95.090401
"522",103.040001,104.519997,102.860001,104.129997,535200,95.798782
"523",102.949997,103.5,100.349998,101.279999,1988200,93.176811
"524",101.400002,101.839996,99.300003,100.760002,830400,92.698433
"525",100.629997,102.660004,100.440002,102.639999,869800,94.428009
"526",102.599998,103.050003,101.459999,102.699997,846800,94.483192
"527",102.620003,102.879997,102,102.68,571700,94.464806
"528",102.410004,103.660004,101.989998,103.489998,864900,95.209999
"529",103.220001,104.010002,103,103.830002,593400,95.522804
"530",103.800003,104.699997,103.610001,103.900002,488300,95.587189
"531",104.120003,104.120003,102.800003,103.080002,715700,94.832817
"532",102.879997,104.07,102.540001,104.040001,547500,95.715996
"533",104.199997,104.279999,103.150002,103.629997,573700,95.338799
"534",104.019997,104.239998,103.419998,104.18,505600,95.844795
"535",104.150002,104.339996,103.529999,104,535900,95.679199
"536",103.889999,103.889999,101.589996,103.209999,753600,94.952408
"537",102.760002,104.419998,102.239998,104.279999,473900,95.936806
"538",104.360001,105,104.080002,104.5,323700,96.139191
"539",104.760002,104.760002,103.540001,103.709999,326900,95.412407
"540",104.010002,104.139999,103.25,104,567800,95.679199
"541",103.519997,103.839996,102.360001,103.199997,336200,94.943199
"542",103.169998,105.010002,102.989998,103.580002,756800,95.292801
"543",103.480003,103.480003,101.82,103.099998,543500,94.851212
"544",103.550003,104.43,102.870003,104.080002,708300,95.752808
"545",103.900002,104.75,103.900002,104.379997,444300,96.028793
"546",104.620003,105.089996,104.300003,104.470001,443600,96.111595
"547",104.739998,106.040001,104.5,104.980003,600300,96.580788
"548",105,106.059998,104.839996,105.419998,641300,96.98558
"549",105.839996,106.800003,105.769997,106.790001,640800,98.245987
"550",107.040001,107.68,107,107.389999,564100,98.797981
"551",107.510002,108.139999,107.230003,107.459999,452600,98.862366
"552",107.639999,108.290001,107.080002,108.25,462800,99.589165
"553",108.260002,108.449997,107.459999,107.669998,818600,99.055565
"554",107.870003,108.139999,105.82,106.589996,397600,98.061974
"555",106.32,106.660004,105.669998,106.18,437500,97.684769
"556",106.220001,107.099998,105.470001,106.389999,359300,97.877975
"557",106.309998,108.199997,105.769997,107.809998,491900,99.184372
"558",108.120003,109.190002,107.800003,107.940002,353900,99.303978
"559",109.019997,109.019997,107.589996,108.489998,644300,99.809967
"560",108.580002,109.32,108.290001,109.269997,359100,100.52755
"561",109.300003,109.459999,108.459999,108.739998,336400,100.039963
"562",109.139999,109.660004,108.379997,109.620003,285300,100.849556
"563",109.550003,109.720001,108.860001,109.330002,593600,100.582756
"564",109.480003,109.480003,107.660004,108.830002,398200,100.122772
"565",108.910004,110.089996,108.120003,109.940002,340700,101.143951
"566",110.029999,110.290001,108.980003,109.900002,397200,101.107162
"567",108.57,109.389999,108.260002,109.370003,372000,100.619568
"568",109.339996,109.919998,108.720001,109.860001,358500,101.070351
"569",109.769997,109.860001,108.449997,109.279999,340500,100.536766
"570",109.360001,109.610001,108.889999,109.32,364100,100.573563
"571",109.660004,110.440002,109.199997,110.160004,447600,101.346352
"572",110.199997,111.099998,109.800003,110.639999,388400,101.787941
"573",109.839996,110.190002,108.730003,110.160004,414500,102.233414
"574",110.269997,110.599998,109.480003,109.93,422700,102.019951
"575",109.910004,110,106.300003,106.580002,371600,98.911018
"576",106.709999,106.800003,104.519997,104.919998,662200,97.370438
"577",105,106.739998,104.919998,106.559998,452900,98.892441
"578",106.139999,106.379997,103.550003,105.169998,453700,97.602463
"579",105.580002,107.010002,105.260002,106.57,442400,98.901726
"580",107,108.07,106.510002,107.970001,328600,100.200989
"581",107.470001,108.230003,106.989998,107.989998,241400,100.219543
"582",108.5,109.110001,107.760002,108.970001,383200,101.129036
"583",108.849998,109.18,107.470001,107.559998,300300,99.820488
"584",107.690002,109.529999,107.129997,109.410004,578600,101.537376
"585",109.510002,110.580002,108.940002,109.25,499400,101.388885
"586",109.709999,110.620003,108.550003,109.57,603800,101.68586
"587",109.620003,110.459999,108.940002,109.849998,402400,101.945717
"588",109.489998,110.150002,108.75,109.830002,294300,101.927147
"589",109.739998,109.769997,107.400002,107.980003,393500,100.210274
"590",109.160004,109.769997,108.43,108.959999,585500,101.119759
"591",108.949997,110.019997,108.370003,109.650002,675700,101.760109
"592",109.739998,111.230003,109.169998,111.029999,331900,103.04081
"593",110.059998,111.650002,110.059998,111.080002,612100,103.087212
"594",111.239998,112.040001,110.970001,111.480003,696400,103.458443
"595",111.529999,112.739998,111.290001,112.639999,387200,104.53495
"596",112.580002,113.800003,112.339996,113.5,425600,105.333084
"597",113.019997,115.150002,112.559998,115.050003,758300,106.771553
"598",115.449997,115.790001,113.110001,113.629997,352000,105.45372
"599",114.019997,114.779999,113.830002,114.010002,361300,105.806389
"600",114.059998,114.800003,113.629997,114.449997,377600,106.214714
"601",114.269997,114.980003,114,114.970001,365900,106.697311
"602",115.220001,115.690002,114.660004,114.82,328400,106.558105
"603",115.269997,115.900002,113.269997,113.269997,632200,105.119621
"604",113.419998,113.599998,111.970001,112.470001,559900,104.377197
"605",112.610001,113.720001,112.300003,113.339996,372600,105.184593
"606",113.260002,114.970001,112.849998,114.18,400900,105.964142
"607",114.379997,114.919998,113.690002,114.68,397200,106.428169
"608",114.519997,114.650002,112.43,113.669998,5e+05,105.490829
"609",114.349998,117.029999,113.610001,116.900002,335700,108.488441
"610",117.010002,117.699997,116.339996,117.540001,303700,109.082359
"611",117.889999,118.690002,117.330002,117.330002,335800,108.887482
"612",117.239998,117.290001,115.870003,117.110001,220500,108.683319
"613",117.279999,117.43,115.889999,117.07,401400,108.646202
"614",117.190002,118.080002,116.769997,117.470001,382800,109.017418
"615",117.589996,118.040001,117.330002,118.040001,401100,109.54641
"616",118.349998,118.580002,117.25,117.790001,456300,109.314384
"617",118.199997,119.370003,117.949997,118.809998,369300,110.260979
"618",119.410004,119.410004,117.400002,117.790001,410300,109.314384
"619",117.900002,119.730003,117.190002,119.199997,375800,110.622925
"620",119.620003,120.160004,119.470001,119.980003,713500,111.346802
"621",119.5,119.5,116.800003,119.089996,1562000,110.520851
"622",119.57,120,118.260002,118.82,474300,110.270279
"623",118.980003,120.389999,117.300003,117.449997,587700,108.998848
"624",117.43,117.43,114.339996,115.379997,668600,107.077789
"625",115.849998,117.089996,115.849998,116.32,476800,107.950165
"626",116.07,118.699997,116.07,117.760002,837800,109.286545
"627",118.519997,118.980003,116.400002,118.529999,685200,110.001129
"628",118.910004,121.349998,118.709999,120.550003,735900,111.875786
"629",120.900002,122.269997,120.730003,121.57,249200,112.822403
"630",120.769997,121.559998,119.080002,121.260002,283400,112.534698
"631",121.25,122.400002,121.040001,122.139999,377300,113.351379
"632",121.68,122.699997,121.389999,122.480003,364300,113.666916
"633",122.879997,123.879997,121.849998,123.559998,524300,114.669205
"634",123.68,123.739998,121.309998,121.959999,630100,113.184326
"635",121.300003,121.480003,120.43,120.699997,410300,112.903702
"636",120.93,121.949997,120.360001,120.949997,439300,113.137558
"637",120.949997,121.190002,119.919998,121.07,361600,113.249809
"638",121.199997,121.730003,119.82,120.839996,347400,113.034676
"639",120.660004,121.730003,119.669998,121.440002,292700,113.595917
"640",121.510002,121.93,118.959999,119.050003,500400,111.360298
"641",119.330002,119.5,118.080002,118.400002,509600,110.752281
"642",118.660004,119.389999,117.980003,119.150002,743000,111.453827
"643",119.589996,119.589996,118.199997,118.690002,800600,111.023544
"644",118.43,119.010002,117.760002,118.629997,661000,110.967415
"645",118.82,119.620003,118.040001,118.739998,711200,111.070305
"646",119.209999,120.400002,118.709999,119.18,518000,111.481895
"647",119.18,120.449997,118.5,119.220001,394700,111.519318
"648",119.169998,119.830002,117.760002,117.839996,840000,110.228447
"649",118.230003,121.68,117.080002,120.739998,920900,112.941116
"650",121.139999,122.5,120.169998,121.589996,726700,113.736221
"651",121.669998,121.669998,116.160004,117.529999,1183000,109.938469
"652",117.940002,120.790001,117.690002,120.519997,817500,112.735336
"653",120.330002,122.760002,118.900002,121.550003,721600,113.698799
"654",121.620003,123.370003,120.349998,123.080002,538500,115.12999
"655",122.830002,123.900002,122.160004,123.779999,450200,115.784775
"656",123.730003,125.309998,123.410004,124.239998,327100,116.21505
"657",124.370003,124.5,122.300003,124.269997,604100,116.243111
"658",124.089996,124.599998,122.440002,122.639999,809300,114.718399
"659",122.910004,124.389999,122.660004,123.529999,645500,115.550919
"660",124.25,125.25,122.660004,124.209999,644500,116.187004
"661",124.620003,126.860001,123.910004,126.330002,570400,118.170059
"662",126.809998,127.029999,125.190002,125.330002,345800,117.234665
"663",125.580002,126.089996,124.639999,125.790001,267000,117.66494
"664",125.970001,127.040001,125.75,126.940002,406500,118.740662
"665",126.959999,127.379997,124.449997,124.82,496900,116.757599
"666",125.57,126.150002,124.720001,126.059998,361100,117.917496
"667",126.540001,126.809998,125.120003,125.150002,536100,117.066284
"668",125.419998,126.580002,125.080002,126.440002,456800,118.272964
"669",127.260002,127.580002,125.860001,126.900002,369300,118.703247
"670",127.25,127.330002,126.269997,126.68,425700,118.497459
"671",126.300003,128.399994,126.300003,127.879997,477100,119.619934
"672",128.649994,128.970001,127.800003,128.550003,421400,120.246658
"673",128.020004,128.479996,127.010002,128.350006,352800,120.059586
"674",128.660004,129.279999,128.350006,128.820007,378800,120.499237
"675",128.809998,129.529999,128.110001,128.479996,535000,120.181175
"676",127.889999,127.940002,125.139999,127.940002,456500,119.676071
"677",127.459999,128.550003,126.349998,128.550003,511500,120.246658
"678",129.580002,130.279999,127.870003,128.660004,412500,120.349564
"679",128.279999,129.139999,126.550003,126.959999,437100,118.759361
"680",127.199997,128.369995,127.019997,128.059998,923000,119.788307
"681",128.660004,129.690002,128.570007,129.669998,726500,121.294312
"682",130.330002,130.330002,128.539993,129.669998,404200,121.294312
"683",130.020004,130.279999,129.240005,129.820007,336200,121.434631
"684",129.929993,129.929993,128.520004,129.050003,855700,120.714371
"685",128.639999,130.149994,128.389999,129.139999,323500,120.798553
"686",129.220001,130.550003,128.619995,129.240005,549700,120.892105
"687",129.240005,130.220001,129.080002,129.889999,351500,121.500114
"688",130.389999,130.820007,130.160004,130.460007,557900,122.033302
"689",130.850006,130.850006,129.479996,130.330002,401400,121.911682
"690",130.050003,131.059998,129.960007,130.009995,665700,121.612358
"691",129.830002,130.419998,128.190002,129.979996,491000,121.58429
"692",129.899994,130.619995,129.559998,130.529999,462900,122.098785
"693",130.389999,132.539993,130.229996,131.039993,666900,122.575821
"694",131.119995,132.460007,131.119995,132.440002,584100,123.885384
"695",131.740005,133.289993,131.470001,132.679993,355600,124.109901
"696",132.770004,133.759995,131.710007,132.649994,409600,124.081833
"697",133.25,134.169998,132.830002,132.970001,313500,124.381157
"698",132.639999,134,132.169998,133.470001,332900,124.848877
"699",132.580002,132.630005,131.020004,131.789993,489400,124.170502
"700",132,132.690002,131.789993,132.619995,283000,124.952507
"701",132.690002,133.220001,131.800003,133.190002,481000,125.489571
"702",132.949997,133.460007,132.009995,133.419998,484800,125.706253
"703",133.300003,134.669998,132.990005,134.080002,492000,126.32811
"704",134.110001,135.520004,133.710007,135.149994,427000,127.336212
"705",135.080002,136.940002,134.899994,136.860001,546800,128.947388
"706",136.940002,137.490005,136.279999,136.380005,635400,128.495132
"707",136.399994,136.690002,134.529999,135.949997,530100,128.089981
"708",135.820007,136.990005,134.979996,136.160004,528600,128.287857
"709",135.910004,135.910004,134.880005,135.479996,321300,127.647148
"710",135.119995,135.490005,134.410004,134.949997,298200,127.147797
"711",135.110001,135.919998,134.919998,135.419998,315400,127.590645
"712",135.509995,136.759995,135.199997,136.759995,425800,128.853149
"713",136.889999,140.110001,136.75,138.990005,755100,130.954224
"714",139.419998,140.149994,138.25,139.149994,579100,131.10498
"715",138.75,139.190002,138.169998,139.149994,595900,131.10498
"716",138.649994,138.720001,134.210007,135.660004,940100,127.81675
"717",135.929993,137.330002,135.929993,136.410004,742200,128.523376
"718",135.529999,135.970001,133.630005,135.259995,618100,127.43988
"719",135.160004,135.740005,133.910004,133.990005,484800,126.243309
"720",133.360001,134.369995,132.710007,132.899994,626500,125.216316
"721",133.039993,133.869995,131.199997,131.589996,873500,123.982056
"722",132.309998,134.929993,132.130005,134.649994,709600,126.865135
"723",135.300003,136.740005,134.990005,136.720001,656100,128.81546
"724",137.130005,138.339996,136.539993,138.330002,681300,130.332367
"725",138.589996,139.25,137.520004,137.669998,562400,129.710526
"726",138.080002,138.080002,136.720001,137.389999,510400,129.446732
"727",137.720001,138.279999,137.100006,137.440002,481400,129.493835
"728",137.110001,137.130005,135.289993,135.380005,507000,127.55294
"729",135.669998,136.080002,133.660004,134.399994,395900,126.629585
"730",134.779999,135.669998,133.740005,134.160004,475500,126.403481
"731",135.210007,137.100006,134.710007,137.070007,1302700,129.145218
"732",137.070007,137.240005,136.160004,137.110001,506900,129.182922
"733",137.160004,137.759995,135.970001,136.110001,239100,128.240707
"734",135.970001,136.199997,133.610001,133.660004,445500,125.932388
"735",133.699997,134.899994,133.649994,134.119995,492000,126.365776
"736",133.860001,135.820007,133.509995,134.75,638300,126.959373
"737",134.320007,135,133.869995,135,486300,127.194923
"738",135.059998,135.899994,134.740005,134.789993,486500,126.997017
"739",135,135.279999,133.339996,135,461300,127.194923
"740",134.830002,135.220001,132.589996,133.429993,727100,125.715675
"741",134.399994,134.809998,130.919998,131.639999,642700,124.029167
"742",131.360001,132.050003,129.490005,130.779999,825600,123.218895
"743",131.020004,131.990005,128.860001,130.5,896600,122.95507
"744",130.5,130.789993,128.809998,130.539993,627400,122.99276
"745",130.470001,130.949997,127.760002,128.080002,915000,120.674995
"746",128.509995,129.380005,127.860001,128.869995,910500,121.419312
"747",128.929993,129.710007,128.580002,129.320007,819800,121.8433
"748",129.660004,130.570007,129.229996,130.059998,1228800,122.540527
"749",130.440002,130.570007,128.740005,129.039993,403000,121.579491
"750",129.270004,129.600006,128.720001,129.360001,99800,121.880981
"751",129.550003,129.970001,128.979996,129.429993,253200,121.94693
"752",130.050003,130.399994,129.309998,130,268100,122.483986
"753",129.550003,130.600006,129.539993,130.550003,311100,123.002197
"754",130.559998,131.899994,130.139999,131.860001,561000,124.236458
"755",132.350006,132.5,128.720001,129.610001,488100,122.116531
"756",129.089996,131.210007,129.020004,131.070007,481300,123.492142
"757",130.740005,131.470001,128.710007,131.259995,492700,123.67112
"758",130.509995,130.740005,128.820007,129.300003,380800,121.824463
"759",129.289993,130.460007,129,130.220001,500600,122.691254
"760",130.029999,130.75,129.600006,130.300003,353100,122.76664
"761",130.570007,132.490005,130.089996,132.350006,552900,124.698128
"762",132.160004,133.610001,132.160004,133.529999,572100,125.809891
"763",132.630005,132.740005,130.820007,131.789993,475500,125.107422
"764",131.119995,132.320007,131.119995,132.059998,800900,125.363731
"765",132.309998,133.860001,131.979996,133.690002,387000,126.911087
"766",133.850006,134.279999,133.339996,133.990005,537000,127.195862
"767",134.320007,135.710007,134.160004,135.550003,760500,128.676788
"768",136.380005,136.619995,134.550003,134.929993,528800,128.088196
"769",135.009995,136.550003,134.5,136.410004,400700,129.493149
"770",136.630005,136.990005,135.860001,136.960007,402200,130.015274
"771",136.559998,137.460007,136.059998,136.639999,417600,129.711487
"772",136.710007,138.149994,136.339996,137.440002,487400,130.470901
"773",137.580002,137.789993,136.449997,136.580002,458100,129.654526
"774",136.910004,137.669998,135.690002,137.490005,746100,130.518402
"775",137.229996,138.139999,136.389999,137.210007,749800,130.252609
"776",137.710007,138.539993,136.899994,137.149994,451700,130.195648
"777",137.490005,139.789993,137.490005,139.350006,370400,132.284088
"778",139.160004,140.220001,138.679993,139.139999,578100,132.084732
"779",139.529999,141.070007,138.669998,140.350006,348000,133.233414
"780",140.580002,141.470001,140.369995,141.190002,433400,134.030777
"781",142.110001,142.539993,141.240005,142.339996,754400,135.122482
"782",142.380005,143.190002,141.039993,141.940002,589900,134.742752
"783",141.649994,143.139999,141.330002,142.529999,402700,135.302841
"784",142.490005,144.369995,142.490005,144.139999,541900,136.831207
"785",144.639999,145.529999,143.940002,145.509995,570000,138.131729
"786",146.039993,146.490005,144.990005,146.110001,539400,138.701324
"787",146.119995,146.190002,144.960007,145.029999,484200,137.676056
"788",145.179993,147.75,144.789993,147.699997,558600,140.210678
"789",147.820007,148.880005,147.429993,147.770004,703100,140.277115
"790",146.490005,148.479996,145.729996,145.910004,728200,138.511444
"791",146.220001,146.729996,142.770004,143.070007,825000,135.815445
"792",143.289993,145.160004,142.300003,142.320007,841800,135.10347
"793",140.970001,142.059998,134.119995,134.199997,1072800,127.395226
"794",131.509995,132.080002,125.699997,129.259995,1818300,122.705696
"795",130.210007,135.619995,129.860001,135.399994,993400,128.534363
"796",135.669998,139.800003,134.639999,137.270004,1181000,130.30957
"797",139.669998,145.130005,139.490005,145,1180100,137.647583
"798",143.149994,145.039993,141.529999,144.770004,917900,137.42926
"799",141.490005,143.559998,137.839996,143.300003,865300,136.033783
"800",136.979996,138.899994,134.029999,134.300003,1198700,127.490143
"801",137.210007,140.130005,133.419998,140.070007,1365700,132.96759
"802",137.050003,137.630005,131.720001,133.880005,1012400,127.091446
"803",126.480003,130,117.449997,117.610001,1357300,111.646431
"804",124.029999,126.970001,117.040001,126,1146900,119.611008
"805",113.540001,116.269997,104.889999,104.949997,1137900,99.628372
"806",107.669998,115.760002,102.849998,113.169998,1353500,107.431572
"807",105.82,110.639999,96.690002,100.099998,1118400,95.024292
"808",99.269997,102.349998,96.169998,99.470001,855000,94.426239
"809",99.82,100.349998,85.449997,87.5,1731900,83.063194
"810",87.25,87.410004,82,84.669998,1247300,80.376709
"811",88.32,93.620003,86.360001,89.18,1483800,84.658012
"812",88.599998,105.199997,88.599998,97.839996,1311900,92.878899
"813",98.150002,103.370003,96.199997,102.790001,1149100,97.577911
"814",101.760002,111.959999,100.489998,107.599998,1287200,102.144005
"815",108.580002,109.25,100.82,107.129997,1139700,101.69783
"816",105.82,107.82,99.370003,103.029999,2255800,97.805725
"817",98.199997,99.230003,93.239998,98.739998,1274800,93.733261
"818",96.75,99.769997,92.120003,94.25,1515100,89.470932
"819",92.989998,96.239998,92.440002,94.309998,1080000,89.527893
"820",99.400002,106.080002,99.150002,105.279999,1144100,99.941643
"821",110.099998,112.160004,103.389999,103.790001,781600,98.527199
"822",104.639999,111.779999,102.959999,110.93,1048300,105.305153
"823",112.349998,119.489998,112.349998,116.650002,1328700,110.735123
"824",115.470001,117,110.040001,111.370003,818800,105.722839
"825",112.660004,115.849998,111.099998,114.019997,1284000,109.219162
"826",109.400002,111.190002,108,109.980003,871500,105.349274
"827",110.410004,110.75,107.550003,108.309998,594100,103.74958
"828",111.059998,114.43,110.339996,113.5,642500,108.721046
"829",111.68,112.75,108.459999,108.489998,593700,103.922005
"830",105.870003,108.910004,105.139999,107.540001,888800,103.012009
"831",109.160004,110.739998,107.400002,108.309998,665900,103.74958
"832",107.870003,108.5,104.220001,104.980003,696200,100.559792
"833",105.669998,107.099998,104.010002,106.43,578500,101.948738
"834",107,111.010002,106.559998,110.68,479700,106.019791
"835",113.300003,115.940002,111.980003,112.150002,821200,107.427895
"836",114.870003,115.68,111.860001,112.68,762900,107.935577
"837",110.660004,112.389999,109.809998,111.919998,620200,107.207565
"838",109.410004,110.589996,108.919998,109.629997,847400,105.013985
"839",108.209999,110.879997,106.970001,110.300003,977100,105.655785
"840",111.639999,113.779999,110.800003,112.410004,834000,107.676964
"841",113,114.220001,109.919998,110.010002,768300,105.377998
"842",110.769997,116.059998,109.269997,113.75,925000,108.960518
"843",115.889999,117.139999,113.669998,115.57,579200,110.703896
"844",114.080002,114.849998,112.5,113.010002,929800,108.251686
"845",113.470001,113.470001,108.650002,108.739998,1126200,104.161469
"846",107.940002,109.949997,107.129997,108.089996,829200,103.538834
"847",106.059998,106.720001,102.889999,105.519997,1054700,101.077049
"848",104.669998,107.059998,102.230003,106.870003,1782800,102.370209
"849",111.690002,115.57,111.690002,114.360001,914000,109.544838
"850",113.650002,114.860001,110.82,111.120003,636800,106.441269
"851",112.050003,112.639999,109.959999,111.489998,734200,106.795685
"852",111.470001,114.459999,111.470001,113.82,735700,109.02758
"853",114.080002,114.709999,112.629997,114.279999,430700,109.468224
"854",118.080002,119.199997,116,116.800003,586500,111.882111
"855",119.620003,119.849998,114.040001,116.879997,843400,111.958733
"856",118.190002,118.190002,114.699997,117.660004,602800,112.705894
"857",116.370003,118.510002,114.980003,116.360001,863700,111.460632
"858",116.470001,118.82,115.5,117.57,472000,112.619682
"859",118.150002,119.449997,117,117.760002,643700,112.801682
"860",118.93,122.989998,118.93,122.389999,700200,117.236732
"861",121.730003,121.779999,118.559998,118.769997,755800,113.76915
"862",122.260002,126.129997,122.260002,124.440002,860900,119.200432
"863",125.970001,127.739998,124.169998,126.529999,801000,121.202423
"864",123.849998,124.769997,122.129997,124.660004,684500,119.411163
"865",123.290001,124.040001,121.349998,121.839996,593400,116.709885
"866",117.220001,118.720001,115.220001,115.459999,850000,110.598518
"867",119.660004,120.43,114.82,119.080002,1113800,114.066109
"868",115.040001,119.400002,114.529999,118.010002,1204100,113.041161
"869",122.769997,122.769997,119.18,121.089996,833800,115.99147
"870",122.040001,122.699997,117.839996,118.639999,631900,113.64463
"871",117.07,117.669998,115.5,117.089996,862100,112.159904
"872",118.730003,119.470001,114.639999,114.68,2252400,109.851364
"873",114.639999,116.190002,113.010002,114.190002,662900,109.382011
"874",115.209999,116.260002,113.300003,113.540001,644400,108.759377
"875",111.919998,112.529999,108.059998,110.519997,805400,105.866516
"876",109.779999,111.459999,109.099998,111.349998,671500,106.661575
"877",110.760002,111.900002,109.43,110.269997,735100,105.627045
"878",111.309998,111.75,108.779999,111.519997,441600,106.824417
"879",111.760002,115.089996,111.669998,114.669998,1039900,109.841789
"880",115.029999,117.959999,114.220001,117.669998,504100,112.715469
"881",119.519997,119.559998,116.32,117.529999,601500,112.581367
"882",120.019997,120.080002,115.959999,116.029999,396400,111.144524
"883",114.440002,115.900002,113.879997,114.57,544400,109.745995
"884",114.57,115.18,113.379997,113.82,662100,109.02758
"885",113.279999,113.279999,111.25,112.559998,466600,107.820641
"886",112.489998,114.330002,112.029999,113.599998,530900,108.816833
"887",114.099998,114.099998,112.190002,112.339996,571100,107.609894
"888",111.57,113.489998,111.5,112.940002,652400,109.156296
"889",114.519997,114.699997,112.139999,112.43,696700,108.663376
"890",111.699997,112.879997,111.190002,112.019997,465900,108.267113
"891",112.5,113.620003,111.459999,112.919998,489000,109.136955
"892",112.309998,113.07,109.080002,110.019997,421000,106.334114
"893",110.620003,111.150002,108.860001,109.360001,439000,105.696228
"894",108.809998,112.870003,108.629997,112.169998,984700,108.412086
"895",111.879997,112.75,110.419998,111.650002,422900,107.909515
"896",112.129997,112.209999,110.709999,111.269997,443900,107.542236
"897",110.809998,110.809998,109.059998,110.32,429100,106.624069
"898",110.400002,113.629997,109.879997,112.989998,514600,109.204613
"899",113.779999,114.5,111.940002,113.919998,549300,110.103455
"900",112.690002,118.760002,112.669998,117.519997,857500,113.582848
"901",117.029999,119.199997,114.75,119.190002,720400,115.196907
"902",118.559998,118.559998,115.400002,116.879997,537500,112.964287
"903",116.440002,117.739998,115,116.919998,603500,113.002953
"904",117.540001,117.620003,115.519997,116.260002,287200,112.365067
"905",115.739998,116.919998,115.370003,116.5,375700,112.597023
"906",115.82,116.870003,115.559998,116.489998,454200,112.587357
"907",116.940002,118.389999,116.349998,117.050003,575500,113.128609
"908",118.089996,119.25,116.139999,116.709999,561900,112.799995
"909",117.129997,117.519997,116.050003,117.089996,260100,113.167252
"910",116.440002,117.93,115.440002,115.690002,389700,111.814163
"911",115.550003,116.220001,114.309998,114.860001,765600,111.011971
"912",114.949997,116.230003,114.040001,116.040001,283900,112.152435
"913",116.279999,116.519997,114.43,116.07,320600,112.181427
"914",116.059998,116.059998,112.660004,113.279999,623400,109.484894
