"","ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted"
"1",62.919998,63.029999,61.939999,62.41,9328200,49.596874
"2",62.639999,63.799999,62.639999,63.290001,8674800,50.296207
"3",63.380001,63.950001,63.029999,63.77,5359400,50.677658
"4",63.880001,64,63.52,63.790001,4722300,50.693554
"5",63.799999,64.379997,63.75,64.209999,8794500,51.027325
"6",64.050003,64.5,63.77,64.07,6523500,50.916061
"7",63.380001,63.650002,60.59,61.139999,13565200,49.077858
"8",60.77,61.43,60.419998,61.279999,8194400,49.190235
"9",61.349998,62.41,61.049999,61.990002,7295100,49.760162
"10",61.75,62.040001,61.099998,61.860001,8446700,49.655804
"11",61.759998,62.139999,61.32,61.66,5519400,49.495262
"12",61.450001,61.880001,61.119999,61.380001,5384200,49.270512
"13",61.41,61.77,61.080002,61.150002,6730000,49.085876
"14",61.02,61.259998,60.68,60.959999,5244700,48.933365
"15",60.91,60.93,59.669998,60.580002,6642000,48.628334
"16",60.599998,61.630001,60.34,61.380001,8052800,49.270512
"17",61.16,61.900002,61.07,61.27,7765300,49.182201
"18",60,61.25,59.52,60,14151200,48.162758
"19",59.91,60.470001,59.27,60.43,7792700,48.507927
"20",60.009998,61.32,59.75,61.110001,8149800,49.05378
"21",61.07,61.099998,60.27,60.889999,5888700,48.877171
"22",60.650002,61.119999,60.48,60.889999,5365300,48.877171
"23",60.900002,61.060001,60.439999,60.669998,6470300,48.700577
"24",60.509998,60.970001,60.349998,60.650002,5358100,48.684532
"25",60.650002,60.869999,60.400002,60.560001,4210300,48.612286
"26",60.139999,61.02,60.049999,60.52,5357800,48.58017
"27",60.52,61,60.419998,60.84,4324600,48.83704
"28",60.849998,61,60.27,60.419998,5749200,48.499901
"29",60.580002,60.860001,60.43,60.509998,6396000,48.572147
"30",60.439999,60.98,60.150002,60.82,13562200,48.820988
"31",60.919998,61.84,60.400002,61.650002,8927600,49.48724
"32",61.669998,61.91,60.810001,61.48,5662000,49.35078
"33",61.540001,62.080002,61.169998,61.77,8124400,49.583561
"34",61.84,62.110001,61.5,61.830002,8503500,49.631725
"35",61.720001,61.950001,61.299999,61.360001,6422200,49.254448
"36",61.68,62.240002,61.450001,61.939999,8057700,49.720024
"37",61.919998,62.23,61.490002,62.09,6536400,49.840435
"38",62.02,62.369999,61.68,62.220001,5214100,49.944778
"39",62.110001,62.400002,61.689999,61.84,6756100,49.639751
"40",62.16,62.93,61.950001,62.830002,7737400,50.434441
"41",62.779999,63.599998,62.599998,63.25,8190000,50.771576
"42",63.110001,63.529999,62.830002,63.34,6125800,50.843819
"43",63,63.849998,62.880001,63.549999,6837000,51.01239
"44",63.139999,64.139999,62.970001,63.689999,9638000,51.124771
"45",63.75,64.68,63.5,64.139999,7049700,51.485992
"46",64.139999,64.720001,64.050003,64.5,6957000,51.774967
"47",65.300003,66.449997,65.110001,65.879997,12788100,52.882717
"48",65.870003,65.940002,65.300003,65.849998,7577400,52.858631
"49",65.879997,66.050003,65.599998,65.669998,3727200,52.714138
"50",65.699997,66.790001,65.68,66.550003,5241200,53.420532
"51",66.400002,66.449997,65.550003,65.900002,5162800,52.898766
"52",66.040001,66.089996,65.5,65.690002,11288000,52.730194
"53",65.779999,66.010002,65.559998,65.800003,4252100,52.818493
"54",65.959999,66,65.040001,65.349998,5187400,52.457275
"55",65.379997,65.730003,65.099998,65.519997,5662600,52.593739
"56",65.519997,66.07,65.360001,65.650002,4099500,52.69809
"57",65.510002,66.110001,65.32,65.620003,4056300,52.674011
"58",65.370003,66.279999,65.239998,66.099998,4962300,53.059303
"59",65.959999,66.209999,65.639999,65.980003,5067400,52.96299
"60",65.949997,66.269997,65.68,65.769997,3649900,52.794415
"61",65.760002,65.82,65.25,65.459999,3749600,52.54557
"62",65.459999,65.519997,65.150002,65.160004,4057800,52.304768
"63",65.239998,65.589996,64.879997,65.029999,5229600,52.200405
"64",65.120003,65.300003,64.830002,65.110001,3457900,52.264622
"65",65.230003,65.760002,64.860001,64.959999,4396300,52.144215
"66",65.029999,65.190002,64.650002,65.080002,4628400,52.240536
"67",65.059998,65.93,64.830002,65.540001,6089300,52.609791
"68",65.5,65.779999,64.910004,64.970001,7136200,52.152248
"69",64.43,64.43,63.32,64.18,5404500,52.030643
"70",64.169998,64.410004,63.669998,64.370003,6122000,52.184677
"71",64.239998,64.720001,64.080002,64.129997,3896700,51.990101
"72",64.790001,64.970001,64.059998,64.309998,4189500,52.136028
"73",64.029999,64.080002,63.119999,63.650002,4755800,51.600971
"74",63.900002,63.93,63.310001,63.450001,4057100,51.438824
"75",63.720001,64,63.290001,63.779999,5708600,51.706356
"76",63.759998,64.290001,63.549999,63.82,4154900,51.738789
"77",64.400002,65.160004,64.260002,64.660004,7121000,52.419773
"78",64.940002,65.629997,64.82,65.099998,5352900,52.776474
"79",65.190002,65.919998,65.019997,65.040001,5008900,52.727848
"80",65.449997,67.5,65.120003,66.07,11692900,53.562862
"81",66.059998,66.32,65.440002,65.940002,5521100,53.45747
"82",66,66.669998,65.940002,66.480003,4575800,53.895248
"83",66.510002,66.68,66.18,66.629997,4342800,54.016846
"84",66.449997,66.879997,66.209999,66.739998,4993400,54.106033
"85",66.739998,67.400002,66.620003,67.230003,4287400,54.503258
"86",67.190002,67.220001,66.32,66.989998,4587800,54.308704
"87",66.940002,66.949997,66.139999,66.209999,4497400,53.676353
"88",66.199997,66.949997,65.860001,66.169998,4395200,53.643925
"89",66.160004,66.230003,65.360001,65.980003,5140200,53.489902
"90",65.900002,65.959999,64.660004,65.300003,7853800,52.938625
"91",65.269997,66.190002,65.209999,66.059998,6093500,53.554752
"92",66.07,66.849998,65.949997,66.669998,8527900,54.049286
"93",66.730003,66.919998,66.330002,66.849998,6313500,54.195194
"94",66.849998,66.849998,64.610001,65.370003,12771400,52.995369
"95",65.370003,66.099998,65.199997,65.629997,6001000,53.20615
"96",65.739998,66.010002,65.309998,65.580002,6731800,53.165619
"97",65.550003,65.620003,64.800003,65.440002,5541700,53.05212
"98",65.440002,66.260002,65.43,65.839996,4676500,53.3764
"99",65.790001,66.120003,65.57,65.93,3174600,53.449368
"100",66.059998,66.57,65.800003,66.32,4058300,53.765541
"101",66.139999,66.410004,65.849998,66.059998,4083000,53.554752
"102",65.889999,66.199997,65.809998,66.019997,4803900,53.52232
"103",66.239998,66.410004,65.610001,66.019997,6935800,53.52232
"104",66.260002,66.720001,66.120003,66.709999,4554700,54.081711
"105",66.809998,67.309998,66.620003,67.25,5646000,54.519489
"106",67.25,67.860001,66.879997,67.510002,4918100,54.730267
"107",67.480003,68.099998,67.370003,67.870003,5494500,55.022129
"108",68.010002,69.32,68.010002,68.75,8406300,55.735535
"109",68.75,69.050003,68.330002,68.760002,6082500,55.743641
"110",68.800003,69.830002,68.720001,69.669998,6159800,56.481377
"111",69.790001,69.900002,69.25,69.529999,6084300,56.36787
"112",69.620003,70.029999,69.419998,69.669998,5269000,56.481377
"113",69.480003,70.790001,69.370003,70.519997,6639100,57.170471
"114",70.339996,70.650002,69.879997,70.599998,4682700,57.235325
"115",70.800003,71.120003,70.489998,71.050003,9342300,57.600136
"116",71.110001,71.589996,70.940002,71.339996,6396300,57.835239
"117",71.440002,71.809998,71.160004,71.220001,6542800,57.737957
"118",71.110001,71.699997,71.050003,71.339996,6096800,57.835239
"119",71.489998,73.669998,71.410004,73.18,9998900,59.326935
"120",73.199997,73.489998,72.260002,72.639999,7064500,58.889145
"121",72.790001,72.940002,72.410004,72.739998,4019500,58.970222
"122",72.699997,73.059998,72.25,72.389999,4490600,58.686478
"123",72.720001,73.540001,72.580002,72.919998,4196200,59.116142
"124",73.150002,73.169998,71.910004,72.480003,4444700,58.759438
"125",72.57,72.82,72.209999,72.510002,4729100,58.783752
"126",72.760002,72.989998,72.370003,72.419998,2570700,58.710785
"127",72.480003,72.739998,71.989998,72.480003,4751900,58.759438
"128",72.239998,72.449997,71.410004,71.730003,4372100,58.151413
"129",72.110001,72.110001,71.629997,72.029999,4333700,58.394627
"130",71.800003,72.220001,71.580002,71.830002,3158300,58.232483
"131",71.889999,72.169998,71.330002,71.839996,3535100,58.240585
"132",71.510002,72.129997,71.300003,71.879997,4860200,58.796814
"133",71.940002,72.900002,71.669998,72.629997,5189800,59.410301
"134",72.620003,73.230003,72.510002,73.110001,4335700,59.802952
"135",73.099998,73.470001,72.690002,72.699997,3461600,59.46756
"136",72.629997,72.860001,71.75,72.230003,5269100,59.083115
"137",72.480003,72.769997,72.019997,72.769997,3904100,59.524815
"138",72.989998,74.220001,72.940002,74.010002,5329700,60.539127
"139",73.980003,75.040001,73.849998,74.629997,4961500,61.046272
"140",74.629997,74.75,73.839996,73.910004,5497800,60.457333
"141",74.400002,74.550003,72.470001,72.519997,6354200,59.320328
"142",72.370003,72.690002,71.949997,72.589996,4877000,59.377586
"143",72.779999,72.800003,70.879997,71.730003,7389300,58.674126
"144",71.639999,72.440002,69.379997,70.440002,8012400,57.618923
"145",70.519997,70.580002,69.830002,69.910004,7770400,57.185383
"146",70.029999,70.839996,69.849998,70.379997,6681700,57.569832
"147",70.25,70.739998,69.93,70.709999,4922200,57.839787
"148",70.610001,71.010002,70.360001,70.989998,4400400,58.06881
"149",71.169998,71.370003,70.349998,70.989998,4732500,58.06881
"150",70.940002,71.230003,70.639999,71.220001,3551100,58.25695
"151",71.330002,71.910004,71.010002,71.470001,4398000,58.461441
"152",71.260002,72.139999,71.099998,72.019997,4536300,58.911327
"153",72.010002,72.190002,70.389999,70.440002,5940300,57.618923
"154",70.739998,71.010002,70.43,70.629997,3248300,57.77433
"155",71.230003,71.290001,70.699997,70.82,2648800,57.929741
"156",71.080002,71.139999,70.279999,70.339996,3724100,57.537117
"157",70.489998,70.75,70.110001,70.419998,4751600,57.602558
"158",70.599998,70.68,69.830002,69.849998,5086000,57.136303
"159",69.519997,70.440002,69.470001,69.959999,4016400,57.226292
"160",69.919998,70.830002,69.910004,70.699997,4666400,57.831593
"161",70.910004,71.879997,70.760002,71.75,3589000,58.690479
"162",71.290001,71.900002,71.269997,71.519997,3071300,58.502331
"163",71.720001,72.309998,71.400002,72.110001,4088300,58.984947
"164",72.220001,72.779999,72.209999,72.480003,3871200,59.287605
"165",72.669998,73.57,72.559998,73.32,4574400,59.974716
"166",72.779999,73.900002,72.779999,73.889999,3390800,60.440964
"167",73.620003,74.18,73.580002,73.919998,3189100,60.465519
"168",74.110001,75.400002,73.919998,75.300003,6177600,61.594326
"169",75.589996,76,75.260002,75.419998,3831700,61.692486
"170",75.389999,75.580002,74.730003,75.25,6309100,61.55344
"171",75.610001,77.459999,75.349998,77.050003,7755200,63.025814
"172",77.290001,82.449997,77,81.779999,15377300,66.894875
"173",81.290001,86.089996,81.110001,85.339996,14809100,69.806908
"174",84.459999,87.099998,84.379997,87,12687000,71.164764
"175",86.970001,87.970001,86.5,87.75,11155600,71.778259
"176",87.580002,88.839996,87.419998,88.470001,9172200,72.367218
"177",88.230003,89.32,88.150002,89.220001,10272200,72.98069
"178",89.389999,89.690002,86.519997,87.370003,20441500,71.467415
"179",87.470001,87.809998,85.080002,85.32,9656700,69.790558
"180",85.540001,86.660004,85.379997,86.370003,7786400,70.649452
"181",86.400002,87.480003,86.25,87.410004,6559400,71.50016
"182",87.360001,87.699997,86.669998,87.410004,7340300,71.50016
"183",87.220001,87.75,86.769997,87.480003,6807000,71.557396
"184",86.919998,87.779999,86.400002,86.57,8287000,70.813049
"185",86.349998,86.910004,85.160004,85.349998,5862400,69.815079
"186",85.349998,85.389999,83.190002,84.75,6581200,69.324287
"187",86.669998,90.949997,86.379997,88.959999,14809300,72.768021
"188",88.690002,89.349998,87.669998,88.860001,6769400,72.686226
"189",89.739998,90.410004,88.910004,90.389999,6600100,73.937752
"190",90.440002,90.639999,89.019997,89.699997,4286900,73.373322
"191",89.519997,90.440002,89.309998,89.900002,3251200,73.536934
"192",89.690002,90.559998,89.480003,90.18,4382900,73.765953
"193",90.199997,91.330002,89.949997,90.489998,3461800,74.019516
"194",90.57,91.190002,90.150002,90.779999,4331500,74.256752
"195",90.709999,91.220001,89.699997,91.169998,3560200,74.575752
"196",91.470001,92.610001,90.970001,92.379997,6298500,75.565536
"197",91.769997,91.989998,90.910004,91.419998,4818200,75.301941
"198",91.410004,91.849998,90.540001,90.669998,6803900,74.684174
"199",91.010002,91.989998,90.559998,91.040001,4640300,74.988937
"200",91.089996,92.779999,90.949997,92.169998,5280500,75.919724
"201",92.349998,96.440002,92.199997,96.040001,10979700,79.107414
"202",95.5,96.620003,94.510002,96.480003,9303700,79.469826
"203",96.779999,98.260002,94.889999,96.099998,6882600,79.15683
"204",95.93,96,94.449997,94.510002,4483900,77.84716
"205",94,94.139999,90.769997,91.690002,10301100,75.524338
"206",91.779999,92.080002,90.730003,91.769997,6924800,75.590233
"207",91.860001,91.860001,85.239998,89.559998,10307500,73.769867
"208",92.699997,94.970001,90.75,91.93,9066300,75.722023
"209",91.699997,92.059998,88.910004,90.959999,6526200,74.923058
"210",90.879997,91.82,90.040001,90.25,7065600,74.338242
"211",90.779999,93.339996,90.269997,92.440002,7048800,76.14212
"212",92.080002,92.339996,90.190002,91.019997,4981900,74.972458
"213",91.300003,92.559998,90.910004,92.309998,3620800,76.035027
"214",92.220001,93.580002,91.419998,92.959999,5633600,76.570419
"215",92.980003,95.68,92.959999,93.959999,7014000,77.394119
"216",94.309998,96.370003,93.839996,95.709999,6802600,78.835587
"217",95.290001,96.370003,95.260002,95.889999,5187000,78.983864
"218",95.349998,95.940002,93.559998,95.43,6170100,78.60495
"219",95.370003,95.419998,94.040001,95.120003,4035700,78.349617
"220",94.639999,94.910004,93.120003,94.75,4717300,78.044846
"221",94.629997,94.699997,92.720001,93.760002,4745700,77.22937
"222",94.440002,95.169998,93.279999,94.470001,4301600,77.814209
"223",93.800003,94.489998,93.57,93.610001,3386400,77.105835
"224",93.919998,94.309998,92.889999,93.599998,4352200,77.097595
"225",93.699997,95.400002,93.599998,94.68,4346200,77.987175
"226",94.690002,95.400002,94.220001,94.470001,2560700,77.814209
"227",94,94.970001,93.550003,94.720001,1932900,78.020126
"228",94.690002,95.629997,94.440002,95.419998,3044600,78.596725
"229",95.940002,96.889999,94.830002,95.419998,5105400,78.596725
"230",95.760002,96.349998,95.029999,95.82,4081400,78.926186
"231",96.360001,97.529999,96.209999,96.919998,7889600,79.83226
"232",97.190002,98.519997,94.300003,96.32,4823200,79.338051
"233",96.370003,96.650002,94.650002,95.220001,4934400,78.431976
"234",96.279999,96.720001,95,95.410004,5553000,78.588478
"235",95.699997,95.790001,93.470001,94.400002,5114200,77.756554
"236",94.029999,94.57,92.900002,94.239998,4524500,77.624756
"237",95.68,96.540001,94.620003,95.949997,5297000,79.033264
"238",96.389999,97.309998,95.769997,96.470001,4181100,79.461617
"239",95.720001,96.690002,94.760002,96.300003,4195200,79.321556
"240",96.599998,98.870003,96.599998,97.349998,6148700,80.18644
"241",97.330002,97.440002,95.650002,96.300003,3985800,79.321556
"242",96.860001,97.879997,96.639999,97.449997,11564700,80.268799
"243",97.669998,99.099998,97.550003,98.190002,4768300,80.878349
"244",98.419998,98.550003,97.699997,97.919998,2817700,80.65596
"245",97.860001,98.900002,97.220001,97.410004,3411900,80.235855
"246",97.82,98.349998,97.720001,97.910004,2249500,80.64772
"247",97.860001,98.690002,97.709999,98.209999,2835600,80.894814
"248",98.150002,98.360001,97.050003,97.75,2363800,80.515907
"249",97.730003,98.230003,97.440002,98.089996,1927300,80.795959
"250",98.190002,98.389999,97.519997,97.790001,1870400,80.548882
"251",98.139999,98.43,96.709999,96.709999,3214400,79.659286
"252",97.139999,98.900002,96.75,98.410004,4561300,81.059555
"253",98.550003,100.099998,98.040001,99.949997,4702300,82.328041
"254",100.07,100.120003,98.349998,99.379997,3579000,81.858536
"255",99.339996,101.199997,98.559998,101.110001,4599300,83.283524
"256",101.279999,101.279999,98.18,99.489998,5582000,81.949135
"257",99.489998,100.660004,98.699997,100.239998,4055400,82.566902
"258",99.650002,100.199997,99.18,99.690002,4608600,82.113869
"259",99.370003,99.489998,98.559998,99.269997,4240900,82.354485
"260",99.339996,100.639999,98.660004,100.339996,4372600,83.242134
"261",100.260002,103,100,102.489998,8528600,85.025787
"262",103,104.839996,102.550003,104.360001,5384900,86.577148
"263",104.290001,104.849998,103.440002,103.809998,6371200,86.120857
"264",104.330002,104.870003,103.550003,104.639999,4991300,86.809433
"265",104.699997,106.540001,104.459999,106.489998,4538100,88.3442
"266",106.169998,106.970001,105.029999,105.379997,5095300,87.423325
"267",105.260002,106.230003,104.099998,105.510002,4436500,87.531197
"268",105.949997,108.370003,105.739998,108.300003,6327500,89.845741
"269",114.5,125.860001,113.5,123.209999,19614500,102.215103
"270",121.5,124.150002,118.980003,122.309998,10182700,101.468475
"271",119.419998,121.449997,115.870003,115.879997,11851400,96.13414
"272",116.209999,116.5,111.290001,112.220001,15744800,93.097794
"273",112.239998,117.529999,112.230003,116.339996,9943500,96.51577
"274",115.5,117.93,114.919998,115.169998,7184400,95.545113
"275",113,115.540001,109.400002,109.510002,9827800,90.849579
"276",104.910004,113.519997,101,111.199997,14107800,92.251617
"277",111.519997,116.849998,111.379997,113.620003,10030800,94.259239
"278",113.330002,114,108.32,108.480003,7212400,89.995079
"279",109.57,112.75,106.410004,111.300003,8909300,92.334572
"280",112.57,113.330002,110.650002,111.93,4823300,92.857216
"281",111.540001,112.410004,110.389999,111.860001,5316200,92.799133
"282",111.040001,113.669998,110.279999,113.080002,6189100,93.811256
"283",113.620003,116.330002,112.379997,114.900002,7401100,95.321129
"284",115.230003,119.199997,115.199997,118.599998,8717000,98.390648
"285",117.720001,121.550003,117.220001,117.980003,8751400,97.876297
"286",118.489998,121.300003,117.849998,117.910004,5122500,97.818214
"287",118.57,119.730003,116.580002,117.559998,5185700,97.527863
"288",118.410004,119.309998,116.889999,118.75,4685700,98.515106
"289",119.269997,121.720001,119.040001,121.540001,4473500,100.829674
"290",121.209999,122,118.160004,118.260002,4754300,98.108589
"291",119,120,115.779999,115.830002,6660000,96.092667
"292",115.910004,116.610001,111.809998,113.839996,7148900,94.441742
"293",112.940002,115.470001,111.889999,115.040001,5439700,95.437279
"294",114,116.32,112.889999,115.660004,3975700,95.951637
"295",116.010002,116.300003,113.830002,114.559998,3650500,95.039055
"296",112.580002,114.989998,112.209999,114.720001,5286200,95.171806
"297",115,117.75,114.349998,117.010002,6179400,97.071587
"298",117.849998,119.660004,117.669998,119.290001,5835600,98.963081
"299",119.400002,119.589996,117.93,118.300003,4892900,98.141777
"300",119.260002,121.449997,118.730003,119.75,5403200,99.344673
"301",120.339996,120.669998,117.949997,118.940002,3556100,98.672714
"302",119,119.5,114.879997,114.93,5812400,95.346024
"303",114.889999,116.730003,113.589996,113.709999,8879300,94.333908
"304",113.739998,114.980003,110.440002,112.029999,8598900,92.940186
"305",112.900002,114.150002,112.089996,112.650002,4933800,93.454521
"306",113.080002,113.790001,111.730003,112.449997,4618000,93.288612
"307",104.190002,104.5,95.519997,98.099998,26861200,81.383835
"308",98.989998,100.32,97.370003,97.459999,14253600,80.85289
"309",99.489998,99.910004,91.760002,95.279999,13760600,79.044373
"310",95.5,95.720001,91.120003,92.010002,10821300,76.331558
"311",92.190002,96.849998,91.580002,94.269997,11154200,78.206467
"312",94.519997,95.540001,93.5,94.650002,7399400,78.521698
"313",94,94.639999,90.300003,91.459999,7816500,75.875275
"314",92.339996,92.459999,88.220001,90.589996,10449200,75.153519
"315",88.709999,93.410004,88.629997,92.940002,8841700,77.103096
"316",93.07,93.269997,91.650002,92.209999,7045000,76.497498
"317",91.449997,92.769997,88.790001,89.779999,6761200,74.481552
"318",91.389999,93.379997,90.419998,90.480003,8302100,75.062279
"319",91.5,94.389999,90.93,93.620003,6253700,77.667236
"320",92.580002,94.480003,92.400002,93.639999,7135700,77.683815
"321",93.709999,93.709999,92.07,92.120003,6402500,77.214424
"322",92.629997,92.639999,91.089996,91.830002,4630000,76.971352
"323",92.889999,93.489998,92.309998,92.599998,3922500,77.616753
"324",93.199997,94.010002,92.620003,93.589996,4474700,78.446556
"325",94,94.599998,93.019997,94.32,5289700,79.058449
"326",94.43,94.529999,91.400002,93.010002,4972900,77.960419
"327",93.410004,93.800003,92.019997,92.599998,4754800,77.616753
"328",92.93,93.800003,92.730003,93.169998,4716300,78.094528
"329",92.949997,93.480003,90.440002,91.360001,6378300,76.577393
"330",90.959999,92.279999,90.519997,91.870003,5487800,77.004868
"331",94,98.550003,93.580002,97.440002,12594400,81.673615
