"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"888",166.339996,166.619995,164.059998,165.559998,1579800,159.590591
"889",168.309998,169.160004,166.289993,168.830002,1659500,162.742706
"890",168.050003,168.639999,165.580002,167.210007,1366100,161.181091
"891",167.539993,168.169998,166.169998,166.619995,1599300,160.61235
"892",165.059998,168.449997,165.059998,167.899994,1127600,161.846207
"893",169.050003,170.539993,167.850006,168.220001,1429400,162.154678
"894",167.470001,170.440002,167.029999,170.309998,1230900,164.169327
"895",170.839996,171.679993,168.470001,168.940002,1415300,162.848709
"896",169,169.850006,167.820007,168.75,1245200,162.665573
"897",167.789993,169.25,166.660004,167.5,1651500,161.460648
"898",167.990005,168.360001,164.779999,166,1855500,160.014755
"899",165.429993,167.779999,163.809998,164.880005,2170200,158.93512
"900",162.979996,164.330002,161.690002,163.100006,2631500,157.219299
"901",164,166.309998,163.229996,166.179993,1845200,160.188217
"902",166.080002,166.589996,162.339996,163,2226100,157.122894
"903",162.520004,164,162.130005,163.130005,1839200,157.248199
"904",164.149994,164.589996,162.789993,163.169998,1110900,157.286774
"905",162.479996,164.399994,162.199997,163.970001,1808100,158.057938
"906",163.679993,168.029999,162.149994,167.139999,1903400,161.113617
"907",167.570007,168.279999,163.820007,165.339996,1991500,159.378525
"908",166.729996,169.259995,165.779999,168.119995,1966800,162.058273
"909",169.880005,172.240005,169.449997,169.960007,1568000,163.831955
"910",169.080002,170.490005,167.729996,169.570007,1166000,163.456009
"911",169.110001,172.240005,169.080002,171.440002,1085800,165.258575
"912",171.240005,174.830002,171.039993,174.610001,1927200,168.314285
"913",175.100006,176.199997,172.419998,173.809998,1366700,167.543121
"914",174.770004,174.830002,171.240005,172.199997,1308100,165.99118
"915",171,173.929993,170.550003,173.179993,1051700,166.935822
"916",173.789993,174.330002,172.389999,173.860001,1223600,167.591339
"917",174.110001,175.520004,173.009995,175.210007,994100,168.892654
"918",175.160004,176.369995,174,174.919998,1152800,168.613098
"919",174.369995,175.960007,173.5,175.259995,1373400,168.940842
"920",175.850006,178.25,175.300003,176.449997,1339500,170.087952
"921",177.460007,177.809998,175.309998,177.029999,1220100,170.647003
"922",177.479996,177.479996,175.720001,175.869995,1374100,169.528854
"923",175.179993,176,172.009995,173.779999,1340300,167.514206
"924",172.690002,175.649994,171.160004,172.710007,2407000,166.482803
"925",173.639999,176.240005,170.979996,171.889999,1812400,165.692337
"926",172.970001,173.360001,166.699997,169.619995,2038800,163.504196
"927",168.619995,169.800003,166.330002,167,1672600,160.978668
"928",166.639999,169.559998,166.399994,168.009995,1241400,162.780762
"929",166.580002,168.520004,163.679993,163.940002,2055500,158.837448
"930",163.789993,164.520004,162.039993,163.210007,2143800,158.130173
"931",164.600006,167,163.860001,166.080002,970600,160.910843
"932",167.029999,168.679993,166.300003,168.100006,1479800,162.867981
"933",169.130005,170.880005,168.350006,170.199997,1885400,164.902603
"934",168.809998,171.009995,168,170.710007,1615600,165.396729
"935",172.210007,172.490005,168.419998,169.050003,2325100,163.788406
"936",166.759995,168.830002,164.830002,167.690002,1900700,162.470749
"937",167.460007,168.889999,164.410004,166.589996,1160300,161.404984
"938",163.360001,167.229996,162.039993,162.350006,1579300,157.296951
"939",162.139999,165.270004,161.649994,163.929993,1258800,158.827759
"940",163.639999,166.990005,163.229996,166.779999,1337700,161.58905
"941",167.940002,170.130005,167.580002,168.929993,1396600,163.672119
"942",169,169.800003,164.130005,166.119995,1741700,160.94957
"943",166.600006,168.910004,165.940002,167.309998,1322800,162.102554
"944",168.490005,170.970001,167.630005,170.25,1308100,164.95105
"945",168.5,170.190002,168.020004,168.490005,1133300,163.24585
"946",168.289993,169.869995,166.330002,166.940002,1920500,161.74408
"947",168.360001,170.389999,166.990005,168.330002,1754700,163.090805
"948",168.479996,170.039993,167.580002,169.5,2043700,164.22438
"949",169.559998,172.399994,169.389999,170.899994,1408600,165.580826
"950",171.949997,172.059998,168.699997,169.410004,1100600,164.137222
"951",169.179993,171.080002,169.179993,170,893600,164.708847
"952",169.710007,170.910004,167,167.5,1263000,162.286652
"953",167.889999,168.929993,166.410004,166.699997,1146500,161.511551
"954",164.929993,167.259995,164.449997,167.089996,1339700,161.88942
"955",167.580002,169.5,165.690002,167.990005,1006400,162.761398
"956",168.800003,168.800003,163.259995,163.339996,1284700,158.256119
"957",163.899994,165.009995,162.899994,163.119995,1956300,158.042969
"958",163.160004,164.869995,162.229996,164.589996,2142100,159.467209
"959",164.979996,165.070007,162.869995,163.479996,1440600,158.391769
"960",164.690002,165.179993,162.259995,163.860001,1061800,158.759949
"961",162.130005,163.059998,157.899994,160.160004,1342100,155.175095
"962",160.240005,161.440002,159.350006,159.470001,1565800,154.506561
"963",155.179993,156,147.529999,149.559998,3241800,144.905029
"964",149.240005,152.580002,146.889999,149.990005,2348100,145.321655
"965",149.149994,150.869995,147.800003,150.720001,1947900,146.028915
"966",153,154.779999,150.839996,152.279999,2100700,147.540359
"967",154.809998,156.210007,153.220001,153.479996,1770500,148.703018
"968",154.369995,156.279999,150.320007,150.5,2486000,145.815765
"969",152.050003,152.610001,150,150.449997,2023500,145.767334
"970",151.809998,151.830002,149.300003,150.589996,1566100,145.902985
"971",160.839996,166.389999,160.240005,162.410004,4198000,157.355087
"972",162.029999,168.869995,161.110001,168.710007,3366000,163.459
"973",169.369995,170.270004,165.169998,165.809998,1952100,160.649246
"974",164.350006,165.199997,159.460007,161.009995,1500100,155.998642
"975",161.949997,167.080002,161.710007,165.960007,1548700,160.794601
"976",168.529999,169.339996,166.119995,168.770004,1660300,163.517136
"977",166.639999,168.479996,165.449997,168.070007,1372400,162.838928
"978",168.350006,169.649994,165.649994,165.779999,1225400,160.620178
"979",165.320007,166.679993,163.520004,165.929993,972800,160.765518
"980",166.449997,168.339996,164.979996,167.470001,1282800,162.257568
"981",168.720001,171.029999,167.720001,168.779999,1752600,163.52681
"982",170.259995,174.139999,169.910004,173.179993,2072800,167.789871
"983",173.179993,174.899994,170.679993,174.789993,1827900,169.349762
"984",174.539993,176.130005,173.690002,174.770004,921000,169.330368
"985",173.550003,175.139999,172.949997,175.029999,1925500,169.582291
"986",177.029999,180.330002,175.910004,179.160004,2626800,173.58374
"987",178.919998,182.949997,178.880005,181.880005,1673800,176.219086
"988",181.330002,182.860001,179.369995,181.710007,1449800,176.054382
"989",182.339996,185.110001,181.720001,184.029999,1323200,178.302155
"990",180.529999,183.660004,180.089996,183.179993,1211000,177.478622
"991",182.110001,184.289993,179.470001,183.380005,1545700,177.672409
"992",184.300003,184.5,180.940002,182.380005,1407000,177.526398
"993",181.440002,183.770004,181.169998,182.479996,1831100,177.623703
"994",181.339996,184.339996,179.770004,180.270004,2010600,175.472534
"995",181.710007,182.279999,177.539993,177.550003,1382200,172.824936
"996",178.539993,181.399994,177.759995,181.389999,1440800,176.562729
"997",181.440002,183.229996,181,181.720001,1223600,176.883942
"998",183.080002,185.259995,182.199997,184.940002,1954200,180.01825
"999",185.210007,187,181.869995,183.979996,3581300,179.083786
"1000",181.570007,182.880005,179.660004,181.770004,1831100,176.932617
"1001",181.839996,182.990005,180.610001,181,1001900,176.183105
"1002",181.449997,183.309998,180.199997,180.339996,1289800,175.540665
"1003",177.830002,178.850006,177.149994,178.479996,466100,176.172409
"1004",179.149994,181.070007,178.710007,180.389999,951600,178.057709
"1005",181.139999,181.479996,178.690002,178.860001,872100,176.547501
"1006",179.850006,180.179993,177.770004,178,813400,175.698608
"1007",178.559998,182.220001,178.110001,182.050003,1400100,179.696243
