"","TYL.Open","TYL.High","TYL.Low","TYL.Close","TYL.Volume","TYL.Adjusted"
"1",143.800003,144.820007,142.75,144.770004,228400,144.770004
"2",145,147.539993,144.880005,146.610001,255500,146.610001
"3",146.600006,148.869995,145.380005,148.020004,298900,148.020004
"4",148.029999,149.729996,147.179993,147.789993,209700,147.789993
"5",147.630005,149.610001,147.149994,149.320007,228300,149.320007
"6",149.929993,152.369995,149.089996,150.110001,239300,150.110001
"7",150.509995,153.809998,150.179993,151.910004,194300,151.910004
"8",152.149994,152.520004,150,152.130005,191700,152.130005
"9",152.889999,153.919998,150.229996,151.350006,300800,151.350006
"10",151.100006,151.669998,150.199997,151.210007,236100,151.210007
"11",151.190002,151.839996,150.339996,150.979996,203000,150.979996
"12",150.509995,151.320007,148.850006,149.149994,240100,149.149994
"13",150.070007,150.399994,148.490005,148.820007,135900,148.820007
"14",148.679993,149.910004,147.220001,147.330002,188400,147.330002
"15",148.050003,149.360001,146.979996,147.479996,219300,147.479996
"16",147.919998,148.759995,147.679993,148.169998,210700,148.169998
"17",148.809998,148.889999,146.160004,147.630005,131300,147.630005
"18",147.059998,149.339996,147.059998,149.270004,144700,149.270004
"19",148.880005,148.880005,146,147.479996,200800,147.479996
"20",145.929993,146.369995,144.190002,146.020004,256000,146.020004
"21",146.720001,146.75,145.070007,146.320007,256200,146.320007
"22",145.389999,147.5,143.490005,145,269300,145
"23",145.729996,146.690002,144.970001,145.550003,341500,145.550003
"24",144.880005,146.820007,143.380005,146.779999,352600,146.779999
"25",146.600006,147.880005,146.520004,147.169998,195000,147.169998
"26",146.820007,147.300003,145.419998,145.990005,276500,145.990005
"27",147.300003,166.860001,147.300003,160.660004,1107200,160.660004
"28",160.309998,161.240005,155.960007,157.740005,367900,157.740005
"29",157.979996,157.979996,155.610001,155.820007,186800,155.820007
"30",155.25,155.820007,154.139999,155.580002,217400,155.580002
"31",155.570007,156.940002,154.669998,155.649994,311300,155.649994
"32",155.660004,156.710007,153.600006,153.740005,261900,153.740005
"33",154.289993,155.419998,153.009995,154.050003,244200,154.050003
"34",154.309998,156.720001,154.309998,156.479996,236600,156.479996
"35",155.699997,156.779999,154.75,155.139999,140500,155.139999
"36",155.339996,155.699997,153.979996,154.350006,226800,154.350006
"37",154.039993,156.649994,153.820007,156.479996,254700,156.479996
"38",155.479996,156.320007,154.809998,155.630005,185800,155.630005
"39",154.910004,154.910004,151.589996,151.649994,368600,151.649994
"40",152.639999,153.139999,151.479996,152.850006,413800,152.850006
"41",152.860001,152.929993,151.369995,152.229996,161300,152.229996
"42",152.089996,153.270004,151.380005,152.869995,228300,152.869995
"43",151.770004,152.919998,151.529999,152.380005,137800,152.380005
"44",152.75,154.369995,151.889999,153.330002,176700,153.330002
"45",153.679993,154.679993,153.440002,153.820007,312300,153.820007
"46",154.300003,155,152.740005,154.339996,241900,154.339996
"47",154.809998,156.470001,154.25,155.600006,176600,155.600006
"48",155.520004,156.589996,155.009995,156.490005,270900,156.490005
"49",156.289993,156.289993,154.270004,155.270004,158900,155.270004
"50",156.330002,158,154.699997,157.110001,338100,157.110001
"51",157.800003,157.800003,155.580002,156.369995,149900,156.369995
"52",157.130005,157.130005,155.820007,156.350006,242000,156.350006
"53",156.320007,157.929993,155.5,156.25,139600,156.25
"54",156.270004,156.740005,154.339996,154.509995,162600,154.509995
"55",154.460007,155.5,153.899994,155.059998,138300,155.059998
"56",154.869995,155.5,153.710007,154.210007,262400,154.210007
"57",154.690002,154.949997,153.520004,154.479996,116700,154.479996
"58",153.139999,154.399994,152,154.130005,201600,154.130005
"59",153.990005,155.210007,153.25,154.580002,171200,154.580002
"60",154.679993,155.190002,153.580002,154.990005,132600,154.990005
"61",154.210007,155.490005,153.050003,153.589996,115300,153.589996
"62",153.600006,155.190002,153.360001,154.559998,112400,154.559998
"63",154.220001,156.259995,153.380005,153.529999,216500,153.529999
"64",153.119995,154.759995,152,152.580002,229800,152.580002
"65",153.460007,154.119995,152.089996,152.580002,212000,152.580002
"66",152.75,154.949997,152.149994,154.839996,115300,154.839996
"67",154.229996,155.910004,153.419998,153.809998,134200,153.809998
"68",153.940002,154.320007,152.789993,153.619995,101500,153.619995
"69",153.559998,154.990005,152.759995,154.779999,133800,154.779999
"70",154.919998,156.309998,153.800003,154.300003,150200,154.300003
"71",154.300003,155.509995,153.690002,154.279999,126200,154.279999
"72",155.009995,155.630005,154.389999,155.389999,138100,155.389999
"73",155.369995,156.809998,154.610001,156.580002,113200,156.580002
"74",156.419998,158.839996,156.309998,158.479996,140100,158.479996
"75",159.020004,159.020004,157.210007,158.070007,149100,158.070007
"76",158.160004,159.929993,157.600006,158.559998,141100,158.559998
"77",160,162.320007,158.910004,160.470001,138300,160.470001
"78",160.919998,162.460007,159.5,161.830002,178100,161.830002
"79",162.25,162.350006,159.630005,162.050003,234600,162.050003
"80",163.169998,168.949997,163.169998,166.919998,346400,166.919998
"81",166.009995,166.929993,162.160004,163.589996,273500,163.589996
"82",163.229996,164.389999,162.520004,163.770004,203300,163.770004
"83",163.800003,166.360001,163.339996,166.009995,241100,166.009995
"84",166.080002,166.529999,164.820007,165.940002,164900,165.940002
"85",166,167.490005,165.399994,166.429993,138700,166.429993
"86",166.630005,167.160004,164,166.210007,203100,166.210007
"87",165.589996,166.410004,164.460007,165.679993,198100,165.679993
"88",166.320007,166.610001,164.449997,165.679993,298300,165.679993
"89",164.970001,167.320007,164.320007,167.139999,143900,167.139999
"90",167.5,167.5,165.149994,167.020004,121900,167.020004
"91",166.809998,167.830002,165.550003,167.220001,115000,167.220001
"92",167.800003,169.410004,167.710007,168.929993,131700,168.929993
"93",169.229996,169.229996,166.240005,168.869995,169600,168.869995
"94",168.869995,168.869995,166.029999,166.410004,186900,166.410004
"95",166.289993,167.660004,165.160004,166.179993,97900,166.179993
"96",167.210007,169.789993,165.679993,169.169998,156300,169.169998
"97",169.580002,170.589996,168.779999,169.070007,160500,169.070007
"98",170.169998,170.630005,168.380005,169.789993,110400,169.789993
"99",169.789993,171.190002,168.660004,171.009995,149800,171.009995
"100",172.25,173.389999,170.009995,171.380005,119100,171.380005
"101",171,171.410004,170.320007,170.5,120800,170.5
