"","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"452",92.599998,92.599998,90.026665,90.40667,790200,89.39476
"453",90.193336,90.91333,87.940002,88.099998,988050,87.113922
"454",89.073334,89.606667,87.546669,88.040001,1085700,87.054596
"455",86.693336,88.019997,85.300003,87.426666,1187550,86.44812
"456",85.606667,86.639999,84.113335,85.613335,933150,84.65509
"457",85.940002,86.806664,82.026665,82.339996,1389600,81.418381
"458",86.666664,87.293335,80.773331,83.146667,2352600,82.216026
"459",81.513336,83.433334,80.066666,82.926666,1146750,81.998489
"460",84.286667,84.986664,79.153336,80.40667,832650,79.506699
"461",81.959999,84.553329,81.400002,84.139999,1170750,83.198242
"462",85.166664,87.32,84.946671,86.946671,1728300,85.973495
"463",87.473335,89.446671,86.440002,89.053329,1262250,88.05658
"464",89.860001,91.246666,87.853333,89.059998,991350,88.063156
"465",89.260002,89.973335,87.073334,89.166664,869700,88.168663
"466",88.866669,91.580002,88.866669,91.166664,1094250,90.146271
"467",92.279999,94.226669,92.133331,93.553329,1107900,92.50621
"468",93.220001,94.893333,90.919998,91.959999,888450,90.930725
"469",91.379997,91.379997,88.440002,89.993332,1344150,88.986069
"470",89.699997,90.613335,88.09333,88.286667,859950,87.298492
"471",88.746666,89.959999,87.193336,87.68,845250,86.698631
"472",88.513336,89.720001,87.900002,88.82,689850,87.825859
"473",88.313332,91.333336,88.026665,90.73333,761700,89.717766
"474",90.260002,91.080002,88.973335,89.76667,622350,88.761932
"475",89.40667,90.866669,88.019997,89.540001,806250,88.537804
"476",87.966667,88.239998,84.559998,84.633331,977400,83.68605
"477",84.633331,87.080002,84.213333,86.453331,743250,85.48568
"478",85.546669,87.126663,85.333336,86.046669,346800,85.08358
"479",87,89.253334,86.746666,88.91333,979350,87.918129
"480",88.553329,89.026665,87.313332,88.433334,1269900,87.443535
"481",89.013336,91.653336,88.32,91.540001,647850,90.515419
"482",91.286667,91.333336,89.573334,90.006668,676950,88.999237
"483",90,92.526665,89.646667,91.153336,1228350,90.133087
"484",92.873337,93.333336,89.866669,90.326668,636450,89.315659
"485",89.633331,89.726669,83.800003,86.446671,1509450,85.479088
"486",84.833336,89.73333,83.953331,89.459999,1554450,88.547462
"487",90,90.813332,85.293335,85.833336,1186200,84.957794
"488",85.166664,87.106667,84.306664,86.5,1249950,85.617668
"489",88.166664,88.760002,85.746666,86.466667,908550,85.584663
"490",88.366669,88.546669,86.800003,86.82,859950,85.934395
"491",86.900002,87.073334,83.833336,84.346664,606000,83.48629
"492",83.333336,85.260002,81.940002,82.286667,834750,81.447311
"493",81.933334,84.040001,81.146667,82.946671,827100,82.100578
"494",83.90667,85.073334,82.559998,83.580002,637500,82.727448
"495",83.480003,84.886665,80.873337,81.260002,707550,80.431114
"496",80.599998,82.473335,79.486664,80.506668,725700,79.685455
"497",81.193336,82.466667,79.173332,79.553329,1525800,78.741852
"498",78.793335,79.053329,76.933334,77.053329,390300,76.267357
"499",77.23333,80.41333,76.666664,80.306664,726000,79.487503
"500",79.193336,82.220001,79.013336,82.18,709950,81.341728
"501",82.239998,83.193336,80.940002,81.739998,471000,80.906212
"502",82.526665,82.900002,81.486664,82.326668,791850,81.486885
"503",80.833336,83.026665,80.559998,82.279999,684000,81.440697
"504",81.813332,81.813332,78.660004,79.260002,517050,78.451515
"505",80.693336,82.313332,79.360001,81.993332,625950,81.156967
"506",82.013336,83.639999,81.220001,82.940002,501600,82.093964
"507",84.206665,85.526665,83.573334,85.400002,765000,84.528885
"508",85.739998,86.26667,84.23333,85.440002,735900,84.568481
"509",85.226669,86.08667,83.506668,85.379997,739500,84.509102
"510",85.126663,86.18,84.019997,85.226669,574350,84.357315
"511",84.09333,85.026665,83.519997,83.946671,769500,83.090385
"512",84.253334,84.506668,82.720001,83.90667,508950,83.050774
"513",83.91333,85.426666,82.973335,84.466667,562200,83.60508
"514",84.473335,87.253334,83.839996,86.82,859650,85.934395
"515",87.933334,91.273331,87.893333,91.08667,927900,90.157539
"516",89.746666,89.800003,84.706665,88.599998,1380300,87.696236
"517",89.139999,89.160004,86.379997,87.293335,535350,86.402916
"518",87.926666,88.41333,87.113335,87.720001,568950,86.825218
"519",88.933334,90.193336,88.313332,89.706665,416700,88.791611
"520",89.173332,90.773331,88.526665,90.446671,552900,89.524078
"521",90.760002,91.426666,90.099998,91.033333,484950,90.104752
"522",91.773331,93.120003,90.226669,93.006668,751350,92.057961
"523",93.080002,93.080002,90.440002,90.620003,779250,89.695641
"524",90.553329,92.773331,90.553329,92.006668,524550,91.068153
"525",91.946671,94.360001,91.099998,94.260002,629250,93.298508
"526",94.68,95.099998,93.199997,94.493332,753150,93.529457
"527",94.546669,95.32,92.339996,92.660004,842700,91.714828
"528",94.519997,96.693336,93.713333,95.326668,1432350,94.354301
"529",95.419998,96.279999,93.133331,94.5,941100,93.536057
"530",95,95.720001,92.713333,93.726669,794700,92.770607
"531",94.826668,95.566666,93.713333,94.580002,2389200,93.615227
"532",94.693336,97.106667,94.693336,96,1011900,95.020767
"533",95.379997,97.293335,94.68,96.580002,804900,95.594841
"534",97.046669,97.826668,96.353333,97.580002,645900,96.584648
"535",97.139999,100.160004,97.139999,99.686668,893400,98.669838
"536",100.013336,101.946671,99.486664,101.666664,712050,100.629616
"537",101.440002,102,100.41333,101.333336,1223100,100.29969
"538",101.599998,101.693336,100.146667,101.239998,868200,100.207298
"539",101.599998,101.953331,101,101.313332,885600,100.279884
"540",100.626663,101.286667,100.353333,100.666664,674100,99.639832
"541",100.313332,101.059998,99.953331,100.306664,914550,99.283493
"542",100.313332,100.573334,99.226669,100.513336,684600,99.48806
"543",101.120003,102.613335,100.366669,101.739998,918900,100.702209
"544",102.226669,102.253334,98.580002,99.08667,838650,98.075935
"545",98.793335,99.506668,97.160004,97.253334,582150,96.371536
"546",96.980003,97.599998,96.113335,96.279999,553050,95.407021
"547",95.853333,96.226669,93.386665,93.91333,836550,93.061813
"548",93.353333,95.23333,92.426666,95.139999,779550,94.277359
"549",94.613335,97.973335,94.613335,97.526665,720900,96.642387
"550",97.73333,98.273331,96.393333,97.573334,679350,96.688644
"551",98,100.526665,98,99.066666,805500,98.168427
"552",98.833336,99.440002,98.393333,98.466667,676350,97.573868
"553",98.720001,99.366669,97.666664,98.073334,1020900,97.184097
"554",97.959999,99.533333,97.959999,99.533333,552450,98.630859
"555",99.333336,99.953331,95.853333,96.033333,616350,95.162598
"556",95.753334,96.806664,94.419998,95.253334,609750,94.389664
"557",94.90667,97.58667,94.199997,97.213333,442200,96.331894
"558",96.459999,96.933334,94.986664,95.146667,709500,94.283951
"559",95.153336,96.559998,94.693336,94.793335,609900,93.933838
"560",95.626663,96.573334,94.966667,96.293335,521400,95.420242
"561",96.166664,97.333336,95.533333,95.926666,523500,95.0569
"562",96.173332,97.326668,95.473335,96.993332,610500,96.113899
"563",97.400002,97.800003,96.026665,96.260002,690150,95.387222
"564",97.339996,99.82,96.313332,99.513336,615750,98.611053
"565",99.400002,99.966667,98.293335,99.059998,669750,98.161819
"566",99.566666,101.919998,99.226669,99.959999,836550,99.053665
"567",100.160004,101.933334,100.059998,101.40667,665100,100.487206
"568",101.419998,102.666664,100.879997,101.166664,675000,100.249382
"569",100.866669,101.813332,100,101.793335,288750,100.870369
"570",101.546669,101.546669,100.239998,100.433334,415050,99.522697
"571",100.720001,100.953331,99.693336,100.206665,573150,99.298096
"572",100.466667,102.646667,100.466667,102.193336,717750,101.266739
"573",102.599998,103.599998,101.886665,102.493332,570300,101.564018
"574",102.746666,103.453331,101.226669,101.646667,689100,100.725037
"575",101.053329,103.553329,100.773331,103.220001,677850,102.284096
"576",103.666664,105.23333,103.32,104.720001,755850,103.7705
"577",105.066666,106.133331,103.120003,103.486664,704250,102.548355
"578",103.326668,104.326668,102.526665,103.91333,560250,102.971146
"579",104.573334,104.573334,102.959999,103.213333,690450,102.277481
"580",103.673332,106.206665,103.300003,105.959999,1121850,104.99926
"581",106.666664,108.660004,99.639999,101.5,2326350,100.579704
"582",101.199997,103.459999,100.666664,102.580002,640050,101.649902
"583",101.739998,101.739998,99.26667,99.860001,1088700,98.954575
"584",99.699997,99.793335,97.066666,99.519997,809850,98.617645
"585",99.333336,99.5,97.126663,99.306664,1218900,98.406242
"586",98.666664,100.58667,98.166664,100.033333,639900,99.126328
"587",100.660004,103.066666,100.59333,102.193336,512850,101.266739
"588",99.886665,102.980003,99.446671,102.466667,608850,101.537598
"589",101.440002,102.253334,97.459999,98.486664,1097700,97.593674
"590",98.446671,99.239998,96.900002,97.066666,737700,96.186554
"591",95.973335,98.153336,95.580002,97.466667,524400,96.582939
"592",97.339996,98.160004,95.026665,97.58667,790950,96.701843
"593",95.773331,96.23333,93.919998,94.573334,848850,93.715828
"594",94.76667,97.419998,94.76667,96.193336,641850,95.321159
"595",95.206665,97.153336,94.779999,96.720001,721800,95.84304
"596",97.193336,98.446671,97.193336,97.480003,558600,96.596146
"597",96.753334,98.459999,96.633331,97.419998,901950,96.53669
"598",96.559998,99.106667,96.206665,97.946671,780900,97.058594
"599",98.246666,98.760002,96.90667,97.260002,619200,96.378151
"600",97.059998,97.626663,94.09333,95.82,918000,94.951202
"601",94.506668,94.506668,92.653336,93.120003,754050,92.275673
"602",93.900002,94,91.633331,92.32,874350,91.482941
"603",92.453331,93.146667,91.026665,91.386665,1132350,90.558052
"604",91,91.306664,89.193336,89.506668,822300,88.695099
"605",89.673332,90.493332,88,89.473335,866100,88.662079
"606",88.653336,89.706665,87.739998,88.293335,847800,87.492775
"607",88.033333,90.273331,87.246666,87.76667,1023450,86.970894
"608",89.193336,90.346664,88.860001,90.153336,745800,89.451401
"609",90.633331,91.459999,89.613335,90.466667,517350,89.762314
"610",90.18,90.459999,88.606667,90.253334,610800,89.550652
"611",90.873337,91.459999,90.199997,90.773331,423600,90.066597
"612",91.333336,93.666664,90.879997,92.713333,493350,91.991486
"613",93.366669,94.519997,93.099998,93.826668,662700,93.096146
"614",93.813332,94.980003,93.220001,94.666664,644550,93.929604
"615",94.919998,95.779999,94.019997,94.326668,580350,93.592255
"616",94.106667,94.926666,92.673332,94.693336,473100,93.956078
"617",94.639999,95.080002,92.306664,92.58667,450900,91.865814
"618",92.940002,95,92.686668,93.886665,453750,93.155678
"619",94,95.293335,93.739998,94.686668,543600,93.949463
"620",95.946671,97.146667,95.513336,97.053329,531300,96.297684
"621",96.893333,98.806664,96.41333,97.313332,1035750,96.555664
"622",97.666664,98.293335,94.879997,95.013336,537600,94.273575
"623",95.339996,96.386665,93.993332,94.706665,504300,93.969292
"624",95.046669,95.779999,94.739998,95.673332,409800,94.928429
"625",96.486664,98.253334,96.206665,98.173332,508350,97.408989
"626",99,100.620003,99,99.506668,2098500,98.731934
"627",100.186668,101.760002,98.986664,99.980003,564000,99.201561
"628",99.980003,100.919998,98.666664,99.046669,457200,98.275497
"629",99.059998,100.160004,99.059998,99.686668,290100,98.910522
"630",99.326668,100.220001,98.553329,100.026665,247050,99.247879
"631",99.186668,99.186668,97.580002,98.073334,727350,97.309753
"632",97.473335,97.946671,96.926666,97.553329,561450,96.793793
"633",97.853333,98.493332,94.853333,95.046669,629550,94.306656
"634",93.533333,96.206665,93.339996,95.199997,651750,94.458794
"635",95.113335,100.726669,95.113335,99.966667,735450,99.188347
"636",100.099998,101.206665,98.580002,99.113335,527700,98.341644
"637",100.599998,104.466667,99.139999,102.306664,1132650,101.510109
"638",101.646667,102.626663,100.099998,102.400002,889200,101.602722
"639",102.400002,103.126663,101.513336,102.473335,808350,101.675499
"640",103.099998,104.206665,103.099998,103.466667,624600,102.661095
"641",103.466667,104.933334,103.333336,104.120003,786000,103.309341
"642",104.473335,107.186668,104.300003,107.166664,955950,106.332298
"643",107.246666,109.626663,106.660004,109.353333,1717350,108.501923
"644",109.666664,112.660004,107.120003,108.68,1942350,107.833839
"645",110.306664,110.653336,108.860001,109.893333,818550,109.037727
"646",109.893333,110.633331,108.626663,109.686668,561750,108.832672
"647",108.386665,110.26667,107.853333,110.18,838800,109.322151
"648",110.226669,112.5,110.09333,111.32,1128150,110.453278
"649",111.033333,112.90667,110.253334,110.966667,1588050,110.102699
"650",110.646667,111.23333,109.580002,110.706665,940350,109.844727
"651",108.573334,109.706665,107.23333,108.066666,1504200,107.225281
"652",108.973335,110.253334,107.626663,109.966667,780000,109.110474
"653",108.800003,111.333336,107.73333,111.013336,1424100,110.149002
"654",111.146667,113.040001,110.580002,112.513336,1479000,111.637337
"655",111.139999,111.173332,109.800003,110.046669,824100,109.189873
"656",109.546669,110.846664,108.826668,110.706665,823050,109.844727
"657",110.946671,114.580002,110.446671,114.519997,838500,113.628357
"658",112.68,114.279999,110.073334,110.760002,850800,109.897644
"659",111.173332,112.059998,107.68,108.139999,1219650,107.298035
"660",108.773331,110.806664,108.773331,110.459999,1047300,109.599983
"661",112.126663,112.946671,110.5,110.559998,846150,109.699196
"662",110.606667,111.620003,109.360001,109.480003,941400,108.627602
"663",110.513336,111.153336,109.900002,110.353333,738450,109.494133
"664",110.653336,110.973335,108.926666,109.866669,605250,109.011261
"665",109.59333,109.59333,105.613335,105.953331,704850,105.128395
"666",106.41333,107.58667,105.58667,107.293335,623100,106.457954
"667",108.080002,108.080002,106.120003,106.339996,427050,105.512054
"668",105.540001,108.366669,104.613335,106.966667,750000,106.133842
"669",108.040001,109.606667,107.333336,108.046669,704250,107.205437
"670",108.606667,109.839996,108.40667,109.173332,696600,108.323326
"671",107.879997,112.41333,105.386665,106.279999,858000,105.562103
"672",107.400002,108.373337,106.466667,107.540001,727350,106.813591
"673",108.633331,110.633331,108.633331,109.786667,1006500,109.04509
"674",110.053329,110.220001,109.120003,109.833336,446550,109.091438
"675",109.966667,111.519997,108.839996,111.339996,1134150,110.587929
"676",111.246666,115.040001,107.040001,114.933334,951750,114.15699
"677",114.786667,116.673332,114.080002,116.41333,720750,115.626976
"678",116.433334,117.480003,114.806664,115.806664,640350,115.024414
"679",116.526665,116.653336,115.253334,115.946671,373650,115.163483
"680",114.613335,116.366669,113.440002,116.160004,475200,115.375381
"681",115.773331,116.300003,114.699997,116,519450,115.216446
"682",115.326668,116.199997,113.5,115.926666,521850,115.143608
"683",116.053329,116.58667,113.846664,114.08667,610950,113.316048
"684",114.353333,114.599998,112.833336,113.099998,1267350,112.336044
"685",113.206665,114.026665,112.940002,113.533333,483300,112.766441
"686",114.393333,114.879997,111.693336,111.846664,533100,111.091156
"687",111.773331,116.146667,111.580002,115.493332,733350,114.713196
"688",115.333336,117.046669,114.926666,116.346664,720300,115.56076
"689",113.40667,115.293335,113.213333,114.706665,713700,113.931854
"690",114.760002,115.620003,112.646667,113.313332,864750,112.547928
"691",114.006668,115.186668,110.066666,110.346664,624300,109.601295
"692",109.806664,109.866669,107.040001,107.833336,906600,107.104942
"693",107.919998,108.886665,105.473335,108.59333,689700,107.859802
"694",109.053329,110.199997,107.959999,108.506668,543750,107.773743
"695",108.326668,110.373337,107.466667,109.73333,880500,108.992104
"696",108.379997,109.926666,107.666664,107.853333,583650,107.124817
"697",108.699997,110.886665,108.693336,110.260002,483150,109.515221
"698",110.040001,112.646667,110.040001,111.139999,366450,110.389275
"699",112.293335,115.126663,112.293335,114,696450,113.22995
"700",114,115.18,113.146667,114.160004,328500,113.388885
"701",113.040001,116.366669,113.026665,115.373337,719700,114.594017
"702",115.053329,118.139999,115.053329,117.040001,825900,116.249428
"703",117.120003,118.800003,116.800003,117.599998,606750,116.805641
"704",117.613335,119.606667,117.419998,119.019997,747750,118.216042
"705",119.973335,121.213333,119.139999,119.926666,671250,119.116592
"706",119.966667,120.720001,118.746666,120.693336,611100,119.878098
"707",120.346664,122.059998,119.620003,121.986664,951600,121.162666
"708",120.146667,124.400002,117.993332,122.559998,1374150,121.732132
"709",120.18,125.08667,120.18,124.400002,902700,123.559708
"710",125.473335,126.046669,123.846664,124.91333,618900,124.069565
"711",124.91333,127.519997,124.453331,126.113335,791550,125.261475
"712",125.753334,125.773331,122.033333,123.599998,804900,122.765114
"713",123.166664,123.166664,120.739998,121.386665,742050,120.566719
"714",122.433334,125.5,121.433334,125.41333,514950,124.566193
"715",125.879997,127.473335,124.806664,126.886665,707250,126.029579
"716",127.486664,128.453339,127.253334,128.179993,551550,127.314156
"717",128.100006,128.873337,127.173332,128.759995,621600,127.890274
"718",129.446671,131.206665,129.03334,129.613327,683100,128.737823
"719",129.639999,130.486664,129.139999,129.453339,351750,128.578918
"720",128.866669,130.426666,127.900002,130.253326,470400,129.373474
"721",130.253326,131.5,129.813339,130.426666,453900,129.54567
"722",129.866669,129.960007,128,129.699997,558150,128.823929
"723",129.17334,130.133331,128.940002,130.046661,404700,129.168228
"724",130.666672,130.899994,128.266663,128.613327,740100,127.74456
"725",128.17334,129.226669,127.540001,128.726669,645600,127.857155
"726",129.240005,130.119995,128.273331,129.32666,652200,128.453094
"727",128.933334,129.46666,127.040001,127.40667,579450,126.546074
"728",128.073334,128.733337,126.153336,126.946671,601950,126.089188
"729",127.68,127.773331,126.326668,126.379997,631950,125.526337
"730",126.466667,129.213333,126.466667,127.873337,666750,127.00959
"731",128.073334,129.893326,127.426666,129.373337,875100,128.499451
"732",129.96666,130.453339,129.226669,130.393326,911400,129.512573
"733",130.046661,130.046661,127.606667,127.726669,274500,126.863899
"734",127.459999,128,123.879997,124.186668,957600,123.347824
"735",121.786667,123.986664,120.666664,121.206665,2046300,120.497917
"736",120.393333,123.646667,120.306664,121.186668,1947150,120.478027
"737",119.973335,122.626663,119.886665,122.573334,1723800,121.856583
"738",123.879997,125.446671,121.860001,122.873337,23233800,122.154831
"739",123.133331,125.040001,123.046669,124.573334,1160850,123.844894
"740",124.620003,125.300003,123.686668,125.013336,693000,124.282326
"741",124.793335,125.273331,123.019997,123.800003,931800,123.076088
"742",123.993332,125.186668,123.040001,124.986664,840900,124.255814
"743",124.986664,126.573334,123.82,124.273331,705600,123.546646
"744",125.286667,125.90667,123.926666,124.006668,832350,123.281532
"745",124.080002,125.980003,123.760002,124.453331,755700,123.725586
"746",124.760002,124.82,122.699997,123.760002,593100,123.036324
"747",123.773331,124.41333,123.32,123.900002,500100,123.175499
"748",124.393333,125.839996,123.066666,125.459999,1749450,124.726372
"749",126.486664,126.646667,124.646667,124.893333,588600,124.163025
"750",125.293335,125.606667,124.673332,125.326668,223500,124.593819
"751",125.486664,125.693336,124.919998,125.5,271500,124.766144
"752",126.166664,126.480003,125.220001,125.953331,324000,125.216827
"753",125.486664,126.080002,124.673332,125.613335,396150,124.878815
"754",125.419998,127.213333,125.419998,126.519997,636750,125.780174
"755",126.839996,128.026672,125.793335,128.020004,979500,127.271408
"756",126.900002,127.193336,125.846664,126.493332,930000,125.75367
"757",125.800003,126.053329,124.046669,125.493332,967350,124.759506
"758",125.626663,126.246666,125.133331,125.853333,710700,125.117409
"759",126.133331,127.239998,125.646667,126.446671,655350,125.707283
"760",127.193336,129.446671,126.673332,129.346664,908100,128.590286
"761",129.833328,131.993332,129.220001,131.313339,1151100,130.545486
"762",131.339996,133.833328,131.03334,133.740005,1137150,132.957962
"763",133.546661,136.926666,133.546661,136,1089750,135.204742
"764",135.813339,137.639999,135.726669,137.380005,684000,136.57666
"765",138.273331,139.486664,137.91333,139.32666,720450,138.511948
"766",137.960007,140.119995,137.32666,138.960007,730200,138.147461
"767",138.666672,139.46666,136.786667,136.946671,736200,136.145874
"768",137.686661,137.82666,135.059998,135.199997,603150,134.409424
"769",135.006668,137.139999,133.979996,136.91333,625800,136.112717
"770",137.199997,138.03334,135.160004,136.313339,426900,135.516251
"771",133.506668,135.339996,132.660004,133.793335,669000,133.011002
"772",134.380005,134.960007,133.380005,134.253326,483750,133.468277
"773",134.293335,137.100006,134.293335,135.279999,439800,134.488953
"774",133.759995,136.446671,133.373337,135.740005,561150,134.946259
"775",134.886673,135.58667,130.433334,130.820007,855600,130.055054
"776",131.753326,133.686661,130.833328,132.566666,652200,131.791504
"777",134.399994,136.493332,134.399994,136.220001,631800,135.423462
"778",137.020004,138.146667,136.660004,137.96666,739350,137.159897
"779",137.933334,146.553329,137.053329,145.233337,1214700,144.384079
"780",146.506668,147.53334,144.559998,147.059998,827550,146.200073
"781",146.686661,147.646667,145.660004,146.806671,622350,145.948227
"782",147.259995,147.513336,145.146667,146.293335,536700,145.437897
"783",146.699997,149.166672,145.806671,148.580002,394950,147.711182
"784",147.886673,149.166672,147.833328,148.653336,315750,147.784073
"785",149.08667,149.08667,147.53334,147.940002,322650,147.074921
"786",147.733337,148.759995,147.093338,148.360001,290100,147.492493
"787",148.493332,150.786667,148.053329,150.026672,435150,149.149399
"788",150.5,151.473328,149.293335,150.479996,497700,149.600067
"789",149.779999,150.146667,147.213333,148.366669,436200,147.499084
"790",144.233337,145.393326,141.100006,144.266663,660300,143.423065
"791",145.046661,145.32666,138.580002,139.286667,549000,138.472183
"792",140.253326,142.073334,137.186661,137.520004,625650,136.715866
"793",134.539993,138.386673,132.080002,132.133331,906600,131.360687
"794",129.626663,129.666672,124.666664,129.199997,1595400,128.444489
"795",128.613327,134.020004,126.286667,133.386673,1417800,132.606689
"796",133.133331,136.573334,128.553329,129.46666,920400,128.857727
"797",129.833328,137.906662,129.573334,137.353333,1027800,136.707321
"798",133.206665,136.153336,132.386673,134.366669,842550,133.734695
"799",130.093338,133.393326,129.753326,132.293335,1039500,131.671097
"800",124.76667,129.580002,120.919998,121.133331,1642800,120.563599
"801",125.620003,127.173332,120.76667,127.173332,1751100,126.575203
"802",123.400002,126.519997,119.293335,120,1080150,119.435593
"803",110.926666,119.926666,109.453331,111.58667,1945350,111.061844
"804",114.90667,121.620003,114.139999,118.620003,1528500,118.062096
"805",107.333336,113.373337,105.800003,107.326668,1118250,106.821877
"806",110.146667,119.713333,107.919998,113.566666,1519350,113.032516
"807",108.139999,117.333336,106.393333,112.673332,1404450,112.143387
"808",112.23333,113.446671,106.76667,108.066666,1102650,107.558395
"809",109.013336,118.566666,108.626663,112.453331,1728450,111.924416
"810",115.033333,118,110.026665,114.573334,997950,114.034454
"811",118.260002,126.193336,118.260002,125.246666,1177800,124.657578
"812",128.389999,139.850006,120.349998,135.529999,1390900,134.892563
"813",136.910004,141.619995,134.110001,140.600006,1077700,139.938705
"814",134.589996,136.979996,127.800003,128.330002,1485400,127.726425
"815",130.639999,136.929993,129.130005,134.669998,1414400,134.036606
"816",132.649994,135.970001,130.009995,131.259995,1456000,130.642609
"817",126.970001,128.779999,121.480003,122.330002,794100,121.754646
"818",120.300003,125.589996,119.010002,124.209999,1203300,123.625793
"819",122.910004,125.510002,121.57,122.510002,643000,121.9338
"820",127.610001,139.339996,126.190002,138.179993,988500,137.53009
"821",141.949997,146.990005,140.160004,142.639999,1273400,141.969086
"822",137.050003,144.399994,137.009995,138.300003,889700,137.649521
"823",139.410004,140.259995,134.479996,135.149994,1319200,134.514343
"824",132.75,134.210007,128.759995,129.889999,819900,129.279068
"825",132.520004,135.779999,132.179993,133.5,941100,132.872101
"826",131.830002,134.130005,130.339996,132.759995,709500,132.135574
"827",132.279999,136.910004,132.279999,136.169998,728200,135.529541
"828",139.639999,140,135.339996,136.649994,685300,136.007309
"829",135.020004,135.580002,129.160004,129.889999,719100,129.279068
"830",127,128.529999,123.5,124.169998,1013500,123.585976
"831",127.300003,129.589996,124.989998,128.25,1036300,127.646782
"832",129.350006,142.119995,129.350006,141.25,1644400,140.585663
"833",142.839996,143.529999,138,141.630005,1232400,140.963852
"834",142.490005,143.809998,140.639999,142.600006,642400,141.929306
"835",145.419998,147.690002,143.589996,144.490005,613900,143.810394
"836",145.889999,150.190002,145.429993,148.610001,863200,147.911026
"837",147.009995,147.839996,144.399994,145.289993,612700,144.606659
"838",143.220001,149.979996,142.100006,147.029999,928500,146.338455
"839",145.990005,148.070007,144.470001,148.070007,598300,147.373596
"840",148.320007,154.279999,148.320007,153.639999,801700,152.917389
"841",154.270004,154.539993,150.949997,152.289993,817300,151.57373
"842",153.820007,154.869995,149.080002,149.710007,1367300,149.005875
"843",151.940002,154.649994,151.149994,152.759995,685400,152.041504
"844",151.759995,157.399994,151.619995,155.75,827700,155.017456
"845",157.699997,157.699997,153.350006,154.539993,703800,153.813126
"846",153.910004,155.449997,147.449997,149.559998,728000,148.856567
"847",148.199997,148.710007,144.410004,148.149994,1353500,147.453186
"848",148.830002,150.470001,147.949997,149.050003,952300,148.348969
"849",153.259995,155.460007,151.850006,154.449997,911200,153.723572
"850",154.949997,157.050003,153.25,153.339996,662200,152.618774
"851",155.020004,158.470001,154.160004,155.509995,696200,154.778595
"852",154.490005,157.369995,153.660004,155.910004,480400,155.176697
"853",156.320007,159.899994,155.199997,158.789993,625100,158.043137
"854",163.25,164.910004,161.570007,164.199997,1128200,163.427719
"855",165.899994,167.25,162.559998,166.789993,1007800,166.005508
"856",166.179993,169.070007,164.610001,165.779999,810700,165.000275
"857",167.160004,171.770004,165.669998,171.089996,1187000,170.285294
"858",170.020004,171.160004,167.759995,168,667000,167.209824
"859",169,171.509995,165.160004,165.580002,973700,164.948502
"860",166.740005,167.759995,164.580002,166.5,841700,165.86499
"861",165.410004,166.419998,164.190002,165.940002,776800,165.307129
"862",168.619995,170.690002,166.320007,169.630005,893300,168.983063
"863",168.259995,170.550003,166.850006,166.869995,775200,166.233582
"864",166.199997,166.5,163.270004,163.880005,939400,163.254974
"865",164.339996,167.520004,163.479996,165.309998,1018900,164.679535
"866",164.509995,164.990005,157,157.25,717900,156.650269
"867",159.779999,161.160004,155.160004,157.880005,787300,157.277893
"868",154.740005,162.289993,153.570007,162.179993,753400,161.561447
"869",166.410004,167.539993,161.369995,162.270004,635800,161.651108
"870",161.419998,164.699997,161.070007,163.360001,494300,162.736969
"871",163.820007,165.839996,162.649994,164.679993,524400,164.051926
"872",167.279999,168.649994,161.960007,168.210007,1810600,167.568481
"873",168.119995,169.410004,163.119995,163.5,1100200,162.87645
"874",165.800003,167.240005,164.380005,164.970001,552000,164.34082
"875",163.679993,166.309998,162.179993,163.339996,577800,162.717026
"876",162.259995,163.529999,161.300003,163.009995,595100,162.388275
"877",161.789993,164.550003,161.789993,163,1629500,162.378342
"878",163.279999,166.139999,161.619995,164.669998,779500,164.041946
"879",165.169998,170.649994,164.759995,169.589996,898000,168.943207
"880",171,171.570007,167.029999,168.360001,865800,167.717896
"881",169.449997,173.240005,169.309998,170.869995,872300,170.218338
"882",172.570007,176.970001,172.570007,175.880005,905300,175.209229
"883",175.110001,178.910004,174.179993,175.630005,603300,174.960175
"884",177.990005,178.570007,175.770004,176.869995,674900,176.195435
"885",177.259995,178.509995,175.919998,176.419998,665400,175.747162
"886",177.460007,178.080002,175.25,176.880005,514800,176.205399
"887",178.369995,178.550003,171.860001,172.289993,618700,171.632904
"888",172.669998,178.070007,171.570007,177.729996,573400,177.052139
"889",179.820007,179.820007,175.589996,179.360001,486400,178.675934
"890",180.350006,183.440002,179.679993,180.970001,517500,180.2798
"891",182.619995,186.839996,182.160004,186.429993,668000,185.718964
"892",185.529999,188.089996,184.949997,187.589996,469600,186.874542
"893",188,189.080002,186.419998,187.440002,466700,186.725128
"894",188.699997,190.130005,185.800003,186.25,551300,185.539658
"895",185.529999,187.940002,183.679993,184.119995,685300,183.41777
"896",184.509995,186.880005,181.710007,182.240005,885700,181.544968
"897",182.5,186.080002,182.020004,185.289993,1049400,184.583328
"898",185.360001,186.259995,182.039993,182.399994,687600,181.704346
"899",183.479996,186.179993,182.110001,182.320007,1250300,181.624649
"900",180.770004,181.5,176.990005,180.210007,1081100,179.522705
"901",184.410004,184.979996,178.559998,182.820007,764400,182.122757
"902",183.149994,186.440002,181.75,182.419998,599400,181.724274
"903",182.520004,185.169998,182,185.009995,635900,184.304382
