"","CE.Open","CE.High","CE.Low","CE.Close","CE.Volume","CE.Adjusted"
"455",100.150002,100.610001,97.860001,99.25,1495400,92.428589
"456",97.519997,100.75,96.949997,100.089996,1657900,93.210838
"457",100,100.360001,93.099998,93.360001,1862700,86.943382
"458",94.440002,97.330002,93.82,96.410004,1422200,89.783775
"459",94.089996,96.809998,92.959999,95.989998,1720100,89.896149
"460",98.110001,99,92.68,93.82,2271300,87.863914
"461",93.449997,95.879997,93.279999,95.68,1230600,89.605827
"462",97.040001,98.199997,96.540001,96.940002,1679900,90.785835
"463",98.129997,100.019997,97.519997,99.540001,932000,93.220779
"464",100.5,102.370003,100.389999,101.580002,2136800,95.131279
"465",101.709999,102.690002,100.389999,101.349998,1450100,94.915863
"466",101.349998,103.339996,101.349998,103.25,851700,96.695259
"467",104.279999,106.690002,103.779999,106.309998,1650800,99.560989
"468",105.43,106.550003,104.709999,104.919998,1981500,98.259232
"469",103.970001,103.970001,101.269997,102.760002,1240600,96.236382
"470",102.889999,103.099998,99.779999,99.970001,1271300,93.623474
"471",100.489998,102.599998,99.940002,100.150002,1012700,93.792061
"472",101.040001,102.099998,100.110001,101.129997,1001700,94.709831
"473",100.18,103.129997,100.050003,102.449997,1096500,95.94603
"474",101.599998,102.830002,100.470001,102.470001,1245700,95.964767
"475",101.830002,102.199997,100.400002,101.690002,1322600,95.234291
"476",100.199997,101.07,98.410004,100.260002,1565300,93.895088
"477",101.260002,103.440002,101.260002,101.940002,1052000,95.468414
"478",101.029999,103.489998,100.940002,102.800003,936100,96.273819
"479",103.419998,104.440002,102.720001,104,1706200,97.397629
"480",102.910004,103.089996,99.75,100.220001,2469000,93.85762
"481",100.220001,100.690002,97.839996,100.489998,1829200,94.110474
"482",100.349998,101.900002,99.199997,100.550003,1225300,94.166672
"483",99.849998,101.739998,99.849998,100.93,1470500,94.522537
"484",103.330002,104.919998,100.510002,101.650002,1098800,95.196838
"485",101.440002,102.029999,95.980003,96.040001,1097400,89.942978
"486",94.309998,94.809998,92.519997,94.660004,1384400,88.650589
"487",94.919998,95.779999,91.199997,91.260002,1330200,85.466431
"488",91.089996,91.529999,88.209999,89.730003,1498800,84.033554
"489",91.57,92.480003,88.120003,88.519997,1141600,82.900375
"490",90.089996,90.349998,88.739998,88.769997,1177900,83.134521
"491",88.879997,89.360001,87.309998,87.809998,984800,82.235451
"492",86.989998,88.529999,85.809998,86.690002,986100,81.186554
"493",86.540001,86.75,83.900002,84.410004,966200,79.0513
"494",84.900002,85.739998,84.599998,85.489998,1174300,80.062737
"495",85.75,87.18,84.290001,84.769997,1412200,79.388443
"496",88.339996,90.25,87.379997,88.709999,7411100,83.078323
"497",88.82,89.779999,86.230003,86.889999,25292600,81.373863
"498",85.739998,86.639999,84.360001,84.459999,1416400,79.098114
"499",84.739998,87.709999,82.910004,87.709999,2062600,82.141808
"500",86.650002,89.629997,85.970001,89.620003,1971000,83.930542
"501",90.010002,90.68,89.169998,89.489998,1456200,83.8088
"502",89.699997,90.910004,88.699997,89.970001,1226000,84.258324
"503",88.580002,91.5,87.860001,91.209999,1849700,85.419601
"504",90.849998,90.949997,87.230003,87.879997,1635000,82.301003
"505",89.660004,91.82,89.059998,91.459999,1451200,85.653732
"506",91.18,93.139999,89.93,92.32,1175700,86.459114
"507",92.239998,93.790001,92.230003,93.610001,1936000,87.667236
"508",93.620003,95,92.68,94.040001,1020200,88.069946
"509",93.339996,94.769997,92.739998,94.43,1048100,88.435181
"510",93.480003,95.290001,93.230003,94.760002,1155800,88.74424
"511",93.720001,95.389999,93.339996,94.739998,1268700,88.725502
"512",94,94.68,92.879997,93.970001,1214200,88.004395
"513",93.959999,95.519997,93.959999,94.650002,1349800,88.641228
"514",93.910004,96.169998,93.459999,96.160004,2102000,90.055367
"515",96.739998,98.330002,96.019997,97.809998,1345300,91.600609
"516",97.18,97.220001,94.559998,95.730003,1240700,89.652664
"517",95.959999,96.220001,92.910004,93.370003,2010700,87.442474
"518",93.269997,95.739998,93.269997,95.68,1185300,89.605827
"519",96.989998,97.720001,96.5,97.269997,1141400,91.094879
"520",96.5,97.790001,95.940002,97.650002,1977900,91.450768
"521",92.260002,96.440002,92.25,96.260002,2626900,90.149017
"522",96.989998,98.389999,95.639999,97.809998,1215900,91.600609
"523",96.669998,96.75,95.269997,95.760002,1661300,89.680748
"524",95.940002,98.870003,95.779999,98.709999,1185500,92.443474
"525",98.790001,99.339996,97.809998,99.339996,1278200,93.033485
"526",98.879997,99.839996,98.25,98.720001,936600,92.452827
"527",97.629997,98.910004,97.400002,98.489998,849100,92.237434
"528",97.849998,98.230003,95.239998,96.019997,808300,89.924232
"529",95.18,96.07,94.559998,96.029999,1213700,89.933617
"530",96.449997,96.860001,95.529999,95.980003,1123000,89.88678
"531",97,99.389999,97,99.279999,1511900,92.977287
"532",99.529999,100.150002,98.790001,98.82,811700,92.546486
"533",98.370003,100.099998,98.220001,99.540001,921500,93.220779
"534",100.139999,100.510002,99.43,100.260002,1337700,94.407234
"535",99.25,101.440002,98.339996,100.949997,1019200,95.056931
"536",101.110001,103.260002,100.879997,102.720001,875600,96.723625
"537",103.059998,103.559998,102.040001,102.5,1149000,96.516479
"538",103.190002,104.010002,102.889999,103.739998,852100,97.684074
"539",104.309998,104.809998,103.860001,104.120003,735900,98.041908
"540",103.980003,104.580002,102.650002,102.68,845300,96.685966
"541",102.449997,103.779999,102.32,103.389999,782600,97.354507
"542",103.120003,103.330002,102.029999,102.290001,1070700,96.318726
"543",103.239998,104.379997,102.489998,102.800003,893200,96.79895
"544",103.419998,104.139999,101.339996,102.75,987700,96.751869
"545",102.610001,103.370003,101.910004,102.720001,1094100,96.723625
"546",102.940002,104.339996,102.5,103.059998,898500,97.04377
"547",102.589996,103,100.110001,101.580002,1103100,95.650162
"548",100.709999,101,99.440002,99.779999,1048100,93.955246
"549",100.309998,101.519997,99.650002,101.489998,810000,95.56543
"550",101.760002,102.25,101,101.18,818600,95.273529
"551",101.690002,102.519997,101.209999,101.82,721100,95.87616
"552",101.489998,101.809998,99.93,100.370003,1112400,94.510818
"553",100.300003,101.360001,99.959999,101.230003,2198500,95.32061
"554",101.290001,101.57,99.769997,101.349998,861900,95.433594
"555",101.970001,102.800003,100.5,100.949997,644400,95.056931
"556",100.959999,101.32,99.389999,101,1165700,95.104027
"557",100.830002,103.18,100.830002,102.68,553600,96.685966
"558",101.660004,101.660004,98.080002,98.139999,771200,92.41098
"559",97.980003,98.610001,96.57,96.730003,849100,91.083305
"560",97.419998,98.260002,96.669998,97.089996,1099700,91.422272
"561",97.099998,97.989998,96.43,96.989998,1177300,91.328117
"562",97.120003,98.360001,96.989998,98.279999,782000,92.542809
"563",98.519997,99.18,98.040001,98.610001,774200,92.853561
"564",99.480003,101.389999,99.459999,101.230003,845100,95.32061
"565",101.669998,102.389999,101.040001,101.809998,864200,95.866745
"566",102.709999,103.879997,102.449997,103.199997,892300,97.175598
"567",103.690002,104.970001,103.410004,104.900002,1073700,98.776367
"568",105.290001,106.209999,105.080002,105.760002,863800,99.586159
"569",105,105.82,102.459999,102.610001,1685100,96.620041
"570",101.669998,101.970001,100.43,101.620003,723600,95.687851
"571",102.139999,102.220001,100.480003,101.809998,761500,95.866745
"572",102,102.699997,101.629997,102.099998,563300,96.139816
"573",103.410004,105.360001,102.870003,105.300003,1479400,99.153
"574",104.839996,105.849998,103.669998,103.989998,523600,97.919502
"575",104.220001,105.57,104.099998,105.370003,754300,99.218933
"576",106.199997,109.010002,105.400002,105.440002,1057800,99.284851
"577",106.010002,106.510002,104.300003,105.190002,896500,99.049438
"578",104.75,105.790001,104.349998,104.470001,1044200,98.371475
"579",110.209999,113.839996,109.099998,112.169998,1956300,105.621986
"580",112.260002,112.839996,110.739998,110.889999,1480200,104.416702
"581",110.43,110.43,108.07,108.699997,984600,102.354538
"582",108.239998,109.580002,107.839996,108.559998,573600,102.809097
"583",108.639999,108.849998,107.419998,107.830002,1255700,102.117783
"584",107.900002,108.800003,107.440002,107.889999,1616700,102.174606
"585",107.75,107.989998,105.769997,105.830002,1414300,100.22374
"586",105.459999,106.620003,105,106.209999,1974700,100.583603
"587",106.769997,108.949997,106.75,108.769997,1335400,103.007988
"588",106.809998,108.099998,105.43,107.82,1308000,102.108315
"589",106.510002,106.779999,105.029999,105.900002,1110300,100.290016
"590",105.480003,106.25,104.599998,105.75,876900,100.147957
"591",104.260002,104.400002,103.379997,103.599998,1354800,98.111855
"592",103.330002,103.779999,101.540001,103.360001,871800,97.884567
"593",101.290001,101.290001,98.160004,99.150002,1135800,93.897598
"594",99.580002,101.290001,99.32,100.440002,1382800,95.119263
"595",99.43,101.5,99.169998,101.199997,1197800,95.838982
"596",101.839996,102.879997,101.349998,101.809998,1382400,96.416679
"597",100.610001,102.620003,100.580002,101.639999,953600,96.255692
"598",100.470001,101,99.279999,99.540001,1082400,94.266937
"599",100.349998,100.93,99.75,100.309998,832200,94.996155
"600",100.019997,100.5,99.309998,100.110001,974000,94.806732
"601",98.870003,99.059998,96.849998,98.620003,957100,93.395676
"602",99.550003,99.940002,98.260002,99.379997,792600,94.115395
"603",99.360001,100.32,99.199997,99.629997,1617600,94.352158
"604",98.629997,99.839996,98.010002,99.599998,1044600,94.323769
"605",99.629997,100.599998,98.32,98.589996,791700,93.367256
"606",97.019997,97.720001,94.730003,94.93,1269000,89.901146
"607",94.949997,96.900002,94.870003,96.900002,1504200,91.766792
"608",98.160004,100.790001,98.160004,100.760002,1771800,95.422302
"609",101.169998,101.599998,99.449997,100.959999,1277400,95.611717
"610",100.970001,101.279999,99.75,100.389999,1079900,95.071915
"611",100.690002,101.709999,99.43,101.120003,683500,95.763237
"612",101.599998,103.18,101.510002,102.599998,732000,97.164833
"613",104.190002,105.139999,103.139999,103.610001,774200,98.121323
"614",103.510002,105,102.300003,104.190002,741500,98.670616
"615",104.519997,105.32,104.080002,105.260002,672400,99.683922
"616",105.269997,105.410004,103.889999,104.190002,719900,98.670616
"617",104.029999,104.330002,102.760002,102.889999,782100,97.439468
"618",103.669998,105.389999,102.959999,104.720001,769500,99.172523
"619",104.769997,104.940002,103.860001,104.589996,632400,99.049408
"620",105.889999,105.889999,104.209999,105.110001,793500,99.54187
"621",105.059998,106.279999,104.349998,105.690002,1040700,100.091148
"622",105.25,106.169998,104.690002,105.25,627700,99.674454
"623",105.360001,105.360001,103.949997,104.43,555900,98.897888
"624",104.849998,106.449997,104.800003,105.82,1234300,100.214256
"625",106.339996,106.919998,105.949997,106.139999,1065800,100.517296
"626",106.370003,108.110001,106.370003,107.800003,2452300,102.089363
"627",109.120003,110.099998,107.940002,109.639999,1298800,103.831902
"628",109.169998,109.169998,106.970001,107.459999,786600,101.767372
"629",107.099998,107.5,106.019997,106.830002,428500,101.170753
"630",105.900002,106.260002,104.82,105.629997,585900,100.034317
"631",105.25,105.730003,104.080002,104.730003,907200,99.182007
"632",104.459999,104.860001,103.160004,104.730003,898900,99.182007
"633",105.559998,105.699997,104,104.400002,1252300,98.869484
"634",104.5,105.550003,104.230003,105.330002,1549700,99.750206
"635",105.68,107.949997,105.389999,107.010002,714500,101.341209
"636",107.059998,107.150002,106.040001,107.07,598200,101.398033
"637",107.32,108.699997,106.940002,108.050003,713600,102.326141
"638",107.889999,108.099998,106.580002,106.589996,710700,100.943459
"639",105.919998,106.93,105.830002,106.089996,749900,100.469955
"640",106.57,107.900002,106.199997,107.059998,882000,101.388573
"641",106.879997,107.510002,105.199997,105.68,1002200,100.08168
"642",106.019997,110.620003,104.669998,110.309998,1490600,104.466408
"643",110.099998,112.970001,110.099998,112.260002,1223500,106.31311
"644",110.989998,112.370003,110.040001,111.510002,1049100,106.189316
"645",111.480003,111.639999,109.160004,111.160004,683400,105.85601
"646",110.989998,112.75,110.75,112.120003,792700,106.770203
"647",111.169998,112.709999,110.510002,112.519997,896500,107.151115
"648",112.480003,113.419998,111.230003,112.169998,1169100,106.817833
"649",111.989998,113.419998,107.449997,108.230003,974600,103.065811
"650",107.379997,107.730003,104.620003,107.120003,1027200,102.008766
"651",105.190002,105.919998,102.050003,103.190002,1270400,98.266289
"652",104.370003,104.900002,102.470001,104.629997,1007100,99.637581
"653",103.150002,106.620003,102.5,106.440002,1074000,101.361214
"654",107.589996,110.519997,107.589996,109.139999,1002400,103.932396
"655",108.769997,109.639999,107.879997,109.150002,848700,103.941917
"656",108.480003,109.379997,107.839996,108.669998,961200,103.48481
"657",108.349998,113.040001,108.050003,111,1133800,105.703644
"658",109.040001,109.57,108.190002,108.629997,1403900,103.446716
"659",108.940002,109.349998,106.650002,107.440002,878400,102.313507
"660",108.330002,110.650002,108.089996,110.300003,804300,105.037048
"661",112.050003,112.830002,111.400002,112.489998,868000,107.122551
"662",111.790001,112.18,110.75,111.739998,612500,106.408333
"663",113.120003,113.75,112.879997,113.169998,699800,107.770103
"664",113.540001,114.779999,112.129997,113.739998,867200,108.312897
"665",112.980003,113,106.650002,107.25,1104300,102.132568
"666",108.110001,108.989998,106.559998,107.400002,682400,102.275421
"667",108.139999,108.720001,105.93,107.220001,1040600,102.104004
"668",107.040001,109.720001,106.589996,109.540001,798000,104.313309
"669",111.18,112.360001,110.760002,111.760002,671800,106.427383
"670",112.849998,114.099998,112.610001,113.370003,1061300,107.960579
"671",111.889999,112.610001,110.639999,111.699997,589100,106.370239
"672",113.330002,114.379997,112.879997,113.82,829900,108.389084
"673",115.25,118.339996,114.849998,117.629997,819000,112.017288
"674",117.879997,118.419998,116.849998,118.07,555500,112.436295
"675",118.410004,121.059998,118.199997,120.910004,901600,115.140778
"676",120.970001,123.900002,120.75,123.32,1340700,117.435791
"677",123.449997,124.360001,121.339996,124.309998,947600,118.37854
"678",124.989998,125,122.57,124.199997,753800,118.273796
"679",125.279999,127.150002,124.949997,125.489998,799800,119.502243
"680",125.150002,126.010002,123.800003,124.449997,607600,118.511879
"681",124.129997,124.25,122.25,123.980003,917000,118.064293
"682",123.5,124.050003,122.230003,123.739998,754300,117.835739
"683",123.739998,124.419998,123.239998,123.800003,685700,117.892883
"684",124.220001,124.220001,122.230003,122.68,1506700,116.826332
"685",121.589996,123.160004,121.25,122.470001,771300,116.626358
"686",122.059998,122.5,120.830002,121.349998,619500,115.559799
"687",121.690002,122.620003,121.120003,122.209999,716200,116.378761
"688",121.18,122.230003,120.730003,121.589996,656300,115.78833
"689",121.879997,123.599998,121.559998,122.139999,716100,116.312096
"690",122.43,122.980003,121.169998,122.290001,777400,116.454941
"691",122.480003,123.940002,119.980003,120.349998,1197100,114.607498
"692",119.139999,119.760002,117.220001,118.099998,1067500,112.464859
"693",117.690002,118.699997,116.589996,118.669998,747100,113.00766
"694",118.489998,119.949997,118.209999,119.529999,534000,113.826622
"695",119.099998,120.440002,118.470001,119.440002,707000,113.740929
"696",118.57,119.540001,117.32,117.849998,1067000,112.226791
"697",119.529999,119.650002,117.370003,118.720001,743500,113.055283
"698",119.050003,119.75,117.660004,118.360001,909700,112.712463
"699",119.690002,122.830002,119.690002,121.870003,802200,116.054977
"700",121.120003,121.660004,120.440002,120.440002,644400,114.693207
"701",120.959999,122.550003,120.540001,122.040001,672300,116.216866
"702",122.400002,123.639999,121.059998,121.519997,752700,115.721664
"703",121.93,122.32,120.949997,121.959999,552700,116.140678
"704",121.32,123.940002,121.32,121.650002,953200,115.845467
"705",122.07,123.040001,121.220001,121.309998,991300,115.52169
"706",121.050003,122.419998,115.160004,119.300003,1479800,113.60762
"707",119.239998,122.940002,119.239998,121.760002,1083400,115.950233
"708",122.839996,123.620003,121.620003,123.519997,765800,117.626236
"709",122.940002,124.440002,121.989998,123.650002,559000,118.344063
"710",124.360001,125.809998,121.059998,121.559998,1294100,116.343742
"711",121.169998,124.459999,121.050003,123.279999,625400,117.989937
"712",122.669998,122.910004,121.440002,122.279999,619100,117.032845
"713",122.169998,122.419998,120.089996,121.150002,986300,115.951347
"714",122.290001,123.330002,121.709999,122.5,1084100,117.243401
"715",123.849998,124.110001,122.669998,123.660004,925400,118.353638
"716",124.059998,125.660004,123.769997,124.480003,611600,119.138451
"717",124.199997,125.150002,123.489998,125.080002,624800,119.712708
"718",124.919998,126.050003,124.25,125.739998,777000,120.344376
"719",125.720001,128.880005,125.349998,127.309998,885800,121.847008
"720",126.339996,127.230003,126.339996,126.730003,500400,121.291916
"721",127.220001,127.709999,126.639999,126.940002,438800,121.492889
"722",125.980003,126.440002,124.980003,125.410004,425700,120.028542
"723",125.110001,126.5,125.110001,126.309998,382300,120.889923
"724",126.949997,127.580002,125.480003,125.959999,630500,120.554939
"725",125.400002,125.690002,124.080002,125.480003,1006900,120.095535
"726",126.309998,126.389999,124,125.889999,625800,120.487946
"727",125.099998,125.959999,124.099998,124.239998,513400,118.908745
"728",124.43,124.709999,123.610001,123.870003,647400,118.554626
"729",124.269997,125.75,124.18,124.790001,502300,119.435158
"730",125.010002,126.559998,124.489998,126.410004,548400,120.985626
"731",126.449997,127.519997,125.980003,127.389999,553900,121.923569
"732",127.529999,127.529999,126.099998,126.529999,632600,121.100479
"733",126.379997,126.550003,125.419998,125.57,257400,120.181679
"734",125.849998,126.639999,124.480003,124.800003,714700,119.44471
"735",123.07,123.07,121.550003,122.559998,661100,117.300827
"736",123.040001,124.339996,122.029999,122.110001,905100,116.87014
"737",122.519997,123.440002,121.68,123.330002,548700,118.037796
"738",124.489998,125.559998,124.190002,125.209999,512600,119.83712
"739",125.18,125.32,123.290001,123.860001,468100,118.545067
"740",123.699997,123.699997,120.720001,120.949997,891200,115.759918
"741",121.75,122.959999,121.370003,122.790001,777800,117.520973
"742",122.720001,125.529999,122.25,125.360001,653900,119.980682
"743",125.589996,126.309998,124.279999,124.470001,423100,119.128883
"744",125.25,126.239998,123.610001,123.68,1143600,118.37278
"745",123.68,124.360001,121.459999,123.230003,906800,117.942085
"746",123.139999,123.32,120.889999,121.099998,1164700,115.903488
"747",121.760002,123.43,120.910004,122.480003,1085900,117.224266
"748",122.480003,124.360001,121.760002,123.349998,2163000,118.056931
"749",123.260002,123.75,122.260002,123.209999,685700,117.922943
"750",123.300003,123.699997,122.669998,123.389999,167200,118.095207
"751",123.059998,123.339996,122.139999,123.110001,391700,117.82724
"752",123.830002,124.260002,123.300003,123.32,534100,118.028221
"753",123.379997,123.629997,122.449997,122.699997,416700,117.43483
"754",122.559998,123.260002,122.370003,123.120003,633000,117.836807
"755",123.900002,124.589996,121.309998,121.43,908100,116.21933
"756",120.029999,120.739998,119.699997,119.779999,770900,114.640129
"757",118.919998,119.5,118.220001,118.459999,711400,113.376762
"758",117.129997,119.099998,116.120003,118,1231300,112.936508
"759",117.75,118.400002,116.550003,117.080002,826300,112.055984
"760",117.440002,117.860001,116.650002,117.860001,998300,112.802513
"761",117.959999,118.150002,116.82,117.010002,555100,111.988991
"762",117.18,118.529999,116.889999,118.129997,470200,113.060936
"763",118.150002,119.370003,117.480003,118.449997,856800,113.367195
"764",118.07,119.559998,117.93,118.199997,542200,113.12793
"765",118.800003,119.650002,117.75,118.139999,788300,113.070511
"766",118.410004,119.099998,117.239998,117.589996,1218400,112.54409
"767",117.099998,118.330002,116.470001,117.550003,924800,112.505821
"768",118.080002,118.32,116.760002,116.779999,708600,111.76886
"769",115.949997,116.099998,114.239998,115.580002,596000,110.620354
"770",115.550003,115.989998,114.129997,114.510002,697000,109.596275
"771",112.209999,112.220001,110.830002,111.339996,632900,106.562294
"772",111.809998,112.599998,111.239998,112.260002,560800,107.442833
"773",113.290001,114.190002,111.809998,111.93,531500,107.126984
"774",110.589996,111.790001,109.150002,110.190002,875900,105.461647
"775",107.739998,107.739998,101.150002,103.5,2415000,99.058716
"776",104.730003,105.599998,103,104.760002,1508100,100.264656
"777",106.160004,107.720001,106.059998,107.330002,994500,102.72438
"778",108.830002,110.279999,108.449997,109.860001,1207500,105.145813
"779",110.190002,110.470001,108.260002,109.459999,782300,104.76297
"780",108.199997,108.82,107.279999,108.589996,641600,103.930305
"781",108.139999,108.760002,107.529999,107.57,810100,102.954071
"782",108.32,109.279999,107.949997,108.620003,604300,103.95903
"783",109.779999,111.82,109.279999,111.419998,1051400,106.638863
"784",110.5,111.43,110.260002,110.5,801100,105.758347
"785",109.800003,110.260002,108.900002,110.019997,997600,105.893089
"786",109.300003,109.699997,106.279999,107.75,1061900,103.708244
"787",108.220001,109.139999,107.940002,108.25,674800,104.189491
"788",107.949997,109.709999,107.699997,108.900002,749300,104.815117
"789",108.129997,108.330002,107.18,107.980003,652300,103.929619
"790",104.519997,104.889999,102.75,103.949997,764100,100.050774
"791",104.580002,104.580002,97.650002,97.809998,1328100,94.14109
"792",98.830002,99.970001,96.860001,96.870003,1691800,93.236351
"793",94.410004,96.300003,91.709999,91.730003,1169900,88.289162
"794",88.779999,94,88.07,93.739998,2435400,90.223755
"795",94.089996,96.599998,92.720001,96.370003,1434700,92.755112
"796",95.989998,97.540001,92.919998,94.650002,1216300,91.099632
"797",96.360001,98.099998,92.919998,97.879997,1091200,94.208458
"798",94.489998,95.709999,93.349998,94.75,915000,91.195877
"799",91.529999,95.029999,90.739998,92.25,1365600,88.78965
"800",85.849998,91,78.419998,79.419998,1155600,76.440918
"801",83.300003,86.330002,80.190002,86.260002,1297200,83.024353
"802",83.589996,83.809998,78.330002,80.669998,1768800,77.644035
"803",75.239998,77.669998,70.269997,73.269997,1971000,70.521614
"804",78.099998,79.510002,72.349998,78.410004,1574800,75.468803
"805",70.449997,74.209999,66.120003,66.129997,1129500,63.649426
"806",68.139999,70.660004,64.440002,70.43,1788100,67.788132
"807",64.830002,65.419998,52.700001,59.119999,1365600,56.902382
"808",58.200001,72.290001,56.459999,63.830002,1863500,61.435707
"809",65.040001,69.389999,62.02,64.730003,1807300,62.301941
"810",64.309998,65.32,60.330002,62.200001,1517800,59.866848
"811",67.150002,69.300003,65.129997,66.910004,1476100,64.400177
"812",67.360001,75.650002,65.589996,72.870003,1440400,70.136612
"813",73,75.879997,70,75.529999,1575000,72.696831
"814",72.160004,72.779999,70.330002,71.269997,826300,68.596619
"815",72.610001,74.93,69.669998,74.099998,853000,71.320473
"816",74.050003,75.220001,72.059998,73.389999,1006400,70.637093
"817",69.910004,71.239998,67.510002,68.050003,1117100,65.497414
"818",68.150002,72.209999,66.529999,68.599998,1593700,66.026772
"819",68.339996,71.43,66.980003,67.099998,1110200,64.583046
"820",70.790001,73.489998,70.559998,72.470001,1177400,69.751602
"821",76.07,78,74.489998,75.839996,1174900,72.995201
"822",76.809998,82.480003,76.139999,81.980003,1116900,78.9049
"823",81.849998,86.900002,81.150002,83.910004,1096700,80.762497
"824",83.07,83.82,80.379997,82.099998,815500,79.020386
"825",83.779999,84.029999,80.410004,81.309998,1099800,78.26001
"826",77.339996,77.580002,74.529999,75.18,907900,72.359955
"827",75.489998,78.209999,71.419998,72.260002,1575400,69.5495
"828",74.949997,78.989998,74.540001,78.160004,1106200,75.22818
"829",76.849998,78.239998,74.800003,76.019997,742600,73.168457
"830",73.790001,75.099998,72.879997,73.459999,509500,70.704475
"831",75.650002,76.709999,73.599998,75.5,572500,72.667953
"832",76.019997,79.32,76.019997,78.019997,570900,75.093414
"833",78.800003,79.389999,77.160004,78.790001,1363700,76.442001
"834",78.510002,83.410004,78.470001,82.610001,1147000,80.14817
"835",84.449997,86.910004,79.550003,81.940002,1766600,79.498146
"836",81.089996,87.050003,81.089996,86.339996,910300,83.767014
"837",84.300003,84.889999,82.279999,83.07,878600,80.59446
"838",81.290001,81.290001,78.93,79.309998,898900,76.946503
"839",78.260002,78.300003,76.309998,77.839996,853600,75.520309
"840",79.230003,81.410004,77.830002,78.010002,677900,75.685257
"841",79.129997,79.5,77.269997,77.580002,542200,75.268074
"842",78.480003,80.959999,78.480003,80.349998,862600,77.955513
"843",82,83.379997,81.639999,82.720001,591600,80.25489
"844",80.709999,80.980003,79.260002,80.010002,653000,77.625648
"845",80.459999,81.959999,77.800003,77.849998,605800,75.530029
"846",77.150002,77.220001,73.160004,73.870003,674800,71.668625
"847",72.230003,76.169998,69.690002,76.129997,1130800,73.861275
"848",75.709999,78.410004,75.589996,76.669998,2725000,74.385178
"849",79.849998,85.160004,79.849998,84.309998,1003500,81.797516
"850",83.529999,84.730003,82,83.879997,885500,81.380325
"851",85.370003,86.790001,85.25,86.099998,1154000,83.534164
"852",85.599998,86.769997,84.120003,86.120003,947800,83.553574
"853",85.989998,86.230003,84.239998,85.480003,847200,82.93264
"854",88.559998,91.489998,88.43,91.370003,902800,88.64711
"855",93.540001,96.019997,92.809998,94.099998,1462700,91.295753
"856",95.379997,95.379997,91.699997,92.339996,851300,89.588203
"857",90.900002,90.900002,88.089996,89.910004,2508900,87.230629
"858",90.370003,90.82,88.910004,89.339996,1037900,86.67762
"859",89.379997,92.709999,89.379997,92.629997,1010600,89.86956
"860",94.230003,96.75,93.949997,95.830002,609500,92.974197
"861",94.949997,96.400002,93.459999,96.389999,692200,93.517509
"862",101.010002,102.110001,97.300003,97.720001,1088200,94.807884
"863",97.610001,99.059998,97.220001,98.730003,750700,95.787788
"864",97.400002,97.75,95.290001,97,678800,94.109337
"865",97.089996,97.839996,94.43,94.57,831000,91.751747
"866",89.809998,90.900002,85.029999,85.559998,994100,83.010262
"867",89.589996,90.5,85.82,88.519997,751000,85.882042
"868",85.139999,89.800003,84.150002,88.989998,1013100,86.338043
"869",93.059998,94.459999,89.239998,89.900002,1074700,87.220917
"870",90.629997,90.690002,88.470001,89.059998,810800,86.405952
"871",88.519997,89.080002,87.400002,88.139999,665700,85.513367
"872",90.080002,90.449997,85.360001,86.720001,1863500,84.135689
"873",86.75,87.559998,84.860001,86.370003,1182900,83.796127
"874",87.879997,87.879997,85.339996,85.870003,866000,83.311028
"875",84.650002,84.650002,82.239998,82.959999,1064400,80.48774
"876",82.470001,85.209999,81.629997,85.099998,771000,82.563965
"877",84.830002,84.830002,82.550003,82.779999,922700,80.31311
"878",83.769997,85.940002,83.18,85.389999,614100,82.845337
"879",84.669998,86.910004,84.25,86.339996,833900,83.767014
"880",87.040001,87.559998,84.970001,85.730003,956300,83.175194
"881",87.309998,89.779999,87.309998,88.470001,885200,85.833542
"882",89.980003,90.410004,88.190002,89.860001,826100,87.182121
"883",88.760002,89,87.32,87.989998,701000,85.367844
"884",87.639999,88.029999,84.870003,85.75,664900,83.194603
"885",85.629997,85.93,83.089996,84.07,611800,81.564659
"886",84.540001,86.870003,83.989998,86.449997,566200,83.873734
"887",87.660004,88.580002,86.940002,87.089996,752600,84.494659
"888",87.129997,89,86.779999,88.839996,720200,86.192505
"889",90.660004,92.57,90.279999,91.900002,641400,89.161324
"890",91.43,92.339996,90.019997,90.589996,1197100,87.89035
"891",90.989998,91.949997,89.470001,89.529999,657700,86.861954
"892",91.629997,95.470001,91.129997,91.790001,1226400,89.054596
"893",92.610001,94.400002,92.339996,93.629997,878500,90.83976
"894",93.239998,93.779999,92.480003,93.669998,724700,90.878571
"895",93.419998,94.830002,92.639999,94.150002,794600,91.344269
"896",93.5,93.800003,92.110001,92.43,846200,90.269974
"897",92.879997,95.209999,92.32,95.199997,981800,92.975235
"898",94.480003,95.529999,92.440002,93.230003,1260600,91.051277
"899",94.32,97.809998,93.360001,97.160004,1760400,94.889442
"900",97.699997,97.910004,95.68,97.589996,1212400,95.309387
"901",97.970001,98.760002,95.199997,97.199997,1062000,94.928497
"902",97.139999,97.519997,95.150002,96.480003,1120200,94.225334
"903",96.160004,98.220001,94.93,97.489998,1145400,95.211716
"904",98.389999,100.589996,98.379997,99.239998,1016200,96.920822
"905",98.32,99.589996,97.75,98.970001,908300,96.65715
"906",98,101.089996,98,100.980003,818500,98.620163
"907",101.050003,103.169998,100.830002,103.150002,629300,100.739456
