"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"991",177.660004,180.740005,177.5,178.839996,2001600,175.180435
"992",179.619995,180.479996,177,180.070007,2915500,176.385269
"993",179.240005,179.529999,177.139999,178.850006,3109400,175.190247
"994",176.990005,179.779999,176.229996,179.289993,2673400,175.621216
"995",180.600006,183.330002,177.779999,178.050003,2533600,174.406586
"996",179.929993,182.759995,179.020004,181.740005,2360300,178.021088
"997",180.850006,181.270004,178.360001,179.5,2031800,175.82692
"998",180.669998,180.729996,178.580002,179.169998,2296500,175.503677
"999",180.070007,181.300003,177.470001,180.960007,5262700,177.25708
"1000",176.940002,180.889999,176.320007,180.160004,2071000,176.473419
"1001",179.289993,180.160004,176.479996,176.580002,2493300,172.966675
"1002",177.449997,179.289993,177.009995,178.419998,1862500,174.769028
"1003",179.449997,179.850006,178.350006,179.559998,585700,175.885696
"1004",180.479996,181.119995,178.309998,178.369995,1508800,174.720047
"1005",179.169998,179.380005,175.110001,176.649994,1490300,173.035217
"1006",179.770004,182.229996,178.690002,180.039993,2720600,176.355865
"1007",180.25,182.100006,178.75,182.020004,1717800,178.295364
