"","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
"972",107.169998,110,106.699997,108.839996,2531500,108.839996
"973",110.540001,111.68,108.639999,111.029999,2070500,111.029999
"974",112.349998,112.5,108.040001,108.82,2187800,108.82
"975",109.900002,110.529999,107.639999,109.910004,2383300,109.910004
"976",112.199997,114.540001,111.019997,114.470001,1521900,114.470001
"977",112,115.610001,111.699997,114.440002,1774800,114.440002
"978",114.879997,116.989998,114.709999,115.050003,1700700,115.050003
"979",114.5,115.970001,113.160004,115.360001,1105300,115.360001
"980",114.860001,115.690002,113.919998,114.32,1161200,114.32
"981",115.410004,117.339996,115,116.599998,2022900,116.599998
"982",119,122.07,118.330002,121.660004,1951500,121.660004
"983",119.639999,120.010002,117.309998,118.470001,1219000,118.470001
"984",119,121.889999,118.790001,121.860001,870100,121.860001
"985",121.620003,121.970001,118.220001,118.699997,2505300,118.699997
"986",122.370003,123.440002,121.290001,122.209999,2379500,122.209999
"987",121.169998,122.099998,120.269997,121,1118200,121
"988",121.580002,122.019997,120.400002,121.160004,1231300,121.160004
"989",122.370003,124.239998,121.68,123.349998,1157500,123.349998
"990",123.510002,123.639999,121.5,123.459999,886400,123.459999
"991",123.410004,124.709999,122.519997,123.07,790900,123.07
"992",124.790001,125.760002,122.790001,123.730003,1535200,123.730003
"993",122.120003,124.5,122.050003,124.150002,1046000,124.150002
"994",122.559998,123.620003,121.269997,122.239998,1599300,122.239998
"995",123.989998,124.300003,121.57,121.650002,1810100,121.650002
"996",123.419998,123.989998,119.809998,122.610001,2683800,122.610001
"997",122.959999,123.599998,121.120003,122.839996,1240500,122.839996
"998",124.059998,125.230003,123.209999,124.889999,1404000,124.889999
"999",125,125.739998,122.370003,124.300003,3689100,124.300003
"1000",120,123.68,119.75,123.32,1281800,123.32
"1001",123.800003,126,122.720001,125.040001,1057700,125.040001
"1002",127.139999,130.039993,126.309998,128.350006,1440600,128.350006
"1003",128.899994,129.199997,127.059998,128.419998,350100,128.419998
"1004",128.940002,130.020004,128,128.139999,652900,128.139999
"1005",129.039993,130.350006,127.059998,128.070007,838500,128.070007
"1006",128.710007,131.029999,128.710007,130.789993,997400,130.789993
"1007",130.800003,131.229996,129.699997,130.289993,769900,130.289993
